 , C00, C01, C02, C07, C08, C09, C13, C19, C22, C23, C30, C32, C34, C49
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
59.5, 84.25536, 26.15734, 127.8286, 314.0623, 561.1712, 2281.396, 114.1241, 65.8435, 1132.109, 795.012, 695.5868, 2298.486, 537.5149, 93.05903
59.6, 80.01218, 24.62927, 121.7897, 300.3454, 537.1063, 2155.957, 108.2772, 61.56758, 1109.553, 749.7172, 655.0327, 2151.564, 781.1595, 87.4231
59.7, 75.98268, 23.19046, 116.0361, 287.2275, 514.0734, 2037.414, 269.3927, 57.56935, 1095.849, 800.1921, 746.9214, 2186.104, 1238.132, 82.12849
59.8, 72.15611, 21.8357, 110.5543, 274.6826, 492.0282, 1935.905, 255.5909, 53.83076, 1022.948, 754.6022, 703.3744, 2060.05, 1561.892, 77.15455
59.9, 68.52225, 20.56009, 105.3314, 262.6856, 487.9056, 1884.692, 242.4962, 50.33496, 1112.165, 711.6097, 674.3571, 1980.607, 1464.889, 72.48184
60, 65.0714, 19.359, 100.3553, 251.2126, 466.9826, 1901.261, 230.0724, 47.06618, 1071.152, 671.0666, 674.8937, 1861.789, 1413.26, 68.09212
60.1, 61.79434, 18.22808, 95.61427, 240.2406, 446.9568, 1827.364, 218.285, 44.00968, 1129.03, 632.8334, 635.546, 1851.49, 1325.487, 63.96827
60.2, 58.68231, 17.16322, 91.09722, 263.0378, 427.7898, 1767.299, 207.1016, 41.15167, 1053.922, 690.2524, 598.4924, 1832.165, 1243.166, 60.09416
60.3, 55.72701, 16.16056, 86.79357, 251.5494, 409.4448, 1799.132, 196.4911, 38.47926, 983.8096, 662.4051, 563.5991, 1776.149, 1377.731, 56.45468
60.4, 52.92054, 15.21649, 82.69324, 240.5627, 391.8864, 1700.208, 186.4243, 35.98039, 918.3618, 624.6654, 693.1106, 1696.671, 1300.492, 53.03561
60.5, 50.25541, 14.32756, 78.78661, 230.0559, 375.081, 1800.883, 176.8732, 33.64381, 889.9468, 589.0759, 844.3249, 1599.033, 1496.895, 49.82362
60.6, 47.72449, 13.49056, 75.06454, 227.3749, 358.9963, 1780.816, 167.8114, 31.45896, 830.7432, 555.514, 1119.495, 1615.311, 1403.929, 46.80615
60.7, 45.32104, 12.70246, 71.51832, 217.4441, 407.7012, 1686.213, 260.5179, 29.41599, 797.3602, 562.5028, 1054.226, 1539.051, 1316.736, 43.97143
60.8, 43.03862, 11.9604, 68.13962, 207.947, 390.2176, 1593.499, 289.3198, 27.5057, 744.316, 625.3181, 1048.859, 1449.726, 1234.958, 41.30839
60.9, 40.87115, 11.26169, 64.92054, 198.8647, 373.4838, 1505.882, 274.497, 80.684, 737.0297, 589.6913, 987.7081, 1357.058, 1158.259, 38.80663
61, 38.81284, 10.6038, 61.85354, 190.1792, 357.4675, 1547.585, 260.4337, 137.6981, 748.9464, 556.0944, 965.0366, 1381.505, 1246.927, 36.45639
61.1, 36.85818, 9.984341, 58.93143, 181.8729, 342.1381, 2041.51, 247.0909, 136.8421, 699.1229, 524.4116, 992.7183, 1293.197, 1190.058, 34.24848
61.2, 35.00197, 9.401069, 56.14737, 173.9294, 327.4661, 2192.73, 234.4316, 208.0983, 731.3516, 494.5339, 934.8408, 1249.648, 1129.006, 32.17429
61.3, 33.23923, 8.851871, 53.49483, 166.3329, 386.7184, 2232.195, 222.421, 747.7861, 758.3061, 514.6431, 880.3376, 1178.657, 1073.183, 30.22572
61.4, 31.56527, 8.334757, 50.9676, 159.0682, 370.1347, 2516.749, 211.0257, 864.3946, 707.8599, 494.0897, 829.0121, 1210.771, 1048.994, 219.5217
61.5, 29.97561, 7.847852, 48.55977, 152.1207, 354.2621, 2582.309, 200.2141, 871.105, 660.7697, 532.1314, 780.679, 1133.377, 983.8451, 206.2269
61.6, 28.46601, 7.389391, 46.26569, 286.3571, 339.0701, 2485.457, 189.9565, 915.6797, 616.8121, 501.8139, 756.0366, 1127.083, 922.742, 193.7371
61.7, 27.03243, 6.957713, 44.07999, 274.5353, 396.6819, 2356.778, 180.2245, 856.215, 669.903, 473.2237, 745.2872, 1064.09, 933.8243, 426.3705
61.8, 25.67105, 6.551252, 41.99754, 270.0601, 462.474, 2398.063, 170.991, 800.6119, 630.6982, 446.2623, 764.3889, 1063.537, 980.3509, 612.5784
61.9, 24.37823, 6.168537, 40.01348, 258.265, 442.6415, 2367.902, 162.2306, 751.5075, 663.0905, 424.2437, 719.8235, 995.5543, 956.7955, 575.4789
62, 23.15051, 5.80818, 38.12315, 254.3873, 438.5203, 2513.883, 153.919, 777.1019, 618.9785, 400.0729, 677.8563, 1009.112, 897.3723, 767.4471
62.1, 21.98463, 5.468874, 36.32212, 367.5101, 419.7151, 2375.66, 146.0333, 728.5128, 577.8011, 435.7648, 654.727, 1016.867, 841.6397, 720.9683
62.2, 20.87746, 5.14939, 34.60617, 435.3688, 401.7163, 2245.037, 246.1257, 681.2028, 620.899, 410.9376, 616.5551, 951.8675, 789.3685, 677.3043
62.3, 19.82605, 4.848569, 32.97129, 416.3537, 468.017, 2150.892, 233.516, 636.9651, 579.5939, 428.0428, 634.5037, 953.7272, 740.3436, 636.2847
62.4, 18.82759, 4.565322, 31.41365, 398.169, 460.5635, 2042.993, 221.5522, 688.5009, 541.0365, 403.6556, 680.2725, 892.764, 694.3635, 597.7495
62.5, 17.87941, 4.298623, 29.92959, 380.7787, 440.813, 1930.661, 210.2014, 643.7892, 505.0442, 380.6578, 640.6113, 835.6976, 778.2026, 584.4871
62.6, 16.97899, 4.047503, 28.51565, 364.1478, 421.9095, 1987.445, 199.4321, 601.9812, 471.4462, 358.9703, 603.2623, 782.2789, 729.8712, 549.0889
62.7, 16.12391, 3.811054, 27.1685, 348.2433, 403.8166, 1910.213, 189.2146, 562.8882, 476.0238, 338.5185, 636.1879, 732.2748, 684.5415, 515.8344
62.8, 15.31189, 3.588417, 25.885, 344.9791, 386.4995, 1805.182, 179.5206, 532.9169, 444.3564, 381.3728, 599.0968, 714.9561, 733.2529, 559.1713
62.9, 14.54077, 3.378787, 24.66213, 329.9119, 369.9251, 1851.518, 279.2173, 498.3089, 414.7957, 359.6446, 564.1682, 669.2554, 746.5262, 525.3062
63, 13.80848, 3.181402, 23.49703, 315.5182, 374.0236, 1749.715, 264.9121, 465.9485, 387.2014, 339.1543, 637.5754, 626.4759, 728.4269, 493.4921
63.1, 13.11307, 44.86413, 22.38697, 301.7377, 357.9842, 1703.43, 251.3399, 435.6895, 361.4429, 319.8314, 632.2133, 586.4309, 683.1869, 463.6047
63.2, 12.45268, 63.50737, 21.32936, 288.559, 347.936, 1697.194, 238.4629, 407.3956, 337.398, 301.6094, 595.3539, 548.9456, 792.5472, 435.5275
63.3, 11.82555, 135.2608, 20.32171, 275.9559, 435.005, 1637.377, 248.0848, 380.9391, 314.9527, 284.4256, 587.655, 513.8564, 743.325, 409.1506
63.4, 11.23001, 127.3591, 19.36166, 263.9033, 416.3505, 1679.169, 358.8719, 356.2007, 294.0005, 268.2208, 553.3936, 512.7798, 697.1597, 429.8479
63.5, 10.66445, 119.9189, 18.44697, 252.3771, 398.496, 1586.842, 620.7265, 349.8587, 274.4422, 252.9393, 521.1296, 480.0024, 653.8616, 422.5187
63.6, 10.12738, 112.9134, 17.57549, 273.5706, 381.4072, 1507.875, 606.3243, 366.2221, 961.9169, 238.5284, 562.3817, 591.928, 613.2526, 495.648
63.7, 9.617352, 106.3172, 16.74518, 261.6221, 365.0512, 1424.966, 603.8745, 644.2234, 1454.256, 224.9385, 529.5936, 563.9543, 575.1656, 465.6301
63.8, 9.133013, 100.1063, 15.9541, 250.1956, 364.8351, 1380.446, 742.5953, 602.3871, 2790.095, 212.1229, 619.624, 624.6174, 539.4442, 501.4152
63.9, 8.673065, 94.25821, 15.20039, 239.268, 349.1898, 1536.844, 984.5913, 638.2432, 4384.095, 200.0375, 583.4986, 584.6912, 505.9412, 471.048
64, 8.23628, 88.75177, 14.48229, 228.8178, 334.2153, 1480.102, 1714.567, 1029.52, 4962.792, 188.6406, 699.1539, 547.3171, 641.4543, 442.5199
64.09999999999999, 7.821493, 83.56702, 13.79811, 218.824, 319.8831, 1398.72, 2505.627, 1568.233, 4756.505, 177.893, 658.3918, 512.332, 829.774, 415.7196
64.2, 7.427594, 78.68514, 13.14625, 209.2666, 306.1654, 1321.813, 3131.375, 1478.358, 4755.103, 167.7578, 691.322, 479.5833, 1002.198, 390.5424
64.3, 7.053533, 74.08846, 12.52519, 200.1267, 293.036, 1249.135, 3072.904, 1440.456, 4709.719, 158.2, 1170.173, 448.9278, 1147.769, 366.89
64.40000000000001, 6.698309, 69.76031, 11.93347, 191.386, 295.7794, 1180.453, 3093.097, 1346.912, 4550.94, 149.1868, 1405.562, 420.2319, 1076.485, 344.67
64.5, 6.360976, 65.68501, 11.36971, 183.0271, 283.0954, 1115.547, 3116.653, 1306.424, 4367.385, 140.687, 1323.615, 393.3702, 1009.628, 323.7958
64.59999999999999, 6.04063, 61.84779, 10.83257, 175.0332, 270.9553, 1175.379, 2956.977, 1296.413, 4146.76, 159.3323, 1353.911, 368.2256, 946.9241, 304.1858
64.7, 5.736418, 58.23472, 10.32082, 167.3885, 259.3358, 1110.752, 2994.077, 1240.755, 4088.793, 164.4082, 1325.993, 344.6882, 888.114, 285.7634
64.8, 5.447526, 54.83273, 9.833236, 160.0776, 248.2146, 1049.678, 2840.681, 1219.039, 3999.034, 192.8781, 1303.512, 322.6554, 832.9564, 268.4567
64.90000000000001, 5.173183, 51.62947, 9.36869, 233.1916, 237.5704, 1053.115, 2745.056, 1139.874, 3962.817, 181.8891, 1227.514, 302.0309, 781.2245, 252.1982
65, 4.912656, 48.61335, 8.926091, 223.0068, 227.3826, 1053.595, 2622.78, 1065.849, 3932.859, 207.2637, 1270.169, 282.7248, 732.7054, 285.5911
65.09999999999999, 4.66525, 45.77343, 8.504401, 230.9622, 275.2229, 1130.289, 2488.407, 996.6326, 3904.697, 195.4551, 1196.116, 264.6527, 812.951, 268.2948
65.2, 4.430303, 43.0994, 61.52022, 220.8747, 263.4204, 1083.491, 2418.933, 931.9108, 3650.907, 184.3193, 1157.116, 247.7359, 858.3718, 343.1489
65.3, 4.207189, 40.5816, 510.0536, 211.2278, 252.1241, 1023.917, 2295.003, 871.392, 3534.732, 173.8179, 1182.755, 231.9003, 805.0614, 354.4269
65.40000000000001, 67.45222, 38.21088, 552.4845, 202.0023, 241.3122, 1043.331, 2361.954, 814.8033, 3494.736, 163.9148, 1203.271, 217.077, 906.552, 342.6194
65.5, 64.05525, 35.97865, 700.9848, 193.1796, 230.9639, 1016.33, 2240.944, 810.2834, 3367.822, 154.576, 1200.413, 203.2012, 850.2493, 321.8693
65.59999999999999, 60.82936, 33.87683, 704.082, 184.7423, 221.0594, 960.4479, 2141.901, 780.9129, 3428.281, 145.7692, 1130.427, 190.2124, 837.2507, 315.3228
65.7, 184.2896, 31.89779, 696.5144, 176.6736, 211.5796, 907.6388, 2197.395, 826.7439, 3243.362, 137.4642, 1107.631, 178.0538, 785.252, 296.2259
65.8, 175.0086, 30.03436, 663.6094, 168.9572, 202.5064, 857.7334, 2106.494, 773.0547, 3082.056, 129.6324, 1043.054, 166.6725, 736.4828, 278.2856
65.90000000000001, 194.784, 28.2798, 632.2589, 161.5778, 193.8223, 934.6997, 2060.087, 750.6048, 3167.037, 122.2467, 1008.216, 156.0186, 720.0975, 261.4318
66, 267.894, 26.62773, 656.8591, 154.5208, 185.5105, 883.3064, 2017.481, 701.8601, 4131.317, 115.2819, 949.4351, 146.0457, 675.3748, 408.8908
66.09999999999999, 254.4026, 25.07218, 663.0139, 147.7719, 177.5552, 834.7388, 1930.562, 656.2809, 4119.781, 108.7138, 894.0811, 136.7103, 677.8215, 384.1272
66.2, 241.5906, 23.60749, 631.6915, 141.3179, 169.941, 788.8417, 1955.475, 613.6616, 4073.051, 102.52, 928.3674, 127.9717, 635.7245, 360.8633
66.3, 229.4238, 22.22838, 601.8488, 135.1457, 162.6534, 748.3649, 1855.29, 573.8101, 3954.472, 112.6204, 1032.531, 119.7916, 596.2419, 362.2773
66.40000000000001, 246.6476, 20.92982, 573.416, 129.2431, 156.5985, 707.217, 1760.238, 536.5465, 3936.049, 106.2039, 1032.998, 112.1344, 643.8532, 340.3367
66.5, 234.2261, 19.70713, 663.0245, 123.5983, 149.883, 668.3315, 1816.166, 501.7029, 3858.923, 100.1531, 1057.968, 104.9666, 603.8658, 356.4888
66.59999999999999, 222.4303, 18.55587, 636.5314, 118.2, 288.5933, 860.5327, 1799.884, 469.122, 3727.25, 109.5657, 996.2861, 98.25706, 566.3618, 436.8495
66.7, 211.2285, 17.47186, 606.4601, 152.8067, 276.2175, 813.2173, 1707.67, 438.657, 3800.093, 162.8666, 938.2006, 91.97636, 531.1871, 410.3926
66.8, 200.5908, 16.45118, 577.8095, 146.1327, 389.3757, 793.246, 1643.921, 415.7558, 3804.429, 153.5875, 883.5015, 86.09714, 560.9085, 558.1558
66.90000000000001, 190.4888, 15.49012, 550.5124, 139.7502, 372.678, 840.1907, 1570.798, 403.166, 3559.91, 144.837, 935.3832, 80.59372, 612.3165, 556.0612
67, 180.8956, 14.58521, 524.5049, 133.6465, 370.8283, 930.7995, 1490.321, 405.9438, 3523.263, 136.5851, 1038.917, 75.44209, 574.2877, 522.3845
67.09999999999999, 171.7855, 13.73316, 526.7233, 127.8094, 428.0313, 879.6206, 1491.887, 379.5816, 3376.388, 128.8033, 986.2062, 70.61975, 538.6207, 490.7473
67.2, 163.1342, 12.93089, 501.8397, 122.2272, 409.6759, 831.2557, 1502.199, 392.4138, 3349.67, 121.4649, 928.7084, 66.10567, 505.1689, 506.8221
67.3, 154.9186, 12.17548, 478.1316, 116.8888, 392.1076, 810.5533, 1425.237, 366.9302, 3291.48, 114.5446, 1099.56, 61.88012, 473.7947, 749.7725
67.40000000000001, 147.1167, 11.46421, 455.5435, 138.8338, 375.2927, 765.986, 1428.608, 343.1016, 3130.099, 108.0186, 1035.453, 57.92468, 444.369, 771.545
67.5, 139.7078, 10.79449, 510.2227, 177.4404, 359.1989, 723.8692, 1371.204, 320.8203, 3034.698, 101.8644, 1003.359, 54.22208, 416.7708, 790.9882
67.59999999999999, 132.672, 10.16389, 489.2093, 169.6905, 343.7953, 684.0681, 1318.673, 299.9861, 2945.566, 96.06076, 990.793, 50.75615, 390.8867, 759.1107
67.7, 248.5685, 9.570127, 466.0979, 162.2791, 329.0522, 666.707, 1251.113, 280.5048, 3004.509, 103.6948, 933.0277, 47.51176, 366.6101, 713.1367
67.8, 236.0503, 9.011053, 444.0783, 186.5742, 409.42, 680.335, 1187.015, 262.2887, 2822.304, 97.78693, 969.3572, 44.47476, 343.8412, 669.947
67.90000000000001, 224.1626, 8.48464, 569.4044, 178.4254, 391.8627, 642.9276, 1154.657, 245.2555, 2722.69, 92.21564, 918.2833, 41.63189, 322.4865, 629.373
68, 212.8735, 7.988979, 542.5044, 170.6325, 418.3222, 696.3386, 1154.65, 229.3285, 2636.472, 86.96178, 864.7455, 38.97073, 302.458, 646.587
68.09999999999999, 202.153, 7.522274, 516.8752, 163.18, 407.9618, 658.0512, 1128.339, 214.4357, 2600.733, 82.00724, 822.7637, 36.47968, 283.6734, 607.4278
68.2, 191.9723, 7.082833, 606.6725, 156.053, 390.467, 629.0577, 1136.845, 200.5102, 2656.691, 77.33498, 955.3169, 34.14787, 266.0555, 780.2272
68.3, 182.3044, 6.669064, 578.0119, 149.2372, 373.7225, 596.9207, 1118.316, 206.1187, 2550.804, 72.92891, 899.62, 31.9651, 249.5317, 732.9743
68.40000000000001, 173.1234, 6.279466, 550.7052, 142.7191, 357.696, 756.8132, 1061.022, 192.7333, 2629.686, 68.77387, 906.6935, 29.92186, 234.0342, 860.5596
68.5, 164.4047, 5.912628, 527.9048, 136.4858, 342.3568, 715.2007, 1006.662, 212.4908, 2621.834, 64.85557, 853.8314, 28.00922, 219.4992, 820.0712
68.59999999999999, 194.6206, 5.567221, 502.9653, 130.5246, 346.9583, 675.8762, 955.0877, 198.6916, 2504.321, 61.1605, 892.5936, 26.21884, 205.8669, 770.4052
68.7, 184.8193, 5.241991, 479.204, 124.8238, 363.3882, 638.714, 906.1556, 185.7884, 2371.595, 57.67596, 840.5535, 24.54291, 193.0812, 723.7472
68.8, 175.5116, 4.935761, 456.5652, 199.1972, 347.8049, 603.5951, 1041.226, 173.7232, 2413.935, 54.38995, 791.5475, 22.9741, 181.0896, 679.9149
68.90000000000001, 166.6727, 4.64742, 623.9266, 190.4971, 333.8792, 570.4072, 987.8807, 197.092, 2253.348, 51.29115, 745.3987, 21.50557, 169.8428, 705.0921
69, 158.2789, 4.375925, 594.4509, 208.7646, 319.5614, 539.044, 937.2685, 245.9552, 2146.484, 48.3689, 741.9923, 20.13091, 159.2945, 662.3896
69.09999999999999, 150.3078, 4.120289, 566.3676, 199.6467, 305.8575, 572.769, 889.2493, 229.9827, 2203.84, 45.61314, 698.7327, 18.84412, 149.4013, 622.2734
69.2, 142.7381, 3.879587, 539.611, 230.7582, 362.7449, 541.276, 921.2978, 244.4072, 2057.23, 43.01439, 775.9408, 17.63959, 140.1225, 637.6713
69.3, 135.5497, 3.652947, 557.0634, 220.6797, 347.1892, 543.9627, 874.0969, 228.5352, 1957.222, 40.5637, 730.7018, 16.51205, 131.42, 638.1658
69.40000000000001, 128.7233, 3.439547, 530.7464, 211.0413, 332.3005, 593.337, 829.3141, 213.694, 2072.642, 38.25263, 688.1004, 15.45658, 123.2579, 752.5008
69.5, 122.2406, 3.238613, 505.6727, 201.8239, 318.0504, 569.9396, 786.8258, 199.8166, 1934.76, 36.07323, 647.9827, 14.46858, 115.6028, 706.9271
69.59999999999999, 116.0845, 3.049418, 481.7835, 193.009, 304.4113, 538.6022, 746.5143, 186.8404, 1907.295, 34.01801, 639.5177, 13.54373, 108.4231, 664.1135
69.7, 110.2383, 2.871275, 459.0229, 184.5792, 291.3571, 540.6245, 708.268, 174.7069, 1862.58, 32.07987, 635.204, 12.678, 101.6894, 623.8928
69.8, 104.6866, 2.703539, 506.0204, 176.5175, 278.8628, 510.8989, 671.9812, 163.3613, 1797.33, 30.25216, 773.3897, 11.86761, 95.37381, 586.108
69.90000000000001, 99.4145, 2.545602, 482.1148, 168.808, 266.9042, 482.8078, 637.5535, 152.7525, 1677.763, 28.52858, 728.2995, 11.10902, 89.45049, 550.6116
70, 94.40788, 2.396891, 459.3385, 161.4351, 255.4585, 462.9844, 604.8896, 162.8505, 1566.15, 26.9032, 710.1177, 10.39892, 83.89503, 517.2649
70.09999999999999, 89.6534, 2.256868, 450.0631, 154.3843, 383.0804, 437.5278, 573.8993, 152.2749, 1567.911, 25.37043, 913.6755, 9.734212, 78.68462, 485.9378
70.2, 85.13837, 2.125025, 428.801, 154.2848, 366.6526, 470.3429, 544.4966, 142.3861, 1463.606, 23.92498, 1779.71, 9.111991, 73.7978, 456.508
70.3, 80.85071, 2.000884, 413.0466, 164.3215, 350.9293, 444.4817, 556.3698, 133.1394, 1429.914, 22.56188, 2116.628, 8.529543, 69.21448, 428.8605
70.40000000000001, 76.77898, 61.41103, 393.5333, 157.1446, 335.8803, 420.0424, 646.1417, 124.4933, 1438.373, 21.27645, 2067.753, 7.984326, 64.91581, 402.8874
70.5, 72.91232, 57.82348, 409.3951, 150.2812, 321.4767, 396.9469, 619.2287, 116.4086, 1398.52, 20.06425, 1947.199, 7.473959, 60.88412, 378.4874
70.59999999999999, 69.24038, 54.44551, 390.0543, 143.7175, 307.6907, 375.1212, 681.1253, 108.849, 1305.484, 18.92111, 1845.705, 6.996216, 57.10283, 355.565
70.7, 65.75336, 51.26488, 405.6212, 198.0567, 294.4959, 354.4956, 646.2291, 101.7803, 1246.263, 17.84311, 1900.393, 6.549011, 53.55637, 334.0309
70.8, 62.44196, 48.27006, 398.7703, 189.4064, 281.8669, 335.0041, 613.1208, 95.1706, 1262.51, 16.82652, 1864.328, 6.130391, 507.5655, 313.801
70.90000000000001, 59.29731, 45.45019, 419.6619, 263.0999, 323.8287, 384.4294, 647.2625, 88.99017, 1178.522, 15.86785, 1820.191, 5.73853, 1337.651, 294.7963
71, 56.31104, 42.79505, 399.836, 251.6087, 309.9418, 363.292, 922.1282, 93.96336, 1100.121, 14.9638, 1750.34, 5.371717, 1725.244, 276.9426
71.09999999999999, 53.47515, 40.29502, 380.9468, 240.6195, 313.3457, 343.3168, 874.8847, 134.0036, 1026.936, 14.11125, 1648.292, 5.028352, 1763.273, 260.1701
71.2, 50.78209, 37.94104, 362.95, 230.1102, 299.9084, 324.44, 830.0616, 133.8891, 1111.804, 13.30728, 1611.755, 4.706934, 1653.762, 297.5122
71.3, 48.22465, 35.72458, 376.901, 261.0243, 287.0473, 307.4228, 852.0744, 125.1942, 1037.842, 12.54912, 1517.787, 4.406062, 1678.684, 279.494
71.40000000000001, 45.79601, 33.6376, 359.0953, 249.6238, 316.001, 405.0233, 808.42, 117.064, 1014.056, 46.32674, 1566.179, 4.124422, 1574.427, 262.567
71.5, 43.48967, 31.67253, 383.1627, 313.175, 302.4498, 382.7536, 767.0021, 109.4618, 1054.601, 43.68734, 1641.803, 3.860785, 1476.645, 294.4581
71.59999999999999, 41.29949, 29.82227, 365.0612, 299.4968, 328.5785, 461.8666, 727.7062, 102.3533, 1087.509, 41.1983, 1558.505, 3.613999, 1487.128, 276.6248
71.7, 39.2196, 28.08009, 347.8148, 286.416, 314.4879, 436.4715, 753.408, 95.70644, 1015.163, 38.85108, 1467.641, 3.382989, 1394.768, 333.8889
71.8, 37.24446, 26.43969, 395.8734, 273.9066, 301.0016, 437.1488, 714.8086, 89.4912, 947.6295, 36.63759, 1503.914, 3.166744, 1466.338, 313.6676
71.90000000000001, 35.36879, 24.89512, 377.1714, 261.9435, 295.5583, 509.9365, 774.6339, 83.6796, 993.3526, 34.55021, 1420.516, 2.964323, 1481.076, 308.3221
72, 33.58759, 23.44078, 359.3529, 250.5028, 401.6379, 481.8983, 769.3671, 78.24539, 949.5276, 32.58175, 1369.897, 2.77484, 1524.967, 289.6491
72.09999999999999, 31.89608, 58.44276, 490.873, 239.5619, 384.4144, 455.4017, 729.95, 73.16409, 886.3605, 30.72545, 1290.029, 2.59747, 1430.257, 272.1071
72.2, 30.28976, 72.91587, 467.683, 229.0988, 367.9294, 430.362, 692.5524, 68.41277, 827.3956, 28.97491, 1297.135, 2.431437, 1341.429, 269.8234
72.3, 28.76434, 68.65623, 447.2543, 219.0927, 352.1513, 450.6885, 657.0708, 63.97001, 960.8406, 27.3241, 1268.776, 2.276017, 1258.118, 253.4821
72.40000000000001, 27.31573, 97.21188, 426.1249, 226.5578, 337.0499, 425.9079, 783.6883, 104.6163, 896.9209, 25.76734, 1250.246, 2.130531, 1278.629, 463.0314
72.5, 25.94009, 91.5329, 405.9938, 216.6627, 426.9788, 402.4899, 816.4694, 97.82249, 837.2534, 24.29928, 1177.354, 1.994346, 1280.232, 434.9889
72.59999999999999, 24.63372, 86.18567, 389.8278, 207.1998, 408.6685, 527.4897, 774.6392, 91.46984, 872.368, 22.91486, 1363.513, 1.866865, 1375.564, 487.1006
72.7, 23.39314, 81.15082, 447.9551, 198.1501, 391.1435, 527.2767, 851.8417, 85.52974, 872.4166, 21.60931, 1284.018, 1.747533, 1290.133, 784.5315
72.8, 22.21503, 76.4101, 426.7926, 189.4957, 387.0451, 498.2851, 808.1992, 96.71465, 2108.788, 20.37815, 1209.157, 1.635829, 1210.007, 1053.768
72.90000000000001, 21.09626, 101.0581, 406.6299, 246.2173, 370.4473, 470.8875, 903.0042, 90.43394, 2544.986, 19.21713, 1186.198, 1.531265, 1134.858, 1113.894
73, 20.03383, 95.1544, 387.4197, 235.4636, 378.1664, 444.9963, 856.7404, 84.56111, 2571.732, 18.12226, 1305.778, 1.433385, 1064.376, 1184.312
73.09999999999999, 19.02491, 89.59561, 369.1171, 225.1795, 361.9493, 420.5287, 884.6194, 79.06966, 2486.549, 17.08976, 1233.745, 1.341762, 998.2715, 1112.587
73.2, 18.06679, 84.36156, 351.6791, 215.3446, 346.4277, 397.4064, 839.2976, 73.93484, 2378.819, 16.1161, 1161.815, 1.255995, 936.2724, 1045.205
73.3, 17.15693, 79.43327, 335.0649, 327.2695, 333.7108, 375.5555, 1047.272, 69.13347, 2299.327, 15.1979, 1102.339, 1.17571, 930.303, 1192.08
73.40000000000001, 16.29289, 74.79289, 319.2356, 339.7065, 319.4001, 354.906, 1196.485, 142.1921, 2350.987, 14.33202, 1038.07, 1.100558, 872.5252, 1187.251
73.5, 15.47236, 70.42359, 304.1542, 324.8695, 305.7032, 335.392, 1135.185, 132.9581, 2194.588, 13.51547, 977.5487, 1.030209, 1001.06, 1248.661
73.59999999999999, 14.69316, 66.30954, 289.7852, 310.6805, 343.7359, 316.9508, 1166.086, 124.3237, 2302.572, 12.74544, 920.5556, 0.9643569, 949.0444, 1257.595
73.7, 13.9532, 62.43583, 276.095, 297.1113, 377.5583, 343.254, 1303.948, 116.25, 2149.394, 12.01929, 1132.892, 0.9027142, 909.9761, 1587.382
73.8, 13.2505, 58.78841, 263.0516, 284.1347, 361.3674, 324.3806, 1237.142, 108.7007, 2024.873, 11.3345, 1320.265, 0.8450118, 933.7927, 1551.748
73.90000000000001, 12.58319, 55.35407, 350.1757, 271.7248, 345.8708, 306.5449, 1188.527, 101.6416, 1890.169, 10.68873, 1750.931, 0.7909977, 916.9972, 1457.77
74, 11.94949, 52.12037, 333.6326, 259.857, 331.0387, 289.6899, 1127.635, 95.04094, 1926.7, 10.07976, 1648.848, 0.7404364, 1055.447, 1369.483
74.09999999999999, 11.3477, 49.07557, 317.871, 248.5075, 316.8426, 273.7616, 1069.862, 88.86893, 1798.526, 9.505475, 1634.381, 0.6931069, 989.897, 1286.543
74.2, 10.77622, 46.20864, 302.854, 237.6537, 303.2553, 258.7092, 1015.05, 83.09772, 1721.5, 8.963912, 1593.142, 0.6488028, 1072.177, 1398.557
74.3, 10.23352, 43.50919, 307.5113, 227.274, 303.0608, 244.4844, 1133.415, 77.70131, 1850.45, 8.453204, 1644.514, 0.6073306, 1005.587, 1397.212
74.40000000000001, 9.718145, 40.96745, 292.9837, 217.3476, 330.7304, 231.0417, 1075.347, 72.65534, 1737.075, 7.971593, 1560.495, 0.5685094, 986.9957, 1312.593
