 , C000, C001, C002, C003, C004, C006, C009, C013, C017, C019, C020, C023, C030, C040, C047, C049, C069, C071, C112
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
12.5, 250.2243, 285.8816, 55.2339, 365.983, 0.09332427, 263.2036, 622.5963, 147.858, 38.09563, 387.5549, 185.4709, 6.285454, 367.7699, 0.09075625, 14.328, 454.8484, 0.5058225, 174.6633, 1435.227
12.6, 254.8298, 271.1068, 52.48592, 346.0731, 0.08735593, 492.9593, 592.1779, 140.9331, 36.28626, 363.8653, 174.8721, 5.885715, 350.5971, 0.08659258, 13.62995, 423.6762, 0.4807955, 164.5453, 1397.443
12.7, 253.17, 257.0956, 49.87466, 362.8289, 0.08176929, 515.3005, 563.2457, 134.3325, 54.3304, 341.6237, 164.8791, 5.511397, 334.2261, 0.08261992, 12.96591, 394.6404, 0.4570067, 155.0134, 1335.998
12.8, 240.0467, 243.8086, 47.39332, 343.0906, 0.07653993, 486.0714, 678.3412, 128.0411, 51.74995, 320.7417, 155.4571, 5.160885, 318.6196, 0.07882953, 12.33423, 367.5944, 0.434395, 171.7729, 1325.856
12.9, 227.6036, 231.2082, 45.03542, 375.7549, 0.071645, 458.5003, 645.1993, 122.0443, 49.29205, 301.136, 146.5735, 4.832665, 303.7418, 0.07521303, 11.73331, 450.8633, 0.4129021, 161.8223, 1284.357
13, 215.8056, 271.4016, 42.79483, 377.4182, 0.0670631, 432.493, 613.6766, 116.3284, 46.9509, 282.7289, 138.1975, 4.525319, 289.5587, 0.07176244, 11.16167, 419.9642, 0.3924726, 152.4482, 1326.312
13.1, 204.6191, 257.3752, 40.66572, 356.8861, 0.06277423, 428.9988, 583.694, 110.8802, 44.72094, 265.4468, 130.3003, 4.237519, 276.0379, 0.06847017, 10.61789, 478.8698, 0.3730538, 143.617, 1303.317
13.2, 194.0124, 288.3173, 38.64254, 337.4711, 0.05875964, 404.6649, 555.1763, 105.6872, 42.59689, 249.2211, 153.6312, 3.968023, 263.1485, 0.06532893, 10.10059, 446.0513, 0.3545959, 135.2975, 1308.868
13.3, 183.9556, 273.4167, 36.72001, 379.2811, 0.05500181, 381.7114, 528.0519, 100.7373, 40.57372, 233.9873, 144.8519, 3.715666, 250.8609, 0.06233181, 9.6085, 600.8212, 0.3370513, 127.4598, 1273.158
13.4, 174.4201, 259.2861, 34.89313, 377.4149, 0.05148429, 375.7195, 502.2527, 96.01931, 38.64665, 219.6846, 136.5744, 3.479359, 239.147, 0.05947218, 9.140382, 559.645, 0.3203747, 120.0762, 1217.177
13.5, 165.3788, 245.8859, 33.15714, 393.3067, 0.04819173, 354.4077, 477.7141, 91.52227, 36.8111, 206.2562, 128.7698, 3.25808, 227.9802, 0.05674375, 8.695069, 542.1615, 0.3045232, 147.1927, 1333.817
13.6, 156.8062, 251.9988, 71.89758, 619.8804, 0.04510975, 347.4022, 486.2351, 87.23585, 35.06274, 193.6486, 121.4113, 3.050874, 217.3348, 0.05414049, 8.271453, 544.4752, 0.2894561, 138.666, 1350.466
13.7, 148.678, 287.991, 68.32056, 596.5162, 0.04222486, 327.6967, 558.0941, 83.15018, 33.39741, 181.8117, 114.4733, 2.856846, 207.1864, 0.05165665, 7.868475, 507.1606, 0.2751344, 130.6333, 1322.799
13.8, 140.9712, 273.1072, 64.9215, 565.4144, 0.03952446, 309.1089, 530.827, 79.25586, 67.9153, 170.6983, 107.9317, 2.675157, 197.5119, 0.04928677, 7.485129, 577.1733, 0.2615213, 123.0658, 1264.635
13.9, 133.6638, 258.9927, 61.69154, 534.6552, 0.03699677, 291.5755, 504.8923, 75.54393, 131.6967, 160.2642, 101.7639, 2.505023, 188.2892, 0.04702562, 7.12046, 537.6177, 0.2485818, 115.9368, 1209.029
14, 126.7352, 245.6076, 58.62229, 505.5692, 0.03463073, 275.0367, 480.2246, 72.00584, 125.4417, 150.4679, 95.94864, 2.34571, 179.4971, 0.0448682, 6.773557, 642.5676, 0.2362825, 109.2207, 1192.149
14.1, 120.1657, 232.9143, 55.70574, 478.0656, 0.032416, 259.4359, 456.7622, 68.63347, 119.4838, 141.2704, 90.46566, 2.196528, 171.1156, 0.04280976, 6.443555, 598.5304, 0.2245917, 102.8937, 1139.73
14.2, 113.9368, 230.9621, 52.93428, 452.0582, 0.03034291, 314.9429, 434.446, 65.41904, 113.8088, 132.6351, 85.29601, 2.056834, 163.1255, 0.04084575, 6.12963, 557.5112, 0.2134794, 96.93317, 1120.17
14.3, 108.0308, 219.0256, 50.30072, 427.4657, 0.0284024, 297.0786, 413.2202, 62.35515, 108.4034, 124.5277, 80.42177, 1.926024, 155.5084, 0.03897185, 5.831, 519.3032, 0.2029169, 91.31794, 1070.916
14.4, 102.4309, 207.7061, 47.79818, 425.5413, 0.02658599, 280.2276, 393.0314, 59.43476, 103.2547, 116.9158, 75.82607, 1.803534, 148.247, 0.03718392, 5.546918, 546.4966, 0.192877, 86.028, 1147.003
14.5, 97.1213, 196.9716, 45.42014, 425.7076, 0.02488575, 264.3324, 373.8289, 56.65115, 98.35056, 109.7692, 71.49299, 1.688833, 141.3247, 0.03547802, 5.276677, 509.0435, 0.1833339, 81.0445, 1096.569
14.6, 92.08692, 318.8256, 43.16041, 443.1625, 0.02329424, 249.3388, 355.5646, 53.99791, 93.67934, 103.0595, 211.6873, 1.581428, 134.7256, 0.03385038, 5.019602, 474.1571, 0.1742629, 76.34969, 1143.45
14.7, 87.3135, 302.3483, 41.01311, 441.5753, 0.02180451, 235.1957, 338.1927, 51.46893, 89.22998, 96.7599, 199.5904, 1.480853, 128.4347, 0.03229741, 4.775051, 441.6616, 0.1656407, 71.92684, 1120.076
14.8, 82.78751, 286.7225, 38.97264, 471.6284, 0.02041005, 221.8549, 321.6696, 49.05839, 84.99194, 90.84537, 188.1848, 1.386674, 122.4375, 0.03081568, 4.542414, 411.3931, 0.1574452, 67.76021, 1070.826
14.9, 78.49614, 271.9043, 37.03369, 540.6995, 0.01910478, 234.8815, 305.9537, 46.76075, 80.9552, 174.9159, 177.431, 1.298485, 116.7203, 0.02940193, 4.321112, 383.1991, 0.1496551, 63.83494, 1023.742
15, 74.42722, 257.852, 35.1912, 511.2848, 0.01788297, 317.8634, 291.0056, 87.47303, 77.11018, 164.224, 167.2917, 1.215904, 111.2701, 0.02805304, 4.110591, 497.4284, 0.1422505, 60.13706, 1196.36
15.1, 74.37963, 257.4524, 33.44038, 497.9264, 74.51227, 299.8335, 299.3629, 90.55683, 73.44779, 154.1857, 157.7319, 1.138576, 106.0744, 0.02676604, 3.910326, 463.3381, 0.1352123, 56.65339, 1143.756
15.2, 70.52409, 290.4256, 31.77666, 542.3317, 69.74701, 282.8262, 284.7369, 169.9583, 69.95935, 144.7609, 153.465, 1.066165, 150.2917, 0.02553808, 3.719818, 454.8704, 0.1285222, 53.37153, 1093.465
15.3, 66.8684, 275.416, 30.19572, 579.5161, 65.2865, 266.7836, 270.8254, 233.7813, 66.63659, 135.9123, 144.6953, 0.9983594, 227.5913, 0.02436646, 3.538592, 423.6967, 0.1221632, 50.27978, 1170.777
15.4, 134.0025, 261.1822, 28.69344, 547.9897, 61.11125, 251.651, 257.5936, 268.9898, 63.47164, 127.6045, 136.4267, 0.9348661, 262.3326, 101.9549, 3.366195, 526.6876, 0.1161189, 47.36713, 1119.298
15.5, 127.0563, 247.6839, 41.60184, 518.1783, 57.20302, 237.3768, 245.0083, 271.1797, 60.45702, 119.8046, 128.6306, 0.8754109, 250.0831, 347.0947, 3.202196, 490.5921, 0.1103735, 44.62321, 1234.242
15.6, 130.9603, 234.8833, 39.53208, 567.7314, 53.54473, 223.9122, 233.0379, 258.479, 57.58558, 112.4814, 188.9976, 22.85907, 238.4056, 375.0071, 3.046188, 456.9702, 0.1049125, 42.03824, 1318.831
15.7, 124.1718, 309.5166, 37.5653, 536.8461, 50.1204, 211.2114, 221.6523, 262.0828, 54.85051, 105.6059, 178.1974, 21.40529, 227.2734, 479.526, 2.89778, 480.8592, 0.09972165, 39.60302, 1382.675
15.8, 117.7352, 293.5204, 35.69636, 507.641, 46.91507, 199.2309, 227.1507, 249.8082, 52.24536, 99.15065, 168.0143, 20.04396, 216.661, 457.5266, 2.756603, 563.9917, 0.09478763, 37.30886, 1321.879
15.9, 135.6528, 354.7525, 33.92041, 480.0247, 43.91473, 187.9301, 240.5685, 238.1085, 49.76393, 93.08998, 158.4131, 18.76921, 206.5441, 436.5364, 2.622303, 525.3395, 0.09009775, 35.14761, 1263.756
16, 128.6211, 336.4185, 32.23281, 453.9107, 41.10626, 243.2185, 309.4821, 226.9567, 47.40036, 87.39978, 149.3606, 17.57553, 196.8996, 416.5092, 2.494547, 489.3363, 0.0856399, 33.11155, 1320.279
16.1, 121.9539, 319.0319, 30.62918, 429.2174, 38.47741, 229.4226, 294.3616, 216.3273, 45.14905, 82.05739, 140.8254, 16.45777, 187.7055, 397.4008, 2.373015, 455.8006, 0.08140262, 31.19344, 1262.227
16.2, 115.6323, 302.5439, 29.10533, 405.8674, 36.01667, 216.4091, 279.9799, 206.1956, 43.00467, 154.6645, 132.778, 15.4111, 178.9407, 379.169, 2.257403, 424.5631, 0.07737499, 29.38644, 1260.535
16.3, 109.6384, 303.8887, 30.17252, 479.6077, 33.71331, 204.1339, 266.3008, 196.5385, 40.96214, 145.2105, 125.1904, 59.05152, 170.5851, 361.7737, 2.147425, 395.4664, 0.07354665, 27.68412, 1205.109
16.4, 103.9552, 389.7885, 65.53476, 453.5164, 31.55725, 192.5549, 253.2901, 187.3337, 39.01662, 292.9496, 118.0364, 55.29598, 167.8833, 345.1764, 2.042804, 368.3639, 0.06990772, 26.08041, 1152.12
16.5, 98.56656, 369.6437, 62.2743, 428.8445, 29.53908, 181.6328, 339.6417, 178.56, 37.1635, 275.0428, 111.2912, 51.77929, 160.0441, 329.3406, 1.94328, 441.9736, 0.06644883, 24.5696, 1101.462
16.6, 93.45726, 350.54, 59.17606, 405.5148, 27.64997, 171.3301, 323.0477, 170.1971, 35.3984, 258.2305, 104.9315, 48.48625, 152.5709, 372.3488, 1.848605, 411.6838, 0.06316108, 23.14631, 1053.03
16.7, 98.57092, 382.1913, 56.23195, 393.7147, 25.88169, 161.6118, 404.8825, 162.226, 33.71712, 242.446, 98.93516, 45.40264, 145.4467, 355.2664, 1.758543, 383.4698, 0.06003601, 21.80548, 1006.728
16.8, 93.4614, 366.6335, 53.43431, 411.7949, 24.22648, 152.4448, 385.1011, 154.6282, 32.11571, 227.6263, 93.28152, 42.51514, 177.478, 338.9677, 1.672868, 446.3785, 0.05706555, 20.54231, 962.4622
16.9, 88.61674, 374.868, 50.77587, 389.3927, 22.67713, 143.7978, 366.2861, 147.3862, 30.59036, 213.7124, 87.95094, 39.81128, 169.1908, 337.4797, 1.591367, 415.7867, 0.05424207, 19.35232, 1141.835
17, 84.0232, 355.4943, 48.24969, 368.2093, 21.22687, 135.6413, 348.3903, 140.4834, 29.13745, 200.649, 82.925, 37.27938, 161.2905, 321.9969, 1.513837, 387.2915, 0.05155829, 18.23126, 1091.628
17.1, 79.66777, 421.1069, 45.84919, 386.4921, 19.86935, 127.9473, 331.3689, 133.9039, 27.75355, 188.3842, 78.18625, 34.90849, 153.7591, 307.2245, 1.440084, 466.1398, 0.0490073, 17.17515, 1043.629
17.2, 75.53811, 399.3435, 43.56811, 365.4664, 18.59866, 120.6899, 315.1791, 127.6325, 26.43538, 195.9058, 73.71831, 32.6884, 146.5794, 293.1298, 1.369925, 529.6119, 0.04658252, 16.18021, 1111.936
17.3, 71.62251, 378.7049, 41.40052, 345.5846, 17.40922, 113.844, 403.6599, 121.6549, 25.17981, 245.6278, 69.50568, 30.60949, 139.735, 279.6817, 1.303183, 509.9145, 0.04427772, 15.24291, 1194.602
17.4, 67.90989, 359.1329, 39.34078, 335.0109, 16.29585, 107.3865, 383.9381, 115.9572, 23.98388, 230.6135, 70.06568, 28.6628, 133.2101, 266.8506, 1.239693, 474.9684, 0.04208695, 14.35991, 1186.703
17.5, 64.38971, 356.658, 37.38351, 316.7859, 15.25369, 152.8685, 444.6855, 110.5264, 22.84475, 216.5171, 83.36071, 26.83991, 126.9899, 254.6082, 1.179296, 442.4173, 0.04000457, 13.52805, 1134.523
17.6, 61.052, 338.2254, 65.99648, 370.3011, 14.27818, 144.1975, 504.4812, 234.6102, 21.75973, 203.2823, 78.59707, 25.13296, 121.0602, 242.9274, 1.121842, 517.1614, 0.03802523, 12.74439, 1084.638
17.7, 57.88731, 327.2417, 62.71304, 362.0159, 13.36505, 136.0182, 487.4948, 223.6222, 20.72624, 190.8565, 74.10564, 23.53456, 115.4073, 231.7825, 1.067187, 481.7186, 0.03614382, 12.00612, 1164.039
17.8, 54.88666, 310.3294, 77.8798, 365.4505, 12.51032, 128.303, 463.6771, 213.1489, 19.74183, 179.1902, 129.0143, 22.03782, 110.0184, 221.1489, 1.015194, 470.6146, 0.03435551, 11.31062, 1112.856
17.9, 52.04156, 294.2912, 74.00515, 345.5696, 11.71025, 121.0253, 464.4878, 203.1662, 18.80418, 168.237, 121.6418, 20.63627, 104.8812, 211.0031, 0.9657347, 438.3618, 0.03265567, 10.65541, 1063.923
18, 49.34393, 279.0818, 70.32327, 326.7701, 10.96135, 114.1605, 447.1278, 193.6509, 17.91107, 157.9534, 114.6906, 19.32385, 99.98381, 201.3228, 0.9186849, 542.9943, 0.03103993, 10.03816, 1017.142
18.1, 46.78614, 264.6585, 124.9076, 308.9934, 10.26034, 107.685, 474.3546, 184.5813, 17.06037, 161.6301, 159.6886, 18.0949, 95.31512, 192.0867, 0.8739274, 505.7812, 0.02950414, 9.456658, 972.4184
18.2, 44.36093, 250.9806, 118.6932, 292.2357, 9.604164, 101.5769, 451.3782, 175.9365, 16.25007, 151.7503, 150.5632, 16.94411, 90.86443, 183.2742, 0.8313503, 471.1183, 0.02804434, 8.908845, 1011.623
18.3, 42.06144, 322.0836, 195.9617, 318.3204, 8.989952, 95.81517, 465.3841, 209.1093, 15.47827, 142.4744, 141.9592, 15.8665, 86.62156, 174.866, 0.7908477, 438.8311, 0.02665677, 8.392766, 967.1415
18.4, 39.88114, 325.7189, 186.2122, 301.0034, 8.415021, 90.3803, 466.8962, 199.3158, 14.74312, 133.7656, 133.847, 14.85743, 82.57681, 166.8436, 0.7523182, 408.7566, 0.02533785, 9.768637, 924.6161
18.5, 37.81386, 327.5402, 234.5278, 349.6451, 7.876857, 85.25372, 493.9523, 189.9809, 14.04288, 125.589, 126.1983, 13.91253, 78.72092, 159.1892, 129.452, 380.7432, 0.02408419, 9.202752, 1033.86
18.6, 35.85374, 310.6125, 222.8597, 407.685, 7.373111, 80.41792, 531.1926, 181.0831, 13.37591, 117.9123, 118.9867, 13.02773, 75.04508, 189.2027, 123.1452, 471.4745, 0.02289255, 8.669647, 1092.41
18.7, 33.99522, 308.2907, 211.7721, 446.6186, 6.901581, 75.85642, 514.956, 180.3628, 12.74061, 110.7048, 112.1872, 12.1992, 71.54089, 180.5226, 117.1457, 439.1629, 0.02175988, 8.167424, 1044.376
18.8, 32.23304, 292.3578, 201.2361, 422.3219, 6.460207, 71.55366, 489.7966, 171.9155, 12.13549, 103.9379, 105.7763, 11.42336, 68.20033, 172.2406, 111.4384, 409.0656, 0.02068324, 7.694295, 998.455
18.9, 30.56221, 277.2484, 191.2242, 435.2094, 6.047059, 67.49496, 465.8665, 163.8639, 11.55911, 97.58459, 99.73172, 10.69686, 148.745, 164.3386, 106.0092, 381.0311, 0.01965988, 7.248574, 954.5527
19, 28.97799, 276.5028, 181.7105, 411.5334, 5.660333, 80.60867, 443.1055, 156.1894, 11.0101, 125.2472, 94.03256, 10.01656, 141.7994, 156.7992, 100.8446, 472.5953, 0.01868715, 6.828673, 1027.059
19.1, 27.47589, 285.2054, 172.6701, 397.0266, 5.298339, 76.03635, 421.4566, 148.8743, 10.48717, 236.2877, 88.65908, 9.379534, 135.1781, 149.6057, 186.6295, 566.4935, 0.01776255, 6.433096, 1152.507
19.2, 26.05165, 281.2206, 164.0795, 443.4415, 4.959496, 71.72339, 400.8654, 141.9018, 9.989073, 221.8444, 83.59266, 8.783018, 128.8661, 142.7421, 177.5371, 527.6699, 0.0168837, 6.060434, 1101.832
19.3, 24.70123, 266.6868, 155.9163, 419.3177, 4.642323, 67.65507, 430.527, 135.2558, 9.514636, 208.284, 78.81577, 8.224439, 122.8487, 166.0796, 168.8876, 491.507, 0.01604833, 5.709361, 1108.291
19.4, 23.42082, 271.4539, 148.1592, 514.966, 4.345434, 63.81751, 450.7702, 128.9212, 9.062733, 250.1235, 74.31184, 7.701384, 175.9911, 158.4603, 201.5889, 457.8225, 0.01525429, 5.378624, 1059.559
19.5, 22.20678, 257.4248, 140.788, 486.9512, 4.067532, 60.19763, 428.7469, 122.8832, 8.632293, 234.8345, 70.0653, 7.211595, 204.8081, 151.1905, 191.7676, 426.4465, 0.01449954, 5.067047, 1012.97
19.6, 21.05566, 257.699, 133.7836, 603.4066, 3.807402, 56.78307, 431.4819, 163.4343, 8.222297, 345.8353, 66.06142, 6.752954, 195.2447, 144.2543, 182.4249, 444.8371, 0.01378213, 4.773519, 968.4293
19.7, 19.96422, 244.3808, 127.1276, 570.5804, 3.563909, 53.5622, 468.2777, 193.0575, 7.831774, 347.4756, 62.28635, 6.323483, 186.1278, 146.0102, 173.5373, 414.351, 0.01310022, 4.496994, 1011.744
19.8, 18.92936, 231.7509, 120.8028, 556.9358, 3.335987, 50.52402, 445.399, 184.0157, 7.459799, 326.2358, 58.727, 5.921324, 177.4367, 139.3116, 165.0827, 385.9542, 0.01245205, 4.236489, 986.8066
19.9, 17.94813, 219.7737, 114.7927, 575.2109, 3.122642, 47.65818, 423.638, 175.3973, 7.105492, 306.2943, 55.37105, 5.544742, 215.7763, 132.9203, 157.04, 359.5035, 0.01183595, 3.991075, 1126.979
20, 17.01777, 208.4155, 155.5181, 543.9188, 2.92294, 44.95489, 427.9425, 167.1826, 6.768012, 314.4417, 52.20687, 5.19211, 205.7007, 126.8223, 149.3891, 475.459, 0.01125033, 3.759876, 1077.425
20.1, 16.13564, 197.6443, 147.7808, 540.7654, 2.736011, 42.40494, 445.7159, 159.3527, 6.446561, 295.2212, 49.22351, 4.861904, 196.0956, 136.7596, 142.111, 442.8743, 0.01069369, 3.542071, 1030.05
20.2, 15.29923, 187.4298, 140.4284, 601.5644, 2.561035, 39.99963, 444.3217, 177.557, 6.140378, 277.1755, 46.41064, 4.552699, 186.9391, 130.4854, 226.7913, 412.5227, 31.65089, 3.336883, 984.7589
20.3, 14.50618, 184.8153, 133.4419, 656.998, 2.39725, 37.73076, 426.0249, 169.2412, 5.848737, 269.3704, 43.75851, 4.263158, 178.21, 124.4991, 236.4861, 384.2512, 90.49975, 3.143581, 941.4589
20.4, 13.75424, 200.3902, 168.9607, 621.2565, 2.24394, 35.59058, 481.8804, 161.3148, 5.570948, 263.8503, 41.25793, 3.992031, 169.8886, 118.7874, 224.9647, 357.9173, 86.02201, 2.961478, 900.0628
20.5, 45.07372, 353.0612, 290.5897, 663.7476, 2.100434, 33.57179, 541.2156, 153.7597, 5.306352, 283.6345, 38.90025, 3.738147, 197.1592, 113.3377, 214.0046, 496.4057, 206.1793, 2.789922, 860.4869
20.6, 82.67676, 334.8145, 276.1324, 757.8412, 1.966105, 31.66752, 527.3416, 146.5584, 5.054324, 311.678, 36.67729, 3.50041, 337.0275, 108.138, 203.5784, 462.3855, 279.4949, 2.628306, 822.6511
20.7, 78.39112, 317.5109, 262.3943, 927.6833, 1.840368, 29.87126, 501.5771, 139.6943, 4.814266, 562.773, 34.58137, 3.277792, 321.2902, 103.1769, 193.6603, 430.6967, 475.469, 2.476051, 786.4789
20.8, 74.32764, 301.1015, 249.3398, 881.6044, 1.722671, 28.17689, 495.641, 149.8027, 107.7403, 528.373, 32.60522, 3.069332, 587.5729, 144.5709, 211.9149, 401.1797, 690.4271, 2.332617, 751.8973
20.9, 70.47478, 285.5402, 236.9347, 997.3419, 1.612502, 26.57863, 557.1152, 142.7868, 102.6231, 496.0758, 30.742, 2.87413, 560.1365, 137.9384, 201.5906, 373.6856, 656.2662, 2.197491, 718.8363
21, 66.82166, 270.7831, 225.1468, 943.0851, 1.509378, 25.07103, 529.8961, 136.0994, 97.74894, 465.7527, 28.98525, 2.691343, 533.9811, 131.6101, 261.9364, 581.1619, 635.4227, 2.070193, 687.2289
21.1, 63.35789, 256.7886, 238.2744, 891.7801, 1.412849, 23.64894, 504.0068, 129.7252, 93.1063, 437.2831, 27.32889, 2.52018, 509.0471, 125.5722, 273.3396, 541.3331, 603.9833, 1.950269, 657.0114
21.2, 60.07367, 243.5174, 226.4199, 862.2323, 1.322494, 22.30751, 479.3824, 123.6496, 88.68416, 410.5538, 25.76718, 2.359902, 485.2774, 119.8112, 260.0227, 504.2338, 574.0995, 1.837293, 628.1224
21.3, 56.95969, 230.9321, 215.1551, 815.3257, 1.237916, 21.04218, 455.9611, 117.8585, 84.47205, 385.4584, 24.29472, 2.209818, 462.6176, 114.3146, 247.3546, 469.6771, 545.6943, 1.73086, 600.5038
21.4, 54.00712, 218.9972, 211.7739, 770.971, 1.158748, 19.84862, 433.6841, 112.3386, 80.46, 361.8969, 22.9064, 2.069279, 520.6072, 109.0701, 235.3037, 437.4886, 518.6945, 1.630594, 574.0995
21.5, 51.20761, 207.6792, 201.2378, 729.0292, 1.084643, 18.72275, 412.4955, 107.0772, 76.6385, 339.7756, 21.59741, 1.937678, 515.6645, 132.771, 355.0984, 584.6888, 493.0306, 1.536135, 548.8563
21.6, 48.55321, 196.946, 191.2259, 689.3691, 1.015278, 17.66075, 392.3421, 102.0623, 72.99851, 319.0065, 20.36323, 1.814446, 491.5858, 126.6798, 337.7983, 544.6182, 480.8281, 1.447149, 524.723
21.7, 46.0364, 203.9978, 181.7121, 686.8658, 0.9503479, 16.65899, 373.1733, 97.28223, 69.5314, 299.507, 28.34302, 1.699051, 468.6314, 120.8681, 331.9518, 507.2938, 484.7645, 1.363317, 501.6508
21.8, 43.65006, 218.246, 172.6716, 649.4995, 0.8895705, 15.71405, 354.9411, 92.72604, 66.22897, 281.1993, 26.72336, 1.590996, 446.7489, 141.6753, 514.559, 472.5273, 460.7794, 1.284342, 479.5931
21.9, 41.38741, 206.9667, 164.0809, 712.147, 0.8326801, 14.82271, 337.5996, 88.38324, 162.3229, 275.8991, 25.19625, 1.489812, 425.8882, 135.1756, 489.4901, 440.1435, 476.287, 1.209942, 458.5053
22, 39.24205, 196.2704, 155.9176, 884.4493, 0.779428, 13.98194, 321.1054, 84.24383, 154.9206, 402.7828, 33.68885, 1.395064, 494.4988, 128.974, 465.6426, 600.2167, 452.7214, 1.139851, 438.3448
22.1, 37.2079, 186.1269, 148.1605, 857.5656, 0.7295815, 13.18885, 305.4171, 80.29829, 147.5625, 474.1964, 31.7637, 1.306341, 656.5168, 123.057, 442.9568, 627.0926, 430.3217, 1.073821, 419.0707
22.2, 35.27919, 176.5076, 140.7892, 887.1132, 0.6829228, 12.44074, 290.4952, 76.53754, 152.0494, 586.8511, 60.38243, 1.223261, 625.8611, 117.4115, 421.3763, 584.1159, 409.0303, 1.011616, 400.6441
22.3, 33.45046, 167.3855, 133.7847, 891.6019, 0.6392481, 11.73507, 288.9612, 72.95292, 144.8277, 555.7969, 56.93188, 1.145464, 596.6368, 112.0249, 400.8473, 544.0846, 388.7923, 39.80648, 383.0277
22.4, 31.71652, 186.9448, 127.1287, 843.0977, 0.5983664, 11.06943, 274.8434, 69.53619, 137.949, 521.8234, 68.93678, 1.072616, 600.7072, 106.8855, 381.3183, 624.3926, 369.5557, 37.50054, 606.6122
22.5, 30.07246, 177.2832, 120.8039, 797.2321, 0.5600993, 10.44155, 261.4153, 66.27947, 131.3971, 489.9265, 85.82058, 1.0044, 572.6575, 101.9819, 362.7408, 581.601, 351.2709, 35.32817, 579.9394
22.6, 28.51363, 168.121, 114.7937, 753.8616, 0.5242795, 9.849279, 248.6433, 63.17529, 125.1563, 459.9792, 80.91637, 0.9405224, 545.9176, 97.3032, 345.0684, 541.742, 352.0025, 33.28166, 554.4394
22.7, 27.03559, 159.4323, 109.0825, 804.9202, 27.89909, 9.290605, 236.4952, 60.21649, 119.2119, 431.8626, 76.29241, 0.8807074, 639.8571, 92.83917, 328.2569, 504.6147, 334.5862, 31.35369, 693.9893
22.8, 25.63418, 151.1926, 103.6555, 803.7988, 26.11487, 8.763619, 335.3445, 57.39626, 113.5499, 405.4646, 71.93269, 0.8246965, 609.9792, 88.57993, 312.2645, 470.0319, 339.7796, 29.53741, 842.515
22.9, 24.3054, 143.3787, 98.49844, 800.9082, 24.44475, 8.266526, 318.9605, 54.70812, 108.1567, 484.9143, 116.1202, 0.7722477, 598.1611, 84.51611, 297.0513, 471.6005, 347.4213, 27.82634, 805.4695
23, 23.04551, 135.9687, 93.59798, 757.3377, 22.88144, 7.797629, 304.6326, 52.14588, 103.0198, 455.2735, 111.2813, 0.7231346, 644.5327, 80.63873, 282.5792, 439.2802, 330.2317, 26.2144, 770.0529
23.1, 21.85092, 128.9417, 88.94133, 755.7582, 21.41812, 7.355329, 433.4132, 49.70364, 98.12679, 663.0954, 166.4355, 0.677145, 876.8173, 76.93922, 268.8122, 470.7587, 313.8925, 24.69583, 736.1935
23.2, 78.01456, 122.2778, 128.7618, 725.1913, 20.04837, 6.938117, 488.051, 47.37578, 93.4662, 622.5631, 156.9245, 0.6340802, 835.8748, 125.12, 255.7159, 438.4961, 369.8214, 23.26523, 703.823
23.3, 73.9706, 115.9583, 169.0123, 685.7399, 18.76622, 142.2334, 464.2062, 45.15695, 89.02696, 863.0135, 183.4713, 0.5937542, 801.0781, 238.6138, 243.2576, 408.4446, 351.5235, 63.4149, 672.8757
23.4, 70.13625, 364.6546, 160.6037, 761.0834, 17.56607, 134.1656, 441.5263, 43.04203, 87.90495, 1325.19, 172.9868, 0.5559928, 763.6721, 227.6668, 231.4063, 380.4526, 334.1308, 81.63452, 643.2892
23.5, 210.3863, 370.7422, 152.6134, 719.6795, 108.9759, 174.8911, 440.2184, 41.02617, 83.72984, 1588.626, 163.1015, 0.520633, 728.0128, 222.4794, 220.1324, 354.3789, 317.5988, 82.27692, 615.0037
23.6, 352.4219, 509.4115, 145.0206, 680.5281, 103.6, 164.9709, 418.7105, 39.10472, 85.70362, 1515.05, 153.7811, 0.487522, 755.8079, 407.9099, 209.4077, 519.8277, 672.7671, 103.4934, 587.9619
23.7, 334.1537, 483.0845, 137.8056, 764.4664, 96.97447, 280.4286, 398.2534, 37.27326, 81.63308, 1422.441, 144.9933, 0.4565167, 829.5215, 389.196, 199.2055, 504.787, 639.48, 178.9474, 562.1091
23.8, 316.8325, 458.118, 130.9496, 722.8785, 90.7727, 264.5221, 378.7959, 35.52757, 77.75587, 1335.493, 136.7076, 0.4274834, 790.7874, 371.3407, 189.5004, 704.6705, 607.8398, 281.2549, 537.3931
23.9, 366.7276, 478.8822, 124.4346, 683.5529, 128.6202, 249.5177, 404.2309, 33.86365, 74.0628, 1253.86, 128.8955, 0.4002965, 753.8619, 354.3045, 180.2681, 656.3771, 577.7652, 264.9621, 513.7639
