 , C02, C03, C05, C07, C11, C13, C15, C19, C22, C28, C30, C45
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
377.2, 727.0646, 92.71581, 7.382812, 153.2334, 3.439374, 1592.163, 139.6795, 1425.891, 1307.001, 380.474, 1271.411, 2377.726
377.3, 746.8123, 88.24528, 6.933797, 146.2737, 3.252189, 1596.158, 132.1249, 1535.687, 1263.387, 356.753, 1216.004, 2259.547
377.4, 711.7435, 83.9903, 6.51209, 139.6301, 3.075192, 1584.496, 124.9788, 1500.348, 1188.308, 334.5109, 1163.011, 2197.202
377.5, 764.426, 79.94048, 6.116031, 133.2883, 2.907828, 1490.654, 118.2193, 1452.986, 1165.548, 313.6555, 1181.676, 2217.709
377.6, 737.4557, 76.08594, 5.74406, 127.2345, 2.749573, 1497.755, 150.9468, 1499.809, 1096.283, 294.1003, 1184.799, 2275.748
377.7, 699.1802, 72.41725, 5.394712, 121.4556, 2.599931, 1489.924, 142.7828, 1426.472, 1031.135, 275.7644, 1133.167, 2162.637
377.8, 662.8912, 68.92546, 5.066611, 115.9392, 2.458432, 1401.682, 135.0603, 1356.721, 1074.734, 258.5716, 1162.553, 2055.149
377.9, 628.4857, 65.60204, 4.758464, 110.6734, 2.324635, 1318.667, 127.7555, 1595.508, 1151.601, 393.4073, 1134.365, 2136.446
378, 595.8659, 62.43886, 4.469059, 213.7571, 2.198119, 1240.568, 120.8458, 1893.326, 1326.03, 396.1026, 1084.931, 2030.26
378.1, 564.9391, 59.4282, 4.197255, 329.6572, 23.35699, 1294.395, 114.3098, 1800.747, 1247.228, 386.0443, 1137.709, 1929.351
378.2, 535.6176, 56.56271, 3.941982, 314.6845, 38.17997, 1328.229, 108.1273, 1910.884, 1230.358, 361.976, 1088.129, 1975.395
378.3, 635.0222, 53.83539, 3.702235, 300.3918, 36.10207, 1249.564, 102.2792, 1835.792, 1157.242, 339.4083, 1040.709, 1877.213
378.4, 636.8584, 51.23957, 3.477068, 286.7484, 34.13725, 1254.679, 96.74739, 1763.907, 1088.47, 318.2475, 1052.005, 1886.03
378.5, 603.8041, 48.76892, 3.265596, 273.7245, 32.27937, 1309.024, 91.51476, 1677.656, 1023.786, 298.4061, 1006.159, 1850.281
378.6, 580.2096, 46.4174, 3.066986, 261.2923, 30.5226, 1246.592, 86.56515, 1687.304, 962.9456, 304.9208, 1055.516, 1937.596
378.7, 693.4317, 44.17926, 2.880455, 249.4246, 28.86144, 1172.762, 81.88323, 1645.026, 905.7208, 285.9102, 1009.518, 1841.293
378.8, 663.9515, 42.04904, 2.705269, 238.096, 27.29068, 1143.362, 77.45454, 1564.588, 926.0854, 268.0849, 965.5236, 1891.365
378.9, 648.219, 40.02153, 2.540737, 227.282, 25.80542, 1201.39, 73.26538, 1646.925, 931.8653, 251.3709, 959.5164, 1922.289
379, 682.56, 38.09179, 2.386212, 216.959, 24.40099, 1280.15, 69.30279, 1566.394, 876.4875, 235.6989, 1103.281, 1826.746
379.1, 647.1337, 36.25509, 2.241085, 207.105, 23.07299, 1204.332, 137.7731, 1528.525, 824.4006, 221.004, 1110.225, 1868.56
379.2, 613.546, 34.50696, 2.104784, 197.6985, 21.81727, 1438.061, 130.3216, 1453.784, 893.9044, 367.481, 1061.842, 1775.688
379.3, 581.7017, 32.84311, 1.976773, 188.7192, 20.62988, 2002.607, 123.2731, 1394.47, 840.7825, 344.5701, 1082.933, 1726.219
379.4, 551.5101, 31.25949, 1.856548, 180.1478, 19.50713, 2177.777, 116.6058, 1580.861, 790.8174, 338.7955, 1090.432, 1754.525
379.5, 544.4724, 29.75224, 1.743634, 171.9657, 18.44547, 2256.456, 186.1, 1509.306, 772.0754, 317.673, 1064.744, 1817.049
379.6, 523.4014, 28.31765, 1.637588, 164.1552, 17.4416, 2255.045, 176.0347, 1435.505, 800.5592, 297.8674, 1055.201, 1838.878
379.7, 832.8026, 26.95224, 1.537992, 156.6994, 16.49236, 2121.489, 166.5138, 1426.093, 752.9845, 279.2966, 1073.468, 1789.792
379.8, 1214.367, 25.65267, 1.444453, 149.5823, 15.59478, 2161.68, 157.5078, 1433.348, 708.237, 261.8836, 1049.468, 1725.509
379.9, 1193.078, 24.41576, 1.356602, 142.7884, 14.74605, 2128.988, 148.989, 1365.78, 666.1487, 301.0477, 1089.186, 1639.747
380, 1131.155, 23.23849, 1.274095, 136.3031, 13.94351, 2002.898, 140.9308, 1298.997, 626.5616, 282.2786, 1099.427, 1661.794
380.1, 1141.3, 22.11798, 1.196606, 130.1123, 13.18465, 1884.275, 133.3085, 1235.479, 589.327, 264.6797, 1051.514, 1694.724
380.2, 1135.07, 21.0515, 1.123829, 191.6351, 12.46709, 1826.841, 126.0985, 1175.067, 554.3052, 248.178, 1020.783, 1739.694
380.3, 1076.157, 20.03645, 1.055479, 205.6862, 11.78858, 1722.105, 119.2784, 1218.033, 521.3646, 232.7051, 1130.103, 1653.227
380.4, 1061.515, 19.07034, 0.9912859, 259.599, 11.147, 1620.113, 112.8272, 1158.474, 490.3815, 218.1969, 1130.524, 1659.805
380.5, 1006.42, 18.15081, 0.9309969, 252.6837, 10.54034, 1755.402, 106.7249, 1101.828, 497.8923, 204.5932, 1081.257, 1751.865
380.6, 997.4227, 17.27562, 0.8743746, 241.2071, 9.966689, 1827.563, 100.9526, 1047.951, 468.3041, 222.6482, 1034.136, 2571.072
380.7, 945.6543, 16.44263, 0.821196, 240.6142, 9.424263, 1804.007, 95.49253, 996.7089, 479.6339, 208.767, 989.0697, 2558.347
380.8, 979.6177, 15.64981, 4.130546, 306.7747, 8.911358, 1765.663, 264.881, 947.9723, 510.6972, 361.0321, 1104.138, 2431.19
380.9, 1000.072, 14.89521, 3.87933, 555.5765, 256.2904, 1687.045, 250.5548, 1009.165, 554.3888, 388.8934, 1076.874, 2310.354
381, 948.1663, 14.177, 55.02055, 530.3428, 310.4202, 2051.281, 237.0034, 959.8193, 521.4432, 364.6475, 1029.944, 2195.524
381.1, 927.6022, 13.49342, 51.67425, 594.1058, 293.5259, 2642.938, 224.185, 912.8865, 490.4555, 341.9132, 1009.366, 2252.823
381.2, 879.4576, 12.8428, 48.53148, 567.1221, 277.5511, 2698.739, 212.0598, 918.2576, 461.3093, 400.5889, 1100.505, 2263.871
381.3, 958.3695, 12.22355, 45.57984, 597.1517, 262.4457, 2680.809, 200.5905, 961.9204, 433.8951, 375.6138, 1052.546, 2151.351
381.4, 908.6281, 11.63416, 42.80772, 838.6805, 260.7331, 2675.562, 189.7415, 962.8081, 649.3723, 1500.795, 1006.676, 2168.802
381.5, 861.4683, 11.07318, 40.20419, 905.7898, 543.4021, 2647.636, 179.4792, 1024.263, 854.9816, 2253.675, 1028.674, 2061.007
381.6, 816.7562, 10.53926, 37.75901, 864.6497, 546.6296, 2638.101, 169.772, 1018.617, 829.74, 2721.319, 992.8712, 1958.57
381.7, 774.3647, 10.03108, 35.46255, 825.3782, 516.8799, 2836.913, 160.5898, 1062.064, 875.7098, 2551.656, 984.5521, 1946.27
381.8, 734.1735, 9.547408, 33.30575, 787.8904, 545.2184, 2705.581, 151.9043, 1010.132, 823.6691, 2632.295, 1109.869, 1909.426
381.9, 742.4456, 9.087054, 31.28012, 756.6205, 515.5455, 2604.585, 143.6884, 960.7388, 884.7004, 2614.933, 1061.502, 1849.266
382, 703.9111, 8.648898, 29.3777, 722.2556, 487.4875, 2611.564, 135.917, 938.6218, 832.1254, 2451.903, 1015.242, 1811.872
382.1, 777.1958, 8.231869, 27.59097, 748.2402, 460.9565, 2549.529, 128.5659, 900.4817, 782.6749, 2475.717, 1057.37, 1959.65
382.2, 736.8577, 7.834947, 25.91292, 797.0498, 435.8695, 2421.01, 121.6123, 900.9856, 736.163, 2457.673, 1011.291, 1950.419
382.3, 698.6132, 7.457164, 24.33692, 760.8486, 412.1477, 2277.625, 115.0349, 862.2414, 692.4151, 2455.028, 1006.332, 1976.046
382.4, 662.3536, 7.097597, 22.85677, 726.2917, 389.717, 2256.626, 108.8132, 820.08, 651.267, 2320.992, 1016.31, 2095.071
382.5, 679.8577, 6.755368, 21.46664, 706.5502, 368.5071, 2175.77, 102.9279, 923.3212, 703.5964, 2176.288, 987.6506, 2024.601
382.6, 711.9213, 6.42964, 20.16106, 674.4594, 348.4515, 2079.211, 97.36105, 934.858, 661.7839, 2040.605, 944.6096, 1923.973
382.7, 683.1378, 6.119617, 18.93489, 663.0348, 329.4874, 2085.689, 92.09523, 889.1458, 676.0764, 2069.891, 903.4443, 1876.366
382.8, 675.5264, 5.824544, 17.78329, 632.9204, 311.5554, 1962.163, 87.11422, 845.6688, 663.0974, 2060.891, 1071.6, 1783.106
382.9, 671.0887, 5.543698, 16.70172, 604.1738, 294.5993, 1845.953, 82.40261, 804.3177, 709.5276, 1952.431, 1024.901, 1694.481
383, 672.1403, 5.276394, 15.68594, 601.8275, 278.5661, 1736.626, 77.94583, 869.225, 667.3626, 1862.065, 980.2366, 1610.261
383.1, 637.2548, 5.021979, 14.73194, 591.3649, 263.4054, 1633.773, 73.73009, 877.3458, 703.1597, 1745.973, 937.5187, 1685.411
383.2, 604.1799, 4.779831, 13.83596, 564.5057, 249.0698, 1646.914, 69.74237, 838.9346, 661.3731, 1637.119, 994.5464, 1656.733
383.3, 629.5565, 4.549359, 12.99447, 538.8664, 235.5145, 1624.283, 65.97032, 797.9128, 622.0698, 1560.095, 951.205, 1615.887
383.4, 596.8812, 4.329999, 12.20415, 514.3917, 222.6969, 1566.379, 62.40229, 758.8969, 585.1021, 1578.304, 909.7523, 1622.941
383.5, 565.9017, 4.121217, 11.46191, 491.0285, 210.5768, 1492.648, 59.02723, 782.4935, 550.3314, 1627.747, 935.642, 1643.015
383.6, 556.7737, 3.922502, 10.76481, 468.7265, 199.1164, 1404.245, 55.83472, 744.2315, 517.6269, 1552.798, 928.5975, 1629.152
383.7, 558.099, 3.733368, 10.1101, 447.4374, 188.2797, 1506.929, 52.81488, 707.8405, 617.7155, 1555.403, 888.13, 1548.179
383.8, 558.2862, 3.553354, 9.495216, 427.1153, 178.0328, 1417.681, 49.95836, 673.2288, 702.7183, 1507.634, 931.8643, 1651.803
383.9, 529.3099, 3.38202, 8.917727, 407.7162, 168.3435, 1415.69, 47.25634, 640.3096, 701.9031, 1515.577, 928.1053, 1605.241
384, 501.8376, 3.218946, 8.375359, 389.1981, 159.1816, 1331.845, 44.70046, 609.0001, 728.6218, 1583.271, 887.6593, 1658.691
384.1, 475.7911, 3.063736, 7.865977, 371.5211, 150.5183, 1343.027, 42.28282, 579.2215, 685.3221, 1484.56, 887.6797, 1673.097
384.2, 469.7998, 2.91601, 7.387576, 354.647, 142.3265, 1313.842, 39.99593, 658.9242, 644.5956, 1392.004, 970.3605, 1629.461
384.3, 445.4162, 2.775407, 6.938271, 338.5393, 134.5806, 1276.856, 37.83274, 626.7045, 606.2893, 1305.218, 959.2184, 1548.473
384.4, 422.2981, 2.641583, 6.516292, 323.1632, 127.2562, 1269.831, 35.78654, 668.6663, 570.2595, 1223.843, 954.269, 1687.829
384.5, 434.3889, 2.514212, 6.119977, 308.4855, 120.3304, 1214.197, 33.85101, 635.9702, 536.3707, 1147.542, 1020.94, 1927.628
384.6, 411.8432, 2.392983, 5.747766, 294.4744, 113.7815, 1142.286, 32.02016, 680.8829, 504.4959, 1075.997, 976.4479, 1875.848
384.7, 463.9283, 2.277599, 5.398193, 281.0997, 107.5891, 1074.633, 30.28834, 647.5895, 474.5153, 1140.922, 970.5008, 1804.898
384.8, 439.8494, 2.167778, 5.06988, 268.3324, 101.7337, 1010.987, 28.65018, 649.364, 446.3164, 1069.79, 928.2072, 1894.313
384.9, 431.9173, 2.063253, 4.761535, 256.145, 96.19693, 975.2565, 27.10062, 617.6117, 419.7932, 1204.465, 887.7567, 1800.161
385, 444.827, 1.963768, 4.471943, 244.5112, 90.96152, 970.4482, 25.63487, 587.412, 394.8462, 1138.017, 849.069, 1733.802
385.1, 440.2402, 1.86908, 4.199964, 233.4057, 86.01103, 931.0521, 24.2484, 558.6891, 371.3817, 1067.067, 957.2854, 1743.551
385.2, 417.3908, 1.778957, 3.944526, 222.8047, 81.32997, 936.4402, 22.93691, 531.3706, 349.3117, 1026.586, 915.5677, 1797.158
385.3, 395.7273, 1.69318, 3.704624, 212.6851, 76.90367, 1396.245, 21.69636, 548.4838, 328.5532, 999.3659, 875.668, 1805.192
385.4, 375.1882, 1.611539, 3.479312, 203.0252, 72.71827, 1413.639, 20.52291, 521.6643, 309.0284, 1002.682, 837.5071, 1773.866
385.5, 355.7151, 1.533834, 3.267704, 193.804, 68.76066, 1413.003, 19.41291, 500.4834, 290.6638, 940.1686, 801.0093, 1685.701
385.6, 337.2527, 1.459876, 3.068965, 185.0016, 65.01843, 1329.318, 18.36296, 483.8286, 273.3905, 981.6643, 766.102, 1791.225
385.7, 319.7486, 1.389484, 2.882314, 176.599, 61.47987, 1254.266, 17.36979, 460.1706, 257.1438, 920.4615, 894.7496, 1702.197
385.8, 303.1529, 1.322487, 2.707014, 168.578, 58.1339, 1271.063, 16.43034, 463.1496, 326.8423, 1254.165, 855.7572, 1617.594
385.9, 287.4186, 1.25872, 2.542376, 160.9214, 54.97002, 1241.165, 15.5417, 586.2335, 391.9727, 1504.99, 885.4545, 1595.992
386, 302.2533, 1.198027, 2.387751, 153.6125, 51.97834, 1167.656, 14.70112, 557.5682, 550.1395, 1411.16, 868.6174, 1556.603
386.1, 303.6848, 1.140261, 2.242531, 146.6356, 49.14947, 1111.931, 13.906, 530.3045, 517.4464, 1323.18, 830.7637, 1823.602
386.2, 287.9229, 1.08528, 2.106142, 139.9756, 46.47456, 1103.723, 13.15389, 534.877, 486.6962, 1240.685, 794.5598, 1732.964
386.3, 272.9791, 1.032951, 1.978049, 133.618, 43.94524, 1038.355, 12.44245, 530.0054, 457.7734, 1431.033, 784.536, 1646.832
386.4, 258.8109, 0.983144, 1.857746, 127.5492, 41.55356, 1062.452, 11.7695, 504.0894, 430.5693, 1356.161, 750.3466, 1564.98
386.5, 245.3781, 0.9357392, 1.744759, 121.7561, 143.8218, 999.5281, 11.13294, 479.4407, 404.982, 1294.556, 749.0858, 1487.197
386.6, 232.6424, 0.89062, 1.638645, 141.2641, 135.9945, 1053.164, 10.53081, 508.3368, 380.9152, 1369.874, 716.4413, 1413.28
386.7, 220.5678, 0.8476764, 1.538984, 134.8481, 128.5931, 990.7901, 9.961246, 488.9598, 358.2786, 1300.079, 685.2194, 1343.036
386.8, 209.1198, 0.8068034, 285.6541, 367.9949, 339.2737, 1011.435, 9.422488, 467.5019, 336.9872, 1219.024, 770.1889, 1276.284
386.9, 198.266, 0.7679012, 997.4801, 832.7705, 443.9329, 951.5323, 8.912868, 444.6422, 316.9611, 1272.508, 821.1633, 1212.849
387, 187.9756, 0.7308748, 985.3259, 845.488, 1017.237, 895.1774, 8.430812, 478.4738, 298.1251, 1193.173, 976.7913, 1152.568
387.1, 178.2193, 0.6956338, 1034.718, 895.2251, 1265.528, 869.3179, 7.974828, 475.0249, 280.4085, 1205.161, 934.2235, 1095.282
387.2, 168.9693, 0.6620919, 991.1555, 1021.713, 1225.582, 817.8321, 7.543506, 508.2185, 263.7447, 1130.025, 893.5109, 1040.844
387.3, 160.1994, 0.6301674, 952.6526, 975.3082, 1393.278, 893.322, 7.135512, 483.3679, 248.0712, 1059.572, 911.2551, 989.1116
387.4, 193.9954, 0.5997822, 936.3438, 931.0107, 1317.451, 840.4146, 6.749585, 459.7324, 233.3291, 993.5121, 922.7345, 939.9503
387.5, 183.9266, 0.5708621, 879.3962, 888.7251, 1303.028, 804.8726, 6.384531, 437.2526, 219.4631, 1055.092, 882.5225, 893.2325
387.6, 174.3804, 0.5433365, 825.9122, 866.8482, 1253.272, 757.2036, 6.03922, 415.8721, 206.4211, 989.311, 844.0629, 848.8366
387.7, 173.3506, 0.5171381, 775.681, 930.3398, 1185.064, 772.8861, 5.712586, 433.3609, 194.1541, 927.6315, 829.6321, 806.6473
387.8, 164.3534, 0.4922029, 804.6922, 1260.706, 1761.995, 727.1116, 5.403619, 412.1706, 182.6162, 1302.222, 945.7503, 766.555
387.9, 155.8231, 0.46847, 755.7516, 1337.217, 1894.178, 710.7555, 5.111362, 466.3203, 171.7639, 1403.719, 904.5353, 728.4553
388, 147.7355, 0.4458815, 838.8487, 1350.862, 1851.579, 668.6606, 4.834912, 443.5184, 161.5565, 1350.494, 865.1164, 692.2493
388.1, 233.1164, 0.4243821, 787.8307, 1361.363, 1934.286, 633.8187, 4.573413, 421.8315, 151.9557, 1266.296, 827.4153, 657.8428
388.2, 241.4861, 0.4039194, 739.9156, 1299.531, 1829.015, 596.2805, 4.326058, 401.205, 142.9254, 1187.348, 791.3573, 625.1464
388.3, 228.9525, 0.3844433, 694.9147, 1412.344, 1729.473, 560.9655, 4.092082, 381.5871, 134.4318, 1301.891, 756.8706, 594.0751
388.4, 217.0693, 0.3659064, 780.2046, 1390.856, 1638.531, 527.7421, 3.870759, 362.9284, 126.443, 1220.724, 895.4343, 564.5481
388.5, 225.8035, 0.3482632, 732.7533, 1327.685, 1560.081, 496.4863, 3.661408, 345.1821, 118.9289, 1175.029, 879.2122, 536.4886
388.6, 224.1086, 0.3314708, 694.2591, 1333.817, 1564.468, 501.9288, 3.463379, 328.3036, 111.8613, 1172.794, 840.8969, 509.8239
388.7, 212.4769, 0.315488, 652.0349, 1273.236, 1490.771, 472.2018, 3.276061, 312.2503, 191.3885, 1099.675, 954.9861, 484.4843
388.8, 227.7664, 0.300276, 612.3788, 1446.055, 1431.511, 552.6389, 3.098873, 296.9821, 231.6799, 1031.115, 943.2043, 460.4043
388.9, 215.9449, 0.2857974, 575.1345, 1380.377, 1436.439, 519.9086, 2.931269, 282.4604, 217.9118, 1026.429, 902.1003, 437.521
389, 204.7369, 0.2720169, 540.1554, 1338.09, 1358.263, 489.1167, 2.77273, 268.6488, 521.2277, 1179.979, 862.7875, 415.7751
389.1, 194.1106, 0.2589009, 569.2838, 1298.284, 1284.341, 460.1486, 2.622766, 291.2737, 1314.561, 1384.332, 899.5133, 395.1101
389.2, 184.0358, 0.2464173, 534.6605, 1239.317, 1246.436, 452.2678, 2.480913, 277.0312, 1774.558, 1423.578, 860.3133, 375.4722
389.3, 174.4839, 0.2345356, 502.1429, 1183.029, 1233.189, 425.482, 2.346731, 263.485, 1741.68, 1383.334, 922.8261, 356.8103
389.4, 165.4279, 0.2232269, 572.7153, 1129.297, 1166.074, 400.2826, 2.219807, 256.873, 1831.402, 1297.088, 882.6101, 339.0759
389.5, 156.8418, 0.2124634, 537.8833, 1122.992, 1102.611, 376.5757, 2.099748, 264.4125, 1722.567, 1302.994, 844.1467, 322.223
389.6, 148.7014, 0.2022189, 576.4905, 1075.362, 1106.193, 387.6623, 1.986182, 251.4834, 1688.681, 1221.758, 826.5871, 306.2077
389.7, 140.9834, 0.1924684, 541.4289, 1096.614, 1159.658, 364.7028, 1.878759, 417.9525, 1588.328, 1395.955, 915.0693, 290.9885
389.8, 133.6661, 0.183188, 508.4997, 1046.807, 1096.545, 343.1031, 1.777145, 397.5157, 1493.938, 1308.923, 894.811, 276.5256
389.9, 126.7285, 0.1743551, 537.0262, 1251.276, 1084.668, 361.297, 1.681028, 378.0781, 1569.477, 1227.317, 855.8159, 262.7816
390, 120.151, 0.1659481, 504.3648, 1653.938, 1356.419, 339.899, 1.590109, 359.591, 1476.208, 1286.418, 1062.131, 249.7207
390.1, 113.9149, 0.1579465, 473.6898, 1764.205, 1282.597, 319.7683, 1.504107, 342.0079, 1512.62, 1267.501, 1015.845, 237.309
390.2, 108.0025, 0.1503307, 444.8804, 1718.358, 1223.691, 300.8299, 1.422757, 330.2047, 1475.715, 1188.478, 1056.949, 225.5141
390.3, 106.3717, 0.1430821, 417.8232, 1746.794, 1231.155, 283.0131, 1.345806, 314.0585, 1404.751, 1114.381, 1082.165, 214.3055
390.4, 100.8508, 0.136183, 392.4117, 1741.976, 1186.042, 266.2515, 1.273018, 298.7018, 1321.271, 1162.324, 1035.005, 203.654
390.5, 602.2228, 0.1296166, 368.5456, 1662.858, 1121.493, 250.4826, 1.204166, 284.0961, 1242.752, 1089.858, 1173.692, 193.5319
390.6, 943.4067, 0.1233668, 390.8044, 1587.332, 1135.695, 235.6477, 1.139038, 270.2045, 1245.19, 1021.909, 1122.544, 183.9129
390.7, 1084.444, 0.1174183, 367.036, 1607.657, 1073.886, 221.6913, 1.077433, 256.9922, 1255.556, 958.1976, 1073.624, 174.772
390.8, 1121.175, 0.1117567, 344.7132, 1568.329, 1217.668, 208.5615, 1.019159, 244.4259, 1188.232, 898.4579, 1026.836, 166.0854
390.9, 1085.207, 0.106368, 326.4885, 1500.072, 1372.64, 196.2094, 0.9640377, 232.4741, 1204.296, 970.498, 992.2427, 157.8305
391, 1042.887, 0.1012392, 306.6317, 1511.385, 1620.389, 184.5888, 0.9118972, 221.1067, 1184.879, 909.9914, 981.6157, 149.986
391.1, 988.7589, 0.0963577, 287.9827, 1456.48, 1537.593, 173.6564, 0.8625769, 210.2951, 1216.639, 853.2571, 938.8377, 142.5313
391.2, 986.0065, 0.09171155, 365.9148, 1434.664, 1453.911, 163.3715, 0.815924, 200.0122, 1144.338, 800.0601, 1072.108, 135.4471
391.3, 972.1998, 0.08728944, 343.6602, 1369.503, 1374.783, 153.6958, 0.7717944, 190.2321, 1076.334, 767.2794, 1039.8, 128.7151
391.4, 972.6614, 0.08308055, 322.7592, 1446.217, 1299.962, 144.5931, 0.7300516, 180.9302, 1012.371, 774.4934, 994.4866, 122.3176
391.5, 922.1782, 0.0790746, 303.1292, 1442.662, 1229.213, 136.0295, 51.73715, 193.3693, 952.2089, 726.2069, 1111.659, 387.4499
391.6, 934.8373, 0.07526181, 284.6932, 1415.442, 1187.978, 127.9731, 48.93892, 183.914, 895.6221, 680.9308, 1063.214, 401.8695
391.7, 934.5607, 0.07163286, 267.3784, 1351.154, 1156.793, 120.3938, 46.29204, 174.9211, 842.3981, 638.4776, 1016.88, 381.8956
391.8, 886.0549, 0.06817889, 251.1167, 1289.786, 1093.836, 113.2634, 43.78831, 177.7476, 792.337, 598.6711, 1049.203, 362.9144
391.9, 846.5275, 0.06489147, 235.8441, 1248.137, 1034.305, 106.5553, 41.42001, 229.7423, 745.251, 561.3464, 1003.48, 420.4217
392, 802.5908, 0.06176255, 221.5003, 1193.464, 989.0882, 100.2445, 39.17979, 218.5085, 700.9631, 526.3488, 1059.722, 399.5257
392.1, 781.8335, 0.0587845, 208.0288, 1277.862, 935.2581, 94.3075, 46.1884, 207.8239, 659.3071, 493.5331, 1059.25, 379.6683
392.2, 781.9053, 0.05595005, 195.3767, 1243.298, 917.0732, 88.72208, 43.69028, 207.1075, 620.1265, 462.7633, 1036.913, 398.1037
392.3, 741.3227, 0.05325227, 183.4941, 1186.829, 867.1625, 83.46748, 41.32727, 196.9805, 583.2744, 433.9119, 1036.574, 429.9668
392.4, 793.17, 0.05068457, 219.0467, 1252.065, 819.9681, 78.52407, 103.8397, 187.3486, 548.6122, 485.4403, 991.4014, 429.2843
392.5, 752.0028, 0.04824068, 205.7245, 1213.239, 775.3422, 277.6473, 98.22344, 178.1878, 516.0099, 455.175, 948.197, 468.0472
392.6, 811.5339, 0.04591463, 228.4474, 1166.005, 733.1451, 946.7092, 92.91099, 169.4748, 485.3451, 426.7968, 906.8753, 444.7841
392.7, 769.4135, 0.04370073, 359.9281, 1206.616, 693.2444, 1490.327, 87.88586, 161.1879, 456.5025, 454.3871, 1043.287, 582.6091
392.8, 823.477, 0.04159359, 407.8336, 1293.794, 655.5154, 2362.723, 83.13251, 153.3062, 429.374, 471.1522, 1226.277, 739.6979
392.9, 780.7368, 0.03958804, 428.1966, 1249.416, 619.8397, 3249.234, 78.63625, 145.81, 403.8577, 514.3843, 1351.098, 702.933
393, 823.6857, 0.0376792, 402.1541, 1192.669, 586.1055, 4013.225, 74.38318, 138.6802, 379.8577, 582.0432, 1292.218, 667.9955
393.1, 780.9346, 0.0358624, 377.6955, 1206.786, 554.2073, 4381.094, 70.36013, 131.8991, 357.2839, 545.7551, 1267.35, 843.4155
393.2, 809.1146, 0.0341332, 354.7244, 1177.675, 572.1274, 4437.767, 66.55467, 125.4496, 336.0517, 594.1193, 1382.451, 973.6933
393.3, 767.1198, 0.03248737, 333.1504, 1191.738, 540.99, 4250.268, 62.95503, 119.3154, 316.0812, 557.0784, 1358.335, 1016.535
393.4, 768.3888, 0.03092091, 312.8885, 1137.611, 511.5472, 4162.182, 59.55008, 113.4812, 297.2975, 522.3469, 1299.14, 966.0112
393.5, 728.5078, 0.02942998, 293.8589, 1170.171, 483.7068, 4134.975, 56.32929, 107.9322, 279.63, 489.7807, 1272.539, 917.998
393.6, 791.4062, 0.02801093, 275.9867, 1117.023, 457.3816, 3909.622, 53.2827, 102.6546, 263.0125, 459.2448, 1217.083, 872.3713
393.7, 750.3305, 0.02666031, 259.2015, 1066.289, 487.2076, 3853.911, 50.40088, 97.63505, 247.3825, 430.6128, 1245.907, 829.0123
393.8, 781.0366, 0.02537481, 243.4371, 1105.195, 460.6918, 3821.004, 47.67493, 92.86094, 232.6813, 403.7658, 1255.993, 787.8083
393.9, 740.4991, 0.0241513, 228.6315, 1080.648, 435.6191, 3671.697, 45.09641, 450.3023, 218.8538, 378.5927, 1222.984, 839.3506
394, 702.0656, 0.02298678, 214.7263, 1031.566, 411.911, 3607.04, 42.65735, 439.36, 205.848, 354.989, 1297.822, 797.6329
394.1, 751.5524, 0.02187841, 201.6669, 986.1958, 389.4932, 3396.73, 40.35021, 417.8764, 193.6151, 332.8569, 1241.264, 757.9885
394.2, 738.2552, 0.02082349, 189.4017, 941.4038, 368.2955, 3393.732, 38.16785, 397.4433, 182.1092, 312.1046, 1310.247, 810.6965
394.3, 713.36, 0.01981943, 177.8825, 898.6462, 348.2514, 3255.712, 36.10353, 378.0093, 171.287, 292.6462, 1253.148, 770.4028
394.4, 676.335, 0.01886378, 167.0638, 857.8306, 329.2982, 3258.307, 34.15086, 374.5791, 161.108, 274.4009, 1198.536, 824.402
