 , C001, C002, C003, C004, C006, C007, C008, C009, C010, C012, C014, C016, C019, C021, C022, C025, C036, C053, C054, C063, C064, C091
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
384.5, 1.935722, 373.524, 3199.766, 20.43379, 4393.833, 265.7178, 374.3556, 119.5918, 880.3807, 532.017, 2998.846, 208.6208, 537.5432, 1091.744, 1209.072, 289.9132, 1379.341, 39.4705, 1371.1, 676.2816, 1245.283, 2316.908
384.6, 1.799027, 345.9294, 3042.95, 19.26484, 4378.196, 249.2766, 346.223, 112.7382, 830.2148, 496.9481, 3015.397, 195.8219, 496.4246, 1035.15, 1135.668, 271.2004, 1308.434, 37.72191, 1542.332, 641.8685, 1182.437, 2288.469
384.7, 1.671985, 328.2222, 2939.143, 18.16275, 4176.68, 233.8526, 320.2046, 106.2774, 782.9075, 556.1063, 2858.403, 183.8082, 554.5244, 981.4894, 1147.837, 315.2772, 1241.172, 36.05078, 1458.038, 609.2064, 1212.388, 2304.119
384.8, 1.553914, 442.9867, 2939.415, 17.12372, 4052.004, 219.383, 296.1414, 100.1868, 738.2958, 541.2139, 2761.563, 326.4475, 512.1069, 930.6105, 1078.15, 464.7861, 1177.368, 34.45369, 1539.868, 578.2064, 1151.202, 2250.229
384.9, 1.444181, 410.2605, 2841.431, 16.14412, 4089.456, 205.8087, 273.8866, 94.44526, 696.2262, 531.5977, 2687.851, 306.4199, 505.5368, 882.3692, 1012.695, 434.7858, 1116.844, 32.92735, 1629.029, 548.7839, 1112.907, 2159.49
385, 1.342198, 401.1968, 2879.05, 15.22056, 4104.656, 193.0743, 253.3042, 89.03276, 656.5538, 496.5564, 2720.265, 287.621, 496.7038, 836.6286, 1052.161, 406.7219, 1059.431, 31.46863, 1756.895, 520.8585, 1161.472, 2099.866
385.1, 1.247416, 380.5896, 3067.524, 14.34984, 3993.795, 181.1279, 234.2685, 83.93044, 619.142, 463.8249, 2663.861, 269.9754, 458.7092, 793.2591, 988.2832, 547.826, 1004.969, 30.07453, 1660.874, 494.3542, 1102.856, 2093.114
385.2, 1.159327, 352.473, 2985.765, 13.52893, 3809.971, 169.9206, 216.6634, 79.12053, 624.2603, 433.2509, 2525.169, 253.4124, 423.6209, 752.1378, 928.2836, 512.4658, 953.3073, 28.74219, 1787.897, 469.1985, 1047.197, 2101.655
385.3, 1.077459, 326.4336, 2856.785, 12.75498, 3879.093, 159.4068, 200.3813, 74.58627, 597.9684, 490.2279, 2444.513, 237.8655, 391.2167, 713.1482, 871.9266, 479.388, 904.3011, 27.46888, 1724.768, 445.323, 994.3476, 2112.013
385.4, 1.001372, 302.3178, 2716.778, 12.02531, 3700.549, 149.5435, 185.3228, 70.31185, 563.8949, 457.9136, 2371.919, 223.2725, 361.2911, 676.1797, 818.9911, 448.4452, 857.8142, 26.25197, 1630.503, 547.4568, 944.1652, 2058.682
385.5, 0.930658, 279.9837, 2845.769, 11.33737, 3530.223, 140.2905, 171.3959, 66.28239, 531.763, 459.5893, 2408.186, 374.2043, 333.6547, 641.1277, 771.737, 419.4997, 813.717, 25.08898, 1541.39, 519.5991, 949.4981, 1960.681
385.6, 0.8649377, 259.2995, 2706.302, 10.6888, 3635.135, 131.6101, 158.5156, 62.48386, 574.5623, 429.2945, 2397.706, 351.2468, 308.1323, 607.8926, 735.5443, 392.4225, 771.8867, 23.97751, 1457.148, 493.1588, 984.9769, 2039.312
385.7, 0.8038583, 355.8546, 2770.094, 10.07732, 3745.605, 123.4667, 146.6032, 58.90302, 541.8225, 424.3373, 2309.903, 329.6978, 284.5622, 576.3804, 1031.511, 367.093, 732.2068, 22.91527, 1405.447, 468.064, 1108.53, 1942.233
385.8, 0.7470922, 330.9007, 2781.327, 9.500831, 3745.292, 115.8272, 135.5861, 55.52739, 510.9484, 396.3662, 2408.102, 309.4708, 287.733, 546.5018, 1155.602, 343.3985, 694.5667, 21.9001, 1720.435, 568.5026, 1084.939, 1973.919
385.9, 0.6943348, 309.8065, 2663.879, 8.957316, 3572.907, 108.6604, 125.3969, 52.3452, 481.8335, 370.239, 2333.82, 290.4847, 265.7233, 518.172, 1085.445, 321.2333, 658.8615, 20.9299, 1626.407, 539.5739, 1056.388, 1975.889
386, 0.645303, 286.9192, 2754.16, 8.444896, 3661.623, 101.9371, 115.9734, 49.34539, 454.3777, 345.8339, 2249.897, 272.6635, 318.5854, 491.3108, 1063.22, 492.5936, 624.9917, 20.00268, 1537.518, 633.937, 1003.075, 1948.872
386.1, 0.5997336, 265.7226, 2619.182, 7.961789, 3503.694, 95.62975, 107.2581, 46.51749, 428.4863, 323.0376, 2132.758, 255.9355, 312.8758, 465.842, 1016.527, 460.7984, 592.8631, 19.11654, 1453.487, 601.6786, 1018.121, 1856.097
386.2, 396.0327, 336.0219, 2490.82, 7.506319, 3389.915, 89.71267, 99.1977, 43.85165, 404.0703, 301.7439, 2021.718, 290.533, 288.9428, 441.6935, 1060.079, 431.0555, 562.3861, 18.26965, 1374.048, 571.0616, 1009.05, 1813.715
386.3, 2418.955, 311.1978, 2592.97, 7.076905, 3458.539, 84.16171, 91.74306, 41.33858, 381.0455, 281.8539, 2111.95, 272.7088, 266.8406, 418.7968, 1042.825, 403.2325, 533.4758, 17.46028, 1298.951, 542.0027, 1039.436, 1855.74
386.4, 4251, 326.4953, 2574.751, 6.672056, 3299.352, 78.95422, 84.84863, 38.96954, 359.3328, 263.2749, 2128.168, 255.9781, 246.429, 397.0871, 993.2376, 377.2053, 506.0517, 16.68677, 1227.959, 514.4224, 986.978, 1857.646
386.5, 4928.977, 302.375, 2505.527, 6.290368, 3147.492, 74.06893, 78.47231, 36.73626, 338.8573, 245.9206, 2135.49, 240.2738, 227.5788, 376.5027, 932.9372, 352.858, 480.0374, 15.94753, 1160.846, 488.2456, 937.1675, 2071.886
386.6, 4957.739, 280.0367, 2382.735, 5.930515, 3164.072, 69.48592, 72.57516, 34.63096, 319.5485, 229.7102, 2136.013, 225.533, 210.1705, 356.9854, 1011.086, 330.0823, 455.3604, 15.24103, 1203.541, 463.4008, 889.8709, 1973.255
386.7, 4691.905, 259.3486, 2380.313, 5.591249, 3175.668, 65.18649, 67.12119, 32.64632, 301.34, 214.5684, 2077.687, 278.4768, 194.0938, 338.4799, 973.5862, 308.7767, 431.952, 14.56583, 1281.465, 439.8203, 885.1759, 2017.982
386.8, 4416.904, 240.1888, 2498.215, 5.27139, 3315.998, 61.15309, 62.07707, 30.77542, 284.169, 277.3653, 2041.997, 261.3922, 179.2469, 320.9336, 947.0747, 288.8463, 409.7469, 13.92055, 1211.428, 417.4396, 859.1249, 1921.918
386.9, 4215.119, 222.4446, 2403.312, 4.96983, 3163.372, 57.36925, 57.41202, 29.01173, 267.9765, 259.0822, 1935.682, 245.3558, 165.5357, 304.2969, 889.5769, 270.2023, 388.6832, 13.30385, 1233.906, 396.1979, 854.6099, 1890.126
387, 3989.049, 206.0112, 2285.529, 4.685521, 3120.667, 53.81953, 53.09755, 27.34912, 252.7066, 242.0043, 1883.384, 255.1371, 152.8733, 288.5227, 864.8047, 252.7617, 368.7024, 12.71448, 1447.679, 376.037, 840.8215, 1800.148
387.1, 3985.864, 257.6743, 2190.859, 4.417476, 3192.5, 50.48946, 49.1073, 25.78178, 238.3069, 226.0521, 1888.893, 271.7811, 187.2935, 273.5661, 812.3016, 236.4468, 349.7487, 12.15121, 1368.558, 356.902, 979.044, 1796.61
387.2, 3823.077, 252.6424, 2170.513, 4.164766, 3045.558, 47.36543, 45.41692, 24.30427, 224.7277, 295.6029, 1931.669, 255.1073, 172.9668, 259.3849, 762.986, 221.185, 331.7694, 11.6129, 1293.761, 338.7408, 929.634, 1711.084
387.3, 3705.27, 318.9864, 2064.139, 3.926512, 2943.833, 44.4347, 42.00386, 22.91144, 211.9222, 321.8369, 1889.36, 389.5124, 159.7359, 245.9388, 716.6644, 206.9083, 314.7143, 11.09843, 1223.053, 321.5037, 882.7176, 1629.63
387.4, 3443.615, 295.4208, 2043.947, 3.701888, 3046.875, 41.68531, 38.8473, 21.59842, 199.8465, 331.3692, 1790.992, 394.6594, 147.5172, 233.1897, 673.155, 193.5531, 298.5359, 10.60676, 1156.208, 506.496, 838.1689, 1660.822
387.5, 4195.708, 299.9657, 2117.869, 3.490114, 2906.636, 39.10604, 35.92795, 20.36065, 188.4588, 309.5263, 1724.966, 370.447, 136.2331, 221.1015, 632.2871, 181.06, 283.1893, 10.13687, 1093.017, 480.7225, 841.5953, 1682.691
387.6, 5315.476, 277.8054, 2137.569, 3.290456, 2789.157, 36.68636, 33.22799, 19.19382, 177.72, 289.1233, 1656.322, 401.2968, 125.8121, 209.64, 593.9003, 169.3732, 268.6315, 9.68779, 1033.28, 716.5513, 837.6503, 1629.878
387.7, 5265.18, 257.2821, 2032.81, 3.102219, 2891.475, 34.41639, 30.73093, 18.09385, 167.5932, 336.7566, 1662.316, 478.5346, 116.1883, 198.7726, 557.8441, 158.4408, 254.8221, 9.258609, 1084.496, 734.6144, 795.3761, 1590.109
387.8, 4900.34, 238.275, 1933.185, 2.92475, 2758.388, 32.28688, 28.42152, 17.05692, 158.0434, 314.5586, 1599.71, 449.1765, 107.3007, 188.4686, 523.9768, 148.214, 241.7226, 8.848441, 1025.224, 697.233, 815.1096, 1565.001
387.9, 4809.67, 241.6763, 1929.974, 2.757434, 2812.154, 30.28914, 26.28566, 16.07942, 149.0378, 597.955, 1650.037, 421.6194, 99.09287, 178.6986, 492.1657, 138.6473, 229.2965, 8.456445, 1045.472, 661.7537, 773.973, 1616.706
388, 4470.025, 264.542, 1835.389, 2.599689, 2682.718, 28.415, 24.31031, 15.15794, 307.6864, 1081.386, 1641.919, 411.3445, 91.51291, 169.4352, 462.2858, 129.6981, 217.5092, 8.081814, 1047.961, 628.0798, 734.9124, 1617.558
388.1, 4154.366, 244.9986, 1845.135, 2.450969, 2559.24, 26.65683, 22.4834, 14.28926, 320.2383, 1094.154, 1621.678, 386.1085, 84.51276, 160.6519, 434.22, 121.3266, 206.3278, 7.72378, 990.6863, 596.1194, 804.1019, 1599.761
388.2, 3860.997, 306.0918, 1934.897, 2.310756, 2667.315, 25.00744, 20.79379, 13.47037, 301.9904, 1125.145, 1537.246, 437.7499, 78.04809, 152.324, 413.4565, 113.4954, 195.7213, 7.381607, 1033.682, 565.7853, 763.5208, 1523.605
388.3, 3701.791, 283.4788, 1840.07, 2.178565, 2560.578, 23.46011, 19.23115, 12.6984, 350.8922, 1050.979, 1457.211, 410.8939, 72.07792, 144.4278, 399.5634, 106.1697, 185.6599, 7.054593, 977.1879, 536.9949, 724.9877, 1548.983
388.4, 3844.189, 262.5364, 1916.72, 2.053936, 2442.722, 22.00851, 17.78594, 11.97068, 330.8977, 981.7014, 1381.342, 385.6855, 66.56443, 136.9409, 375.3055, 99.3168, 176.1158, 6.742066, 1035.427, 509.6694, 819.1939, 1532.657
388.5, 3627.785, 243.1412, 1888.804, 1.936436, 2564.003, 20.64674, 16.44934, 11.28466, 312.0424, 965.2684, 1571.869, 362.0237, 61.47268, 129.8421, 352.5204, 92.90625, 167.0623, 6.443384, 1112.771, 483.7345, 777.8511, 1487.282
388.6, 3371.601, 225.1788, 1796.236, 1.825659, 2540.544, 19.36923, 15.21318, 10.63795, 294.2616, 991.4302, 1517.721, 339.8135, 56.77042, 123.1113, 331.1185, 86.90948, 158.4742, 6.157935, 1076.459, 459.1192, 852.0101, 1455.367
388.7, 3202.972, 208.5434, 1708.205, 1.721218, 2423.61, 18.17076, 14.06992, 10.02831, 277.494, 948.6165, 1508.431, 318.9659, 52.42786, 116.7294, 328.4487, 81.29979, 150.3277, 5.885131, 1150.514, 435.7566, 809.0112, 1386.086
388.8, 3167.694, 193.137, 1786.705, 1.622752, 2511.014, 17.04644, 13.01258, 9.453605, 261.6818, 886.0865, 1429.896, 299.3973, 48.41747, 110.6783, 308.5082, 76.05218, 142.5998, 5.624413, 1087.634, 554.4047, 865.5643, 1374.749
388.9, 3270.833, 178.8687, 1947.003, 1.52992, 2605.474, 15.9917, 12.03469, 8.911835, 246.7707, 827.6783, 1453.9, 281.0292, 44.71384, 104.9409, 293.4957, 71.14328, 135.2693, 5.375244, 1047.515, 569.0288, 821.8813, 1309.305
389, 3039.856, 165.6545, 1851.583, 1.442397, 2568.296, 15.00221, 11.13029, 8.401113, 232.7092, 773.1202, 1528.821, 263.7881, 59.89561, 99.50094, 275.6773, 66.55124, 128.3156, 5.137115, 1007.984, 554.6545, 780.403, 1246.977
389.1, 2935.457, 153.4166, 1886.409, 1.359882, 2450.084, 14.07395, 10.29386, 7.919659, 219.4489, 773.6019, 1503.822, 247.6046, 55.31398, 94.34297, 258.9407, 62.2556, 121.7193, 4.909534, 1254.016, 600.6508, 909.7408, 1187.616
389.2, 2876.217, 142.0827, 2036.331, 1.282087, 2337.313, 13.20313, 9.52028, 7.465797, 206.9443, 836.8838, 1425.526, 232.4141, 51.08282, 89.45238, 243.2201, 58.23722, 115.4622, 4.692036, 1185.479, 570.0862, 863.8284, 1131.081
389.3, 2686.792, 131.5862, 1989.999, 1.208743, 2479.623, 12.38619, 8.804837, 7.037945, 195.1522, 781.7189, 1394.579, 218.1554, 47.17532, 84.81532, 290.5629, 54.47822, 109.5267, 4.484173, 1251.392, 541.0768, 820.233, 1077.237
389.4, 2558.988, 121.8651, 1892.472, 1.139595, 2436.722, 11.61979, 8.143159, 6.634612, 184.032, 730.1904, 1321.971, 204.7716, 67.92493, 80.41862, 272.9225, 50.96185, 103.8963, 4.285519, 1202.941, 513.5437, 838.6395, 1122.383
389.5, 2388.721, 112.8621, 1856.917, 1.074402, 2402.988, 10.90082, 7.531206, 6.254394, 173.5455, 760.8394, 1330.787, 192.2088, 62.72911, 76.24986, 256.3531, 47.67244, 98.55535, 4.095665, 1241.516, 487.4116, 906.144, 1130.291
389.6, 2335.322, 104.5243, 1765.912, 1.012938, 2465.721, 10.22633, 6.96524, 5.895965, 163.6565, 710.6871, 1360.236, 180.4168, 141.8166, 72.29719, 316.8979, 44.59536, 93.48897, 3.914222, 1204.6, 462.6092, 929.0242, 1076.484
389.7, 2170.408, 96.80239, 1858.1, 0.9549913, 2401.279, 9.59358, 6.441807, 5.558077, 154.331, 711.7708, 1289.416, 169.3482, 130.9685, 68.54942, 297.6588, 41.71688, 88.68303, 3.740817, 1284.969, 439.069, 882.1385, 1086.658
389.8, 2115.403, 89.65098, 1801.525, 0.9003592, 2290.755, 8.999979, 76.21023, 5.239553, 145.5369, 664.853, 1399.056, 158.9587, 120.9503, 64.99593, 279.5876, 39.02421, 84.12415, 3.575094, 1301, 416.7266, 935.3135, 1034.929
389.9, 2055.094, 83.02789, 1784.045, 0.8488523, 2476.135, 8.443107, 70.48308, 4.939283, 253.8498, 621.0278, 1326.215, 149.2065, 111.6984, 61.62664, 323.6661, 36.50534, 79.79963, 3.416713, 1244.098, 527.0273, 1020.25, 1017.288
390, 1976.944, 76.89409, 1954.181, 0.8002921, 2587.133, 7.920691, 231.728, 4.656221, 323.6997, 580.0916, 1257.166, 140.0527, 103.1542, 58.43201, 304.016, 34.14905, 75.69741, 3.265349, 1176.104, 500.2091, 1155.704, 994.6538
390.1, 1975.913, 71.21343, 1858.409, 0.7545097, 2690.26, 7.430599, 342.002, 4.389381, 305.2547, 541.8536, 1191.713, 131.4604, 95.26356, 55.40299, 285.5589, 31.94485, 71.80608, 3.12069, 1184.633, 474.7555, 1150.729, 1160.219
390.2, 1836.38, 119.7316, 1978.104, 0.7113465, 2624.539, 6.970831, 316.3008, 4.137833, 287.8606, 506.1363, 1226.363, 123.3953, 87.97652, 52.53099, 337.2419, 310.0119, 68.11478, 2.98244, 1236.346, 450.5972, 1092.654, 1104.988
390.3, 1706.7, 110.8863, 1881.16, 0.6706525, 2503.739, 6.539512, 292.5309, 3.900701, 271.4577, 598.0487, 1162.513, 115.825, 81.24689, 49.80787, 316.7676, 290.0017, 64.61324, 2.850314, 1168.776, 529.5815, 1037.51, 1175.121
390.4, 1586.178, 102.6944, 1923.194, 0.6322865, 2608.431, 92.21363, 357.029, 3.677158, 255.9895, 558.6271, 1201.16, 108.7191, 75.03203, 47.22591, 372.9995, 271.2831, 61.29171, 2.724042, 1104.898, 502.6333, 1097.278, 1119.18
390.5, 1474.167, 95.10772, 1913.151, 0.5961153, 2491.876, 86.50793, 490.6113, 3.466426, 241.4027, 521.8041, 1195.881, 102.0492, 69.29256, 44.77779, 350.3543, 253.7728, 58.14092, 2.603363, 1044.511, 540.7757, 1041.901, 1193.816
390.6, 1484.927, 173.8396, 1861.348, 0.5620133, 2733.244, 120.3502, 453.7422, 3.267771, 227.6471, 600.8551, 1133.619, 95.78848, 63.99213, 42.45658, 450.7533, 237.3927, 55.1521, 2.488031, 1072.92, 735.3417, 1161.876, 1211.35
390.7, 1380.065, 160.9969, 1853.861, 0.5298622, 2743.917, 112.9035, 625.2812, 3.080501, 357.4067, 562.5903, 1189.491, 89.91184, 59.09715, 40.2557, 512.7899, 222.0698, 52.31693, 2.377808, 1285.852, 697.9232, 1103.239, 1245.663
390.8, 1437.641, 149.1031, 1876.024, 0.4995504, 2697.281, 105.9176, 612.4205, 2.903963, 337.041, 525.506, 1306.147, 149.9955, 54.5766, 38.16891, 497.0101, 207.736, 49.6275, 2.272469, 1215.575, 662.4088, 1144.676, 1186.364
390.9, 1336.119, 138.0879, 1784.082, 0.4709726, 2811.349, 164.5426, 566.3975, 2.737541, 356.3716, 534.0092, 1399.838, 185.0146, 50.40185, 36.1903, 466.8362, 194.3274, 47.07632, 2.171795, 1284.024, 628.7016, 1086.907, 1129.888
391, 1241.767, 127.8864, 1696.647, 0.4440297, 2681.95, 154.3616, 523.8331, 2.580657, 336.0648, 498.8089, 1405.893, 173.664, 46.54643, 34.31425, 438.4941, 181.7843, 44.6563, 2.075582, 1213.847, 596.7096, 1124.839, 1121.017
391.1, 1154.077, 118.4386, 1699.462, 0.4186281, 2558.507, 368.2799, 484.4673, 2.432764, 316.9151, 465.9289, 1368.067, 163.0097, 42.98593, 32.53545, 411.8727, 170.0507, 42.36068, 1.983631, 1147.506, 566.3455, 1068.071, 1067.652
391.2, 1072.81, 135.789, 1616.174, 0.3946796, 2571.586, 345.4926, 448.0599, 2.293347, 474.7314, 435.2163, 1320.771, 153.009, 39.69779, 30.84887, 386.8675, 159.0746, 40.18307, 1.895754, 1084.791, 537.5266, 1014.168, 1134.56
391.3, 1071.989, 125.7574, 1536.967, 0.3721012, 2566.07, 324.1153, 414.3885, 2.161919, 447.6802, 406.5281, 1252.006, 158.1434, 36.66117, 29.24971, 376.5671, 148.8069, 38.1174, 1.81177, 1025.503, 510.174, 962.9857, 1080.55
391.4, 1131.174, 116.4669, 1568.589, 0.3508144, 2521.565, 304.0607, 383.2475, 2.038023, 422.1705, 379.731, 1186.822, 250.5113, 33.85683, 27.73345, 353.7054, 139.2019, 36.15792, 1.731506, 969.4551, 484.2134, 1024.664, 1131.081
391.5, 1176.813, 107.8628, 1565.216, 0.3307454, 2473.622, 354.4992, 461.2398, 1.921227, 455.2878, 354.7003, 1296.484, 235.1424, 31.267, 26.2958, 332.2316, 130.2169, 34.29917, 1.654799, 916.4708, 459.5738, 972.9517, 1077.237
391.6, 1151.974, 99.89424, 1637.668, 0.3118244, 2387.487, 351.0021, 426.5779, 1.811125, 429.3446, 331.3195, 1228.984, 220.7164, 28.87528, 24.93266, 352.0027, 121.8119, 32.53597, 1.581489, 866.3823, 436.188, 986.7394, 1025.956
391.7, 1070.625, 92.51442, 1601.077, 0.2939859, 2277.597, 329.2839, 394.5209, 1.707332, 404.8796, 309.4799, 1164.998, 207.1754, 26.66651, 23.64019, 379.143, 113.9494, 30.86341, 1.511427, 848.4719, 413.9922, 936.941, 977.1161
391.8, 995.0203, 85.67979, 1552.273, 0.2771678, 2449.512, 308.9095, 364.8729, 1.609488, 482.4298, 289.0799, 1263.523, 194.4652, 24.62669, 22.41472, 356.1249, 106.5944, 29.27683, 1.444469, 853.3425, 392.9258, 889.6559, 1050.836
391.9, 924.7549, 79.35007, 1484.021, 0.2613119, 2415.211, 322.0901, 337.4529, 32.00853, 482.0401, 270.0246, 1197.739, 182.5347, 22.74291, 21.25278, 334.5042, 99.71408, 27.77181, 1.380477, 837.2828, 372.9315, 844.7571, 1039.597
392, 859.4515, 73.48798, 1493.136, 0.246363, 2460.008, 302.1608, 312.0936, 172.5185, 565.0748, 252.2254, 1135.38, 171.3362, 21.00323, 406.7652, 314.1961, 93.27789, 26.34416, 1.31932, 791.5222, 353.9546, 802.1242, 990.1082
392.1, 861.4904, 68.05895, 1419.96, 0.2322693, 2357.539, 283.4647, 288.6399, 720.8505, 564.1284, 235.5994, 1076.267, 160.8247, 31.90591, 732.8588, 295.121, 87.25714, 24.9899, 1.260873, 748.2625, 335.9433, 761.6429, 974.9525
392.2, 838.0811, 63.031, 1457.273, 0.2189819, 2308.379, 382.1852, 266.9488, 679.5398, 685.1674, 220.0694, 1020.232, 150.9581, 29.46532, 909.1262, 277.2039, 81.62501, 23.70526, 1.205015, 707.3672, 318.8485, 723.2047, 928.5408
392.3, 814.9423, 58.3745, 1445.568, 0.2064546, 2331.488, 358.5376, 246.8878, 701.1774, 646.1252, 205.5631, 967.1143, 141.6968, 27.21141, 962.1213, 260.3746, 76.35641, 22.48666, 1.151631, 668.707, 709.1447, 686.7062, 884.3384
392.4, 757.3935, 99.87978, 1374.722, 0.194644, 2315.157, 336.3531, 228.3343, 660.9941, 609.3077, 192.013, 916.7623, 133.0037, 25.12992, 1026.144, 244.567, 71.42787, 21.3307, 1.100613, 725.1486, 673.0593, 652.0498, 927.8413
392.5, 703.9086, 92.50102, 1375.799, 0.183509, 2334.551, 315.5413, 211.1752, 623.1137, 617.4815, 194.4745, 869.0317, 124.8439, 23.20764, 972.95, 229.7191, 66.81746, 20.23417, 1.051854, 810.4065, 638.8101, 619.1424, 883.6723
392.6, 654.2007, 85.66738, 1431.542, 0.173011, 2363.351, 375.6832, 278.2434, 587.4041, 582.2961, 228.426, 823.7863, 177.9956, 56.89032, 922.5139, 215.7726, 62.50463, 19.194, 1.005256, 821.2194, 606.3036, 832.1069, 841.6059
392.7, 608.003, 79.33858, 1361.384, 0.1631135, 2281.288, 352.4379, 257.3336, 553.741, 549.1157, 228.9068, 780.8964, 167.0755, 52.53858, 874.6922, 202.6729, 58.47018, 18.2073, 0.9607216, 822.5311, 575.4514, 790.1124, 801.542
392.8, 616.8027, 73.47734, 1386.034, 0.1537823, 2176.286, 330.6308, 395.7177, 522.007, 517.826, 213.8179, 740.2396, 156.8254, 48.51972, 829.3495, 190.3684, 54.69614, 17.27133, 0.9181604, 959.5842, 546.169, 862.1305, 855.5543
392.9, 573.246, 68.0491, 1395.992, 0.1449849, 2261.422, 325.6361, 365.9798, 492.0917, 516.0125, 199.7237, 835.1856, 147.2042, 62.47955, 786.3574, 178.8109, 51.1657, 16.38347, 0.8774848, 907.1394, 518.3767, 818.6208, 887.9801
393, 534.9908, 63.02188, 1327.577, 0.1366907, 2172.947, 305.4875, 377.068, 463.8907, 486.6091, 186.5585, 850.9875, 138.1732, 57.70027, 745.5939, 167.9552, 47.86314, 15.54126, 0.8386112, 885.379, 491.9987, 956.1754, 845.7086
393.1, 545.4138, 58.36605, 1262.514, 0.1288711, 2117.672, 299.6827, 348.7316, 437.3059, 504.0554, 203.6638, 840.0128, 129.6962, 53.28658, 706.9435, 172.0927, 44.77375, 14.74234, 0.8014597, 991.7008, 466.9629, 907.9195, 805.4495
393.2, 506.8983, 54.05418, 1428.78, 0.1214987, 2020.202, 281.1399, 380.0155, 412.2446, 475.3333, 291.3762, 919.2462, 184.2203, 49.2105, 670.2967, 172.2124, 41.88376, 13.98449, 0.765954, 947.1615, 443.2011, 862.0989, 795.7019
393.3, 471.1026, 50.06085, 1358.758, 0.1145481, 2012.128, 270.0736, 351.4576, 388.6196, 448.2479, 272.1696, 871.3863, 237.1371, 45.44622, 635.5496, 161.7572, 186.4221, 13.26559, 0.7320213, 1047.904, 420.6484, 931.1102, 789.953
393.4, 556.0927, 46.36253, 1350.754, 0.1079952, 2093.279, 253.3628, 325.0458, 441.162, 585.5557, 304.3294, 1013.163, 222.5887, 41.96988, 720.5232, 151.9368, 174.3892, 12.58366, 0.6995919, 1070.911, 399.2433, 988.873, 777.8898
393.5, 516.8231, 42.93744, 1284.556, 0.1018171, 2053.177, 237.686, 300.6188, 550.8289, 552.1895, 284.2689, 960.4131, 219.2563, 38.75945, 1299.69, 142.7126, 222.6857, 11.93678, 0.6685991, 1012.381, 378.9275, 1035.855, 773.9791
393.6, 480.3266, 39.76538, 1221.601, 0.09599246, 1958.674, 222.9792, 278.0275, 519.2618, 520.7246, 265.5307, 910.4099, 205.8049, 35.79461, 1903.808, 134.0483, 208.3122, 11.32315, 0.6389794, 957.051, 359.6455, 983.5783, 737.1346
393.7, 446.4073, 36.82766, 1391.581, 0.09050102, 1868.522, 214.4051, 257.1339, 489.5038, 491.0527, 289.5462, 988.211, 336.4682, 33.05655, 2194.37, 189.675, 194.8664, 10.74107, 0.6106718, 1027.873, 341.3446, 933.9395, 805.0356
393.8, 421.7165, 34.10696, 1323.381, 0.08532373, 1893.758, 201.1388, 248.2288, 473.4908, 515.0862, 270.4601, 1103.357, 399.4835, 30.52794, 2080.618, 178.1597, 182.2885, 10.1889, 0.5836183, 971.6955, 323.975, 962.5223, 766.7126
393.9, 538.6192, 31.58726, 1258.524, 0.08044261, 2052.82, 198.7814, 229.5745, 446.3558, 485.7355, 252.6322, 1135.874, 391.6835, 28.19275, 2123.736, 170.7448, 170.5224, 9.66513, 0.5577633, 934.1239, 307.4893, 1004.496, 841.781
394, 500.5835, 29.25371, 1196.846, 0.07584073, 1973.211, 186.4818, 250.6059, 420.7759, 458.0573, 235.9795, 1124.397, 367.6537, 26.03619, 2036.414, 160.3787, 159.5158, 9.16828, 0.5330538, 978.2231, 291.8424, 989.292, 801.7088
394.1, 499.9047, 27.09255, 1138.19, 0.07150211, 1902.482, 174.9433, 275.8156, 396.662, 516.8482, 309.0515, 1065.857, 387.8205, 24.04459, 2017.41, 150.642, 149.2196, 8.696971, 0.5094388, 952.2251, 276.9918, 978.3417, 800.087
394.2, 464.6029, 25.09105, 1161.322, 0.06741169, 1814.916, 168.8434, 501.5685, 439.4995, 522.4395, 288.6797, 1082.028, 553.8011, 29.91123, 2062.968, 141.4964, 139.588, 8.24989, 0.4868701, 917.0972, 262.8968, 950.6611, 761.9996
394.3, 443.705, 23.23742, 1274.919, 0.06355527, 1784.796, 158.3962, 473.6988, 441.3849, 492.6698, 269.6508, 1100.615, 583.1558, 27.62321, 1956.027, 132.906, 322.0079, 7.825793, 0.4653011, 996.8997, 249.5191, 1073.593, 908.1074
