 , C002, C003, C004, C005, C006, C007, C008, C011, C014, C015, C019, C022, C023, C027, C029, C030, C032, C034, C036, C037, C057, C068, C092
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
10.1, 3059.896, 535.3558, 211.5817, 3.576279e-07, 107.3481, 1703.609, 5202.314, 4.764892, 580.3746, 424.2513, 145.2018, 1.430511e-06, 416.3331, 8.038559, 1200.236, 273.5413, 348.1977, 19.07157, 1644.502, 699.4311, 860.4139, 277.0638, 724.0794
10.2, 2902.817, 540.4202, 201.4527, 3.576279e-07, 188.9708, 1837.329, 5187.769, 4.543102, 689.0006, 406.1241, 139.0865, 1.66893e-06, 432.9206, 7.64337, 1157.524, 260.5848, 332.6257, 18.20258, 1569.575, 670.3314, 818.0521, 323.1973, 693.6658
10.3, 2868.235, 548.7667, 191.8086, 3.576279e-07, 178.9038, 1758.791, 5062.161, 4.331636, 657.3555, 388.7715, 141.3779, 1.430511e-06, 414.2636, 7.267609, 1101.132, 248.242, 317.7501, 17.37318, 1498.061, 642.4423, 777.7759, 367.4791, 664.5298
10.4, 2928.944, 519.9697, 182.6262, 3.576279e-07, 257.6967, 1678.083, 5097.456, 4.130013, 627.1638, 417.6969, 135.4237, 1.192093e-06, 396.4106, 6.910321, 1313.833, 279.0469, 303.5398, 16.58157, 1699.473, 615.7136, 739.4827, 351.4377, 844.4359
10.5, 2778.586, 605.2535, 173.8834, 3.576279e-07, 243.9685, 1780.74, 5158.836, 3.937775, 598.3588, 399.8499, 129.7203, 1.192093e-06, 380.2518, 6.570598, 1336.08, 265.8296, 289.965, 15.82604, 1791.913, 590.0969, 703.0748, 351.4416, 950.8582
10.6, 2893.25, 573.4922, 165.5591, 2.980232e-07, 230.9715, 1699.024, 5141.014, 3.754484, 659.7831, 382.7653, 124.2571, 1.311302e-06, 395.8405, 6.247577, 1270.99, 367.091, 276.9972, 15.10492, 1810.145, 565.546, 668.4594, 336.1002, 910.9193
10.7, 2916.136, 559.512, 157.6333, 2.384186e-07, 218.667, 1621.058, 5104.44, 3.579726, 629.4799, 435.8215, 119.024, 1.192093e-06, 378.7815, 5.940435, 1209.07, 349.7034, 264.6094, 14.41667, 1777.358, 542.0165, 668.0082, 321.4285, 872.6579
10.8, 2766.437, 530.151, 150.087, 2.384186e-07, 207.0179, 1546.67, 4941.417, 3.413101, 600.5685, 417.2, 142.6792, 1.072884e-06, 362.4576, 5.648394, 1150.167, 333.1394, 252.7757, 13.75978, 1849.856, 519.4659, 784.4275, 313.9616, 836.0036
10.9, 2771.749, 502.3308, 142.9019, 2.384186e-07, 304.8136, 1529.678, 5148.633, 3.254233, 572.985, 399.3742, 136.6703, 1.192093e-06, 361.6035, 5.370709, 1094.134, 452.8303, 241.4711, 13.13281, 1765.572, 497.8536, 745.8068, 300.2563, 891.153
11, 2807.611, 475.9705, 136.0608, 2.384186e-07, 295.5619, 1516.75, 4987.279, 3.10276, 546.6684, 382.31, 130.9143, 1.072884e-06, 346.0199, 5.106676, 1230.4, 545.2382, 230.6721, 12.53442, 1803.767, 477.1405, 709.0875, 320.6477, 902.1607
11.1, 2663.482, 450.9935, 129.5472, 2.384186e-07, 279.8164, 1447.149, 4937.673, 2.958337, 521.5604, 365.9749, 125.4008, 1.072884e-06, 331.108, 4.855623, 1170.458, 519.4125, 220.356, 11.96329, 1875.501, 457.2891, 674.1761, 306.6506, 864.2672
11.2, 2656.609, 452.9801, 123.3454, 2.384186e-07, 264.9097, 1380.741, 5111.993, 2.820636, 550.1185, 350.3377, 120.1195, 1.072884e-06, 316.8387, 4.616913, 1183.446, 494.81, 210.5013, 11.41818, 1817.545, 438.2637, 640.9836, 380.2421, 827.9653
11.3, 2703.108, 496.5339, 117.4405, 1.788139e-07, 256.4341, 1421.993, 4931.011, 2.689345, 524.8521, 335.3687, 115.0607, 9.536743e-07, 328.0582, 4.389938, 1125.791, 471.3729, 201.0873, 10.89791, 1742.424, 420.0298, 618.0898, 363.6435, 793.1883
11.4, 2564.344, 470.4778, 111.8183, 1.788139e-07, 242.7731, 1435.879, 4798.047, 2.564165, 500.7461, 321.0393, 110.2148, 9.536743e-07, 313.9203, 4.174121, 1070.946, 449.046, 192.0944, 10.40135, 1783.825, 470.2485, 587.6586, 347.7694, 863.5181
11.5, 2699.223, 462.4621, 106.4652, 1.788139e-07, 229.8398, 1450.689, 4929.635, 2.444812, 698.1968, 307.3222, 105.5731, 8.34465e-07, 309.8381, 3.968915, 1154.645, 427.7765, 183.5036, 9.927416, 1702.549, 450.6839, 558.7257, 332.5883, 827.2477
11.6, 2677.155, 438.194, 101.3685, 1.788139e-07, 217.5955, 1447.85, 4906.623, 2.331014, 666.1294, 294.1911, 101.1269, 8.34465e-07, 358.1775, 3.773796, 1098.394, 407.5145, 175.297, 9.475074, 1660.766, 431.9333, 617.9587, 359.6979, 858.7646
11.7, 2689.841, 415.1993, 96.51567, 1.788139e-07, 277.0232, 1381.41, 4821.718, 2.222513, 672.5445, 281.6211, 96.86787, 72.3276, 347.1969, 3.58827, 1044.883, 388.2122, 167.4574, 9.043344, 1636.812, 413.9627, 661.0035, 343.9961, 822.6939
11.8, 2699.727, 393.4113, 91.8952, 2.086163e-07, 287.0905, 1318.019, 4743.104, 2.119062, 744.6692, 269.5882, 92.78825, 99.83112, 426.5815, 3.411865, 993.9786, 369.8242, 159.9684, 8.631285, 1571.546, 396.7399, 709.4797, 359.8621, 923.4155
11.9, 2667.493, 438.1424, 87.49591, 1.788139e-07, 271.7964, 1282.62, 4749.65, 2.020427, 710.4672, 258.0694, 88.88045, 95.22298, 408.1977, 3.244132, 949.2971, 352.3072, 152.8143, 8.238001, 1651.909, 380.2336, 674.549, 344.1531, 948.4626
12, 2530.557, 415.1505, 83.30724, 1.788139e-07, 257.317, 1223.762, 4705.907, 1.926383, 677.8362, 247.0427, 113.263, 90.82755, 426.2567, 3.084645, 903.0497, 335.6199, 145.9802, 7.862637, 1576.644, 364.414, 670.5625, 329.1299, 947.671
12.1, 2636.605, 393.365, 79.31909, 1.192093e-07, 263.9659, 1195.003, 4594.157, 1.836717, 646.7039, 236.4873, 108.4929, 86.63502, 457.6467, 2.932998, 859.0554, 319.723, 139.4517, 7.504377, 1525.548, 349.2526, 637.5479, 314.7625, 907.8659
12.2, 2757.831, 436.7882, 273.3229, 1.192093e-07, 249.9036, 1268.088, 4751.123, 1.751224, 617.0014, 226.3828, 103.9237, 103.6249, 437.9241, 2.788807, 817.2043, 304.579, 133.2152, 7.162441, 1517.703, 461.4742, 606.1586, 301.0223, 869.7328
12.3, 2698.243, 435.5117, 260.2382, 1.192093e-07, 236.5905, 1209.897, 4606.919, 1.66971, 667.5996, 241.2659, 99.54692, 164.6979, 419.0515, 2.651705, 777.3922, 290.1523, 127.2576, 6.836085, 1629.756, 477.0769, 643.9795, 287.8818, 833.2014
12.4, 2559.729, 412.6578, 247.7798, 1.192093e-07, 223.9866, 1262.981, 4562.075, 1.591991, 636.9374, 230.9572, 95.35447, 184.0616, 400.9922, 2.521343, 739.5196, 276.4091, 121.5664, 6.5246, 1555.501, 457.2281, 774.6516, 275.315, 978.1523
12.5, 2762.905, 414.0315, 235.9179, 8.940697e-08, 212.0542, 1245.258, 4614.238, 1.517889, 607.6835, 221.0891, 91.33858, 175.5655, 445.5195, 2.397389, 703.4921, 263.3167, 116.1298, 6.227307, 1484.628, 438.2052, 808.783, 263.2968, 937.0669
12.6, 2662.13, 392.3047, 224.6239, 8.940697e-08, 269.3372, 1305.415, 4616.102, 1.447236, 579.7732, 211.6425, 104.95, 167.4615, 443.7101, 2.27953, 669.2197, 250.8445, 110.9362, 5.94356, 1533.821, 419.9738, 768.9631, 251.8031, 897.7073
12.7, 2790.527, 371.7182, 213.8705, 5.960464e-08, 254.9888, 1267.685, 4423.288, 1.379872, 604.4872, 202.5996, 100.53, 159.7316, 424.5881, 2.167464, 636.6169, 238.963, 105.975, 5.672742, 1463.936, 402.5008, 849.666, 240.8112, 860.0009
12.8, 2746.466, 357.6268, 203.6319, 5.960464e-08, 241.4048, 1209.513, 4453.935, 1.315644, 632.3812, 193.943, 96.29613, 152.3585, 406.2902, 2.060908, 694.7625, 227.6443, 101.2356, 5.414265, 1397.236, 385.7548, 807.8333, 230.2992, 961.8887
12.9, 2749.099, 472.7454, 193.8835, 5.960464e-08, 228.5444, 1154.01, 4429.931, 1.254405, 675.5275, 185.6564, 92.24059, 145.3257, 422.1329, 1.95959, 660.9153, 216.8618, 96.70817, 5.167564, 1420.017, 369.7055, 768.0602, 220.246, 975.3865
13, 2621.567, 447.9377, 184.6018, 5.960464e-08, 216.3692, 1101.054, 4538.215, 1.196017, 644.5011, 177.7238, 92.04473, 138.6176, 457.4662, 1.863253, 628.7172, 206.5899, 92.38321, 4.932105, 1355.317, 354.3239, 730.2453, 210.6317, 934.4174
13.1, 2592.91, 454.9156, 175.7644, 4.470348e-08, 204.8425, 1050.528, 4465.394, 1.140346, 614.8998, 170.1301, 112.1653, 132.2191, 437.7513, 1.771653, 678.9017, 196.8046, 88.25167, 4.707374, 1293.566, 339.5823, 694.2922, 201.437, 1025.311
13.2, 2473.321, 522.0402, 167.35, 4.470348e-08, 194.468, 1099.519, 4514.649, 1.087267, 586.6581, 230.8947, 107.4414, 126.1159, 460.0568, 1.684555, 645.8273, 187.4828, 84.3049, 4.492883, 1280.791, 325.454, 660.1092, 192.6438, 982.2446
13.3, 2665.317, 494.6456, 336.9501, 4.470348e-08, 184.1081, 1049.063, 4400.466, 1.036658, 559.7134, 264.0424, 102.9165, 120.2945, 469.7546, 1.60174, 622.2993, 178.6025, 80.53464, 4.288166, 1403.078, 398.5067, 650.1602, 184.2343, 940.9874
13.4, 2629.591, 523.2379, 320.8194, 2.980232e-08, 174.3001, 1070.881, 4216.659, 0.9884053, 534.0063, 292.1159, 219.937, 114.7418, 449.5103, 1.522996, 591.9824, 170.1429, 76.93299, 4.092776, 1369.785, 461.5789, 650.3874, 176.192, 901.4631
13.5, 2494.601, 497.7051, 305.4608, 2.980232e-08, 165.0146, 1182.983, 4402.671, 0.9423984, 536.1903, 333.8059, 210.6743, 109.4454, 430.1383, 1.448123, 563.1425, 652.7551, 73.49242, 3.906289, 1307.374, 442.375, 733.2461, 168.5007, 1025.147
13.6, 2689.882, 471.5876, 290.8376, 2.980232e-08, 156.2238, 1128.697, 4410.066, 0.8985329, 598.4335, 319.5433, 201.8017, 104.3935, 411.6012, 1.376931, 535.7076, 621.8368, 70.20571, 3.728299, 1247.807, 423.97, 733.8527, 161.1452, 1135.885
13.7, 2551.796, 446.8405, 276.9144, 2.980232e-08, 147.9013, 1076.903, 4329.723, 0.8567092, 621.0408, 305.89, 227.5556, 99.57472, 393.863, 1.309238, 509.6093, 592.3829, 67.06599, 3.55842, 1274.832, 406.3308, 718.1519, 154.1108, 1088.175
13.8, 2598.574, 559.4635, 263.6577, 2.980232e-08, 140.0222, 1027.485, 4384.46, 0.8168323, 592.517, 292.8202, 217.972, 94.97842, 376.8892, 1.244874, 532.4058, 590.6643, 64.06669, 3.396281, 1216.747, 439.8957, 682.7942, 147.3835, 1042.468
13.9, 2680.173, 539.2794, 251.0357, 2.980232e-08, 132.5628, 1030.543, 4201.322, 0.7788115, 565.3033, 280.3087, 246.5069, 90.59428, 360.6469, 1.183674, 506.4683, 562.687, 61.20152, 3.24153, 1293.811, 421.5939, 649.1773, 140.9498, 998.6812
14, 2682.203, 517.2182, 239.0179, 4.470348e-08, 125.5007, 1028.318, 4197.287, 0.7425604, 539.3395, 268.3319, 236.1252, 99.92178, 345.1046, 1.125483, 506.6252, 605.3621, 58.46448, 3.09383, 1234.862, 404.0535, 649.563, 134.7969, 1001.973
14.1, 2620.467, 490.0767, 227.5755, 4.470348e-08, 118.8149, 981.1293, 4095.542, 0.7079967, 514.5682, 267.367, 226.1807, 95.30946, 330.2321, 1.070152, 496.8073, 576.6886, 55.84985, 2.95286, 1286.932, 387.2429, 708.6525, 128.9127, 959.8867
14.2, 2485.945, 464.3594, 216.6808, 4.470348e-08, 112.4853, 936.1066, 3924.472, 0.6750419, 490.9346, 255.9431, 216.655, 90.91003, 316.0005, 1.017541, 472.6041, 549.3732, 53.35215, 2.818313, 1322.657, 371.1317, 673.7625, 123.2853, 919.5685
14.3, 2462.591, 439.9917, 206.3077, 3.72529e-08, 106.4929, 893.1498, 3974.028, 0.6436209, 494.9243, 264.7232, 207.5305, 86.71369, 305.4954, 0.9675174, 499.3909, 523.3517, 50.96614, 2.689897, 1262.394, 355.6908, 640.5903, 117.9035, 958.7352
14.4, 2336.174, 498.6956, 196.4312, 3.72529e-08, 100.8197, 963.4037, 4158.719, 0.6136625, 472.1929, 253.4123, 198.7903, 86.97315, 292.3299, 0.9199526, 475.0618, 498.5627, 48.68685, 2.567332, 1204.876, 340.8923, 765.5282, 112.7567, 918.4653
14.5, 2340.44, 472.526, 187.0275, 3.72529e-08, 95.44871, 919.1944, 4034.544, 0.5850986, 450.5055, 242.5846, 190.4182, 82.95853, 286.3479, 0.8747262, 451.918, 474.9479, 46.50949, 2.450352, 1250.905, 359.3975, 739.5411, 107.8346, 879.887
14.6, 2427.636, 447.7297, 178.0739, 3.72529e-08, 90.36387, 1037.581, 3866.022, 0.5578642, 429.8142, 232.2196, 182.3986, 89.8276, 274.0075, 0.8317232, 429.9016, 452.4516, 44.42951, 2.338702, 1193.911, 354.9561, 703.1304, 103.1273, 842.9291
14.7, 2429.879, 424.2347, 169.549, 3.72529e-08, 103.335, 989.9679, 3998.451, 0.5318975, 410.0733, 329.6901, 273.6901, 85.68122, 305.9423, 0.7908343, 408.9579, 516.8051, 42.44254, 2.232139, 1139.513, 340.1882, 668.5123, 98.62554, 807.5235
14.8, 2433.894, 447.2939, 161.4323, 3.72529e-08, 97.82999, 1033.972, 3899.824, 0.5071395, 391.239, 315.6033, 262.1635, 100.1154, 292.7575, 0.7519556, 389.0345, 492.3262, 40.54444, 2.130432, 1253.343, 475.1906, 635.5986, 94.32027, 773.605
14.9, 2308.95, 423.8217, 153.7041, 2.980232e-08, 92.61829, 1054.651, 4024.573, 0.4835339, 373.2698, 302.1184, 251.1224, 95.49415, 285.9271, 0.7149882, 370.0817, 469.0068, 38.73122, 2.033359, 1208.656, 455.4204, 604.3054, 90.20293, 856.7324
15, 2387.876, 410.4356, 146.3458, 2.980232e-08, 87.68423, 1073.938, 3856.467, 0.461027, 356.1259, 289.2097, 240.5463, 91.0862, 273.6049, 0.6798382, 352.0523, 446.7919, 91.85545, 1.940709, 1153.587, 436.4727, 574.5528, 86.26534, 864.5393
15.1, 2432.756, 388.8976, 139.3398, 169.9373, 83.01303, 1024.657, 3898.921, 0.4395677, 512.8743, 276.8525, 230.4156, 86.88173, 261.8137, 0.6464162, 355.8593, 425.6292, 87.74751, 1.852281, 1101.026, 418.3133, 546.2651, 82.49962, 828.226
15.2, 2390.138, 414.8682, 132.6692, 160.5775, 213.4097, 977.6365, 3965.913, 0.4191073, 489.3185, 265.0233, 220.7116, 82.87132, 250.5307, 0.6146373, 343.111, 405.4689, 83.8233, 1.767882, 1050.861, 400.9094, 519.3702, 82.47846, 793.438
15.3, 2394.931, 393.0976, 126.318, 151.7332, 202.0407, 973.9537, 3800.257, 0.3995993, 466.8446, 300.8521, 211.4162, 79.04604, 239.7339, 0.5844207, 326.3954, 386.2635, 80.07457, 1.687329, 1002.981, 384.2296, 493.7994, 78.87805, 760.1112
15.4, 2399.257, 421.8386, 120.2708, 143.3761, 228.82, 929.2602, 3855.687, 0.3809993, 445.4029, 287.9975, 202.5124, 75.39732, 295.0873, 0.5556896, 310.4943, 367.9678, 76.4935, 1.610446, 1089.02, 368.2438, 469.4875, 75.43481, 1039.342
15.5, 2276.091, 399.7022, 114.5131, 193.818, 281.1975, 886.6176, 3775.399, 0.3632651, 424.946, 290.4428, 193.9835, 71.91704, 282.3703, 0.528371, 295.3678, 350.5387, 73.07258, 1.537066, 1039.401, 352.923, 446.3727, 84.62543, 995.6862
15.6, 2256.943, 378.7274, 109.031, 230.7081, 266.2173, 845.9319, 3809.331, 0.3463563, 405.4286, 278.0329, 185.8138, 68.59739, 270.2014, 0.5023954, 280.9782, 333.9352, 69.80465, 1.46703, 1093.095, 338.2397, 424.3958, 80.9313, 953.8644
15.7, 2308.212, 358.8533, 103.8114, 235.2827, 252.035, 807.1132, 3913.402, 0.3302346, 491.4128, 266.1533, 177.9882, 65.43098, 258.5569, 0.4776968, 337.4108, 318.118, 66.68287, 1.400185, 1043.291, 324.1673, 403.501, 213.0965, 1042.35
15.8, 2345.46, 340.0222, 98.84167, 222.3238, 238.6084, 782.4744, 3895.44, 0.3148633, 468.8427, 259.8563, 170.4922, 62.41073, 247.4142, 0.4542124, 320.973, 303.0501, 63.7007, 1.336385, 1120.67, 310.6804, 383.6349, 247.8266, 998.568
15.9, 2324.265, 322.1791, 94.10984, 241.6036, 225.897, 879.4836, 3759.949, 0.3002074, 447.3092, 248.7534, 163.3119, 59.5299, 236.7517, 0.4318826, 305.336, 288.6958, 60.85189, 1.275493, 1069.609, 297.7545, 364.7469, 237.0083, 956.6251
16, 2243.582, 367.8141, 89.60455, 228.2966, 245.396, 839.1252, 3838.11, 0.2862338, 426.7647, 238.1248, 182.9108, 56.78204, 233.1009, 0.4106505, 290.4608, 481.4896, 58.13049, 1.217376, 1020.875, 285.3665, 346.7889, 226.6622, 1172.703
16.1, 2380.521, 348.5127, 85.31493, 215.7225, 232.323, 926.2674, 3783.044, 0.2729106, 407.1638, 227.9503, 175.2074, 54.16101, 293.7473, 0.3904622, 287.1953, 458.6834, 59.02851, 1.161906, 974.3613, 273.4939, 349.6429, 216.7678, 1123.446
16.2, 2258.316, 330.2241, 81.23066, 203.8409, 219.9464, 883.7621, 3801.967, 0.2602075, 501.0203, 218.2106, 167.8285, 90.30785, 281.088, 0.3712665, 391.2154, 436.9575, 56.38866, 1.108964, 929.9669, 262.1152, 332.4284, 214.998, 1076.258
16.3, 2235.518, 312.8953, 77.34192, 237.3525, 208.2292, 978.4891, 3805.139, 0.2480957, 478.0089, 208.8871, 160.7603, 86.13931, 268.9744, 0.3530144, 392.3188, 454.1487, 59.27728, 1.058434, 887.5952, 251.2099, 316.0616, 205.6127, 1031.052
16.4, 2218.637, 296.4758, 73.63935, 224.2796, 197.1362, 933.5875, 3718.074, 0.2365477, 456.0544, 199.9619, 153.9899, 82.16318, 257.3828, 0.3356596, 373.206, 539.9837, 56.62629, 1.010206, 847.1541, 270.6156, 300.5005, 196.6372, 1104.684
16.5, 2264.124, 355.7949, 70.11403, 211.9267, 244.6354, 890.7464, 3771.099, 0.2255372, 443.0448, 191.418, 147.5045, 78.37057, 246.2907, 0.319158, 355.0244, 514.4069, 54.09387, 0.9641765, 820.0341, 259.3567, 285.7056, 188.0534, 1058.284
16.6, 2165.141, 337.1242, 66.75748, 283.5786, 231.6029, 892.2134, 3637.023, 0.2150392, 422.6961, 183.2393, 141.2923, 106.4049, 235.6766, 0.3034677, 337.7285, 563.5643, 51.6747, 0.9202439, 929.9564, 291.4576, 271.6391, 179.8444, 1013.832
16.7, 2053.993, 363.4202, 63.56161, 306.7049, 311.2182, 851.2709, 3885.062, 0.2050298, 468.4213, 240.6028, 135.3418, 107.5427, 225.52, 0.2885487, 345.9344, 536.8706, 49.36372, 0.8783131, 943.9069, 279.3315, 313.2303, 205.0787, 1028.727
16.8, 2079.838, 344.3494, 60.51874, 337.7181, 294.6387, 812.2072, 3726.911, 0.1954864, 446.9072, 230.3225, 129.6418, 115.4221, 215.8011, 0.2743632, 329.0813, 511.4413, 47.15609, 0.8382929, 906.7416, 267.7099, 297.8087, 196.1264, 985.5173
16.9, 2046.644, 326.2793, 57.62154, 319.1172, 278.9424, 779.9133, 3676.521, 0.1863872, 426.3812, 220.4814, 124.1819, 110.0943, 206.501, 0.260875, 313.0493, 535.5487, 45.04718, 0.8000962, 953.058, 256.5719, 340.4009, 187.565, 1071.586
17, 2127.959, 309.1575, 54.86303, 326.1982, 342.2069, 744.1241, 3643.267, 0.1777115, 406.7979, 211.0608, 118.9519, 105.0124, 197.6017, 0.24805, 311.2097, 510.182, 43.0326, 0.7636399, 909.6343, 245.8973, 323.6415, 179.3773, 1026.576
17.1, 2018.72, 349.4058, 52.23659, 308.2318, 323.9765, 725.3233, 3667.808, 0.1694396, 388.1141, 202.0427, 113.9422, 100.1651, 189.0859, 0.2358554, 370.8833, 486.0168, 41.1081, 0.7288447, 868.189, 235.6667, 307.7072, 171.547, 1004.814
17.2, 2059.953, 331.0704, 49.73587, 291.2551, 306.7173, 692.0391, 3606.261, 0.1615528, 370.2884, 193.41, 112.9971, 104.9285, 180.9371, 0.2242604, 352.8148, 462.9962, 39.26968, 0.695635, 843.5724, 225.8618, 292.5575, 164.0585, 1131.09
17.3, 2100.632, 313.6972, 47.35488, 275.2133, 290.3775, 717.4832, 3455.628, 0.154033, 353.2814, 189.6064, 214.4619, 100.085, 173.1395, 0.2132354, 335.6266, 561.8716, 37.51347, 0.6639384, 877.6681, 261.7049, 278.1536, 156.8969, 1083.581
17.4, 1992.796, 297.2356, 45.08787, 330.086, 274.9082, 684.5588, 3474.867, 0.1468633, 337.0556, 181.505, 205.4298, 95.46516, 165.678, 0.2027524, 365.5122, 575.5891, 35.83581, 0.6336861, 1001.806, 250.8167, 264.4589, 150.0479, 1038.067
17.5, 2021.957, 281.6378, 42.92939, 311.9055, 307.4597, 733.1727, 3446.291, 0.1400273, 321.5749, 173.7498, 200.6801, 91.05856, 158.538, 0.1927847, 347.7053, 618.8227, 34.23317, 0.6048123, 956.1609, 240.3815, 251.4385, 143.4979, 1076.978
17.6, 2004.851, 271.859, 40.87424, 374.7219, 292.9245, 731.637, 3396.158, 0.1335095, 306.8053, 166.3259, 204.9694, 86.85535, 155.7664, 0.1833071, 330.766, 589.5117, 32.7022, 0.5772541, 912.5958, 230.3805, 239.0591, 137.2338, 1233.977
17.7, 1955.037, 402.0251, 38.91748, 354.0829, 277.3195, 698.0631, 3584.376, 0.1272951, 292.7141, 159.2193, 196.3371, 82.84617, 149.0535, 0.1742954, 314.6519, 561.5889, 31.2397, 0.5509515, 871.0156, 220.7955, 227.2892, 131.2432, 1212.317
17.8, 1977.953, 380.9284, 37.05439, 334.5808, 262.5459, 669.282, 3528.854, 0.1213699, 279.27, 152.4162, 188.0683, 79.02205, 142.63, 0.1657268, 299.3228, 534.9888, 29.84261, 0.5258475, 831.3298, 211.6093, 216.0988, 125.5141, 1161.396
17.9, 1893.572, 368.4685, 35.28049, 316.1527, 248.5593, 638.5695, 3444.091, 0.1157206, 266.4434, 165.383, 245.1465, 75.37444, 136.4833, 0.1575793, 284.7406, 509.6486, 28.508, 0.5018873, 794.2811, 202.8054, 205.4593, 120.0351, 1225.66
18, 1962.467, 381.9643, 33.59152, 298.7397, 235.3178, 646.8535, 3300.231, 0.1103342, 254.2059, 158.3166, 234.8221, 71.8952, 130.6014, 0.1498325, 270.8687, 575.5156, 27.23307, 0.4790189, 758.0917, 194.3677, 195.3437, 114.7952, 1298.745
18.1, 1861.723, 432.6801, 31.9834, 282.2857, 235.9184, 620.7886, 3582.548, 0.1051985, 430.6778, 151.5522, 224.9325, 68.57657, 124.9731, 0.1424665, 257.6727, 640.8733, 26.01516, 0.4571924, 723.5511, 186.281, 185.7261, 109.7841, 1429.2
18.2, 1824.89, 409.9748, 30.45226, 295.3375, 223.3503, 592.3015, 3603.079, 0.1003018, 410.8972, 145.0768, 215.4594, 65.41113, 119.5873, 0.1354626, 245.1195, 610.5178, 24.85172, 0.4363605, 690.5842, 178.5308, 213.3918, 104.9917, 1369.169
18.3, 1922.426, 396.1196, 28.99443, 279.0709, 211.4518, 565.1215, 3452.579, 0.09563312, 435.9466, 138.878, 206.3852, 62.39179, 114.4336, 0.128803, 233.1779, 581.6001, 23.7403, 0.4164778, 659.1194, 219.1442, 202.8857, 100.4085, 1451.674
18.4, 1906.013, 375.3328, 27.60638, 343.2203, 200.1871, 539.1888, 3308.365, 0.09118172, 415.924, 132.9441, 197.6933, 59.51183, 109.502, 0.1224708, 221.8181, 554.0521, 22.6786, 0.397501, 846.2579, 210.0267, 286.4814, 96.02543, 1390.699
18.5, 1867.54, 355.6368, 26.28479, 324.3165, 189.5225, 514.4462, 3427.031, 0.08693752, 396.821, 127.2638, 189.3673, 56.7648, 104.7829, 0.11645, 333.3238, 527.809, 21.66437, 0.3793889, 807.7003, 201.2886, 272.3766, 91.83366, 1332.285
18.6, 1919.018, 372.8101, 25.02646, 381.7457, 179.4261, 490.8389, 3410.226, 0.08289087, 451.2928, 121.8261, 237.4858, 54.14457, 100.2673, 0.1107251, 317.0851, 502.8088, 20.6955, 0.3621021, 770.8994, 192.914, 258.9664, 87.82487, 1370.079
18.7, 1820.505, 363.8027, 23.82838, 360.7199, 169.8675, 468.3149, 3423.37, 0.07903258, 430.5654, 116.6208, 227.484, 51.6453, 95.94617, 0.1052817, 314.8188, 478.9929, 19.76996, 0.345603, 735.7752, 184.8878, 246.2164, 83.99107, 1312.532
18.8, 1850.028, 427.6199, 22.68764, 340.8522, 160.8182, 446.8246, 3368.579, 0.07535388, 410.79, 111.6379, 217.9034, 49.26139, 91.8113, 0.1001058, 299.4816, 456.305, 18.88582, 0.3298556, 702.2514, 177.1956, 234.0941, 80.32464, 1257.401
18.9, 1773.205, 416.433, 21.60152, 322.0788, 152.2509, 426.3203, 3227.873, 0.0718464, 391.9228, 106.8679, 208.7263, 46.98751, 87.85464, 0.09518447, 284.8916, 434.6917, 18.04121, 0.3148258, 836.1629, 169.8234, 222.5686, 76.81825, 1204.587
19, 1682.177, 394.5802, 20.5674, 304.3393, 144.14, 406.757, 3165.146, 0.0685022, 373.9222, 102.3018, 199.9358, 44.8186, 84.06848, 0.09050504, 271.0124, 631.0911, 17.23438, 0.3004808, 798.0652, 162.7579, 211.6106, 73.46493, 1349.658
19.1, 1735.089, 373.8742, 19.58278, 287.5769, 136.4613, 388.0915, 3338.712, 0.06531364, 356.7483, 97.93066, 191.5154, 42.74981, 80.4455, 0.08605566, 257.8094, 601.1989, 16.46362, 0.2867894, 761.7033, 155.9864, 201.1921, 70.25799, 1292.968
19.2, 1646.018, 354.2548, 18.6453, 271.7378, 129.1916, 370.2825, 3199.254, 0.06227351, 340.3632, 122.0507, 183.4497, 40.7765, 76.97865, 0.08182502, 259.5981, 572.7227, 15.72734, 0.2737219, 816.5112, 149.4966, 191.2866, 67.19103, 1238.66
19.3, 1705.15, 335.6649, 17.7527, 309.7043, 122.3091, 353.2907, 3070.489, 0.05937489, 324.7307, 116.8358, 175.7236, 38.89429, 73.6612, 0.07780236, 246.9511, 600.1689, 15.02399, 0.2612498, 803.5862, 209.8407, 181.8687, 64.25797, 1186.632
19.4, 1811.193, 320.0548, 16.90283, 384.8771, 115.7934, 337.0786, 2942.235, 0.05661119, 309.8161, 111.8437, 172.8038, 37.09895, 70.48672, 0.07397746, 234.9202, 571.7414, 14.35209, 0.249346, 816.82, 258.9864, 185.3099, 61.45293, 1136.79
19.5, 1718.216, 303.2596, 16.09364, 363.6789, 109.6247, 321.6105, 2982.151, 0.05397613, 295.5865, 107.0649, 216.4134, 35.38649, 67.44905, 0.0703406, 223.4755, 544.6604, 13.71024, 0.2379845, 779.6036, 248.2113, 176.1863, 58.77034, 1089.041
