 , C05, C07, C09, C12, C23, C30, C33, C34, C35, C54, C58, C60
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
220.1, 31.71194, 409.0468, 835.164, 226.0591, 323.3898, 1166.863, 346.502, 1964.879, 1090.998, 40.70665, 1228.963, 27.80482
220.2, 30.1551, 386.1212, 797.3069, 211.4074, 303.349, 1222.881, 324.9236, 1990.634, 1029.408, 38.29002, 1192.376, 26.31483
220.3, 28.67469, 364.4805, 775.4868, 197.7053, 354.4359, 1167.941, 304.689, 1957.188, 971.2947, 36.01686, 1354.935, 24.9047
220.4, 27.26696, 344.0527, 740.3348, 184.8913, 332.4711, 1115.469, 438.3335, 1839.301, 916.4623, 33.87865, 2055.86, 23.57012
220.5, 25.92834, 324.7697, 706.7763, 172.9078, 367.1563, 1065.355, 411.0363, 1941.593, 864.7253, 31.86738, 2483.342, 22.30706
220.6, 24.65544, 306.5676, 674.739, 161.701, 831.9532, 1173.091, 385.4391, 1824.645, 815.909, 29.97551, 2451.45, 21.11169
220.7, 23.44503, 289.3856, 733.7244, 151.2205, 927.6754, 1185.286, 361.4359, 1762.887, 769.8486, 28.19596, 2355.5, 19.98037
220.8, 22.29404, 273.1665, 700.4655, 141.4194, 870.1864, 1132.035, 338.9275, 1742.53, 801.2885, 26.52205, 2301.231, 18.90968
220.9, 21.19956, 257.8565, 668.7142, 132.2534, 867.4337, 1081.176, 317.8208, 1667.594, 756.0534, 685.436, 2410.677, 17.89636
221, 20.15881, 243.4046, 711.8683, 123.6816, 813.6779, 1070.3, 298.0285, 1662.974, 713.3719, 1020.473, 2282.272, 16.93735
221.1, 19.16915, 229.7626, 679.6001, 115.6653, 763.2534, 1022.215, 279.4688, 1562.808, 673.1, 982.7547, 2160.707, 16.02972
221.2, 18.22808, 216.8853, 648.7946, 108.1686, 728.4505, 1028.999, 262.0649, 1579.654, 747.0625, 1013.625, 2134.305, 15.17073
221.3, 17.33321, 204.7296, 619.3855, 101.1578, 683.3076, 982.7696, 245.7448, 1553.199, 731.883, 1109.427, 2219.132, 14.35777
221.4, 16.48227, 193.2553, 815.3415, 94.60141, 640.9623, 967.6915, 230.4411, 1603.808, 690.566, 1176.487, 2172.188, 13.58838
221.5, 15.6731, 182.424, 1188.929, 90.44931, 601.2412, 924.2163, 216.0904, 1579.666, 651.5815, 1106.643, 2056.487, 12.86022
221.6, 14.90366, 172.1998, 1135.036, 84.58695, 639.1328, 898.634, 202.6334, 1616.53, 614.7979, 1040.945, 1946.948, 499.7328
221.7, 14.17199, 162.5486, 1083.586, 111.2538, 599.5251, 901.4254, 190.0144, 1563.082, 628.0582, 1029.444, 1843.244, 472.9535
221.8, 72.35757, 304.6701, 1192.76, 104.043, 725.6918, 860.9274, 178.1813, 1550.589, 592.6024, 968.3294, 1856.865, 447.6093
221.9, 68.80531, 287.5944, 1138.694, 97.29962, 831.3994, 1094.556, 344.5374, 1457.192, 667.1147, 910.8427, 1871.487, 423.6231
222, 65.42745, 271.4757, 1094.087, 90.99327, 795.3301, 1143.518, 442.6407, 1413.025, 825.0998, 969.4196, 1771.802, 727.4235
222.1, 62.21542, 256.2605, 1045.642, 165.8169, 911.0095, 1179.692, 415.0752, 1706.863, 778.5205, 911.8682, 1860.942, 1053.3
222.2, 59.16107, 241.898, 998.2441, 155.0697, 854.5532, 1131.492, 389.2264, 1648.394, 764.5587, 1051.471, 1761.819, 996.8569
222.3, 56.25667, 228.3405, 952.9948, 145.019, 801.5956, 1154.304, 364.9874, 1549.107, 721.3972, 1036.016, 1949.431, 1160.694
222.4, 53.49486, 215.5428, 909.7966, 173.6175, 751.9199, 1102.445, 380.0459, 1455.8, 819.9112, 1030.228, 1845.594, 1098.496
222.5, 50.86863, 203.4624, 868.5566, 162.3647, 705.3226, 1052.916, 939.7478, 1368.113, 773.6248, 1549.725, 1747.289, 1256.689
222.6, 48.37133, 192.0591, 829.1859, 151.8412, 661.613, 1005.612, 1727.398, 1285.707, 773.0818, 2179.048, 1654.219, 1189.347
222.7, 45.99664, 181.2949, 791.5999, 141.9998, 620.6122, 960.4327, 1846.708, 1208.265, 827.2161, 2314.156, 1566.107, 1125.613
222.8, 43.73852, 171.1339, 755.7175, 132.7963, 582.1522, 917.2836, 1731.705, 1135.488, 780.5173, 2250.414, 1553.082, 1065.295
222.9, 41.59126, 161.5425, 749.438, 152.9211, 546.0756, 876.0731, 1763.443, 1138.211, 736.4548, 2212.73, 1559.262, 1008.208
223, 39.54942, 152.4886, 715.4668, 143.0097, 512.2347, 942.7731, 1653.624, 1069.653, 786.3325, 2223.92, 1476.208, 954.1812
223.1, 37.60781, 143.9422, 848.8723, 133.7407, 480.4909, 900.4174, 1633.711, 1005.225, 921.328, 2288.37, 1397.578, 903.0493
223.2, 35.76153, 135.8747, 887.3024, 137.4669, 450.7144, 859.9647, 1625.615, 944.6774, 1270.231, 2152.516, 1323.136, 854.6573
223.3, 34.00589, 128.2594, 857.1172, 169.5313, 472.3452, 853.6104, 1524.38, 887.7768, 1267.689, 2076.873, 1427.808, 808.8586
223.4, 32.33644, 121.0709, 818.2651, 158.5433, 443.0735, 815.2605, 1429.449, 900.828, 1196.124, 2068.997, 2042.665, 765.514
223.5, 30.74894, 114.2853, 781.1741, 172.2371, 415.6158, 783.5877, 1340.43, 846.5685, 1128.599, 2012.872, 2401.093, 724.4922
223.6, 29.23938, 107.8801, 745.7643, 161.0738, 389.8596, 883.1685, 1256.955, 1048.2, 1064.887, 2009.27, 2395.37, 685.6687
223.7, 27.80393, 101.8338, 791.0974, 150.634, 365.6996, 843.4907, 1178.678, 985.0636, 1020.775, 1889.986, 2328.745, 648.9256
223.8, 26.43895, 96.12634, 755.2379, 150.8728, 343.0368, 862.165, 1105.276, 925.7304, 1018.329, 1777.784, 2204.704, 614.1514
223.9, 25.14098, 90.73881, 736.9371, 141.0942, 321.7785, 823.4307, 1108.377, 999.0427, 960.8416, 1732.001, 2211.586, 581.2407
224, 23.90673, 85.65322, 703.5326, 131.9493, 301.8375, 786.4367, 1070.18, 938.8675, 906.5992, 1883.597, 2177.713, 824.0551
224.1, 22.73308, 80.85266, 742.8272, 123.3972, 283.1323, 751.1047, 1003.534, 882.3168, 855.4191, 1771.774, 2061.717, 779.8962
224.2, 21.61704, 76.32116, 709.1557, 115.3994, 265.5863, 717.36, 1075.763, 829.1723, 807.1282, 1760.008, 2042.294, 738.1038
224.3, 20.55579, 72.04363, 727.7153, 107.9199, 249.1276, 685.1314, 1866.242, 779.2289, 803.6191, 1655.522, 2068.203, 698.5508
224.4, 19.54665, 68.00584, 694.7288, 100.9252, 233.6889, 654.3507, 2269.197, 732.2937, 838.7864, 1557.239, 2047.022, 661.1174
224.5, 18.58704, 64.19436, 678.1441, 94.38388, 219.207, 661.9051, 2229.431, 688.1855, 791.4345, 1464.791, 1937.988, 1118.714
224.6, 17.67455, 60.59649, 654.3205, 88.26651, 205.6225, 632.1678, 2124.104, 702.4172, 885.3016, 1688.211, 1834.761, 1813.157
224.7, 16.80685, 57.20028, 788.4318, 82.54563, 192.8799, 603.7666, 2158.664, 660.1086, 835.3238, 1587.988, 1811.722, 2050.31
224.8, 15.98175, 53.9944, 752.6931, 77.19554, 180.9269, 658.6845, 2080.806, 620.3483, 788.1673, 1543.289, 1851.356, 2141.441
224.9, 15.19716, 50.96821, 778.4039, 72.19221, 169.7146, 659.4247, 1996.836, 582.983, 967.0618, 1451.669, 1850.752, 2269.8
225, 14.45108, 48.11163, 743.1197, 67.51316, 159.1973, 729.3403, 2049.805, 547.8682, 912.4683, 1365.488, 1752.172, 2148.168
225.1, 13.74163, 45.41514, 709.4349, 63.13738, 149.3316, 696.5734, 1984.286, 618.822, 1039.395, 1450.861, 1658.843, 2033.053
225.2, 13.06701, 42.86979, 720.6506, 59.04521, 140.0774, 665.2787, 1860.715, 581.5485, 980.7179, 1557.946, 1570.484, 1980.191
225.3, 12.42552, 40.46709, 687.9844, 55.21827, 131.3966, 667.2373, 1821.686, 546.5202, 1132.783, 1465.456, 1615.575, 1874.078
225.4, 11.81551, 535.1577, 656.7988, 51.63937, 123.2538, 741.7424, 1776.976, 513.6017, 1068.834, 1435.997, 1596.873, 1773.651
225.5, 11.23545, 803.8866, 627.0269, 48.29243, 115.6157, 708.4183, 1826.996, 482.666, 1510.901, 1460.447, 1511.816, 1998.248
225.6, 10.68387, 758.8316, 620.0456, 45.16241, 108.4508, 676.5914, 1737.409, 504.8306, 1943.933, 1373.745, 1431.289, 1990.754
225.7, 10.15936, 716.3018, 653.8961, 42.23527, 101.73, 646.1944, 1752.766, 599.7854, 2137.316, 1292.19, 1355.051, 1996.643
225.8, 9.660608, 676.1556, 624.2557, 39.49784, 95.4257, 617.163, 1672.208, 563.6586, 2016.658, 1374.631, 1282.875, 1889.648
225.9, 9.186339, 638.2595, 595.9589, 36.93784, 89.51207, 635.6809, 1615.919, 529.7078, 1902.812, 1341.941, 1214.542, 1788.387
226, 8.735353, 602.4874, 568.9447, 34.54376, 83.96491, 681.713, 1590.823, 497.8019, 1795.392, 1262.274, 1318.452, 1692.552
226.1, 8.306508, 568.7201, 640.0811, 32.30485, 78.76152, 651.0859, 1552.506, 467.8179, 1694.037, 1187.337, 1248.224, 1656.504
226.2, 7.898716, 536.8453, 611.067, 30.21105, 73.88058, 621.8347, 1588.253, 439.6399, 1598.404, 1204.727, 1224.298, 1752.822
226.3, 7.510944, 565.4861, 583.368, 28.25296, 69.30212, 593.8977, 1489.345, 413.1591, 1584.787, 1133.206, 1236.852, 1712.337
226.4, 7.142209, 533.7927, 556.9246, 26.42178, 65.0074, 654.8772, 1433.42, 388.2733, 1495.321, 1183.741, 1349.346, 1749.71
226.5, 6.791575, 503.8755, 546.5749, 353.1702, 60.97882, 625.4557, 1643.941, 364.8865, 1410.906, 1160.561, 1277.473, 1779.897
226.6, 6.458156, 496.3612, 602.9825, 790.3635, 57.1999, 597.3561, 2367.09, 342.9084, 1396.082, 1165.139, 1252.69, 1684.518
226.7, 6.141106, 468.5419, 605.2711, 805.4529, 53.65516, 585.7493, 3167.038, 322.254, 1317.269, 1227.57, 1345.341, 1756.471
226.8, 5.83962, 442.2818, 577.8348, 753.2485, 50.33009, 614.8628, 3172.025, 302.8437, 1242.906, 1154.693, 1273.682, 1662.347
226.9, 5.552935, 417.4935, 551.6423, 747.0706, 47.21108, 587.239, 3105.423, 441.0016, 1295.641, 1086.143, 1205.839, 1658.446
227, 5.280324, 394.0945, 526.637, 698.6502, 44.28536, 572.1898, 3002.897, 414.4388, 1222.498, 1120.5, 1298.496, 1683.742
227.1, 5.021097, 372.0069, 502.7651, 706.2561, 41.54095, 546.4832, 2815.892, 389.476, 1167.898, 1053.98, 1229.331, 1722.254
227.2, 4.774596, 351.1572, 479.9753, 660.481, 38.96661, 521.9315, 3001.465, 366.0167, 1212.266, 1025.894, 1163.851, 1772.443
227.3, 4.540196, 331.4761, 482.5407, 644.0959, 36.55181, 498.4828, 2870.973, 343.9705, 1179.138, 964.9899, 1281.522, 1677.462
227.4, 4.317304, 312.898, 460.6677, 602.3496, 34.28665, 610.149, 2692.184, 323.2521, 1205.029, 1101.414, 1213.261, 1652.238
227.5, 4.105354, 295.3612, 439.7862, 563.3091, 32.16187, 582.7371, 2719.913, 303.7817, 1155.531, 1103.706, 1148.637, 1582.642
227.6, 3.90381, 278.8073, 419.8512, 526.7989, 30.16877, 556.5566, 2602.809, 285.4841, 1090.298, 1038.183, 1087.455, 1607.487
227.7, 3.71216, 263.1811, 427.8174, 536.2595, 28.29918, 531.5523, 2491.632, 268.2886, 1105.918, 976.549, 1029.532, 1572.642
227.8, 3.529919, 248.4308, 408.425, 501.5025, 26.54545, 586.7078, 2570.3, 252.1288, 1043.486, 1128.217, 974.6937, 1488.369
227.9, 3.356624, 268.7449, 389.9115, 468.9983, 24.9004, 654.2769, 2473.62, 236.9423, 984.5779, 1061.238, 922.7767, 1408.611
228, 3.191837, 253.6827, 372.2373, 473.4076, 23.35729, 624.8823, 2498.546, 222.6706, 973.0417, 998.2357, 987.7352, 1397.631
228.1, 3.03514, 239.4647, 355.3642, 484.8519, 21.90982, 596.8084, 2419.548, 209.2585, 918.1107, 938.9735, 1016.803, 1450.362
228.2, 2.886136, 226.0435, 365.67, 457.0976, 20.55204, 596.6992, 2268.871, 196.6543, 866.2806, 883.2296, 962.6432, 1420.351
228.3, 2.744447, 249.667, 349.0946, 427.4714, 19.27841, 569.8915, 2171.173, 184.8092, 1009.641, 830.795, 911.3681, 1344.238
228.4, 2.609713, 251.384, 333.2705, 399.7654, 18.08371, 561.915, 2260.363, 173.6776, 952.6434, 781.4733, 978.1178, 1503.282
228.5, 2.481595, 237.2948, 318.1638, 373.8551, 16.96304, 536.67, 2119.599, 163.2165, 898.8639, 735.0797, 926.0184, 1508.646
228.6, 2.359766, 223.9953, 437.0924, 349.6242, 15.91182, 512.5592, 1987.601, 153.3855, 848.1204, 691.4402, 1040.645, 1427.802
228.7, 2.243917, 265.7453, 508.6616, 326.9637, 14.92575, 504.2846, 1972.802, 144.1467, 800.2415, 908.8735, 985.2151, 1481.059
228.8, 2.133757, 250.8513, 543.197, 305.772, 14.00078, 517.7711, 1849.946, 135.4643, 755.0655, 854.9165, 1006.75, 1401.693
228.9, 2.029004, 236.7919, 518.5745, 285.9537, 13.13314, 494.5094, 1734.74, 127.3049, 712.4398, 804.1628, 953.1254, 1326.58
229, 1.929394, 223.5206, 495.0681, 315.3771, 12.31927, 525.9423, 1626.71, 119.637, 672.2205, 949.5543, 902.3572, 1255.492
229.1, 1.834674, 210.9931, 472.6272, 294.9363, 11.55583, 502.3135, 1640.526, 112.4309, 634.2717, 893.1823, 987.0782, 1347.551
229.2, 1.744604, 199.1677, 451.2036, 275.8204, 10.8397, 487.8478, 1565.814, 105.6589, 598.4652, 840.1568, 934.5015, 1275.34
229.3, 1.658956, 188.005, 430.751, 257.9434, 10.16795, 499.4599, 1550.595, 99.29472, 564.6801, 790.2793, 884.7253, 1282.314
229.4, 1.577513, 177.468, 411.2256, 241.2251, 9.537833, 477.0208, 1520.044, 93.31391, 532.8022, 743.3629, 837.6005, 1213.598
229.5, 1.500068, 167.5216, 392.5852, 225.5904, 8.946763, 455.5898, 1425.383, 87.69334, 502.724, 699.2317, 792.9857, 1148.565
229.6, 1.426425, 158.1326, 374.7898, 210.9691, 8.392323, 435.1217, 1482.469, 82.41132, 474.3438, 657.7205, 858.9002, 1236.95
229.7, 64.20773, 149.2698, 357.801, 197.2954, 7.872241, 415.5731, 1390.148, 77.44745, 447.5656, 618.6736, 813.1509, 1170.665
229.8, 61.05558, 140.9038, 341.5822, 184.5079, 7.38439, 396.9028, 1303.577, 72.78256, 422.2993, 581.9449, 826.8578, 1179.399
229.9, 92.53276, 133.0066, 326.0987, 172.5493, 6.926772, 379.0713, 1280.473, 68.39866, 398.4592, 547.3967, 782.8152, 1116.198
230, 87.99004, 125.5521, 311.317, 161.3657, 6.497512, 458.5789, 1245.442, 64.27881, 375.965, 514.8994, 741.1186, 1103.767
230.1, 83.67034, 118.5153, 297.2054, 150.907, 6.094854, 437.9765, 1167.882, 60.40711, 354.7407, 484.3315, 851.7499, 1044.62
230.2, 79.56271, 111.873, 283.7334, 141.1262, 5.71715, 418.2996, 1136.18, 56.76862, 334.7145, 585.6177, 806.3815, 1071.867
230.3, 75.65673, 105.6029, 270.8721, 131.9793, 5.362852, 399.5068, 1207.865, 53.34928, 315.8189, 599.062, 795.4302, 1014.428
230.4, 71.94251, 99.68423, 280.8885, 123.4252, 5.03051, 381.5583, 1132.645, 50.1359, 297.99, 701.0865, 845.7123, 1436.002
230.5, 121.1975, 94.09728, 268.1561, 115.4255, 139.4973, 364.4161, 1154.342, 47.11607, 281.1676, 659.4651, 861.3415, 2058.302
230.6, 115.2476, 88.82346, 256.0009, 107.9444, 451.29, 368.6445, 1148.557, 44.27814, 265.2949, 620.3148, 943.6532, 2053.762
230.7, 181.3982, 83.84522, 244.3967, 100.9481, 1222.13, 352.0825, 1106.717, 41.61114, 250.3182, 583.4886, 893.3895, 1999.288
230.8, 172.4928, 79.146, 233.3185, 94.40528, 1600.581, 336.2646, 1037.796, 39.10478, 236.187, 548.8487, 928.6212, 2004.572
230.9, 164.0246, 74.71014, 222.7424, 88.28652, 1501.391, 321.1573, 1107.176, 36.74939, 222.8535, 516.2653, 1503.048, 1897.152
231, 155.9722, 70.52291, 212.6457, 82.56435, 1565.438, 334.8527, 1038.227, 34.53587, 210.2728, 485.6162, 1951.325, 1894.404
231.1, 148.315, 66.57035, 215.9654, 77.21304, 1468.426, 439.4705, 1068.822, 32.45567, 198.4023, 456.7867, 1870.123, 1841.67
231.2, 141.0338, 62.83932, 206.1759, 72.20858, 1377.426, 419.7265, 1002.261, 30.50077, 187.2019, 429.6687, 2026.517, 1742.98
231.3, 134.11, 59.3174, 196.8302, 67.52847, 1292.065, 400.8696, 939.8456, 28.66362, 176.6338, 404.1606, 2039.205, 1732.758
231.4, 127.5261, 55.99287, 187.9081, 63.1517, 1423.081, 382.8599, 1035.36, 26.93713, 166.6623, 380.1668, 1930.587, 1773.137
231.5, 121.2655, 52.85468, 179.3904, 59.0586, 1337.656, 365.6592, 970.883, 25.31463, 157.2537, 357.5975, 1827.755, 1801.488
231.6, 115.3122, 49.89236, 171.2589, 55.23079, 1304.536, 349.2314, 974.4392, 23.78986, 148.3763, 336.3681, 1730.399, 1704.952
231.7, 109.6511, 47.09607, 163.4959, 51.65108, 1337.203, 351.5751, 980.0975, 22.35692, 140, 316.399, 1867.992, 1613.588
231.8, 104.268, 44.4565, 156.0848, 48.30338, 1254.335, 357.3408, 964.5574, 21.0103, 132.0966, 297.6153, 1823.784, 1831.323
231.9, 99.1492, 41.96488, 228.9547, 45.17266, 1176.602, 355.8209, 904.4897, 19.74479, 124.6394, 279.9468, 1775.493, 1733.187
232, 94.28166, 39.6129, 218.5765, 42.24485, 1165.337, 339.835, 848.1627, 18.55551, 117.6031, 263.3273, 1709.433, 1640.311
232.1, 89.65308, 37.39273, 241.9959, 39.50681, 1118.135, 324.5673, 795.3434, 17.43785, 110.9641, 247.6944, 1618.38, 1650.319
232.2, 85.25174, 35.297, 231.0265, 36.94622, 1090.614, 309.9856, 836.1939, 16.38752, 104.6998, 551.9941, 1631.781, 1663.09
232.3, 81.06647, 33.31873, 220.5543, 34.5516, 1062.66, 296.059, 784.12, 15.40045, 98.78922, 519.2239, 1544.864, 1681.75
232.4, 77.08666, 31.45134, 210.5568, 32.31218, 996.8056, 368.198, 878.2632, 14.47284, 93.21227, 488.3992, 1545.976, 1591.63
232.5, 73.30224, 29.6886, 201.0125, 30.21791, 1068.908, 429.1211, 823.5695, 13.6011, 87.95016, 459.4045, 1569.74, 1506.339
232.6, 69.70361, 28.02466, 191.9009, 28.25937, 1002.667, 437.8108, 887.4267, 12.78187, 82.98512, 432.1311, 1486.128, 1545.659
232.7, 66.28164, 26.45398, 183.2022, 26.42778, 940.5306, 418.1414, 832.1622, 12.01198, 78.30037, 406.4768, 1475.629, 1501.823
232.8, 63.02767, 24.97133, 174.8979, 24.71489, 882.2449, 399.3557, 780.3394, 11.28846, 73.88008, 382.3456, 1419.175, 1518.437
232.9, 59.93345, 23.57178, 166.97, 23.11303, 827.5712, 381.414, 731.7438, 10.60853, 69.70934, 359.6469, 1375.73, 1534.146
233, 56.99113, 22.25066, 159.4014, 21.61499, 776.2858, 372.79, 838.1221, 9.969543, 65.77404, 338.2958, 1302.452, 1608.153
233.1, 54.19326, 21.00359, 152.1759, 20.21404, 728.1785, 374.0337, 785.9281, 9.369049, 62.0609, 318.2122, 1347.396, 1521.977
233.2, 51.53275, 19.82642, 145.278, 18.90389, 683.0526, 357.2296, 772.6337, 8.804725, 58.55738, 299.321, 1275.627, 1440.418
233.3, 49.00285, 18.71522, 138.6927, 17.67866, 864.5453, 365.594, 745.3085, 8.274391, 55.25164, 281.5512, 1207.681, 1363.23
233.4, 46.59715, 17.66629, 132.4059, 16.53284, 810.9686, 349.1691, 698.8944, 7.776001, 52.13253, 264.8364, 1210.643, 1290.178
233.5, 44.30955, 16.67616, 126.4041, 15.46129, 760.712, 415.8778, 756.6215, 7.30763, 49.18949, 249.1139, 1226.546, 1382.267
233.6, 42.13425, 15.74152, 120.6743, 14.45918, 713.5698, 397.1938, 752.8229, 6.86747, 46.4126, 234.3248, 1304.335, 1332.848
233.7, 40.06575, 14.85927, 115.2043, 13.52203, 741.7533, 379.3492, 705.9409, 6.453823, 43.79247, 220.4137, 1418.097, 1261.424
233.8, 38.0988, 14.02646, 109.9822, 12.64561, 710.4964, 445.6556, 699.3051, 6.06509, 41.32026, 207.3284, 2430.742, 1220.327
233.9, 36.22842, 13.24032, 104.9969, 11.826, 744.2065, 425.6338, 804.4834, 459.6931, 38.98761, 195.0199, 2650.534, 1195.261
234, 34.44985, 12.49825, 100.2375, 11.05952, 698.0872, 406.5115, 754.3843, 999.251, 36.78664, 183.4422, 2726.08, 1259.378
234.1, 32.7586, 11.79777, 95.69383, 10.34271, 654.826, 427.1669, 707.405, 939.0633, 34.70993, 172.5518, 2580.876, 1191.891
234.2, 37.90007, 11.13655, 91.35614, 9.672359, 703.4677, 407.9757, 663.3514, 1003.928, 32.75045, 162.308, 2486.795, 1128.021
234.3, 36.03944, 10.51238, 87.21507, 9.045458, 659.873, 389.6467, 622.0413, 968.3752, 30.90159, 152.6722, 2474.79, 1067.574
234.4, 34.27015, 9.923201, 83.26171, 8.459188, 618.98, 372.1411, 583.3037, 910.0472, 29.15711, 143.6086, 2562.073, 1114.579
234.5, 66.6423, 9.367041, 79.48756, 7.910916, 589.4916, 602.7536, 546.9785, 855.2325, 27.5111, 135.083, 2425.604, 1106.409
234.6, 63.37062, 8.842052, 75.88448, 7.39818, 552.9601, 575.6739, 512.9155, 900.6373, 25.95802, 127.0635, 2347.331, 1047.12
234.7, 60.25956, 8.346486, 72.44472, 6.918676, 518.6926, 549.8107, 480.9737, 846.3893, 24.49262, 119.5202, 2428.436, 991.0077
234.8, 57.30124, 7.878695, 69.16088, 6.470251, 606.7107, 525.1096, 451.0211, 795.4089, 23.10994, 112.4246, 2352.372, 937.9023
234.9, 54.48814, 7.437123, 66.02589, 6.05089, 569.1122, 544.4066, 422.9338, 747.4991, 21.80531, 314.9535, 2227.073, 1525.801
235, 51.81315, 7.020298, 63.03302, 5.658709, 563.0698, 519.9482, 396.5956, 702.475, 20.57434, 296.2557, 2268.146, 1880.36
235.1, 49.26948, 6.626836, 60.1758, 5.291947, 528.1757, 496.5887, 371.8976, 732.566, 19.41286, 429.0956, 2244.683, 2051.871
235.2, 46.85069, 6.255425, 57.4481, 4.948956, 495.4441, 474.2786, 444.2575, 688.4414, 18.31694, 403.6216, 2293.295, 1941.917
235.3, 44.55065, 5.904831, 54.84404, 4.628196, 584.8967, 452.9708, 416.5914, 646.9746, 17.2829, 452.0276, 2199.843, 1936.52
235.4, 42.36352, 5.573887, 52.35802, 4.328225, 606.6456, 432.6203, 390.6482, 608.0055, 16.30723, 425.1921, 2082.668, 1944.194
235.5, 40.28377, 5.26149, 49.9847, 4.047697, 666.3525, 413.1841, 660.538, 571.3835, 15.38664, 399.9497, 2017.833, 1933.594
235.6, 38.30611, 4.966603, 47.71894, 3.78535, 631.4863, 394.6211, 1572.991, 536.9675, 14.51802, 376.206, 2136.364, 1901.973
235.7, 36.42555, 4.688242, 45.5559, 3.540008, 617.0076, 376.8921, 1735.556, 504.6244, 13.69843, 353.8718, 2044.604, 1800.052
235.8, 34.63731, 4.425483, 43.4909, 3.310566, 578.7709, 359.9596, 1647.423, 474.2294, 12.92512, 424.3246, 2021.766, 1703.592
235.9, 32.93686, 4.177451, 41.51951, 3.095996, 542.9039, 343.7878, 1561.625, 445.6652, 12.19546, 399.1337, 2081.857, 1612.301
236, 31.31988, 3.94332, 39.63748, 2.895333, 509.2596, 328.3425, 1592.085, 618.4871, 11.50699, 520.0388, 2046.701, 1525.902
236.1, 29.78229, 104.9005, 37.84076, 30.2066, 477.7002, 313.5912, 1686.524, 780.8674, 10.85738, 489.1657, 1956.871, 1607.915
236.2, 28.32019, 99.02124, 36.12548, 28.2488, 448.0966, 299.5026, 1636.118, 852.1691, 10.24445, 460.1254, 1961.083, 1545.326
236.3, 26.92986, 93.47145, 34.48795, 26.41789, 420.3276, 325.8125, 1534.228, 1402.054, 9.666123, 432.8092, 1895.547, 1621.509
236.4, 25.60779, 88.23271, 32.92465, 24.70565, 394.2794, 311.1748, 1525.682, 1418.047, 9.120442, 407.1147, 1813.105, 1624.839
236.5, 24.35063, 83.28758, 31.43221, 23.10438, 369.8455, 347.9431, 1430.67, 1624.157, 8.605567, 382.9456, 1788.073, 1656.04
236.6, 23.15518, 78.61961, 30.00743, 21.6069, 346.9258, 346.4434, 1420.395, 1526.33, 8.119758, 536.2687, 1789.477, 1567.297
236.7, 22.01842, 74.21326, 28.64722, 20.20648, 325.4265, 330.8788, 1331.94, 1434.395, 7.661374, 1015.496, 1694.161, 1596.546
236.8, 20.93747, 70.05388, 27.34868, 18.89682, 305.2594, 484.9835, 1248.994, 1347.997, 7.228867, 1204.219, 1660.034, 1659.073
236.9, 19.90958, 89.00416, 26.10899, 17.67205, 286.3422, 477.0723, 1237.044, 1266.803, 6.820776, 1253.562, 1706.397, 1570.168
237, 18.93216, 84.01579, 24.9255, 16.52666, 268.5972, 485.292, 1233.081, 1459.26, 6.435723, 1225.134, 1615.506, 1486.027
237.1, 18.00272, 79.30701, 23.79566, 15.4555, 251.952, 463.4894, 1156.291, 1371.365, 6.072408, 1201.802, 1651.839, 1406.395
237.2, 17.11892, 81.84846, 22.71703, 14.45377, 236.3382, 442.6663, 1084.283, 1304.505, 5.729602, 1286.073, 1616.892, 1331.03
237.3, 16.2785, 77.26115, 21.68729, 40.30445, 221.6921, 447.995, 1016.76, 1373.711, 5.406149, 1209.723, 1670.821, 1318.299
237.4, 15.47933, 72.93095, 20.70423, 37.69217, 207.9536, 506.9891, 953.4411, 1307.075, 5.100956, 1209.275, 1581.825, 1267.957
237.5, 14.71941, 68.84343, 19.76573, 35.2492, 195.0665, 484.2118, 970.6586, 1309.871, 4.812993, 1224.033, 1603.268, 1308.445
