 , C002, C003, C004, C006, C007, C008, C009, C010, C011, C014, C016, C024, C025, C026, C027, C031, C042, C043, C054, C060, C067, C101, C115, C116
419.3, 1528.446, 16.05298, 3332.278, 107.4593, 253.8417, 901.2979, 843.9546, 173.6354, 172.7957, 4.438481, 529.4744, 535.8252, 132.5697, 1196.729, 0.05933629, 368.7184, 9.939412, 1832.194, 718.6378, 258.9469, 1036.082, 940.0334, 1379.2, 1816.845
419.4, 1478.199, 15.31438, 3247.195, 101.0723, 237.1077, 862.3754, 1031.514, 163.1636, 163.9936, 4.207076, 497.0894, 507.6414, 126.7433, 1150.812, 0.05625032, 348.7329, 9.446321, 2087.25, 681.0643, 244.539, 1093.747, 892.5979, 1541.218, 1816.077
419.5, 1429.546, 14.60976, 3207.912, 95.06499, 221.4769, 825.1339, 963.9357, 153.3233, 155.6398, 3.987735, 466.6853, 603.8487, 121.173, 1320.269, 0.05332484, 329.8307, 8.977693, 2378.203, 780.2382, 710.1368, 1180.966, 847.5561, 1519.779, 1938.593
419.6, 1441.784, 13.93756, 2982.785, 92.83412, 206.8765, 879.7509, 1060.267, 144.0765, 281.7226, 3.77983, 438.1407, 572.087, 115.8476, 1274.313, 0.05055151, 491.3838, 8.532312, 2661.63, 757.8323, 670.6246, 1112.366, 864.7687, 1449.559, 1982.843
419.7, 1350.798, 13.29629, 2844.077, 343.4214, 205.8049, 895.8112, 1017.454, 135.3874, 458.2622, 3.582764, 411.3421, 750.0589, 110.7562, 1253.868, 0.04792242, 542.5059, 8.109027, 2541.269, 968.5705, 633.3108, 1047.751, 863.6677, 1664.776, 2098.312
419.8, 1265.554, 12.68453, 2706.621, 323.0098, 339.1939, 997.4247, 950.7969, 325.3562, 663.5953, 3.395972, 386.1826, 815.9734, 105.8885, 1421.873, 0.04543006, 513.1006, 7.706741, 2530.001, 917.9294, 598.0732, 986.8894, 904.5071, 1623.572, 2095.313
419.9, 1185.69, 12.10091, 2629.03, 396.9936, 326.7637, 954.3511, 898.332, 424.6774, 1187.173, 3.21892, 362.562, 773.0542, 101.2348, 1429.932, 0.04306732, 485.2892, 7.324412, 2375.139, 869.9362, 564.7962, 929.563, 1035.225, 1548.556, 2000.274
420, 1110.865, 11.54414, 2444.527, 373.3978, 305.2225, 941.5164, 853.2656, 399.0655, 1786.199, 3.051097, 340.3861, 732.3925, 96.7856, 1483.269, 0.04082747, 458.9853, 6.961051, 2309.963, 824.4521, 533.3707, 875.5667, 1261.297, 1541.823, 1952.314
420.1, 1040.763, 11.013, 2566.579, 351.2044, 285.1013, 965.4244, 1457.592, 374.9981, 2245.867, 2.892025, 319.5666, 693.8694, 92.53194, 1409.189, 0.0387041, 493.4359, 6.615715, 2168.57, 781.3463, 503.6938, 824.7068, 1197.65, 1485.252, 1980.266
420.2, 1059.325, 10.50629, 2386.459, 330.3301, 266.3066, 923.7327, 2007.044, 352.3823, 2347.628, 2.741246, 300.0205, 716.7764, 88.46523, 1338.809, 0.03669117, 466.6904, 6.287512, 2035.831, 740.4941, 475.6681, 776.8013, 1245.897, 1558.55, 2075.46
420.3, 992.475, 10.02289, 2510.108, 310.6966, 248.7509, 883.8414, 2155.318, 331.1304, 2228.041, 2.598327, 281.67, 765.2332, 84.57726, 1271.944, 0.03478293, 441.3945, 5.975591, 1911.217, 701.7779, 449.2018, 731.6785, 1242.756, 1532.625, 2140.584
420.4, 929.8436, 9.561735, 2333.952, 292.2299, 232.3525, 929.1469, 2295.094, 319.9718, 2298.28, 2.462861, 264.4418, 724.9828, 80.86015, 1208.418, 0.03297393, 417.4698, 5.679144, 1873.358, 665.0859, 424.208, 689.1768, 1356.582, 1500.621, 2043.492
420.5, 872.7951, 9.121798, 2170.158, 274.8609, 217.0352, 889.0217, 2144.733, 358.2859, 2298.538, 2.334456, 248.2674, 686.8495, 77.3064, 1148.066, 0.03125902, 394.8418, 5.397404, 1758.689, 630.3124, 400.6049, 649.1439, 1288.127, 1512.486, 1950.804
420.6, 817.7162, 8.702102, 2017.859, 258.5242, 223.6245, 913.6445, 2201.944, 336.6779, 2230.847, 2.212747, 233.0823, 669.068, 73.90884, 1213.528, 0.02963329, 499.5457, 5.129641, 1678.397, 597.3569, 378.3151, 611.4365, 1273.613, 1495.056, 1908.139
420.7, 818.0474, 8.301716, 2109.477, 243.1585, 208.8825, 874.1889, 2178.325, 316.3732, 2117.209, 2.097383, 218.8259, 696.6983, 70.66061, 1152.92, 0.02809212, 500.6519, 4.875161, 1694.755, 566.1246, 357.2655, 575.9194, 1209.344, 1425.978, 1923.576
420.8, 766.4234, 7.919752, 1961.437, 228.7061, 195.1124, 836.4371, 2035.615, 297.2929, 2157.993, 1.988033, 205.4416, 660.0528, 67.55512, 1095.339, 0.0266311, 473.5153, 4.633306, 1591.019, 536.5251, 337.3871, 542.4654, 1212.609, 1388.968, 1864.389
420.9, 718.0572, 7.555363, 1823.785, 215.1127, 182.25, 880.4188, 1902.254, 279.3634, 2048.066, 1.884385, 192.8759, 625.3348, 64.58613, 1040.634, 0.02524606, 447.8495, 4.403449, 1493.632, 508.4733, 318.6148, 510.9547, 1472.137, 1324.792, 1911.759
421, 672.7432, 7.207739, 1746.103, 202.3272, 170.2355, 842.3981, 1924.992, 262.5152, 1943.739, 1.78614, 181.0787, 592.4429, 61.74762, 1082.601, 0.02393306, 508.676, 4.184996, 1402.206, 481.8881, 300.887, 481.2744, 1397.851, 1353.84, 1825.046
421.1, 631.0366, 6.87611, 1824.37, 190.3016, 159.0131, 806.0192, 1828.793, 307.7612, 1905.706, 1.693018, 170.0032, 561.2811, 59.03386, 1028.532, 0.02268834, 481.1044, 3.977379, 1365.134, 456.6929, 284.1455, 453.3181, 1438.343, 1291.287, 1742.266
421.2, 591.2142, 6.559739, 1696.338, 178.9908, 148.5305, 816.8249, 1993.48, 289.2003, 1808.63, 1.60475, 159.605, 531.7584, 56.43936, 1010.185, 0.02150836, 474.3925, 3.780063, 1281.573, 432.8151, 268.3355, 426.9858, 1386.194, 1285.322, 1694.169
421.3, 574.063, 6.257924, 1764.12, 168.3523, 138.7389, 903.9361, 1862.88, 271.7589, 1718.72, 1.521085, 149.8429, 503.7885, 53.95889, 1046.692, 0.02038975, 448.6792, 3.592535, 1203.128, 410.1856, 253.4053, 402.1831, 1316.245, 1362.248, 1628.562
421.4, 537.8359, 5.969995, 1650.795, 158.3461, 129.5928, 864.8997, 1740.835, 255.3693, 1783.832, 1.441781, 140.6778, 477.2898, 51.58744, 1019.234, 0.01932932, 450.8001, 3.414311, 1153.397, 388.7394, 239.3057, 378.8211, 1279.899, 1299.307, 1634.629
421.5, 503.8951, 5.695315, 1534.944, 148.9346, 121.0497, 827.5491, 1706.387, 241.0189, 1727.391, 1.366612, 132.0734, 452.1849, 49.32021, 968.3301, 0.01832403, 512.1326, 3.244928, 1181.446, 368.4144, 225.9907, 356.8162, 1323.359, 1295.547, 1680.642
421.6, 472.0961, 5.433272, 1592.285, 140.0825, 113.0698, 815.9725, 1594.595, 226.4832, 1743.255, 1.295362, 123.9952, 603.2603, 47.15262, 919.9682, 0.01737103, 484.3737, 3.083948, 1109.129, 349.1521, 213.4165, 336.0894, 1468.707, 1310.486, 1645.307
421.7, 475.9798, 5.183287, 1533.619, 131.7565, 105.6159, 847.8142, 1578.608, 212.8242, 1702.818, 67.02173, 116.4111, 681.7731, 45.0803, 977.4415, 0.0164676, 458.1193, 2.930954, 1069.921, 330.8969, 201.5419, 559.5659, 1445.405, 1320.086, 1570.68
421.8, 445.9424, 4.944803, 1425.992, 123.9254, 98.65337, 858.0981, 1533.155, 199.9889, 1619.035, 63.52747, 109.2909, 725.5006, 43.09905, 949.7022, 130.4862, 433.2881, 2.785551, 1246.132, 313.5962, 190.328, 527.0619, 1372.468, 1591.633, 1499.437
421.9, 462.2466, 4.717291, 1480.899, 210.0997, 92.14985, 908.7968, 1432.712, 187.9278, 1670.06, 60.21539, 251.0047, 687.3401, 41.20488, 902.2706, 162.1985, 409.8027, 2.647361, 1169.856, 297.2, 179.7381, 571.1195, 1303.211, 1549.442, 1431.426
422, 475.8528, 4.500248, 1376.971, 206.1625, 86.07507, 869.5505, 1338.85, 176.594, 1584.988, 112.1675, 235.6522, 743.0593, 39.39396, 857.2079, 234.7419, 387.5903, 2.516026, 1273.252, 281.6611, 169.7374, 584.1223, 1280.091, 1674.465, 1573.148
422.1, 516.6798, 4.29319, 1298.873, 254.6695, 80.40075, 831.9991, 1362.176, 165.9437, 1544.597, 106.3195, 221.2386, 888.5635, 37.66262, 814.3959, 273.8071, 482.8766, 2.391207, 1295.634, 266.9347, 160.2932, 679.603, 1344.248, 1675.354, 1640.893
422.2, 484.074, 4.09566, 1207.719, 281.1786, 75.10049, 796.0693, 1310.633, 155.9358, 1655.934, 100.7764, 207.7067, 841.8261, 36.00738, 820.6838, 275.3267, 498.9474, 2.27258, 1216.328, 252.9782, 151.3744, 640.1263, 1276.415, 1597.946, 1566.465
422.3, 468.0709, 3.907218, 1122.963, 264.4664, 108.7431, 893.0229, 1235.418, 146.5314, 1820.606, 169.0929, 195.0025, 917.9149, 34.42488, 779.6959, 261.0074, 597.4809, 203.5699, 1141.876, 239.7514, 142.9519, 602.9427, 1212.005, 1571.525, 1495.414
422.4, 438.5326, 3.727446, 1129.489, 248.7475, 101.5744, 938.2856, 1244.711, 137.6942, 1900.204, 160.2771, 183.0753, 869.6337, 32.91193, 873.6944, 415.4502, 565.0959, 363.1064, 1071.981, 227.2162, 134.998, 567.919, 1150.846, 1630.452, 1500.903
422.5, 422.0373, 3.555945, 1050.223, 233.9629, 112.4416, 912.0507, 1163.165, 129.39, 1803.409, 151.9208, 171.8776, 981.0092, 31.46548, 830.059, 393.8434, 534.4662, 382.4012, 1106.019, 215.3363, 127.4867, 534.9297, 1132.287, 1688.042, 1432.826
422.6, 411.7814, 3.392336, 976.5193, 220.0571, 105.0292, 898.9125, 1086.961, 121.5866, 2098.904, 144.0003, 161.3648, 929.4092, 30.08259, 788.6028, 373.3603, 505.4967, 578.9056, 1057.84, 204.0776, 120.3933, 503.8568, 1312.086, 1610.047, 1502.265
422.7, 405.4674, 3.236254, 907.9883, 206.9777, 120.6399, 885.7322, 1015.75, 114.2538, 2230.397, 136.4926, 151.495, 880.5234, 28.76049, 778.4652, 353.9425, 478.0975, 550.1863, 1070.574, 193.4076, 113.6945, 474.5888, 1428.82, 1579.342, 1492.268
422.8, 379.8798, 3.087353, 844.2668, 194.6757, 112.687, 847.482, 949.2045, 107.3632, 2231.456, 129.3764, 142.2289, 834.2089, 27.49648, 739.5858, 335.5345, 697.5546, 522.8917, 1005.044, 183.2954, 107.3685, 447.0209, 1356.72, 1506.37, 1701.245
422.9, 355.907, 2.945303, 899.9991, 183.1049, 105.2583, 977.524, 960.5972, 100.8882, 2482.897, 122.6312, 133.5296, 834.5092, 26.28803, 813.7277, 318.084, 659.7453, 496.9512, 943.5251, 173.7119, 456.9, 421.0544, 1392.137, 1436.77, 1884.065
423, 333.447, 2.809789, 883.611, 172.2219, 98.31938, 983.9548, 990.0845, 94.80374, 2777.003, 116.2377, 125.3623, 790.6149, 25.13269, 806.8223, 301.541, 623.9854, 657.842, 1074.521, 164.6295, 557.5211, 396.5962, 1321.887, 1458.309, 1874.325
423.1, 312.4044, 2.68051, 821.6002, 161.9857, 91.83788, 956.2144, 965.1489, 89.0862, 3349.181, 110.1775, 117.6946, 791.752, 24.02813, 766.5267, 285.8584, 590.1637, 625.2067, 1170.574, 156.022, 582.802, 373.5587, 1290.266, 1390.929, 1789.31
423.2, 292.6897, 2.557179, 763.9413, 152.3579, 110.3975, 914.9203, 952.4229, 83.71348, 3642.64, 104.4333, 110.4959, 750.1068, 22.97211, 728.2435, 270.9914, 558.1753, 594.1904, 1284.843, 147.8645, 685.4702, 437.8327, 1290.497, 1423.153, 1799.773
423.3, 274.2191, 2.439523, 915.9719, 143.3023, 150.0613, 1086.92, 890.0259, 78.66478, 3731.282, 98.98853, 103.7375, 756.6182, 21.96251, 823.1409, 256.8976, 527.9207, 564.7128, 1470.111, 140.1335, 883.7357, 412.3999, 1225.376, 1357.397, 1731.017
423.4, 256.9141, 2.32728, 851.6901, 155.1509, 230.2184, 1068.914, 831.7169, 73.92057, 3712.475, 93.82764, 97.39244, 733.1798, 20.99727, 908.8521, 243.5368, 499.306, 536.6976, 1657.209, 132.8067, 1204.777, 601.6192, 1163.542, 1294.68, 1721.282
423.5, 240.7012, 2.220202, 805.0898, 145.9293, 215.0417, 1022.753, 777.2278, 69.46248, 3664.693, 88.93583, 216.0458, 694.6154, 20.07446, 863.4608, 230.8709, 472.2423, 510.0722, 1658.844, 125.863, 1480.384, 728.9143, 1104.828, 1234.861, 1747.728
423.6, 225.5114, 2.11805, 916.7775, 137.2558, 200.8655, 1048.581, 751.4055, 65.27325, 3672.259, 84.29906, 234.4405, 658.0795, 19.1922, 859.7321, 218.8638, 446.6456, 484.7677, 1627.666, 119.2823, 1398.015, 686.5732, 1107.76, 1284.806, 1668.455
423.7, 211.2802, 2.020598, 973.6989, 161.2577, 187.6239, 1054.378, 702.1779, 61.33667, 3520.745, 79.90402, 220.1011, 623.4653, 18.34872, 816.7939, 207.481, 422.4362, 460.7186, 1657.502, 113.0457, 1320.229, 745.6525, 1086.738, 1225.443, 1718.349
423.8, 307.4193, 1.92763, 905.3659, 151.6731, 175.2552, 1008.845, 656.1755, 57.6375, 3404.312, 75.73813, 206.6387, 673.4083, 17.5423, 776.0003, 196.6903, 399.5391, 437.8625, 1632.768, 107.1352, 1246.771, 702.3391, 1157.415, 1235.551, 1740.287
423.9, 288.0191, 1.838939, 841.8284, 142.6582, 163.7018, 965.2778, 638.3546, 54.16143, 3319.05, 71.78943, 193.9998, 678.815, 16.77133, 737.244, 186.4608, 377.883, 416.1403, 1572.086, 101.5337, 1177.4, 661.5416, 1175.242, 1204.405, 1754.425
424, 269.8433, 1.754329, 1065.441, 134.1792, 152.9101, 923.5923, 596.5335, 50.89499, 3329.093, 68.0466, 182.1339, 643.1101, 16.03425, 764.9734, 176.7633, 357.4008, 395.4957, 1475.858, 96.22511, 1111.889, 623.114, 1527.338, 1148.756, 1674.848
424.1, 252.8145, 1.673612, 1009.442, 126.2041, 142.8299, 883.7072, 610.2413, 47.82555, 3260.442, 64.49891, 170.9938, 609.2833, 15.32955, 726.7678, 167.5702, 338.0287, 375.8753, 1385.52, 91.19405, 1050.024, 586.9186, 1519.227, 1095.679, 1598.881
424.2, 236.8603, 1.596609, 938.6006, 178.011, 133.4141, 845.5444, 621.7119, 44.94123, 3094.357, 61.13618, 160.5351, 695.7669, 14.65583, 690.4704, 158.8551, 319.7066, 357.2282, 1340.941, 86.42603, 991.5999, 552.8257, 1597.234, 1100.638, 1749.366
424.3, 221.9129, 1.523149, 929.0953, 167.4307, 124.6191, 809.0297, 580.9811, 42.23086, 2951.18, 57.94877, 150.716, 659.1703, 14.01172, 655.9858, 150.5934, 302.3777, 339.5063, 1283.004, 81.90731, 936.4269, 623.4528, 1588.66, 1049.784, 1796.362
424.4, 207.9088, 1.453068, 863.8925, 157.4792, 116.4038, 820.6595, 542.9188, 149.186, 2967.131, 54.92754, 141.4976, 624.4988, 13.39591, 623.2234, 142.7613, 285.988, 322.6635, 1271.233, 232.929, 884.3239, 587.2377, 1623.363, 1001.28, 1814.566
424.5, 194.7884, 1.386212, 803.2655, 203.0844, 108.7301, 892.1905, 507.35, 154.1055, 2821.094, 52.06383, 132.843, 622.2256, 12.80717, 592.0974, 135.3365, 270.4867, 306.6562, 1193.42, 220.7505, 835.1198, 553.1262, 1541.445, 1035.999, 1732.261
424.6, 182.496, 1.322432, 746.8933, 214.0459, 101.5623, 853.6614, 474.1115, 152.345, 2777.692, 49.34942, 124.7177, 589.4973, 12.24431, 562.5259, 128.2979, 255.8256, 291.4431, 1120.37, 209.2087, 788.6534, 562.0828, 1611.003, 1106.329, 1772.693
424.7, 170.9794, 1.261587, 694.4772, 201.3238, 94.86704, 816.7961, 515.2032, 143.1572, 2640.541, 46.77653, 117.0894, 644.3038, 11.70618, 534.4313, 121.6254, 241.9592, 276.9847, 1051.792, 268.9115, 744.7725, 529.4326, 1529.709, 1055.212, 1755.254
424.8, 160.1895, 1.203541, 645.7396, 189.3578, 88.61313, 781.5229, 501.2098, 134.5235, 2705.16, 44.33778, 204.5095, 610.4142, 11.1917, 507.7399, 115.2999, 228.8444, 263.2436, 987.4117, 307.605, 703.3331, 498.6789, 1573.957, 1022.184, 1675.64
424.9, 150.0805, 1.148166, 659.8651, 178.1031, 82.77149, 793.5802, 468.3736, 126.4104, 2626.959, 42.02618, 192.0008, 578.3071, 10.69984, 482.3815, 109.3033, 216.4404, 250.1842, 926.9719, 291.5221, 664.1994, 502.2465, 1494.533, 1060.819, 1715.735
425, 140.6095, 1.095338, 791.6339, 167.5174, 77.31496, 759.3095, 437.6886, 118.7867, 2548.191, 39.83509, 283.7037, 547.8889, 10.22959, 458.2896, 103.6186, 204.7088, 237.7726, 870.2316, 276.28, 627.2431, 635.9143, 1419.116, 1040.459, 1637.913
425.1, 131.7361, 1.044942, 771.0703, 157.5608, 72.21813, 726.5188, 515.0814, 137.6697, 2523.11, 37.75824, 266.3511, 519.0706, 9.780003, 435.401, 98.22962, 193.613, 225.9768, 941.6251, 261.8349, 592.3431, 894.2874, 1347.506, 992.3853, 1614.541
425.2, 123.4227, 0.9968638, 739.6849, 148.196, 67.45731, 695.1442, 551.3212, 129.3669, 2425.955, 35.78967, 356.5401, 491.768, 9.350179, 413.6555, 93.12087, 183.1187, 214.7662, 1067.873, 248.1451, 559.3849, 842.3401, 1279.509, 986.4355, 1541.309
425.3, 115.634, 0.9509979, 687.7747, 139.3878, 63.01032, 665.1245, 515.202, 121.5649, 2356.343, 33.92373, 334.7325, 465.9016, 8.939245, 392.996, 88.27782, 173.1932, 204.1117, 1143.447, 235.171, 528.2605, 793.4103, 1214.943, 940.8583, 1541.463
425.4, 108.3367, 0.9072423, 767.4761, 131.1031, 58.8565, 691.4149, 481.4491, 114.2334, 2427.959, 32.15508, 314.2589, 441.3957, 8.546372, 373.3684, 83.68665, 163.8057, 193.9858, 1073.456, 222.8752, 498.8679, 747.3227, 1206.696, 897.387, 1536.497
425.5, 101.5, 0.8654999, 713.6155, 123.3108, 54.97651, 697.4504, 449.9075, 107.3441, 2304.28, 30.47864, 295.0374, 418.1788, 8.170766, 354.721, 79.33426, 154.927, 184.3622, 1007.749, 211.2224, 471.1107, 703.9122, 1200.307, 855.9241, 1466.805
425.6, 175.2644, 0.8256781, 663.5349, 115.9817, 51.35229, 667.3311, 420.4323, 100.8702, 2186.901, 28.8896, 786.3774, 554.0278, 7.811667, 337.0049, 75.20823, 146.5295, 175.2161, 1030.001, 200.1788, 444.8979, 663.0234, 1139.738, 907.1135, 1499.012
425.7, 164.2041, 0.7876885, 616.9688, 109.0882, 47.967, 654.1804, 392.8881, 94.78684, 2075.501, 27.3834, 1133.203, 524.8865, 7.46835, 320.1737, 71.29678, 138.5872, 166.5237, 966.9542, 311.2701, 420.1437, 624.5098, 1082.225, 904.7529, 1501.701
425.8, 153.8417, 0.7514468, 573.6706, 102.6044, 56.00825, 643.0589, 411.6941, 89.07032, 2054.132, 25.95574, 1210.3, 714.5026, 7.140121, 516.8365, 67.58877, 131.0754, 158.2625, 1057.529, 382.0552, 396.7668, 735.6265, 1196.979, 947.3944, 1479.235
425.9, 144.1333, 0.7168726, 533.4111, 96.50597, 87.54211, 615.2885, 392.4962, 83.69855, 2008.76, 24.6025, 1136.273, 676.9206, 6.826319, 491.0239, 64.0736, 388.9565, 150.4111, 1328.588, 593.5306, 374.6905, 907.0515, 1196.439, 1084.499, 1412.141
426, 218.7042, 0.6838892, 495.9769, 90.77003, 81.77108, 623.8411, 366.7822, 87.65794, 1944.876, 23.31982, 1126.444, 768.4244, 6.526307, 466.5004, 60.74125, 367.874, 142.9493, 1448.473, 856.5432, 565.0231, 854.3627, 1306.915, 1138.336, 1520.908
426.1, 204.9026, 0.6524233, 461.1699, 85.375, 196.9549, 617.5631, 482.4735, 214.6457, 1979.63, 22.10402, 1175.912, 789.9009, 6.239481, 557.9964, 57.58221, 347.9343, 135.8576, 1593.684, 938.3724, 662.5945, 891.2336, 1294.867, 1085.741, 1641.415
426.2, 191.9719, 0.6224051, 428.8055, 80.30064, 183.9711, 642.0096, 465.244, 214.2612, 2236.954, 20.9516, 1103.989, 748.353, 5.965261, 530.1281, 54.58746, 329.0753, 129.1178, 1735.887, 1582.659, 704.5621, 977.7817, 1254.568, 1158.158, 1659.008
426.3, 179.8573, 0.5937681, 398.7125, 75.52787, 214.0831, 614.2845, 434.7641, 226.3635, 2275.06, 19.85926, 1052.866, 708.9905, 5.703092, 551.7917, 51.74846, 311.2386, 122.7123, 1629.633, 2299.688, 787.8511, 920.9844, 1325.334, 1104.646, 1748.313
426.4, 168.5071, 0.5664487, 370.7313, 71.03878, 199.9701, 587.7567, 406.281, 215.4384, 2159.169, 18.82388, 988.4677, 671.6985, 5.452445, 593.1289, 49.05712, 294.3687, 116.6246, 1529.882, 2317.641, 744.0148, 867.4863, 1314.839, 1161.254, 1724.099
426.5, 157.8733, 0.5403863, 344.7138, 66.81651, 186.7875, 622.2574, 379.6639, 233.4048, 2233.116, 17.84247, 971.9578, 672.5069, 5.212814, 563.5059, 46.50574, 278.4131, 110.8389, 1469.793, 2271.983, 783.3044, 879.0943, 1284.043, 1107.6, 1717.505
426.6, 147.9105, 0.515523, 320.5222, 62.84518, 174.4739, 694.0259, 354.7907, 219.3284, 2119.362, 137.5594, 912.5086, 637.1338, 4.983715, 535.3624, 44.08706, 263.3224, 105.3402, 1379.826, 2335.63, 739.7211, 828.0295, 1327.533, 1077.006, 1686.124
426.7, 138.5764, 0.4918037, 298.0284, 59.10991, 162.9721, 767.3544, 391.7562, 206.1008, 2165.217, 130.3875, 856.6956, 616.3684, 4.764685, 508.6244, 41.79417, 249.0496, 100.1143, 1415.078, 2324.929, 698.5628, 779.931, 1278.353, 1070.837, 1678.205
426.8, 129.8313, 0.4691757, 277.1131, 55.59664, 152.2285, 734.2163, 366.0907, 193.6711, 2344.79, 155.3601, 920.3693, 613.0342, 4.55528, 483.2219, 39.62053, 235.5505, 95.14765, 1328.461, 2254.508, 697.2913, 899.1857, 1213.845, 1021.36, 1602.085
426.9, 126.3041, 0.4475889, 362.4646, 52.29218, 160.5644, 702.5093, 342.1067, 199.0591, 2368.403, 147.2603, 864.0754, 676.3255, 4.355079, 459.088, 37.55994, 222.783, 90.42741, 1341.057, 2532.858, 821.6425, 1053.21, 1192.323, 1035.624, 1586.918
427, 174.8468, 0.4269952, 337.0273, 49.18414, 149.9795, 827.3876, 343.2336, 207.7672, 2322.111, 139.5827, 811.2248, 640.7516, 4.163677, 436.1595, 35.60651, 210.7076, 85.94133, 1258.971, 2504.462, 890.4612, 1027.94, 1132.156, 987.7743, 1637.892
427.1, 163.8128, 0.4073491, 313.3751, 46.26082, 140.0925, 791.657, 320.747, 195.2369, 2275.326, 132.3054, 761.6068, 661.2484, 3.980686, 448.0987, 33.75468, 199.2867, 81.67781, 1181.909, 2474.662, 840.9156, 1043.642, 1092.246, 1028.935, 1563.601
427.2, 153.4752, 0.3886069, 332.4771, 43.51125, 130.8571, 757.4694, 299.7336, 318.595, 2283.967, 125.4075, 715.0236, 626.4675, 3.805738, 540.3098, 31.99916, 188.4848, 77.6258, 1348.553, 2442.043, 951.4737, 983.019, 1037.129, 981.3945, 1492.68
427.3, 143.7899, 0.370727, 309.1442, 40.92511, 122.2307, 724.7581, 378.3121, 299.3808, 2167.623, 118.8692, 671.2896, 593.5161, 3.638479, 513.3248, 30.33495, 178.2685, 73.77481, 1266.007, 2379.315, 898.5334, 980.2112, 1159.847, 936.0502, 1424.975
427.4, 209.6146, 0.3536698, 368.4704, 38.49267, 114.1729, 693.4595, 353.5274, 281.3253, 2057.205, 112.6718, 630.2306, 708.4991, 3.47857, 487.6875, 28.75728, 168.6059, 70.11487, 1188.515, 2254.915, 848.5387, 923.2727, 1109.99, 1104.641, 1360.342
427.5, 196.3866, 0.3373974, 342.6116, 36.20481, 106.6462, 663.5126, 330.3665, 264.3588, 1952.412, 106.7975, 591.6829, 671.2328, 3.32569, 524.1071, 27.26167, 159.467, 66.63649, 1185.405, 2137.018, 801.3257, 991.1891, 1070.332, 1053.602, 1335.016
427.6, 183.9933, 0.3218736, 318.5675, 34.05294, 99.61581, 634.8589, 308.7229, 248.4155, 2056.22, 101.2295, 555.493, 676.6877, 3.179528, 722.6578, 25.84384, 150.8234, 63.33068, 1112.846, 2248.971, 895.532, 933.613, 1016.321, 1004.921, 1301.976
427.7, 172.3822, 0.3070642, 296.2108, 32.02896, 93.04885, 607.4426, 288.4973, 234.6572, 1951.477, 95.9518, 521.5166, 641.0948, 3.03979, 818.4502, 24.49974, 142.6484, 60.18886, 1189.761, 2163.991, 845.7043, 993.0945, 1163.788, 958.4897, 1242.921
427.8, 161.5038, 0.2929361, 328.1231, 30.12528, 86.9148, 581.2102, 269.5967, 220.5052, 1970.009, 90.94923, 489.6184, 607.374, 2.906194, 777.5739, 23.22556, 134.9165, 57.20291, 1116.936, 2050.848, 798.649, 947.4629, 1136.644, 1078.837, 1253.388
427.9, 151.3119, 0.279458, 305.0959, 28.33475, 81.18513, 556.1107, 251.9343, 207.2067, 1908.054, 95.50149, 459.6712, 623.4167, 86.80679, 798.4332, 22.01764, 127.6037, 54.36509, 1161.832, 1943.621, 754.2119, 1033.816, 1169.529, 1028.991, 1196.537
428, 141.7631, 0.2666001, 302.4067, 26.65064, 75.83317, 532.0952, 322.4982, 194.7102, 1884.13, 90.52241, 431.5557, 590.6257, 153.2528, 758.5565, 20.87254, 120.6872, 51.66806, 1262.557, 2037.682, 712.2473, 973.7633, 1110.513, 981.4473, 1285.931
428.1, 132.817, 0.2543338, 281.1842, 25.06663, 70.83402, 509.1167, 301.3701, 182.9674, 1835.96, 85.80292, 405.1598, 559.5595, 146.5174, 768.864, 19.787, 114.1457, 49.10482, 1233.272, 1931.143, 672.6176, 917.1994, 1137.533, 959.3413, 1267.654
428.2, 124.4354, 0.2426319, 261.451, 23.57676, 66.16444, 487.1306, 281.6262, 171.9328, 1843.131, 81.32948, 380.3785, 530.1273, 140.0781, 730.4641, 18.75791, 107.9587, 46.66875, 1211.93, 1892.363, 729.2383, 863.9212, 1080.131, 995.3348, 1210.156
428.3, 116.5827, 0.2314683, 299.3169, 22.17545, 61.80268, 466.0939, 263.1758, 161.5636, 1879.886, 77.08927, 357.1129, 502.2433, 133.9218, 809.2329, 17.78234, 102.107, 44.35353, 1137.747, 1904.222, 688.6633, 813.7378, 1079.138, 1117.568, 1155.266
428.4, 109.2256, 0.2208184, 278.3112, 20.85742, 57.72847, 445.9657, 292.941, 151.8199, 1793.99, 111.8098, 335.2703, 475.8258, 128.036, 768.8169, 16.85752, 96.57256, 42.15317, 1100.97, 1821.906, 650.3458, 903.8192, 1117.183, 1065.932, 1102.866
428.5, 102.3328, 0.2106585, 352.2404, 19.61774, 53.92284, 426.7067, 273.7493, 142.6637, 1702.605, 248.7643, 314.7637, 450.7979, 122.4089, 863.28, 15.98079, 91.33807, 40.06196, 1448.746, 1810.262, 805.3538, 851.3182, 1140.514, 1016.682, 1052.842
428.6, 95.87493, 0.2009661, 327.5206, 18.45173, 50.36809, 408.2794, 257.5455, 134.0598, 1739.353, 235.7946, 295.5114, 427.0865, 117.0291, 820.1647, 15.14966, 86.38731, 38.0745, 1360.068, 1774.736, 760.5436, 843.7834, 1082.962, 1003.543, 1060.6
