 , C000, C002, C004, C005, C007, C008, C009, C010, C011, C012, C013, C022, C025, C030, C048, C096
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
361.8, 246.7874, 233.6139, 334.7129, 342.8334, 158.7885, 892.0946, 145.9138, 991.6909, 125.4331, 257.8294, 149.3456, 370.833, 265.2171, 295.7005, 608.3899, 1148.453
361.9, 232.4494, 215.9318, 314.0075, 324.7842, 149.7673, 843.2396, 139.2395, 996.7051, 119.3668, 236.2909, 142.7907, 347.935, 253.4378, 283.264, 579.1574, 1286.582
362, 218.9445, 199.588, 294.583, 307.6853, 149.203, 797.06, 132.8704, 966.6596, 113.5938, 231.9763, 136.5236, 326.4509, 242.1817, 271.3506, 551.3295, 1224.626
362.1, 206.2242, 294.4814, 276.3601, 291.4866, 140.7264, 753.4094, 126.7927, 908.841, 108.1, 212.5975, 130.5315, 459.1988, 231.4255, 259.9383, 524.8387, 1261.226
362.2, 235.8853, 272.1922, 290.9311, 542.5576, 132.7314, 728.7064, 120.9929, 854.4807, 102.872, 194.8375, 124.8024, 430.8444, 221.147, 249.0059, 499.6208, 1200.491
362.3, 228.9111, 251.5901, 278.6853, 513.9936, 125.1905, 725.5733, 115.4585, 803.3718, 97.89675, 254.963, 119.3248, 404.2408, 211.325, 238.5333, 475.6146, 1175.673
362.4, 245.8017, 232.5474, 309.4761, 715.3239, 118.0781, 685.8377, 110.1772, 808.9602, 93.16215, 377.9714, 114.0875, 379.28, 201.9393, 228.5012, 452.7618, 1119.058
362.5, 316.2895, 214.9461, 290.3318, 745.1664, 111.3698, 648.2782, 105.1375, 760.574, 88.65652, 346.3965, 109.0802, 355.8604, 192.9704, 218.891, 431.0071, 1127.85
362.6, 332.476, 198.6769, 272.3719, 873.5787, 105.0426, 612.7756, 100.3283, 715.082, 84.36881, 479.7646, 104.2926, 333.8869, 184.3999, 209.685, 410.2977, 1200.926
362.7, 313.1598, 183.6392, 255.5229, 827.5875, 99.07483, 694.6599, 95.73911, 832.0854, 80.28847, 439.6861, 99.71514, 313.2703, 176.21, 200.8661, 390.5834, 1171.014
362.8, 294.9657, 276.1516, 239.7163, 839.8558, 93.44612, 724.0135, 91.35982, 916.2881, 76.40546, 510.8005, 95.33859, 293.9266, 168.3838, 192.4182, 371.8163, 1230.541
362.9, 277.8287, 255.2498, 224.8874, 795.64, 88.13719, 684.3633, 87.18085, 861.4824, 72.71024, 468.1293, 91.15414, 393.1751, 160.9053, 184.3256, 353.9509, 1292.479
363, 261.6873, 337.1402, 210.9758, 753.752, 83.12988, 696.4562, 83.19303, 809.9547, 69.19374, 429.0227, 87.15334, 368.8975, 153.7589, 176.5733, 487.1667, 1230.239
363.1, 246.4837, 311.6223, 278.6355, 714.0693, 78.40705, 658.3152, 79.38763, 761.5091, 65.84731, 393.183, 83.32813, 525.8032, 146.9299, 169.147, 463.7589, 1308.577
363.2, 232.1634, 323.3046, 261.3991, 676.4757, 73.95254, 622.2629, 75.75629, 715.9611, 62.66273, 360.3373, 79.67082, 570.5363, 140.4041, 162.0331, 441.4757, 1245.562
363.3, 218.6751, 298.8338, 245.2289, 640.8613, 69.75109, 588.1851, 72.29105, 673.1375, 59.63216, 348.3349, 76.17403, 666.298, 134.1683, 155.2184, 420.2633, 1307.747
363.4, 284.5424, 276.2153, 275.8963, 607.1219, 65.78835, 555.9734, 68.98433, 632.8753, 56.74815, 319.2357, 72.83072, 716.2595, 128.2094, 148.6903, 400.0701, 1244.772
363.5, 414.2258, 255.3087, 258.8294, 575.1588, 62.05073, 525.5259, 273.0649, 595.0213, 54.00363, 292.5674, 69.63415, 672.0322, 122.5151, 249.3795, 380.8472, 1301.038
363.6, 390.16, 235.9845, 242.8182, 544.8785, 58.52546, 496.7458, 413.0414, 559.4314, 51.39184, 268.1269, 66.57787, 630.5359, 117.0738, 309.756, 362.5479, 1302.365
363.7, 367.4924, 218.123, 303.8868, 516.1923, 55.20047, 469.5417, 394.1481, 525.9703, 48.90637, 245.7281, 63.65574, 591.6019, 111.8741, 296.7284, 345.1278, 1344.888
363.8, 435.6654, 201.6134, 285.0883, 489.0164, 52.06438, 443.8275, 376.119, 494.5105, 46.5411, 225.2005, 60.86186, 555.072, 106.9053, 313.3447, 328.5448, 1384.61
363.9, 410.354, 186.3534, 269.6722, 633.5354, 49.10646, 419.5216, 358.9146, 464.9325, 44.29022, 206.3877, 58.1906, 557.5004, 102.1573, 300.1661, 312.7586, 1450.097
364, 489.2878, 172.2484, 285.8602, 600.1817, 46.31659, 414.801, 342.4972, 437.1236, 42.1482, 189.1465, 55.63659, 675.366, 97.62007, 303.6292, 297.7309, 1380.267
364.1, 460.861, 167.6852, 268.1768, 592.9257, 43.68522, 392.0847, 326.8307, 410.978, 40.10978, 173.3456, 53.19467, 633.6638, 93.2844, 290.8593, 283.4253, 1313.799
364.2, 446.1241, 154.9932, 343.6352, 739.5101, 41.20335, 370.6124, 311.8809, 386.3963, 38.16994, 158.8647, 50.85993, 632.2736, 89.14129, 344.5307, 269.807, 1302.978
364.3, 420.205, 412.745, 453.762, 700.5771, 38.86247, 350.316, 297.6149, 363.2848, 36.32393, 145.5935, 48.62767, 593.2323, 85.18219, 330.0406, 256.843, 1240.233
364.4, 395.7918, 381.5045, 489.4388, 663.6939, 36.65459, 331.1311, 284.0014, 341.5558, 34.56718, 241.6561, 46.49337, 614.0652, 81.39893, 316.1599, 244.502, 1260.866
364.5, 372.797, 352.6287, 459.1621, 628.7524, 34.57214, 312.9969, 271.0107, 443.3461, 32.8954, 221.4686, 44.45276, 607.9581, 77.7837, 302.863, 232.754, 1200.148
364.6, 440.7569, 325.9384, 457.9287, 617.2191, 32.60801, 379.6201, 258.6141, 496.8553, 31.30448, 253.6239, 42.50171, 700.3819, 74.32903, 290.1253, 360.2483, 1247.521
364.7, 415.1497, 301.2683, 429.6012, 584.7244, 30.75546, 358.8304, 246.7846, 467.1371, 29.79049, 378.2536, 40.63628, 772.156, 71.0278, 277.9233, 441.5532, 1269.077
364.8, 391.0302, 278.4655, 403.026, 553.9405, 29.00816, 339.1793, 235.4962, 439.1963, 28.34973, 346.6551, 38.85274, 880.5183, 67.87319, 266.2346, 420.337, 1518.585
364.9, 368.312, 347.9686, 378.0948, 524.7772, 27.36012, 371.5935, 224.7242, 412.9267, 26.97865, 317.6962, 37.14747, 961.5852, 64.85869, 255.0374, 400.1403, 1505.979
365, 445.3193, 321.631, 424.9939, 509.5347, 25.80572, 351.2434, 214.4449, 469.4824, 25.67387, 291.1566, 35.51705, 983.3071, 61.97807, 244.3111, 400.7901, 1546.079
365.1, 419.447, 326.9135, 398.7038, 557.5542, 94.63651, 332.0077, 204.6358, 501.3445, 24.4322, 266.8339, 33.95819, 922.5904, 59.22539, 234.036, 469.8078, 1681.679
365.2, 395.0778, 302.1696, 374.0399, 579.1768, 89.25996, 447.1174, 195.2754, 502.3048, 23.25058, 401.2, 32.46775, 1025.063, 56.59497, 422.5196, 604.9455, 1600.697
365.3, 372.1244, 348.1039, 357.371, 548.6849, 168.064, 593.9785, 186.3431, 472.2606, 22.12611, 367.6846, 31.04272, 1113.116, 54.08138, 423.5643, 608.52, 1657.775
365.4, 350.5046, 321.7561, 411.2822, 531.5815, 158.5158, 561.4496, 177.8194, 444.0133, 21.05602, 336.969, 29.68024, 1251.944, 51.67942, 478.8666, 579.2813, 1577.944
365.5, 330.1409, 365.9775, 410.3757, 503.5953, 149.5101, 530.7021, 169.6856, 506.924, 20.03768, 393.7172, 28.37756, 1174.639, 49.38414, 458.7267, 618.9664, 1501.958
365.6, 310.9602, 347.6796, 384.9898, 477.0826, 141.0161, 501.6385, 161.9239, 476.6035, 19.0686, 360.8268, 27.13206, 1127.332, 47.19081, 439.4337, 589.2257, 1556.262
365.7, 328.6578, 337.5074, 484.3979, 451.9656, 241.4533, 474.1665, 154.5172, 448.0965, 18.14638, 376.1687, 25.94122, 1191.174, 45.09489, 420.9522, 560.9141, 1526.232
365.8, 309.5633, 311.9616, 533.2858, 428.171, 227.7357, 511.4287, 147.4493, 421.2946, 17.26876, 344.7443, 24.80265, 1309.025, 43.09205, 403.248, 533.9628, 1605.245
365.9, 291.5782, 421.1402, 500.2967, 405.6291, 214.7974, 483.4206, 140.7047, 396.0958, 16.43359, 315.9451, 23.71405, 1355.075, 41.17817, 386.2884, 508.3064, 1562.497
366, 274.638, 389.2644, 469.3483, 384.274, 205.8907, 456.9463, 134.2686, 372.4042, 15.63881, 289.5517, 22.67323, 1362.374, 39.3493, 370.042, 483.8828, 1557.983
366.1, 258.682, 359.8012, 440.3144, 448.3373, 194.1935, 461.3042, 128.1269, 350.1296, 14.88246, 265.3632, 21.67809, 1278.251, 37.60165, 429.1722, 460.6328, 1553.513
366.2, 263.308, 390.5234, 413.0765, 480.3558, 199.7329, 436.0411, 122.2662, 363.4717, 14.1627, 247.7941, 20.72663, 1287.408, 35.93162, 454.5012, 438.4999, 1499.88
366.3, 248.0102, 463.2701, 387.5236, 455.0665, 219.1656, 412.1616, 116.6735, 414.222, 13.47775, 227.0939, 19.81692, 1207.913, 34.33576, 435.386, 469.9914, 1551.034
366.4, 233.6013, 428.2054, 363.5513, 431.1087, 206.7142, 405.4871, 111.3366, 431.0768, 12.82592, 208.123, 18.94715, 1272.777, 32.81078, 465.9138, 447.4088, 1476.343
366.5, 220.0294, 395.7948, 341.062, 417.7208, 194.9702, 383.2809, 278.1656, 405.2928, 12.20562, 190.7368, 18.11555, 1194.187, 31.35353, 446.3186, 447.818, 1405.249
366.6, 265.4026, 365.8373, 344.2916, 395.729, 220.0631, 362.2907, 265.4418, 381.0511, 11.61532, 174.803, 17.32045, 1120.448, 29.961, 663.0605, 456.0682, 1362.092
366.7, 249.9832, 338.1473, 322.9937, 374.8951, 207.5607, 342.45, 253.3, 423.632, 11.05356, 160.2003, 16.56025, 1051.264, 28.63032, 635.1738, 434.1547, 1296.5
366.8, 336.6888, 312.5531, 303.0133, 422.54, 195.7686, 323.696, 241.7136, 398.2934, 10.51898, 146.8175, 15.83341, 986.3506, 27.35874, 608.4599, 413.294, 1234.066
366.9, 369.2321, 306.843, 357.5505, 429.4005, 210.0207, 305.9689, 230.6571, 374.4704, 10.01024, 134.5527, 15.13847, 925.446, 26.14364, 582.8696, 393.4357, 1288.846
367, 347.7803, 384.537, 335.4324, 406.7938, 198.0888, 289.2127, 220.1064, 352.0723, 9.526116, 123.3124, 14.47404, 868.302, 24.9825, 558.3555, 374.5315, 1445.379
367.1, 344.2908, 355.4316, 314.6825, 433.7011, 186.8349, 273.3741, 210.0384, 331.0139, 9.065403, 113.0112, 13.83877, 814.6865, 23.87293, 534.8724, 396.1372, 1389.316
367.2, 324.2881, 328.5292, 295.2162, 410.868, 176.2203, 258.403, 200.4308, 311.215, 8.626971, 103.5705, 13.23138, 852.7237, 22.81265, 512.377, 377.1032, 1346.165
367.3, 305.4475, 303.663, 276.9541, 389.2371, 166.2087, 244.2517, 191.2627, 292.6004, 8.209743, 94.9184, 12.65065, 800.0701, 21.79945, 490.8276, 358.9838, 1281.34
367.4, 287.7015, 280.6789, 353.0122, 368.745, 156.766, 230.8754, 225.0962, 275.0991, 7.812694, 100.137, 12.0954, 769.8824, 20.83126, 470.1846, 381.471, 1322.137
367.5, 270.9865, 315.7868, 341.1028, 349.3317, 147.8597, 218.2316, 293.2354, 258.6447, 7.434847, 91.77177, 11.56453, 893.9932, 19.90606, 450.4098, 429.2996, 1289.776
367.6, 255.2427, 291.885, 434.1333, 393.0323, 139.4594, 206.2802, 328.0736, 243.1744, 7.075274, 84.10535, 11.05696, 838.7913, 19.02196, 431.4667, 464.6112, 1283.975
367.7, 240.4135, 313.594, 460.3269, 372.3404, 131.5363, 196.3018, 431.0872, 228.6295, 6.733091, 77.07936, 10.57166, 786.998, 18.17712, 413.3202, 680.8937, 1222.145
367.8, 226.4459, 485.2349, 431.8511, 352.7378, 124.0634, 193.8695, 411.3685, 214.9545, 6.407457, 113.9494, 10.10767, 763.8205, 17.36981, 395.937, 648.1775, 1224.456
367.9, 213.2898, 679.8953, 522.9122, 334.1672, 117.015, 183.2523, 392.5517, 303.2413, 6.097572, 104.4303, 9.664036, 774.0243, 16.59835, 379.2848, 617.0333, 1165.491
368, 200.898, 670.3062, 490.5648, 316.5743, 110.367, 173.2166, 374.5957, 407.8058, 5.802674, 113.4841, 9.239877, 905.9816, 15.86116, 363.333, 587.3855, 1109.367
368.1, 189.2262, 619.571, 470.1698, 299.9077, 104.0968, 163.7305, 357.461, 383.4138, 5.522038, 160.2493, 8.834334, 850.0395, 15.1567, 348.0521, 559.1623, 1222.485
368.2, 178.2324, 572.6761, 441.0851, 284.1185, 98.18278, 154.7639, 341.11, 384.7063, 5.254975, 146.8624, 8.446591, 797.5517, 14.48354, 333.4139, 532.2952, 1358.269
368.3, 167.8774, 529.3306, 413.7995, 269.1605, 92.60475, 146.2883, 325.507, 361.696, 5.000827, 134.5938, 8.075867, 748.3049, 13.84027, 319.3913, 506.719, 1292.861
368.4, 158.124, 489.2658, 410.9238, 254.99, 87.34363, 138.2769, 418.1058, 340.0619, 4.758971, 123.3502, 7.721413, 702.0989, 13.22557, 305.9585, 482.3717, 1262.05
368.5, 148.9373, 452.2336, 385.504, 241.5656, 82.3814, 130.7043, 444.6207, 319.7219, 4.528812, 113.0457, 7.382517, 658.7461, 12.63817, 293.0906, 459.1942, 1238.72
368.6, 140.2843, 418.0043, 459.6635, 240.2157, 77.70109, 123.5463, 432.9091, 300.5984, 4.309784, 103.6021, 7.058495, 618.0702, 12.07686, 280.7639, 437.1305, 1179.069
368.7, 132.134, 386.3658, 431.2286, 227.5691, 73.28668, 116.7804, 456.0351, 282.6188, 4.101349, 150.0545, 6.748694, 579.9059, 11.54049, 268.9557, 416.1268, 1249.356
368.8, 142.6043, 357.1219, 404.5528, 215.5883, 69.12307, 110.385, 435.1752, 265.7146, 3.902994, 137.5193, 6.45249, 544.0981, 11.02793, 257.644, 396.1324, 1304.234
368.9, 199.5946, 330.0916, 379.5271, 215.3391, 65.196, 104.3398, 415.2695, 249.8215, 3.714233, 126.0312, 6.169288, 510.5014, 10.53814, 246.8082, 377.0987, 1256.519
369, 187.9985, 305.1071, 356.0496, 355.3593, 61.49204, 98.62567, 396.2743, 234.879, 3.534601, 167.5985, 5.898515, 478.9792, 10.0701, 236.428, 358.9795, 1327.506
369.1, 177.0761, 282.0138, 334.0243, 469.2589, 57.99851, 93.22449, 378.1479, 265.5811, 3.363656, 153.5976, 5.639626, 449.4035, 9.622849, 226.4844, 341.7309, 1263.58
369.2, 166.7883, 260.6683, 313.3615, 444.5538, 54.70346, 88.1191, 396.5555, 249.696, 3.200979, 140.7664, 5.3921, 421.6539, 9.195462, 216.959, 325.3111, 1202.731
369.3, 157.0981, 240.9385, 339.1017, 421.1494, 51.5956, 83.29331, 456.4384, 234.761, 3.046169, 304.132, 5.155438, 480.0038, 8.787057, 207.8343, 309.6803, 1318.816
369.4, 147.971, 243.3589, 318.1248, 398.9772, 48.66432, 109.6025, 435.5601, 225.5002, 2.898847, 278.7255, 4.929164, 487.7094, 8.396791, 199.0933, 294.8005, 1273.585
369.5, 139.3741, 224.9392, 298.4456, 377.9723, 81.1614, 103.6002, 505.3201, 221.0945, 2.758649, 399.0669, 4.712821, 457.5945, 8.023857, 190.7199, 280.6356, 1327.35
369.6, 131.2767, 376.6583, 279.9837, 358.0732, 76.5504, 98.78323, 482.2058, 555.8958, 2.625232, 365.7296, 4.505972, 598.8744, 7.667488, 182.6987, 267.1514, 1396.422
369.7, 123.6498, 409.1673, 262.6639, 469.6399, 138.4497, 521.5995, 460.1488, 809.6902, 2.498268, 335.1773, 4.308203, 561.8954, 7.326946, 175.0148, 254.3151, 1329.177
369.8, 124.4365, 418.5305, 246.4155, 659.6694, 130.584, 828.3319, 439.1007, 898.2613, 2.377443, 307.1773, 4.119114, 705.7466, 7.001529, 167.6541, 242.0955, 1265.17
369.9, 117.2069, 386.8521, 231.1722, 797.2081, 344.6325, 782.9688, 419.0154, 893.3682, 2.262463, 281.5164, 3.938324, 673.5518, 6.690565, 160.603, 230.4631, 1257.564
370, 110.3974, 417.6611, 216.8719, 755.2375, 325.053, 1072.505, 399.8489, 839.9334, 259.6172, 257.9991, 3.765469, 978.9143, 6.393412, 153.8484, 219.3896, 1197.005
370.1, 194.8889, 438.0405, 203.4562, 715.4766, 306.5859, 1087.57, 381.5591, 789.6946, 444.2228, 236.4464, 3.600201, 1091.169, 6.109456, 147.3779, 208.8481, 1205.201
370.2, 411.8713, 404.8855, 190.8703, 818.5349, 289.1679, 1223.58, 364.1059, 742.4608, 1107.192, 216.6941, 3.442186, 1023.792, 5.838112, 141.1795, 198.8132, 1147.164
370.3, 387.9423, 374.2399, 179.0631, 775.4415, 272.7395, 1156.571, 347.451, 698.0522, 1708.012, 198.5919, 3.291107, 960.5752, 5.57882, 135.2419, 189.2605, 1091.922
370.4, 453.9088, 345.9139, 167.9862, 734.6169, 257.2444, 1093.232, 331.5579, 656.2997, 2263.332, 182.002, 3.146659, 901.2621, 5.331043, 129.5539, 180.1667, 1136.002
370.5, 427.5374, 319.7319, 157.5946, 695.9415, 242.6297, 1033.362, 316.3918, 617.0446, 2626.297, 166.7979, 3.008551, 845.6114, 5.094272, 124.1052, 171.5099, 1081.297
370.6, 402.6982, 295.5316, 147.8458, 659.3024, 228.8452, 976.7702, 301.9195, 580.1375, 2499.281, 152.864, 2.876504, 793.397, 4.868016, 118.8856, 163.269, 1029.227
370.7, 379.3021, 273.1629, 138.7, 624.5921, 215.8439, 923.2779, 288.1091, 545.4378, 2429.095, 140.094, 2.750253, 744.4067, 4.651809, 207.4995, 155.4241, 979.6638
370.8, 357.2653, 252.4874, 130.12, 632.6888, 203.5813, 872.7151, 274.9305, 512.8137, 2311.616, 128.3908, 2.629543, 698.4415, 4.445204, 198.7726, 147.9562, 932.4875
370.9, 336.5088, 233.3768, 122.0708, 599.3797, 192.0153, 824.9213, 262.3546, 482.1408, 2364.188, 117.6653, 2.514131, 655.3145, 4.247776, 190.4127, 140.847, 913.5155
371, 316.9582, 215.7126, 114.5195, 567.8242, 181.1064, 779.7449, 250.354, 453.3026, 2249.848, 107.8358, 2.403785, 614.8504, 4.059116, 182.4044, 134.0795, 869.5247
371.1, 298.5435, 199.3854, 107.4353, 537.93, 170.8172, 737.0426, 238.9024, 426.1894, 2166.721, 98.82743, 2.298281, 576.8849, 3.878836, 174.7329, 127.6371, 847.8366
371.2, 281.1986, 184.2941, 100.7893, 509.6096, 161.1126, 696.6789, 227.9745, 400.6978, 2061.932, 90.57159, 2.197408, 541.2637, 3.706562, 167.384, 121.5043, 862.7735
371.3, 421.544, 170.345, 94.5545, 482.7802, 151.9594, 658.5256, 217.5466, 376.7309, 2079.117, 90.19336, 2.100963, 507.842, 3.54194, 160.3443, 115.6661, 975.478
371.4, 421.9228, 217.2831, 88.70535, 457.3633, 143.3262, 622.4619, 207.5956, 354.1976, 2051.247, 82.65879, 2.008751, 476.4841, 3.384629, 153.6006, 110.1085, 928.5034
371.5, 397.4098, 200.8371, 83.21803, 433.2846, 135.1834, 588.373, 317.264, 333.0121, 2147.614, 189.5573, 1.920586, 447.0624, 3.234305, 147.1405, 104.8179, 973.0706
371.6, 374.321, 299.9706, 78.07016, 410.4735, 127.5033, 556.1511, 444.7682, 313.0937, 2043.749, 255.2463, 1.83629, 419.4574, 3.090657, 140.9521, 99.78152, 1226.97
371.7, 352.5736, 337.8344, 73.24073, 410.7559, 136.108, 525.6938, 560.903, 373.0908, 2007.423, 233.9235, 1.755695, 393.5569, 2.95339, 135.024, 94.98712, 1167.884
371.8, 336.4968, 344.1249, 68.71005, 389.1309, 128.3753, 496.9044, 638.9586, 367.2023, 1999.723, 214.382, 1.678637, 369.2558, 2.822219, 129.3453, 90.4231, 1345.589
371.9, 316.9469, 318.2095, 64.45964, 368.6443, 121.082, 482.9618, 609.7314, 345.2389, 1903.01, 196.473, 1.60496, 346.4552, 2.696874, 123.9053, 86.07836, 1280.791
372, 298.5328, 294.1244, 60.47216, 349.2363, 146.6082, 456.5127, 581.8411, 324.5892, 1810.974, 180.0601, 1.534518, 325.0624, 2.577096, 118.6942, 81.94239, 1219.114
372.1, 438.4265, 271.8623, 56.73135, 330.8501, 138.279, 431.512, 555.2266, 305.1746, 1825.693, 165.0182, 1.467167, 304.9907, 2.462637, 113.7022, 78.00515, 1301.478
372.2, 505.9561, 251.2852, 53.22194, 444.26, 231.8637, 407.8805, 570.0332, 286.9213, 1789.782, 151.2329, 1.402773, 286.1583, 2.353262, 108.9201, 74.25709, 1257.524
372.3, 530.5781, 343.9018, 49.92963, 420.8711, 233.4924, 385.5432, 590.9422, 269.7597, 1764.051, 138.5993, 1.341204, 268.4887, 2.248745, 104.3392, 70.68912, 1435.785
372.4, 730.5751, 436.5785, 46.84098, 398.7136, 250.847, 364.4291, 652.2018, 253.6246, 1741.33, 127.021, 1.282338, 251.9102, 2.14887, 99.95096, 67.29258, 1480.022
372.5, 778.9404, 470.4982, 43.94339, 377.7225, 236.5957, 344.4713, 718.9379, 238.4546, 1657.113, 174.2962, 1.226056, 236.3554, 2.05343, 95.74726, 64.05924, 1632.701
372.6, 768.0396, 439.6537, 41.22505, 357.8366, 223.154, 325.6066, 776.4042, 224.192, 1726.766, 159.7359, 1.172243, 221.761, 1.96223, 91.72036, 60.98127, 1554.077
372.7, 787.0906, 406.3766, 38.67486, 366.3813, 210.4761, 365.1497, 854.8746, 210.7824, 1643.254, 243.1602, 1.120793, 208.0678, 1.87508, 137.629, 58.05118, 1717.993
372.8, 741.362, 488.9282, 36.28243, 347.0924, 198.5183, 554.3718, 975.0284, 198.175, 1595.626, 222.8471, 1.071601, 195.2202, 1.7918, 131.8407, 55.26189, 1722.984
372.9, 698.2901, 451.9215, 34.038, 328.8191, 187.24, 544.0619, 930.4288, 186.3216, 1518.456, 204.2309, 1.024568, 183.1658, 1.71222, 126.2958, 52.60661, 1809.438
373, 832.8677, 509.5625, 31.93241, 311.5078, 214.1514, 514.2667, 934.8404, 175.1772, 1562.668, 187.1699, 0.9795991, 171.8558, 1.636174, 120.9841, 50.07892, 1728.243
373.1, 784.4796, 526.9218, 58.77152, 295.1078, 201.9849, 486.1031, 1000.143, 164.6993, 1709.259, 171.5341, 0.936604, 161.2441, 1.563505, 115.8958, 47.67268, 1938.414
373.2, 930.2891, 487.0394, 55.13591, 279.5713, 333.084, 459.482, 1022.769, 284.2484, 1626.593, 157.2045, 0.895496, 151.2877, 1.494064, 111.0215, 45.38206, 1874.489
373.3, 876.2408, 450.1757, 61.94545, 264.8527, 314.1606, 434.3187, 1006.87, 316.7362, 1669.838, 182.444, 0.8561922, 141.9461, 1.427707, 106.3522, 43.20151, 1803.058
373.4, 901.3358, 458.2913, 58.1135, 250.909, 387.1312, 410.5335, 1154.918, 406.7847, 1628.011, 167.203, 0.8186135, 133.1813, 1.364297, 101.8793, 41.12572, 1977.517
373.5, 848.9697, 423.6035, 54.5186, 237.6994, 383.2635, 388.0508, 1151.686, 447.0766, 1630.497, 153.2352, 0.7826842, 124.9576, 1.303704, 97.59446, 39.14967, 1895.669
373.6, 799.6459, 410.1381, 105.5526, 225.1853, 393.3067, 366.7994, 1234.066, 420.3357, 1684.603, 221.5158, 0.7483318, 117.2418, 1.245801, 93.48988, 37.26857, 1804.382
373.7, 778.3715, 379.095, 101.1314, 213.33, 400.9526, 346.7119, 1177.618, 534.011, 1603.13, 203.0108, 0.7154872, 110.0024, 1.190471, 89.55791, 35.47786, 1717.492
373.8, 733.1494, 350.4015, 94.87545, 202.0988, 378.1734, 327.7244, 1147.333, 502.0703, 1525.598, 398.9203, 0.6840841, 103.2101, 1.137597, 85.79133, 33.77319, 1815.823
373.9, 690.5547, 323.8798, 89.00645, 191.4589, 356.6884, 309.7768, 1156.888, 502.5109, 1451.815, 365.5953, 0.6540594, 96.8371, 1.087072, 82.18315, 32.15042, 1728.381
374, 650.4346, 299.3655, 83.5005, 181.3792, 409.2528, 292.812, 1103.97, 472.4543, 1435.678, 335.0542, 0.6253524, 90.85766, 1.038791, 78.72673, 30.60563, 1645.15
374.1, 612.6454, 276.7067, 78.33515, 171.8302, 530.9942, 276.7763, 1053.472, 572.0182, 1366.244, 307.0645, 0.5979054, 85.24743, 0.9926548, 170.9298, 29.13506, 1621.113
374.2, 577.0518, 255.7629, 73.48933, 162.7838, 541.0071, 261.6188, 1094.125, 664.6352, 1373.475, 281.4129, 0.571663, 79.98361, 0.9485673, 163.7409, 27.73515, 1543.048
374.3, 543.526, 236.4044, 68.94328, 154.2138, 510.2711, 247.2914, 1044.078, 691.7822, 1307.05, 257.9043, 0.5465724, 75.04482, 0.9064379, 156.8544, 26.40251, 1468.741
374.4, 549.4833, 218.5111, 64.67844, 146.0949, 590.1012, 233.7486, 1193.701, 650.4048, 1502.269, 236.3595, 0.5225831, 229.0163, 0.8661796, 150.2574, 25.1339, 1514.291
374.5, 517.5592, 201.9721, 60.67742, 138.4034, 556.5759, 220.9475, 1190.115, 611.5023, 1664.143, 283.2136, 0.4996467, 238.9175, 0.8277093, 143.938, 23.92624, 1809.669
374.6, 487.4899, 186.6849, 56.92391, 131.1169, 524.9553, 208.8475, 1313.375, 574.9266, 1583.66, 330.5268, 0.477717, 260.2523, 207.8861, 137.8843, 22.77661, 1722.524
374.7, 459.1675, 172.5548, 53.4026, 124.214, 517.2463, 197.41, 1302.617, 540.5387, 1507.069, 452.0146, 274.9128, 283.2338, 222.9672, 132.0852, 21.68222, 1766.471
374.8, 432.4907, 159.4943, 50.09911, 117.6745, 585.6168, 186.599, 1389.227, 508.2076, 1755.541, 608.5733, 262.8468, 265.7448, 319.2634, 126.5301, 20.64041, 1721.376
374.9, 407.3637, 147.4222, 46.99997, 111.4793, 552.3464, 176.38, 1453.357, 477.8103, 1771.113, 557.7344, 536.9531, 365.8962, 305.0837, 121.2085, 19.64866, 1663.589
375, 383.6966, 136.2639, 44.09255, 105.6103, 520.9661, 166.7206, 1419.921, 449.2311, 1744.657, 533.6205, 664.3697, 343.303, 329.1159, 116.1108, 18.70457, 1613.994
