 , C001, C002, C003, C004, C005, C006, C007, C008, C009, C010, C011, C014, C015, C016, C020, C021, C024, C025, C026, C027, C028, C029, C034, C035, C036, C038, C040, C042, C044, C045, C047, C048, C049, C054, C057, C059, C060, C062, C067, C079, C080, C082, C083, C088, C091, C093, C110
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
68.90000000000001, 806.2255, 379.6292, 1540.172, 1128.01, 13.78701, 1395.432, 0.002347667, 1892.866, 0.01139879, 294.9977, 296.8763, 257.9905, 270.1385, 1032.409, 498.929, 79.22771, 809.0901, 977.3801, 149.3178, 320.4898, 294.3242, 845.5747, 407.0745, 629.4244, 915.5432, 116.3494, 396.8618, 579.1173, 611.3159, 269.3471, 494.2389, 546.1099, 1658.066, 1932.339, 1811.508, 230.5861, 428.9567, 1232.882, 0.08755329, 827.6852, 1516.791, 946.0977, 2001.146, 1241.42, 2066.116, 307.1511, 2900.877
69, 790.691, 363.2261, 1495.254, 1078.053, 13.07427, 1333.901, 0.002247572, 2886.258, 0.01090943, 382.2897, 283.4598, 246.7141, 258.5287, 1017.231, 803.1843, 75.83048, 773.178, 1290.328, 249.4202, 306.9598, 281.639, 809.849, 448.5823, 603.1879, 932.4136, 110.8639, 549.7524, 702.5169, 586.3222, 306.6795, 470.4093, 521.7135, 1590.416, 1927.235, 1856.354, 221.1627, 409.0928, 1310.47, 0.08339536, 792.5168, 1451.985, 906.1313, 1934.508, 1333.842, 2143.733, 483.9175, 2905.765
69.09999999999999, 751.6971, 347.5318, 1513.468, 1079.637, 12.39837, 1323.055, 0.002151745, 3077.84, 0.01044108, 369.2496, 312.8244, 235.9306, 247.4178, 1001.302, 821.3657, 72.57893, 738.86, 1298.941, 330.9182, 294.001, 269.5005, 775.6327, 491.2326, 578.045, 947.0831, 105.6371, 558.3702, 672.9752, 562.3503, 416.6478, 477.9681, 498.407, 1691.891, 2080.017, 1908.852, 212.1243, 390.1488, 1312.456, 0.0794349, 924.8067, 1389.949, 913.6249, 1896.088, 1278.259, 2101.604, 550.1799, 2900.96
69.2, 762.7731, 332.5156, 1469.139, 1061.83, 11.75742, 1323.458, 0.002060003, 3097.268, 0.009992837, 354.333, 465.7364, 225.6183, 318.4181, 944.836, 776.1843, 69.4668, 829.5425, 1243.756, 458.7627, 281.5893, 257.8851, 742.8621, 645.6832, 553.9501, 930.5486, 100.6566, 559.9299, 644.6757, 615.6042, 519.44, 495.4104, 476.1416, 1675.253, 2050.936, 1831.027, 203.4553, 372.082, 1257.56, 0.07566252, 1002.505, 1426.443, 929.1, 1957.381, 1266.187, 2078.323, 527.5807, 2819.67
69.3, 818.4608, 318.1482, 1470.786, 1104.119, 11.1496, 1265.1, 0.001972173, 3000.8, 0.009563836, 340.019, 444.6887, 361.3333, 304.7334, 891.5545, 815.9644, 66.48811, 792.7227, 1190.916, 473.6873, 269.7015, 246.7704, 711.476, 618.5346, 530.8596, 1000.805, 95.91098, 529.9553, 617.5662, 698.2319, 530.0219, 603.784, 454.8709, 1606.902, 2091.02, 1823.367, 195.1406, 354.8519, 1251.721, 0.07206929, 959.9081, 1573.734, 974.9466, 1870.547, 1235.042, 2077.819, 893.2838, 2923.984
69.40000000000001, 778.0974, 304.4016, 1435.355, 1055.22, 10.5732, 1256.791, 0.001888088, 2924.284, 0.009153253, 360.0417, 464.0247, 362.7263, 317.0141, 841.2777, 857.3715, 63.63715, 757.5371, 1242.584, 471.8715, 258.3156, 236.1347, 692.0859, 592.5275, 508.7316, 1004.074, 91.38908, 521.6537, 591.5967, 719.2203, 505.2571, 610.5187, 434.5505, 1777.035, 2097.122, 1878.771, 187.1657, 338.4196, 1223.371, 0.06864671, 919.1215, 1594.123, 933.7616, 1850.988, 1226.203, 1986.99, 856.5913, 2982.197
69.5, 845.2365, 291.249, 1553.662, 1069.132, 10.02661, 1277.931, 0.001807587, 2859.727, 0.008760297, 345.497, 443.0544, 346.872, 303.3897, 816.6445, 810.2095, 60.90844, 723.9133, 1189.794, 527.2542, 247.4104, 225.9574, 662.8452, 702.0004, 487.5259, 966.9139, 87.08038, 551.0678, 566.7193, 710.987, 481.6494, 581.0827, 415.1378, 1704.532, 2011.115, 1802.172, 179.5167, 322.7483, 1172.201, 0.06538667, 880.068, 1652.056, 894.3163, 1832.985, 1175.106, 2140.246, 821.406, 2860.164
69.59999999999999, 963.1133, 278.6647, 1709.094, 1042.777, 9.508265, 1334.509, 0.001730519, 2827.567, 0.00838421, 331.54, 453.4737, 331.7107, 290.3508, 799.659, 765.6418, 58.29673, 822.3474, 1139.246, 537.5445, 274.4429, 216.2188, 634.8398, 672.4839, 467.2042, 981.6021, 82.97482, 521.5676, 542.888, 681.9182, 630.7075, 571.6816, 396.5923, 1679.19, 2039.626, 1800.511, 172.1803, 474.336, 1278.615, 0.06228144, 842.6738, 1667.686, 935.7265, 1941.112, 1217.641, 2046.688, 787.666, 2882.517
69.7, 1127.324, 266.6241, 1769.819, 1092.234, 9.016721, 1335.514, 0.001656737, 2821.368, 0.00802427, 353.2577, 432.9802, 394.6112, 317.5993, 754.5644, 776.0094, 55.797, 785.8469, 1167.029, 513.4095, 350.8011, 206.8998, 634.4023, 644.2084, 524.9598, 983.036, 79.06283, 493.6467, 520.0588, 654.0379, 601.2382, 584.4983, 378.8753, 1774.722, 1992.536, 1760.382, 165.1438, 512.6164, 1225.135, 0.05932369, 806.8686, 1655.992, 960.1477, 1897.913, 1198.22, 1957.22, 755.3118, 2891.378
69.8, 1312.053, 255.1038, 1771.294, 1189.898, 8.550587, 1319.159, 0.0015861, 2750.786, 0.007679781, 338.9871, 413.4128, 405.0293, 303.9497, 712.0128, 801.9793, 53.40447, 750.9665, 1117.449, 490.3581, 335.9915, 197.9826, 609.8313, 617.1219, 503.0777, 1064.415, 75.33527, 467.2205, 498.1897, 762.3081, 573.1459, 585.6895, 361.9498, 1749.112, 2030.867, 1688.61, 158.3948, 488.8785, 1290.484, 0.0565064, 772.5847, 1693.013, 919.5878, 1813.717, 1148.289, 2077.484, 724.2867, 2814.611
69.90000000000001, 1247.348, 244.0812, 1826.221, 1137.2, 8.10855, 1260.991, 0.001518475, 2646.673, 0.007350083, 325.293, 429.8945, 387.326, 290.8867, 671.8607, 847.7451, 51.11452, 806.4936, 1069.975, 468.3417, 403.7589, 189.4496, 584.0658, 706.5782, 629.3853, 1058.787, 71.78345, 442.2089, 477.2401, 754.9825, 546.3662, 593.0004, 411.2605, 1740.192, 2053.033, 1709.179, 151.9216, 466.2398, 1236.507, 0.0538229, 793.985, 1620.678, 1039.35, 1812.54, 1185.389, 2020.497, 694.5359, 2899.815
70, 1256.984, 233.5349, 1835.608, 1086.835, 7.689365, 1205.387, 0.001453734, 2623.281, 0.007034538, 312.1521, 410.4666, 370.3965, 314.5632, 633.973, 839.1551, 48.92277, 874.1093, 1102.113, 522.8986, 386.7136, 181.2844, 572.6921, 759.4058, 603.1503, 1006.752, 68.39909, 418.5362, 457.1716, 759.4517, 520.8378, 586.403, 392.8882, 1715.832, 2052.009, 1667.088, 145.7129, 444.6495, 1231.87, 0.05126684, 793.596, 1551.434, 1077.838, 1732.131, 1135.992, 1932.173, 666.0072, 2925.302
70.09999999999999, 1233.481, 223.4443, 1752.39, 1082.924, 7.291852, 1204.104, 0.001391753, 2549.715, 0.00673254, 299.5421, 391.9167, 354.207, 301.0441, 598.2217, 792.9952, 46.825, 835.3113, 1055.291, 565.7007, 370.3878, 173.4711, 625.1107, 727.4756, 578.009, 957.2748, 65.17429, 396.1308, 437.9469, 728.4014, 496.5021, 558.1296, 375.3367, 1645.826, 2016.879, 1625.879, 139.758, 424.0589, 1180.344, 0.04883217, 759.876, 1569.672, 1032.307, 1748.865, 1168.127, 2028.871, 638.6503, 2805.597
70.2, 1172.65, 213.7897, 1672.945, 1034.964, 6.914887, 1151.009, 0.001332414, 2521.427, 0.006443507, 287.4415, 404.5984, 466.5272, 288.106, 564.4866, 784.1501, 44.81717, 836.9304, 1117.145, 540.3015, 354.7513, 165.9946, 598.6996, 696.888, 553.9156, 910.2289, 62.10153, 374.9249, 419.5307, 721.6405, 473.3035, 621.6447, 358.5693, 1648.131, 1988.922, 1672.058, 134.0465, 457.9879, 1289.917, 0.04651312, 752.5461, 1667.301, 1099.857, 1762.729, 1189.789, 1940.182, 612.4172, 2918.099
70.3, 1114.819, 204.5523, 1731.2, 1045.085, 6.557411, 1243.396, 0.001275605, 2464.433, 0.006166882, 275.8297, 386.3137, 508.6465, 275.724, 587.172, 741.0159, 42.89544, 884.2906, 1069.684, 516.0427, 339.7749, 158.8403, 573.4044, 734.541, 530.8265, 894.1639, 474.2992, 354.8541, 401.8889, 692.1362, 451.1888, 638.5269, 342.5509, 1720.175, 2001.611, 1603.887, 128.5683, 436.7797, 1235.964, 0.0443042, 746.2008, 1596.065, 1053.395, 1729.756, 1191.484, 1926.165, 587.2615, 2828.143
70.40000000000001, 1167.288, 195.7139, 1754.328, 1013.281, 6.218415, 1262.056, 0.001221219, 2452.782, 0.005902133, 264.687, 412.4953, 486.4142, 263.8741, 554.06, 725.2984, 41.05612, 845.0407, 1058.727, 518.1596, 384.9541, 151.9944, 592.0637, 703.6562, 508.6999, 850.2197, 451.9375, 335.8578, 384.9889, 743.0917, 430.1074, 607.7404, 360.9777, 1649.991, 1919.521, 1538.495, 123.3141, 445.7436, 1184.267, 0.04220019, 714.4947, 1682.627, 1008.896, 1772.355, 1141.834, 1938.133, 563.1392, 2828.605
70.5, 1128.943, 187.2575, 1702.261, 1040.017, 5.896945, 1243.63, 0.001169151, 2411.042, 0.00564875, 253.9944, 416.8862, 465.1537, 252.5335, 522.8152, 685.4014, 39.29566, 807.533, 1104.095, 525.6213, 368.7026, 145.4435, 567.0489, 835.715, 487.4956, 808.4351, 430.6301, 317.8784, 368.7996, 712.7104, 410.011, 620.834, 364.8638, 1582.671, 1907.505, 1610.823, 118.2745, 562.5221, 1134.733, 0.04019609, 684.1357, 1610.736, 1056.237, 1693.729, 1148.169, 1893.617, 540.0078, 2862.859
70.59999999999999, 1073.268, 179.1665, 1701.145, 993.9569, 5.592093, 1274.108, 0.001119303, 3199.915, 0.005406245, 243.7338, 398.0461, 444.8224, 325.1778, 493.3325, 978.4044, 37.61069, 807.8777, 1201.182, 550.1112, 353.1372, 218.5347, 543.0909, 901.8853, 504.3302, 831.2284, 410.3272, 428.5685, 353.2911, 683.5712, 390.8537, 590.9006, 348.5642, 1671.138, 2002.717, 1545.149, 113.441, 536.4731, 1204.655, 0.03828717, 758.435, 1541.917, 1011.618, 1708.467, 1160.575, 1810.84, 517.8264, 2938.432
70.7, 1106.405, 320.4135, 1741.338, 1014.756, 5.303, 1217.927, 0.001071581, 4683.529, 0.00517415, 233.8877, 397.4732, 425.3799, 311.2025, 465.5123, 1120.219, 35.99797, 800.3609, 1217.009, 813.7101, 421.9456, 472.2826, 520.1452, 919.0404, 538.4494, 790.3771, 390.9816, 510.7721, 338.4347, 690.2052, 372.5914, 562.4105, 384.1054, 1602.955, 1957.975, 1482.152, 108.8049, 511.6305, 1168.662, 0.03646891, 769.4479, 1476.038, 968.8835, 1671.467, 1134.954, 1958.963, 496.5562, 2818.19
70.8, 1051.841, 306.569, 1684.736, 969.8146, 5.028853, 1164.222, 0.001025893, 5683.559, 0.00495202, 224.4393, 447.8672, 406.787, 354.6497, 474.3127, 1122.525, 34.4544, 764.8363, 1260.992, 1063.285, 404.1325, 451.9275, 503.8384, 880.3982, 516.005, 852.5134, 372.5481, 534.8073, 324.2031, 661.9861, 355.1824, 628.335, 366.9462, 1599.526, 1954.913, 1421.724, 104.3583, 487.9382, 1143.258, 0.03473699, 924.8205, 1412.974, 927.9546, 1638.998, 1165.674, 1873.329, 476.1597, 2900.14
70.90000000000001, 999.9681, 293.3228, 1644.582, 926.8635, 4.768879, 1144.628, 0.000982153, 5711.973, 0.004739426, 215.3726, 445.1717, 389.0069, 339.4078, 478.1349, 1085.958, 32.97702, 753.5902, 1207.42, 1015.545, 433.7409, 432.4496, 482.5511, 888.6739, 494.4962, 810.616, 354.9836, 506.1776, 310.5699, 766.3013, 338.5868, 598.04, 350.5536, 1534.265, 1966.918, 1529.896, 100.0935, 465.343, 1095.439, 0.03308733, 934.6105, 1406.052, 949.5629, 1650.34, 1117.099, 1791.44, 456.601, 2906.173
71, 950.6535, 320.7277, 1570.025, 940.894, 4.522344, 1094.156, 0.0009402779, 5561.417, 0.004535959, 206.6722, 482.437, 372.0039, 324.8209, 519.9424, 1026.223, 31.56299, 852.2679, 1156.124, 969.9485, 469.2254, 413.8112, 504.1457, 902.424, 505.0911, 770.7778, 338.2473, 479.0805, 297.51, 749.5557, 322.7667, 569.2056, 391.462, 1585.568, 1886.25, 1467.521, 96.00291, 443.7942, 1138.624, 0.031516, 894.8988, 1429.724, 955.0927, 1614.224, 1171.626, 1960.544, 437.8457, 2858.968
71.09999999999999, 984.2596, 306.8697, 1635.931, 899.2238, 4.288554, 1074.712, 0.0009001883, 5551.359, 0.004341227, 198.3233, 497.2352, 355.7441, 310.861, 510.5829, 1171.913, 30.20959, 841.6909, 1186.527, 926.3992, 481.7981, 395.9762, 482.8454, 864.4805, 498.2031, 788.1528, 322.3, 453.434, 284.9994, 763.613, 307.6857, 589.3485, 373.9742, 1520.876, 1918.739, 1460.27, 92.07952, 423.2433, 1179.177, 0.0300193, 979.783, 1368.639, 955.0172, 1731.443, 1150.331, 1874.842, 419.8607, 2951.163
71.2, 949.6468, 293.6104, 1612.5, 985.6551, 4.066851, 1027.323, 0.000861808, 5377.315, 0.004154854, 190.3116, 474.764, 340.195, 297.501, 481.7899, 1107.449, 28.91423, 804.3318, 1136.118, 884.8051, 537.5705, 378.9098, 462.4451, 868.8903, 570.7336, 829.8812, 307.1046, 429.1605, 273.0148, 732.3926, 293.3094, 560.9332, 357.2677, 1514.004, 1840.047, 1476.33, 88.31647, 403.644, 1166.279, 0.02859368, 1006.414, 1416.375, 996.2579, 1674.347, 1131.04, 1809.857, 402.6146, 2855.617
71.3, 1031.34, 355.9406, 1539.397, 942.0025, 3.856608, 1070.761, 0.000825064, 5356.712, 0.003976483, 182.6236, 453.3083, 398.9098, 284.7152, 454.6207, 1046.531, 27.67441, 809.5498, 1087.851, 845.0786, 563.4748, 362.579, 442.9067, 915.0957, 546.9435, 812.3123, 292.6256, 490.7711, 261.5341, 702.4487, 279.6047, 533.8879, 448.0261, 1452.233, 1804.748, 1416.139, 84.7072, 384.9523, 1117.497, 0.02723576, 963.6516, 1422.141, 954.1727, 1617.154, 1144.559, 1853.505, 386.0768, 2841.187
71.40000000000001, 1051.629, 366.6037, 1533.297, 900.2831, 3.657235, 1090.147, 0.0007898866, 5102.059, 0.00380577, 175.2461, 432.8222, 497.1134, 272.4789, 428.9836, 988.9636, 26.48775, 773.6174, 1041.635, 807.1357, 539.6868, 346.952, 424.1938, 876.6194, 524.1451, 772.3907, 278.8293, 464.4988, 250.5363, 724.8264, 266.5405, 508.1466, 428.0114, 1392.981, 1839.9, 1529.377, 81.24543, 367.1261, 1144.468, 0.02594233, 922.7059, 1361.38, 913.8652, 1603.064, 1096.865, 1832.457, 370.2183, 2840.848
71.5, 1012.095, 419.8155, 1548.733, 860.4115, 3.468168, 1042.077, 0.0007562091, 5057.122, 0.003642385, 168.1667, 413.262, 506.4971, 260.7685, 404.7922, 934.563, 116.6867, 781.3174, 1076.078, 831.374, 613.1312, 331.9985, 406.2715, 881.2979, 502.2969, 770.9619, 265.6834, 439.633, 240.0009, 764.774, 254.0866, 483.6464, 408.8908, 1458.883, 1867.907, 1467.023, 77.92514, 350.1255, 1096.598, 0.02471033, 959.9567, 1378.334, 875.2605, 1531.949, 1101.396, 1752.354, 355.0113, 2870.552
71.59999999999999, 1228.491, 401.676, 1478.521, 822.3057, 3.288876, 1084.198, 0.0007239674, 4931.357, 0.003486015, 161.3732, 394.5857, 484.3588, 249.5614, 381.965, 1014.269, 126.9688, 778.7538, 1030.362, 825.3597, 587.2469, 317.6895, 484.0713, 868.8344, 519.0038, 762.588, 253.1573, 416.0982, 399.991, 781.4196, 242.2146, 460.3275, 417.0107, 1399.36, 1892.292, 1457.546, 74.74054, 333.9121, 1050.731, 0.02353683, 919.168, 1474.294, 895.6518, 1611.335, 1099.807, 1831.565, 340.4288, 2753.087
71.7, 1192.263, 384.3204, 1534.039, 922.2831, 3.118852, 1106.966, 0.0006931004, 4820.431, 0.003336357, 154.8542, 376.7535, 485.5359, 238.8359, 388.1258, 979.5103, 170.5962, 744.1883, 1046.155, 878.5959, 562.4553, 303.9973, 463.6191, 832.3032, 497.37, 797.861, 241.2217, 393.8233, 424.4779, 804.7643, 395.3625, 517.5006, 398.3815, 1513.252, 1874.191, 1449.664, 71.68608, 318.4495, 1080.941, 0.02241906, 996.8572, 1411.304, 857.8165, 1581.422, 1181.705, 1751.501, 326.4454, 2702.76
71.8, 1219.833, 367.7146, 1464.493, 936.5488, 2.957618, 1096.445, 0.0006635494, 4696.219, 0.003193125, 148.5986, 407.0559, 464.3137, 265.834, 366.2385, 1042.417, 168.9176, 775.721, 1040.884, 847.8747, 538.7104, 290.8951, 444.0311, 797.3079, 476.6379, 758.6496, 229.8489, 372.7409, 406.6281, 771.8615, 376.8895, 492.5494, 380.5846, 1494.626, 1993.788, 1442.744, 68.75645, 303.7029, 1135.741, 0.02135438, 968.0087, 1351.006, 910.456, 1678.346, 1176.785, 1674.936, 313.0363, 2785.666
71.90000000000001, 1243.756, 351.8264, 1467.738, 978.5743, 2.804719, 1064.64, 0.0006352584, 4597.202, 0.003056042, 142.5956, 411.3442, 547.0713, 270.425, 345.5854, 985.0756, 285.6975, 983.2684, 1033.742, 841.9222, 571.4664, 278.3577, 425.2707, 822.0958, 456.77, 721.3653, 219.0122, 352.7871, 389.5288, 800.8308, 359.2797, 468.8013, 487.8393, 1433.644, 1918.423, 1536.763, 65.94656, 430.685, 1088.236, 0.02034025, 939.0891, 1348.583, 1037.47, 1603.891, 1127.747, 1746.161, 300.1781, 2733.276
72, 1202.823, 336.6246, 1460.768, 935.2353, 2.659725, 1143.957, 0.0006081735, 4400.167, 0.002924843, 136.8352, 423.3376, 523.1595, 295.4798, 384.3782, 946.4938, 302.2706, 939.6254, 1052.944, 904.8846, 547.341, 266.3606, 407.3029, 787.5297, 437.7303, 742.2777, 208.6865, 333.9014, 373.1487, 768.0887, 342.4927, 446.1981, 466.046, 1516.385, 1994.913, 1474.108, 63.25149, 410.7411, 1139.351, 0.01937429, 976.0352, 1290.964, 993.6437, 1580.097, 1117.037, 1740.015, 287.848, 2776.671
72.09999999999999, 1273.328, 376.1398, 1394.544, 1036.889, 2.522226, 1103.238, 0.0005822435, 4321.193, 0.002799278, 131.3075, 420.4015, 500.2929, 282.7808, 379.6443, 1044.669, 383.649, 897.9194, 1008.211, 948.1098, 524.2341, 254.8806, 426.9168, 754.4171, 468.6699, 743.4183, 198.8476, 360.8437, 444.9117, 768.6757, 349.3322, 424.6848, 445.2263, 1531.765, 1944.635, 1414.007, 60.66656, 391.7207, 1091.695, 0.0184542, 934.5634, 1290.214, 951.6689, 1525.659, 1165.96, 1676.645, 276.0243, 2739.803
72.2, 1210.532, 373.5705, 1390.717, 1149.435, 2.391836, 1261.226, 0.0005574191, 4323.744, 0.002679103, 126.003, 421.1299, 478.4258, 288.2322, 358.2353, 987.2047, 367.1984, 858.0646, 965.3777, 1099.188, 590.3273, 243.8954, 443.9589, 761.7392, 488.4757, 706.8825, 189.4726, 341.5268, 510.2467, 737.2483, 333.0099, 404.2087, 478.2167, 1469.268, 1864.881, 1479.277, 58.18727, 373.5811, 1046.033, 337.3934, 894.8538, 1409.141, 911.4672, 1497.098, 1180.92, 1744.455, 264.6864, 2690.223
72.3, 1175.336, 357.4292, 1327.669, 1098.529, 2.268186, 1205.613, 0.000533653, 4310.053, 0.002564087, 120.9129, 415.3855, 543.1066, 352.4907, 375.0397, 1046.412, 351.4532, 819.9788, 924.3645, 1221.709, 630.8469, 233.3836, 506.5757, 756.2128, 468.1144, 672.1423, 334.4413, 397.5117, 488.7902, 795.7763, 348.1367, 384.7199, 456.8533, 1561.462, 1947.466, 1475.211, 55.80931, 356.2816, 1177.24, 554.9991, 962.9072, 1348.935, 872.9637, 1521.171, 1131.71, 1668.199, 253.8141, 2799.685
72.40000000000001, 1117.373, 363.7107, 1341.927, 1049.877, 2.150928, 1152.451, 0.0005109002, 4500.102, 0.002454008, 174.5207, 411.823, 519.3682, 597.6566, 353.8904, 988.8516, 336.3831, 783.5834, 885.0936, 1184.644, 642.1814, 223.3249, 589.5358, 753.6808, 482.353, 639.1095, 406.5308, 376.2319, 600.8776, 792.9149, 431.4679, 608.7753, 436.4443, 1692.716, 1937.595, 1415.065, 53.52853, 462.3353, 1127.999, 528.6421, 921.9932, 1462.246, 836.0868, 1545.425, 1124.198, 1823.911, 243.3885, 2747.227
72.5, 1155.36, 525.4116, 1391.968, 1003.38, 2.039733, 1101.634, 0.0004891175, 5106.747, 0.002348656, 172.6167, 445.8691, 558.9482, 728.0937, 333.9337, 1118.259, 321.9592, 748.8035, 1025.006, 1179.499, 615.0707, 213.6997, 564.6278, 820.3774, 462.2469, 680.903, 387.3642, 426.6136, 672.518, 815.4102, 460.6948, 605.0968, 480.1484, 1623.653, 1985.382, 1550.282, 51.34095, 487.0128, 1098.975, 503.5368, 960.5767, 1442.239, 800.7677, 1605.474, 1108.871, 1955.394, 233.3911, 2686.489
72.59999999999999, 1098.382, 502.7095, 1328.862, 958.9426, 1.934285, 1053.058, 0.0004682635, 5299.873, 0.002247826, 165.6435, 452.8879, 534.5173, 780.3224, 315.1024, 1117.181, 308.1538, 715.5673, 1055.646, 1341.471, 589.1045, 204.4893, 618.3013, 817.3561, 488.0721, 647.4396, 416.3993, 494.0775, 644.2377, 782.072, 543.0041, 634.4192, 458.6988, 1678.824, 2125.898, 1527.52, 49.24278, 464.4606, 1139.669, 479.6237, 968.9573, 1380.619, 766.9406, 1534.252, 1134.064, 1892.567, 223.8043, 2635.488
72.7, 1077.006, 480.9884, 1268.618, 916.473, 1.834289, 1006.623, 0.0004482987, 5312.981, 0.002151325, 162.2158, 432.4209, 555.2094, 746.7862, 297.333, 1109.334, 323.3846, 683.8063, 1010.797, 1483.853, 564.2345, 195.6759, 637.544, 833.5747, 467.7277, 615.6207, 499.5637, 467.6282, 617.1467, 828.6437, 517.6328, 673.8172, 496.2788, 1610.328, 2069.38, 1465.241, 47.23035, 442.9526, 1123.584, 456.8463, 987.2471, 1414.695, 833.0647, 1466.189, 1167.885, 1809.836, 214.6113, 2592.698
72.8, 1057.59, 460.2058, 1211.105, 875.8843, 1.739463, 962.2364, 0.000429185, 5318.333, 0.002058967, 155.6628, 456.9202, 530.942, 714.6913, 280.5657, 1048.312, 415.2203, 653.4551, 967.8546, 1417.23, 540.4144, 187.2424, 610.6076, 798.526, 570.8932, 654.6906, 476.0108, 442.5948, 631.5974, 873.5381, 493.4468, 641.3292, 543.3174, 1697.625, 2094.358, 1405.503, 45.30017, 555.1052, 1138.822, 435.1506, 1068.466, 1458.284, 825.6443, 1528.736, 1194.776, 1840.54, 205.796, 2594.277
72.90000000000001, 1159.396, 440.3212, 1156.199, 941.6183, 1.649539, 919.8067, 0.0004108863, 5203.871, 0.001970574, 149.3745, 462.133, 507.7352, 683.9758, 264.744, 1223.671, 397.416, 624.451, 1033.943, 1442.028, 517.6, 179.1723, 584.8093, 764.951, 547.0965, 622.5154, 453.5685, 418.9015, 640.7469, 837.8234, 470.391, 713.3904, 564.4608, 1711.33, 2104.4, 1433.936, 43.44886, 529.3998, 1118.08, 414.4852, 1023.067, 1395.979, 790.7664, 1460.918, 1177.674, 1760.083, 197.3427, 2613.36
73, 1161.325, 421.2957, 1103.783, 929.8387, 1.564263, 879.2479, 0.0003933678, 5000.89, 0.001885976, 143.3402, 441.2482, 566.5627, 654.5804, 249.8145, 1156.36, 380.375, 596.7343, 990.0163, 1386.752, 545.7841, 171.4501, 564.7563, 732.7877, 524.2917, 690.7601, 432.1841, 396.4765, 648.8374, 863.5029, 448.4124, 678.9944, 539.2446, 1641.507, 2018.094, 1434.875, 41.67322, 504.8847, 1071.314, 394.8012, 979.5965, 1378.35, 827.8857, 1469.737, 1186.968, 1954.721, 189.2367, 2652.594
73.09999999999999, 1258.955, 403.0923, 1053.743, 904.3413, 1.483396, 840.4776, 0.0003765962, 4919.904, 0.00180501, 137.5497, 421.3072, 541.799, 626.4482, 235.7269, 1092.751, 377.5094, 570.2477, 1006.246, 1341.834, 522.7429, 164.0607, 540.8952, 736.7283, 502.4374, 656.8123, 411.808, 375.2521, 648.3923, 887.6478, 482.9625, 675.3647, 515.155, 1694.733, 2074.767, 1437.258, 39.97014, 481.5048, 1081.98, 376.0521, 937.9734, 1421.124, 981.2025, 1517.948, 1137.505, 1869.274, 181.4636, 2684.659
73.2, 1196.868, 385.6754, 1005.971, 1007.362, 1.406709, 803.4169, 0.0003605397, 4783.512, 0.001727519, 131.9931, 427.8883, 518.1176, 599.5251, 222.4337, 1032.642, 438.8182, 544.9369, 963.4965, 1376.161, 588.2546, 156.9897, 533.7459, 778.7711, 481.4941, 624.5328, 392.3926, 454.7166, 677.3, 877.7422, 460.3965, 642.8022, 492.1414, 1735.21, 1989.677, 1414.847, 38.33667, 459.2076, 1134.504, 358.1933, 930.0333, 1360.406, 939.7532, 1450.608, 1144.816, 1787.561, 174.0098, 2628.854
73.3, 1137.843, 369.0111, 960.3653, 962.7479, 1.333987, 767.9903, 0.0003451677, 4771.417, 0.001653355, 145.8843, 427.3953, 537.3743, 573.7592, 209.8901, 975.8387, 420.002, 520.7495, 1063.246, 1314.373, 563.4205, 150.2236, 511.195, 746.0267, 633.4565, 593.8397, 506.7878, 430.3744, 704.6431, 841.8556, 438.8849, 738.1933, 495.1889, 1664.413, 1925.955, 1418.748, 36.76994, 490.6182, 1087.051, 341.1826, 890.5162, 1445.457, 900.0549, 1386.256, 1151.301, 2045.806, 166.8622, 2568.573
73.40000000000001, 1081.729, 353.0669, 916.827, 920.1097, 1.265025, 734.1259, 0.0003304512, 4701.433, 0.001582375, 203.5576, 457.0153, 513.8864, 549.1005, 287.8832, 922.1601, 401.9926, 497.6356, 1067.949, 1365.847, 608.7418, 143.749, 554.1476, 714.6591, 607.0519, 564.6551, 1096.94, 474.2307, 675.012, 869.2559, 442.0347, 1017.415, 473.0673, 1850.865, 2197.698, 1476.539, 416.1258, 615.7598, 1041.583, 545.1658, 1020.21, 1383.7, 862.0335, 1377.576, 1179.29, 1956.376, 160.0082, 2642.124
73.5, 1028.382, 337.8115, 875.2625, 879.36, 1.199627, 701.7547, 0.0003163621, 4657.194, 0.001514443, 195.3345, 462.8492, 511.8525, 525.5016, 271.6488, 871.4343, 416.8818, 475.5477, 1022.578, 1304.523, 583.0427, 137.5535, 593.5354, 684.6104, 674.3159, 536.9048, 1485.038, 448.8438, 646.6268, 905.8413, 531.6213, 1071.434, 489.2835, 1873.843, 2123.208, 1416.339, 513.9651, 662.8101, 1070.026, 519.2758, 1056.262, 1489.434, 825.6183, 1347.55, 1130.148, 2053.632, 153.4357, 2670.354
