 , C003, C006, C008, C012, C013, C014, C017, C019, C023, C025, C028, C031, C037, C039, C042, C060, C076, C077, C088, C089, C094, C099, C100, C107, C109, C114, C115, C136, C139
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
342.6, 575.4407, 129.9999, 587.8064, 526.0851, 1180.821, 913.4127, 749.15, 693.0037, 111.6221, 844.7261, 588.2963, 917.822, 86.30563, 279.5753, 122.6764, 826.2776, 1190.58, 277.4673, 588.5428, 29.94679, 640.2732, 1343.623, 147.3755, 1883.174, 1780.5, 975.931, 2178.686, 1719.937, 2894.386
342.7, 549.1252, 123.9988, 555.7819, 584.8075, 1129.707, 868.2324, 716.8272, 658.511, 106.6256, 799.0927, 593.571, 870.5562, 82.37157, 266.1257, 117.0426, 787.5649, 1133.598, 265.8111, 563.7135, 28.7254, 635.2222, 1280.032, 140.08, 1864.613, 1790.489, 931.6329, 2301.484, 1911.036, 2770.697
342.8, 562.8583, 118.2747, 525.5021, 555.9061, 1135.63, 825.2869, 685.899, 787.0404, 101.8529, 755.9245, 595.9659, 825.7244, 78.61683, 253.3231, 111.6675, 870.3031, 1137.082, 254.6445, 551.8828, 27.55382, 637.1005, 1284.49, 133.1456, 1786.475, 1856.192, 889.3456, 2302.83, 1823.109, 2839.778
342.9, 537.1182, 112.8149, 496.872, 528.433, 1086.472, 784.4656, 682.0355, 747.8673, 97.29375, 793.7872, 568.0856, 783.2013, 75.03324, 241.1364, 106.5392, 829.5277, 1082.66, 243.9471, 570.3522, 26.43002, 682.4185, 1265.338, 126.5545, 1836.01, 1779.598, 848.9777, 2197.901, 1789.026, 2768.107
343, 568.3432, 107.6071, 469.8017, 502.3177, 1139.223, 745.6635, 652.6083, 769.5175, 92.93871, 750.9056, 541.5096, 742.8681, 71.61301, 229.536, 101.6464, 790.6627, 1110.703, 233.699, 546.2903, 25.35206, 649.4681, 1291.265, 120.2897, 1759.07, 1785.117, 810.4421, 2173.859, 1858.257, 2812.36
343.1, 542.3522, 102.6397, 498.5087, 477.493, 1089.909, 708.7806, 637.9787, 731.2166, 88.77859, 782.2829, 516.1769, 704.612, 68.34867, 218.4936, 96.97838, 753.6187, 1057.544, 223.8815, 532.2296, 24.31806, 618.1088, 1230.152, 114.335, 1723.332, 1838.724, 773.6557, 2139.812, 1809.787, 2853.313
343.2, 600.8163, 97.90158, 530.8595, 537.1158, 1085.558, 673.722, 610.4525, 694.822, 84.8047, 740.0228, 594.8763, 668.326, 65.23314, 207.9825, 92.5247, 718.3102, 1088.631, 214.4764, 509.776, 23.32624, 675.7427, 1225.883, 108.675, 1727.143, 1762.851, 738.5391, 2217.163, 1835.729, 2865.272
343.3, 573.3403, 93.38221, 501.9375, 510.5713, 1130.01, 640.3976, 641.3835, 660.2388, 81.00867, 749.017, 567.047, 633.9086, 62.25962, 197.977, 88.27555, 837.0389, 1036.528, 205.4664, 488.2697, 22.37487, 643.1147, 1211.972, 103.2953, 1654.766, 1842.109, 788.2467, 2255.313, 1751.268, 2786.438
343.4, 547.1208, 89.07146, 474.5913, 485.3387, 1112.444, 608.7216, 613.7104, 627.377, 77.38258, 812.0728, 540.5196, 601.2637, 59.42164, 188.4529, 84.22154, 797.822, 1026.829, 196.8348, 467.6707, 21.4623, 612.0621, 1160.32, 98.18185, 1693.842, 1820.299, 752.4678, 2228.768, 1797.999, 2823.492
343.5, 522.1004, 84.9597, 448.7349, 461.3531, 1064.289, 578.6122, 596.3976, 596.1507, 73.91879, 768.2034, 515.2332, 570.2999, 56.71303, 179.3869, 80.35371, 760.4425, 977.6843, 188.5659, 447.9407, 20.58695, 582.5089, 1193.994, 93.32156, 1651.551, 1860.162, 718.3129, 2194.731, 1807.42, 2833.249
343.6, 498.2242, 81.03776, 424.2872, 447.1205, 1024.581, 670.7091, 662.1981, 654.1548, 70.61004, 726.7039, 491.1298, 540.9307, 54.12788, 170.7571, 76.66351, 724.8143, 930.8915, 180.6444, 454.3319, 19.7473, 554.3826, 1213.502, 88.70186, 1757.516, 1819.076, 752.2584, 2094.728, 1762.715, 2712.172
343.7, 475.4398, 77.29686, 482.5249, 465.6114, 980.2296, 637.5337, 633.6268, 632.0981, 67.4494, 687.4462, 477.8033, 513.0739, 51.66057, 162.5424, 73.14278, 690.8554, 967.0488, 173.0556, 478.2415, 18.94189, 597.6315, 1218.933, 84.31084, 1683.866, 1827.998, 718.1129, 2098.239, 1866.2, 2807.855
343.8, 475.7874, 73.72865, 539.3849, 442.6007, 1006.583, 650.0052, 606.2883, 627.8583, 64.43024, 650.3093, 455.4509, 486.6517, 49.30573, 154.7229, 169.7596, 658.4875, 920.765, 165.7857, 458.0656, 18.16934, 626.8195, 1161.243, 80.1372, 1631.845, 1862.334, 780.258, 2154.45, 1780.336, 2715.759
343.9, 454.0292, 70.32515, 509.9984, 420.7273, 997.4256, 656.3593, 580.1294, 596.6082, 61.54622, 615.1786, 434.1441, 461.5902, 47.05823, 147.2796, 161.9635, 714.9839, 876.6964, 158.8211, 458.0089, 17.4283, 596.5537, 1192.197, 76.17017, 1642.544, 1785.487, 777.4412, 2056.282, 1698.423, 2762.411
344, 433.2659, 67.07877, 482.213, 399.9348, 979.8201, 623.8937, 555.0991, 566.9134, 58.79129, 581.9457, 413.8341, 437.8193, 44.91317, 140.1944, 154.5254, 681.4855, 834.7369, 152.1492, 438.6866, 16.71747, 567.7493, 1135.773, 72.39951, 1674.089, 1751.137, 796.2631, 2058.914, 1620.279, 2757.233
344.1, 426.4096, 63.98225, 455.9414, 380.1699, 937.4067, 593.0339, 531.1488, 538.6966, 56.15968, 550.5081, 459.4593, 415.2725, 42.8659, 133.45, 219.8834, 649.5566, 794.7857, 145.7575, 499.353, 16.03564, 540.3356, 1130.559, 68.81552, 1692.942, 1854.343, 853.9768, 1998.231, 1706.942, 2776.285
344.2, 477.8774, 61.02868, 431.101, 361.3817, 896.8293, 563.7006, 508.2318, 511.8842, 53.64587, 520.7687, 437.965, 393.8869, 40.91195, 127.0301, 209.7854, 619.1237, 756.7466, 139.6343, 478.2864, 15.38162, 554.9117, 1077.052, 65.40894, 1621.998, 1777.826, 815.2144, 2078.779, 1684.589, 2747.329
344.3, 456.0236, 58.21145, 407.6141, 343.5221, 858.0083, 535.8182, 510.5562, 586.5503, 51.24458, 492.636, 417.4763, 373.6025, 39.04706, 120.919, 200.1511, 590.1165, 720.528, 133.7683, 458.1086, 14.75428, 552.5397, 1026.077, 62.171, 1595.02, 1762.281, 778.2113, 2150.547, 1759.259, 2743.431
344.4, 456.8942, 55.52427, 385.4067, 326.5451, 820.8677, 509.315, 516.5363, 557.3561, 48.95078, 595.1793, 474.2252, 354.3628, 37.26718, 115.1019, 190.9593, 562.4684, 835.7777, 128.1488, 438.782, 14.15252, 525.8605, 977.5148, 59.09335, 1556.663, 1724.074, 742.8879, 2094.578, 1790.137, 2626.193
344.5, 435.9999, 52.96113, 364.4092, 341.6511, 826.6441, 484.1227, 514.5773, 529.6151, 46.75965, 563.0268, 452.0401, 336.1139, 35.56843, 109.5647, 182.1896, 614.0353, 827.837, 122.7654, 420.2708, 13.5753, 500.4695, 951.0189, 56.16805, 1615.733, 1682.283, 709.1678, 2114.601, 1707.773, 2692.295
344.6, 445.719, 50.51632, 344.5557, 324.7666, 861.969, 569.9184, 567.3333, 503.2547, 44.6666, 532.6112, 430.8929, 318.8047, 33.94711, 104.2938, 173.8226, 585.2666, 788.216, 117.6081, 402.5405, 13.02162, 476.3045, 1053.199, 53.38756, 1651.072, 1877.622, 676.9783, 2123.386, 1629.198, 2577.242
344.7, 425.3358, 48.18436, 432.3361, 308.7165, 824.657, 568.6015, 542.8552, 478.2064, 42.66723, 503.8387, 410.735, 302.387, 32.3997, 99.27651, 298.04, 668.5634, 750.4913, 112.6674, 431.3596, 12.49053, 546.5974, 1003.354, 50.74472, 1581.883, 1800.144, 646.2499, 2120.313, 1739.475, 2656.934
344.8, 405.8848, 45.96006, 484.5656, 293.4596, 788.9601, 540.4767, 530.4495, 507.5059, 40.75737, 563.3904, 434.4294, 286.8147, 30.92283, 94.50059, 284.3527, 637.2399, 862.0007, 107.9343, 454.3962, 11.9811, 595.3127, 955.8669, 48.2327, 1515.593, 1751.308, 616.9163, 2030.86, 1715.045, 2543.392
344.9, 470.5252, 43.83843, 458.1658, 447.6759, 886.8305, 513.743, 526.5362, 482.246, 38.93299, 532.9552, 414.1061, 389.5202, 29.51328, 89.95441, 271.2939, 607.384, 820.7446, 103.4001, 435.2263, 11.49244, 566.5682, 925.7023, 45.84504, 1523.354, 1747.948, 659.9076, 2051.099, 1636.135, 2616.319
345, 449.0076, 41.81474, 452.7958, 425.5516, 848.4423, 488.3316, 503.8183, 458.2433, 37.19028, 504.1642, 394.7335, 369.4608, 28.16797, 85.62695, 258.8349, 578.9269, 862.2666, 108.0527, 416.8651, 11.02372, 577.9387, 895.5768, 43.57557, 1459.517, 1831.573, 629.954, 2037.275, 1709.979, 2504.512
345.1, 507.6993, 39.88447, 428.1269, 404.5207, 811.7159, 558.0801, 482.0805, 451.483, 35.52557, 548.8361, 468.973, 384.72, 26.884, 81.50766, 246.948, 590.9022, 894.5505, 103.5135, 435.0499, 10.57411, 550.0331, 1012.535, 41.41845, 1549.484, 1755.994, 601.3601, 2163.021, 1665.145, 2397.484
345.2, 484.4817, 38.0433, 446.5721, 384.5291, 814.0994, 530.4757, 461.2806, 448.0771, 33.93538, 519.1871, 452.639, 364.9077, 25.65854, 77.58655, 235.6071, 578.0801, 851.7366, 99.16493, 416.6961, 10.14284, 523.475, 964.6136, 39.36811, 1484.551, 1740.188, 574.064, 2064.463, 1645.705, 2376.61
345.3, 462.3258, 36.28713, 422.2422, 405.9241, 947.257, 561.3282, 502.9047, 447.3823, 32.41637, 491.1398, 431.4638, 346.1158, 24.48895, 73.85406, 224.7869, 588.9263, 829.1226, 94.99908, 518.0627, 9.729156, 498.1991, 942.1918, 37.41927, 1596.48, 1774.615, 548.007, 2019.478, 1596.641, 2328.323
345.4, 560.1499, 224.3172, 436.3976, 521.5955, 984.9053, 533.5631, 514.6736, 455.3786, 30.96535, 511.5597, 411.2792, 328.2915, 66.51275, 70.30114, 214.4637, 638.3416, 918.7355, 185.323, 496.2068, 9.332348, 474.1437, 1061.64, 35.5669, 1529.578, 1768.173, 651.9272, 1927.46, 1762.936, 2361.004
345.5, 534.5336, 213.9622, 443.3772, 635.8211, 1086.703, 544.0057, 501.0405, 432.7132, 240.9442, 737.2883, 392.0388, 311.3852, 156.2762, 66.91914, 204.6146, 608.4341, 1007.426, 194.8811, 475.2729, 8.951723, 451.2498, 1011.394, 33.80623, 1586.981, 1796.929, 622.3359, 1940.914, 1681.823, 2431.074
345.6, 511.5668, 293.4724, 419.2214, 604.3986, 1175.506, 714.8712, 565.5444, 411.1759, 230.1591, 762.7963, 428.7596, 410.0725, 166.2414, 277.6551, 277.5624, 579.9278, 971.0478, 194.8518, 455.2223, 8.586622, 504.6385, 1031.631, 32.13272, 1566.922, 1764.382, 620.4965, 2077.736, 1658.648, 2508.556
345.7, 497.3784, 279.925, 396.3817, 794.3364, 1344.208, 679.5114, 565.5024, 476.0277, 405.8838, 734.1669, 408.7015, 440.6058, 291.0337, 433.1725, 264.8155, 652.6114, 1060.663, 303.6785, 436.0175, 8.236413, 509.1693, 982.8058, 30.54205, 1641.888, 1831.63, 592.3318, 2099.436, 1824.114, 2446.94
345.8, 474.6327, 267.003, 431.6128, 755.08, 1361.998, 645.9006, 563.0159, 452.3345, 519.2922, 783.0754, 396.6413, 469.976, 445.3441, 626.1458, 252.654, 797.1008, 1130.527, 290.9212, 417.6229, 7.900487, 546.7924, 999.4866, 29.03012, 1573.083, 1756.05, 638.4936, 2105.196, 1786.362, 2432.448
345.9, 571.2073, 254.6775, 432.3486, 717.7636, 1303.042, 613.9523, 636.7979, 429.8206, 531.9521, 740.7725, 378.0857, 543.9883, 425.044, 693.7858, 241.051, 759.7551, 1076.419, 332.6715, 457.8129, 7.578262, 568.2266, 1110.247, 393.8881, 1605.658, 1683.588, 621.1224, 2062.867, 1793.485, 2495.325
346, 545.0853, 261.7085, 439.5155, 776.3665, 1286.509, 583.5843, 609.3226, 456.9886, 508.1409, 733.2543, 360.3983, 515.9741, 405.6692, 660.4096, 318.2843, 724.1591, 1102.445, 318.6962, 438.4988, 7.269179, 540.79, 1057.701, 374.3894, 1586.1, 1819.639, 629.7053, 1968.872, 1710.967, 2463.934
346.1, 585.6599, 375.5689, 415.5701, 737.9982, 1256.396, 554.7184, 594.8499, 434.2431, 485.3955, 845.9998, 439.4014, 489.4025, 496.7292, 661.7089, 342.598, 690.2308, 1102.616, 305.308, 419.9995, 6.972702, 514.6781, 1091.22, 355.856, 1723.948, 1912.382, 601.1226, 2070.83, 1776.366, 2403.909
346.2, 558.8771, 358.2318, 392.9293, 969.4731, 1202.011, 527.2803, 611.0382, 445.3058, 588.6323, 974.2858, 418.8455, 464.1993, 579.9251, 674.2801, 352.5297, 657.8922, 1185.505, 350.6345, 582.5822, 6.688317, 514.0145, 1044.075, 338.2401, 1686.857, 1833.469, 573.8373, 1976.472, 1694.636, 2386.693
346.3, 533.319, 399.1463, 492.9383, 921.5614, 1427.291, 501.1993, 584.6743, 468.3285, 578.5229, 921.6534, 559.6392, 582.0915, 801.4388, 673.1807, 384.8687, 793.3329, 1256.534, 335.9046, 566.3021, 6.415531, 529.8777, 1116.502, 321.4962, 1848.411, 1757.813, 547.7905, 2004.502, 1616.666, 2452.071
346.4, 508.9298, 477.9156, 702.7122, 876.0175, 1365.508, 476.4084, 559.4479, 738.3926, 759.9579, 911.1154, 791.6365, 836.3257, 764.9069, 640.7958, 367.1938, 810.6732, 1196.395, 323.9661, 573.5901, 6.15387, 504.2928, 1391.294, 632.6411, 1770.952, 1878.483, 853.6464, 1913.166, 1542.283, 2685.775
346.5, 485.6559, 455.8539, 1226.421, 978.7083, 1468.022, 452.8438, 535.31, 1048.908, 725.9408, 861.8955, 1019.184, 1050.643, 798.3646, 635.1494, 350.3307, 772.6916, 1139.135, 310.3565, 695.8249, 5.902882, 479.9431, 1471.316, 601.3234, 1948.343, 1871.558, 814.8989, 1825.992, 1471.323, 2778.843
346.6, 463.4463, 456.0529, 1848.081, 1070.458, 1404.476, 430.4447, 526.2149, 996.7006, 835.5447, 862.0978, 1269.247, 1269.283, 761.9728, 687.706, 334.2419, 736.4895, 1084.615, 297.3186, 677.428, 5.66213, 498.8466, 1559.363, 571.5561, 1930.086, 1962.206, 777.9102, 1742.79, 1403.627, 2660.091
346.7, 442.2524, 435.0003, 1747.395, 1017.555, 1343.681, 409.1536, 525.7174, 947.0922, 798.1442, 1263.759, 1508.731, 1342.568, 797.5235, 654.6223, 318.892, 701.9835, 1130.644, 284.8284, 648.8488, 5.431197, 474.7599, 1485.562, 543.2623, 1849.205, 1904.677, 742.6004, 1663.379, 1339.047, 2546.415
346.8, 595.6797, 414.9197, 1652.195, 1066.384, 1378.985, 388.9155, 503.0348, 899.9528, 762.4177, 1251.72, 1438.15, 1273.429, 761.17, 623.1302, 304.2471, 669.0942, 1234.151, 272.863, 621.4753, 5.209683, 490.9284, 1415.253, 753.0079, 1771.712, 1826.082, 708.8934, 1935.635, 1550.368, 2762.803
346.9, 568.4387, 554.7695, 1562.181, 1072.521, 1353.709, 369.6785, 481.3308, 855.1597, 728.2905, 1491.26, 1370.871, 1207.85, 726.4737, 593.1531, 290.2747, 916.371, 1175.083, 324.0261, 595.2567, 4.997203, 467.224, 1372.673, 715.7318, 1697.467, 1750.73, 760.8007, 1847.438, 1479.036, 2858.542
347, 542.4434, 529.16, 1757.738, 1019.516, 1295.111, 351.3931, 460.5633, 1016.27, 695.6908, 1410.7, 1666.521, 1533.701, 722.3061, 564.618, 276.944, 1085.195, 1118.843, 310.4139, 570.1442, 4.79339, 444.6642, 1626.805, 680.3008, 1763.269, 1862.138, 726.2676, 1763.258, 1410.985, 2736.385
347.1, 517.6368, 504.7327, 1871.051, 1032.895, 1317.851, 334.0121, 668.4271, 965.6878, 664.5504, 1334.492, 1588.558, 1454.719, 689.3812, 537.4557, 264.2255, 1210.676, 1199.168, 401.4216, 573.1176, 4.597889, 423.1938, 1549.812, 646.6239, 1689.378, 1834.349, 717.7214, 1682.915, 1346.066, 2619.448
347.2, 493.9648, 481.433, 2083.403, 1079.539, 1474.102, 317.4908, 639.5871, 917.6229, 708.9426, 1262.401, 1714.75, 1379.804, 657.9572, 511.6002, 252.091, 1231.827, 1141.775, 384.5582, 659.756, 4.410362, 467.7382, 1682.64, 614.6141, 1781.266, 1926.481, 704.4394, 1606.233, 1284.134, 2617.62
347.3, 471.3752, 459.2089, 1969.897, 1098.758, 1410.292, 301.7867, 611.9915, 871.9504, 677.209, 1194.204, 1634.532, 1406.046, 627.9656, 486.9885, 240.5139, 1213.822, 1087.129, 402.8908, 631.9224, 4.230483, 546.909, 1723.735, 685.863, 1706.62, 1846.987, 672.4645, 1533.044, 1225.051, 2505.758
347.4, 449.8187, 438.0107, 1862.574, 1044.457, 1380.414, 286.8593, 678.4585, 1076.731, 646.8958, 1207.256, 1558.066, 1437.223, 599.3411, 463.5608, 229.4684, 1591.593, 1213.639, 447.9371, 605.2631, 4.057941, 737.5445, 1642.155, 948.611, 2146.827, 1962.263, 820.9561, 1964.414, 1168.686, 2911.294
347.5, 429.248, 417.791, 2063.737, 992.84, 1497.062, 272.6704, 693.4679, 1023.139, 617.9395, 1142.038, 1491.376, 1363.209, 572.0213, 441.2601, 218.9302, 1721.028, 1155.553, 429.1196, 590.5267, 3.892436, 739.1844, 1564.435, 901.6519, 2309.501, 2009.787, 829.0267, 1874.905, 1114.915, 2786.883
347.6, 409.6181, 398.5048, 1951.302, 943.7734, 1516.733, 259.1833, 765.3541, 1313.403, 590.2794, 1332.322, 1650.071, 1602.106, 557.6509, 420.0323, 339.8867, 1970.735, 1100.247, 472.2473, 565.6137, 3.733681, 1066.048, 1736.188, 857.0173, 2632.428, 1965.134, 791.3967, 1789.474, 1063.618, 2838.95
347.7, 431.5075, 380.1089, 1844.992, 913.7385, 1548.15, 246.3632, 791.0911, 1448.049, 563.8574, 1260.348, 1572.878, 1519.601, 547.6377, 399.8256, 324.2776, 2129.226, 1128.962, 452.4085, 541.7517, 3.581401, 1150.873, 1727.035, 814.5924, 2914.043, 1960.436, 882.0991, 1707.936, 1014.681, 2879.055
347.8, 411.7742, 362.5621, 1744.474, 969.6014, 1481.135, 234.1773, 756.9586, 1375.976, 538.618, 1192.262, 1499.296, 1441.345, 522.6747, 380.5911, 309.3853, 2029.468, 1244.312, 433.4031, 518.8964, 3.435332, 1095.303, 1681.349, 774.2676, 2791.928, 1879.54, 842.0601, 1630.114, 1092.885, 2756.021
347.9, 410.906, 345.8253, 1649.433, 924.7555, 1470.579, 544.635, 758.328, 1307.49, 737.1488, 1127.854, 1429.156, 1367.119, 498.8497, 362.2819, 295.177, 2368.926, 1434.6, 512.0421, 497.0053, 3.29522, 1042.417, 1623.802, 1045.268, 3165.2, 1809.934, 909.3405, 1893.73, 1474.904, 3052.201
348, 392.1148, 329.8612, 1559.569, 923.1108, 1508.407, 670.511, 870.3911, 1242.413, 704.1526, 1066.925, 1362.298, 1296.715, 476.1107, 344.8535, 281.6211, 2365.002, 1365.939, 494.4176, 501.7301, 3.160823, 1089.115, 1546.951, 993.5239, 3400.743, 1968.013, 868.065, 1807.442, 1407.044, 3167.661
348.1, 374.183, 314.634, 1474.602, 877.4904, 1572.958, 637.3454, 832.8372, 1301.256, 672.6334, 1009.288, 1298.568, 1262.185, 454.4081, 328.2635, 268.6878, 2368.158, 1300.564, 473.6474, 525.2285, 3.031907, 1036.527, 1623.441, 944.3415, 3258.232, 1896.932, 1111.728, 1946.984, 1342.306, 3244.28
348.2, 357.0712, 300.1097, 1394.264, 946.8186, 1515.389, 605.8203, 796.9036, 1236.489, 642.5251, 954.7651, 1237.818, 1208.162, 439.5847, 312.4716, 256.3484, 2386.04, 1238.318, 453.7498, 715.1339, 2.908249, 1046.929, 1546.607, 897.5938, 3264.975, 1953.973, 1061.266, 1991.202, 1280.546, 3105.638
348.3, 340.7419, 286.256, 1318.302, 966.9125, 1603.76, 575.8546, 762.5204, 1286.858, 613.7645, 903.1873, 1324.174, 1183.541, 419.5471, 297.4395, 244.5758, 2401.185, 1179.051, 434.688, 731.8948, 2.789635, 996.3783, 1617.459, 853.1602, 3258.711, 1933.462, 1013.095, 2089.564, 1221.629, 3122.305
348.4, 325.1595, 273.0417, 1775.358, 919.1274, 1670.521, 547.371, 729.6207, 1702.833, 586.2912, 854.3957, 1443.496, 1229.107, 478.2975, 283.1304, 233.3438, 2380.412, 1122.62, 416.4271, 838.5579, 2.675858, 948.2684, 1847.863, 810.9261, 3122.152, 1923.294, 1052.87, 1994.352, 1165.422, 2988.876
348.5, 310.2896, 260.4374, 2426.465, 893.3389, 1598.209, 520.2963, 698.1404, 1618.079, 560.0477, 808.2399, 1799.77, 1641.532, 532.3132, 269.5098, 222.6276, 2337.338, 1068.891, 415.7484, 803.181, 2.566722, 1125.031, 2080.812, 770.7828, 3103.366, 2008.483, 1022.915, 1903.479, 1111.801, 2861.149
348.6, 296.0997, 248.415, 2338.26, 849.1898, 1529.028, 494.5608, 668.0185, 1537.543, 534.9789, 764.5776, 1715.573, 1556.996, 508.0488, 350.9472, 212.4035, 2388.426, 1017.733, 398.2831, 769.2966, 2.462037, 1171.47, 2090.177, 732.6268, 2973.317, 2083.864, 1022.769, 1816.746, 1060.647, 2868.78
348.7, 282.5587, 236.9476, 2210.868, 1144.967, 1595.103, 549.1781, 733.1619, 1591.031, 757.8234, 871.2141, 1635.316, 1476.814, 484.8905, 334.0641, 263.4997, 2276.524, 1197.888, 511.6453, 736.8417, 2.361621, 1114.906, 1991.253, 838.2831, 3076.522, 2127.136, 1119.537, 1733.966, 1011.846, 2875.437
348.8, 269.637, 226.0095, 2182.615, 1088.382, 1571.048, 522.014, 701.5289, 1511.841, 828.7306, 833.5087, 1558.813, 1400.762, 462.7877, 372.7278, 251.3986, 2169.864, 1194.438, 599.3206, 705.756, 2.265301, 1061.073, 1917.18, 796.7856, 3093.149, 2039.362, 1068.721, 1654.957, 965.2916, 2951.7
348.9, 400.0606, 215.5763, 2243.902, 1162.764, 1503.042, 653.5085, 742.1769, 1436.593, 791.635, 788.4813, 1485.89, 1328.625, 441.6925, 354.7969, 239.8533, 2122.472, 1137.271, 591.3334, 675.9818, 2.17291, 1009.839, 1907.59, 757.3423, 2991.57, 1994.411, 1020.211, 1579.548, 920.8786, 3069.808
349, 381.7654, 205.6248, 2335.72, 1105.3, 1437.98, 621.184, 912.0526, 1365.09, 756.2, 1003.767, 1850.109, 1500.411, 421.5589, 337.7286, 554.5212, 2125.609, 1082.841, 566.4919, 647.4637, 2.084287, 987.8447, 1817.307, 719.8516, 3135.637, 1959.064, 973.9028, 1507.576, 878.5091, 3127.843
349.1, 364.3069, 196.1327, 2208.467, 1050.676, 1425.629, 590.4583, 872.7011, 1297.145, 822.5295, 1111.204, 1869.443, 1597.233, 402.343, 321.4814, 529.0551, 2026.02, 1031.015, 551.0611, 706.335, 1.999278, 940.1469, 1873.066, 684.2167, 3004.236, 1919.302, 929.6968, 1438.883, 838.089, 3087.894
349.2, 347.6467, 187.0787, 2088.147, 1146.307, 1590.818, 591.0756, 1021.73, 1403.929, 785.7115, 1051.176, 1781.988, 1514.979, 384.003, 306.0157, 504.7585, 1980.92, 1058.111, 527.9114, 676.5363, 1.917737, 1324.927, 1818.72, 650.3459, 3058.036, 2096.12, 887.4974, 1670.684, 799.5286, 3309.293
349.3, 331.7485, 178.4427, 1974.382, 1089.656, 1521.956, 779.4415, 1064.838, 1364.829, 750.5416, 994.3894, 1698.623, 1436.961, 366.499, 291.2942, 542.349, 1888.11, 1230.057, 505.7342, 647.9947, 1.839521, 1260.954, 1769.66, 618.1519, 3023.757, 2009.626, 847.2134, 1594.559, 762.7424, 3297.802
349.4, 316.5773, 170.2054, 1866.815, 1064.936, 1456.076, 740.8878, 1062.22, 1296.898, 716.946, 1226.207, 1619.159, 1362.96, 349.7929, 277.2808, 600.6755, 1799.649, 1204.685, 486.7376, 620.6572, 32.35846, 1200.069, 1685.905, 797.0388, 3025.221, 1926.701, 1177.506, 1521.902, 1347.945, 3308.811
349.5, 302.0999, 162.3483, 1765.108, 1012.307, 1590.926, 932.8091, 1016.389, 1255.577, 902.7585, 1230.032, 1543.412, 1292.771, 333.8483, 263.9415, 573.0898, 2047.735, 1523.998, 601.9519, 783.4742, 31.0387, 1142.124, 1606.115, 791.8195, 3066.659, 1847.197, 1221.342, 2084.824, 1711.956, 3707.873
349.6, 314.2561, 154.8539, 1668.942, 962.2783, 1522.059, 1010.323, 972.5359, 1193.084, 1015.58, 1249.549, 1471.209, 1226.196, 318.6305, 251.244, 546.7709, 2097.899, 1584.183, 576.6643, 806.2163, 29.77277, 1225.196, 1530.101, 913.6686, 2938.148, 1770.974, 1165.905, 2119.045, 1989.466, 3616.986
349.7, 379.604, 147.7054, 1578.016, 963.1146, 1456.174, 1069.951, 1007.291, 1133.701, 970.121, 1209.651, 1402.383, 1163.049, 304.1064, 239.1573, 521.6608, 1999.609, 1521.596, 552.439, 772.2039, 28.55848, 1204.428, 1457.684, 868.4393, 3108.437, 1990.808, 1112.984, 2135.395, 1897.931, 3484.751
349.8, 377.7697, 140.887, 1492.044, 915.5171, 1393.141, 1017.028, 963.8307, 1160.603, 926.6966, 1144.304, 1336.777, 1103.155, 290.2443, 227.6521, 497.7038, 1905.923, 1534.489, 551.8503, 744.9089, 27.3937, 1146.273, 1549.021, 825.4489, 2978.175, 1908.659, 1131.221, 2038.095, 1810.607, 3612.571
349.9, 360.4939, 134.3833, 1410.755, 870.2719, 1484.068, 966.7222, 1000.021, 1102.837, 885.2159, 1082.487, 1274.241, 1046.344, 277.0141, 216.7004, 474.847, 1816.627, 1461.047, 528.6674, 733.4475, 46.92025, 1248.588, 1512.439, 856.2377, 2853.372, 1829.9, 1079.875, 2037.045, 1853.45, 3689.061
350, 344.0081, 128.1799, 1333.895, 847.0345, 1419.827, 918.905, 956.8738, 1047.945, 845.5919, 1024.009, 1214.63, 1052.785, 264.387, 206.2755, 453.0399, 1837.652, 1391.12, 506.4584, 702.505, 45.00659, 1188.3, 1440.859, 883.67, 2851.76, 1754.391, 1123.052, 2149.869, 1884.41, 3663.401
350.1, 332.7395, 122.2628, 1261.223, 805.1738, 1358.367, 899.5051, 1024.776, 1112.961, 871.4225, 1047.462, 1157.807, 1235.284, 252.3354, 196.3521, 432.2343, 1900.083, 1324.54, 485.1824, 731.3391, 43.17097, 1130.923, 1587.162, 839.9257, 2786.232, 1731.294, 1090.451, 2051.909, 1797.708, 3674.288
