 , C001, C003, C004, C006, C007, C008, C011, C013, C016, C022, C025, C026, C027, C029, C035, C038, C039, C054, C055, C058, C060, C065, C069, C083, C084, C090, C102, C105, C107, C117, C118, C119, C120, C121, C124
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
508.1, 664.5273, 534.0885, 297.2327, 317.7278, 766.152, 376.0725, 569.2874, 821.6702, 373.0043, 835.0153, 200.2837, 878.4985, 466.2113, 614.5278, 317.3506, 854.4985, 192.5843, 569.4556, 840.7411, 1034.362, 436.0853, 1073.919, 1122.045, 1334.031, 824.2358, 369.3459, 1118.712, 979.8494, 685.9033, 805.5004, 1789.958, 1300.248, 1449.447, 1272.927, 851.8909
508.2, 631.5109, 506.2198, 282.9905, 303.7574, 843.4424, 356.5851, 539.7149, 938.8221, 355.3589, 840.8918, 190.0706, 946.6108, 495.6708, 593.5944, 303.6833, 921.1315, 184.5133, 592.5244, 805.1702, 1060.666, 414.2837, 1097.895, 1073.678, 1370.202, 834.0219, 349.9821, 1069.971, 997.7635, 656.675, 932.898, 1852.623, 1404.856, 1551.446, 1354.738, 873.0773
508.3, 663.8498, 487.9145, 269.4308, 290.4012, 845.0793, 338.1075, 511.6786, 894.3514, 379.2482, 812.6163, 180.3783, 979.0764, 472.5323, 565.551, 290.6046, 946.5118, 176.7805, 679.8858, 771.1043, 1153.184, 489.0962, 1137.577, 1077.806, 1310.583, 876.506, 331.6336, 1142.884, 954.6707, 642.4723, 1027.405, 1853.808, 1438.332, 1595.494, 1484.05, 835.6386
508.4, 630.8671, 462.4551, 256.5209, 277.6324, 878.2033, 320.5873, 485.0986, 887.7195, 361.3075, 900.8886, 171.1802, 937.5781, 467.8034, 538.8324, 278.0891, 921.2526, 169.3718, 660.0568, 738.4797, 1178.979, 464.6443, 1227.829, 1179.315, 1285.365, 920.722, 314.247, 1126.459, 1017.016, 644.7429, 1090.933, 1934.655, 1542.712, 1639.609, 1509.79, 895.979
508.5, 599.5231, 438.3242, 244.2295, 265.4249, 962.4174, 303.975, 459.8994, 968.4883, 344.2155, 924.0801, 162.4511, 925.4687, 550.6885, 616.9416, 266.1127, 905.587, 162.2735, 626.3217, 707.2355, 1163.986, 441.4149, 1261.402, 1144.945, 1283.467, 1041.137, 297.7719, 1168.969, 973.092, 617.2686, 1170.7, 1926.011, 1487.253, 1604.959, 1436.895, 902.7462
508.6, 569.7364, 439.5397, 232.527, 253.7542, 920.7889, 288.2235, 436.0092, 950.1851, 327.932, 929.2407, 154.1672, 1049.145, 524.9817, 587.7952, 254.6521, 858.2589, 155.4728, 626.1393, 677.3131, 1191.695, 517.028, 1243.032, 1095.591, 1244.927, 1066.497, 282.1606, 1161.615, 931.0648, 709.6353, 1131.605, 1894.934, 1529.207, 1678.923, 1491.806, 975.5063
508.7, 686.0164, 416.6045, 304.5657, 242.5967, 910.7227, 273.2883, 413.36, 1032.224, 312.4189, 878.1049, 146.3057, 1120.173, 515.0597, 560.0257, 243.685, 813.4042, 148.9571, 594.1377, 648.6567, 1189.522, 491.1797, 1192.551, 1064.217, 1286.972, 1112.31, 475.0628, 1111.005, 912.0658, 679.3958, 1102.898, 1828.385, 1463.34, 1625.556, 1511.982, 933.6753
508.8, 651.9324, 394.8661, 289.9722, 231.9298, 900.0808, 259.1269, 391.8874, 983.3291, 297.6396, 829.7831, 138.845, 1138.531, 517.0318, 533.5682, 233.1902, 836.2538, 142.7144, 563.7717, 621.2128, 1237.308, 466.6237, 1201.251, 1018.343, 1230.975, 1063.301, 450.1566, 1124.895, 889.3467, 749.5306, 1052.442, 1750.81, 1466.521, 1668.293, 1438.981, 893.6381
508.9, 619.5417, 429.3854, 320.0633, 221.7319, 1044.963, 245.6994, 371.5302, 936.7501, 331.8409, 1062.748, 131.7649, 1090.274, 555.6057, 521.035, 223.1475, 968.0555, 136.7334, 594.5683, 594.9299, 1184.719, 547.238, 1283.407, 1119.155, 1177.414, 1016.451, 426.5562, 1075.885, 966.9961, 717.5909, 1090.282, 1965.165, 1559.275, 1679.333, 1453.799, 879.7146
509, 588.7604, 406.9801, 304.7272, 211.9824, 999.7639, 232.9677, 352.2304, 983.3525, 316.1429, 1047.066, 125.0457, 1044.063, 529.6694, 520.9281, 271.7936, 917.4626, 131.003, 564.1802, 569.7591, 1216.955, 519.8795, 1229.325, 1070.913, 1169.984, 971.6661, 404.1931, 1128.61, 1046.192, 708.8336, 1040.402, 1979.914, 1542.212, 1722.495, 1499.151, 877.338
509.1, 559.5085, 385.7439, 290.126, 202.6615, 956.5201, 220.8957, 410.8916, 952.3887, 301.1874, 989.4467, 118.6692, 1108.517, 504.9438, 517.8792, 276.6576, 869.5138, 125.5128, 535.3453, 545.6532, 1201.467, 493.8886, 1177.521, 1049.605, 1267.987, 1088.488, 495.87, 1099.315, 1001.008, 697.092, 1028.88, 1895.91, 1554.207, 1649.963, 1426.769, 839.7166
509.2, 690.5959, 387.6076, 276.2244, 193.7505, 915.1467, 209.4492, 389.5471, 907.2753, 286.9394, 934.9977, 112.6179, 1090.336, 553.8514, 559.2386, 334.5901, 824.0709, 120.2527, 507.9841, 522.5672, 1238.883, 533.0074, 1134.661, 1068.178, 1280.317, 1130.933, 540.8682, 1123.837, 973.0673, 667.4161, 1010.876, 1838.994, 1710.408, 1598.952, 1357.883, 853.4811
509.3, 656.2844, 367.3822, 262.9889, 185.2314, 875.5629, 198.5959, 369.3115, 864.2989, 273.3655, 883.5451, 106.8751, 1206.089, 527.9969, 532.8183, 387.3668, 781.003, 115.213, 482.0213, 500.4579, 1272.703, 562.6526, 1164.851, 1071.038, 1266.541, 1081.104, 533.8554, 1137.521, 931.0412, 709.5973, 1048.748, 1776.497, 1694.402, 1547.006, 1352.315, 981.1356
509.4, 623.6776, 370.9554, 327.2159, 177.0868, 900.8965, 188.305, 350.127, 823.3582, 260.4337, 834.9239, 101.4252, 1154.969, 503.3494, 533.0361, 370.6841, 740.1859, 110.3845, 457.3855, 479.2841, 1311.691, 534.5234, 1115.765, 1050.921, 1218.812, 1076.151, 505.8669, 1087.96, 934.7439, 785.7942, 1015.998, 1701.123, 1664.315, 1481.863, 1349.914, 939.0632
509.5, 592.6907, 473.825, 311.5371, 169.3003, 884.1141, 178.5474, 411.1725, 856.6188, 248.1136, 871.3796, 96.25317, 1106.016, 519.8367, 533.7778, 428.4802, 828.3044, 105.7584, 434.0088, 459.0061, 1255.941, 507.8005, 1144.574, 1005.62, 1187.116, 1028.735, 479.3457, 1131.897, 1064.132, 752.3093, 1086.266, 1773.792, 1597.807, 1614.607, 1303.479, 923.9758
509.6, 563.2435, 449.1009, 360.6738, 161.8562, 998.9002, 169.2953, 429.5516, 816.0419, 319.489, 1057.658, 91.3449, 1059.137, 575.0912, 571.6332, 410.0269, 822.5519, 101.3262, 566.3359, 439.5861, 1202.56, 610.9411, 1178.06, 1057.644, 1188.5, 983.4083, 454.215, 1082.582, 1018.173, 720.2512, 1036.571, 1795.362, 1681.624, 1607.337, 1372.992, 941.7742
509.7, 535.2593, 450.7793, 343.3919, 154.7394, 969.4659, 160.5228, 457.4621, 777.3871, 304.3753, 1130.068, 86.68692, 1014.245, 548.2453, 602.9507, 467.5349, 779.5633, 97.07967, 537.3907, 616.8033, 1246.768, 580.3978, 1154.628, 1071.114, 1136.787, 940.0789, 430.4018, 1035.415, 1000.178, 689.5593, 989.1483, 1918.579, 1697.662, 1574.879, 1341.644, 901.3896
509.8, 508.6655, 427.2577, 326.938, 147.9355, 979.2679, 152.2047, 433.6985, 740.5633, 289.9765, 1067.88, 82.26646, 971.2561, 522.6525, 574.4652, 447.3997, 738.8214, 93.01115, 540.3053, 662.0579, 1193.776, 551.3814, 1156.977, 1024.942, 1119.375, 898.6586, 407.837, 990.3027, 956.9814, 671.8634, 943.8956, 1837.177, 1685.606, 1565.245, 1328.403, 862.7369
509.9, 483.3929, 404.9634, 311.2725, 141.4308, 936.9106, 144.3177, 411.1694, 705.4838, 276.2589, 1009.115, 78.07142, 1105.077, 498.2545, 556.4084, 428.1316, 700.2088, 89.11314, 512.6906, 634.0469, 1245.686, 523.8157, 1108.223, 980.7614, 1291.485, 1053.82, 780.1259, 1049.932, 915.65, 829.4436, 900.7131, 1759.229, 1633.076, 1528.829, 1301.406, 918.6282
510, 459.3761, 383.8325, 296.3577, 135.2121, 896.3855, 136.8394, 389.8105, 770.9034, 263.1902, 953.5839, 74.09029, 1139.281, 474.9953, 530.1218, 409.6933, 663.6142, 85.37849, 486.4873, 607.221, 1192.741, 497.6281, 1061.522, 987.3658, 1334.385, 1213.039, 981.8063, 1017.384, 894.0364, 853.2228, 859.5062, 1684.589, 1597.842, 1479.876, 1238.572, 879.2362
510.1, 500.8854, 363.8041, 314.8458, 245.6905, 857.6132, 129.7486, 369.5612, 784.9896, 250.7397, 937.5503, 70.31218, 1120.253, 452.822, 505.077, 392.0491, 628.9321, 81.80035, 461.6232, 581.5302, 1235.672, 472.7497, 1016.79, 944.8046, 1379.177, 1159.592, 930.333, 1037.907, 909.121, 816.8645, 820.1845, 1613.115, 1529.019, 1417.56, 1238.147, 841.5334
510.2, 475.9994, 344.8208, 299.7597, 234.8875, 883.2054, 123.0253, 454.2206, 747.8057, 238.8783, 952.2584, 66.72672, 1072.771, 490.9832, 578.6542, 398.0422, 658.5924, 78.37218, 457.4072, 556.9262, 1195.576, 449.1151, 1046.215, 956.2178, 1319.167, 1108.5, 881.5583, 1031.827, 1009.693, 782.0556, 782.6617, 1673.284, 1533.775, 1439.166, 1252.499, 805.4473
510.3, 540.9958, 429.0632, 315.085, 224.5596, 845.0032, 255.2794, 567.2168, 801.1442, 227.5779, 899.856, 63.3241, 1035.16, 468.0634, 551.3166, 380.8998, 666.412, 121.9657, 434.0294, 533.3633, 1211.052, 426.662, 1002.127, 914.9992, 1318.354, 1133.781, 835.3407, 1001.765, 1053.283, 792.2133, 746.8556, 1688.402, 1585.495, 1496.87, 1192.026, 836.4291
510.4, 514.117, 406.6747, 299.9874, 327.3201, 842.4738, 310.0352, 619.4745, 763.1951, 216.8121, 963.705, 221.8194, 991.2843, 538.8593, 635.1155, 386.5319, 708.6748, 255.5147, 436.8911, 656.8043, 1159.579, 405.3315, 1057.559, 875.5574, 1373.605, 1083.826, 791.5461, 1045.536, 1132.82, 758.4548, 845.0509, 1803.742, 1517.204, 1508.981, 1256.082, 808.1031
510.5, 488.5736, 409.2327, 285.6133, 312.9279, 836.9497, 340.1521, 664.927, 727.0435, 206.5556, 910.6726, 210.5081, 949.2685, 513.7047, 605.1105, 429.8323, 671.6378, 244.8063, 536.6179, 629.0156, 1110.294, 385.0674, 1021.248, 877.15, 1361.193, 1244.692, 790.1077, 1048.722, 1083.895, 739.2611, 806.3905, 1927.827, 1503.421, 1523.811, 1257.332, 795.811
510.6, 464.2993, 387.879, 271.9279, 299.1685, 813.2835, 322.526, 630.3863, 692.6044, 196.7843, 860.5586, 199.7736, 909.0336, 571.9861, 638.7529, 411.3207, 673.3068, 234.5467, 529.2062, 734.1152, 1134.205, 365.8164, 1056.631, 839.3397, 1338.762, 1319.747, 748.6846, 1023.64, 1056.865, 707.7591, 844.1269, 1928.382, 1529.805, 1459.645, 1243.299, 847.68
510.7, 441.2311, 407.3683, 258.8983, 286.0141, 838.6505, 422.8354, 597.6399, 734.7748, 187.4752, 850.4353, 231.8304, 870.504, 545.2851, 608.576, 504.6064, 672.7261, 224.7171, 558.9356, 703.0555, 1085.998, 347.5278, 1078.085, 855.861, 1280.511, 1261.598, 709.4332, 1027.136, 1100.108, 677.5995, 843.2952, 2023.044, 1511.492, 1469.519, 1282.257, 868.0911
510.8, 419.309, 386.1118, 246.493, 273.4381, 917.9271, 400.9248, 566.5945, 771.3388, 178.6065, 895.0807, 220.0086, 833.6075, 519.8305, 579.8248, 491.0062, 637.5678, 215.2994, 610.9407, 786.9433, 1087.601, 330.1535, 1104.399, 902.8235, 1224.794, 1261.341, 672.2396, 1062.987, 1163.089, 648.725, 894.0773, 2089.169, 1446.389, 1590.973, 1292.445, 863.355
510.9, 398.476, 365.9645, 234.6821, 261.4151, 878.223, 380.1495, 537.1619, 811.4382, 170.1573, 845.8246, 208.7896, 963.7291, 495.5642, 613.9248, 514.719, 604.2469, 206.2764, 579.7158, 753.6486, 1075.322, 313.6478, 1057.86, 888.23, 1278.052, 1425.889, 795.415, 1037.822, 1139.86, 742.9907, 853.174, 2000.53, 1504.181, 1523.978, 1230.044, 826.3333
511, 378.6781, 346.8685, 326.5886, 249.9208, 855.484, 404.2295, 578.7499, 773.0015, 162.1078, 821.7285, 198.1427, 922.8812, 700.1299, 584.9209, 492.5517, 572.6675, 197.6315, 636.6363, 721.7625, 1175.703, 297.9673, 1047.064, 914.8429, 1286.817, 1519.324, 753.7137, 992.6053, 1101.72, 715.7575, 833.7145, 2101.959, 1520.282, 1487.081, 1211.236, 962.694
511.1, 359.8639, 385.5222, 380.41, 238.9318, 940.8589, 448.7902, 684.9061, 786.9728, 315.7731, 923.319, 383.4261, 883.7647, 760.1646, 606.1234, 678.2144, 769.9595, 189.349, 648.0302, 794.1873, 1172.791, 283.0708, 1096.1, 1079.464, 1230.826, 1452.382, 714.1986, 949.3585, 1320.454, 685.257, 855.963, 2399.81, 1587.577, 1602.814, 1302.333, 921.4125
511.2, 341.9844, 424.2066, 494.6389, 228.426, 1009.865, 425.5346, 649.3275, 749.6949, 511.481, 994.1494, 363.874, 898.5353, 856.0938, 577.4881, 649.0058, 755.6999, 181.4135, 645.1365, 760.5861, 1122.944, 268.919, 1094.702, 1067.357, 1177.272, 1388.389, 676.7552, 944.4863, 1263.425, 656.0563, 837.7176, 2511.583, 1662.567, 1668.766, 1354.736, 980.0125
511.3, 324.9933, 402.0715, 470.938, 218.3822, 966.1845, 403.4842, 615.5972, 714.1829, 487.2849, 939.4417, 363.2589, 991.6928, 977.9481, 611.5839, 621.0552, 716.2052, 173.8106, 612.164, 728.4065, 1075.216, 434.8584, 1166.092, 1174.27, 1126.047, 1439.776, 641.2748, 933.0701, 1224.272, 700.7293, 872.1757, 2510.542, 1769.837, 1642.192, 1389.962, 937.9883
511.4, 308.8463, 381.0914, 484.7519, 208.7799, 924.3931, 382.5763, 583.619, 767.5337, 464.2334, 887.7444, 344.7351, 1158.33, 932.2963, 643.6525, 594.3083, 795.5416, 166.5264, 580.8766, 697.5884, 1173.07, 413.1181, 1193.421, 1127.945, 1109.278, 1400.669, 607.6546, 933.5599, 1324.815, 670.8693, 900.39, 2404.024, 1716.75, 1699.986, 1349.866, 985.8088
511.5, 293.5016, 380.89, 671.7721, 199.5999, 959.7997, 411.4983, 553.302, 731.1766, 442.2723, 838.8922, 524.8722, 1236.97, 1259.477, 656.4705, 606.7546, 753.9647, 159.5474, 551.1884, 668.0742, 1190.734, 392.4647, 1222.535, 1107.152, 1085.306, 1560.368, 646.5155, 892.8856, 1320.631, 741.5187, 859.1978, 2596.987, 1906.206, 1863.435, 1312.178, 1323.759
511.6, 278.9192, 384.4186, 1002.219, 190.8236, 933.226, 787.3854, 586.8137, 790.1573, 421.3502, 975.3856, 514.77, 1453.793, 1628.197, 755.4114, 606.8154, 714.5607, 152.8609, 573.1344, 639.8087, 1140.124, 372.8438, 1171.018, 1126.334, 1316.397, 1639.932, 816.0197, 853.9835, 1421.022, 798.5591, 819.8902, 2971.074, 1992.267, 1844.511, 1310.026, 1266.995
511.7, 265.0614, 467.3311, 999.3759, 182.4331, 1022.792, 1458.71, 556.3307, 752.7286, 495.1031, 1185.617, 708.3212, 1392.173, 1614.559, 719.7232, 619.889, 899.5388, 146.4547, 635.3324, 612.739, 1106.137, 427.1573, 1195.304, 1219.801, 1338.916, 1567.676, 773.238, 879.9404, 1541.883, 764.5302, 782.3809, 3512.972, 1969.132, 1922.475, 1363.899, 1329.039
511.8, 251.8921, 442.9458, 951.49, 174.4115, 978.5521, 1748.92, 527.4312, 778.3545, 471.6817, 1120.373, 672.2015, 1387.811, 1601.157, 685.721, 593.1923, 852.5267, 140.3169, 602.8609, 586.8147, 1152.17, 405.802, 1144.934, 1167.22, 1620.412, 1551.195, 732.6993, 856.0352, 1526.295, 740.3876, 781.1758, 3392.271, 1884.317, 1841.522, 1340.919, 1272.048
511.9, 239.3771, 507.355, 939.4163, 166.7427, 936.2258, 1658.294, 500.033, 744.7894, 449.3683, 1058.719, 637.9236, 1551.236, 1571.39, 667.5588, 656.4604, 807.9716, 134.4363, 572.049, 561.9872, 1142.68, 508.6602, 1096.687, 1136.461, 1808.289, 1663.152, 806.3915, 862.5043, 1460.375, 863.111, 818.4378, 3248.343, 1883.981, 1821.331, 1322.342, 1365.432
512, 227.4839, 492.644, 894.4034, 159.4111, 930.2377, 1750.733, 588.3192, 723.8432, 428.1105, 1046.808, 605.3937, 1485.487, 1531.213, 687.4454, 628.1887, 799.2966, 128.8022, 542.8119, 538.2101, 1130.538, 483.2302, 1050.473, 1219.051, 1729.608, 1589.873, 764.1146, 824.9258, 1576.863, 826.3314, 818.4524, 3365.831, 1876.624, 1817.97, 1274.765, 1339.291
512.1, 216.1816, 581.8513, 1005.702, 152.4018, 1029.488, 1807.976, 601.0176, 748.1234, 578.6033, 1247.952, 776.7888, 1422.524, 1513.369, 698.0899, 663.9271, 1066.892, 123.4042, 692.6702, 515.439, 1082.487, 459.0717, 1160.339, 1166.503, 1654.351, 1519.823, 724.0543, 846.2944, 1656.199, 791.1191, 837.774, 3628.193, 1837.031, 1909.192, 1402.895, 1281.86
512.2, 205.4408, 590.1652, 975.5102, 145.7007, 984.9581, 1804.26, 620.3732, 770.1289, 570.245, 1179.278, 737.1777, 1362.23, 1543.866, 671.0364, 635.3339, 1136.836, 118.2325, 657.2682, 716.8257, 1036.479, 436.1208, 1111.443, 1134.314, 1582.369, 1452.858, 686.0941, 876.2442, 1738.032, 781.295, 799.4466, 3554.54, 1824.143, 1891.65, 1405.505, 1226.892
512.3, 299.8903, 559.3704, 928.7679, 139.2943, 942.3547, 1821.737, 588.147, 733.6489, 629.5103, 1114.383, 800.6937, 1304.492, 1471.797, 639.3344, 635.0587, 1077.422, 113.2775, 661.193, 729.5928, 992.4253, 414.3174, 1230.125, 1116.537, 1513.519, 1388.845, 650.1241, 876.8302, 1759.002, 757.3409, 813.164, 3522.965, 1786.815, 1872.729, 1491.08, 1214.024
512.4, 328.4142, 545.4045, 922.1832, 133.1695, 901.5941, 1769.672, 629.0499, 698.8969, 599.7307, 1053.059, 759.8636, 1331.188, 1403.091, 609.13, 632.3182, 1187.512, 108.5301, 656.5309, 698.7245, 950.2445, 393.6041, 1179.823, 1141.887, 1496.876, 1327.652, 616.04, 838.6276, 1723.795, 763.7743, 894.2404, 3452.732, 1802.676, 1793.871, 1464.59, 1170.517
512.5, 326.7797, 525.3892, 948.8244, 127.3141, 862.5965, 1765.907, 596.3729, 742.1735, 571.3598, 995.1091, 783.7524, 1274.765, 1432.714, 580.3526, 605.0862, 1189.817, 103.9817, 734.7569, 738.2034, 966.9747, 373.9263, 1173.55, 1092.665, 1582.138, 1269.155, 583.7427, 836.3382, 1742.513, 731.2277, 866.1515, 3389.965, 1738.194, 1819.134, 1393.878, 1236.008
512.6, 310.544, 497.9744, 944.0276, 121.7161, 825.2857, 1705.152, 640.1465, 707.0176, 544.3311, 940.3486, 743.7862, 1315.121, 1365.833, 552.9348, 596.767, 1156.656, 99.62392, 697.2039, 706.9708, 964.3326, 355.2322, 1130.669, 1045.565, 1542.146, 1213.235, 594.6033, 799.8998, 1770.413, 720.6053, 856.3376, 3255.561, 1663.326, 1899.348, 1479.547, 1183.006
512.7, 313.0338, 471.9901, 912.3098, 116.3643, 853.3214, 1634.513, 606.8931, 673.5271, 518.5809, 888.6015, 705.858, 1284.57, 1373.606, 593.2901, 571.0661, 1096.206, 95.44877, 661.5703, 677.0596, 975.042, 337.4728, 1121.185, 1077.118, 1517.816, 1327.583, 563.4299, 849.2106, 1693.95, 849.7901, 838.8126, 3265.096, 1591.683, 1973.5, 1439.689, 1175.976
512.8, 335.7697, 470.068, 868.5958, 111.2478, 827.3275, 1693.433, 617.4193, 641.623, 494.049, 839.702, 669.864, 1230.123, 1328.369, 565.261, 613.5338, 1107.234, 91.44859, 627.7578, 648.4139, 933.6, 320.6012, 1133.249, 1030.688, 1491.864, 1269.089, 533.8909, 812.2113, 1692.005, 813.5781, 901.2683, 3276.84, 1572.693, 1890.398, 1370.179, 1125.548
512.9, 319.0873, 478.1354, 826.9763, 106.3562, 791.5423, 1605.682, 585.3465, 611.2302, 470.6775, 793.4935, 635.7053, 1177.984, 1266.359, 538.5562, 587.1108, 1049.367, 122.7971, 595.6734, 620.9802, 893.9194, 304.5731, 1085.494, 986.259, 1449.049, 1234.229, 638.0876, 776.824, 1618.929, 778.9092, 916.1373, 3180.729, 1584.292, 1865.74, 1487.831, 1134.744
513, 303.2338, 457.9352, 862.6042, 101.6798, 854.7985, 1602.148, 554.9398, 582.277, 448.4116, 749.8278, 603.2886, 1128.055, 1340.414, 513.113, 561.8257, 1091.294, 117.6507, 565.2289, 594.7072, 895.9583, 289.3463, 1039.752, 1051.171, 1412.652, 1225.007, 604.6345, 742.9786, 1643.225, 745.7177, 958.5677, 3129.931, 1516.053, 1861.141, 1415.997, 1135.671
513.1, 288.1679, 572.9651, 821.2719, 97.20892, 817.8251, 1593.443, 572.8129, 587.6561, 427.199, 708.5649, 635.7901, 1091.915, 1277.842, 501.0772, 537.6297, 1034.26, 112.7201, 601.8264, 569.5458, 911.7726, 274.8807, 1118.764, 1005.859, 1415.394, 1247.612, 765.7397, 811.0338, 1594.073, 713.9406, 1029.337, 3083.078, 1635.415, 1802.035, 1504.678, 1086.972
513.2, 348.8555, 582.4171, 781.92, 92.93466, 806.7676, 1605.491, 555.2734, 559.8196, 406.99, 669.5728, 603.369, 1045.634, 1218.191, 477.4046, 552.9294, 1076.09, 107.9961, 683.2564, 644.5185, 933.3676, 261.1384, 1071.619, 1012.289, 1486.383, 1192.641, 802.3304, 784.2327, 1574.458, 683.5175, 982.2455, 3126.648, 1611.228, 1750.771, 1510.142, 1040.361
513.3, 395.8452, 552.0266, 796.4284, 88.84834, 771.8716, 1584.815, 542.7393, 558.9057, 387.7369, 632.7264, 572.6012, 1024.642, 1161.324, 512.5186, 529.1165, 1019.851, 109.0521, 666.7272, 617.2496, 893.6968, 248.083, 1053.528, 1004.649, 1483.128, 1190.622, 760.2665, 814.9537, 1529.315, 693.8096, 937.3085, 2993.99, 1614.488, 1686.378, 1498.362, 1035.66
513.4, 376.178, 556.8542, 795.6787, 84.9417, 775.0266, 1511.061, 664.9137, 720.942, 369.3946, 597.9077, 654.4525, 1083.101, 1107.112, 523.6547, 506.3291, 1140.815, 184.137, 656.7032, 591.1345, 855.7123, 235.6804, 1060.203, 989.4582, 1554.211, 1251.526, 720.4078, 804.5007, 1587.881, 739.9982, 894.4274, 3009.921, 1544.948, 1773.556, 1426.019, 1029.465
513.5, 357.488, 527.7976, 757.5532, 81.20683, 741.5035, 1577.656, 630.3737, 686.7919, 351.92, 565.0051, 639.0983, 1037.194, 1102.164, 498.9154, 484.5231, 1099.818, 176.42, 704.9512, 566.1242, 868.0549, 223.8978, 1020.274, 946.8068, 1514.43, 1196.383, 744.7147, 769.4494, 1603.918, 708.4647, 1022.541, 3007.697, 1549.448, 1785.999, 1570.127, 1029.615
513.6, 339.7266, 528.2569, 806.5989, 77.63618, 859.3284, 1495.904, 597.6279, 731.5837, 335.2721, 533.913, 606.5085, 993.2319, 1135.215, 506.0943, 463.6562, 1064.544, 180.2446, 668.9216, 542.1721, 831.1602, 212.7043, 1173.79, 936.2385, 1448.536, 1295.165, 705.6714, 874.1539, 1747.19, 678.275, 1076.563, 2926.781, 1482.709, 2026.065, 1546.998, 985.4637
513.7, 322.8476, 579.1539, 767.9501, 179.1146, 822.1589, 1418.389, 566.5832, 696.9295, 319.4117, 504.532, 575.5806, 951.1336, 1108.505, 571.6577, 443.688, 1029.957, 172.6907, 634.7333, 519.2334, 795.8336, 202.0703, 1192.983, 895.8812, 1438.702, 1358.871, 668.6751, 836.0679, 1857.541, 674.3328, 1027.311, 2840.242, 1501.866, 2079.472, 1546.856, 943.2057
513.8, 306.8073, 611.3497, 731.1532, 345.7139, 786.5972, 1344.891, 537.1511, 663.9169, 304.3016, 476.7677, 686.4028, 989.3678, 1073.805, 544.6506, 424.5798, 1038.467, 165.4534, 602.2925, 497.2652, 762.0085, 191.968, 1262.614, 922.6378, 1453.079, 1309.747, 633.6183, 952.7807, 1842.038, 673.7686, 999.9622, 2782.125, 1437.177, 2191.501, 1472.171, 902.7598
513.9, 291.5638, 579.4495, 696.1194, 330.5129, 798.4512, 1492.995, 509.248, 632.468, 289.9063, 450.5313, 651.4008, 947.4332, 1023.679, 518.9195, 406.2945, 1104.446, 179.4071, 571.5096, 476.2264, 729.621, 182.3708, 1249.308, 886.1786, 1389.854, 1440.329, 600.3995, 911.269, 1762.481, 645.0574, 1027.189, 2781.302, 1375.274, 2206.143, 1441.853, 945.0715
514, 277.0778, 549.2138, 722.8754, 315.9803, 763.915, 1415.631, 482.7943, 602.5089, 276.192, 425.7387, 618.1837, 907.2761, 975.8921, 494.404, 388.7966, 1158.717, 171.8883, 597.0621, 456.0778, 766.5485, 173.2534, 1262.164, 852.3727, 1329.38, 1376.867, 568.9223, 871.5659, 1766.374, 617.5697, 980.1957, 2663.296, 1316.038, 2182.302, 1408.023, 904.5456
514.1, 263.3115, 520.5558, 688.2383, 302.0867, 730.8726, 1454.746, 457.7148, 573.9688, 263.1265, 402.3104, 586.6604, 868.821, 1029.757, 471.0466, 449.2839, 1098.16, 164.6846, 644.5545, 531.8474, 753.0847, 164.5918, 1218.904, 821.1781, 1271.538, 1316.202, 666.5797, 833.5926, 1812.036, 591.2533, 935.3525, 2813.356, 1395.634, 2107.845, 1484.492, 865.7575
514.2, 250.2291, 493.3933, 684.7415, 288.804, 699.2594, 1379.363, 433.938, 546.7806, 250.679, 380.1714, 556.7446, 831.9958, 1031.659, 592.6077, 471.9879, 1040.768, 174.4934, 647.923, 509.3455, 848.3888, 156.3632, 1280.072, 785.7805, 1239.079, 1258.209, 631.6328, 797.2737, 1779.823, 566.0583, 950.7651, 2840.857, 1402.326, 2094.027, 1570.145, 828.6327
514.3, 237.7967, 467.648, 667.7991, 276.1054, 851.0739, 1329.148, 411.3965, 578.9537, 371.5305, 359.2507, 528.3543, 903.0811, 1060.06, 586.866, 451.6608, 986.3745, 167.1805, 614.808, 487.7956, 812.33, 148.5459, 1286.198, 883.1401, 1254.162, 1461.487, 598.518, 907.0222, 1730.972, 610.6659, 907.2684, 2795.485, 1341.924, 2164.41, 1494.336, 990.7368
514.4, 225.982, 443.2462, 718.5315, 263.9651, 841.03, 1260.274, 497.6035, 614.7736, 353.9549, 339.4813, 501.4117, 864.8038, 1043.858, 571.9129, 432.2092, 1008.133, 182.4615, 583.3855, 533.2436, 808.7194, 293.5426, 1283.509, 953.931, 1199.592, 1397.093, 567.1394, 867.5041, 1656.212, 606.0192, 938.1333, 2858.479, 1449.422, 2191.441, 1512.358, 948.2527
