 , C000, C001, C003, C006, C008, C009, C010, C011, C012, C013, C014, C015, C016, C017, C020, C022, C024, C025, C034, C037, C039, C041, C042, C043, C045, C046, C052, C053, C054, C055, C060, C063, C071, C072, C073, C075, C078, C079, C097
363.7, 616.8911, 1399.938, 104.2568, 1956.307, 190.1512, 62.21021, 119.176, 134.3783, 522.8076, 46.76009, 495.1025, 530.404, 183.9143, 1623.724, 3.752625, 479.7411, 1418.619, 212.9217, 98.12798, 0.2846074, 592.426, 1120.426, 2032.561, 723.5803, 1.501231e-05, 694.7457, 9.943779, 645.5706, 281.9005, 64.75997, 135.5583, 0.000857314, 1184.19, 2088.25, 1133.947, 3083.292, 290.3587, 1491.729, 0.001637044
363.8, 587.2568, 1337.242, 99.65047, 1873.241, 181.3833, 59.31644, 113.6217, 213.373, 497.4531, 51.5843, 466.1191, 556.6337, 175.957, 1551.86, 3.59469, 457.3134, 1533.024, 203.6941, 93.48536, 0.2723334, 587.0713, 1146.615, 2104.186, 693.5834, 1.433149e-05, 663.9891, 9.506265, 616.5627, 317.9739, 62.03766, 129.6031, 0.0008189585, 1234.127, 1999.424, 1151.553, 3158.243, 276.3815, 1440.336, 0.001567555
363.9, 559.046, 1277.353, 95.24764, 1959.096, 173.0198, 56.55728, 167.9848, 204.0343, 473.3283, 49.25488, 438.8324, 527.2644, 168.3439, 1535.455, 3.443402, 435.9342, 1461.689, 194.8664, 89.06239, 0.2605887, 665.1105, 1142.237, 2009.62, 664.8301, 1.368154e-05, 634.5941, 9.088, 664.2325, 301.3519, 59.42978, 195.7793, 0.000782319, 1176.33, 2054.548, 1098.03, 3098.81, 263.0772, 1536.167, 0.001501015
364, 532.1905, 1409.497, 91.03934, 1875.912, 165.0419, 53.92647, 160.1557, 195.1044, 450.3735, 370.6045, 413.143, 590.6865, 161.0603, 1467.497, 3.298481, 415.5545, 1639.382, 186.4213, 84.84867, 0.2493505, 636.463, 1209.213, 1919.304, 637.2689, 1.306108e-05, 606.5004, 8.688139, 744.4279, 313.1167, 56.93154, 187.1787, 0.0007473187, 1181.743, 2224.5, 1046.995, 3093.354, 250.4133, 1619.617, 0.0014373
364.1, 574.954, 1384.463, 87.01697, 2069.408, 157.4318, 51.41803, 242.729, 196.7796, 523.3197, 410.8805, 388.9576, 559.5205, 154.0917, 1402.547, 3.159659, 396.1275, 1669.205, 178.3421, 80.83432, 0.238597, 609.0493, 1162.043, 2046.255, 654.6725, 1.246875e-05, 579.6504, 8.305871, 710.978, 296.7487, 54.53831, 178.9558, 0.0007138844, 1126.4, 2129.879, 998.3314, 3140.904, 238.359, 1598.754, 0.001376289
364.2, 712.9321, 1322.46, 83.17232, 1981.54, 150.1727, 49.02627, 231.4163, 254.6372, 531.8561, 467.8129, 366.1879, 615.2763, 147.4247, 1351.207, 3.02668, 377.6087, 1591.533, 170.6131, 77.0099, 0.2283072, 582.8164, 1308.715, 1954.293, 627.5323, 1.190328e-05, 553.9891, 7.940423, 679.0312, 325.4318, 52.24569, 171.0943, 0.0006819458, 1171.781, 2047.577, 1029.465, 3068.315, 226.8849, 1528.604, 0.001317868
364.3, 678.6841, 1421.421, 79.49754, 1897.403, 143.2482, 46.74577, 256.4529, 243.4925, 506.0629, 446.6877, 344.7512, 642.9534, 232.0233, 1498.244, 2.899297, 359.9557, 1517.476, 163.2191, 73.36641, 0.2184612, 557.7134, 1252.668, 1974.295, 601.5173, 1.136346e-05, 529.4638, 7.591053, 648.5198, 344.0591, 50.04943, 163.578, 0.0006514362, 1246.234, 1984.415, 981.6162, 3152.047, 215.9633, 1461.532, 0.001261927
364.4, 655.7114, 1362.812, 75.98512, 1816.839, 136.6431, 44.57134, 272.295, 232.8356, 506.4859, 452.6032, 324.5693, 609.0297, 247.6019, 1431.933, 2.777275, 343.1279, 1446.865, 156.1455, 69.8953, 0.2090398, 533.6917, 1255.294, 1977.855, 576.5807, 1.084812e-05, 506.0243, 7.257055, 619.3795, 326.0735, 47.94551, 156.392, 0.0006222915, 1187.87, 1900.007, 1056.057, 3020.167, 205.5673, 1525.171, 0.001208361
364.5, 624.2122, 1301.778, 77.44801, 1982.724, 130.3425, 42.49807, 259.6044, 232.3273, 562.1593, 432.1648, 417.2816, 654.6714, 236.889, 1466.328, 2.660389, 327.0869, 1395.46, 149.3784, 66.58842, 0.2000247, 577.8738, 1201.534, 1936.075, 552.6779, 1.035615e-05, 483.6224, 6.937753, 622.9641, 309.0282, 45.93003, 149.5216, 0.0005944507, 1206.868, 2121.312, 1006.972, 3202.184, 195.6718, 1576.076, 0.001157069
364.6, 594.2262, 1243.478, 74.02614, 1898.537, 124.3324, 40.52123, 247.5052, 259.9699, 534.8964, 412.6493, 392.8538, 620.1295, 226.6396, 1401.431, 2.548422, 311.7957, 1436.432, 142.9047, 63.438, 0.1913984, 552.9838, 1150.077, 1849.065, 529.7661, 9.886488e-06, 542.0271, 6.6325, 766.0314, 327.1939, 43.99927, 142.9531, 0.0005678555, 1150.349, 2064.288, 960.1691, 3123.662, 186.2526, 1538.397, 0.001107953
364.7, 565.6807, 1259.517, 187.7882, 1890.945, 118.5995, 38.63634, 235.9699, 248.5918, 592.1244, 394.015, 394.4413, 641.1823, 272.3744, 1339.405, 2.441168, 396.6021, 1476.99, 136.7115, 60.43663, 0.1831442, 529.1657, 1100.824, 1780.594, 654.762, 9.438128e-06, 518.0314, 6.340678, 823.0468, 310.09, 42.14967, 136.6731, 0.0005424501, 1096.476, 1994.059, 915.5413, 3099.354, 177.2868, 1470.895, 0.001060923
364.8, 650.1708, 1203.109, 210.8505, 1951.68, 113.1309, 36.83914, 224.9723, 590.2076, 573.421, 376.2223, 482.9646, 607.3521, 260.5897, 1428.384, 2.338427, 378.0611, 1421.945, 130.7867, 95.06164, 0.1752459, 515.3072, 1053.68, 1796.379, 627.6181, 9.010102e-06, 560.9844, 6.061695, 813.8064, 293.8802, 40.37783, 130.669, 0.0005181814, 1198.486, 1960.567, 872.9878, 3031.871, 168.7527, 1406.355, 0.001015889
364.9, 618.9378, 1149.228, 201.5346, 1885.445, 107.9145, 35.12553, 214.4872, 567.1694, 545.612, 359.233, 454.6918, 594.1776, 249.3149, 1411.322, 2.240011, 360.3869, 1355.779, 125.1186, 90.56409, 0.1676882, 573.4103, 1121.575, 1738.843, 601.5995, 8.601487e-06, 575.349, 5.794988, 873.2606, 307.5838, 38.68047, 124.9287, 0.0004949984, 1142.359, 1960.445, 832.4121, 3059.798, 160.6293, 1514.359, 0.0009727663
365, 597.0786, 1279.689, 271.4144, 2008.223, 102.9385, 33.49163, 204.4907, 542.3461, 519.1516, 343.0109, 428.074, 562.8274, 285.6515, 1406.259, 2.145736, 343.539, 1426.655, 119.6962, 86.27934, 0.1604564, 548.7125, 1073.542, 1793.206, 576.6595, 8.211403e-06, 549.8781, 5.540015, 834.0218, 335.6558, 37.05446, 119.4405, 0.0004728526, 1088.86, 1911.562, 793.7224, 3046.313, 152.897, 1447.912, 0.0009314742
365.1, 568.3961, 1222.378, 306.3206, 1922.953, 98.19206, 31.93374, 194.9602, 546.7284, 493.9745, 327.5214, 403.0145, 533.1313, 326.9548, 1344.019, 2.055429, 447.0471, 1360.27, 114.5088, 82.1973, 0.1535366, 525.0784, 1027.566, 1775.611, 552.7535, 7.839009e-06, 525.5349, 5.29626, 796.5461, 519.2328, 35.49681, 114.1934, 0.0004516975, 1037.867, 1876.72, 836.2195, 2918.857, 145.5369, 1446.498, 0.000891935
365.2, 584.4492, 1338.976, 292.7865, 1841.304, 93.66444, 30.44831, 185.8738, 522.7998, 523.0225, 312.7313, 379.4219, 595.2933, 312.8086, 1296.045, 1.968923, 426.1479, 1296.974, 109.5462, 78.30839, 0.1469151, 663.506, 1076.252, 1801.061, 529.8385, 7.483505e-06, 502.2693, 5.063231, 760.7544, 492.0902, 34.00463, 109.1769, 0.000431489, 989.2622, 1838.956, 797.3527, 3052.082, 138.5311, 1513.677, 0.0008540741
365.3, 556.3733, 1279.01, 408.1858, 1919.07, 89.3456, 29.03198, 177.2109, 499.9185, 571.722, 298.6091, 357.2104, 635.8068, 299.2745, 1397.404, 1.886058, 429.9669, 1236.623, 104.7987, 74.60347, 0.1405792, 634.9276, 1030.16, 1798.163, 507.8735, 7.144122e-06, 480.0336, 4.840455, 765.4658, 466.3664, 32.57518, 104.3807, 0.0004121845, 1143.16, 1898.195, 760.2925, 2924.384, 131.8626, 1447.26, 0.0008178203
365.4, 529.6461, 1238.171, 509.6115, 2033.786, 85.22589, 27.68153, 168.9518, 637.3082, 634.0812, 285.1247, 336.2993, 711.7009, 286.3259, 1385.299, 1.80668, 486.4564, 1253.673, 100.2569, 71.07384, 0.1345166, 607.5801, 1061.466, 1835.865, 486.819, 6.820131e-06, 458.7824, 4.62748, 784.679, 441.9872, 31.20582, 99.79522, 0.0003937438, 1089.624, 1918.16, 915.3653, 2908.437, 125.515, 1612.496, 0.0007831054
365.5, 504.2029, 1269.3, 491.2916, 1950.064, 81.29614, 26.3939, 161.0776, 609.4152, 603.3304, 272.2491, 370.7844, 674.1499, 273.9376, 1446.324, 1.730643, 463.7148, 1299.334, 95.912, 67.7112, 0.1287154, 581.4105, 1016.007, 1792.355, 466.6374, 6.510833e-06, 522.1179, 4.423876, 749.4205, 441.8835, 29.89402, 95.41118, 0.000376128, 1099.081, 1836.57, 872.8199, 2931.614, 119.473, 1541.743, 0.0007498641
365.6, 479.9819, 1251.586, 632.4783, 1952.89, 77.54759, 25.16616, 153.5704, 582.7429, 574.0709, 259.955, 409.1786, 656.4517, 262.0852, 1460.585, 1.657807, 442.0363, 1238.874, 91.75536, 64.50765, 0.1231644, 577.0691, 972.4957, 1726.723, 447.2924, 6.215562e-06, 526.9007, 4.229231, 715.7463, 506.1764, 28.63737, 91.21973, 0.0003593004, 1214.959, 1832.452, 832.2521, 2840.737, 113.7219, 1474.094, 0.0007180339
365.7, 484.6448, 1195.533, 604.5336, 1869.97, 73.97189, 23.99553, 146.413, 634.1954, 546.2303, 248.2161, 385.2253, 621.8158, 250.7457, 1457.249, 12.57567, 421.3714, 1211.629, 87.77886, 61.45567, 0.1178528, 552.2136, 930.8474, 1824.408, 428.7495, 5.933682e-06, 503.5746, 4.043149, 781.7304, 479.7162, 27.43354, 87.21242, 0.0003432256, 1158.06, 1939.9, 793.5698, 2925.005, 108.2476, 1548.349, 0.0006875547
365.8, 571.4053, 1141.991, 577.8237, 1806.631, 70.56106, 22.87936, 139.5893, 606.4386, 519.74, 237.0073, 362.6741, 649.1864, 239.8968, 1392.753, 12.0464, 401.6725, 1194.096, 83.97469, 58.54809, 0.1127702, 558.1726, 890.9828, 1742.416, 468.463, 5.664585e-06, 481.2812, 3.865256, 778.7322, 454.6393, 26.28032, 83.38114, 0.00032787, 1131.628, 1885.188, 756.6854, 2838.382, 103.0368, 1480.411, 0.0006583693
365.9, 543.9561, 1178.227, 552.2938, 1810.198, 67.3075, 21.8151, 133.0835, 796.4924, 494.5343, 226.3046, 341.4431, 614.9338, 229.5172, 1331.111, 11.53941, 382.8945, 1138.532, 80.3354, 75.72746, 0.1079069, 534.131, 900.6027, 1680.719, 449.0423, 5.407692e-06, 586.9106, 3.695189, 854.48, 430.8732, 25.17557, 79.71818, 0.0003132014, 1121.56, 1805, 721.5153, 2810.1, 500.7503, 1415.453, 0.0006304228
366, 517.8254, 1139.2, 564.0626, 1826.023, 120.1869, 20.80035, 173.2171, 859.6889, 470.5511, 216.0853, 321.4549, 582.4885, 333.5322, 1272.198, 11.05375, 571.4139, 1099.066, 76.85381, 72.14465, 0.1032533, 535.5414, 881.6277, 1622.259, 472.053, 5.162449e-06, 560.9279, 3.532605, 816.0851, 408.3495, 24.11727, 169.2327, 0.000299189, 1069.035, 1732.803, 687.9799, 2692.527, 476.6454, 1446.831, 0.0006036626
366.1, 492.95, 1088.181, 737.9543, 1920.853, 114.6451, 19.8328, 165.1441, 848.0157, 447.7309, 206.3274, 302.6368, 551.7551, 368.6358, 1215.892, 10.58854, 621.1343, 1077.432, 73.52312, 98.86662, 0.09880036, 512.4746, 1057.814, 1569.705, 452.4835, 4.928329e-06, 536.0954, 3.377174, 829.9536, 387.0032, 23.10345, 192.7017, 0.0002858035, 1018.971, 1659.097, 909.4094, 2778.366, 878.525, 1611.784, 0.0005780383
366.2, 469.2696, 1133.958, 705.3494, 1839.293, 109.3588, 18.91026, 157.4474, 810.9007, 426.0175, 197.0101, 303.7859, 522.6432, 378.1364, 1162.078, 10.1429, 592.0966, 1093.983, 70.33677, 310.2018, 0.09453948, 579.8766, 1012.511, 1516.65, 502.2246, 4.704825e-06, 512.3623, 3.228582, 842.6107, 366.7727, 22.13225, 196.7219, 0.000273017, 971.2506, 1689.313, 867.1409, 2662.12, 955.9454, 1619.654, 0.0005535017
366.3, 446.7267, 1083.173, 826.9321, 1797.882, 164.0037, 18.03063, 341.5492, 866.9162, 405.357, 224.292, 286.0022, 495.0673, 515.017, 1218.621, 9.716022, 746.8602, 1090.061, 67.28851, 344.9033, 0.09046236, 554.9002, 1125.683, 1550.672, 481.4044, 4.491458e-06, 557.2546, 3.086529, 804.7491, 347.5999, 21.20188, 336.321, 0.0002608024, 1014.751, 1617.457, 999.5544, 2669.843, 909.9285, 1637.971, 0.0005300067
366.4, 425.2668, 1139.82, 847.4855, 1821.141, 156.4415, 17.19192, 376.3137, 828.9739, 385.6985, 258.3228, 348.6801, 468.9464, 492.734, 1164.686, 9.307107, 711.9449, 1039.339, 64.37236, 560.4727, 0.08656106, 760.1549, 1077.475, 1520.741, 556.4604, 4.287767e-06, 586.811, 249.9175, 768.5887, 329.4292, 20.31062, 321.5463, 0.0002491343, 967.2283, 1548.657, 953.096, 2714.661, 866.1267, 1758.618, 0.0005075089
366.5, 404.8377, 1088.773, 810.0412, 1813.162, 149.228, 16.39222, 358.7751, 792.6923, 366.9935, 246.6575, 359.9161, 444.2037, 471.4151, 1170.663, 18.21172, 800.0186, 1013.856, 61.58259, 614.3499, 0.08282802, 823.3427, 1031.33, 1452.396, 533.3917, 4.093314e-06, 679.1302, 238.9214, 843.321, 312.2085, 19.45682, 445.5197, 0.0002379883, 1076.86, 1663.935, 908.7969, 2709.467, 1061.471, 1707.602, 0.0004859662
366.6, 385.3901, 1053.761, 852.6721, 1736.175, 142.3471, 15.62972, 464.5021, 757.9986, 349.1955, 235.5191, 338.8465, 461.4198, 584.3604, 1118.851, 17.44525, 898.4774, 966.6796, 58.91372, 826.4557, 0.07925596, 787.8798, 1038.093, 1538.618, 511.2794, 3.907679e-06, 649.0649, 228.4091, 805.4276, 295.8879, 18.63892, 425.9479, 0.0002273409, 1026.429, 1593.159, 916.2478, 2626.581, 1010.375, 1632.676, 0.0004653379
366.7, 477.248, 1129.784, 814.9987, 1777.211, 231.122, 14.90269, 442.8534, 724.8234, 332.2607, 224.8836, 319.0103, 437.0742, 559.0771, 1147.252, 123.0909, 856.4739, 972.9651, 56.36051, 877.0137, 0.07583795, 791.6761, 1091.118, 1493.254, 490.0837, 3.730463e-06, 620.3306, 218.3594, 843.9852, 313.9459, 17.85539, 407.2359, 0.0002171699, 978.36, 1525.392, 919.0414, 2648.514, 1081.244, 1679.214, 0.0004455852
366.8, 464.8258, 1088.512, 881.9898, 1844.137, 220.465, 14.20948, 443.3223, 742.1986, 316.1472, 214.7284, 300.3354, 414.0132, 550.0302, 1096.476, 117.9104, 816.4342, 1085.328, 53.91796, 1012.253, 0.07256735, 838.525, 1044.389, 1426.145, 469.7668, 3.561284e-06, 592.8684, 208.7518, 806.0619, 297.5345, 17.10481, 486.785, 0.0002074539, 932.5418, 1461.255, 876.3251, 2708.016, 1085.661, 1679.311, 0.0004266709
366.9, 442.4965, 1165.321, 843.0211, 1765.835, 226.5518, 13.54851, 431.7295, 709.7148, 300.8151, 205.0318, 282.7537, 392.1689, 634.3275, 1061.542, 157.6978, 816.9808, 1082.797, 51.58126, 1023.41, 0.0694378, 802.4081, 1050.929, 1362.051, 450.2921, 3.399777e-06, 566.6219, 385.1171, 914.0221, 281.981, 16.38577, 465.4004, 0.0001981726, 888.8694, 1563.436, 835.5943, 2617.076, 1153.067, 1605.626, 0.0004085596
367, 421.2397, 1166.523, 809.4586, 1759.209, 216.1056, 12.91829, 522.3238, 678.6528, 286.2265, 195.7731, 286.1255, 371.4771, 632.383, 1014.56, 156.4071, 778.7873, 1032.413, 49.34583, 1004.084, 0.06644321, 814.3976, 1019.133, 1365.55, 431.6247, 3.245595e-06, 541.5374, 368.1724, 872.9517, 326.7549, 15.69697, 444.9552, 0.0001893065, 847.2422, 1496.934, 986.9454, 2560.156, 1097.561, 1691.636, 0.000391217
367.1, 401.0042, 1129.149, 791.8167, 1811.608, 206.141, 12.31738, 497.9803, 741.9932, 272.3455, 186.9324, 269.3757, 351.8771, 605.0219, 1106.414, 218.9439, 742.3793, 984.3729, 187.0971, 1084.929, 0.06357777, 779.3199, 975.4877, 1304.18, 413.7312, 3.098404e-06, 517.5634, 351.9733, 833.7268, 309.6739, 15.03711, 425.4082, 159.5793, 860.0329, 1661.911, 941.0731, 2453.04, 1044.727, 1617.411, 0.0003746107
367.2, 381.7406, 1139.011, 827.35, 1742.159, 196.6359, 11.74443, 474.7713, 709.5185, 259.1376, 178.491, 253.6064, 333.3112, 672.796, 1184.521, 209.7293, 779.1323, 1058.307, 360.7209, 1033.599, 0.06083591, 745.7532, 933.7113, 1363.695, 396.5796, 2.95789e-06, 494.6507, 336.4868, 818.1241, 324.263, 14.405, 501.4549, 152.4398, 819.7562, 1666.956, 897.3329, 2583.83, 994.4368, 1546.442, 0.0003587092
367.3, 363.4025, 1167.879, 846.1074, 1748.604, 187.569, 11.19813, 452.644, 740.077, 246.5703, 170.4308, 238.7602, 363.6974, 643.6863, 1132.095, 200.9025, 763.1749, 1130.927, 345.088, 1070.42, 0.05821229, 740.9749, 893.724, 1302.408, 380.1389, 2.823747e-06, 472.7523, 321.6818, 918.9482, 307.3123, 13.79946, 583.8397, 145.6198, 847.8043, 1596.05, 855.6257, 2475.724, 946.567, 1521.475, 0.0003434827
367.4, 345.9453, 1267.095, 892.5285, 1934.779, 178.9203, 10.67724, 431.5479, 707.6861, 234.6125, 162.7346, 227.56, 344.5079, 615.8362, 1081.99, 193.0736, 727.4968, 1078.302, 330.1325, 1161.574, 0.05570181, 813.7039, 855.4492, 1399.5, 364.3799, 2.695688e-06, 559.0882, 431.858, 877.6565, 346.2828, 13.21937, 558.1915, 163.6017, 808.1002, 1677.352, 815.8569, 2491.023, 901.0015, 1493.946, 0.0003289025
367.5, 329.3267, 1210.348, 862.9695, 1865.036, 170.6703, 10.18057, 411.4351, 676.7128, 223.2346, 155.3859, 214.2386, 429.3688, 589.1911, 1069.212, 191.9652, 693.4867, 1087.855, 315.8252, 1106.618, 0.05329961, 778.6561, 818.8136, 1336.604, 349.2741, 2.573437e-06, 534.3372, 412.8567, 933.8807, 328.181, 12.66367, 627.825, 156.2823, 770.2556, 1606.005, 777.9366, 2386.8, 857.6294, 1545.993, 0.0003149412
367.6, 317.1227, 1190.138, 824.8411, 1802.153, 162.8007, 9.707014, 392.2596, 647.0952, 212.4084, 148.369, 201.697, 406.7143, 563.6988, 1197.621, 183.886, 661.0665, 1037.235, 302.1379, 1076.56, 0.051001, 745.118, 783.7469, 1276.535, 334.7945, 2.45673e-06, 510.6819, 497.265, 943.5996, 422.8133, 12.13133, 600.2444, 149.2904, 734.1833, 1544.593, 741.7789, 2388.891, 816.3452, 1522.113, 0.0003015726
367.7, 301.8887, 1199.316, 788.3973, 1843.558, 180.8292, 9.255484, 481.6552, 653.8899, 202.1073, 141.6691, 189.8896, 385.2551, 574.4185, 1173.332, 176.1469, 630.162, 1144.84, 289.0439, 1025.626, 0.04880152, 821.9609, 822.6301, 1243.275, 320.9153, 2.345315e-06, 488.0738, 475.386, 1040.084, 400.7109, 11.62136, 573.8755, 142.6112, 840.6234, 1668.192, 802.1328, 2414.969, 924.8777, 1510.514, 0.0002887714
367.8, 287.3865, 1145.604, 753.5638, 1822.042, 214.5249, 8.824956, 459.2071, 625.2712, 192.3058, 135.2716, 178.7735, 364.9281, 626.2147, 1121.402, 168.7335, 600.7022, 1091.569, 276.5172, 1114.27, 0.0466969, 786.5576, 839.5247, 1318.919, 307.6114, 2.238953e-06, 466.4666, 454.4695, 993.3494, 379.7639, 11.13284, 548.6649, 228.1592, 801.2556, 1597.234, 764.8504, 2471.687, 880.3563, 1514.672, 0.0002765136
367.9, 273.581, 1107.742, 728.3257, 1808.177, 266.8762, 8.414454, 437.8052, 597.905, 182.9796, 129.1631, 168.308, 345.6736, 599.1205, 1146.883, 161.632, 586.9787, 1040.776, 264.5335, 1084.384, 0.04468304, 816.3416, 803.571, 1334.124, 340.5573, 2.137415e-06, 445.816, 434.4734, 948.7146, 359.912, 10.66484, 524.5619, 217.9516, 873.0822, 1557.949, 827.28, 2368.273, 946.6301, 1485.777, 0.0002647762
368, 290.071, 1058.132, 714.2136, 1731.402, 292.21, 8.023048, 417.4007, 571.7365, 174.1057, 123.3304, 158.4552, 327.4351, 573.1986, 1096.123, 154.8295, 611.8608, 996.381, 253.0691, 1033.079, 0.04275604, 875.7124, 796.6895, 1274.166, 392.3294, 2.040482e-06, 496.6471, 415.3571, 906.0854, 341.0977, 10.21653, 560.8517, 208.2006, 968.0768, 1556.066, 788.8288, 2269.185, 901.0616, 1551.903, 0.0002535369
368.1, 415.9442, 1121.893, 682.6576, 1685.974, 278.7362, 7.649849, 397.9472, 546.7134, 165.6622, 117.7611, 149.1792, 310.1588, 548.3983, 1076.784, 148.3133, 583.2566, 1053.725, 242.1016, 1020.651, 0.04091213, 837.9938, 762.5703, 1232.508, 376.065, 1.947944e-06, 474.6603, 496.7069, 991.9659, 323.267, 9.787055, 536.2133, 198.8859, 975.47, 1627.021, 752.1647, 2248.117, 923.3863, 1483.809, 0.0002427748
368.2, 395.963, 1091.039, 652.4959, 1803.078, 265.8837, 7.294009, 379.4004, 522.7854, 157.6281, 112.4433, 140.4462, 347.7081, 642.6385, 1029.127, 142.0713, 620.5424, 1004.693, 231.6094, 972.3619, 0.03914775, 801.8999, 820.0235, 1296.605, 397.6451, 1.859604e-06, 453.647, 474.8524, 1013.763, 330.8275, 9.375637, 512.6572, 316.9748, 929.7872, 1561.41, 717.2048, 2194.407, 954.5339, 1418.702, 0.0002324695
368.3, 376.9416, 1042.176, 714.9709, 1726.519, 253.6239, 6.954721, 361.718, 499.9047, 149.9837, 107.3656, 141.9159, 329.3622, 656.1857, 1111.021, 136.092, 591.5323, 957.9427, 221.5719, 1002.237, 0.03745946, 880.2262, 784.905, 1264.716, 381.1603, 1.775269e-06, 433.5639, 453.9594, 968.2105, 318.2795, 8.981514, 490.136, 302.7936, 969.3077, 1494.994, 683.8698, 2197.554, 908.5849, 1356.453, 0.0002226016
368.4, 358.834, 1070.227, 683.6086, 1653.21, 241.9293, 6.631216, 381.567, 478.0254, 142.71, 102.5173, 133.6081, 311.9843, 627.7948, 1061.849, 130.3643, 586.2864, 913.3679, 211.9694, 954.8197, 0.03584397, 940.3243, 751.2905, 1207.877, 365.3589, 1.69476e-06, 414.3698, 526.8597, 924.7053, 301.6416, 8.603958, 468.6042, 289.2469, 1005.762, 1529.292, 727.5586, 2295.29, 864.8478, 1370.26, 0.0002131526
368.5, 341.5963, 1104.449, 689.2419, 1759.466, 230.774, 6.322759, 363.7836, 457.1037, 135.789, 97.88784, 125.7866, 295.5233, 623.6931, 1048.511, 167.4447, 626.2072, 908.3938, 202.7831, 909.6454, 0.03429816, 940.4052, 804.2141, 1153.593, 350.2125, 1.617901e-06, 439.3574, 617.0999, 883.1548, 285.8734, 8.242274, 448.0182, 413.7875, 958.6603, 1553.206, 693.7423, 2199.256, 823.2161, 1437.259, 0.0002041047
368.6, 325.1866, 1167.577, 658.7892, 1739.781, 220.1331, 6.02865, 346.829, 457.701, 129.2037, 93.46747, 118.423, 333.895, 596.708, 1002.105, 160.3975, 596.9323, 877.3705, 193.9948, 866.6083, 0.03281901, 899.9001, 769.7727, 1101.749, 335.6941, 1.544528e-06, 419.9069, 645.9504, 843.4714, 311.3603, 7.895794, 473.8597, 395.275, 941.1344, 1487.14, 783.53, 2235.346, 783.5884, 1485.767, 0.0001954408
368.7, 373.0172, 1141.99, 760.3651, 1665.909, 235.1239, 5.748221, 387.8595, 437.6689, 122.9377, 120.0624, 111.4905, 316.2779, 630.262, 957.7531, 180.0677, 569.026, 1032.398, 185.5875, 825.6074, 0.03140365, 861.1398, 736.8063, 1128.546, 354.5124, 1.474483e-06, 566.2532, 617.5294, 805.5712, 295.0841, 7.563879, 531.2399, 377.5908, 897.0596, 1423.883, 805.0723, 2172.934, 745.8683, 1474.08, 0.0001871448
368.8, 355.0981, 1090.845, 751.6559, 1760.536, 224.2823, 5.480837, 369.7829, 418.5134, 116.9757, 114.6406, 104.9639, 299.5903, 602.9927, 1013.765, 194.7882, 591.6904, 984.3585, 177.5445, 809.6607, 0.03004933, 824.0489, 705.2517, 1077.827, 339.8157, 1.407614e-06, 541.1849, 590.3588, 1028.557, 279.6587, 7.245917, 573.3291, 360.6977, 855.0488, 1519.924, 767.6533, 2140.119, 852.2282, 1434.591, 0.0001792008
368.9, 338.0399, 1041.992, 718.4456, 1773.708, 213.9407, 5.225891, 416.3154, 413.6689, 111.3027, 138.6654, 98.81925, 333.1715, 576.9033, 968.8967, 186.5903, 613.9204, 1017.047, 169.85, 771.3541, 0.02875342, 875.7434, 716.9515, 1114.871, 325.7282, 1.343777e-06, 517.2265, 564.3837, 1021.27, 265.0396, 6.94132, 559.2919, 344.5604, 837.0904, 1455.273, 817.6667, 2076.951, 811.204, 1459.655, 0.0001715941
369, 321.801, 995.3261, 748.8146, 1698.396, 243.5034, 4.982804, 396.9125, 435.4011, 139.2612, 132.4036, 93.03435, 315.5926, 598.9484, 993.5521, 178.7373, 585.2199, 969.7216, 162.4891, 769.0245, 0.0275134, 896.9138, 686.2473, 1136.864, 312.2248, 1.282836e-06, 494.3287, 596.7028, 1313.552, 251.1848, 6.649529, 602.8355, 329.1451, 936.9499, 1393.372, 779.6624, 2092.246, 772.1545, 1395.608, 0.0001643103
369.1, 313.818, 1044.266, 715.7299, 1626.281, 232.2755, 4.751024, 378.4139, 487.4395, 153.8121, 126.4245, 87.5881, 298.9412, 573.0339, 949.5787, 171.2149, 557.8611, 939.4601, 155.4471, 785.1696, 0.02632685, 858.282, 656.8579, 1199.822, 299.2812, 1.224659e-06, 536.3706, 570.4485, 1266.116, 313.7409, 6.370003, 576.3527, 314.4194, 912.9465, 1334.104, 743.4243, 2157.012, 734.9849, 1515.282, 0.0001573356
369.2, 313.4826, 997.4988, 684.107, 1749.183, 221.5654, 4.530026, 360.7774, 466.1058, 146.3527, 120.7155, 82.46067, 283.1684, 548.2407, 907.5515, 194.8195, 531.7814, 1107.769, 148.7103, 748.0217, 0.02519147, 821.3142, 709.7647, 1145.9, 286.8741, 1.169119e-06, 633.5726, 545.3495, 1247, 297.3402, 6.102227, 551.0333, 300.3525, 870.1917, 1498.078, 708.8706, 2118.268, 699.6044, 1493.786, 0.000150657
369.3, 300.0161, 1027.214, 653.8812, 1674.912, 216.8368, 4.319307, 343.963, 445.7057, 139.2551, 115.2643, 77.63341, 268.2278, 524.5202, 867.3843, 186.6202, 506.9208, 1083.604, 142.2655, 712.6313, 0.02410506, 785.9387, 679.3682, 1094.401, 274.9815, 1.116099e-06, 605.5242, 521.3547, 1316.674, 389.9767, 5.845708, 526.8262, 286.915, 829.4392, 1434.356, 675.9229, 2054.57, 665.9271, 1459.741, 0.0001442619
