 , C000, C001, C002, C003, C004, C007, C010, C012, C015, C019, C022, C024, C025, C026, C029, C033, C035, C036, C040, C041, C044, C045, C051, C058, C062, C063, C064, C068, C076, C077, C078, C079, C085, C104, C106, C127
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
263.9, 456.5266, 44.46951, 13.40616, 155.1312, 393.4345, 3.167351, 99.55566, 1049.84, 205.9825, 3975.725, 304.5005, 266.4043, 881.6655, 617.6953, 607.8958, 1656.172, 72.04927, 434.8392, 440.6611, 787.5002, 972.9962, 0.006544918, 296.5144, 867.9574, 6.776123, 21.112, 260.4959, 14.16483, 560.2756, 468.7337, 40.32347, 282.4076, 1127.905, 129.4843, 1559.424, 2877.766
264, 434.1301, 42.60426, 12.8382, 148.5552, 377.1611, 3.03405, 95.02941, 1006.974, 298.6801, 4151.295, 330.5745, 260.543, 844.5251, 645.1647, 580.8541, 1684.57, 68.9873, 414.6441, 421.8294, 808.5587, 932.287, 0.006268139, 282.5063, 960.3377, 6.45094, 20.18378, 249.0272, 13.55339, 572.1255, 682.8661, 38.63162, 269.9997, 1077.996, 123.6732, 1644.321, 3096.554
264.1, 497.3121, 40.81725, 12.29431, 186.0533, 361.5609, 2.906359, 90.70895, 1121.507, 318.62, 4024.436, 316.9196, 298.2795, 808.9493, 622.0725, 555.0154, 1774.363, 66.05547, 395.387, 409.885, 835.6255, 1017.953, 0.006003065, 269.16, 914.9935, 6.141362, 19.29638, 238.0633, 12.96834, 789.9319, 650.1051, 37.01075, 258.137, 1043.804, 118.1228, 1573.495, 3410.715
264.2, 472.9146, 39.10519, 11.77345, 188.9496, 346.6058, 2.784043, 178.8034, 1075.714, 347.721, 4040.772, 303.8289, 285.2593, 774.8722, 595.7374, 672.7325, 1702.272, 63.24823, 377.0242, 392.3686, 920.5076, 990.9427, 0.0057492, 256.4442, 993.2879, 5.846641, 18.44799, 227.5822, 12.40855, 907.6666, 741.1656, 35.45789, 246.7955, 1019.9, 112.8216, 1696.798, 3723.745
264.3, 449.7141, 37.46495, 11.27466, 180.9401, 332.2694, 2.666874, 170.6742, 1058.75, 397.8064, 3935.104, 291.2788, 272.8075, 830.0507, 570.5171, 642.8067, 1745.927, 60.56029, 359.5142, 375.6006, 877.4515, 949.4827, 0.005506072, 244.3291, 946.3879, 5.566063, 17.6369, 217.5625, 11.87293, 1039.805, 705.6075, 33.97018, 235.9523, 974.7699, 107.7583, 1623.712, 3901.271
264.4, 552.958, 35.8935, 10.797, 216.0408, 318.526, 2.554636, 162.9146, 1154.168, 409.6074, 3996.975, 293.9225, 260.8993, 795.0846, 598.7876, 614.2121, 1807.112, 57.98658, 342.8174, 359.5493, 836.4094, 930.7016, 0.005273225, 232.7864, 901.7023, 5.298951, 16.86147, 207.9839, 11.36042, 1147.465, 821.1588, 32.54489, 225.5855, 1143.529, 102.9222, 1669.046, 3739.439
264.5, 605.5525, 34.38797, 10.33958, 206.8829, 305.351, 2.447122, 207.4506, 1107.042, 391.1809, 3948.484, 281.7816, 249.5108, 829.039, 573.4382, 689.5262, 1733.691, 55.52225, 326.8961, 344.1839, 797.2869, 891.762, 0.005050225, 221.7889, 859.1267, 5.044656, 16.12013, 198.827, 10.87004, 1157.648, 862.4699, 31.17941, 215.6742, 1092.929, 98.3031, 1653.073, 3932.074
264.6, 575.8449, 32.94559, 9.901542, 198.1131, 292.7209, 2.344133, 221.2702, 1133.404, 373.5834, 3904.373, 270.1423, 238.6195, 794.1155, 549.1619, 658.8533, 1663.252, 53.16266, 311.7142, 329.4752, 759.9944, 854.4517, 0.004836655, 211.3111, 867.0056, 4.802566, 15.41139, 190.0733, 10.40082, 1104.452, 844.8848, 29.87121, 206.1984, 1044.567, 93.89134, 1685.553, 3899.852
264.7, 547.5947, 31.5637, 9.482058, 189.7151, 280.6133, 2.245478, 219.4635, 1087.125, 356.7775, 3844.655, 258.9837, 228.2035, 760.6633, 527.9605, 654.1381, 1595.675, 50.90334, 297.2374, 317.5396, 724.4462, 1029.366, 0.004632117, 201.3282, 905.0503, 4.572093, 14.7338, 181.705, 9.951859, 1053.701, 851.2823, 28.6179, 197.1389, 1056.487, 89.67758, 1612.951, 3883.019
264.8, 520.7305, 30.23978, 9.080345, 252.9544, 269.0065, 2.150975, 209.4857, 1073.714, 340.7276, 3802.645, 267.4279, 218.2422, 728.6202, 505.6095, 662.2158, 1601.044, 48.74004, 365.2354, 439.7799, 690.5608, 986.2982, 0.004436229, 191.8169, 920.7814, 4.35268, 14.08601, 173.7052, 9.522277, 1005.282, 810.4413, 27.41718, 269.6939, 1040.471, 85.65293, 1543.477, 3822.414
264.9, 527.7508, 28.97139, 8.695651, 284.3276, 257.8798, 2.060449, 199.9616, 1029.872, 370.1208, 3848.234, 256.3815, 208.7158, 697.9269, 499.5742, 676.0452, 1633.996, 46.66867, 396.0908, 420.9859, 658.2603, 975.6801, 0.004248625, 182.755, 933.127, 4.143796, 13.4667, 166.0575, 9.111238, 1085.549, 976.1516, 26.26684, 257.8447, 994.4312, 81.8089, 1503.37, 3928.344
265, 501.8601, 27.7562, 8.327255, 272.275, 247.2132, 1.973733, 190.8704, 1026.518, 353.4707, 3893.775, 245.7913, 199.6052, 779.7144, 657.057, 645.972, 1605.7, 44.68533, 377.6953, 402.995, 704.4606, 986.3618, 0.004068954, 174.1212, 889.0676, 3.944937, 12.87462, 158.7465, 8.717943, 1290.227, 929.3199, 25.16476, 246.516, 950.4283, 78.13738, 1599.362, 4101.587
265.1, 552.8475, 26.59198, 7.974466, 262.2195, 236.9879, 1.890667, 220.5289, 1107.051, 337.5695, 3858.321, 235.6385, 190.8923, 746.8687, 629.2408, 617.2366, 1540.461, 42.78629, 451.0682, 385.773, 736.8686, 993.2099, 0.003896881, 165.8952, 946.2144, 3.755622, 12.30857, 151.7574, 8.341624, 1321.548, 957.8956, 24.10892, 235.6851, 1005.106, 74.63065, 1678.593, 4157.43
265.2, 525.7256, 25.4766, 7.636624, 336.2553, 227.1855, 1.811097, 210.5026, 1086.892, 322.3838, 3770.475, 225.9052, 182.5597, 715.4067, 602.6022, 589.7795, 1477.873, 40.96795, 430.1194, 394.5587, 738.3425, 951.655, 0.003732086, 158.0579, 901.537, 3.575391, 11.76741, 145.076, 7.98155, 1260.821, 911.9398, 23.09738, 253.0358, 960.631, 71.28129, 1606.291, 4130.298
265.3, 556.1102, 24.408, 7.313094, 322.0015, 217.7886, 1.734875, 200.9322, 1042.512, 307.8811, 3800.457, 216.5739, 174.5908, 796.0563, 577.0912, 563.5437, 1622.268, 39.22688, 410.1436, 377.6971, 703.8071, 911.8388, 0.003574259, 150.5909, 858.9692, 3.40381, 11.25004, 138.6888, 7.637018, 1255.082, 868.1887, 22.12829, 241.9185, 936.3668, 68.08224, 1612.643, 4041.171
265.4, 646.7048, 23.38422, 7.003271, 378.2596, 208.7803, 1.661861, 191.7969, 999.9453, 294.0309, 3770.356, 207.628, 166.9698, 841.6399, 552.6603, 715.4938, 1584.764, 37.55981, 422.9171, 361.5562, 670.887, 1003.438, 0.003423107, 143.4765, 818.4113, 3.240462, 10.75541, 132.5828, 7.307359, 1270.114, 1006.33, 21.19985, 231.2896, 894.9333, 65.02677, 1734.33, 4093.614
265.5, 614.9783, 22.40338, 6.706573, 416.3675, 200.1447, 1.59192, 251.721, 1005.884, 334.8696, 3694.157, 199.0517, 159.6814, 881.203, 529.2637, 833.8693, 1648.488, 35.96358, 505.0682, 346.1051, 796.4253, 961.4557, 0.003278347, 136.6983, 779.7684, 3.084954, 10.28254, 126.7456, 6.99193, 1211.75, 1032.804, 20.31037, 248.2555, 995.0471, 62.10843, 1709.291, 3997.336
265.6, 632.1584, 21.46368, 6.422446, 398.7177, 191.8662, 1.524923, 267.6259, 964.812, 331.8822, 3763.129, 224.2424, 152.7112, 1002.74, 506.8576, 796.7754, 1648.977, 34.43519, 534.4459, 331.3142, 759.1731, 1093.753, 0.003139708, 130.2404, 799.2077, 2.936908, 9.830451, 121.1654, 6.690116, 1306.854, 983.254, 19.4582, 237.3482, 951.017, 59.32105, 1733.357, 4028.65
265.7, 601.1456, 20.5634, 6.150355, 388.3068, 183.9302, 1.460745, 255.4584, 1013.862, 316.9523, 3736.412, 214.9797, 146.0452, 960.4997, 485.4, 761.3316, 1581.98, 32.97176, 509.6249, 317.1555, 723.6633, 1047.992, 0.003006933, 124.0875, 831.7855, 2.795968, 9.398242, 115.8309, 6.40133, 1246.802, 936.0815, 18.6418, 304.7667, 931.2507, 56.65878, 1757.887, 3934.549
265.8, 571.6542, 19.70088, 5.889792, 371.8465, 176.3224, 1.399268, 243.8441, 1011.91, 302.694, 3722.159, 206.0997, 139.6702, 1040.107, 464.8508, 727.4645, 1517.705, 31.57051, 610.8417, 332.0117, 762.318, 1004.145, 0.002879772, 118.2253, 792.5112, 2.66179, 8.985036, 110.7312, 6.125011, 1235.34, 1054.48, 17.85964, 291.3764, 918.8229, 54.11598, 1809.97, 3861.766
265.9, 543.6097, 18.87454, 5.640268, 356.0839, 169.0293, 1.340379, 232.7579, 1042.829, 289.0771, 3754.873, 197.5865, 133.5735, 1070.744, 445.1715, 695.104, 1529.498, 30.22882, 582.4727, 317.8231, 782.4705, 962.1327, 0.002757989, 112.64, 755.0912, 2.534052, 8.589996, 105.8561, 5.860619, 1178.574, 1003.89, 17.1103, 328.0644, 1023.176, 51.6873, 1732.009, 3922.537
266, 540.1629, 18.08286, 5.401315, 411.5954, 162.0379, 1.283968, 222.1757, 1083.276, 276.0728, 3603.291, 189.4249, 127.7429, 1159.197, 426.3254, 664.183, 1467.356, 28.94415, 555.4211, 395.9162, 745.871, 921.8781, 0.002641356, 107.3186, 788.3328, 2.412444, 8.212325, 101.1956, 5.60764, 1194.312, 955.7278, 16.39241, 313.6506, 977.9012, 49.36762, 1780.259, 3852.049
266.1, 557.8191, 17.32438, 5.172485, 394.1479, 155.3356, 1.229931, 212.0746, 1061.403, 289.4799, 3648.667, 181.6005, 122.1668, 1172.783, 408.2771, 634.6375, 1483.299, 27.71408, 529.626, 378.9967, 710.9834, 914.6238, 0.002529655, 102.2486, 751.1101, 2.296672, 7.851259, 96.74029, 5.365581, 1207.842, 1010.014, 15.70463, 299.87, 1034.222, 47.15204, 1719.16, 3813.844
266.2, 530.4532, 16.59772, 4.95335, 377.44, 148.9105, 1.178168, 202.4327, 1018.064, 276.4575, 3595.428, 174.0992, 116.8342, 1123.379, 390.9929, 606.4062, 1423.034, 26.53628, 565.9759, 362.8002, 784.2791, 939.3769, 0.002422678, 97.4181, 715.645, 2.186456, 7.506068, 92.48113, 5.13397, 1228.14, 985.1198, 15.04571, 286.6949, 1035.298, 45.0359, 1847.538, 3922.51
266.3, 504.4299, 15.90154, 4.743498, 361.4403, 142.7513, 1.128584, 193.2292, 976.4952, 264.0209, 3667.017, 166.9078, 111.7343, 1110.685, 374.4403, 579.4308, 1485.651, 25.40853, 539.6905, 393.9691, 747.595, 900.0743, 0.002320225, 92.81582, 681.8544, 2.081529, 7.176054, 88.40949, 4.912357, 1171.705, 968.8269, 14.41444, 274.0987, 989.4869, 43.01473, 1767.959, 3817.547
266.4, 527.2935, 15.23455, 4.542537, 346.1189, 136.8467, 1.081086, 184.4441, 1013.072, 252.1438, 3696.107, 160.0135, 106.857, 1091.176, 427.9197, 553.6555, 1425.29, 24.32871, 581.8932, 474.6248, 761.0226, 948.9567, 0.002222105, 88.43096, 753.8318, 1.981637, 6.860549, 84.51711, 4.70031, 1117.863, 922.3466, 13.80965, 262.0559, 981.0014, 41.08426, 1819.344, 3824.277
266.5, 501.4252, 14.59555, 4.35009, 331.4469, 131.1864, 1.035588, 176.0585, 971.7068, 240.8009, 3546.897, 153.4039, 102.1926, 1151.8, 510.1324, 618.8947, 1367.381, 23.29479, 554.8686, 454.3416, 725.4264, 946.9026, 0.002128134, 84.25326, 718.2382, 1.886539, 6.558916, 80.7961, 4.497416, 1066.495, 1061.194, 13.23024, 250.5423, 1026.262, 39.24044, 1740.979, 3751.689
266.6, 476.826, 13.98335, 4.165796, 317.3969, 125.7602, 0.9920043, 168.054, 969.6038, 229.9683, 3547.991, 147.0674, 97.7318, 1103.28, 500.4695, 591.3637, 1311.826, 22.3048, 529.0991, 434.9253, 691.4951, 947.9213, 0.002038137, 80.27292, 684.3252, 1.796005, 6.270544, 77.23891, 4.303281, 1017.488, 1010.282, 12.67514, 239.5345, 1010.442, 37.47936, 1665.99, 3793.044
266.7, 453.4336, 13.39682, 3.98931, 303.9424, 120.5585, 0.9502549, 160.4135, 930.0135, 251.7496, 3585.076, 140.9926, 93.46572, 1056.804, 479.2824, 650.7541, 1387.16, 21.35689, 504.5263, 455.0608, 763.0193, 908.2613, 0.001951946, 76.48062, 652.0134, 1.709816, 5.994851, 73.83833, 4.117526, 970.7331, 961.813, 12.14333, 229.0103, 965.7311, 35.79732, 1739.83, 3708.765
266.8, 431.1888, 12.8349, 3.820301, 291.0583, 115.5719, 0.9102626, 153.1204, 892.0399, 240.4245, 3523.128, 135.1687, 89.38586, 1066.921, 472.1872, 621.8059, 1330.801, 20.44926, 481.0948, 557.6369, 727.3296, 870.2606, 0.0018694, 72.86748, 621.2274, 1.627762, 5.731279, 70.58747, 3.939789, 1057.526, 944.7556, 11.63383, 356.6244, 922.9983, 34.19077, 1664.891, 3706.868
266.9, 460.9975, 12.29655, 3.658452, 278.7204, 110.7916, 0.8719534, 146.1589, 980.8369, 229.6089, 3447.775, 129.5854, 85.4841, 1067.887, 452.1974, 633.3058, 1276.731, 19.5802, 598.5111, 552.2842, 693.3093, 914.5425, 0.001790344, 69.42503, 591.8949, 1.549647, 5.479296, 67.47974, 3.769724, 1008.931, 899.4301, 11.14571, 340.9557, 936.9047, 32.65631, 1668.978, 3740.394
267, 546.3922, 11.78078, 3.503459, 266.9054, 106.209, 0.8352565, 222.7052, 995.8761, 231.0874, 3502.597, 124.2327, 81.75265, 1116.855, 433.0538, 729.2753, 1224.859, 18.74808, 570.7147, 528.6823, 660.8802, 876.279, 0.001714632, 66.14521, 730.2695, 56.30866, 5.238391, 64.50883, 3.607, 1101.804, 989.5217, 10.67807, 393.8155, 895.4473, 31.19073, 1668.27, 3804.8
267.1, 544.3932, 108.8355, 3.355033, 255.5913, 101.8159, 0.800104, 212.58, 981.8386, 220.6917, 3361.199, 119.1011, 78.18408, 1069.807, 414.7206, 926.6584, 1292.867, 17.95131, 544.2093, 506.089, 629.9681, 839.6164, 0.001642122, 63.02034, 695.7885, 78.77174, 5.008078, 61.66871, 3.451301, 1169.579, 942.0486, 10.23005, 376.5128, 932.0576, 29.79091, 1674.642, 3742.229
267.2, 517.6861, 104.2705, 3.212895, 244.7568, 97.60459, 0.7664309, 202.9152, 941.7488, 231.9471, 3448.113, 114.1814, 74.77129, 1024.741, 442.2548, 984.8712, 1433.509, 17.18842, 518.9348, 484.4612, 747.8162, 806.1328, 0.001572678, 60.04309, 747.9952, 133.3053, 4.787891, 58.95364, 3.302322, 1178.217, 896.853, 9.800825, 359.9703, 890.8147, 28.45392, 1602.51, 3852.618
267.3, 638.0217, 197.7484, 3.076779, 234.3815, 93.56744, 0.7341749, 245.7191, 903.296, 307.2249, 3532.07, 208.5628, 71.50746, 1087.783, 423.5321, 1059.201, 1375.266, 16.45794, 494.8341, 489.1674, 712.8376, 822.457, 0.001506171, 57.2065, 818.8256, 126.908, 16.6583, 56.3581, 3.159774, 1185.268, 1099.596, 9.389611, 344.1547, 851.3969, 27.17694, 1710.7, 3875.131
267.4, 652.4322, 189.4539, 2.94643, 224.4461, 89.69727, 0.7032765, 234.5476, 866.4132, 293.4042, 3389.481, 284.876, 68.3861, 1041.959, 407.2109, 1081.041, 1405.953, 15.75851, 471.8528, 498.5693, 679.4952, 926.6194, 0.001442476, 54.50392, 780.1631, 138.1183, 15.9259, 53.87684, 3.023379, 1130.803, 1183.912, 8.995651, 362.8645, 826.0895, 25.95726, 1637.015, 3930.683
267.5, 753.5535, 181.5074, 2.821603, 270.1736, 85.98717, 0.6736785, 223.884, 954.9073, 298.9314, 3472.982, 296.386, 65.40099, 998.0667, 414.2127, 1119.667, 1414.512, 15.0888, 449.9387, 486.489, 647.7123, 887.8506, 0.001381475, 51.92902, 845.5099, 131.4901, 60.32275, 51.50482, 2.892872, 1266.859, 1127.113, 8.61822, 394.9103, 828.3747, 24.79232, 1680.433, 3916.958
267.6, 731.3501, 191.0034, 2.702064, 258.7209, 82.43054, 0.6453261, 213.7052, 1085.467, 285.4837, 3444.221, 418.4862, 62.54619, 1052.976, 396.6772, 1069.86, 1506.205, 59.08049, 429.0424, 465.6989, 702.2144, 850.7039, 0.001323054, 49.47575, 865.2426, 349.6457, 57.67058, 49.23723, 2.767998, 1208.644, 1073.038, 8.256625, 398.8631, 810.2318, 23.67966, 1608.052, 3813.004
267.7, 695.4711, 192.2908, 2.58759, 247.7537, 79.02102, 0.618167, 203.9892, 1041.146, 272.6411, 3513.653, 401.2001, 59.816, 1143.728, 384.1784, 1132.584, 1505.483, 169.6964, 409.1166, 445.7972, 669.3688, 815.1113, 0.001267103, 47.13839, 873.3756, 332.8664, 55.13502, 47.06948, 2.648515, 1271.241, 1021.558, 7.910202, 381.3387, 774.3797, 22.61694, 1622.926, 3803.492
267.8, 744.9979, 184.2253, 2.477965, 237.2515, 75.75253, 0.5921509, 194.7149, 998.6345, 260.3761, 3371.808, 384.628, 57.20498, 1095.549, 367.9144, 1082.202, 1444.316, 162.4846, 390.1161, 449.5628, 638.0596, 965.0502, 0.001213518, 44.91145, 868.4467, 316.8923, 52.71093, 44.99716, 2.534189, 1212.826, 1149.161, 7.578313, 381.7264, 740.114, 21.60191, 1596.492, 3869.146
267.9, 708.4493, 176.498, 2.372985, 233.6229, 72.61922, 0.5672297, 185.8623, 957.8589, 266.8727, 3399.458, 368.7404, 54.70794, 1083.792, 352.3389, 1034.061, 1482.879, 155.5793, 371.9982, 500.4577, 608.2148, 924.6735, 0.0011622, 42.78971, 874.7191, 301.6848, 50.39342, 43.01608, 384.6672, 1308.859, 1094.029, 7.260349, 455.0583, 777.4741, 20.63244, 1527.726, 3780.402
268, 673.6937, 169.0949, 2.272452, 223.7196, 69.61552, 0.5433574, 177.4122, 979.9296, 285.0162, 3453.807, 414.9518, 52.31989, 1178.511, 370.0132, 1035.85, 1422.63, 148.9674, 354.7216, 479.0706, 579.766, 942.6147, 0.001113051, 40.76822, 833.4175, 287.207, 129.0045, 41.12223, 368.0627, 1248.715, 1041.542, 6.955727, 435.0648, 849.4559, 19.70647, 1500.435, 3963.785
268.1, 640.6432, 162.0023, 2.176178, 214.2361, 66.73606, 0.5204897, 169.3462, 939.9177, 272.1946, 3527.152, 397.8117, 50.03609, 1186.845, 364.5325, 989.7714, 1557.988, 142.6366, 338.2474, 458.5974, 552.6479, 1097.931, 0.001065981, 38.84222, 794.066, 273.4241, 123.3326, 39.31175, 352.1749, 1248.51, 1104.077, 6.663885, 415.9499, 1001.449, 18.82206, 1503.53, 3799.36
268.2, 609.2142, 168.1946, 2.083983, 205.1547, 63.9757, 0.4985844, 161.647, 975.2683, 259.9497, 3424.396, 383.3972, 47.85197, 1180.054, 349.1002, 1127.223, 1595.919, 192.2007, 417.8144, 457.3556, 606.6876, 1051.995, 0.001020902, 37.00722, 850.0063, 363.301, 117.9101, 37.58098, 336.9729, 1191.139, 1051.108, 6.384288, 397.6747, 996.0867, 17.97734, 1620.497, 3811.819
268.3, 700.0269, 161.1398, 1.995694, 196.4582, 61.32951, 0.4776011, 154.2978, 935.4468, 278.511, 3436.833, 380.3586, 45.7632, 1166.969, 334.3212, 1077.079, 1531.078, 184.0325, 398.41, 437.8104, 578.3102, 1017.997, 0.0009777286, 35.2589, 845.4122, 345.8663, 192.8007, 35.92641, 322.4272, 1136.404, 1086.75, 6.116423, 427.4303, 952.0107, 17.17054, 1550.697, 3653.698
268.4, 665.6845, 154.3809, 1.911145, 188.1303, 58.79278, 0.4575008, 147.2827, 955.2302, 265.9821, 3357.366, 364.6474, 43.76559, 1153.9, 387.987, 1029.167, 1605.706, 176.2115, 446.097, 419.1006, 551.2601, 975.4048, 0.0009363813, 33.59318, 908.1711, 402.6002, 184.3239, 34.34469, 399.2091, 1229.829, 1034.612, 5.859796, 432.9957, 993.5739, 16.39994, 1544.749, 3664.371
268.5, 633.027, 205.6488, 1.830179, 180.1555, 56.36097, 0.4382465, 140.5866, 931.4402, 254.0167, 3432.411, 349.5852, 41.85519, 1133.791, 526.3696, 983.3851, 1579.944, 168.7228, 459.5982, 401.1902, 588.2975, 937.619, 0.0008967826, 32.00615, 896.2933, 416.5842, 176.2199, 32.83261, 407.8587, 1173.316, 1239.806, 5.613936, 522.009, 949.609, 15.66392, 1516.341, 3834.906
268.6, 782.163, 197.023, 1.752642, 172.5187, 54.02975, 0.4198025, 134.1949, 893.4083, 242.5896, 3435.665, 351.6263, 40.02818, 1086.03, 504.0859, 1017.324, 1566.792, 161.5524, 438.2533, 384.0453, 560.7803, 996.9486, 0.0008588584, 30.4941, 949.6611, 496.5232, 168.4721, 31.38709, 390.2531, 1119.401, 1180.326, 5.378392, 522.3329, 907.5895, 14.96094, 1451.028, 3861.992
268.7, 743.7912, 220.7538, 1.67839, 165.2056, 51.79495, 0.4021347, 128.0938, 928.2048, 231.6765, 3379.113, 337.1019, 38.28092, 1065.174, 505.3199, 986.7443, 1503.134, 154.6867, 417.8997, 515.2242, 534.5502, 955.2373, 0.000822538, 29.05348, 904.821, 472.6953, 161.065, 30.00522, 652.4243, 1067.963, 1123.698, 5.15273, 499.3837, 867.4294, 14.2895, 1467.807, 3834.245
268.8, 852.3456, 211.4944, 1.607284, 158.2025, 49.65259, 0.3852105, 122.27, 949.4962, 221.2544, 3302.604, 323.1775, 36.60992, 1093.11, 483.9274, 942.85, 1442.063, 148.1128, 440.935, 493.2061, 704.5764, 915.2712, 0.0007877536, 27.68092, 862.0981, 450.0109, 153.9836, 28.68419, 624.2617, 1112.599, 1069.788, 4.936537, 477.4428, 959.5051, 13.6482, 1404.584, 3825.726
268.9, 810.5307, 223.2709, 1.539191, 151.4963, 47.59884, 0.3689986, 116.7111, 910.7271, 211.3011, 3343.5, 309.8282, 35.01187, 1217.367, 463.4405, 970.0217, 1475.223, 141.8183, 420.4568, 485.1238, 671.6204, 994.4899, 0.0007544402, 26.3732, 852.4031, 428.415, 147.2135, 27.42132, 597.3148, 1061.474, 1114.906, 4.729415, 456.4659, 1047.198, 13.03568, 1406.271, 3765.454
269, 806.2482, 231.906, 1.473982, 145.0744, 45.63004, 0.3534689, 111.4049, 1082.366, 316.0186, 3343.897, 297.0303, 33.48357, 1166.085, 478.2184, 957.2888, 1459.19, 135.7912, 400.9297, 464.392, 640.2058, 952.8815, 0.0007225356, 25.12726, 1145.996, 469.4983, 140.741, 26.21405, 571.5311, 1084.656, 1061.417, 4.530983, 465.2646, 1063.954, 12.45065, 1376.499, 3755.113
269.1, 852.7593, 222.1788, 1.411536, 138.9247, 43.74268, 0.3385929, 106.3399, 1038.172, 324.8111, 3208.905, 284.7611, 32.02199, 1176.962, 458.8038, 1034.959, 1569.872, 130.0203, 382.3095, 494.0933, 610.2607, 982.4861, 0.0006919802, 23.94018, 1258.881, 472.0463, 134.5532, 25.05993, 546.8604, 1034.814, 1010.495, 4.340877, 444.8228, 1109.123, 11.89188, 1403.647, 3695.838
269.2, 843.9494, 221.6135, 1.351736, 133.0357, 41.93338, 0.3243429, 101.5052, 995.7816, 352.6875, 3300.763, 305.5499, 30.6242, 1127.382, 439.3806, 1002.584, 1506.09, 124.4947, 507.2369, 472.9782, 581.7162, 1122.203, 0.0006627169, 22.80919, 1318.027, 631.8562, 130.0686, 23.95662, 523.2546, 987.263, 962.0156, 4.158746, 425.2791, 1157.208, 11.35818, 1465.187, 3659.429
269.3, 802.5464, 212.318, 1.294469, 127.3963, 40.19891, 0.3106926, 96.89034, 955.1226, 432.7734, 3283.342, 292.9287, 29.28743, 1079.891, 482.5549, 1040.083, 1444.898, 119.2039, 582.0101, 452.7654, 734.3682, 1117.449, 0.0006346912, 21.73162, 1344.562, 620.9879, 124.35, 22.90189, 500.6678, 1382.253, 915.8621, 3.984258, 406.594, 1106.003, 10.84844, 1402.077, 3684.715
269.4, 803.5656, 293.1142, 1.239628, 225.5299, 38.53619, 0.2976168, 92.48526, 916.1237, 413.3048, 3346.509, 335.8862, 28.00901, 1072.855, 538.3792, 1009.739, 1386.193, 114.1379, 554.98, 592.6273, 808.7643, 1070.696, 0.0006078507, 20.70497, 1420.734, 599.4288, 118.8828, 21.8936, 479.056, 1318.736, 991.2764, 3.81709, 388.7299, 1090.239, 10.36157, 1429.001, 3674.252
269.5, 764.1437, 296.6412, 1.18711, 215.9697, 36.94225, 0.2850914, 88.28046, 878.7171, 394.7121, 3315.345, 322.012, 26.7864, 1149.495, 537.0178, 1106.709, 1459.52, 109.2873, 529.2053, 725.1837, 770.935, 1025.899, 0.0005821452, 19.72681, 1353.651, 725.5435, 113.6559, 20.92969, 458.3771, 1258.138, 988.7499, 3.656936, 446.3433, 1041.997, 9.896549, 1390.164, 3562.014
269.6, 820.9857, 284.1987, 1.136817, 206.8148, 35.41423, 0.273093, 84.26684, 842.8379, 376.9557, 3346.089, 390.0788, 25.61715, 1284.281, 514.2834, 1057.478, 1601.331, 104.6428, 604.6879, 694.1929, 734.8751, 1037.439, 0.0005575268, 18.79486, 1289.736, 690.725, 108.6589, 20.00823, 438.5908, 1200.325, 941.3138, 3.503502, 426.7328, 1110.491, 9.4524, 1499.036, 3693.609
269.7, 838.0015, 272.2782, 1.088656, 198.0479, 33.94941, 0.2615997, 80.43568, 808.4237, 379.9629, 3339.341, 373.966, 24.49894, 1230.181, 492.5114, 1031.678, 1536.271, 100.1956, 576.6047, 664.5265, 820.3559, 994.0334, 0.0005339495, 17.90695, 1228.839, 657.5774, 103.8815, 19.12733, 419.6586, 1145.168, 896.1535, 3.356506, 455.166, 1240.138, 9.028185, 1434.468, 3605.464
269.8, 796.8903, 285.2253, 1.042534, 189.6526, 32.54518, 0.25059, 76.77872, 775.4147, 362.87, 3260.926, 358.5189, 23.42954, 1178.359, 471.6612, 1024.626, 1473.853, 95.93749, 549.8257, 636.1279, 781.9844, 1047.957, 0.0005113692, 17.06098, 1310.295, 626.0206, 99.31425, 18.28522, 401.5436, 1092.546, 884.235, 3.215677, 435.1678, 1356.162, 8.623008, 1372.681, 3564.68
269.9, 757.796, 325.3435, 0.9983666, 181.6133, 31.19904, 0.2400437, 73.28801, 743.7535, 388.4432, 3129.283, 343.7098, 22.40682, 1249.803, 451.6936, 979.0469, 1413.971, 91.86032, 524.2903, 608.9429, 745.4077, 1075.748, 0.0004897438, 16.25497, 1248.426, 595.9781, 94.94776, 17.48018, 384.2106, 1042.342, 886.31, 3.080757, 416.0483, 1445.902, 8.236014, 1382.836, 3518.981
270, 764.8304, 311.6971, 0.9560702, 173.9147, 29.90857, 0.2299413, 69.95601, 713.385, 370.9689, 3246.226, 329.5124, 21.42875, 1197.155, 432.5714, 935.495, 1356.523, 87.95642, 499.9409, 582.9196, 811.4491, 1030.74, 0.000469033, 15.48704, 1218.981, 567.3774, 90.77325, 16.71058, 367.6258, 994.4446, 916.7213, 2.951497, 432.781, 1381.922, 7.866389, 1484.821, 3546.431
