 , C000, C002, C004, C005, C006, C007, C008, C009, C010, C011, C012, C013, C014, C015, C016, C017, C018, C019, C020, C022, C024, C025, C027, C031, C032, C033, C035, C036, C037, C038, C041, C043, C044, C046, C050, C056, C058, C060, C062, C066, C068, C069, C072, C073, C076, C079, C084, C088, C092, C096, C097, C105
173.9, 1191.347, 134.1134, 8.208015, 312.217, 2647.083, 669.5107, 235.1766, 612.9919, 273.7523, 2164.569, 1028.449, 911.9938, 1887.9, 476.9271, 1045.82, 184.9214, 1042.189, 1454.767, 28.23134, 470.2141, 849.6719, 1435.993, 1355.588, 29.52084, 0.9419683, 2000.565, 508.0746, 553.0043, 1607.525, 1346.276, 611.0859, 2878.065, 788.4363, 1.697107, 28.34995, 4124.836, 743.7239, 2007.875, 2272.028, 1841.304, 2492.452, 1042.258, 337.4045, 1952.95, 463.9892, 1663.877, 2424.258, 996.6758, 4527.643, 1010.961, 650.7322, 889.3436
174, 1163.379, 128.2901, 7.809724, 295.7671, 2752.551, 638.687, 223.304, 648.3635, 262.0144, 2163.312, 1035.646, 1032.493, 1987.008, 453.3678, 1086.883, 176.2285, 1015.49, 1409.59, 26.75129, 448.0322, 809.9938, 1447.118, 1289.135, 28.04123, 0.8986045, 1912.854, 482.9366, 665.983, 1619.904, 1287.057, 726.8478, 2984.779, 796.6976, 1.624022, 26.87391, 4126.68, 705.0716, 2025.894, 2235.409, 1824.055, 2412.467, 994.9421, 320.7002, 1939.473, 491.1331, 1632.538, 2319.618, 1000.27, 4453.578, 1055.989, 618.2633, 843.6301
174.1, 1190.757, 122.7197, 7.43076, 280.1839, 2635.695, 609.2823, 212.0308, 613.2468, 250.7798, 2209.064, 1070.497, 988.6179, 1926.713, 430.9723, 1091.583, 206.9312, 966.5689, 1377.771, 25.34884, 522.76, 811.8044, 1508.192, 1358.215, 26.63579, 0.8572369, 1933.856, 459.0423, 635.7118, 1634.262, 1230.443, 693.6437, 3019.814, 785.1378, 1.554084, 25.47473, 4208.599, 668.428, 1938.519, 2282.626, 1755.641, 2399.925, 949.7744, 304.8228, 1965.141, 579.0753, 1560.09, 2317.79, 991.8125, 4560.187, 1006.457, 587.4145, 800.2663
174.2, 1130.767, 117.3911, 7.070185, 334.4823, 2646.667, 691.2266, 201.3267, 659.256, 240.0269, 2106.482, 1020.85, 946.6069, 1980.903, 494.3239, 1039.182, 197.2036, 965.6389, 1314.552, 24.01991, 498.0994, 773.8946, 1485.843, 1320.776, 25.30079, 0.8177736, 1893.95, 436.3303, 606.8165, 1660.154, 1176.319, 661.9564, 3013.836, 767.5214, 1.487158, 24.1484, 4135.362, 633.6889, 1969.905, 2187.07, 1855.539, 2443.425, 906.6571, 289.7316, 1879.265, 553.2377, 1490.857, 2432.41, 942.475, 4468.271, 1105.619, 558.1049, 759.1315
174.3, 1140.738, 112.2939, 6.727106, 351.4168, 2585.432, 659.403, 191.163, 623.5493, 229.7351, 2222.799, 973.5046, 906.3811, 1893.443, 469.9053, 989.296, 187.9333, 919.1196, 1374.515, 22.76065, 474.6021, 737.7551, 1439.876, 1256.029, 24.0327, 0.7801272, 1939.333, 414.7419, 579.2346, 1589.823, 1124.576, 631.7166, 3059.665, 733.4135, 1.423115, 22.89112, 4267.853, 619.8004, 2107.877, 2216.862, 1820.466, 2388.902, 1041.145, 275.3875, 2029.073, 528.5529, 1499.83, 2369.452, 895.5917, 4370.718, 1197.818, 530.2578, 720.1111
174.4, 1095.974, 107.418, 6.400675, 332.9016, 2724.17, 629.0446, 181.5124, 589.7766, 219.8846, 2119.579, 928.3553, 1052.845, 1809.844, 446.6929, 941.8052, 179.0988, 945.9385, 1311.445, 21.5674, 507.1466, 703.3033, 1416.523, 1221.181, 22.82817, 0.7442138, 1985.218, 394.2217, 552.9064, 1595.395, 1075.109, 602.8583, 3195.971, 700.8213, 1.361829, 21.6993, 4284.418, 664.7588, 2016.967, 2141.726, 1742.859, 2367.707, 993.8799, 261.7535, 2048.787, 567.7993, 1534.211, 2288.202, 851.0407, 4443.141, 1411.785, 657.3948, 876.0618
174.5, 1139.907, 102.7538, 6.090085, 315.3618, 2755.931, 600.0838, 172.349, 557.8331, 210.4564, 2140.751, 1042.678, 1184.616, 1729.936, 424.6271, 992.2785, 170.6796, 920.669, 1373.697, 20.43672, 483.2225, 670.4603, 1415.12, 1229.916, 21.68401, 0.7099536, 1983.606, 374.7168, 527.775, 1692.715, 1027.818, 666.1445, 3156.869, 769.3206, 1.303182, 20.56953, 4354.523, 630.2104, 1929.977, 2160.409, 1668.561, 2385.176, 1003.602, 373.4243, 2061.805, 542.4648, 1571.518, 2381.755, 808.7059, 4487.128, 1456.083, 648.6739, 831.0311
174.6, 1087.345, 98.29214, 5.794565, 298.7462, 2694.906, 618.7797, 163.6481, 527.6197, 201.4325, 2041.341, 1114.968, 1165.465, 1653.557, 403.6514, 1006.69, 162.6561, 885.0306, 1495.316, 19.36531, 460.427, 745.7065, 1352.934, 1169.623, 20.59719, 0.6772707, 1953.258, 356.1769, 503.7858, 1621.005, 982.6066, 702.2917, 3023.635, 735.1328, 1.247062, 19.49858, 4239.127, 597.4575, 1987.617, 2069.969, 1597.431, 2282.697, 1005.002, 578.4017, 2093.749, 518.2607, 1556.351, 2278.95, 874.3518, 4571.719, 1387.784, 616.3077, 788.3149
174.7, 1085.552, 94.02422, 5.513386, 283.0061, 2734.91, 622.4724, 155.3866, 499.0427, 289.8788, 1946.547, 1239.351, 1115.939, 1645.532, 457.5814, 1070.306, 155.0099, 973.1234, 1451.29, 18.35007, 531.304, 710.8834, 1365.997, 1235.682, 19.56485, 0.6460922, 1983.388, 445.7088, 680.5166, 1669.762, 1019.447, 670.2093, 2997.24, 822.2305, 1.193358, 18.48339, 4182.489, 566.4068, 2064.55, 2237.602, 1803.969, 2315.628, 959.3771, 549.7661, 2002.253, 517.2966, 1487.284, 2193.78, 830.8574, 4385.535, 1322.689, 779.8856, 747.7945
174.8, 1030.862, 89.94162, 5.245851, 268.0952, 2705.97, 739.3173, 147.5421, 472.0135, 321.9896, 1917.852, 1181.872, 1202.721, 1832.376, 434.9777, 1272.894, 147.7231, 926.2435, 1488.175, 17.38805, 545.3162, 737.5977, 1305.97, 1537.618, 18.58425, 0.6163492, 1993.22, 584.3781, 649.5848, 1650.692, 1144.216, 673.9033, 2969.56, 920.2446, 1.141966, 17.52106, 4200.263, 698.8514, 1975.508, 2143.93, 1841.09, 2418.478, 915.824, 522.5481, 2027.186, 779.6358, 1528.498, 2428.275, 913.4467, 4613.798, 1451.577, 740.9724, 709.3568
174.9, 980.2595, 86.03629, 4.991297, 253.97, 2753.701, 705.2796, 140.0936, 446.4482, 308.1834, 1828.792, 1127.059, 1151.611, 1751.473, 479.6807, 1263.294, 140.7788, 881.6221, 1656.207, 16.47647, 519.5915, 786.7212, 1248.58, 1704.463, 17.65279, 0.5879753, 2036.083, 579.2609, 819.7393, 1670.846, 1093.885, 643.1178, 3041.853, 909.115, 1.092788, 16.60883, 4189.738, 754.5493, 2107.641, 2252.882, 1942.657, 2368.956, 991.7401, 496.6776, 2037.2, 744.8494, 1478.564, 2378.924, 895.6439, 4575.878, 1383.489, 704.0009, 672.8949
175, 1113.296, 82.30052, 4.749096, 240.589, 2646.612, 672.809, 133.0212, 422.2677, 341.1583, 1848.401, 1337.495, 1172.482, 1715.601, 455.9854, 1202.65, 134.161, 839.1502, 1580.212, 15.61268, 495.0803, 836.3916, 1281.843, 1656.1, 16.76802, 0.5609077, 2180.436, 550.6008, 782.4794, 1760.73, 1192.444, 644.9138, 3202.676, 947.0831, 1.045728, 15.7441, 4065.291, 715.3343, 2209.504, 2205.041, 1897.059, 2267.174, 1076.079, 472.088, 2056.397, 711.6152, 1632.896, 2338.44, 875.1426, 4686.691, 1411.528, 668.8741, 772.6469
175.1, 1057.208, 78.72697, 4.518648, 227.9129, 2673.389, 641.8334, 126.3058, 399.3968, 505.0981, 1913.396, 1275.465, 1253.559, 1848.227, 433.4606, 1227.585, 195.2387, 809.7761, 1538.832, 14.79418, 537.7249, 797.3336, 1225.514, 1601.416, 15.9276, 0.5350861, 2189.901, 548.6553, 746.913, 1686.138, 1139.992, 615.4525, 3120.339, 904.9956, 1.000694, 14.92439, 4028.508, 787.4095, 2243.869, 2239.243, 1816.188, 2415.393, 1027.228, 448.7157, 2072.955, 679.8638, 1682.997, 2381.767, 831.6089, 4495.825, 1399.339, 722.9866, 732.9318
175.2, 1135.404, 75.30858, 4.299382, 215.9048, 2676.85, 731.3619, 224.5915, 377.7646, 483.4406, 1958.187, 1407.553, 1200.289, 1766.624, 412.0485, 1309.741, 186.0608, 947.6707, 1468.222, 14.01858, 512.3583, 760.0995, 1200.624, 1622.866, 15.1293, 0.5104532, 2249.109, 521.5095, 712.9633, 1614.706, 1089.847, 587.3372, 3085.22, 911.3573, 0.9575997, 14.14735, 3924.547, 746.4868, 2147.093, 2380.435, 1993.374, 2577.569, 980.5948, 426.5006, 2012.199, 649.5291, 1608.31, 2386.13, 790.2407, 4685.983, 1363.657, 686.9125, 695.2581
175.3, 1111.105, 72.03862, 4.090755, 204.5293, 2563.207, 767.4811, 213.2533, 357.3041, 462.7117, 1918.965, 1632.876, 1149.283, 1704.194, 454.0224, 1352.254, 177.3143, 902.017, 1400.852, 13.28365, 488.1883, 724.6042, 1182.739, 1706.442, 14.37101, 0.4869543, 2186.965, 495.7068, 680.5566, 1806.29, 1191.688, 869.6119, 2955.011, 870.8575, 0.9163612, 13.41078, 4043.492, 707.6908, 2054.491, 2280.784, 1938.28, 2466.823, 966.7845, 405.3853, 1988.555, 620.5479, 1728.382, 2408.538, 781.6221, 4495.146, 1390.069, 652.6384, 659.5209
175.4, 1055.128, 68.91064, 3.892253, 193.7532, 2556.645, 732.1469, 202.4874, 337.9518, 442.8717, 1829.854, 1557.147, 1100.445, 1684.898, 431.5946, 1287.339, 168.979, 858.5626, 1476.615, 12.58724, 465.1586, 690.7665, 1216.213, 1622.789, 13.65073, 0.4645372, 2306.033, 515.0213, 649.623, 1729.768, 1139.269, 829.8859, 2830.297, 832.1574, 0.8768985, 12.71255, 3941.668, 670.9111, 2057.554, 2291.662, 1855.651, 2401.759, 991.7086, 385.3154, 1901.656, 592.8597, 1708.391, 2388.737, 742.7405, 4504.332, 1324.866, 678.665, 625.6206
175.5, 1001.97, 65.91849, 3.703382, 183.5449, 2569.37, 698.4393, 192.2651, 319.6476, 423.8823, 2062.74, 1781.231, 1265.013, 1711.187, 410.2746, 1231.502, 293.4481, 843.5672, 1408.86, 11.92735, 443.2152, 658.509, 1162.768, 1649.518, 12.96655, 0.4431521, 2397.871, 571.2075, 620.0954, 1656.488, 1158.354, 791.9747, 2943.27, 795.1771, 0.8391353, 12.05067, 4041.123, 743.2232, 2190.999, 2244.551, 1776.544, 2469.623, 946.6876, 366.2391, 1818.554, 566.407, 1730.866, 2329.122, 780.4522, 4494.241, 1351.929, 644.8024, 593.4628
175.6, 1068.382, 63.05626, 3.523677, 173.8744, 2527.705, 784.8133, 228.6538, 302.3348, 405.7072, 2094.816, 1698.621, 1349.184, 1635.635, 390.0078, 1242.074, 417.8102, 929.7773, 1372.588, 11.30205, 422.307, 627.7578, 1111.671, 1568.656, 12.31665, 0.4227514, 2762.358, 542.9459, 591.9099, 1744.636, 1107.401, 755.7953, 2819.051, 759.8402, 0.8029984, 11.42326, 3875.722, 704.5969, 2243.563, 2254.136, 1865.581, 2363.516, 903.7105, 348.1072, 1925.473, 541.1346, 1654.055, 2290.537, 741.6288, 4517.529, 1388.806, 612.6294, 768.5258
175.7, 1037.112, 60.3183, 3.352692, 164.7134, 2539.432, 748.681, 249.5498, 285.9597, 388.3113, 2142.652, 1619.842, 1291.851, 1563.419, 370.7422, 1182.449, 486.0979, 884.9856, 1413.028, 10.70953, 532.7248, 598.4426, 1062.819, 1491.757, 11.69934, 0.4032899, 2796.508, 516.0825, 565.0056, 1715.549, 1058.689, 721.2688, 2700.075, 783.5616, 0.7684177, 10.82851, 3937.813, 667.978, 2368.335, 2190.516, 1828.359, 2339.067, 862.6844, 330.873, 1997.328, 516.9899, 1580.652, 2326.237, 753.663, 4333.552, 1445.223, 582.0616, 745.5699
175.8, 984.862, 57.69923, 3.190004, 156.035, 2431.624, 714.2123, 236.9516, 270.4715, 458.2574, 2043.153, 1644.157, 1236.954, 1576.526, 352.4283, 1125.686, 546.1324, 842.3517, 1348.191, 10.14808, 507.5941, 664.9691, 1050.012, 1418.628, 11.11296, 0.3847243, 2742.601, 490.5483, 539.3241, 1686.403, 1012.121, 688.3195, 2797.262, 748.7409, 0.7353262, 10.26473, 3826.409, 633.2622, 2280.706, 2112.041, 1797.52, 2238.569, 823.5209, 314.4921, 1910.045, 493.9224, 1657.316, 2225.829, 716.1722, 4461.918, 1412.823, 553.0191, 837.6516
175.9, 935.2446, 55.19389, 3.03521, 147.814, 2505.052, 681.3304, 224.9894, 255.8222, 438.6083, 2100.458, 1707.572, 1184.39, 1725.283, 335.019, 1111.698, 520.4594, 801.7717, 1286.328, 9.616057, 568.6761, 720.7983, 1015.273, 1394.825, 10.55597, 0.3670134, 2804.106, 466.2774, 514.8099, 1781.244, 967.6, 726.9396, 2802.265, 715.4676, 0.7036598, 9.730295, 3776.965, 696.7128, 2338.367, 2167.958, 1821.678, 2318.831, 786.1352, 298.9221, 1852.115, 471.8842, 1736.043, 2129.754, 680.5463, 4317.697, 1417.466, 865.1196, 794.5952
176, 893.9015, 52.79733, 2.887927, 140.026, 2521.929, 649.9625, 213.6311, 241.9664, 419.8018, 2214.869, 1628.378, 1360.883, 1750.568, 318.4697, 1082.984, 495.9933, 890.4355, 1227.305, 9.111929, 669.8715, 687.1383, 1138.453, 1326.448, 10.0269, 0.3501178, 2740.466, 443.2074, 491.4101, 1740.532, 925.0379, 718.9546, 2683.997, 737.5458, 0.673357, 9.22369, 3622.376, 660.5037, 2270.399, 2165.712, 1935.849, 2285.922, 750.4467, 284.123, 1939.453, 450.8293, 1679.586, 2248.645, 716.7804, 4463.727, 1350.978, 821.9536, 753.7519
176.1, 848.8666, 50.50482, 2.747791, 132.6484, 2478.268, 729.104, 311.9263, 228.8609, 479.2385, 2187.449, 1552.857, 1303.052, 1673.277, 334.4682, 1125.138, 489.5319, 967.8538, 1365.845, 8.63423, 638.2711, 667.6076, 1125.321, 1372.271, 9.524344, 0.334, 2620.315, 421.2788, 469.0738, 1684.429, 884.348, 686.111, 2780.452, 704.77, 0.6443592, 8.743462, 3737.67, 626.1765, 2444.399, 2223.35, 1934.843, 2263.635, 941.5637, 270.0565, 2008.688, 430.7138, 1605.051, 2151.585, 708.0737, 4421.727, 1409.294, 780.9415, 715.008
176.2, 875.6591, 48.31186, 2.614456, 125.6595, 2495.076, 752.6492, 296.1791, 216.4654, 529.1363, 2138.581, 1626.914, 1247.679, 1719.371, 441.5267, 1125.366, 466.5196, 921.2277, 1303.173, 8.181574, 608.1613, 636.4315, 1097.784, 1362.31, 9.046979, 0.3186242, 2797.98, 400.4352, 447.7528, 1657.5, 963.7361, 654.7678, 2844.602, 673.4507, 0.6166102, 8.288236, 3628.684, 626.3286, 2417.324, 2142.544, 1983.567, 2181.644, 898.8192, 256.6865, 2059.845, 411.4959, 1533.823, 2058.715, 709.4409, 4444.088, 1381.786, 741.9756, 678.2556
176.3, 852.8273, 46.21412, 2.48759, 119.0388, 2441.061, 717.9977, 314.5375, 204.7411, 506.4481, 2039.272, 1654.734, 1330.763, 1643.458, 729.7213, 1117.659, 548.2028, 905.9987, 1502.963, 7.752649, 579.472, 697.7091, 1231.492, 1389.856, 8.593539, 0.3039562, 2766.625, 380.6228, 427.4009, 1629.979, 921.3439, 648.2375, 2737.233, 643.5232, 0.5900562, 7.856711, 3645.958, 593.7774, 2313.067, 2131.806, 1931.424, 2201.686, 858.0152, 243.9784, 2069.311, 393.1355, 1533.529, 1969.854, 748.7754, 4316.402, 1467.578, 704.9541, 643.3923
176.4, 990.0184, 44.20747, 2.366881, 112.767, 2458.013, 684.9417, 298.6585, 193.6519, 484.7327, 2162.156, 1759.333, 1289.381, 1767.013, 939.9248, 1135.862, 630.1539, 981.0483, 1433.999, 7.346211, 552.136, 665.1273, 1177.375, 1321.723, 8.162826, 0.2899635, 2645.327, 361.7907, 407.974, 1622.42, 1029.856, 684.8056, 2886.787, 614.9257, 0.5646458, 7.447653, 3626.259, 766.9811, 2237.61, 2118.249, 1990.981, 2158.26, 819.0636, 231.8995, 2102.062, 375.5942, 1465.475, 2096.573, 922.8881, 4279.149, 1473.828, 669.7797, 610.3211
176.5, 940.1411, 42.28794, 2.252028, 106.8256, 2562.641, 731.366, 297.3452, 183.1634, 625.774, 2231.251, 1909.872, 1264.745, 1688.996, 961.7159, 1145.723, 600.5311, 1105.609, 1509.577, 6.961082, 526.0896, 634.0671, 1210.321, 1380.018, 7.7537, 0.2766149, 2564.655, 343.8904, 389.4302, 1822.25, 984.5551, 801.673, 2855.829, 734.6722, 0.5403296, 7.059893, 3690.167, 727.12, 2425.318, 2147.219, 1974.753, 2065.53, 781.8803, 220.4185, 2178.791, 358.8357, 1486.78, 2006.078, 876.9792, 4327.821, 1488.376, 636.3604, 578.9498
176.6, 919.5386, 40.45177, 2.14275, 101.1972, 2583.624, 697.6944, 394.179, 173.2428, 598.9422, 2173.796, 1916.065, 1351.936, 1676.785, 1086.777, 1090.723, 572.3009, 1118.162, 1440.31, 6.596142, 501.2719, 700.8431, 1198.702, 1350.777, 7.36508, 0.2638809, 2523.565, 326.8757, 371.7293, 1866.76, 941.2471, 838.5455, 2799.189, 773.4969, 0.5170606, 6.692322, 3539.132, 689.3306, 2320.716, 2141.972, 1890.569, 2130.342, 746.385, 209.506, 2221.881, 342.8249, 1697.255, 2088.588, 930.8035, 4317.607, 1665.917, 604.6086, 647.1599
176.7, 873.2121, 38.69532, 2.038773, 95.86542, 2676.857, 665.5731, 437.4858, 163.8596, 699.3846, 2166.872, 1945.352, 1316.491, 1736.44, 1279.839, 1122.211, 545.3978, 1208.446, 1527.776, 6.250335, 477.6249, 704.4099, 1173.926, 1443.962, 6.995938, 0.251733, 2520.152, 310.7029, 354.8329, 1970.165, 931.6258, 800.2386, 2890.823, 780.9877, 0.4947936, 6.343888, 3736.129, 653.5051, 2412.868, 2052.303, 2117.743, 2038.811, 712.5011, 199.1337, 2197.058, 327.5285, 1709.113, 2112.17, 982.2015, 4270.046, 1877.851, 574.441, 613.895
176.8, 829.2196, 37.01514, 1.939842, 90.81451, 2670.464, 634.9305, 415.3999, 154.9847, 669.3965, 2066.249, 2068.668, 1343.328, 1754.43, 1258.775, 1405.04, 519.7593, 1150.23, 1539.085, 5.922657, 455.0935, 815.2746, 1122.339, 1579.961, 6.645297, 0.2401444, 2528.023, 395.2732, 338.7045, 1899.922, 905.7752, 763.6818, 2918.058, 830.9282, 0.4734856, 205.1079, 3600.794, 619.5416, 2498.433, 2101.984, 2153.03, 2193.526, 680.1555, 189.2749, 2101.048, 312.9146, 1633.267, 2295.683, 1055.944, 4305.892, 2056.272, 545.7787, 582.34
176.9, 792.5511, 35.40791, 1.845712, 86.02973, 3193.577, 706.8417, 394.429, 146.5904, 640.6943, 2025.172, 2185.74, 1324.044, 1911.287, 1401.866, 1882.949, 495.326, 1196.392, 1671.426, 5.612158, 535.6608, 968.0558, 1228.138, 1741.721, 6.312231, 0.2290893, 2424.073, 651.9194, 323.3092, 1984.511, 1039.011, 728.795, 2906.116, 794.0025, 0.4530952, 451.0963, 3512.582, 904.6039, 2737.386, 2262.119, 2121.363, 2305.905, 649.2782, 179.9043, 2169.09, 298.9527, 1560.787, 2221.191, 1264.456, 4130.534, 2161.886, 518.5466, 552.4069
177, 752.6223, 33.87047, 1.75615, 81.49705, 3320.89, 775.0925, 374.5168, 206.3294, 721.8099, 1931.129, 2084.37, 1417.044, 2002.741, 1583.363, 2401.769, 472.0414, 1257.408, 2159.149, 5.317936, 554.0043, 1097.304, 1218.224, 2049.556, 5.995858, 0.2185431, 2359.4, 619.6644, 308.6137, 2165.326, 1077.433, 695.5018, 2857.14, 809.0288, 0.4335829, 505.1635, 3412.708, 1074.519, 2841.608, 2515.213, 2254.882, 2356.655, 619.8027, 170.9975, 2314.542, 285.6138, 1599.324, 2504.9, 1258.538, 4185.224, 2266.298, 492.6732, 524.0124
177.1, 714.7051, 32.39979, 1.670933, 77.20318, 3797.69, 820.0015, 355.6098, 338.1553, 690.8603, 2129.797, 2044.63, 1356.827, 2198.767, 1591.605, 2507.262, 449.8513, 1196.833, 2693.239, 165.1859, 654.9681, 1074.176, 1169.748, 2312.999, 5.695342, 0.2084824, 2255.957, 589.0052, 294.5862, 2269.928, 1074.256, 663.7296, 2860.44, 773.0764, 0.4149109, 913.1057, 3654.353, 1228.309, 3077.912, 2591.244, 2227.374, 2368.747, 591.6653, 162.5317, 2652.659, 272.8701, 1528.35, 2560.63, 1356.166, 4094.679, 2328.314, 468.0909, 497.0774
177.2, 782.5755, 30.99296, 1.589851, 73.13554, 4112.275, 859.4293, 478.1331, 319.8401, 661.2377, 2196.207, 2101.167, 1299.169, 2166.268, 1618.076, 2607.019, 428.7044, 1139.176, 3244.795, 206.1005, 624.0707, 1146.715, 1213.551, 2248.11, 5.409888, 0.1988848, 2157.048, 559.863, 281.1962, 2297.312, 1027.003, 633.4088, 2873.882, 774.6225, 0.3970429, 865.5651, 3730.492, 1297.533, 3057.752, 2655.568, 2132.421, 2333.804, 564.8052, 154.4851, 2549.493, 260.6949, 1579.69, 2537.444, 1591.213, 4190.467, 2301.442, 444.735, 471.5269
177.3, 767.6985, 29.64722, 1.512704, 69.28222, 4209.669, 819.8618, 453.9951, 302.5169, 632.8853, 2140.382, 2003.719, 1243.962, 2070.623, 1662.237, 2533.782, 408.5515, 1084.297, 3095.907, 231.9495, 687.9053, 1093.166, 1195.448, 2321.328, 5.138741, 0.1897291, 2229.616, 532.1626, 268.4149, 2252.714, 981.8277, 604.4731, 2752.592, 740.199, 0.3799445, 820.4997, 3673.121, 1360.599, 3140.121, 2708.655, 2146.598, 2392.457, 539.1646, 146.8368, 2550.889, 249.063, 1509.588, 2427.919, 1512.058, 4145.486, 2193.49, 422.5446, 447.2898
177.4, 729.0218, 28.35992, 1.439301, 65.63192, 4173.085, 816.8268, 431.0758, 286.132, 643.3978, 2386.053, 2088.52, 1412.396, 2071.597, 1838.943, 2513.065, 432.4706, 1147.135, 3391.351, 219.7894, 655.4541, 1124.997, 1142.915, 2358.063, 4.881185, 0.1809948, 2424.9, 584.8452, 256.2145, 2157.279, 972.1711, 707.3453, 2636.42, 826.5654, 0.3635824, 777.7806, 3535.675, 1404.01, 3075.206, 2689.982, 2218.77, 2400.193, 514.6879, 139.5671, 2439.416, 237.9501, 1442.596, 2389.41, 1469.29, 4116.345, 2315.151, 401.4613, 582.6741
177.5, 692.2936, 27.12851, 1.369459, 62.17394, 4225.193, 822.577, 409.3135, 270.6345, 615.8103, 2384.722, 2002.514, 1352.376, 2133.204, 1748.103, 2675.854, 412.1407, 1091.872, 3533.442, 258.205, 679.4304, 1180.122, 1092.691, 2242.467, 4.636537, 0.1726627, 2547.098, 555.9088, 244.5686, 2137.096, 1248.148, 675.032, 2563.781, 789.8336, 0.3479249, 737.2857, 3553.464, 1331.041, 3416.388, 2639.872, 2124.184, 2297.069, 491.3224, 132.6574, 2448.069, 227.3331, 1378.577, 2414.09, 1512.991, 3995.795, 2259.729, 381.43, 552.7239
177.6, 657.4158, 25.95057, 1.303007, 58.89816, 4132.728, 784.7062, 388.6498, 255.9764, 589.4057, 2475.163, 2100.677, 1442.284, 2074.778, 1826.332, 2629.536, 550.8206, 1106.773, 3479.506, 244.6685, 647.379, 1163.523, 1082.276, 2186.163, 4.40415, 0.1647141, 2533.705, 528.4041, 233.4522, 2085.932, 1193.245, 644.1949, 2625.067, 766.9997, 0.3329417, 698.8991, 3485.299, 1373.521, 3310.561, 2707.861, 2206.081, 2321.094, 469.0177, 126.0898, 2412.459, 217.1898, 1317.4, 2345.308, 1575.193, 4058.668, 2153.734, 362.3982, 612.0521
177.7, 768.8655, 24.82377, 1.239779, 55.79497, 4191.797, 748.5789, 369.0294, 242.1122, 564.1333, 2376.705, 2003.252, 1380.995, 2023.359, 1736.115, 2503.306, 524.9272, 1053.455, 3497.313, 231.8416, 616.8396, 1119.061, 1080.971, 2078.993, 4.183412, 0.1571314, 2468.944, 502.2602, 222.841, 2158.616, 1140.758, 614.7665, 2583.862, 732.915, 0.3186037, 662.5111, 3342.649, 1380.536, 3303.535, 2611.704, 2174.054, 2361.341, 447.7256, 119.8473, 2453.351, 207.499, 1482.627, 2376.312, 1522.589, 3893.378, 2052.711, 344.316, 580.5917
177.8, 730.13, 23.7459, 1.179619, 52.85527, 4201.655, 714.1148, 350.3994, 228.9989, 539.9445, 2412.468, 1910.345, 1480.955, 1998.305, 1733.943, 2459.047, 500.2511, 1002.705, 3395.698, 219.6871, 587.7408, 1066.803, 1033.469, 1977.077, 3.973737, 0.1498978, 2533.86, 477.4099, 212.7121, 2081.475, 1090.579, 725.5806, 2502.798, 700.345, 0.3048832, 628.0176, 3497.126, 1399.038, 3223.808, 2622.465, 2081.374, 2329.28, 427.4, 113.9138, 2346.141, 198.2407, 1416.832, 2316.444, 1446.848, 3951.144, 2066.914, 327.136, 605.654
177.9, 693.3459, 22.71484, 1.122378, 50.07047, 4156.607, 821.5738, 390.5465, 216.5958, 516.7929, 2320.87, 1965.587, 1418.023, 1974.488, 1648.29, 2374.194, 498.8766, 1038.28, 3239.886, 208.1699, 560.0148, 1016.985, 1048.746, 1880.157, 3.774571, 0.1429972, 2422.767, 685.0415, 203.0436, 2023.585, 1042.607, 692.4343, 2464.162, 669.2224, 0.2917536, 595.3201, 3406.912, 1404.832, 3484.318, 2512.682, 2133.505, 2309.287, 407.9972, 108.2742, 2243.615, 189.3954, 1383.382, 2236.48, 1455.197, 3869.395, 2039.808, 310.8133, 574.5225
178, 804.3561, 21.72854, 1.067915, 47.43238, 4178.856, 783.7491, 370.8303, 204.8645, 582.7369, 2253.427, 1874.427, 1357.764, 1914.748, 1624.283, 2392.519, 475.425, 1000.448, 3419.065, 197.2564, 533.5967, 969.4937, 1037.25, 1817.835, 3.585387, 0.1364143, 2502.608, 651.1477, 193.8145, 2049.456, 996.7457, 714.7285, 2520.168, 639.4828, 0.2791894, 564.3249, 3267.47, 1331.821, 3334.043, 2570.015, 2130.826, 2407.487, 389.4752, 102.9137, 2145.57, 180.9448, 1321.991, 2155.075, 1420.68, 3817.914, 1944.129, 295.305, 544.9913
178.1, 792.7048, 20.78507, 1.016095, 44.93329, 4120.972, 747.6659, 352.1094, 193.7686, 603.2029, 2376.611, 1918.741, 1411.91, 1898.078, 1544.047, 2277.667, 453.0759, 967.8745, 3308.1, 186.9151, 508.4249, 924.22, 991.669, 1895.55, 3.405685, 0.1301344, 2443.196, 618.9308, 185.005, 2033.239, 952.9015, 682.078, 2430.818, 611.0648, 0.2671662, 534.9435, 3330.704, 1262.605, 3272.859, 2517.416, 2176.969, 2350.024, 371.7941, 97.81863, 2324.741, 172.8713, 1517.238, 2397.897, 1350.009, 3721.998, 1852.937, 280.5704, 595.6234
