 , C000, C001, C002, C003, C004, C006, C007, C008, C009, C010, C012, C013, C016, C017, C018, C023, C025, C026, C028, C032, C034, C037, C041, C042, C044, C047, C048, C054, C055, C056, C057, C059, C061, C068, C069, C071, C072, C073, C075, C076, C079, C080, C081, C083, C085, C086, C088, C089, C092, C094, C098, C099, C100, C101, C102, C110, C112, C117, C118, C121, C123, C125, C126, C128, C131, C142
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
342.7, 501.0756, 201.3583, 874.4563, 11.07879, 931.377, 175.934, 301.6025, 211.784, 42.72742, 2017.146, 945.0974, 285.9333, 167.3057, 685.1716, 246.3128, 1242.792, 756.7256, 1007.033, 26.97532, 623.244, 691.2728, 93.67384, 851.2263, 1061.644, 408.5587, 476.076, 1592.163, 712.4062, 1425.011, 1523.273, 40.2794, 1298.881, 2.32347, 615.7047, 33.14957, 791.3386, 10.05519, 2.396972e-05, 2.624487, 714.871, 1301.928, 5.674355, 11.59142, 1717.564, 20.40847, 1005.121, 83.36433, 125.8411, 2639.602, 1424.398, 0.3887739, 1038.152, 942.5579, 408.1365, 1569.507, 767.7667, 2.207726e-06, 489.6147, 1489.513, 0.001093386, 1521.97, 1552.784, 1127.181, 2296.807, 1086.339, 1329.358
342.8, 496.3217, 208.9594, 838.0029, 10.56344, 991.6864, 166.6511, 288.7303, 202.3316, 40.85228, 1931.569, 953.5435, 273.7788, 160.2067, 650.0472, 235.1476, 1311.85, 724.0585, 960.8272, 25.72457, 592.0286, 657.2109, 89.04945, 808.637, 1081.879, 391.4313, 454.1225, 1542.163, 682.1172, 1408.418, 1455.322, 38.63787, 1327.389, 2.227665, 590.94, 31.68637, 750.0887, 9.627737, 2.300075e-05, 2.512847, 679.764, 1361.317, 5.413798, 11.09948, 1643.136, 19.55634, 1020.296, 79.92387, 120.0163, 2587.937, 1427.73, 0.3722895, 994.4619, 903.8522, 390.0581, 1500.147, 733.6642, 2.117915e-06, 468.3852, 1425.456, 0.001048412, 1537.205, 1591.734, 1076.47, 2197.328, 1182.577, 1469.017
342.9, 474.8989, 208.0427, 863.7151, 10.07207, 957.8235, 157.858, 276.4075, 313.8869, 39.05942, 1955.991, 911.4729, 262.141, 153.4089, 675.0862, 224.4885, 1256.536, 719.2221, 972.3314, 24.53181, 562.3766, 840.8519, 84.65337, 768.1786, 1091.146, 375.0218, 433.1814, 1476.892, 653.116, 1429.176, 1510.652, 37.06324, 1316.905, 2.135811, 567.1714, 30.28775, 729.5291, 9.218459, 2.207096e-05, 2.405957, 646.3812, 1299.053, 5.165205, 10.62841, 1683.16, 18.7398, 976.709, 76.62541, 114.4611, 2674.524, 1377.985, 0.3565041, 952.6099, 953.544, 372.7805, 1433.851, 701.0765, 2.031758e-06, 448.0762, 1447.324, 0.001005288, 1613.979, 1602.66, 1028.04, 2167.97, 1178.649, 1518.293
343, 596.8535, 282.7871, 827.7094, 9.603547, 1062.774, 149.5289, 264.6106, 299.8774, 37.34525, 1914.45, 871.2585, 414.7336, 146.8996, 640.4789, 214.3126, 1203.554, 764.4064, 927.718, 23.39436, 534.2098, 799.4196, 80.4743, 729.7444, 1050.952, 359.3003, 436.4905, 1577.873, 844.3113, 1369.092, 1443.264, 35.55278, 1439.571, 2.047744, 544.3588, 28.95087, 708.0918, 8.82658, 2.117875e-05, 2.303612, 614.6378, 1322.179, 4.928027, 10.17733, 1685.638, 17.95735, 934.9843, 73.46307, 109.163, 2560.334, 1400.728, 0.3413879, 974.7689, 914.3872, 356.2681, 1609.128, 669.9363, 1.949105e-06, 428.6478, 1385.081, 0.0009639372, 1544.141, 1536.721, 981.7888, 2130.452, 1127.158, 1524.702
343.1, 571.0914, 269.7433, 908.4893, 9.156821, 1234.375, 141.6393, 253.3172, 286.4933, 35.7063, 1891.144, 832.8184, 412.6981, 140.6665, 607.6457, 241.638, 1152.806, 731.4076, 901.2745, 22.30964, 507.4538, 760.0289, 76.50153, 693.2333, 1040.965, 344.2378, 416.3625, 1511.091, 808.4142, 1311.534, 1378.882, 34.10388, 1378.64, 1.963308, 534.3481, 27.67299, 739.8923, 8.45136, 2.032261e-05, 2.205622, 672.296, 1261.704, 4.70174, 9.745397, 1708.884, 17.20757, 991.711, 70.43124, 104.1101, 2451.02, 1336.636, 0.3269127, 982.1222, 1027.124, 340.4872, 1538.016, 716.2556, 1.869815e-06, 410.0618, 1434.024, 0.0009242877, 1603.366, 1545.776, 1099.108, 2130.191, 1134.753, 1568.284
343.2, 546.4413, 257.3012, 870.6171, 8.730876, 1216.838, 134.1659, 242.5058, 273.7065, 34.13929, 1880.656, 818.0792, 395.1551, 134.6978, 665.3732, 242.2645, 1104.198, 699.8334, 859.9214, 21.27522, 482.0378, 722.5791, 72.72489, 658.5488, 993.39, 423.9781, 411.0303, 1523.908, 774.0433, 1306.464, 1417.216, 32.71402, 1320.289, 1.882354, 512.8557, 26.45152, 701.3242, 8.092091, 1.950108e-05, 2.1118, 639.2798, 1285.823, 4.485844, 9.331796, 1698.246, 16.48909, 949.3455, 67.52454, 99.29118, 2485.804, 1426.518, 0.3130513, 940.7896, 984.9454, 446.1764, 1551.663, 684.4412, 1.793751e-06, 392.2816, 1403.658, 0.000886269, 1533.987, 1550.945, 1049.659, 2124.223, 1085.18, 1545.771
343.3, 539.0549, 282.5793, 834.3237, 8.324744, 1255.603, 127.0869, 232.1558, 261.4904, 32.64104, 1800.87, 890.1334, 390.7745, 133.9714, 645.308, 257.7187, 1148.363, 669.6222, 943.6179, 20.28877, 457.8948, 686.9746, 69.1347, 625.5997, 947.9894, 470.0802, 455.4004, 1546.091, 741.1337, 1365.292, 1444.9, 31.38081, 1362.794, 1.804738, 492.2277, 25.28397, 664.7665, 7.748094, 1.871276e-05, 2.021969, 607.8851, 1227.011, 4.279861, 8.935747, 1634.528, 15.80061, 1003.317, 137.3608, 94.69528, 2427.091, 1361.246, 0.2997776, 901.1965, 986.4633, 426.413, 1675.592, 750.9672, 1.720781e-06, 375.2725, 1343.293, 0.0008498142, 1467.609, 1625.145, 1002.436, 2032.22, 1100.477, 1468.28
343.4, 583.4365, 269.5451, 828.6401, 7.937504, 1227.612, 120.3814, 293.2435, 249.8195, 31.20855, 1860.403, 893.5254, 423.9324, 140.7423, 639.791, 261.8758, 1245.646, 640.7151, 905.1973, 19.34805, 434.961, 653.1245, 65.72173, 594.2992, 942.7184, 450.3737, 434.4004, 1480.654, 709.6233, 1358.848, 1404.155, 30.10193, 1329.267, 1.730322, 472.4294, 24.16795, 630.1145, 7.41872, 1.79563e-05, 1.935959, 712.8636, 1170.89, 4.083337, 8.556508, 1661.177, 15.14088, 960.4553, 131.6919, 90.31211, 2364.655, 1375.81, 0.2870667, 970.9415, 1058.675, 563.7492, 1785.456, 717.611, 1.650779e-06, 359.0008, 1374.479, 0.0008148588, 1404.104, 1620.743, 1001.213, 2044.339, 1052.401, 1394.673
343.5, 558.2535, 317.6674, 807.0121, 7.568278, 1212.899, 114.0296, 280.7281, 238.6695, 29.83892, 1845.779, 962.4641, 465.8043, 134.7704, 627.5689, 250.0051, 1228.128, 613.056, 878.7681, 18.45094, 413.1758, 620.9424, 62.47726, 564.5647, 932.4385, 431.4932, 414.3687, 1502.026, 679.4526, 1344.295, 1341.518, 28.87517, 1363.307, 1.658975, 464.1293, 23.10119, 597.2687, 7.103348, 1.723043e-05, 1.853607, 677.8552, 1212.932, 3.895837, 8.193364, 1631.37, 14.5087, 919.4249, 126.2569, 86.13182, 2405.585, 1391.367, 0.2748948, 930.0795, 1015.201, 538.7779, 1787.169, 685.7363, 1.583625e-06, 343.4347, 1425.914, 0.0007813413, 1343.347, 1554.06, 1005.646, 2116.323, 1006.426, 1324.757
343.6, 534.1576, 550.5823, 830.4455, 7.216227, 1160.414, 108.013, 291.0171, 228.0172, 28.5294, 1876.606, 919.9999, 446.0038, 129.0519, 723.4748, 238.6726, 1176.344, 586.5909, 910.7435, 17.59544, 392.4818, 590.3459, 59.39296, 536.3179, 955.5065, 413.4043, 435.5308, 1657.195, 650.5647, 1287.78, 1329.442, 27.6984, 1348.522, 1.590569, 445.4612, 22.08151, 566.1351, 6.801383, 1.653389e-05, 1.774759, 644.5661, 1157.454, 3.716947, 7.845632, 1671.797, 13.90291, 978.0175, 121.0463, 82.14503, 2367.271, 1327.703, 0.263239, 890.9371, 973.5123, 514.9127, 1735.74, 655.2775, 1.519203e-06, 328.5435, 1504.223, 0.0007492024, 1285.219, 1596.721, 960.402, 2090.257, 1064.791, 1359.499
343.7, 511.1017, 755.0713, 795.8268, 6.880551, 1110.2, 102.3139, 278.5966, 217.8403, 27.27735, 1873.977, 879.4092, 427.045, 123.5761, 774.5319, 227.8537, 1144.566, 561.2683, 868.9559, 16.7796, 372.8242, 561.2571, 56.46091, 509.4844, 911.8372, 396.0737, 415.4471, 1587.056, 622.905, 1324.954, 1346.177, 26.56959, 1291.445, 1.524984, 427.544, 21.10685, 536.6244, 6.512254, 1.586552e-05, 1.699265, 612.9118, 1151.88, 3.546271, 7.512658, 1681.133, 13.32242, 936.2369, 158.9121, 78.34277, 2356.555, 1266.952, 0.2520774, 853.442, 933.5355, 492.1046, 1818.877, 726.9468, 1.457402e-06, 314.2979, 1439.533, 0.0007183856, 1229.606, 1585.77, 1080.456, 1999.725, 1102.885, 1440.489
343.8, 489.041, 1048.673, 831.9874, 6.560491, 1062.159, 96.9155, 346.8604, 208.1176, 26.08025, 1794.473, 911.7625, 408.8922, 118.3326, 734.8267, 217.5253, 1106.063, 537.0388, 829.0856, 16.00159, 354.1512, 533.6017, 53.67362, 483.9934, 870.1638, 436.0856, 414.9909, 1665.113, 596.4213, 1282.154, 1286.126, 25.48678, 1236.784, 1.462104, 410.3474, 20.1752, 508.6519, 6.235416, 1.522416e-05, 1.626982, 582.812, 1099.195, 3.383432, 7.193815, 1608.284, 12.76616, 896.2411, 152.3538, 74.71651, 2335.082, 1291.638, 0.241389, 817.5249, 961.661, 470.3067, 1738.497, 694.6575, 1.398114e-06, 300.6701, 1501.447, 0.0006888363, 1257.057, 1683.124, 1031.846, 2053.495, 1054.704, 1368.275
343.9, 511.5035, 1245.479, 832.7236, 6.255318, 1016.197, 91.80191, 332.0566, 198.8289, 24.93568, 1886.107, 896.4846, 411.9305, 113.3116, 839.1917, 207.665, 1173.326, 513.8553, 838.1187, 15.25965, 336.4135, 507.3089, 51.02392, 459.7779, 855.2751, 417.8042, 417.2184, 1762.057, 571.0635, 1293.835, 1344.276, 24.4481, 1246.081, 1.401816, 393.8426, 19.28468, 482.1376, 5.970347, 1.460873e-05, 1.557774, 554.1904, 1048.92, 3.22807, 6.888505, 1667.159, 12.23313, 857.954, 146.0661, 71.2581, 2250.157, 1270.889, 0.2311539, 783.1194, 922.1709, 449.4745, 1849.822, 663.8024, 1.341239e-06, 287.6331, 1436.876, 0.0006605024, 1202.663, 1724.793, 985.4241, 2018.846, 1083.365, 1299.682
344, 593.2373, 1481.352, 798.0099, 5.964341, 972.2235, 86.95814, 317.8847, 189.9547, 23.84134, 1806.089, 913.6593, 397.7983, 108.5037, 796.1718, 198.2517, 1123.853, 491.6726, 820.3196, 14.55211, 319.5641, 482.3117, 48.50503, 436.7739, 929.3864, 444.5007, 397.9791, 1687.48, 546.7839, 1239.441, 1312.76, 23.45176, 1193.34, 1.344014, 378.0015, 18.43346, 457.0054, 5.716547, 1.401818e-05, 1.49151, 526.9744, 1000.944, 3.079843, 6.596151, 1625.777, 11.72235, 911.1049, 140.038, 67.95977, 2364.872, 1212.738, 0.2213527, 750.1618, 965.8138, 429.5649, 1808.179, 634.3177, 1.286677e-06, 275.1615, 1485.779, 0.000633334, 1150.622, 1747.453, 941.0903, 2012.698, 1063.435, 1234.528
344.1, 587.8766, 1706.809, 876.494, 5.6869, 988.6105, 82.36993, 304.3176, 181.4766, 22.79504, 1819.839, 921.0198, 380.8886, 103.8997, 805.2437, 189.265, 1076.466, 470.4475, 873.9999, 13.87738, 303.5586, 458.5462, 46.11049, 414.9208, 886.9109, 425.8665, 379.627, 1838.441, 523.5366, 1270.25, 1359.423, 22.49601, 1256.026, 1.288596, 362.7976, 17.61982, 536.0258, 5.473535, 1.34515e-05, 1.428064, 501.095, 1052.762, 2.938421, 6.316206, 1633.942, 11.2329, 872.1827, 134.2586, 64.81411, 2312.703, 1157.247, 0.2119672, 827.2325, 926.1532, 410.5373, 1728.271, 725.4478, 1.234335e-06, 263.2306, 1474.355, 0.0006072831, 1100.833, 1675.557, 1013.136, 1925.525, 1036.188, 1172.64
344.2, 571.3067, 1861.862, 839.9556, 5.422364, 995.3223, 78.02382, 291.3295, 173.377, 21.79465, 1774.375, 912.2831, 392.2237, 99.49114, 814.5142, 223.0372, 1089.015, 450.1387, 833.8982, 13.23394, 288.3548, 435.9517, 43.83416, 394.1611, 931.5699, 438.5636, 362.1211, 1791.349, 501.2777, 1216.847, 1298.781, 21.57922, 1262.59, 1.235462, 348.2053, 16.84209, 508.0846, 5.240853, 1.290773e-05, 1.367317, 476.4865, 1004.61, 2.803494, 6.048142, 1631.013, 10.76389, 834.9234, 128.7177, 115.1492, 2256.74, 1193.181, 0.2029795, 792.4184, 888.1212, 392.3525, 1797.577, 693.225, 1.184122e-06, 251.817, 1457.45, 0.0005823037, 1190.94, 1767.804, 1025.646, 2058.183, 1135.307, 1273.112
344.3, 579.9244, 1798.96, 880.5685, 5.170133, 952.2523, 73.90702, 278.8958, 165.6388, 20.83816, 1751.907, 872.0329, 375.551, 95.26961, 882.0941, 212.9271, 1043.097, 569.0759, 795.6365, 12.62033, 273.9124, 414.4706, 41.67021, 374.4401, 983.1653, 420.1783, 345.4225, 1845.485, 479.9651, 1259.789, 1240.844, 20.69979, 1209.151, 1.18452, 334.1999, 16.09869, 635.2088, 5.018063, 1.238594e-05, 1.309155, 626.2794, 1019.33, 2.674762, 5.791454, 1580.236, 10.31446, 876.4732, 123.4055, 109.8193, 2305.369, 1138.585, 0.194373, 759.0695, 851.6509, 374.9733, 1782.24, 662.4335, 1.135952e-06, 240.8983, 1425.413, 0.0005583519, 1201.114, 1753.708, 979.5031, 1969.04, 1108.022, 1340.498
344.4, 554.893, 1818.579, 843.8603, 4.929636, 948.8211, 70.00744, 266.9927, 158.246, 19.92365, 1840.186, 968.9212, 359.5871, 91.2272, 861.6152, 203.2752, 999.1143, 544.5094, 788.9742, 12.03516, 260.1935, 394.0479, 39.61308, 355.7058, 994.0936, 425.2769, 329.4939, 1790.584, 459.5587, 1304.296, 1300.021, 19.8562, 1157.973, 1.135678, 329.7677, 15.3881, 602.0975, 4.804744, 1.188525e-05, 1.253466, 595.5231, 972.707, 2.551941, 5.54566, 1662.603, 9.883797, 839.0306, 118.3126, 104.7361, 2225.712, 1110.344, 0.1861314, 782.2437, 933.0887, 358.3638, 1829.064, 633.0097, 1.089741e-06, 230.453, 1364.112, 0.0005353852, 1149.14, 1681.554, 997.3293, 1883.757, 1059.617, 1362.022
344.5, 530.9421, 1896.042, 808.6823, 4.700325, 1037.696, 66.31361, 255.5976, 151.1831, 19.04927, 1762.116, 926.1722, 344.3017, 87.35632, 817.4457, 227.3736, 1039.319, 521.0034, 752.7738, 11.47714, 247.1616, 374.6315, 37.65751, 337.9088, 973.8008, 460.3567, 314.2999, 1885.822, 622.6577, 1249.462, 1388.876, 19.04699, 1171.336, 1.08885, 316.5038, 14.70888, 570.7122, 4.600493, 1.140479e-05, 1.200147, 635.0608, 1019.426, 2.434761, 5.310299, 1590.557, 9.471113, 803.1875, 113.4298, 99.88815, 2214.095, 1218.51, 0.1782393, 749.323, 894.7719, 342.4901, 1748.233, 674.9229, 1.04541e-06, 220.4607, 1403.497, 0.0005133633, 1199.898, 1696.98, 980.4169, 1955.183, 1086.113, 1333.693
344.6, 508.025, 1808.585, 882.7819, 4.481681, 992.7926, 62.81469, 244.6889, 144.4355, 18.21327, 1777.937, 885.3092, 355.8121, 83.64969, 842.7606, 217.0669, 1109.721, 498.5121, 845.9029, 10.94498, 234.7824, 356.1718, 35.79848, 321.0023, 992.4069, 441.0577, 378.0257, 1806.006, 596.1844, 1258.155, 1401.746, 18.27075, 1191.068, 1.043953, 303.7735, 14.05964, 540.9628, 4.404925, 1.094376e-05, 1.149095, 603.8733, 972.7989, 2.32296, 5.084926, 1557.132, 9.075662, 768.8756, 108.7486, 95.26461, 2233.41, 1162.755, 0.1706817, 786.4471, 904.126, 327.3194, 1768.626, 666.4678, 1.002883e-06, 428.1325, 1506.998, 0.0004922472, 1147.977, 1693.974, 995.7537, 1896.589, 1038.665, 1404.361
344.7, 533.2318, 1773.071, 883.097, 4.273208, 1003.443, 59.50037, 234.2457, 137.989, 17.41396, 1785.087, 980.1039, 423.7897, 80.10033, 799.5577, 207.2274, 1113.132, 476.9918, 807.0904, 10.4375, 223.0233, 338.6218, 34.03122, 455.1678, 947.0513, 422.5679, 360.5937, 1887.911, 663.2659, 1370.835, 1440.065, 17.52615, 1171.992, 1.000907, 291.5552, 13.43906, 611.2742, 4.21767, 1.050136e-05, 1.100215, 661.9637, 1091.99, 2.216294, 4.869118, 1671.213, 8.696721, 783.8065, 176.2614, 90.85509, 2235.428, 1247.464, 0.1634447, 783.7072, 866.9985, 312.8208, 1771.771, 671.8781, 9.620852e-07, 409.5688, 1442.188, 0.0004719996, 1098.302, 1687.498, 950.9552, 1968.888, 1060.772, 1358.575
344.8, 510.2159, 1761.351, 885.285, 4.074432, 1064.782, 56.36094, 224.2483, 131.8303, 16.64972, 1795.299, 936.8615, 405.7752, 76.70157, 843.4145, 197.8339, 1077.603, 456.4005, 770.0587, 9.95355, 211.8531, 321.9365, 32.35121, 526.9367, 903.7685, 404.8531, 343.9655, 1874.672, 635.0662, 1313.204, 1375.826, 16.8119, 1235.298, 0.959636, 279.8283, 215.1288, 684.4006, 4.038376, 1.007685e-05, 1.053414, 718.9466, 1064.582, 2.114525, 4.662469, 1598.794, 8.333603, 838.5476, 168.9871, 86.64967, 2242.688, 1255.397, 0.1565144, 750.7249, 831.3956, 298.9644, 1710.18, 693.1513, 9.229474e-07, 493.1815, 1380.166, 0.0004525849, 1145.458, 1677.059, 1122.699, 1935.43, 1135.29, 1290.469
344.9, 488.1933, 1745.476, 878.5417, 3.884903, 1018.707, 53.38714, 214.6775, 125.9464, 15.91903, 1809.573, 895.5269, 388.5264, 73.44703, 810.4449, 412.5097, 1061.215, 436.698, 778.2062, 9.492039, 201.2423, 306.0733, 30.75413, 500.5726, 998.8463, 387.881, 328.1041, 1908.837, 608.0654, 1313.869, 1421.646, 16.12675, 1300.653, 0.9200669, 302.2303, 205.6331, 648.7251, 3.866704, 9.669498e-06, 1.008605, 683.6395, 1066.023, 2.01743, 4.464591, 1681.578, 7.985646, 866.0892, 162.013, 103.0012, 2322.167, 1197.954, 0.1498781, 799.6152, 906.8783, 285.7217, 1681.357, 720.7402, 8.854018e-07, 471.7974, 1468.153, 0.0004339687, 1205.962, 1672.387, 1072.189, 2049.548, 1136.201, 1366.398
345, 467.1214, 1673.806, 875.5004, 3.70419, 1163.542, 50.57026, 205.5152, 120.3252, 15.2204, 1774.118, 856.0161, 372.0109, 70.33058, 782.2808, 440.5416, 1059.558, 723.0634, 742.4998, 9.051926, 390.8792, 290.9918, 29.2359, 475.5275, 953.1964, 371.6204, 312.9742, 1828.047, 626.386, 1272.488, 1358.228, 15.46953, 1349.851, 0.8821293, 313.8168, 291.403, 614.9092, 3.702329, 9.278613e-06, 0.9657007, 703.941, 1017.265, 1.924793, 4.27511, 1608.71, 7.652217, 969.91, 155.3267, 122.1274, 2351.364, 1253.794, 0.1435231, 896.6361, 953.1323, 273.0657, 1683.217, 779.8739, 8.493835e-07, 451.3404, 1405.015, 0.0004161183, 1320.639, 1649.155, 1023.952, 2070.313, 1086.565, 1297.899
345.1, 494.3639, 1696.751, 899.99, 3.531883, 1127.122, 47.902, 196.744, 114.9548, 14.55244, 1857.004, 818.2484, 356.1974, 67.34637, 810.7476, 420.5722, 1014.882, 691.8494, 751.5961, 8.632219, 391.3159, 276.6534, 27.79261, 451.7355, 909.6327, 356.0414, 298.5419, 1786.685, 666.0316, 1243.354, 1368.677, 14.83909, 1381.55, 0.845756, 335.9212, 278.5406, 582.8561, 3.544942, 8.90353e-06, 0.924622, 726.4784, 1013.971, 1.836409, 4.093671, 1746.828, 7.332711, 945.7793, 148.9163, 116.4744, 2362.797, 1255.628, 0.1374376, 858.9012, 988.1503, 260.9702, 1733.816, 745.2336, 8.148305e-07, 431.7704, 1344.591, 0.0003990022, 1284.903, 1671.425, 1052.254, 2062.321, 1156.172, 1377.284
345.2, 473.0256, 1618.487, 862.4722, 3.367592, 1078.349, 45.37453, 188.3471, 109.8241, 13.91378, 1778.221, 782.1471, 341.0561, 64.48878, 849.5303, 401.5079, 972.089, 661.9828, 717.1107, 8.231974, 408.3507, 263.0216, 26.42058, 429.1339, 868.06, 341.1156, 367.3134, 1838.904, 637.7143, 1191.083, 1479.15, 14.23434, 1323.075, 0.8108825, 322.4099, 266.246, 552.4738, 3.394246, 8.543609e-06, 0.8852907, 926.6291, 967.5934, 1.752085, 3.919933, 1800.169, 7.026544, 987.6636, 142.7705, 122.4031, 2261.916, 1231.757, 0.1316101, 822.7543, 1012.252, 249.4105, 1657.194, 812.8024, 7.81683e-07, 413.049, 1349.445, 0.00038259, 1302.204, 1602.657, 1004.913, 2097.786, 1105.663, 1308.239
345.3, 452.6083, 1628.14, 826.5183, 3.210943, 1031.686, 42.98042, 180.3086, 104.9224, 13.30316, 1884.178, 747.6385, 326.5585, 61.75244, 805.9803, 404.6466, 1062.472, 633.4056, 699.7645, 79.11671, 494.2256, 250.0614, 25.11628, 407.6631, 828.3873, 326.8155, 350.3753, 1925.621, 727.2728, 1197.827, 1413.167, 13.65424, 1481.719, 0.777447, 321.951, 254.494, 652.8288, 3.249955, 8.198237e-06, 0.8476324, 881.1229, 967.1741, 1.671632, 3.753568, 1722.162, 6.733161, 945.4709, 136.8784, 148.4775, 2262.44, 1240.7, 0.1260297, 788.1287, 1000.93, 238.3629, 1583.959, 776.6995, 7.49884e-07, 470.1017, 1366.021, 0.000366853, 1245.857, 1536.718, 959.7025, 2006.927, 1057.361, 1472.037
345.4, 433.0723, 1601.981, 792.0633, 3.06158, 1134.087, 40.71263, 172.6131, 100.2395, 12.71933, 1804.242, 714.6525, 312.6771, 59.13221, 832.7237, 386.3043, 1017.673, 606.0621, 667.6572, 97.95785, 582.1157, 237.7399, 23.87637, 455.3931, 889.3815, 313.1148, 334.2184, 1844.121, 696.3517, 1195.549, 1421.74, 13.09778, 1419.005, 0.7453901, 342.9727, 243.2608, 618.799, 3.111799, 7.866828e-06, 0.811576, 886.5738, 964.9459, 1.594873, 3.594264, 1763.7, 6.452029, 905.0807, 131.2294, 141.6049, 2288.497, 1267.597, 0.1206859, 878.3773, 959.8277, 227.8046, 1618.643, 742.2003, 7.193786e-07, 476.454, 1346.702, 0.0003517633, 1271.866, 1550.121, 1070.773, 2081.553, 1011.169, 1398.243
345.5, 414.3796, 1528.089, 857.9388, 2.919165, 1085.013, 38.5645, 165.2461, 95.76561, 12.16113, 1727.697, 683.1219, 299.3858, 56.62315, 828.2012, 368.7933, 1081.993, 579.8989, 666.147, 93.41589, 552.9603, 226.0254, 22.69767, 432.6085, 891.758, 349.0319, 318.8064, 1896.651, 666.7452, 1189.204, 1358.318, 12.564, 1482.644, 0.714655, 329.1777, 232.5234, 629.2949, 2.979516, 7.548815e-06, 0.7770534, 997.6206, 993.4116, 1.521639, 3.441721, 1687.273, 6.182634, 866.416, 125.8136, 167.5535, 2311.601, 1282.497, 0.1155687, 841.4108, 995.3925, 217.7139, 1690.599, 709.2335, 6.901141e-07, 455.7951, 1349.018, 0.0003372942, 1278.2, 1605.783, 1022.6, 2134.274, 966.9955, 1328.147
345.6, 396.4937, 1600.642, 873.4708, 2.783376, 1109.504, 151.2162, 281.0079, 91.49139, 11.62742, 1881.525, 652.9824, 286.6595, 54.22056, 785.7448, 401.55, 1036.371, 554.8651, 635.5823, 89.08452, 581.0319, 214.8882, 21.57715, 410.9639, 851.0023, 454.638, 304.1052, 1816.377, 638.3976, 1184.699, 1433.438, 12.05197, 1544.573, 0.6851873, 381.8143, 222.2599, 596.4918, 2.852855, 7.243658e-06, 0.7439993, 992.4474, 992.6907, 1.451768, 3.295652, 1628.01, 5.924488, 910.2981, 120.6212, 159.7979, 2311.15, 1223.815, 0.1106684, 863.4698, 954.5172, 208.0703, 1615.887, 677.7309, 6.620402e-07, 547.2291, 1371.638, 0.0003234203, 1253.383, 1605.978, 976.5932, 2041.835, 1082.833, 1261.566
345.7, 379.3798, 1578.111, 837.0585, 2.653902, 1061.493, 143.2375, 269.0147, 87.40793, 11.11714, 1821.751, 719.9782, 274.4741, 51.91992, 771.571, 435.4464, 992.6725, 530.912, 660.0546, 84.95398, 551.9307, 204.2998, 20.51196, 450.5904, 812.1091, 435.5788, 290.0819, 1826.221, 611.2552, 1134.894, 1369.495, 11.56081, 1479.199, 0.6569346, 366.457, 212.4495, 565.3987, 2.73158, 6.950836e-06, 0.7123513, 943.7089, 994.7092, 1.385105, 3.155782, 1733.79, 5.67712, 945.6537, 115.6432, 152.4013, 2212.475, 1223.746, 0.105976, 827.1307, 993.7908, 198.8538, 1577.889, 768.5911, 6.351083e-07, 523.5014, 1408.367, 0.0003101171, 1375.316, 1658.993, 932.6567, 2036.194, 1035.528, 1327.075
345.8, 363.0045, 1505.32, 802.1641, 2.530451, 1101.681, 135.6798, 257.5334, 83.50673, 10.62925, 1785.268, 688.2126, 262.8067, 49.71689, 754.9356, 415.7079, 1035.401, 507.993, 681.3524, 81.01496, 583.2322, 194.2331, 19.49935, 443.8896, 831.857, 417.3186, 276.7053, 1759.374, 654.5439, 1214.992, 1393.944, 11.08967, 1464.619, 0.6298469, 351.7175, 261.7837, 535.9263, 2.61546, 6.669852e-06, 0.6820495, 999.0868, 990.8872, 1.321504, 3.021848, 1658.659, 5.440081, 905.2557, 110.8706, 145.3471, 2246.495, 1348.295, 0.1014825, 792.3209, 987.329, 190.0455, 1616.03, 734.452, 6.09272e-07, 529.3708, 1347.8, 0.0002973611, 1373.596, 1644.387, 1044.845, 2142.986, 1070.009, 1389.765
345.9, 347.3362, 1435.907, 891.7322, 2.412743, 1054.009, 128.5209, 246.542, 79.77965, 10.16277, 1808.313, 657.8484, 315.6914, 47.60734, 799.0703, 396.8642, 991.7433, 486.0634, 650.0899, 77.25858, 554.0208, 184.6624, 18.53673, 527.4222, 915.0404, 399.8239, 307.3103, 1716.419, 655.7687, 1226.143, 1479.766, 10.63772, 1545.056, 0.6038761, 337.5708, 250.2287, 563.0831, 2.504276, 6.400226e-06, 0.6530366, 1036.509, 1067.415, 1.260822, 2.893599, 1812.76, 5.212938, 1001.322, 106.2949, 138.6194, 2256.479, 1286.602, 0.09717954, 865.7922, 1076.529, 181.6275, 1613.32, 815.4516, 5.844867e-07, 565.4217, 1289.837, 0.0002851297, 1338.056, 1658.375, 997.8377, 2050.169, 1132.083, 1505.6
