 , C000, C001, C003, C004, C005, C007, C008, C009, C010, C012, C013, C014, C015, C016, C017, C018, C019, C020, C021, C022, C023, C025, C026, C028, C031, C032, C033, C035, C036, C037, C038, C039, C040, C041, C043, C044, C048, C049, C051, C054, C055, C056, C059, C060, C062, C067, C072, C079, C085, C090, C097, C111
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
197.8, 409.4068, 166.39, 169.4419, 38.49592, 824.2786, 4378.413, 84.45863, 131.7417, 1469.782, 1183.709, 79.25751, 2228.505, 1962.072, 1802.677, 2788.263, 294.0978, 360.7801, 1432.523, 1871.814, 2226.261, 3985.415, 651.0107, 728.5999, 4127.377, 2450.531, 0.01289557, 1624.916, 684.7645, 5.402996, 1005.86, 1300.602, 237.5835, 208.7319, 2150.305, 413.3839, 2613.674, 0.473747, 2495.272, 2358.421, 15.07178, 5.562975e-05, 5203.387, 4.211488e-05, 1606.387, 541.3779, 3363.771, 913.2186, 1411.735, 276.9986, 1248.251, 3352.114, 2826.871
197.9, 390.3416, 159.2999, 161.1861, 36.8744, 786.2347, 4376.434, 79.93719, 124.5984, 1404.303, 1130.06, 74.72193, 2132.402, 1880.369, 1781.1, 2721.495, 279.7982, 342.2405, 1421.939, 1791.965, 2271.295, 3848.666, 618.3557, 829.882, 4233.854, 2438.109, 0.01231497, 1644.997, 652.4951, 5.142177, 960.2823, 1237.988, 322.1721, 199.5169, 2253.177, 394.5617, 2543.6, 0.4516179, 2443.647, 2260.079, 14.40987, 5.329311e-05, 5278.886, 4.029268e-05, 1592.113, 515.7219, 3482.314, 1005.236, 1409.843, 265.3547, 1209.829, 3205.261, 2865.491
198, 372.1642, 152.5118, 153.3327, 35.32119, 855.6641, 4333.457, 75.65781, 117.8424, 1341.741, 1078.843, 70.44591, 2040.444, 1802.069, 1701.308, 2782.633, 266.1938, 324.6535, 1425.749, 1715.522, 2176.147, 3970.642, 587.3386, 788.4868, 4060.634, 2337.377, 0.01176052, 1658.551, 621.7463, 4.893949, 1124.177, 1178.389, 308.7235, 222.7161, 2194.958, 376.5965, 2854.169, 0.4305224, 2514.748, 2236.161, 13.77704, 5.105461e-05, 5254.741, 3.854932e-05, 1605.327, 491.2817, 3470.438, 1320.13, 1447.115, 254.2002, 1297.081, 3142.938, 2813.445
198.1, 354.8333, 179.7424, 145.8618, 33.8334, 816.1716, 4270.652, 71.60752, 111.4528, 1355.885, 1029.946, 66.41458, 2037.832, 1727.029, 1763.369, 2704.859, 253.251, 307.9703, 1365.313, 1742.834, 2084.985, 3861.645, 557.8773, 749.1563, 3959.971, 2380.298, 0.01123103, 1670.961, 711.1592, 4.657703, 1073.238, 1121.659, 295.8362, 212.8837, 2115.596, 359.4492, 2733.444, 0.4104122, 2515.893, 2254.197, 13.172, 4.891014e-05, 5236.321, 3.68814e-05, 1567.365, 467.9997, 3396.789, 1517.457, 1385.419, 243.5146, 1236.146, 3151.723, 2723.568
198.2, 379.8678, 172.0832, 138.755, 32.40828, 778.5018, 4316.364, 136.4635, 105.4096, 1364.995, 983.266, 62.61395, 1949.952, 1655.114, 1684.372, 2798.874, 240.9374, 292.1445, 1307.439, 1779.404, 2052.547, 3793.809, 529.8939, 711.7877, 3939.251, 2317.854, 0.01072538, 1725.505, 714.0145, 4.432862, 1024.607, 1067.66, 283.4869, 203.4853, 2027.1, 343.0828, 2617.825, 0.3912415, 2639.15, 2269.202, 12.59352, 4.685575e-05, 5164.75, 3.528564e-05, 1499.563, 445.8211, 3353.013, 1484.507, 1437.084, 233.2782, 1249.245, 3253.489, 2874.278
198.3, 362.1781, 235.9799, 131.9944, 31.04319, 742.5706, 4223.144, 129.158, 99.69407, 1413.813, 938.7015, 59.03082, 1936.696, 1772.876, 1689.083, 2682.074, 229.2225, 277.1318, 1252.018, 1807.458, 2047.793, 3766.521, 610.8891, 676.2831, 3935.542, 2222.091, 0.0102425, 1648.846, 756.6468, 4.218875, 978.1798, 1117.098, 271.6531, 194.5019, 1983.974, 327.4615, 2570.264, 0.3729662, 2752.401, 2422.048, 12.04046, 4.488765e-05, 5178.631, 3.375892e-05, 1604.542, 631.7353, 3344.066, 1544.179, 1375.816, 223.472, 1190.557, 3110.957, 3164.836
198.4, 403.1953, 225.9243, 125.5632, 29.73559, 708.2978, 4224.618, 122.2436, 94.28847, 1462.095, 896.1567, 55.65273, 1856.552, 1803.654, 1781.753, 2570.147, 218.0773, 262.8907, 1198.946, 1829.747, 2067.749, 3661.315, 580.2465, 642.5494, 3905.029, 2342.589, 0.009781353, 1639.798, 839.3546, 4.015217, 1062.911, 1156.806, 330.9037, 185.9151, 1977.179, 312.5515, 2612.521, 0.3555446, 2800.159, 2457.095, 11.51168, 4.300221e-05, 5059.09, 3.229826e-05, 1604.993, 601.7972, 3534.669, 1478.419, 1357.891, 214.0781, 1134.627, 2974.669, 3411.42
198.5, 413.3863, 249.7846, 320.8519, 28.48308, 675.6068, 4119.062, 115.6994, 89.17596, 1469.243, 855.5403, 52.46796, 1887.619, 1853.038, 1813.427, 2697.256, 207.4739, 249.3813, 1148.124, 1782.81, 1981.128, 3599.799, 551.141, 644.8482, 3920.99, 2283.089, 0.009340971, 1693.8, 834.7441, 3.821391, 1014.748, 1167.406, 400.4424, 177.7073, 1894.473, 298.3204, 2619.54, 0.3389368, 2684.709, 2392.073, 11.00612, 4.119597e-05, 5019.758, 3.09008e-05, 1555.212, 573.278, 3537.539, 1624.153, 1299.999, 205.0791, 1222.584, 2844.351, 3631.406
198.6, 425.1757, 239.1408, 333.2635, 27.28332, 644.4247, 4092.944, 109.5055, 84.34068, 1454.088, 816.7646, 49.46544, 1818.655, 1775.875, 1917.75, 2584.696, 197.3861, 236.5662, 1099.456, 1782.233, 2038.485, 3771.889, 523.4954, 854.6844, 3937.758, 2240.525, 0.008920416, 1618.55, 917.6242, 3.636921, 968.7673, 1111.204, 387.8817, 198.9421, 1815.226, 284.7373, 2603.963, 0.3231047, 2670.748, 2292.328, 10.52277, 3.946559e-05, 4829.854, 2.956381e-05, 1487.936, 546.1102, 3378.836, 1603.749, 1335.888, 196.4584, 1255.67, 3020.378, 3724.872
198.7, 405.3761, 228.9506, 716.9141, 26.1341, 614.6818, 4049.687, 146.6153, 79.76756, 1413.577, 779.7465, 46.63474, 1756.764, 1768.053, 1972.239, 2476.833, 187.7888, 224.4096, 1052.851, 1706.205, 2023.479, 3739.451, 497.2366, 812.052, 3898.642, 2147.957, 0.008518795, 1546.643, 941.2988, 3.461356, 924.8702, 1121.789, 396.7167, 190.1593, 1874.432, 271.7726, 2585.18, 0.3080122, 2693.353, 2320.48, 10.06064, 3.78079e-05, 4860.888, 2.828466e-05, 1485.856, 520.2299, 3227.254, 1638.16, 1278.935, 188.2, 1302.831, 2946.672, 3675.47
198.8, 386.4986, 219.1946, 1047.354, 25.03328, 586.3116, 4068.232, 165.6652, 75.44241, 1416.93, 744.4061, 43.96603, 1761.397, 1694.43, 1920.115, 2531.167, 178.6581, 212.8777, 1045.821, 1821.513, 2025.607, 3646.244, 472.2949, 771.5461, 3876.459, 2142.389, 0.008135257, 1498.811, 896.9402, 191.6541, 922.8935, 1067.784, 396.4736, 181.7641, 1945.435, 259.3983, 2517.656, 0.2936246, 2582.306, 2360.765, 9.61881, 3.621984e-05, 4837.318, 2.706086e-05, 1474.834, 495.576, 3345.246, 1765.48, 1224.409, 180.2888, 1442.621, 2988.396, 3580.105
198.9, 368.5002, 209.8543, 996.3242, 23.97884, 559.2508, 3979.541, 156.7964, 71.35178, 1455.06, 710.6674, 41.45004, 1705.784, 1836.653, 1929.325, 2425.538, 169.9714, 201.9385, 1001.49, 1743.809, 2010.428, 3608.01, 448.6043, 733.0607, 3910.651, 2208.963, 0.007768987, 1562.966, 854.672, 182.4024, 963.822, 1107.753, 407.0997, 173.7396, 1864.056, 247.5873, 2540.544, 0.2799091, 2569.586, 2262.325, 9.196383, 389.0903, 4730.797, 2.589001e-05, 1485.243, 472.0906, 3364.915, 1690.295, 1172.208, 172.7101, 1374.849, 3059.676, 3615.795
199, 351.3399, 200.912, 947.7802, 22.96881, 533.439, 4078.025, 148.4024, 67.48296, 1390.237, 678.4578, 39.07802, 1632.224, 1840.993, 1842.893, 2414.99, 161.707, 191.5613, 959.0376, 1669.421, 1973.282, 3529.428, 426.1021, 696.4949, 3912.364, 2169.735, 0.007419207, 1553.619, 814.3957, 385.5885, 920.149, 1111.994, 401.0972, 166.0694, 1786.082, 236.3142, 2468.722, 0.2668343, 2517.347, 2300.873, 401.7065, 372.7472, 4723.133, 2.476982e-05, 1488.52, 449.7181, 3340.972, 1721.029, 1317.79, 165.4501, 1310.26, 2959.978, 3580.606
199.1, 356.1124, 192.3508, 901.6014, 22.00132, 508.8185, 4108.064, 140.4578, 63.8239, 1518.66, 647.7081, 36.84175, 1561.836, 1889.35, 1760.333, 2424.478, 153.8445, 181.7174, 918.3849, 1785.025, 1890.618, 3384.998, 610.2754, 661.7531, 3958.784, 2372.752, 0.007085175, 1547.516, 892.5316, 539.2361, 878.4549, 1166.125, 384.3539, 216.3335, 1764.96, 225.5543, 2400.449, 0.2543702, 2424.754, 2231.396, 384.0648, 385.714, 4689.443, 2.369809e-05, 1424.129, 536.8774, 3377.28, 1647.737, 1350.199, 158.4952, 1327.758, 2957.588, 3641.987
199.2, 339.529, 184.1543, 1011.329, 21.07458, 485.3344, 3939.514, 132.9385, 60.36324, 1470.117, 618.3521, 34.73345, 1550.269, 1810.676, 1777.024, 2374.468, 146.3643, 172.3794, 991.3139, 1708.878, 1901.572, 3425.287, 664.441, 628.7443, 3872.087, 2274.721, 0.006766182, 1478.765, 939.1851, 770.106, 885.2874, 1109.985, 368.3096, 206.7828, 1691.525, 215.2843, 2401.439, 0.2424884, 2540.403, 2162.615, 367.1979, 387.0534, 4654.785, 2.267274e-05, 1582.677, 511.4347, 3225.767, 1577.566, 1292.635, 151.8326, 1311.144, 2966.904, 3554.489
199.3, 442.55, 176.3072, 1082.948, 40.53284, 462.9341, 3977.855, 480.6873, 57.09023, 1648.799, 590.3265, 32.7458, 1483.414, 1860.789, 1770.662, 2394.49, 139.2478, 163.5212, 949.2932, 1635.98, 1875.588, 3442.325, 960.9827, 597.3819, 3933.357, 2402.977, 0.006461551, 1564.652, 941.911, 732.9307, 1014.855, 1120.464, 601.0648, 253.0732, 2035.344, 205.482, 2361.093, 0.2311615, 2497.106, 2291.948, 427.5207, 470.7082, 4740.046, 2.169175e-05, 1530.682, 487.1977, 3247.227, 1510.384, 1237.525, 145.4502, 1249.548, 3054.162, 3636.348
199.4, 587.57, 218.4361, 1030.184, 38.82553, 441.5677, 3947.434, 757.0733, 53.99469, 1637.588, 563.5712, 30.87189, 1525.399, 1967.67, 1755.264, 2294.564, 132.4773, 155.1183, 909.0536, 1659.661, 1851.694, 3486.513, 912.7792, 567.5839, 3915.606, 2748.604, 0.006170635, 1495.139, 897.5236, 827.8309, 1118.879, 1066.523, 607.9175, 475.899, 2107.868, 196.126, 2261.223, 0.2203637, 2394.15, 2196.378, 434.8213, 592.0341, 4748.368, 2.075321e-05, 1532.014, 552.2769, 3101.549, 1446.062, 1274.248, 139.336, 1243.939, 3213.765, 3619.335
199.5, 808.5665, 265.5287, 979.99, 37.19013, 421.1875, 3977.03, 727.1309, 51.06699, 1666.083, 538.0284, 29.10522, 1705.323, 1885.734, 1805.447, 2233.275, 333.9682, 147.1471, 870.5197, 1705.703, 1774.124, 3473.464, 866.9937, 539.2723, 4007.541, 2776.7, 0.005892817, 1428.715, 884.6154, 802.3817, 1450.101, 1247.666, 672.4473, 471.3448, 2019.695, 187.196, 2165.578, 0.2100703, 2295.439, 2225.769, 473.5501, 787.1422, 4757.087, 1.985527e-05, 1653.097, 526.1044, 3278.085, 1384.48, 1503.865, 133.4789, 1185.5, 3126.013, 3493.808
199.6, 778.8478, 254.2141, 989.1975, 35.62362, 401.7479, 4051.826, 1335.598, 48.29804, 1715.543, 513.6434, 27.43965, 1736.215, 1878.215, 1900.902, 2267.667, 317.73, 139.5856, 833.6193, 1695.975, 1703.795, 3477.644, 1066.303, 624.5095, 4052.053, 2936.139, 0.005627507, 1438.928, 885.1036, 763.6484, 1631.826, 1204.039, 782.3907, 540.65, 2333.691, 178.6725, 2073.979, 0.2002577, 2324.08, 2177.407, 452.7533, 796.2719, 4603.138, 1.899619e-05, 1608.664, 501.1722, 3260.78, 1325.521, 1457.748, 127.8679, 1269.567, 3029.713, 3571.01
199.7, 742.5784, 243.3815, 1026.243, 34.12309, 383.2055, 4318.726, 1909.904, 254.7092, 1689.892, 490.3636, 25.8694, 1740.75, 1800.004, 2006.279, 2209.502, 302.2813, 132.4126, 798.283, 1663.278, 1764.046, 3587.821, 1012.817, 593.3584, 3985.28, 3076.106, 0.005374142, 1391.435, 992.5427, 791.163, 1866.001, 1159.403, 813.4039, 531.9591, 2239.7, 170.5372, 2129.222, 0.1909035, 2228.259, 2157.164, 482.7824, 913.0741, 4610.19, 1.817427e-05, 1539.076, 477.4215, 3114.494, 1385.45, 1448.653, 122.4929, 1209.925, 2991.544, 3483.794
199.8, 777.3667, 233.0106, 976.2411, 32.68576, 365.519, 4332.232, 2047.23, 240.8984, 1635.559, 468.1389, 24.389, 1677.656, 1768.788, 1916.4, 2117.297, 335.47, 125.6082, 764.4446, 1708.619, 1746.394, 3514.549, 962.0135, 654.1019, 3950.23, 3216.949, 0.005132184, 1335.433, 977.296, 809.6876, 1795.032, 1103.587, 810.045, 561.2558, 2146.012, 162.7723, 2080.169, 0.1819862, 2179.152, 2166.092, 461.5801, 1055.926, 4522.968, 1.738792e-05, 1551.282, 509.0413, 3099.731, 1405.625, 1494.728, 117.3437, 1228.429, 3018.687, 3467.18
199.9, 764.8225, 238.1884, 928.6756, 38.45792, 348.6487, 4223.32, 1937.633, 227.8364, 1715.327, 446.9214, 22.99332, 1713.052, 1855.514, 1865.669, 2109.374, 505.7882, 119.1535, 732.0406, 1635.731, 1806.328, 3370.727, 1049.681, 621.4747, 3953.222, 3268.188, 0.00490112, 1276.104, 938.2276, 770.6016, 1847.549, 1050.458, 827.8794, 608.1307, 2239.64, 155.3609, 1992.182, 0.1734854, 2107.82, 2114.067, 441.309, 1011.573, 4552.353, 1.663559e-05, 1525.573, 600.528, 2960.67, 1345.765, 1431.002, 112.411, 1170.719, 3214.606, 3410.877
200, 729.2063, 249.4201, 1132.394, 36.83801, 332.5571, 4275.183, 1833.903, 215.4827, 1657.533, 426.6656, 21.67751, 1650.37, 1830.933, 1996.962, 2125.037, 481.1958, 113.0305, 842.6996, 1630.926, 1795.079, 3358.694, 997.0285, 676.6069, 4278.752, 3313.784, 0.004680458, 1349.483, 968.8351, 733.4024, 1840.226, 1213.61, 842.2573, 581.283, 2152.217, 148.287, 1907.917, 0.1653818, 2020.915, 2052.777, 421.9281, 969.0839, 4399.583, 1.591582e-05, 1615.105, 572.0688, 3086.066, 1433.727, 1477.278, 107.6857, 1115.72, 3131.289, 3392.818
200.1, 695.2487, 238.7918, 1077.22, 35.28633, 317.2081, 4256.513, 1735.727, 203.7988, 1731.778, 407.3279, 20.43699, 1761.828, 1910.496, 2080.275, 2038.869, 457.7991, 107.2221, 806.9784, 1561.353, 1825.693, 3377.745, 1073.422, 759.2862, 4179.605, 3238.676, 0.004469732, 1449.248, 1042.687, 697.9989, 1965.843, 1166.226, 834.3956, 555.6206, 2062.189, 141.5352, 1827.216, 0.1576566, 2290.232, 2150.337, 476.2548, 928.379, 4424.641, 1.522718e-05, 1545.238, 544.9583, 3206.354, 1463.366, 1414.297, 103.159, 1089.309, 2994.11, 3464.139
200.2, 662.8724, 228.6164, 1024.735, 33.8, 371.891, 4202.053, 1642.806, 192.7485, 1716.231, 588.5587, 19.26747, 1796.731, 1830.942, 2413.376, 2367.038, 435.54, 101.7122, 772.7714, 1662.021, 1749.575, 3536.019, 1267.314, 781.6383, 4089.014, 3191.369, 0.004268493, 1519.183, 1075.508, 664.3044, 1876.766, 1110.081, 799.5648, 531.0911, 2092.199, 135.0909, 1883.472, 0.1502923, 2371.027, 2133.723, 455.3392, 889.3839, 4507.665, 1.456834e-05, 1601.16, 519.1326, 3102.511, 1455.69, 1354, 98.82261, 1215.795, 3155.613, 3828.686
200.3, 632.0038, 218.8747, 974.8065, 32.37629, 457.6067, 4208.42, 1554.859, 225.5748, 1639.773, 657.4615, 18.16487, 1854.596, 1935.563, 2576.795, 2427.126, 414.3632, 96.48545, 786.8209, 1724.934, 2019.414, 3722.6, 1203.745, 742.6495, 4175.908, 3073.696, 0.004076314, 1451.691, 1062.286, 632.2365, 1933.97, 1154.986, 766.188, 507.6446, 2095.594, 128.9399, 1978.814, 0.143272, 2573.862, 2084.626, 465.7066, 852.0267, 4593.026, 1.393801e-05, 1531.896, 494.5308, 3051.579, 1393.698, 1364.761, 94.66849, 1181.799, 3235.946, 4016.1
200.4, 628.2808, 209.548, 927.3109, 31.01254, 454.0163, 4193.082, 1471.621, 234.5184, 1674.301, 755.0268, 281.5437, 1955.448, 2101.956, 2625.257, 2648.937, 394.216, 310.4073, 766.9904, 1651.351, 2004.293, 3827.688, 1191.935, 992.4945, 4233.87, 3249.631, 0.003892788, 1469.502, 1082.051, 601.7166, 1984.873, 1244.337, 766.2225, 485.2332, 2100.674, 123.069, 1993.425, 0.1365797, 2549.737, 2223.997, 463.7458, 816.2386, 4702.49, 1.333495e-05, 1492.844, 471.0949, 3143.783, 1334.345, 1306.577, 90.68899, 1321.611, 3248.508, 4228.736
200.5, 599.0231, 200.6188, 882.1294, 29.70624, 452.3333, 4208.212, 1392.839, 221.8024, 1599.711, 905.483, 377.1539, 2003.969, 2185.421, 2803.8, 2814.693, 375.0484, 294.4562, 789.8489, 1854.913, 2107.634, 3850.574, 1233.592, 1040.115, 4469.596, 3177.257, 0.003717524, 1477.878, 1031.059, 572.6699, 1894.933, 1208.983, 734.2375, 463.8112, 2088.228, 117.4654, 1981.662, 0.1301999, 2568.283, 2235.155, 443.3795, 781.9538, 4667.379, 1.275798e-05, 1506.443, 448.7696, 3207.234, 1339.75, 1250.873, 86.87677, 1317.184, 3106.194, 4416.662
200.6, 647.6304, 192.07, 839.1493, 28.45496, 477.0923, 4118.143, 1318.274, 209.7758, 1528.444, 942.1404, 387.8472, 2137.395, 2108.071, 2782.025, 2823.68, 356.8128, 279.3248, 879.4255, 1775.785, 2371.573, 3881.594, 1336.52, 1008.214, 4502.864, 3265.293, 0.003550152, 1535.574, 982.4706, 545.0255, 1904.742, 1194.799, 703.5878, 443.3349, 2000.877, 112.117, 2119.678, 0.1241181, 2595.348, 2206.468, 619.127, 749.109, 4715.505, 1.220598e-05, 1461.423, 427.5023, 3195.562, 1282.695, 1272.665, 83.2248, 1473.053, 3305.296, 4628.547
