 , C002, C003, C005, C006, C008, C011, C014, C017, C022, C024, C037, C046, C049, C051, C053, C055, C057, C062, C071, C072, C084, C101, C113, C117, C119, C121, C122, C123, C128, C132
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
388.3, 2936.394, 70.59705, 1746.344, 661.2284, 2011.257, 3244.129, 5088.326, 2187.263, 1623.983, 618.5716, 892.5717, 814.5244, 951.9506, 434.6102, 1425.07, 2079.349, 1129.83, 2146.65, 0.02770735, 732.8046, 0.001075034, 1853.184, 3283.662, 0.3686482, 1263.234, 0.3175713, 731.2565, 0.002489219, 0.5491887, 1361.937
388.4, 2807.689, 67.44913, 1799.136, 703.8661, 1925.823, 3194.513, 5370.46, 2086.777, 1680.857, 657.2493, 853.4388, 778.4322, 909.1535, 409.5502, 1455.638, 2007.534, 1084.02, 2074.732, 0.02652356, 702.3486, 0.001026301, 1766.84, 3146.366, 0.3467352, 1452.786, 0.3033075, 690.3548, 0.002355356, 0.5238344, 1301.002
388.5, 3143.438, 64.44157, 1708.067, 669.3027, 1844.018, 3055.155, 5533.477, 1990.907, 1679.936, 622.0906, 816.0216, 743.9393, 890.5593, 385.9352, 1532.428, 1977.251, 1040.067, 2104.219, 0.02539035, 673.1584, 0.0009797775, 1684.519, 3087.268, 0.3261248, 1711.92, 0.2896843, 651.7408, 0.002228692, 0.4996506, 1242.794
388.6, 3034.807, 61.56812, 1691.527, 636.4364, 1886.405, 3200.938, 5643.317, 2046.059, 1836.131, 588.8126, 780.2449, 710.9748, 942.541, 363.6818, 1499.029, 1885.414, 997.8966, 2454.522, 0.02430555, 645.1813, 0.0009353629, 1730.836, 2980.068, 0.3067395, 1622.648, 0.276673, 615.2867, 0.002108839, 0.4765833, 1187.19
388.7, 2901.789, 58.8228, 1605.905, 605.184, 1990.824, 3456.234, 5400.318, 1952.06, 1756.253, 557.3148, 897.0466, 679.4709, 900.1669, 342.7115, 1599.824, 1925.123, 957.4359, 2379.466, 0.0232671, 618.3671, 0.0008929615, 1782.091, 3173.151, 0.2885064, 1538.031, 0.2642461, 580.8716, 0.001995431, 0.454581, 1134.073
388.8, 3023.503, 56.19989, 1678.688, 621.2422, 1984.818, 3397.186, 5475.372, 1862.38, 1679.85, 527.502, 902.7539, 649.3631, 859.6979, 322.9504, 1535.474, 2155.531, 918.6157, 2286.172, 0.02227302, 592.6672, 0.0008524823, 1754.097, 3040.475, 0.2713572, 1679.003, 0.2523774, 548.3815, 0.001888123, 0.4335944, 1083.333
388.9, 2947.389, 53.69394, 1627.568, 650.5301, 1900.506, 3248.986, 5386.026, 1776.819, 1606.771, 588.4272, 1007.506, 620.5894, 949.8929, 304.3288, 1468.456, 2079.501, 1034.881, 2260.564, 0.0213214, 568.0355, 0.0008138381, 1818.703, 2982.485, 0.2552274, 1736.767, 0.2410417, 517.7086, 0.001786585, 0.4135768, 1034.864
389, 2818.203, 51.29972, 1628.932, 618.5856, 1829.867, 3384.505, 5280.372, 1695.19, 1676.722, 556.9501, 1003.43, 593.0906, 907.1883, 286.7809, 1505.99, 2105.719, 992.9206, 2231.803, 0.02041045, 544.4275, 0.0007769456, 1804.883, 2945.047, 0.2400563, 1646.199, 0.2302152, 488.7514, 0.001690507, 0.3944832, 988.5627
389.1, 2791.001, 49.01227, 1560.705, 588.2098, 1919.565, 3374.554, 5376.286, 1823.271, 1603.779, 527.1567, 959.4373, 566.8103, 866.4036, 270.2449, 1482.167, 2038.34, 1111.546, 2298.282, 0.01953842, 521.8007, 0.0007417256, 1763.991, 2961.671, 0.225787, 1788.997, 0.219875, 461.4138, 0.001599596, 0.3762712, 944.3332
389.2, 3008.629, 46.82682, 1521.871, 559.3257, 1838.026, 3227.342, 5658.574, 1813.654, 1534.009, 498.9572, 917.3728, 541.6945, 1127.755, 254.6623, 1607.691, 1943.665, 1066.477, 2198.469, 0.01870364, 500.1142, 0.0007081021, 1681.803, 2837.837, 0.212366, 1754.936, 0.2099992, 435.6053, 0.001513575, 0.3588999, 902.0826
389.3, 3199.903, 44.73881, 1503.917, 531.8599, 1914.914, 3086.551, 5683.057, 1730.332, 1467.275, 766.1827, 877.1526, 969.0377, 1485.994, 239.9782, 1537.521, 2193.745, 1150.358, 2102.991, 0.01790453, 479.329, 0.0006760028, 1722.024, 2719.181, 0.1997426, 1741.44, 0.200567, 411.2404, 0.001432179, 0.3423306, 861.7223
389.4, 3059.649, 42.7439, 1798.797, 648.7538, 2063.351, 3564.124, 5438.346, 1902.794, 1668.544, 725.1967, 912.7314, 1681.619, 1419.188, 226.1409, 1483.133, 2366.502, 1103.715, 2185.189, 0.01713956, 459.4077, 0.0006453587, 1641.791, 2869.318, 0.1878697, 1650.628, 0.1915585, 388.2383, 0.00135516, 0.3265263, 823.1678
389.5, 3018.153, 40.83796, 1707.746, 737.5735, 1996.414, 3408.641, 5525.488, 1925.796, 1595.957, 686.4033, 872.7147, 1607.105, 1355.385, 213.1014, 1505.312, 2256.585, 1058.964, 2206.338, 0.01640728, 440.3144, 0.0006161037, 1565.296, 2789.497, 0.1767024, 1564.552, 0.1829545, 366.5228, 0.001282283, 0.3114516, 786.3383
389.6, 3153.896, 39.01699, 1621.303, 701.3549, 1911.61, 3394.043, 5592.306, 1974.945, 1616.238, 649.685, 834.4523, 1657.364, 1465.053, 200.8138, 1482.972, 2151.773, 1016.027, 2266.5, 0.01570628, 422.0145, 0.0005881749, 1492.365, 2796.434, 0.166199, 1876.099, 0.1747371, 346.0219, 0.001213326, 0.2970729, 751.1566
389.7, 3353.753, 37.27722, 1582.509, 666.9147, 1830.408, 3689.66, 5618.23, 1898.484, 1545.927, 795.8162, 797.8676, 1583.925, 1425.958, 189.2346, 1509.823, 2051.83, 1277.782, 2216.518, 0.01503523, 404.4753, 0.0005615121, 1422.833, 2880.801, 0.1563199, 1778.265, 0.1668887, 326.6677, 0.001148076, 0.283358, 717.5489
389.8, 3206.755, 35.61503, 1703.131, 634.1656, 2063.754, 3528.701, 5739.933, 1835.255, 1551.561, 753.245, 870.5251, 1513.74, 1386.985, 178.3232, 1443.925, 2120.108, 1225.973, 2245.836, 0.01439285, 387.6649, 0.0005360579, 1356.54, 2847.109, 0.147028, 1685.533, 0.1593928, 308.396, 0.001086336, 0.2702762, 685.4449
389.9, 3348.096, 34.02696, 1616.922, 949.2004, 1976.09, 3577.737, 5746.376, 2246.663, 1703.736, 712.9511, 832.3588, 1446.665, 1487.127, 168.0409, 1765.166, 2053.934, 1176.265, 2148.302, 0.01377792, 371.5533, 0.0005117577, 1293.335, 2910.684, 0.1382885, 1597.637, 0.1522336, 291.1464, 0.001027916, 0.2577984, 654.7772
390, 3201.346, 32.5097, 1640.553, 1122.779, 1892.15, 3744.689, 5498.939, 2143.448, 1688.434, 674.8127, 795.8658, 1382.563, 1420.27, 158.3515, 1737.405, 1958.535, 1128.572, 2444.974, 0.01318926, 356.1112, 0.000488559, 1233.076, 2788.983, 0.1300684, 1514.324, 0.1453959, 274.8615, 0.0009726374, 0.2458967, 625.4817
390.1, 3061.028, 31.06009, 1557.512, 1067.645, 1846.686, 3581.33, 5716.228, 2044.974, 1614.981, 797.3685, 882.3013, 1321.3, 1356.419, 149.2208, 1748.169, 1984.66, 1082.813, 2429.264, 0.01262575, 341.3109, 0.0004664119, 1508.627, 2780.443, 0.122337, 1435.356, 0.1388654, 259.4876, 0.0009203316, 0.2345444, 597.4969
390.2, 2926.861, 29.67512, 1680.986, 1015.218, 1935.851, 3425.096, 5791.259, 1951.025, 1544.724, 754.7143, 878.0078, 1262.752, 1295.438, 140.6166, 1671.867, 1892.478, 1038.909, 2323.763, 0.01208632, 327.1258, 0.0004452688, 1935.838, 2664.187, 0.1150651, 1360.506, 0.1326282, 244.9735, 0.0008708388, 0.2237162, 570.7642
390.3, 2798.574, 28.35191, 1595.898, 965.3651, 2062.394, 3275.679, 5817.425, 1861.392, 1477.524, 714.3418, 839.5134, 1206.799, 1237.198, 132.5085, 1598.896, 1804.578, 996.7853, 2333.771, 0.01156993, 313.5302, 0.0004250841, 1845.643, 2662.058, 0.1082255, 1289.559, 0.1266712, 231.2713, 0.0008240075, 0.213388, 545.2275
390.4, 2675.91, 27.08769, 1515.117, 917.9606, 2150.506, 3132.78, 5873.128, 1775.877, 1413.246, 676.129, 867.7613, 1153.325, 1181.577, 124.868, 1529.109, 1720.761, 956.3697, 2232.417, 0.01107561, 300.4996, 0.0004058144, 1957.235, 2550.752, 0.1017924, 1222.312, 0.1209817, 218.3355, 0.0007796946, 0.2035365, 520.8333
390.5, 2558.623, 25.87985, 1438.425, 872.884, 2059.156, 3091.466, 5620.233, 1694.291, 1351.765, 639.9603, 889.2062, 1102.22, 1128.457, 117.668, 1499.559, 1759.242, 1072.889, 2135.465, 0.0106024, 288.0106, 0.0003874183, 1909.521, 2620.208, 0.0957417, 1158.572, 0.1155477, 206.1232, 0.0007377648, 0.1941399, 497.5306
390.6, 2446.476, 24.72587, 1365.615, 830.0208, 1971.688, 2956.603, 5709.573, 1616.453, 1292.959, 605.7264, 850.2209, 1053.38, 1077.725, 110.8831, 1434.108, 1677.53, 1029.388, 2042.724, 0.01014942, 482.588, 0.0003698561, 2004.88, 2510.652, 0.09005068, 1098.155, 0.1103578, 194.5941, 0.0006980899, 0.1851771, 475.2705
390.7, 2339.245, 23.62335, 1296.49, 789.2625, 1887.934, 3149.929, 5463.721, 1542.19, 1236.711, 573.3239, 812.9448, 1006.704, 1029.273, 104.4895, 1389.819, 1599.614, 987.6503, 2019.449, 0.009715785, 462.5312, 0.00035309, 1911.469, 2405.677, 0.08469795, 1040.889, 0.1054011, 183.7097, 0.0006605486, 0.176628, 454.0063
390.8, 2321.154, 22.56998, 1230.865, 750.5056, 1807.738, 3012.516, 5452.61, 1471.34, 1182.91, 688.9019, 777.3029, 962.0961, 982.9998, 98.46453, 1401.406, 1796.208, 1025.65, 1968.445, 0.00930068, 537.5048, 0.0003370839, 2082.806, 2305.09, 0.07966338, 986.6097, 0.1006669, 173.4342, 0.0006250261, 0.1684737, 433.6935
390.9, 2978.904, 21.56359, 1360.021, 713.6518, 1730.949, 3102.553, 5217.822, 1648.971, 1382.368, 738.0894, 743.2238, 989.0258, 1213.144, 92.78697, 1556.502, 1853.144, 1174.927, 1882.957, 0.00890331, 581.0004, 0.0003218034, 1985.764, 2208.71, 0.07492808, 935.1606, 0.09614543, 163.7334, 0.0005914139, 0.1606958, 597.6912
391, 3198.885, 20.60207, 1291.179, 678.6078, 1657.422, 2967.207, 4993.145, 1609.005, 1657.015, 949.1969, 710.6387, 1028.13, 1345.253, 754.2309, 1884.614, 1767.071, 1127.288, 1801.181, 0.008522918, 928.2906, 0.0003072156, 2096.065, 2116.359, 0.07047425, 886.3945, 0.09182701, 154.5753, 0.0005596093, 0.1532769, 957.9247
391.1, 3470.406, 19.68342, 1424.522, 645.2846, 1587.017, 3815.158, 4778.142, 2072.506, 1768.813, 898.4208, 679.4823, 982.5732, 1284.774, 874.4929, 1802.357, 1684.996, 1081.581, 1829.592, 0.008158777, 929.5613, 0.000293289, 2069.604, 2027.87, 0.06628516, 840.1713, 0.08770256, 145.9293, 0.0005295151, 0.1462006, 1291.332
391.2, 3944.737, 38.98105, 1518.971, 1747.528, 1519.604, 4514.771, 4874.086, 2436.056, 1691.864, 850.361, 919.645, 939.0347, 1227.014, 824.0688, 2087.511, 1844.331, 1037.727, 2760.966, 0.007810194, 890.928, 0.0002799939, 2053.842, 2535.451, 0.06234508, 796.3586, 0.08376337, 137.767, 0.0005010393, 0.139451, 1233.556
391.3, 3792.388, 37.24289, 1483.854, 1949.625, 1756.676, 4317.817, 5272.235, 2346.873, 1618.262, 804.8719, 879.3251, 897.4254, 1171.851, 776.5522, 2004.858, 1986.346, 995.6517, 2641.059, 0.007476504, 853.9003, 0.0002673013, 2117.845, 2567.264, 0.0586392, 754.8306, 0.08000111, 130.0612, 0.0004740948, 0.133013, 1178.365
391.4, 4004.01, 35.58223, 1408.744, 1864.167, 1739.591, 4337.596, 5045.214, 2390.167, 1749.784, 761.8163, 874.9962, 857.6598, 1119.168, 810.775, 1917.352, 1894.086, 955.282, 2801.454, 0.007157072, 919.67, 0.0002551842, 2118.462, 2558.07, 0.05515361, 715.4681, 0.07640782, 122.7864, 0.0004485993, 0.1268722, 1203.336
391.5, 4254.96, 33.99561, 1684.684, 2332.635, 1708.481, 4148.371, 4827.969, 2933.485, 1673.662, 1098.198, 836.6339, 819.6562, 1068.853, 862.5411, 1871.338, 1806.111, 1111.076, 2873.15, 0.006851287, 1132.122, 0.0002436163, 2019.758, 2643.232, 0.0518752, 678.1583, 0.07297593, 115.9186, 0.0004244748, 0.1210149, 1234.376
391.6, 4233.048, 32.47975, 1762.017, 2218.091, 2011.391, 3967.401, 5321.352, 2861.963, 1600.852, 1320.228, 799.9534, 783.3367, 1020.8, 937.5339, 2118.965, 1722.222, 1066.026, 2832.381, 0.006558567, 1154.56, 0.0002325728, 2135.353, 2666.654, 0.04879167, 642.7941, 0.06969818, 109.4348, 0.0004016478, 0.115428, 1179.149
391.7, 4047.51, 31.03148, 1672.827, 2109.171, 1955.181, 3794.326, 5423.14, 2730.48, 1531.21, 1249.604, 764.8812, 748.6265, 974.908, 1051.004, 2026.479, 1642.23, 1022.803, 2709.373, 0.006278353, 1168.298, 0.00022203, 2035.862, 2750.846, 0.04589142, 609.2741, 0.06656766, 103.3138, 0.0003800483, 0.1100991, 1126.392
391.8, 3870.104, 29.64778, 1588.152, 2005.599, 1872.128, 3628.801, 5189.621, 2605.038, 1464.597, 1182.758, 731.3466, 715.4543, 931.0788, 1194.767, 1938.03, 1565.953, 1170.167, 2591.707, 0.006010112, 1239.327, 0.0002119651, 2129.148, 2635.827, 0.04316357, 577.5021, 0.06357775, 97.53506, 0.0003596103, 0.1050162, 1075.996
391.9, 3700.474, 28.32579, 1507.763, 1907.114, 1792.604, 4016.416, 4966.158, 2896.896, 1400.882, 1119.488, 699.2823, 683.752, 889.22, 1125.875, 1853.441, 1493.22, 1122.721, 2528.381, 0.00575333, 1187.82, 0.0002023564, 2029.946, 2525.618, 0.04059787, 547.3868, 0.06072212, 92.07959, 0.0003402715, 0.1001679, 1364.432
392, 3551.902, 27.06274, 1631.883, 2232.576, 2138.2, 3841.202, 5069.262, 2893.307, 1339.939, 1059.603, 885.6441, 653.4544, 849.2431, 1060.956, 1872.692, 1581.774, 1077.199, 2418.575, 0.00550752, 1138.453, 0.0001931833, 1935.366, 2927.509, 0.03818467, 518.842, 0.05799476, 86.92926, 0.0003219726, 0.09554346, 1303.385
392.1, 3492.455, 68.84077, 1702.111, 2376.271, 2198.747, 3994.115, 4850.981, 3025.49, 1281.647, 1002.921, 1042.122, 624.4993, 811.0634, 999.7807, 1908.555, 1813.099, 1033.523, 2557.732, 0.005272212, 1091.138, 0.000184426, 2061.918, 3032.266, 0.03591492, 491.7858, 0.0553899, 82.067, 0.0003046578, 0.09113252, 1245.07
392.2, 3652.218, 65.77116, 1615.954, 2405.027, 2105.349, 4158.913, 4642.1, 3108.904, 1225.891, 949.2706, 996.4323, 596.8273, 774.6002, 942.1324, 1825.253, 1873.558, 991.6177, 2577.463, 0.005046958, 1045.789, 0.0001760657, 2081.089, 3033.188, 0.03378009, 466.1404, 0.05290204, 77.47671, 0.0002882742, 0.08692522, 1385.073
392.3, 3639.542, 62.83843, 1534.158, 2471.132, 2015.917, 4392.033, 4442.212, 3121.681, 1308.658, 898.4905, 962.1866, 570.3814, 739.7763, 887.8082, 1767.516, 1944.05, 1080.997, 2559.877, 0.004831328, 1002.326, 0.0001680844, 1984.127, 2940.806, 0.03177216, 441.8324, 0.05052592, 73.14317, 0.0002727716, 0.08291216, 1419.907
392.4, 3627.349, 60.03646, 1456.502, 2349.786, 1930.285, 4200.434, 4637.436, 2978.266, 1251.727, 850.4269, 920.0016, 545.1074, 863.9626, 836.6163, 1799.757, 1883.838, 1037.167, 2448.704, 0.00462491, 960.6681, 0.0001604649, 1891.682, 2902.583, 0.02988357, 418.792, 0.04825653, 69.05202, 0.0002581027, 0.07908437, 1356.379
392.5, 3468.359, 57.35944, 1382.777, 2234.4, 1848.29, 4017.192, 4527.149, 2841.44, 1197.272, 804.9344, 879.6661, 520.9532, 825.1212, 888.8038, 1907.013, 1796.339, 1214.887, 2342.358, 0.004427311, 1151.362, 0.0001531908, 1803.544, 2781.22, 0.02810725, 396.9531, 0.04608906, 65.1897, 0.0002442226, 0.07543329, 1405.489
392.6, 3316.338, 54.80178, 1312.783, 2124.679, 1769.778, 4008.125, 4332.211, 2911.94, 1145.187, 761.8755, 938.0521, 497.8694, 788.026, 837.5545, 1823.778, 1712.905, 1165.628, 2397.03, 0.004238155, 1103.511, 0.0001462464, 1867.02, 2835.205, 0.02643652, 376.2531, 0.04401895, 61.54341, 0.000231089, 0.07195078, 1536.335
392.7, 3170.98, 89.07909, 1246.333, 2195.956, 1801.655, 3884.103, 4567.55, 2843.723, 1095.368, 721.1199, 942.9348, 475.8084, 752.5985, 789.2603, 1808.149, 1675.076, 1118.366, 2468.141, 0.004057081, 1057.648, 0.0001396169, 1780.031, 3106.577, 0.0248651, 356.6324, 0.04204182, 58.10107, 0.0002186617, 0.06862903, 1467.598
392.8, 3172.262, 85.10705, 1183.246, 2266.895, 1949.512, 4265.568, 4370.873, 2796.095, 1047.715, 682.5446, 901.5939, 454.725, 718.7637, 743.7509, 1729.229, 1597.274, 1073.021, 2613.099, 0.003883743, 1013.691, 0.0001332878, 1697.096, 3080.862, 0.02338708, 338.035, 0.0401535, 54.85128, 0.0002069027, 0.06546065, 1494.486
392.9, 3269.461, 81.31213, 1238.868, 2155.578, 1901.132, 4301.068, 4337.482, 2818.738, 1046.447, 646.0327, 983.7693, 434.5758, 686.4501, 700.8655, 1653.754, 1867.709, 1029.514, 2607.035, 0.00371781, 971.5615, 0.0001272457, 1690.656, 3061.583, 0.02199692, 320.4073, 0.03834999, 51.78326, 0.000195776, 0.06243854, 1427.621
393, 3126.158, 149.55, 1586.67, 2327.717, 2208.751, 4195.239, 4150.711, 3191.879, 1062.136, 611.474, 1007.549, 620.0221, 694.7486, 660.4529, 1818.969, 2589.178, 987.7717, 2493.813, 0.003558967, 931.1826, 0.0001214775, 1791.682, 3041.415, 0.02068939, 303.6989, 0.03662748, 48.88684, 0.0001852477, 0.05955595, 1363.747
393.1, 2989.136, 142.8816, 1703.102, 2264.253, 2114.927, 4162.804, 4238.626, 3122.447, 1015.929, 578.764, 1053.411, 592.5485, 663.5146, 622.3706, 1739.578, 2573.899, 947.7216, 2385.509, 0.003406911, 892.4818, 0.0001159708, 1884.044, 2962.623, 0.01945959, 287.8618, 0.03498234, 46.15243, 0.0001752856, 0.05680644, 1302.732
393.2, 3077.902, 136.5105, 1616.894, 2153.067, 2025.089, 4390.945, 4056.113, 3130.961, 971.7329, 547.8037, 1007.226, 566.2922, 633.6848, 586.4841, 1663.651, 2518.95, 909.2952, 2558.819, 0.003261351, 855.3895, 0.0001107136, 1796.262, 2877.232, 0.01830288, 272.8506, 0.03341109, 43.57096, 0.0001658593, 0.05418386, 1244.446
393.3, 3345.83, 130.4235, 1762.845, 2210.858, 1939.067, 4199.393, 4538.805, 3068.975, 929.4593, 518.4996, 1003.625, 541.1993, 696.0591, 552.6669, 1591.038, 2622.774, 872.4269, 2447.691, 0.003122011, 819.8388, 0.0001056948, 1926.788, 2756.929, 0.01721493, 771.3694, 0.03191042, 41.13389, 0.0001569398, 0.05168236, 1188.768
393.4, 3303.945, 124.6079, 1673.613, 2102.293, 2049.339, 4016.197, 4863.512, 2927.982, 889.0247, 688.1957, 959.6234, 517.2184, 858.2074, 520.7996, 1587.756, 2500.954, 837.0535, 2524.165, 0.002988623, 785.7656, 0.0001009035, 1858.223, 2641.657, 0.01619165, 731.1445, 0.03047715, 38.83313, 0.0001485, 0.04929635, 1135.581
393.5, 3280.8, 119.0516, 1588.898, 1999.06, 1989.491, 3993.056, 4871.789, 2924.208, 1015.99, 651.3815, 917.5508, 494.3, 819.6248, 490.7698, 1882.475, 2384.792, 803.1144, 2551.263, 0.002860935, 753.1086, 9.632943e-05, 1771.645, 2574.643, 0.0152292, 693.0173, 0.02910825, 36.66105, 0.0001405141, 0.04702049, 1084.774
393.6, 3137, 113.7431, 1508.471, 1900.896, 1904.981, 3818.862, 4662.011, 2789.865, 971.7908, 662.6372, 877.3228, 472.3972, 782.7767, 740.8807, 1800.311, 2399.467, 1061.708, 2489.362, 0.002738702, 721.8088, 9.196268e-05, 1728.028, 2513.988, 0.01432395, 656.8782, 0.02780084, 34.61047, 0.0001329576, 0.0448497, 1360.952
393.7, 2999.502, 108.6713, 1432.116, 1807.552, 1824.061, 3914.594, 4543.329, 2661.695, 929.5147, 706.1171, 838.8584, 451.465, 747.5851, 698.1608, 1764.755, 2310.253, 1018.66, 2535.783, 0.002621691, 691.8098, 8.779388e-05, 1726.601, 2620.374, 0.01347252, 622.6238, 0.02655216, 32.67459, 0.0001258075, 0.04277914, 1300.061
393.8, 2868.032, 103.8257, 1359.625, 1718.791, 1746.578, 3883.254, 4347.695, 2539.413, 953.4966, 668.3442, 802.0804, 431.4602, 713.9758, 809.7708, 1687.729, 2202.949, 1292.149, 2425.656, 0.00250968, 663.0576, 8.381406e-05, 1646.154, 2681.502, 0.01267169, 590.1556, 0.02535955, 30.84699, 0.000119042, 0.04080416, 1394.334
393.9, 2857.43, 99.76823, 1290.804, 1634.39, 1672.387, 3901.173, 4160.485, 2563.383, 989.5727, 632.592, 862.272, 412.3419, 681.8774, 1026.12, 1669.129, 2143.547, 1239.757, 2592.296, 0.002402454, 635.5004, 8.001465e-05, 1670.807, 2569.384, 0.01191847, 559.3805, 0.02422052, 29.12161, 0.0001126402, 0.03892036, 1331.95
394, 2942.062, 95.31956, 1225.466, 1554.133, 1717.06, 4064.105, 4423.984, 2445.617, 969.7194, 598.7523, 824.4675, 394.0707, 651.222, 966.9528, 1787.067, 2043.986, 1189.49, 2525.207, 0.00229981, 609.0884, 7.638747e-05, 1592.961, 2685.513, 0.01121002, 530.2103, 0.02313264, 27.49273, 0.0001065827, 0.03712353, 1272.357
394.1, 3193.871, 91.06927, 1202.175, 1539.417, 1687.152, 3886.811, 4517.881, 2333.262, 948.9631, 566.7228, 788.3205, 376.6091, 648.475, 911.1974, 1755.814, 2177.35, 1141.261, 2415.539, 0.002201551, 583.7742, 7.292472e-05, 1603.972, 2573.226, 0.01054368, 502.5612, 0.02209363, 25.95497, 0.000100851, 0.03540966, 1215.43
394.2, 3205.161, 87.00849, 1666.188, 1626.6, 1754.424, 3717.251, 4437.711, 2550.991, 1042.756, 536.4067, 753.7583, 552.1301, 1031.902, 858.6569, 1679.179, 2271.677, 1094.987, 2403.62, 0.00210749, 559.5121, 6.961895e-05, 1671.639, 2465.634, 0.00991695, 476.3539, 0.02110129, 24.50322, 9.542753e-05, 0.0337749, 1161.05
394.3, 3390.131, 260.452, 1788.765, 1888.578, 1679.9, 4084.146, 4408.398, 2708.801, 997.3931, 507.7123, 720.7114, 782.7219, 985.5103, 809.1459, 1656.831, 2267.74, 1050.59, 2350.696, 0.002017448, 536.2583, 6.646301e-05, 1808.362, 2528.289, 0.009327473, 609.9725, 0.02015351, 23.13267, 9.02957e-05, 0.03221563, 1109.104
394.4, 3255.052, 248.8384, 2011.164, 1870.371, 1721.631, 4291.897, 4821.794, 2951.753, 998.2673, 614.0734, 941.1811, 1006.764, 941.2044, 762.4898, 1886.901, 2442.661, 1007.993, 2561.134, 0.001931253, 513.9709, 6.345016e-05, 1724.107, 2422.576, 0.008773035, 668.9476, 0.01924831, 21.83878, 8.543985e-05, 0.03072833, 1059.481
394.5, 3186.606, 268.9832, 2011.208, 2035.13, 1786.589, 4345.488, 4614.169, 2902.737, 954.8393, 650.7185, 899.9171, 962.1531, 898.8904, 718.5239, 1865.594, 2473.825, 967.1228, 2495.559, 0.00184874, 492.6099, 6.057387e-05, 1643.776, 2566.904, 0.008251554, 634.0637, 0.01838376, 20.61726, 8.084514e-05, 0.0293097, 1012.078
394.6, 3046.934, 256.9893, 1972.038, 2072.317, 1987.289, 4169.897, 4415.485, 2814.06, 913.3006, 615.9091, 860.4621, 919.5193, 858.4788, 677.0931, 1815.831, 2358.924, 927.9099, 2460.539, 0.001769753, 472.1366, 5.782797e-05, 1591.568, 2684.582, 0.007761071, 600.999, 0.01755805, 19.46407, 7.649751e-05, 0.02795657, 966.7968
394.7, 3128.84, 245.5301, 1950.179, 1993.004, 1902.873, 4207.525, 4366.172, 2859.588, 944.1909, 582.9619, 822.737, 878.7748, 819.8839, 638.0513, 1736.576, 2671.199, 890.2868, 2353.68, 0.001694141, 452.5143, 5.520654e-05, 1622.367, 2572.334, 0.007299742, 673.6845, 0.01676942, 18.37537, 7.238369e-05, 0.0266659, 923.5411
394.8, 2991.7, 234.5819, 1851.465, 1895.137, 1988.437, 4023.974, 4483, 2728.214, 903.1154, 819.7133, 873.0971, 839.8356, 824.6503, 601.2607, 1686.365, 2693.507, 854.1892, 2251.461, 0.001621759, 433.7074, 5.270395e-05, 1643.452, 2824.308, 0.006865835, 718.123, 0.01601621, 17.34757, 6.849109e-05, 0.02543482, 882.2207
394.9, 3067.198, 224.1219, 1955.61, 1969.313, 1903.972, 4054.377, 4289.963, 2921.865, 908.9485, 775.8637, 834.8181, 826.8139, 948.2015, 566.5914, 1724.969, 2792.492, 819.5552, 2200.801, 0.001552469, 415.6822, 5.031481e-05, 1763.408, 2760.142, 0.00645772, 680.6747, 0.01529684, 787.5441, 6.480783e-05, 0.02426057, 842.7491
395, 3149.767, 214.1283, 2210.367, 2157.854, 2197.903, 3938.231, 4523.479, 2787.631, 869.4062, 770.6414, 798.2172, 885.287, 905.5729, 533.9213, 1717.319, 2913.759, 786.3256, 2247.79, 0.00148614, 398.4061, 4.803397e-05, 1728.375, 2644.735, 0.006073864, 848.3031, 0.01460977, 743.494, 6.132265e-05, 0.02314054, 805.0435
395.1, 3011.71, 204.5803, 2212.12, 2093.824, 2303.773, 3766.428, 4562.427, 2659.563, 831.5842, 1209.998, 763.2211, 925.5574, 905.0528, 503.1349, 1642.364, 2872.688, 960.6439, 2180.419, 0.001422645, 381.848, 4.585652e-05, 1647.846, 2612.179, 0.005712825, 911.875, 0.01395357, 701.9078, 5.802489e-05, 0.02207221, 769.0248
395.2, 2984.962, 232.1623, 2314.802, 1991.007, 2253.878, 3716.281, 4420.154, 2774.828, 795.4075, 1365.054, 729.7593, 1047.42, 864.3641, 474.1236, 1570.681, 3100.765, 921.6937, 2230.654, 0.001361863, 365.9781, 4.377778e-05, 1790.991, 2534.799, 0.005373247, 864.3231, 0.01332684, 662.6477, 5.490447e-05, 0.02105321, 734.6177
395.3, 3064.977, 221.8102, 2245.098, 2006.301, 2183.55, 3981.037, 4544.304, 2795.316, 1041.824, 1292.032, 697.7646, 1001.008, 1037.676, 446.7852, 1502.126, 3248.182, 971.5433, 2133.778, 0.001303677, 350.7677, 4.179327e-05, 1707.544, 2730.674, 0.005053854, 932.167, 0.01272826, 625.5835, 5.195186e-05, 0.02008125, 701.7501
395.4, 3294.003, 211.9196, 2316.038, 1907.781, 2288.913, 4008.56, 4348.628, 2873.231, 996.5009, 1222.916, 766.2361, 956.6525, 1044.628, 421.0232, 1764.1, 3337.059, 985.4669, 2142.032, 0.001247978, 336.1895, 3.989872e-05, 1627.986, 2752.704, 0.004753446, 932.2529, 0.01215656, 590.5924, 4.915804e-05, 0.01915416, 670.3529
