 , C000, C001, C003, C004, C060, C083
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted
31.17597329105323, 45.781, 9.811276e-06, 18.31718, 43.55919, 15.27991, 63.02286
31.27589628237071, 43.33853, 9.403409e-06, 17.5595, 41.64054, 14.62927, 60.35815
31.37581927368818, 41.02637, 9.012498e-06, 16.83316, 41.95356, 14.00634, 57.80612
31.47574226500566, 38.83756, 8.637837e-06, 16.13687, 40.10563, 13.40993, 55.36198
31.57566525632314, 46.67337, 8.27875e-06, 18.13767, 38.3391, 12.83892, 53.02119
31.67558824764062, 44.18329, 7.934594e-06, 22.92711, 36.65039, 12.29222, 50.77938
31.7755112389581, 41.82606, 7.604744e-06, 21.97875, 35.03605, 11.7688, 48.63235
31.87543423027558, 39.59459, 7.288606e-06, 21.06961, 33.49282, 11.26767, 46.5761
31.97535722159305, 37.48217, 6.985608e-06, 20.19809, 32.01757, 10.78788, 44.60678
32.07528021291053, 35.48245, 6.695206e-06, 19.36261, 30.6073, 10.32852, 42.72074
32.17520320422801, 33.58942, 6.416879e-06, 18.56169, 29.25914, 9.888718, 40.91444
32.27512619554549, 35.62402, 6.150122e-06, 17.79389, 27.97037, 9.467644, 39.18451
32.37504918686297, 33.72344, 5.894453e-06, 18.02877, 26.73836, 9.0645, 37.52773
32.47497217818044, 31.92425, 5.649414e-06, 17.28302, 25.56062, 8.678521, 35.941
32.57489516949792, 30.22106, 5.41456e-06, 18.02852, 24.43475, 8.308979, 34.42136
32.67481816081541, 36.82098, 5.18947e-06, 17.28278, 23.35847, 7.955172, 32.96597
32.77474115213288, 34.85653, 4.973738e-06, 17.25594, 22.32961, 7.616431, 31.57212
32.87466414345036, 32.99689, 4.766974e-06, 16.79698, 21.34606, 7.292114, 30.2372
32.97458713476784, 35.15601, 4.568805e-06, 16.10218, 20.40583, 6.981606, 28.95872
33.07451012608531, 33.2804, 4.378874e-06, 15.43612, 19.50702, 6.684321, 27.7343
33.17443311740279, 31.50485, 4.196839e-06, 14.79762, 18.64779, 6.399694, 26.56165
33.27435610872027, 29.82403, 4.02237e-06, 14.18553, 17.82642, 6.127187, 25.43858
33.37427910003775, 28.23288, 3.855156e-06, 13.59875, 17.04122, 5.866284, 24.363
33.47420209135523, 26.72662, 3.694893e-06, 13.03625, 16.29061, 5.61649, 23.3329
33.57412508267271, 25.30073, 3.541292e-06, 12.49701, 15.57306, 5.377333, 22.34634
33.67404807399019, 23.9509, 3.394076e-06, 11.98008, 14.88711, 5.148359, 21.40151
33.77397106530766, 22.6731, 3.252981e-06, 14.86451, 14.23138, 4.929136, 20.49662
33.87389405662514, 21.46346, 3.11775e-06, 14.24965, 13.60453, 4.719247, 19.62999
33.97381704794262, 20.31836, 2.988141e-06, 13.66023, 13.0053, 4.518296, 18.8
34.07374003926009, 19.23435, 2.863921e-06, 13.09518, 12.43245, 4.325901, 18.00511
34.17366303057758, 27.48277, 2.744863e-06, 12.55351, 11.88484, 4.141698, 17.24382
34.27358602189506, 26.01654, 2.630756e-06, 12.03424, 11.36135, 3.965339, 16.51473
34.37350901321253, 24.62852, 2.521392e-06, 11.53645, 10.86092, 3.79649, 15.81646
34.47343200453001, 23.31456, 2.416575e-06, 11.05926, 10.38253, 3.634831, 15.14771
34.57335499584749, 22.07071, 2.316115e-06, 10.6018, 9.925213, 3.480055, 14.50725
34.67327798716497, 20.89321, 2.219831e-06, 10.16326, 9.488038, 3.33187, 13.89386
34.77320097848244, 79.61117, 2.12755e-06, 9.742864, 9.07012, 3.189995, 13.3064
34.87312396979993, 79.36028, 0.3429723, 9.339857, 8.670609, 3.054161, 12.74379
34.9730469611174, 94.04111, 0.3287145, 8.95352, 8.288696, 2.924111, 12.20496
35.07296995243488, 89.0239, 0.3150494, 8.583164, 7.923605, 2.799598, 11.68892
35.17289294375236, 84.27438, 0.3019524, 8.228127, 7.574595, 2.680388, 11.19469
35.27281593506984, 79.77824, 0.2893999, 7.887776, 7.240958, 2.566254, 10.72136
35.37273892638731, 77.41917, 0.2773692, 7.561504, 6.922016, 2.45698, 10.26805
35.47266191770479, 73.28877, 0.2658386, 7.248727, 6.617123, 2.352358, 9.833897
35.57258490902228, 69.37873, 0.2547874, 6.948889, 6.325659, 2.252192, 9.418104
35.67250790033975, 65.67729, 0.2441955, 6.661453, 6.047034, 2.156291, 9.019892
35.77243089165723, 75.89864, 0.234044, 6.385907, 5.780681, 2.064473, 8.638516
35.87235388297471, 75.30142, 0.2243145, 6.121758, 5.52606, 1.976565, 8.273267
35.97227687429218, 71.284, 0.2149895, 5.868536, 5.282654, 1.892401, 7.92346
36.07219986560966, 67.48092, 0.2060521, 5.625788, 5.049969, 1.81182, 7.588444
36.17212285692714, 63.88073, 0.1974863, 5.393081, 4.827534, 1.73467, 7.267592
36.27204584824462, 60.47262, 0.1892765, 5.17, 4.614896, 1.660806, 6.960307
36.3719688395621, 57.24634, 0.181408, 4.956146, 4.411624, 1.590087, 6.666014
36.47189183087958, 54.19218, 0.1738667, 4.751139, 4.217306, 1.522379, 6.384165
36.57181482219706, 51.30096, 0.1666388, 4.554611, 4.031547, 1.457554, 6.114233
36.67173781351453, 48.564, 0.1597114, 4.366213, 4.023277, 1.395489, 5.855713
36.77166080483201, 45.97305, 0.153072, 4.185608, 3.846065, 1.336068, 5.608125
36.87158379614949, 43.52034, 0.1467086, 4.012473, 3.676657, 1.279176, 5.371005
36.97150678746697, 41.19847, 0.1406098, 3.8465, 3.514712, 1.224707, 5.14391
37.07142977878445, 39.00049, 0.1347644, 3.687392, 3.3599, 1.172558, 4.926417
37.17135277010193, 36.91977, 0.1291621, 3.534866, 3.211907, 1.122629, 4.718121
37.2712757614194, 34.95005, 0.1237927, 3.388649, 3.070432, 1.074826, 4.518631
37.37119875273688, 33.08543, 0.1186465, 3.248479, 2.935189, 1.029058, 4.327576
37.47112174405436, 35.27133, 0.1137142, 3.114108, 2.805903, 0.9852399, 4.144599
37.57104473537184, 33.38956, 0.108987, 2.985295, 2.682312, 0.9432871, 3.969359
37.67096772668932, 34.89716, 0.1044562, 2.86181, 2.564165, 0.9031208, 3.801528
37.7708907180068, 33.03535, 0.1001139, 2.743434, 2.451221, 0.8646647, 3.640794
37.87081370932427, 31.27288, 0.095952, 2.629953, 2.343253, 0.8278462, 3.486855
37.97073670064175, 29.60443, 0.09196315, 2.521167, 2.24004, 0.7925955, 3.339426
38.07065969195923, 28.025, 0.08814013, 2.416881, 2.141373, 0.7588457, 3.198229
38.17058268327671, 29.78141, 0.08447603, 2.316908, 2.488296, 0.7265332, 3.063003
38.27050567459418, 28.19254, 0.08096425, 2.221071, 2.378694, 0.6955965, 2.933495
38.37042866591167, 26.68843, 0.07759847, 2.129198, 2.27392, 0.6659771, 2.809462
38.47035165722914, 25.26457, 0.0743726, 2.041125, 2.173761, 0.6376189, 2.690673
38.57027464854662, 23.91668, 0.07128084, 1.956695, 2.078014, 0.6104683, 2.576907
38.6701976398641, 22.6407, 0.06831761, 1.875758, 1.986484, 0.5844738, 2.467952
38.77012063118158, 21.43279, 0.06547756, 1.798168, 1.898985, 0.5595861, 2.363603
38.87004362249905, 21.74691, 0.06275557, 1.723788, 1.815341, 0.5357583, 2.263666
38.96996661381653, 20.58669, 0.06014674, 1.652485, 1.735381, 0.512945, 2.167955
39.06988960513402, 19.48837, 0.05764636, 1.584131, 1.658943, 0.4911032, 2.07629
39.16981259645149, 18.44864, 0.05524994, 1.518605, 1.585871, 0.4701914, 1.988501
39.26973558776897, 17.46438, 0.05295312, 1.455788, 1.516019, 0.45017, 1.904424
39.36965857908645, 16.53264, 0.0507518, 1.395571, 1.449243, 0.4310012, 1.823902
39.46958157040392, 15.6506, 0.04864198, 1.337844, 1.385408, 0.4126486, 1.746785
39.5695045617214, 16.48796, 0.04661987, 1.282505, 1.324385, 0.3950776, 1.672928
39.66942755303888, 32.4437, 0.04468182, 1.229455, 1.26605, 0.3782547, 1.602194
39.76935054435636, 30.71279, 0.04282434, 1.178599, 1.210285, 0.3621481, 1.534451
39.86927353567384, 29.07423, 0.04104408, 1.129848, 1.156975, 0.3467274, 1.469572
39.96919652699132, 27.52308, 0.03933783, 1.083112, 1.925547, 0.3319633, 1.407436
40.0691195183088, 26.0547, 0.0377025, 1.03831, 1.840732, 0.3178279, 1.347927
40.16904250962627, 24.66465, 0.03613516, 0.995361, 1.759654, 0.3042943, 1.290935
40.26896550094375, 23.34876, 0.03463298, 0.9541886, 1.682147, 0.2913371, 1.236352
40.36888849226123, 22.10308, 0.03319324, 0.9147192, 1.608053, 0.2789316, 1.184077
40.46881148357871, 26.73559, 0.03181336, 0.8768825, 1.537223, 0.2670544, 1.134012
40.56873447489619, 47.63029, 0.03049084, 0.8406109, 1.469514, 0.2556829, 1.086065
40.66865746621367, 45.08916, 0.02922329, 0.8058396, 1.404786, 0.2447956, 1.040144
40.76858045753114, 42.68361, 0.02800844, 0.7725066, 1.34291, 0.2343719, 0.9961652
40.86850344884862, 40.40638, 0.0268441, 0.7405524, 1.283759, 0.224392, 0.9540457
40.9684264401661, 38.25066, 0.02572815, 0.7099199, 1.227213, 0.2148371, 0.9137071
41.06834943148358, 36.20994, 0.0246586, 0.6805546, 1.173158, 0.2056891, 0.8750741
41.16827242280106, 34.2781, 0.02363351, 0.652404, 1.121484, 0.1969306, 0.8380746
41.26819541411854, 32.44932, 0.02265104, 0.6254177, 1.072086, 0.188545, 0.8026395
41.36811840543601, 30.71811, 0.02170941, 0.5995477, 1.024864, 0.1805166, 0.7687027
41.46804139675349, 29.07926, 0.02080692, 0.5747479, 0.9797224, 0.1728299, 0.7362007
41.56796438807097, 27.52785, 0.01994195, 0.5509738, 0.9365687, 0.1654706, 0.705073
41.66788737938845, 45.8699, 0.01911294, 0.5281832, 0.8953158, 0.1584247, 0.6752614
41.76781037070592, 43.42269, 2.256218, 0.5063352, 0.8558799, 0.1516787, 0.6467103
41.86773336202341, 41.10604, 2.162425, 0.485391, 0.818181, 0.1452201, 0.6193663
41.96765635334089, 38.91298, 2.07253, 0.4653131, 0.7821427, 0.1390364, 0.5931786
42.06757934465836, 36.83693, 1.986372, 0.4460658, 0.7476918, 0.1331161, 0.5680981
42.16750233597584, 34.87164, 9.982055, 0.4276146, 0.7147583, 0.1274478, 0.544078
42.26742532729332, 33.01119, 9.567088, 0.4099266, 0.6832754, 0.1220209, 0.5210735
42.36734831861079, 46.99347, 10.27388, 0.3929703, 0.6531792, 0.1168251, 0.4990417
42.46727130992827, 44.48631, 15.24453, 0.3767153, 0.6244087, 0.1118506, 0.4779415
42.56719430124576, 46.51563, 14.61079, 0.3611327, 0.5969055, 0.1070878, 0.4577333
42.66711729256323, 44.03397, 14.0034, 0.3461947, 0.5706136, 0.1025279, 0.4383796
42.76704028388071, 44.43945, 13.42127, 0.3318746, 0.5454799, 0.09816212, 0.4198443
42.86696327519819, 42.06855, 12.86333, 0.3181469, 0.5214532, 0.09398226, 0.4020926
42.96688626651567, 39.82414, 12.32858, 0.3049869, 0.4984848, 0.08998037, 0.3850915
43.06680925783314, 37.69948, 11.81607, 0.2923713, 0.4765281, 0.0861489, 0.3688093
43.16673224915062, 35.68817, 11.32486, 0.2802776, 0.4555385, 0.08248057, 0.3532154
43.2666552404681, 33.78416, 10.85407, 0.2686841, 0.4354735, 0.07896844, 0.3382809
43.36657823178558, 36.23095, 10.40285, 0.2575702, 0.4162923, 0.07560587, 0.3239779
43.46650122310306, 34.29798, 9.970392, 0.246916, 0.3979559, 0.07238647, 0.3102796
43.56642421442054, 32.46814, 9.55591, 0.2367025, 0.3804272, 0.06930417, 0.2971605
43.66634720573801, 30.73593, 9.158659, 0.2269114, 0.3636705, 0.06635311, 0.2845961
43.76627019705549, 40.4211, 8.777922, 0.2175254, 0.347652, 0.06352771, 0.2725629
43.86619318837297, 38.26459, 8.413013, 0.2085276, 0.332339, 0.06082262, 0.2610385
43.96611617969045, 36.22313, 16.45137, 0.199902, 0.3177005, 0.05823272, 0.2500014
44.06603917100793, 34.29058, 15.76747, 0.1916332, 0.3037068, 0.05575309, 0.2394309
44.16596216232541, 32.46114, 15.11199, 0.1837064, 0.2903295, 0.05337906, 0.2293074
44.26588515364288, 30.7293, 14.48377, 0.1761075, 0.2775413, 0.05110611, 0.219612
44.36580814496036, 29.08986, 13.88166, 0.168823, 0.2653165, 0.04892994, 0.2103264
44.46573113627784, 36.30548, 13.30458, 0.1618397, 0.2536302, 0.04684645, 0.2014335
44.56565412759532, 50.76604, 21.07317, 0.1551453, 0.2424585, 0.04485167, 0.1929166
44.6655771189128, 48.05761, 22.28464, 0.1487278, 0.231779, 0.04294183, 0.1847598
44.76550011023028, 45.49368, 21.35824, 0.1425758, 0.2215699, 0.04111331, 0.1769478
44.86542310154775, 47.25774, 20.47035, 0.1366783, 0.2118104, 0.03936265, 0.1694662
44.96534609286523, 44.73648, 19.61937, 0.1310247, 0.2024808, 0.03768654, 0.1623009
45.06526908418271, 45.77148, 18.80377, 0.1256049, 0.1935622, 0.0360818, 0.1554385
45.16519207550019, 92.23067, 27.08858, 0.1204093, 0.1850364, 0.03454539, 0.1488664
45.26511506681766, 102.6862, 31.93801, 0.1154287, 0.1768861, 0.03307441, 0.142572
45.36503805813515, 98.27659, 30.6103, 0.1106541, 0.1690948, 0.03166606, 0.1365439
45.46496104945263, 93.03342, 29.3378, 0.1060769, 0.1616467, 0.03031768, 0.1307706
45.5648840407701, 88.06998, 28.11819, 0.1016891, 0.1545267, 0.02902671, 0.1252414
45.66480703208758, 83.37134, 26.94928, 0.09748284, 0.1477203, 0.02779072, 0.119946
45.76473002340506, 78.92338, 25.82896, 0.09345052, 0.1412136, 0.02660736, 0.1148745
45.86465301472253, 74.71272, 24.75522, 0.08958501, 0.1349936, 0.02547438, 0.1100174
45.96457600604001, 73.22243, 23.72611, 0.08587939, 0.1290476, 0.02438965, 0.1053657
46.0644989973575, 96.56666, 22.73979, 0.08232705, 0.1233634, 0.02335111, 0.1009107
46.16442198867497, 91.41471, 21.79447, 0.07892165, 0.1179297, 0.02235679, 0.09664401
46.26434497999245, 90.46835, 24.47321, 0.07565711, 0.1127352, 0.02140481, 0.09255775
46.36426797130993, 85.64176, 23.45583, 0.07252761, 1.232077, 0.02049336, 0.08864427
46.46419096262741, 85.71387, 22.48074, 0.06952755, 1.177807, 0.01962073, 0.08489624
46.56411395394488, 81.14093, 21.54618, 0.0666516, 1.125929, 0.01878526, 0.0813067
46.66403694526236, 76.81197, 20.65048, 0.0638946, 1.076335, 0.01798536, 0.07786892
46.76395993657984, 74.90368, 19.79202, 0.06125164, 1.028926, 0.01721952, 0.0745765
46.86388292789732, 71.86021, 18.96924, 0.05871801, 0.9836049, 0.01648629, 0.07142329
46.9638059192148, 68.02639, 18.18066, 0.05628918, 0.9402802, 0.01578428, 0.0684034
47.06372891053228, 64.3971, 17.42487, 0.05396082, 0.8988638, 0.01511217, 0.0655112
47.16365190184975, 60.96144, 16.7005, 0.05172877, 0.8592716, 0.01446867, 0.06274128
47.26357489316723, 64.15533, 16.00624, 0.04958904, 0.8214234, 0.01385258, 0.06008848
47.36349788448471, 60.73257, 15.34084, 0.04753783, 0.7852423, 0.01326272, 0.05754784
47.46342087580219, 57.49241, 14.7031, 0.04557146, 0.7506548, 0.01269797, 0.05511463
47.56334386711967, 54.42513, 14.09187, 0.04368643, 0.7175908, 0.01215728, 0.0527843
47.66326685843715, 51.52148, 13.50605, 0.04187937, 0.6859832, 0.01163961, 0.05055249
47.76318984975462, 48.77275, 12.94459, 0.04014705, 0.6557677, 0.01114398, 0.04841506
47.8631128410721, 46.17067, 12.40647, 0.0384864, 0.6268832, 0.01066945, 0.04636799
47.96303583238958, 43.70741, 11.89072, 0.03689443, 0.5992709, 0.01021513, 0.04440748
48.06295882370706, 41.37557, 11.3964, 0.03536832, 0.5728749, 0.00978016, 0.04252986
48.16288181502454, 39.16813, 10.92264, 0.03390533, 0.5476416, 0.009363709, 0.04073163
48.26280480634202, 37.07847, 10.46857, 0.03250286, 0.5235197, 0.008964991, 0.03900944
48.3627277976595, 35.10029, 10.03338, 0.0311584, 0.5004603, 0.008583251, 0.03736006
48.46265078897697, 33.22765, 9.616281, 0.02986956, 0.4784166, 0.008217765, 0.03578041
48.56257378029445, 31.45491, 10.58829, 0.02863402, 0.4573438, 0.007867842, 0.03426756
48.66249677161193, 29.77676, 10.14812, 0.0274496, 0.4371992, 0.00753282, 0.03281868
48.7624197629294, 28.18813, 9.726254, 0.02631416, 0.417942, 0.007212063, 0.03143105
48.86234275424689, 26.68426, 9.321921, 0.0252257, 0.3995329, 0.006904964, 0.0301021
48.96226574556437, 25.26063, 8.934398, 0.02418225, 0.3819348, 0.006610942, 0.02882933
49.06218873688184, 26.51729, 8.562984, 0.02318197, 0.3651117, 0.00632944, 0.02761038
49.16211172819932, 25.10256, 8.207009, 0.02222306, 0.3490297, 0.006059924, 0.02644297
49.2620347195168, 23.76331, 7.865834, 0.02130382, 0.333656, 0.005801885, 0.02532492
49.36195771083428, 22.49551, 7.538841, 0.0204226, 0.3189595, 0.005554833, 0.02425415
49.46188070215175, 21.29535, 7.225442, 0.01957784, 0.3049104, 0.005318302, 0.02322864
49.56180369346924, 20.15922, 6.925071, 0.01876801, 0.29148, 0.005091842, 0.0222465
49.66172668478671, 19.0837, 6.637187, 0.01799169, 0.2786412, 0.004875025, 0.02130588
49.76164967610419, 18.06557, 7.84664, 0.01724747, 0.2663679, 0.004667439, 0.02040504
49.86157266742167, 22.57654, 7.520445, 0.01653404, 2.492491, 0.004468694, 0.01954228
49.96149565873915, 21.37205, 7.20781, 0.01585012, 2.382704, 0.004278412, 0.018716
50.06141865005662, 20.23183, 6.908173, 0.01519449, 2.277754, 0.004096232, 0.01792466
50.1613416413741, 19.15244, 6.620991, 0.01456598, 2.177426, 0.00392181, 0.01716678
50.26126463269159, 22.61135, 6.345748, 0.01396347, 2.081517, 0.003754814, 0.01644094
50.36118762400906, 26.84456, 6.081948, 0.01338588, 2.32027, 0.003594929, 0.01574579
50.46111061532654, 34.19124, 5.829113, 0.01283219, 2.218069, 0.003441853, 0.01508003
50.56103360664402, 33.77308, 5.58679, 0.01230139, 2.76776, 0.003295294, 0.01444243
50.66095659796149, 31.97124, 5.35454, 0.01179255, 2.645849, 0.003154976, 0.01383178
50.76087958927897, 30.26554, 5.131945, 0.01130476, 2.683778, 0.003020633, 0.01324695
50.86080258059645, 28.65084, 4.918604, 0.01083715, 2.565566, 0.002892011, 0.01268685
50.96072557191393, 27.12228, 4.714131, 0.01038888, 2.452561, 0.002768866, 0.01215043
51.06064856323141, 25.67528, 4.518159, 0.009959147, 2.344533, 0.002650964, 0.01163669
51.16057155454889, 24.30547, 4.330333, 0.009547194, 2.241264, 0.002538082, 0.01114467
51.26049454586637, 23.00875, 4.150316, 0.00915228, 2.142543, 0.002430008, 0.01067346
51.36041753718384, 37.30005, 3.977782, 0.008773702, 2.048171, 0.002326535, 0.01022217
51.46034052850132, 35.31005, 3.812421, 0.008410784, 5.231206, 0.002227468, 0.009789957
51.5602635198188, 33.42622, 3.653934, 0.008062878, 5.000788, 0.00213262, 0.009376022
51.66018651113628, 31.64289, 3.502035, 0.007729362, 4.780519, 0.00204181, 0.008979589
51.76010950245376, 29.9547, 3.356451, 0.007409642, 4.569952, 0.001954868, 0.008599917
51.86003249377124, 28.35659, 3.216919, 0.007103147, 4.368659, 0.001871627, 0.008236299
51.95995548508871, 26.84373, 3.083188, 0.006809331, 4.176234, 0.00179193, 0.007888055
52.05987847640619, 25.41158, 2.955016, 0.006527667, 13.14582, 0.001715628, 0.007554536
52.15980146772367, 24.05585, 2.832172, 0.006257655, 12.56679, 0.001642574, 0.007235119
52.25972445904114, 26.37938, 2.714435, 0.005998811, 12.76348, 0.001572631, 0.006929207
52.35964745035863, 24.97201, 2.601592, 0.005750674, 12.20129, 0.001505667, 0.006636229
52.45957044167611, 23.63972, 2.493441, 0.005512801, 11.66386, 0.001441553, 0.006355639
52.55949343299358, 22.37852, 2.389785, 0.005284768, 11.1501, 0.00138017, 0.006086912
52.65941642431106, 22.42778, 2.290439, 0.005066167, 10.65898, 0.001321401, 0.005829548
52.75933941562854, 21.23124, 2.195222, 0.004856608, 10.18948, 0.001265134, 0.005583066
52.85926240694602, 23.56, 2.103964, 0.004655718, 9.740666, 0.001211263, 0.005347005
52.95918539826349, 22.30305, 2.0165, 0.004463137, 9.311621, 0.001159686, 0.005120925
53.05910838958098, 21.11315, 1.932672, 0.004278522, 8.901473, 0.001110305, 0.004904404
53.15903138089845, 19.98674, 1.852328, 0.004101545, 8.509391, 0.001063027, 0.004697038
53.25895437221593, 20.79948, 1.775324, 0.003931887, 9.615391, 0.001017762, 0.00449844
53.35887736353341, 20.80298, 1.701522, 0.003769247, 9.191863, 0.0009744242, 0.004308239
53.45880035485089, 19.69311, 1.630787, 0.003613335, 19.76205, 0.000932932, 0.00412608
53.55872334616836, 18.64246, 1.562994, 0.003463872, 18.8916, 0.0008932066, 0.003951623
53.65864633748584, 17.64787, 1.498018, 0.003320591, 18.05948, 0.0008551728, 0.003784542
53.75856932880333, 16.70633, 1.435744, 0.003183237, 17.26402, 0.0008187584, 0.003624525
53.8584923201208, 15.81503, 1.376058, 0.003051565, 16.50359, 0.0007838947, 0.003471275
53.95841531143828, 14.97128, 1.318853, 0.002925339, 15.77666, 0.0007505154, 0.003324504
54.05833830275576, 14.17255, 1.264027, 0.002804334, 15.08175, 0.0007185576, 0.003183939
54.15826129407323, 13.41642, 1.21148, 0.002688335, 14.41744, 0.0006879605, 0.003049317
54.25818428539071, 12.70064, 1.161117, 0.002577134, 13.7824, 0.0006586662, 0.002920387
54.35810727670819, 17.28378, 1.112848, 0.002470532, 13.17533, 0.0006306194, 0.002796908
54.45803026802567, 19.35228, 1.066585, 0.00236834, 12.595, 0.0006037668, 0.002678651
54.55795325934315, 18.31981, 1.022246, 0.002270375, 12.04023, 0.0005780577, 0.002565393
54.65787625066063, 17.34243, 0.97975, 0.002176463, 11.50989, 0.0005534433, 0.002456924
54.75779924197811, 16.41719, 0.9390206, 0.002086435, 11.00292, 0.0005298769, 0.002353042
54.85772223329558, 18.04309, 0.8999843, 0.002000131, 10.51827, 0.0005073141, 0.002253552
54.95764522461306, 17.08047, 0.8625708, 0.001917397, 10.05498, 0.000485712, 0.002158268
55.05756821593054, 16.16921, 0.8267127, 0.001838085, 9.612085, 0.0004650298, 0.002067013
55.15749120724801, 18.4243, 0.7923452, 0.001762054, 9.188703, 0.0004452282, 0.001979616
55.2574141985655, 17.44134, 0.7594064, 0.001689168, 8.783969, 0.0004262698, 0.001895915
55.35733718988298, 16.51082, 0.7278369, 0.001619297, 8.397062, 0.0004081187, 0.001815753
55.45726018120045, 15.62995, 0.6975798, 0.001552316, 8.027198, 0.0003907405, 0.00173898
55.55718317251793, 14.79607, 0.6685805, 0.001488105, 7.673625, 0.0003741023, 0.001665453
55.65710616383541, 14.00669, 0.6407868, 0.001426551, 7.335626, 0.0003581725, 0.001595035
55.75702915515289, 21.10289, 0.6141485, 0.001367542, 7.012514, 0.0003429211, 0.001527595
55.85695214647036, 21.85632, 0.5886176, 0.001310975, 6.703635, 0.0003283191, 0.001463006
55.95687513778785, 20.69026, 0.564148, 0.001256747, 6.40836, 0.0003143388, 0.001401147
56.05679812910532, 19.58641, 0.5406957, 0.001204763, 6.126092, 0.0003009539, 0.001341905
56.1567211204228, 30.98906, 0.5182183, 0.001154928, 9.393104, 0.0002881389, 0.001285167
56.25664411174028, 29.33575, 0.4966753, 0.001107156, 11.20322, 0.0002758696, 0.001230828
56.35656710305776, 27.77066, 2.603226, 0.001061359, 10.70975, 0.0002641227, 0.001178787
56.45649009437523, 26.28906, 2.495007, 0.001017457, 10.23802, 0.0002528761, 0.001128946
