 , C04, C08, C10, C15, C16, C18, C20, C22, C25, C27, C28, C30, C32
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
390.0005551867909, 17.42938, 0.06094389, 0.0002235169, 19.56628, 0.06786728, 21.72293, 0.0002490072, 0.007647001, 0.001125028, 0.3451941, 0.01347402, 1.982739e-05, 0.1983104
390.1004784650863, 16.68613, 0.05840403, 0.0002142, 18.76593, 0.06510761, 20.84451, 0.0002388014, 0.007317574, 0.001079654, 0.3309537, 0.01292691, 1.902112e-05, 0.1902393
390.2004017433816, 15.97458, 0.05597002, 0.0002052716, 17.99833, 0.06246016, 20.00162, 0.000229014, 0.007002338, 0.001036111, 0.3173007, 0.01240202, 1.824763e-05, 0.1824966
390.3003250216769, 15.29337, 0.05363746, 0.0001967153, 17.26212, 0.05992036, 19.19281, 0.0002196277, 0.006700683, 0.0009943238, 0.304211, 0.01189844, 1.75056e-05, 0.175069
390.4002482999723, 14.64121, 0.0514021, 0.0001885157, 16.55602, 0.05748384, 18.41671, 0.0002106261, 0.006412022, 0.0009542219, 0.2916613, 0.01141531, 1.679374e-05, 0.1679437
390.5001715782677, 14.01686, 0.0492599, 0.0001806578, 15.87881, 0.05514639, 17.67199, 0.0002019935, 0.006135797, 0.0009157374, 0.2796293, 0.0109518, 1.611083e-05, 0.1611085
390.600094856563, 18.55844, 0.04720698, 0.0001731275, 15.2293, 0.05290399, 16.95738, 0.0001937147, 0.005871471, 0.0008788049, 0.2680936, 0.01050711, 1.545569e-05, 0.1545514
390.7000181348584, 17.76705, 0.04523961, 0.000165911, 14.60635, 0.05075277, 16.27167, 0.0001857751, 0.005618533, 0.000843362, 0.2570339, 0.01008047, 1.482719e-05, 0.1482612
390.7999414131538, 17.0094, 0.04335423, 0.0001589954, 14.00889, 0.04868903, 15.61369, 0.000178161, 0.00537649, 0.0008093484, 0.2464304, 0.009671157, 1.422425e-05, 0.142227
390.8998646914491, 16.28406, 0.04154743, 0.000152368, 13.43586, 0.0467092, 14.98232, 0.000170859, 0.005144875, 0.0007767067, 0.2362643, 0.009278464, 1.364583e-05, 0.1364384
390.9997879697445, 15.58965, 0.03981593, 0.0001460169, 12.88628, 0.04480988, 14.37647, 0.0001638562, 0.004923237, 0.0007453815, 0.2265176, 0.008901716, 1.309092e-05, 0.1308854
391.0997112480399, 14.92486, 0.03815658, 0.0001399305, 12.35917, 0.04298779, 13.79513, 0.0001571405, 0.004711148, 0.0007153196, 0.217173, 0.008540266, 1.255859e-05, 0.1255584
391.1996345263352, 14.28841, 0.0365664, 0.0001340978, 11.85363, 0.04123979, 13.23729, 0.0001507, 0.004508195, 0.0006864702, 0.2082139, 0.008193493, 1.20479e-05, 0.1204482
391.2995578046306, 21.68856, 0.03504248, 0.0001285082, 11.36876, 0.03956287, 12.97225, 0.0001445234, 0.004313985, 0.0006587842, 0.1996244, 0.0078608, 1.155797e-05, 0.115546
391.3994810829259, 20.76369, 0.03358207, 0.0001231517, 10.90373, 0.03795413, 15.07644, 0.0001386, 0.004128142, 0.0006322149, 0.1913892, 0.007541616, 1.108797e-05, 0.1108433
391.4994043612213, 19.87826, 0.03218253, 0.0001180184, 10.45772, 0.03641082, 14.46679, 0.0001329194, 0.003950305, 0.0006067171, 0.1834938, 0.007235392, 1.063709e-05, 0.106332
391.5993276395167, 19.03058, 0.03084131, 0.000113099, 10.02996, 0.03493026, 13.88179, 0.0001274716, 0.003780129, 0.0005822477, 0.175924, 0.006941602, 1.020453e-05, 0.1020043
391.699250917812, 18.21906, 0.02955599, 0.0001083847, 9.619689, 0.0335099, 13.32045, 0.0001222471, 0.003617283, 0.0005587652, 0.1686666, 0.006659742, 9.789569e-06, 0.0978528
391.7991741961073, 17.44213, 0.02832423, 0.000103867, 9.226202, 0.03214729, 12.78181, 0.0001172368, 0.003461454, 0.0005362298, 0.1617085, 0.006389326, 9.39148e-06, 0.09387022
391.8990974744027, 16.69835, 0.02714381, 9.95375e-05, 8.84881, 0.0308401, 12.26495, 0.0001124317, 0.003312337, 0.0005146032, 0.1550375, 0.00612989, 9.009579e-06, 0.09004973
391.9990207526981, 15.98627, 0.02601258, 9.53885e-05, 8.486856, 0.02958605, 11.76899, 0.0001078236, 0.003169644, 0.0004938488, 0.1486417, 0.005880989, 8.643208e-06, 0.08638473
392.0989440309934, 15.30457, 0.0249285, 9.141245e-05, 8.139707, 0.02838301, 11.29308, 0.0001034044, 0.003033098, 0.0004739315, 0.1425097, 0.005642194, 8.291736e-06, 0.0828689
392.1988673092888, 14.65193, 0.0238896, 8.760212e-05, 7.806757, 0.02722888, 10.83642, 9.916633e-05, 0.002902434, 0.0004548174, 0.1366307, 0.005413095, 7.954555e-06, 0.07949615
392.2987905875842, 14.02712, 0.02289399, 8.395062e-05, 7.487427, 0.02612168, 10.39823, 9.510193e-05, 0.002777399, 0.0004364742, 0.1309943, 0.005193299, 7.631086e-06, 0.07626068
392.3987138658795, 13.42896, 0.02193988, 8.045133e-05, 7.181159, 0.0250595, 9.977751, 9.120412e-05, 0.002657751, 0.0004188709, 0.1255903, 0.004982427, 7.320771e-06, 0.07315689
392.4986371441749, 12.8563, 0.02102553, 7.709789e-05, 6.887418, 0.02404051, 9.574278, 8.746606e-05, 0.002543257, 0.0004019775, 0.1204093, 0.004780118, 7.023075e-06, 0.07017943
392.5985604224703, 12.30807, 0.02014928, 7.388424e-05, 6.605693, 0.02306296, 9.18712, 8.388121e-05, 0.002433695, 0.0003857654, 0.115442, 0.004586023, 6.737484e-06, 0.06732314
392.6984837007656, 11.78321, 0.01930955, 7.080454e-05, 6.335491, 0.02212516, 8.815619, 8.044329e-05, 0.002328854, 0.0003702072, 0.1106796, 0.00439981, 6.463507e-06, 0.06458311
392.798406979061, 11.28074, 0.01850482, 6.785321e-05, 6.076342, 0.02122549, 8.45914, 7.714627e-05, 0.002228528, 0.0003552764, 0.1061137, 0.004221158, 6.200671e-06, 0.0619546
392.8983302573563, 12.1958, 0.01773363, 6.50249e-05, 5.827793, 0.0203624, 8.117076, 7.398437e-05, 0.002132525, 0.0003409478, 0.1017362, 0.004049759, 5.948523e-06, 0.05943306
392.9982535356517, 11.67573, 0.01699457, 6.231448e-05, 5.589411, 0.01953441, 7.788844, 7.095208e-05, 0.002040657, 0.0003271971, 0.09753925, 0.003885321, 5.706629e-06, 0.05701415
393.0981768139471, 21.08315, 0.01628632, 5.971704e-05, 5.36078, 0.01874009, 7.473885, 6.804406e-05, 0.001952747, 0.000314001, 0.09351543, 0.003727559, 5.474571e-06, 0.05469369
393.1981000922424, 20.18409, 0.01560758, 5.722787e-05, 5.141501, 0.01797807, 7.171662, 6.525523e-05, 0.001868625, 0.0003013371, 0.0896576, 0.003576203, 5.25195e-06, 0.05246767
393.2980233705377, 19.32338, 0.01495713, 5.484245e-05, 4.931191, 0.01724703, 6.88166, 6.25807e-05, 0.001788126, 0.0002891839, 0.08595893, 0.003430994, 5.038381e-06, 0.05033226
393.3979466488331, 18.49936, 0.01433379, 5.255647e-05, 4.729484, 0.01654572, 6.603385, 6.001579e-05, 0.001711095, 0.0002775209, 0.08241284, 0.00329168, 4.833498e-06, 0.04828375
393.4978699271285, 17.71049, 0.01373642, 5.036577e-05, 4.536027, 0.01587293, 6.336362, 5.7556e-05, 0.001637382, 0.0002663282, 0.07901303, 0.003158022, 4.636946e-06, 0.04631861
393.5977932054238, 16.95526, 0.01316395, 4.826638e-05, 4.350484, 0.01522749, 6.080137, 5.519703e-05, 0.001566845, 0.000255587, 0.07575349, 0.003029792, 4.448386e-06, 0.04443346
393.6977164837192, 16.23223, 0.01261534, 4.62545e-05, 4.172531, 0.0146083, 5.834273, 5.293475e-05, 0.001499346, 0.0002452789, 0.0726284, 0.002906769, 4.267494e-06, 0.04262503
393.7976397620146, 15.54003, 0.01208959, 4.432649e-05, 4.001856, 0.01401429, 5.598351, 5.076519e-05, 0.001434755, 0.0002353866, 0.06963224, 0.002788741, 4.093958e-06, 0.0408902
393.8975630403099, 14.87735, 0.01158575, 4.247884e-05, 3.838163, 0.01344443, 5.37197, 4.868454e-05, 0.001372947, 0.0002258933, 0.06675968, 0.002675506, 3.927479e-06, 0.03922598
393.9974863186053, 14.24294, 0.01110291, 4.07082e-05, 3.681165, 0.01289774, 5.154742, 4.668918e-05, 0.001313802, 0.0002167828, 0.06400561, 0.002566868, 3.767769e-06, 0.03762949
394.0974095969007, 13.63557, 0.01064019, 3.901137e-05, 3.53059, 0.01237329, 4.946299, 4.477559e-05, 0.001257204, 0.0002080398, 0.06136517, 0.002462642, 3.614555e-06, 0.03609798
394.197332875196, 13.0541, 0.01019676, 3.738527e-05, 3.386173, 0.01187015, 4.746284, 4.294044e-05, 0.001203045, 0.0001996494, 0.05883365, 0.002362647, 3.46757e-06, 0.0346288
394.2972561534914, 12.49743, 0.009771807, 3.582695e-05, 3.247664, 0.01138748, 4.554358, 4.118049e-05, 0.001151218, 0.0001915974, 0.05640657, 0.002266713, 3.326563e-06, 0.03321942
394.3971794317868, 11.9645, 0.009364564, 3.433358e-05, 3.11482, 0.01092444, 4.370192, 3.949269e-05, 0.001101625, 0.0001838701, 0.05407961, 0.002174674, 3.191289e-06, 0.0318674
394.4971027100821, 11.4543, 0.008974292, 3.290246e-05, 2.987411, 0.01048022, 4.193474, 3.787405e-05, 0.001054168, 0.0001764544, 0.05184865, 0.002086372, 3.061517e-06, 0.03057041
394.5970259883775, 15.61652, 0.008600285, 3.153099e-05, 2.865213, 0.01005406, 4.023901, 3.632176e-05, 0.001008755, 0.0001693379, 0.04970972, 0.002001656, 2.937021e-06, 0.0293262
394.6969492666728, 14.95058, 0.008241866, 3.021669e-05, 2.748013, 0.009645239, 3.861186, 3.483309e-05, 0.0009652984, 0.0001625084, 0.04765903, 0.00192038, 2.817588e-06, 0.02813263
394.7968725449682, 14.31304, 0.007898384, 2.895718e-05, 2.635607, 0.009253038, 3.70505, 3.340543e-05, 0.0009237141, 0.0001559543, 0.04569294, 0.001842404, 2.703012e-06, 0.02698764
394.8967958232635, 13.70268, 0.007569216, 2.775016e-05, 2.527799, 0.008876785, 3.555228, 3.203629e-05, 0.0008839212, 0.0001496645, 0.04380795, 0.001767594, 2.593095e-06, 0.02588925
394.9967191015589, 13.11836, 0.007253767, 2.659346e-05, 2.424401, 0.008515831, 3.411465, 3.072326e-05, 0.0008458425, 0.0001436284, 0.04200073, 0.001695821, 2.487648e-06, 0.02483557
395.0966423798542, 12.55895, 0.006951463, 2.548497e-05, 2.325233, 0.008169554, 3.273515, 2.946405e-05, 0.0008094042, 0.0001378358, 0.04026806, 0.001626963, 2.386489e-06, 0.02382477
395.1965656581496, 12.02339, 0.006661759, 2.442268e-05, 2.230121, 0.007837358, 3.141143, 2.825645e-05, 0.0007745356, 0.0001322767, 0.03860686, 0.001560901, 2.289443e-06, 0.02285511
395.296488936445, 11.51067, 0.006384128, 2.340468e-05, 2.138899, 0.00751867, 3.014124, 2.709834e-05, 0.0007411692, 0.0001269419, 0.0370142, 0.001497522, 2.196344e-06, 0.02192491
395.3964122147403, 11.01982, 0.006118067, 2.242911e-05, 2.051409, 0.00721294, 2.892241, 2.59877e-05, 0.0007092402, 0.0001218222, 0.03548724, 0.001436715, 2.10703e-06, 0.02103257
395.4963354930357, 10.5499, 0.005863095, 2.14942e-05, 1.967497, 0.006919642, 2.775287, 2.492257e-05, 0.0006786867, 0.000116909, 0.03402327, 0.001378378, 2.021349e-06, 0.02017655
395.5962587713311, 10.10002, 0.005618748, 2.059826e-05, 1.887018, 0.006638271, 2.663062, 2.390111e-05, 0.0006494494, 0.000112194, 0.0326197, 0.00132241, 1.939151e-06, 0.01935537
395.6961820496264, 9.669317, 0.005384585, 1.973967e-05, 1.809831, 0.006368341, 2.555375, 2.29215e-05, 0.0006214716, 0.0001076691, 0.03127403, 0.001268714, 1.860296e-06, 0.01856761
395.7961053279218, 9.256986, 0.00516018, 1.891687e-05, 1.735801, 0.006109388, 2.452043, 2.198205e-05, 0.000594699, 0.0001033267, 0.02998387, 0.001217199, 1.784648e-06, 0.01781192
395.8960286062172, 8.862237, 0.004945128, 1.812836e-05, 1.664799, 0.005860963, 2.352889, 2.10811e-05, 0.0005690798, 9.915949e-05, 0.02874694, 0.001167775, 1.712076e-06, 0.01708698
395.9959518845125, 8.484322, 0.004739038, 1.737272e-05, 1.596702, 0.005622641, 2.257745, 2.021708e-05, 0.0005445643, 9.516031e-05, 0.02756103, 0.001120358, 1.642455e-06, 0.01639154
396.0958751628079, 8.122522, 0.004541537, 1.664857e-05, 1.53139, 0.005394009, 2.166448, 1.938847e-05, 0.0005211048, 9.132241e-05, 0.02642404, 0.001074866, 1.575666e-06, 0.01572441
396.1957984411032, 7.776151, 0.004352267, 1.595461e-05, 1.468749, 0.005174674, 2.078843, 1.859382e-05, 0.000498656, 8.76393e-05, 0.02533397, 0.001031222, 1.511592e-06, 0.01508443
396.2957217193986, 7.444551, 0.004170885, 1.528958e-05, 1.408671, 0.004964258, 1.99478, 1.783174e-05, 0.0004771743, 8.410474e-05, 0.02428886, 0.0009893496, 1.450123e-06, 0.0144705
396.3956449976939, 7.12709, 0.003997062, 1.465227e-05, 1.35105, 0.004762398, 1.914117, 1.71009e-05, 0.0004566179, 8.071272e-05, 0.02328686, 0.0009491775, 1.391155e-06, 0.01388155
396.4955682759893, 6.823168, 0.003830483, 1.404152e-05, 1.295786, 0.004568746, 1.836715, 1.64e-05, 0.0004369472, 7.745751e-05, 0.0223262, 0.0009106366, 1.334584e-06, 0.01331658
396.5954915542846, 6.532206, 0.003670847, 1.345623e-05, 11.51795, 0.004382969, 1.762444, 1.572784e-05, 0.0004181238, 7.433358e-05, 0.02140517, 0.0008736606, 1.280314e-06, 0.0127746
396.69541483258, 6.253651, 0.003517863, 1.289534e-05, 11.04682, 0.004204745, 1.691175, 1.508323e-05, 0.0004001113, 7.133565e-05, 0.02052213, 0.000838186, 1.22825e-06, 0.01225467
396.7953381108754, 6.366005, 0.003371255, 1.235782e-05, 10.59495, 0.004033769, 1.622789, 1.446503e-05, 0.0003828748, 6.845862e-05, 0.01967553, 0.0008041519, 1.178304e-06, 0.01175591
396.8952613891707, 6.094538, 0.003230757, 1.184272e-05, 10.16157, 0.003869745, 1.557168, 1.387217e-05, 0.0003663809, 6.569763e-05, 0.01886385, 0.0007714996, 1.130389e-06, 0.01127745
396.9951846674661, 5.834647, 0.003096114, 1.134908e-05, 9.745922, 0.003712391, 1.4942, 1.330361e-05, 0.0003505975, 6.304799e-05, 0.01808565, 0.0007401733, 1.084422e-06, 0.01081846
397.0951079457615, 8.899949, 0.002967082, 1.087602e-05, 9.347272, 0.003561435, 1.433779, 1.275835e-05, 0.000335494, 6.050521e-05, 0.01733956, 0.0007101189, 1.040324e-06, 0.01037815
397.1950312240568, 8.520426, 0.002843428, 1.042267e-05, 8.964928, 0.003416617, 1.375801, 1.223544e-05, 0.0003210412, 5.806499e-05, 0.01662424, 0.0006812849, 9.980199e-07, 0.009955765
397.2949545023522, 8.157086, 0.002724928, 9.988229e-06, 8.598223, 0.003277688, 1.320167, 1.173397e-05, 0.0003072109, 5.572318e-05, 0.01593844, 0.0006536216, 9.574359e-07, 0.009550568
397.3948777806476, 7.809241, 0.002611365, 9.571891e-06, 8.246518, 0.003144409, 1.266783, 1.125304e-05, 0.0002939765, 5.347581e-05, 0.01528092, 0.0006270816, 9.185021e-07, 0.009161863
397.4948010589429, 7.476229, 0.002502536, 9.172909e-06, 7.9092, 0.003016548, 1.215558, 1.079183e-05, 0.0002813122, 5.131909e-05, 0.01465053, 0.0006016192, 8.811515e-07, 0.008788978
397.5947243372383, 13.5608, 0.002398242, 8.790556e-06, 7.585679, 0.002893887, 1.166404, 1.034952e-05, 0.0002691935, 4.924935e-05, 0.01404615, 0.0005771908, 8.453198e-07, 0.008431269
397.6946476155336, 12.98253, 0.002298295, 8.424142e-06, 7.275392, 0.002776214, 1.119238, 9.925338e-06, 0.0002575968, 4.726309e-05, 0.0134667, 0.0005537542, 8.109453e-07, 0.008088118
397.794570893829, 12.42891, 0.002202512, 8.073001e-06, 6.977797, 0.002663326, 1.073979, 9.518542e-06, 0.0002464998, 4.535693e-05, 0.01291115, 0.0005312693, 7.779685e-07, 0.007758934
397.8944941721243, 11.8989, 0.002110722, 7.736496e-06, 6.692375, 0.002555028, 1.030551, 9.128419e-06, 0.0002358807, 4.352765e-05, 0.01237853, 0.0005096974, 7.463327e-07, 0.007443148
397.9944174504197, 11.39149, 0.002022757, 7.414017e-06, 6.418628, 0.002451133, 0.9888781, 8.754285e-06, 0.0002257192, 4.177214e-05, 0.01186787, 0.0004890013, 7.159833e-07, 0.007140214
398.0943407287151, 10.90572, 0.001938458, 7.10498e-06, 6.156078, 0.002351464, 0.9488906, 8.395485e-06, 0.0002159953, 4.008743e-05, 0.01137828, 0.0004691457, 6.868681e-07, 0.006849609
398.1942640070104, 10.44066, 0.001857672, 6.808825e-06, 5.904267, 0.002255847, 0.9105201, 8.05139e-06, 0.0002066904, 3.847067e-05, 0.01090889, 0.0004500962, 6.589369e-07, 0.006570832
398.2941872853058, 9.995439, 0.001780253, 6.525015e-06, 5.662757, 0.002164118, 0.8737012, 7.721399e-06, 0.0001977864, 3.691912e-05, 0.01045886, 0.0004318203, 6.321415e-07, 0.006303401
398.3941105636011, 9.5692, 0.00170606, 6.253034e-06, 5.431126, 0.002076119, 0.8383712, 7.404933e-06, 0.0001892659, 3.543014e-05, 0.0100274, 0.0004142864, 6.064357e-07, 0.006046854
398.4940338418965, 9.161138, 0.00163496, 5.99239e-06, 5.208969, 0.001991699, 0.8044698, 7.101436e-06, 0.0001811124, 3.400122e-05, 0.009613735, 0.0003974645, 5.817752e-07, 0.005800749
398.5939571201919, 8.770476, 0.001566822, 5.74261e-06, 4.9959, 0.001910711, 0.7719392, 6.81038e-06, 0.0001733102, 3.262992e-05, 0.009217137, 0.0003813256, 5.581176e-07, 0.00556466
398.6938803984872, 8.396474, 0.001501524, 5.503242e-06, 4.791546, 0.001833016, 0.7407241, 6.531252e-06, 0.0001658442, 3.131393e-05, 0.008836899, 0.0003658421, 5.354219e-07, 0.00533818
398.7938036767826, 8.038421, 0.001438948, 5.273852e-06, 4.595551, 0.001758481, 0.7107713, 6.263564e-06, 0.0001586997, 3.005101e-05, 0.008472348, 0.0003509872, 5.136492e-07, 0.005120917
398.893726955078, 7.695636, 0.001378979, 5.054023e-06, 4.407573, 0.001686976, 0.6820297, 6.006848e-06, 0.0001518631, 2.883903e-05, 0.008122835, 0.0003367355, 4.927618e-07, 0.004912497
398.9936502333733, 7.367468, 0.00132151, 4.843357e-06, 4.227284, 0.001618379, 0.6544504, 5.760653e-06, 0.0001453209, 2.767593e-05, 0.007787741, 0.0003230626, 4.727239e-07, 0.00471256
399.0935735116686, 7.053295, 0.001266435, 4.641473e-06, 4.05437, 0.001552571, 0.6279862, 5.52455e-06, 0.0001390606, 2.655974e-05, 0.007466471, 0.0003099448, 4.535007e-07, 0.00452076
399.193496789964, 6.752519, 0.001213656, 4.448003e-06, 3.888529, 0.00148944, 0.6025922, 5.298122e-06, 0.00013307, 2.548856e-05, 0.007158454, 0.0002973596, 4.350593e-07, 0.004336767
399.2934200682594, 6.93993, 0.001163077, 4.262598e-06, 3.729471, 0.001428875, 0.578225, 5.080975e-06, 0.0001273374, 2.446059e-05, 0.006863144, 0.0002852854, 4.173678e-07, 0.004160262
399.3933433465547, 6.643989, 0.001114605, 4.084921e-06, 3.576919, 0.001370773, 0.5548432, 4.872728e-06, 0.0001218518, 2.347407e-05, 0.006580016, 0.0002737016, 4.003957e-07, 0.00399094
399.4932666248501, 6.360667, 0.001068154, 3.91465e-06, 3.430608, 0.001315034, 0.5324069, 4.673017e-06, 0.0001166025, 2.252734e-05, 0.006308569, 0.000262588, 3.841137e-07, 0.00382851
399.5931899031455, 6.089427, 0.001023638, 3.751476e-06, 3.290281, 0.001261561, 0.5108778, 4.48149e-06, 0.0001115794, 2.161879e-05, 0.006048319, 0.0002519258, 3.684939e-07, 0.003672691
399.6931131814408, 5.829754, 0.0009809776, 3.595104e-06, 3.155694, 0.001210262, 0.4902193, 4.297814e-06, 0.0001067726, 2.074689e-05, 0.005798806, 0.0002416964, 3.535093e-07, 0.003523213
399.7930364597362, 5.581154, 0.000940095, 3.44525e-06, 3.026613, 0.00116105, 0.4703962, 4.121665e-06, 0.0001021729, 1.991015e-05, 0.005559586, 0.0002318825, 3.391339e-07, 0.003379819
399.8929597380315, 5.343155, 0.0009009162, 3.301643e-06, 2.902811, 0.001113838, 0.4513747, 3.952736e-06, 9.77714e-05, 1.910716e-05, 0.005330235, 0.000222467, 3.253432e-07, 0.003242262
399.9928830163269, 5.115305, 0.0008633703, 3.164021e-06, 2.784073, 0.001068547, 0.4331223, 3.79073e-06, 9.355948e-05, 1.833655e-05, 0.005110345, 0.0002134338, 3.121132e-07, 0.003110303
400.0928062946223, 4.897171, 0.000827389, 3.032136e-06, 2.670193, 0.001025097, 0.4156081, 3.635365e-06, 8.952901e-05, 1.759702e-05, 0.004899526, 0.0002047674, 2.994212e-07, 0.002983714
400.1927295729176, 4.68834, 0.0007929073, 2.905748e-06, 2.56097, 0.0009834134, 0.398802, 3.486367e-06, 8.567217e-05, 1.688732e-05, 0.004697404, 0.0001964529, 2.872454e-07, 0.002862278
400.292652851213, 4.488413, 0.0007598627, 2.784628e-06, 2.456215, 0.0009434252, 0.3826756, 3.343476e-06, 8.198147e-05, 1.620624e-05, 0.004503621, 0.0001884761, 2.755646e-07, 0.002745784
400.3925761295084, 4.297012, 0.0007281951, 2.668557e-06, 2.355746, 0.0009050629, 0.3672012, 3.206442e-06, 7.844978e-05, 1.555263e-05, 0.004317831, 0.0001808231, 2.643589e-07, 0.002634031
400.4924994078037, 4.113773, 0.0006978473, 2.557324e-06, 2.259385, 0.0008682606, 0.3523526, 3.075024e-06, 7.507022e-05, 1.492538e-05, 0.004139706, 0.0001734808, 2.536088e-07, 0.002526827
400.592422686099, 3.938349, 0.0006687643, 2.450728e-06, 2.166967, 0.0008329548, 0.3381045, 2.948992e-06, 7.183625e-05, 1.432343e-05, 0.00396893, 0.0001664367, 2.432959e-07, 0.002423986
400.6923459643944, 3.770404, 0.0006408934, 2.348575e-06, 2.078328, 0.0007990846, 0.3244325, 2.828125e-06, 6.87416e-05, 1.374575e-05, 0.003805198, 0.0001596786, 2.334024e-07, 0.00232533
400.7922692426898, 3.609622, 0.0006141839, 2.25068e-06, 1.993316, 0.0007665917, 0.3113133, 2.712213e-06, 6.578026e-05, 1.319137e-05, 0.003648221, 0.000153195, 2.239112e-07, 0.00223069
400.8921925209851, 3.455696, 0.0005885876, 2.156865e-06, 1.91178, 0.00073542, 0.2987247, 2.601051e-06, 6.294649e-05, 1.265935e-05, 0.00349772, 0.0001469746, 2.148059e-07, 0.002139902
400.9921157992805, 12.31434, 0.000564058, 2.066961e-06, 1.83358, 0.0007055158, 0.2866451, 2.494445e-06, 6.02348e-05, 1.214879e-05, 0.003353427, 0.0001410067, 2.060709e-07, 0.002052808
401.0920390775759, 11.78921, 0.0005405507, 1.980804e-06, 1.758579, 0.0006768276, 0.2750539, 2.392209e-06, 5.763993e-05, 1.165882e-05, 0.003215087, 0.0001352812, 1.976911e-07, 0.00196926
401.1919623558712, 11.28648, 0.0005180231, 1.898239e-06, 1.686646, 0.000649306, 0.2639315, 2.294162e-06, 5.515685e-05, 1.118861e-05, 0.003082454, 0.0001297882, 1.896521e-07, 0.001889111
401.2918856341666, 10.80519, 0.0004964343, 1.819115e-06, 1.617654, 0.0006229035, 0.2532589, 2.200135e-06, 5.278073e-05, 1.073737e-05, 0.002955293, 0.0001245182, 1.8194e-07, 0.001812225
401.391808912462, 10.34442, 0.0004757453, 1.743289e-06, 1.551485, 0.0005975745, 0.2430178, 2.109961e-06, 5.050698e-05, 1.030432e-05, 0.002833377, 0.0001194622, 1.745414e-07, 0.001738468
401.4917321907573, 9.903299, 0.0004559184, 1.670624e-06, 1.488023, 0.0005732755, 0.2331908, 2.023483e-06, 4.833117e-05, 9.888738e-06, 0.002716491, 0.0001146115, 1.674438e-07, 0.001667713
401.5916554690527, 9.480989, 0.0004369179, 1.600988e-06, 1.427156, 0.0005499645, 0.2237612, 1.940549e-06, 4.62491e-05, 9.489917e-06, 0.002604427, 0.0001099577, 1.606348e-07, 0.001599837
401.691578747348, 9.076689, 0.0004187092, 1.534254e-06, 1.368779, 0.0005276015, 0.214713, 1.861014e-06, 4.425673e-05, 9.107181e-06, 0.002496985, 0.000105493, 1.541026e-07, 0.001534724
401.7915020256434, 8.689629, 0.0004012593, 1.470302e-06, 1.31279, 0.0005061478, 0.2060306, 1.78474e-06, 4.235018e-05, 8.73988e-06, 0.002393976, 0.0001012095, 1.478361e-07, 0.001472262
401.8914253039388, 8.319074, 0.0003845367, 1.409016e-06, 1.259091, 0.0004855665, 0.1976993, 1.711591e-06, 4.052577e-05, 8.387393e-06, 0.002295217, 9.709991e-05, 1.418244e-07, 0.001412341
401.9913485822341, 7.964321, 0.000368511, 1.350284e-06, 1.207589, 0.000465822, 0.1897049, 1.64144e-06, 3.877995e-05, 8.049124e-06, 0.002200532, 9.315721e-05, 1.360572e-07, 0.001354859
402.0912718605294, 7.624696, 0.0003531532, 1.294001e-06, 1.158193, 0.0004468804, 0.1820337, 1.574165e-06, 3.710934e-05, 7.724496e-06, 0.002109752, 8.937461e-05, 1.305244e-07, 0.001299717
402.1911951388248, 7.299553, 0.0003384354, 1.240063e-06, 1.110818, 0.0004287091, 0.1746728, 1.509646e-06, 3.551069e-05, 7.41296e-06, 0.002022718, 8.57456e-05, 1.252167e-07, 0.001246819
402.2911184171202, 6.988276, 0.000324331, 1.188374e-06, 1.065381, 0.0004112766, 0.1676095, 1.447773e-06, 3.398092e-05, 7.113989e-06, 0.001939274, 8.226393e-05, 1.201248e-07, 0.001196073
402.3910416954155, 6.690273, 0.0003108144, 1.138839e-06, 1.021802, 0.000394553, 0.1608318, 1.388435e-06, 3.251705e-05, 6.827076e-06, 0.001859273, 7.892364e-05, 1.1524e-07, 0.001147394
402.4909649737109, 6.404978, 0.0002978611, 1.091369e-06, 0.980006, 0.0003785094, 0.1543282, 1.331529e-06, 3.111624e-05, 6.551735e-06, 0.001782572, 7.571898e-05, 1.105538e-07, 0.001100695
402.5908882520063, 6.131848, 0.0002854476, 1.045878e-06, 0.9399195, 0.0003631182, 0.1480876, 1.276955e-06, 2.977577e-05, 6.287498e-06, 0.001709035, 7.264445e-05, 1.060582e-07, 0.001055897
402.6908115303016, 5.870366, 0.0002735515, 1.002283e-06, 0.9014727, 0.0003483528, 0.1420994, 1.224618e-06, 2.849305e-05, 6.033918e-06, 0.001638531, 6.969475e-05, 1.017454e-07, 0.001012922
402.790734808597, 5.620034, 0.0002621512, 9.605047e-07, 0.8645986, 0.0003341878, 0.1363533, 1.174427e-06, 2.726559e-05, 5.790565e-06, 0.001570936, 6.686483e-05, 9.760792e-08, 0.0009716966
402.8906580868924, 5.380377, 0.0002512259, 9.204682e-07, 0.8292328, 0.0003205989, 0.1308395, 1.126292e-06, 2.609101e-05, 5.557027e-06, 0.00150613, 6.414981e-05, 9.363873e-08, 0.0009321488
402.9905813651877, 5.15094, 0.000240756, 8.821006e-07, 0.7953135, 0.0003075624, 0.1255487, 1.08013e-06, 2.496703e-05, 5.332907e-06, 0.001443997, 6.154504e-05, 8.983095e-08, 0.0008942107
403.0905046434831, 4.931287, 0.0002307224, 8.453321e-07, 0.7627817, 0.0002950561, 0.1204719, 1.03586e-06, 2.389147e-05, 5.117826e-06, 0.001384428, 5.904603e-05, 8.617801e-08, 0.0008578165
