 , C000, C001, C002, C003, C004, C005, C006, C008, C009, C011, C012, C013, C015, C024, C025, C029, C037, C039, C111
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
11.6, 150.4579, 88.00736, 161.4495, 47.37105, 209.5987, 595.9987, 314.0161, 432.3114, 382.4119, 167.3257, 144.0708, 38.06465, 495.151, 10.75028, 472.2401, 930.5838, 275.4023, 278.6585, 1286.829
11.7, 203.5279, 82.76637, 153.1533, 45.18974, 197.9083, 546.1253, 311.3278, 407.2513, 357.8778, 157.9399, 136.9301, 35.89105, 703.4866, 10.06651, 446.6693, 1049.523, 258.0467, 306.5562, 1276.132
11.8, 253.3262, 77.83748, 145.2834, 43.10887, 186.87, 517.28, 649.2327, 383.6438, 334.9178, 149.0806, 130.1433, 33.84158, 777.6067, 9.426225, 422.4831, 1229.868, 241.7848, 524.8503, 1211.136
11.9, 258.7215, 100.0813, 137.8179, 41.12382, 197.9606, 595.861, 607.158, 517.8156, 313.4308, 166.6972, 123.6929, 214.5525, 741.2634, 8.826669, 399.6065, 1160.494, 226.5478, 681.6838, 1149.451
12, 242.9096, 94.12125, 130.7361, 39.23018, 186.9194, 766.0262, 567.81, 543.2025, 293.3222, 157.3466, 117.5622, 295.4032, 933.4669, 8.265246, 377.9686, 1388.01, 212.2709, 658.2473, 1371.726
12.1, 228.064, 96.91772, 124.0181, 37.42373, 176.4939, 751.5077, 531.012, 511.7143, 377.8039, 275.0485, 111.7353, 278.5349, 889.8392, 68.14673, 357.5023, 1369.534, 198.8938, 879.8918, 1563.28
12.2, 214.1257, 91.1461, 117.6454, 35.70046, 173.5791, 711.4589, 496.5988, 482.0513, 353.5654, 259.6201, 106.1973, 319.5506, 1018.685, 63.81224, 338.1443, 1349.892, 186.3597, 845.6044, 1483.659
12.3, 201.0392, 85.71819, 111.6001, 34.05655, 163.8977, 679.4139, 464.4159, 454.1079, 330.882, 309.473, 100.9337, 301.3034, 1039.637, 59.75345, 319.8345, 1500.143, 174.6155, 837.2978, 1408.094
12.4, 188.7526, 80.61351, 105.8654, 32.48833, 154.7563, 622.5604, 434.3185, 427.7843, 420.9712, 292.1137, 95.93105, 284.0981, 991.0476, 55.95282, 302.5161, 1600.907, 426.5018, 790.6049, 1336.378
12.5, 177.2168, 75.81284, 100.4255, 30.99233, 146.1248, 570.4643, 406.1717, 427.8151, 393.9633, 275.7282, 91.17633, 267.8754, 944.7287, 52.39393, 450.3899, 1596.834, 399.6241, 746.5158, 1268.314
12.6, 166.3861, 71.29805, 95.26505, 29.56522, 137.9747, 522.7277, 379.849, 495.5353, 402.5033, 260.2617, 86.65727, 328.3319, 900.5746, 49.06141, 426.0022, 1506.76, 374.4402, 704.8855, 1203.716
12.7, 156.2173, 67.05212, 90.36979, 28.20382, 130.2792, 478.9856, 355.2322, 466.8103, 376.6802, 245.6629, 82.3622, 309.5833, 858.4842, 45.94085, 402.935, 1421.767, 350.8433, 665.5767, 1142.409
12.8, 146.6699, 63.05905, 85.72608, 26.9051, 123.0129, 438.904, 332.2108, 501.2343, 413.8567, 231.8829, 78.28001, 291.9052, 818.3609, 43.01877, 381.1169, 1375.4, 328.7335, 628.46, 1084.224
12.9, 137.7061, 59.30378, 81.32099, 25.66619, 116.1518, 402.1763, 310.6812, 543.3442, 387.3053, 218.8759, 74.40014, 275.2367, 780.1129, 40.28255, 368.25, 1297.816, 410.3928, 593.4131, 1029.003
13, 129.2901, 55.77213, 77.14226, 24.48433, 109.6735, 368.5221, 290.547, 511.8478, 362.4572, 206.5985, 70.71258, 259.5199, 883.2868, 37.72038, 348.3101, 1292.107, 481.0196, 621.5575, 976.5942
13.1, 121.3884, 52.4508, 73.17825, 23.35689, 103.5564, 337.684, 271.7176, 482.1771, 339.2034, 195.0098, 67.20778, 244.7006, 842.0043, 35.32116, 511.0073, 1219.222, 450.7062, 586.8956, 926.8547
13.2, 113.9697, 49.32726, 69.41794, 22.28137, 97.7806, 309.4265, 254.1084, 468.824, 492.3302, 184.0711, 63.87669, 230.7275, 872.8206, 33.07456, 483.3373, 1331.436, 422.3032, 554.1667, 879.6484
13.3, 107.0043, 46.38974, 65.85085, 21.25537, 117.4227, 283.5336, 237.6405, 441.6473, 460.7441, 173.746, 60.71071, 217.5524, 874.3624, 30.97084, 459.2579, 1294.116, 395.69, 550.5012, 834.8465
13.4, 100.4647, 43.62714, 62.46706, 20.27662, 110.8735, 259.8074, 222.2397, 416.046, 431.1845, 330.1711, 57.70165, 205.1295, 833.497, 29.00094, 434.39, 1221.118, 370.754, 561.5118, 792.3264
13.5, 94.32472, 41.02907, 59.25715, 19.34293, 104.6895, 238.0667, 207.8371, 391.9287, 479.8723, 311.6508, 54.84173, 274.2229, 884.6572, 27.15633, 410.8687, 1178.793, 463.8181, 593.034, 751.972
13.6, 148.9932, 38.58572, 56.21218, 18.45224, 98.85046, 218.1452, 194.3678, 369.2095, 449.0855, 333.491, 52.12356, 258.5641, 843.3107, 25.42904, 388.621, 1335.818, 912.8385, 559.9627, 713.6728
13.7, 139.8873, 36.28787, 53.32369, 17.60256, 93.33708, 199.8907, 181.7715, 347.8073, 420.2739, 314.7845, 49.54011, 243.7993, 856.5383, 23.81162, 504.0053, 1260.467, 855.3123, 690.0428, 677.3243
13.8, 131.338, 60.05639, 50.58361, 57.28274, 88.13121, 262.8548, 169.9914, 327.6456, 393.3107, 297.1273, 47.08471, 283.6937, 1014.966, 22.29708, 476.7145, 1238.335, 801.4113, 726.8801, 642.827
13.9, 326.7725, 90.35274, 47.98434, 79.65121, 83.2157, 240.859, 158.9748, 308.6527, 506.2827, 332.2949, 44.751, 439.4914, 1112.757, 20.87887, 450.9014, 1373.267, 750.9072, 780.6375, 610.0868
14, 306.8015, 84.97207, 45.51863, 75.98347, 84.4474, 225.5271, 234.5538, 290.7608, 473.8016, 342.6064, 42.53296, 530.755, 1060.75, 19.55087, 426.486, 1387.605, 703.5858, 737.1043, 579.014
14.1, 288.0511, 79.91183, 86.74194, 72.48463, 79.73736, 206.6549, 219.3531, 273.9061, 489.9875, 388.5452, 40.42486, 622.5454, 1011.173, 40.52491, 403.3926, 1473.269, 659.2465, 723.9427, 743.1785
14.2, 337.9806, 75.15294, 139.5122, 69.1469, 75.29002, 189.362, 205.1376, 330.9962, 458.5517, 405.4374, 38.42125, 586.9964, 963.9136, 49.4017, 381.5497, 1583.236, 617.7014, 683.5712, 705.3271
14.3, 317.3247, 70.67744, 132.3433, 65.96287, 71.09072, 173.5161, 209.9656, 311.8091, 429.1328, 391.2588, 36.51694, 553.4773, 942.3873, 126.9632, 360.8896, 1522.576, 578.7744, 687.662, 841.0545
14.4, 297.9312, 66.46848, 125.5427, 62.92545, 67.12564, 358.1999, 196.3584, 293.7343, 401.6013, 462.4325, 34.70702, 521.8723, 915.7516, 118.8876, 341.3481, 1664.188, 542.3006, 891.1393, 798.2182
14.5, 279.7229, 62.51016, 119.0916, 60.0279, 63.38171, 328.2256, 183.633, 319.0568, 375.8361, 481.3935, 32.9868, 492.0719, 1153.763, 126.6442, 524.4488, 1698.015, 508.1253, 1080.646, 757.5636
14.6, 262.6274, 58.78757, 112.972, 57.26377, 59.8466, 300.7596, 191.3711, 536.0731, 351.7238, 454.3907, 31.35184, 698.0901, 1099.84, 118.589, 592.438, 1758.193, 476.1038, 1181.719, 718.9797
14.7, 328.9118, 55.28667, 225.3864, 54.62692, 56.50866, 275.5919, 374.972, 504.9982, 357.0342, 428.9025, 29.79792, 891.3539, 1097.035, 111.0461, 560.3586, 1948.254, 446.1002, 1468.584, 682.3608
14.8, 308.8101, 124.7728, 213.8048, 52.11149, 53.3569, 252.5303, 350.6712, 588.7115, 420.8689, 404.8441, 28.32102, 840.4551, 1045.762, 103.983, 530.0164, 1931.648, 417.9873, 1505.064, 784.3667
14.9, 330.7965, 117.3424, 231.2484, 80.23609, 50.38092, 231.3985, 358.0579, 588.5015, 393.8676, 382.1352, 26.91732, 991.2686, 996.8862, 97.36916, 650.8815, 1977.709, 391.6462, 1421.132, 744.4176
15, 422.1237, 124.1621, 297.174, 76.54143, 47.57093, 212.035, 398.9574, 554.3874, 368.5986, 360.7001, 25.58319, 1033.016, 950.2944, 91.17598, 635.3672, 2179.245, 366.965, 1363.213, 918.3901
15.1, 396.3252, 141.3861, 290.7353, 73.01689, 44.91766, 194.2918, 525.4927, 522.2508, 413.8786, 340.4673, 24.31519, 974.0277, 1074.63, 133.5579, 600.9634, 2056.319, 343.8392, 1287.191, 871.615
15.2, 372.1035, 132.9663, 275.7957, 69.65466, 42.41239, 178.0334, 499.894, 568.5059, 387.3258, 321.3695, 23.11003, 918.4081, 1024.405, 125.0629, 620.4406, 1940.326, 322.1708, 1324.718, 827.2222
15.3, 349.3621, 169.2234, 261.6237, 66.44724, 40.04684, 163.1355, 467.4974, 551.1899, 362.4764, 303.3429, 21.96461, 993.7972, 976.5267, 180.8616, 586.845, 1900.551, 301.8679, 1358.691, 785.0904
15.4, 328.0106, 325.2471, 248.18, 63.38752, 37.81323, 149.4843, 437.2004, 699.4631, 339.2213, 286.3275, 20.87595, 937.0488, 930.8865, 189.433, 555.0686, 1906.603, 282.8445, 1282.922, 911.1507
15.5, 307.964, 305.8781, 235.4272, 60.46869, 80.2119, 136.9754, 528.4618, 686.3964, 404.0853, 270.2665, 19.84126, 883.5407, 887.3793, 177.3841, 525.0128, 1867.557, 265.0199, 1211.378, 904.7629
15.6, 289.1425, 307.4072, 223.3296, 57.68427, 75.73808, 125.5132, 563.6578, 682.8738, 378.1608, 255.1065, 18.85785, 833.0881, 845.9056, 166.1016, 514.509, 1762.212, 442.0746, 1143.824, 878.8383
15.7, 271.4714, 289.1005, 211.8536, 55.02806, 71.51379, 115.0103, 527.129, 643.2892, 353.8994, 240.7968, 17.92318, 836.28, 806.3702, 155.5367, 486.6494, 1732.612, 414.2154, 1080.037, 953.4725
15.8, 254.8802, 277.3563, 263.1694, 52.49416, 67.52512, 105.3862, 522.0397, 605.9991, 331.1946, 227.2898, 17.03483, 788.5261, 768.6826, 145.6437, 460.2983, 1822.12, 388.112, 1019.808, 904.9106
15.9, 239.303, 260.8392, 249.6463, 50.07694, 63.75891, 96.56741, 488.208, 821.5731, 309.9464, 214.5404, 16.19052, 903.8554, 732.7565, 136.38, 504.5257, 1719.338, 449.94, 962.9368, 944.895
16, 224.6778, 245.3058, 293.7252, 47.77103, 60.20276, 88.48662, 456.5688, 773.9483, 290.0614, 202.5062, 15.38805, 852.2428, 698.5094, 127.7056, 477.2067, 1622.354, 522.9434, 909.2374, 896.7699
16.1, 210.9465, 230.6974, 278.6319, 45.5713, 56.84496, 81.08203, 430.8722, 729.0842, 271.4522, 191.147, 14.62536, 868.4302, 728.5461, 119.5828, 475.4221, 1617.555, 489.9881, 1028.714, 851.096
16.2, 198.0543, 216.9589, 264.3142, 43.47286, 53.67443, 74.29706, 402.9487, 700.6231, 254.0369, 180.425, 13.90047, 818.8405, 752.1583, 111.9767, 449.679, 1577.062, 459.1095, 971.3467, 807.7483
16.3, 185.9501, 204.0387, 250.7323, 41.47105, 50.68074, 68.07986, 376.8349, 660.0095, 237.7388, 170.3044, 13.21151, 772.0824, 717.0044, 104.8544, 425.3298, 1488.104, 430.1768, 917.1783, 766.6083
16.4, 174.5856, 191.8878, 237.8482, 39.56142, 47.85403, 62.38291, 384.0841, 621.7502, 222.4864, 160.7516, 12.55669, 727.9944, 683.4935, 98.18513, 402.2991, 1450.381, 403.0675, 988.5139, 727.5637
16.5, 163.9157, 180.4605, 225.6263, 37.73972, 45.18497, 114.6503, 359.1929, 585.7087, 208.2125, 151.7345, 11.93433, 708.178, 651.5489, 91.94005, 380.5154, 1368.569, 377.6666, 933.3882, 690.5078
16.6, 153.8979, 170.4797, 214.0323, 36.0019, 42.66479, 105.0563, 335.9147, 551.7565, 194.8544, 143.2233, 11.34282, 745.7369, 621.0972, 86.09219, 359.9113, 1342.254, 353.8664, 881.3367, 1024.669
16.7, 280.5604, 160.3273, 203.0341, 34.3441, 40.28516, 96.26518, 357.4279, 519.7724, 323.8214, 135.1895, 10.78063, 703.1533, 592.0688, 111.0434, 340.4228, 1377.417, 331.5661, 912.197, 972.4806
16.8, 263.4137, 150.7795, 192.6011, 32.76265, 38.03826, 88.20968, 334.2642, 489.6423, 303.0462, 127.6063, 10.2463, 663.0013, 686.1403, 231.019, 321.9896, 1587.34, 419.5536, 909.0789, 922.9506
16.9, 247.315, 189.509, 182.7041, 31.25401, 35.91668, 80.82827, 330.2693, 461.2589, 283.6039, 120.4485, 9.738449, 625.1422, 856.7242, 216.325, 304.5545, 1581.544, 393.1138, 858.3831, 959.6449
17, 232.2001, 178.2235, 173.3158, 29.81485, 33.91343, 142.108, 308.8656, 440.4923, 265.409, 157.5117, 9.255774, 792.5562, 816.6832, 332.8838, 307.9372, 1590.919, 688.0328, 903.3253, 985.0754
17.1, 218.009, 203.8623, 164.4098, 28.44195, 32.02191, 130.2163, 288.849, 511.2518, 248.3814, 148.6764, 8.79702, 747.2991, 778.5137, 468.4738, 291.263, 1640.415, 644.6736, 944.1913, 934.9039
17.2, 204.6853, 191.722, 155.9615, 27.13228, 30.23589, 119.3198, 270.1296, 481.6156, 232.4462, 181.9066, 8.361006, 704.6263, 742.128, 438.6764, 275.4917, 1821.104, 604.0469, 891.5373, 887.2878
17.3, 192.1758, 180.3046, 147.9473, 25.88291, 28.54948, 109.3351, 252.6234, 453.6974, 217.5333, 221.1451, 7.946601, 664.3901, 707.4429, 410.7743, 260.5744, 1718.38, 704.9422, 841.8196, 990.3205
17.4, 180.4308, 169.5671, 140.345, 24.69106, 26.95714, 100.1859, 236.2516, 462.7971, 203.5772, 208.7404, 7.552736, 626.4517, 674.3789, 395.0358, 246.4648, 1621.45, 660.5175, 879.0024, 1235.808
17.5, 169.4037, 159.4691, 133.1333, 23.55411, 25.45361, 91.80227, 220.9409, 610.1739, 190.5165, 197.0316, 7.178393, 590.6796, 642.8602, 389.2804, 233.1192, 1529.988, 743.1937, 829.9838, 1172.866
17.6, 159.0504, 149.9724, 126.2921, 22.4695, 24.03393, 84.12022, 206.6225, 574.8035, 178.2937, 185.9795, 6.822603, 556.9501, 612.8147, 364.5202, 220.4963, 1443.685, 696.3584, 783.6987, 1113.13
17.7, 149.3299, 141.0413, 119.8025, 21.43484, 22.69344, 77.08101, 193.2319, 541.4833, 166.855, 175.5474, 6.484448, 525.1468, 584.1733, 341.3348, 307.4561, 1362.25, 652.4745, 739.9948, 1056.437
17.8, 140.2035, 132.6421, 113.6464, 20.44782, 21.42772, 70.63084, 244.6284, 510.0948, 156.1503, 165.7004, 6.163053, 495.1595, 556.8707, 319.6241, 290.808, 1285.408, 701.9193, 698.7281, 1002.631
17.9, 131.6349, 124.743, 107.8066, 19.50625, 20.23259, 64.72043, 228.7748, 606.4376, 146.1322, 156.4057, 5.857588, 466.8845, 530.844, 299.2944, 275.0614, 1212.901, 779.9785, 659.7626, 951.5652
18, 123.5899, 117.3143, 102.2669, 18.60804, 19.10412, 59.3046, 259.4782, 594.6164, 136.757, 359.2471, 5.567263, 440.2241, 506.0338, 280.2578, 260.1674, 1144.484, 902.8674, 622.9702, 903.1005
18.1, 116.0366, 110.328, 97.01183, 17.75119, 18.03859, 54.34198, 269.2221, 560.1478, 127.9832, 339.0959, 5.291327, 415.0861, 482.3831, 262.4319, 369.2254, 1165.709, 845.9695, 588.2295, 857.1041
18.2, 108.945, 103.7578, 92.02681, 16.93379, 17.03249, 49.79462, 251.7747, 715.7079, 119.7722, 320.0749, 5.029068, 391.3835, 459.8378, 245.7399, 349.2326, 1099.954, 792.6573, 555.4261, 813.4504
18.3, 102.2867, 97.57886, 87.29795, 16.15404, 16.0825, 45.62779, 235.458, 674.2199, 112.0881, 302.121, 4.779808, 369.0345, 438.3463, 323.9526, 330.3224, 1060.359, 742.7048, 524.4521, 772.0201
18.4, 96.03539, 91.76786, 82.81209, 15.41018, 15.1855, 41.80965, 220.1987, 635.1368, 104.897, 285.1741, 4.542902, 347.9616, 417.8591, 303.3476, 312.4361, 1199.275, 695.9003, 495.2054, 732.6998
18.5, 90.16612, 86.30293, 78.55674, 14.70059, 14.33853, 38.311, 205.9283, 598.3194, 98.16719, 269.1778, 4.317738, 328.092, 398.3295, 351.6206, 341.8902, 1131.626, 652.0453, 467.5897, 695.3823
18.6, 84.65556, 81.16343, 74.52005, 14.02366, 13.5388, 35.10513, 192.5827, 563.6362, 190.7153, 367.1072, 4.103734, 309.3571, 379.7126, 329.2557, 323.3776, 1173.63, 610.9541, 441.5139, 659.9653
18.7, 79.48177, 76.33, 70.69079, 13.37791, 12.78368, 32.16751, 180.1021, 530.9634, 265.0208, 455.8457, 3.900337, 291.692, 361.9659, 308.3133, 305.8673, 1125.733, 572.4524, 503.6658, 626.3522
18.8, 74.62418, 71.78441, 67.0583, 12.76189, 12.07067, 29.47573, 168.4302, 500.1847, 282.8851, 864.8748, 3.70702, 275.0355, 466.8443, 313.2414, 289.3052, 1171.211, 536.377, 475.5783, 594.451
18.9, 70.06347, 67.50952, 73.81197, 12.17424, 11.39743, 27.00919, 157.5148, 471.1901, 318.216, 990.4872, 3.523286, 259.3302, 558.1321, 293.3176, 428.1423, 1105.146, 502.575, 504.9492, 564.1747
19, 65.78149, 63.48921, 115.9231, 11.61365, 10.76173, 24.74905, 147.3068, 443.8762, 420.9739, 967.4988, 3.348658, 244.5218, 532.0466, 274.6611, 404.9593, 1119.828, 470.9032, 476.7901, 535.4403
19.1, 61.7612, 59.70832, 128.2321, 11.07887, 10.1615, 22.67804, 137.7603, 418.1457, 393.9658, 973.086, 3.182685, 230.5589, 507.1802, 257.1913, 383.0316, 1112.632, 441.2274, 450.2014, 508.1695
19.2, 57.98663, 82.09442, 121.6428, 10.56872, 9.594743, 20.78034, 128.8325, 393.9067, 368.6905, 1109.8, 3.024939, 217.3934, 561.6862, 240.8326, 400.324, 1049.871, 560.2587, 425.0953, 482.2875
19.3, 54.44273, 77.20556, 131.8189, 10.08206, 9.059597, 19.04143, 120.4833, 450.9937, 381.5324, 1047.548, 2.875011, 204.9796, 726.0772, 225.5144, 513.3647, 1118.073, 524.9517, 401.3893, 457.7238
19.4, 51.11542, 107.9697, 125.0453, 9.617803, 26.29242, 17.44804, 112.6751, 468.7305, 439.387, 1116.898, 2.732514, 193.2747, 692.1423, 211.1705, 485.567, 1055.005, 491.8698, 379.0054, 434.4112
19.5, 47.99146, 101.5399, 118.6197, 9.174928, 35.27928, 15.98798, 105.373, 441.5593, 411.1976, 1054.248, 2.59708, 182.2382, 659.7935, 197.739, 528.1559, 1035.068, 534.9503, 357.8697, 412.2859
19.6, 45.05843, 95.49302, 112.5244, 8.752446, 33.31158, 14.6501, 98.54411, 415.963, 384.8167, 995.1121, 2.468359, 171.8319, 628.9565, 185.1617, 499.5574, 976.6822, 501.2382, 373.9134, 391.2875
19.7, 42.30465, 89.80624, 106.7422, 8.349419, 31.45363, 13.42418, 92.15778, 391.8506, 360.1284, 939.2933, 2.346017, 162.0198, 666.8558, 173.3845, 472.5074, 921.5897, 469.6507, 389.0573, 371.3586
19.8, 39.71917, 84.45812, 109.0904, 7.96495, 29.6993, 12.30084, 86.18533, 433.1736, 337.0239, 886.6055, 2.229739, 152.768, 635.6887, 162.3563, 446.9221, 869.605, 470.5439, 367.3611, 352.4447
19.9, 37.2917, 79.42849, 103.4847, 7.598185, 69.10963, 11.2715, 80.59993, 408.0635, 315.4017, 836.8732, 2.119224, 144.0446, 605.9784, 152.0296, 422.7221, 917.3052, 501.2826, 402.9125, 334.4941
20, 35.01259, 74.69838, 125.1814, 7.248308, 65.25504, 10.3283, 75.3765, 411.3842, 295.1668, 789.9305, 2.014187, 135.8192, 577.6566, 142.3598, 399.8326, 865.5621, 469.6922, 380.4436, 317.4578
20.1, 32.87277, 124.9664, 161.6602, 6.914543, 61.61545, 9.46402, 70.49159, 387.5372, 276.23, 745.6209, 1.914356, 128.0636, 550.6585, 133.3049, 378.1825, 858.8421, 484.8125, 382.221, 301.2892
20.2, 30.86373, 117.5245, 153.3532, 6.596146, 58.17886, 8.672068, 65.92326, 365.0725, 258.5081, 703.7968, 1.819473, 120.7508, 524.9222, 124.826, 357.7047, 810.3967, 565.6088, 434.8488, 285.944
20.3, 28.97747, 110.5257, 145.4731, 6.292411, 54.93393, 7.946386, 61.65098, 343.9101, 241.9232, 664.3188, 1.729293, 113.8556, 500.3888, 116.8865, 338.3357, 914.5975, 659.6387, 429.1916, 607.5861
20.4, 27.20649, 103.9437, 151.6699, 6.002662, 51.87, 7.28143, 57.65558, 323.9744, 226.4024, 764.9421, 1.643582, 107.3541, 477.0019, 175.1994, 320.0155, 863.0071, 618.0688, 457.1985, 664.5125
20.5, 25.54375, 148.9499, 143.8763, 5.726255, 48.97695, 6.672118, 53.9191, 323.3895, 211.8773, 722.0342, 1.56212, 101.2239, 454.7082, 164.0558, 302.6873, 814.3268, 579.1188, 431.7022, 630.6677
20.6, 23.98262, 204.4369, 220.1216, 5.462576, 46.24527, 6.113793, 50.42478, 335.0528, 198.284, 681.5331, 1.484695, 95.44376, 501.6518, 212.8476, 286.2975, 768.3925, 542.6233, 407.6278, 598.5468
20.7, 41.29985, 192.2623, 208.8105, 5.211039, 43.66594, 5.602189, 47.15691, 337.9669, 185.5629, 643.3039, 1.411108, 89.99366, 478.206, 199.3094, 270.795, 725.0492, 508.4277, 384.896, 568.0618
20.8, 38.77578, 180.8128, 198.0806, 4.971084, 41.23047, 5.133396, 44.10082, 318.3757, 173.6579, 607.2191, 1.341167, 84.85477, 572.003, 186.6323, 292.3326, 764.7855, 476.3871, 496.7774, 605.0239
20.9, 125.313, 170.045, 187.9021, 4.742178, 38.93085, 4.703831, 41.24279, 299.9202, 162.5166, 573.1583, 1.274694, 80.00933, 545.2691, 174.7616, 276.5034, 721.6457, 446.3656, 469.074, 574.2091
21, 167.2493, 159.9185, 178.2467, 4.523814, 36.75948, 4.310213, 38.56997, 306.7379, 152.0902, 541.0082, 1.211515, 75.44058, 519.7847, 163.6458, 261.5313, 680.9393, 418.2361, 521.3628, 544.9637
21.1, 157.0277, 150.3951, 169.0874, 4.315504, 34.70922, 3.949533, 36.07038, 288.9569, 142.3327, 510.6614, 1.151468, 71.13271, 495.4914, 197.1267, 247.3699, 642.529, 391.8792, 519.4362, 612.7513
21.2, 147.4308, 141.4388, 160.3987, 4.116786, 32.77332, 3.619035, 33.73277, 272.2067, 133.2012, 511.3952, 1.094396, 67.07084, 472.3334, 184.5884, 233.9753, 606.2854, 367.1834, 518.2308, 705.3678
21.3, 228.7649, 133.0159, 152.1565, 3.927219, 30.94539, 3.316193, 31.54666, 256.4275, 247.4908, 482.7095, 1.040154, 63.24091, 450.2578, 172.8477, 221.306, 572.0862, 344.0439, 658.6296, 669.4423
21.4, 214.7838, 125.0946, 212.5878, 3.746381, 29.21941, 3.038693, 29.50222, 241.563, 296.7073, 455.6329, 0.9885998, 59.62968, 702.2985, 216.9983, 209.3228, 757.1082, 322.3625, 621.9003, 635.3464
21.5, 201.6571, 117.645, 201.6639, 3.57387, 27.5897, 2.784414, 27.59027, 227.5601, 427.7032, 489.5748, 0.9396008, 56.22467, 787.6413, 203.1961, 197.9884, 854.6442, 400.4508, 648.496, 699.0719
21.6, 215.9508, 110.639, 271.641, 3.409302, 26.05089, 2.551413, 109.671, 214.3689, 400.2634, 462.1131, 0.8930305, 53.01408, 982.595, 311.8819, 187.2677, 1111.2, 432.417, 723.5247, 663.467
21.7, 202.7528, 104.0502, 284.8989, 3.252313, 24.5979, 131.4156, 194.9002, 201.9425, 585.9264, 575.6708, 0.8487684, 49.98683, 1237.914, 292.0446, 177.1275, 1504.902, 405.1664, 833.5851, 847.3134
21.8, 190.3614, 97.85387, 307.407, 104.5031, 23.22596, 120.4187, 182.2694, 190.2363, 548.3356, 543.3798, 0.8067001, 47.13245, 1819.391, 308.9343, 167.5364, 1795.245, 477.5194, 848.8499, 916.2673
21.9, 245.9116, 92.02649, 513.6352, 99.69102, 21.93053, 237.5971, 170.4571, 179.2087, 513.1564, 576.2595, 0.7667168, 44.44106, 2111.649, 375.6461, 158.4647, 2022.174, 447.4266, 1277.394, 869.6003
22, 285.0597, 86.54615, 519.3208, 95.10051, 20.70736, 217.7149, 159.4103, 168.8204, 480.2343, 685.9418, 245.4902, 41.90335, 2310.621, 351.753, 149.8842, 2294.875, 419.2302, 1277.849, 986.2722
22.1, 291.7085, 81.39217, 590.7273, 90.72138, 19.55241, 199.4964, 352.2297, 159.0343, 449.4243, 647.4653, 339.2807, 39.51056, 3114.41, 329.3797, 141.7682, 2531.093, 392.8107, 1420.441, 1047.989
22.2, 273.8806, 108.2605, 560.3724, 161.9033, 18.46187, 182.8025, 329.4028, 149.8154, 583.7574, 621.9465, 496.9611, 37.25439, 3062.656, 424.285, 134.0918, 2752.728, 439.033, 1341.229, 994.613
22.3, 257.1422, 101.8134, 531.5773, 154.448, 17.43216, 226.4546, 465.8649, 141.1309, 546.3058, 631.2847, 472.3297, 35.12706, 2919.516, 487.1967, 126.831, 2671.366, 411.3655, 1574.928, 1137.909
22.4, 241.4267, 95.75024, 504.2619, 147.3361, 16.45989, 207.5048, 449.1269, 132.9499, 511.2569, 764.9054, 448.9192, 33.12121, 2783.066, 456.2084, 119.9633, 2668.458, 385.4417, 1487.1, 1079.953
22.5, 240.984, 90.04815, 478.3501, 140.5517, 15.54184, 263.9535, 420.0204, 125.2431, 596.0355, 721.9996, 426.669, 31.2299, 3040.87, 583.2834, 113.4676, 2795.683, 511.7294, 1500.858, 1024.95
22.6, 226.2561, 84.68562, 453.7698, 134.0797, 46.16085, 241.8658, 551.637, 117.983, 572.4062, 681.5004, 405.5216, 29.44659, 3191.435, 599.6922, 107.3235, 2897.692, 548.1705, 1417.161, 1131.777
22.7, 212.4283, 79.64244, 430.4525, 127.9056, 43.58624, 221.6264, 515.8871, 111.1438, 535.6828, 643.2731, 385.4224, 27.76511, 3074.446, 561.5486, 101.5122, 2853.271, 702.3247, 1376.471, 1149.986
22.8, 199.4456, 74.89959, 408.3334, 205.2993, 41.15522, 203.0806, 482.4542, 104.701, 501.3155, 607.19, 366.3193, 26.17964, 2930.754, 525.8312, 96.0155, 2746.853, 856.5058, 1336.595, 1245.165
22.9, 187.2563, 70.43919, 387.351, 195.8458, 38.85979, 186.0868, 451.1878, 98.63175, 500.3055, 573.1309, 348.1631, 24.68471, 2840.147, 492.3857, 90.81645, 2715.201, 802.5297, 1262.058, 1181.747
23, 175.812, 66.24441, 367.4467, 186.8276, 36.69239, 170.515, 502.0144, 92.91428, 589.2502, 540.9822, 330.9068, 23.27515, 3057.051, 473.2468, 85.89893, 2681.974, 751.955, 1204.817, 1121.558
23.1, 165.0671, 62.29943, 348.5652, 178.2247, 34.64587, 191.2227, 469.4804, 87.52825, 551.4462, 510.6369, 314.5057, 21.94607, 3081.771, 443.1459, 81.24768, 2627.647, 704.5675, 1234.44, 1064.436
23.2, 154.9789, 58.58939, 330.654, 209.2478, 32.7135, 175.2211, 439.0549, 82.45444, 516.0675, 481.9938, 298.9176, 20.69289, 2937.737, 414.9595, 76.84828, 2674.523, 660.1664, 1165.6, 1010.222
23.3, 145.5073, 55.10029, 313.6631, 218.6831, 30.88891, 160.5586, 410.6012, 77.67474, 482.9586, 454.9573, 284.1021, 19.51127, 2800.435, 450.11, 72.6871, 2523.659, 618.5633, 1100.599, 958.77
