 , C000, C002, C003, C004, C005, C006, C007, C008, C009, C010, C011, C012, C014, C017, C021, C023, C024, C026, C028, C035, C036, C038, C108
11, 16.74177, 117.6051, 0, 105.0492, 106.6186, 1.375189, 31.49187, 30.65943, 53.54231, 0, 8.305402, 57.34356, 44.81884, 401.828, 784.8943, 84.95307, 275.2736, 484.3401, 152.9202, 727.4105, 521.4492, 354.938, 2418.235
11.1, 15.90179, 156.9151, 0, 100.0025, 101.4281, 1.27913, 30.00669, 29.23246, 50.88651, 0, 7.738992, 105.9968, 42.88512, 374.8114, 751.8209, 161.3985, 262.3192, 453.1063, 145.7635, 694.7183, 497.373, 335.2455, 2417.005
11.2, 15.10396, 150.2494, 0, 95.19814, 96.49039, 1.18978, 28.59156, 27.8719, 48.36245, 0, 7.21121, 117.1275, 41.03482, 349.6113, 720.141, 153.9355, 249.9744, 423.8866, 138.9417, 663.4954, 599.5513, 329.6736, 2379.294
11.3, 14.34616, 164.02, 0, 90.62464, 91.79303, 1.106672, 27.24316, 26.57467, 45.96358, 0, 6.719421, 108.018, 39.26437, 326.1055, 689.7961, 146.8175, 238.2106, 396.5512, 132.4392, 633.6757, 571.8691, 311.3829, 2326.789
11.4, 13.62638, 158.6609, 0, 86.27086, 87.32434, 1.029368, 25.95836, 25.33781, 43.68371, 0, 6.261172, 99.61694, 37.57029, 304.1801, 660.7297, 140.0287, 227.0003, 370.9787, 141.4707, 700.5734, 545.465, 309.3265, 2356.581
11.5, 12.94271, 151.4859, 0, 137.7572, 83.0732, 0.9574651, 24.73415, 24.15853, 41.51692, 0, 5.834174, 91.86931, 35.94931, 436.9427, 632.8882, 133.5538, 216.3177, 395.9743, 134.8498, 669.0874, 520.2801, 349.0988, 2255.98
11.6, 12.29334, 144.6353, 0, 131.1391, 135.6693, 0.8905843, 23.56767, 23.03412, 39.4576, 0, 5.436296, 84.72424, 34.39826, 407.5652, 661.6423, 127.3783, 206.1377, 370.4389, 128.5388, 729.4885, 496.258, 329.7303, 2352.993
11.7, 11.67656, 138.0946, 0, 124.8389, 129.0646, 0.8283753, 22.4562, 28.69329, 37.50043, 0, 5.065553, 81.29793, 32.91413, 380.1629, 633.7623, 130.2891, 199.0457, 346.5503, 154.6917, 696.7029, 556.6805, 313.1425, 2252.546
11.8, 11.09072, 131.8496, 0, 118.8414, 122.7814, 54.38997, 21.39716, 27.35783, 35.64035, 0, 4.720093, 74.97504, 31.49404, 354.603, 797.8713, 170.5618, 323.7626, 373.5959, 147.452, 768.3372, 530.9777, 295.769, 2156.387
11.9, 10.53427, 125.8871, 0, 113.1321, 116.8042, 50.59073, 20.38805, 26.08452, 33.87252, 0, 4.398193, 69.14391, 30.13522, 381.0185, 764.251, 162.675, 308.5263, 349.5036, 140.5512, 749.5997, 506.4617, 325.3129, 2134.763
12, 10.00574, 120.1942, 0, 107.697, 111.1179, 47.05687, 19.42654, 24.87048, 32.19239, 0, 4.098246, 63.76629, 28.83502, 492.3167, 732.0474, 217.3577, 294.007, 326.9651, 137.8626, 715.9102, 483.0776, 307.2641, 2122.173
12.1, 9.503727, 114.7587, 0, 102.523, 114.2765, 43.76986, 18.51037, 56.9041, 30.59558, 0, 3.818755, 58.80691, 27.59093, 672.7971, 701.2007, 207.3071, 280.171, 305.8799, 131.4106, 685.5945, 460.7732, 290.2166, 2217.191
12.2, 9.026902, 109.569, 0, 97.5976, 175.8475, 40.71245, 17.63741, 54.25563, 29.07799, 0, 3.558324, 54.23325, 76.28843, 627.5622, 671.6539, 274.5673, 266.9861, 286.1545, 162.4972, 654.7816, 439.4986, 376.4029, 2148.138
12.3, 8.574001, 104.614, 0, 92.90882, 167.2869, 37.86861, 16.80562, 51.73043, 27.63567, 0, 3.315654, 50.01529, 72.99693, 585.3687, 643.352, 261.8713, 254.4217, 267.7011, 154.8923, 715.6682, 419.2063, 355.5195, 2119.974
12.4, 8.143824, 99.88315, 0, 145.5291, 159.143, 35.22341, 16.01305, 49.32276, 26.26489, 0, 3.089534, 46.12539, 107.5439, 619.7689, 616.2428, 249.7624, 242.4486, 250.4377, 147.6432, 702.7277, 399.8509, 351.9309, 2029.474
12.5, 7.735229, 109.3149, 0, 138.5376, 151.3956, 32.76299, 15.25787, 64.22226, 24.9621, 0, 2.878834, 42.53802, 102.9039, 578.0992, 641.5038, 238.2134, 316.4231, 234.2876, 140.7335, 719.9253, 381.3892, 332.4053, 2110.223
12.6, 7.347133, 104.3714, 0, 131.882, 144.0253, 30.47443, 14.5383, 61.23318, 23.72394, 0, 2.682504, 39.22966, 98.46409, 539.2313, 614.4724, 227.1984, 301.5322, 219.179, 134.1471, 741.883, 363.7799, 313.963, 2137.815
12.7, 6.97851, 220.7118, 0, 164.399, 139.8119, 28.34573, 13.85266, 58.38323, 22.54719, 0, 2.499564, 36.1786, 94.21582, 502.9765, 588.5801, 216.6928, 340.9837, 254.5851, 127.869, 708.5403, 424.4581, 298.582, 2046.554
12.8, 6.628381, 210.7307, 0, 223.2667, 133.0055, 94.20506, 13.19936, 73.01764, 21.42881, 0, 2.329099, 33.36483, 90.15084, 469.1593, 677.8324, 206.6729, 324.937, 238.1675, 150.4269, 676.6962, 404.8602, 282.0163, 2180.766
12.9, 6.295819, 201.201, 0, 212.5405, 193.2577, 87.62466, 12.57687, 69.6192, 20.3659, 0, 2.17026, 30.76991, 86.26125, 557.8876, 649.2702, 197.1164, 309.6454, 222.8087, 175.2877, 725.8229, 386.1673, 280.2493, 2167.588
13, 5.979943, 192.1022, 0, 202.3297, 183.8495, 81.50391, 11.98374, 66.37894, 19.35571, 0, 2.022253, 28.3768, 82.53947, 520.3785, 621.9116, 188.0018, 295.0735, 208.4404, 349.1451, 693.2021, 506.1705, 303.3794, 2075.056
13.1, 5.679915, 183.4149, 0, 192.6094, 174.8993, 75.8107, 11.41858, 66.13997, 18.39564, 0, 1.88434, 26.16981, 78.97829, 559.1003, 595.7058, 179.3086, 281.1872, 194.9986, 337.5264, 662.0474, 482.7999, 286.5475, 2030.798
13.2, 5.39494, 175.1204, 0, 183.356, 166.3848, 70.51517, 10.88007, 63.06164, 17.48318, 0, 1.755832, 24.13447, 75.57074, 521.5096, 639.8945, 171.0173, 337.2934, 182.4236, 325.5319, 632.2928, 460.5083, 270.6494, 1944.106
13.3, 21.60684, 167.201, 0, 174.5473, 158.2848, 66.84419, 10.36696, 60.12659, 16.61598, 0, 1.636088, 22.25743, 72.31021, 521.1605, 612.9309, 163.1095, 321.4203, 211.0759, 461.7177, 603.8755, 439.2459, 255.6335, 1918.132
13.4, 20.52278, 159.6398, 0, 166.1617, 150.5791, 62.175, 9.878047, 116.6071, 15.7918, 0, 1.52451, 20.52638, 69.19036, 517.7898, 587.1036, 155.5674, 328.7728, 209.4078, 440.1092, 576.7354, 418.9653, 259.9662, 1918.515
13.5, 19.4931, 152.4205, 0, 158.1789, 143.2486, 57.83195, 9.412192, 111.1799, 15.0085, 0, 1.420542, 18.92995, 66.20512, 482.9767, 604.0032, 148.3739, 332.7289, 230.9475, 419.5119, 592.1168, 399.621, 245.5429, 1968.792
13.6, 18.51509, 145.5277, 0, 150.5797, 136.2749, 95.84829, 8.968307, 106.0053, 14.26405, 0, 1.323664, 17.45769, 63.34868, 450.5042, 578.552, 141.5132, 317.0706, 251.5334, 399.8786, 627.1209, 520.4948, 240.3064, 1884.746
13.7, 17.58614, 138.9466, 0, 143.3456, 129.6408, 89.1531, 8.545357, 101.0715, 13.55653, 0, 1.233393, 16.09993, 60.61548, 420.215, 554.1733, 134.9696, 302.1492, 235.3126, 381.1642, 598.936, 496.4627, 339.8279, 1804.289
13.8, 16.7038, 132.6631, 0, 136.459, 123.3296, 82.92558, 8.142352, 194.2566, 12.8841, 0, 1.149279, 14.84777, 58.0002, 479.0946, 530.8218, 128.7286, 287.93, 234.2196, 363.3256, 592.871, 473.5403, 320.9737, 1727.265
13.9, 15.86573, 126.6637, 0, 129.9032, 117.3256, 77.13307, 7.758354, 185.2154, 12.24502, 0, 1.0709, 13.69299, 55.49776, 506.3289, 508.4543, 122.7762, 307.6385, 219.1154, 346.3218, 568.4114, 451.6762, 308.1509, 1809.823
14, 15.06971, 120.9357, 0, 123.6624, 111.6139, 71.74518, 7.392465, 176.595, 11.63765, 0, 0.9978675, 12.62803, 58.15252, 472.2863, 487.0293, 117.0991, 293.161, 253.4732, 330.1139, 542.8652, 430.8217, 299.897, 1732.563
14.1, 14.31363, 115.4667, 0, 117.7214, 106.1803, 66.73363, 7.043832, 168.3758, 11.0604, 0, 0.9298151, 11.6459, 105.5815, 440.5326, 553.7583, 111.6844, 279.3648, 237.1274, 419.2066, 529.5852, 478.5647, 283.2583, 1658.602
14.2, 13.59548, 110.245, 0, 112.0659, 101.0112, 62.07216, 35.04468, 160.5391, 10.51179, 0, 0.8664038, 10.74014, 146.6799, 410.9138, 575.726, 106.5201, 266.2179, 221.8356, 405.0044, 505.7839, 456.4687, 267.5427, 1587.797
14.3, 12.91336, 105.2595, 0, 106.682, 96.0938, 57.7363, 33.39195, 153.0672, 9.990382, 0, 0.807317, 9.904838, 199.071, 383.2864, 551.4662, 101.5946, 338.5242, 207.53, 386.05, 483.0523, 435.3928, 270.7406, 1520.016
14.4, 12.26547, 100.4994, 0, 101.5568, 91.41573, 53.70331, 31.81716, 145.9431, 9.494841, 0, 0.7522598, 9.134496, 190.482, 484.6535, 588.2053, 96.89692, 322.5932, 194.1469, 367.9828, 464.8792, 415.2901, 255.7195, 1585.721
14.5, 11.65008, 95.95455, 0, 96.67781, 86.96541, 49.95203, 30.31665, 139.1505, 9.02388, 0, 0.7009574, 8.424067, 182.2636, 452.0682, 606.701, 92.41641, 396.0891, 181.6269, 350.761, 497.1653, 440.7211, 241.5318, 1518.028
14.6, 11.06557, 91.61525, 0, 92.03322, 82.73174, 46.46278, 28.88689, 132.6741, 8.57628, 0, 0.6531536, 7.768891, 174.3998, 421.6739, 671.7201, 88.14308, 377.4491, 169.9142, 486.5524, 474.8211, 491.8729, 228.1313, 1557.572
14.7, 10.51038, 87.47219, 0, 87.61176, 78.70418, 43.21727, 27.52457, 126.4991, 8.150881, 0, 0.60861, 7.164671, 166.8752, 496.4245, 643.4155, 84.06736, 359.6863, 158.9569, 463.7816, 453.4811, 469.1624, 215.4743, 1543.947
14.8, 9.983049, 83.51649, 0, 83.40273, 74.87269, 40.19846, 26.22649, 248.7276, 7.746583, 0, 0.5671041, 6.607444, 159.6753, 463.0479, 616.3035, 80.18009, 342.7594, 148.7062, 442.0765, 433.1002, 447.5005, 203.5195, 1569.724
14.9, 9.482176, 79.73967, 0, 79.3959, 71.22772, 37.39051, 24.98964, 237.1512, 7.362339, 0, 0.5284289, 6.093554, 152.7861, 602.7778, 639.8421, 76.47256, 326.6291, 139.1165, 421.3872, 413.7547, 426.8387, 192.2279, 1526.945
15, 9.006433, 76.13365, 0, 75.58157, 67.7602, 34.77871, 23.81111, 226.1135, 6.997153, 0, 0.4923912, 5.619633, 146.1941, 562.2506, 612.8807, 72.93649, 311.2579, 130.1452, 410.2477, 395.1592, 407.1309, 181.5629, 1542.831
15.1, 8.554558, 72.6907, 0, 71.95048, 64.46149, 32.34935, 22.68816, 215.5896, 6.650082, 0, 0.4588112, 5.18257, 139.8865, 524.4482, 587.0555, 69.5639, 296.6101, 121.7525, 391.048, 395.0637, 388.3331, 315.2473, 1596.459
15.2, 8.125356, 69.40346, 0, 68.49384, 61.32336, 30.08969, 21.61817, 205.5555, 6.320226, 0, 0.4275213, 4.7795, 133.8511, 489.1874, 603.4845, 66.34728, 282.6516, 113.901, 372.7468, 377.3082, 370.4032, 297.757, 1528.308
15.3, 7.717687, 66.26487, 0, 65.20326, 58.338, 27.98787, 20.59865, 292.2629, 6.006731, 0, 0.3983653, 4.407777, 128.076, 456.2973, 578.0552, 63.27938, 269.3499, 106.5558, 355.3021, 360.3508, 353.3011, 281.2371, 1570.3
15.4, 7.330472, 63.26821, 0, 62.07077, 55.49798, 26.03286, 19.6272, 278.6602, 5.708786, 0, 0.3711977, 4.064966, 122.5501, 510.6009, 664.1575, 60.35336, 256.6743, 99.68429, 338.6739, 352.8843, 444.7203, 265.6336, 1503.265
15.5, 6.962685, 60.40707, 0, 59.08877, 52.79621, 24.21441, 18.70157, 265.6906, 5.42562, 0, 0.3458828, 3.748816, 117.2626, 476.2711, 636.1716, 57.56262, 244.5952, 162.6018, 322.8239, 337.0246, 424.1869, 250.8959, 1439.092
15.6, 6.61335, 57.67532, 0, 97.64421, 50.22598, 22.52299, 17.81959, 253.3247, 5.1565, 0, 0.3222944, 3.457254, 112.2033, 545.3383, 609.3649, 54.90093, 233.0845, 152.116, 307.7156, 321.8776, 404.6015, 236.9759, 1629.885
15.7, 6.281543, 55.0671, 0, 92.95319, 47.78087, 30.10563, 16.97921, 241.5343, 4.900728, 8.275757, 0.3003146, 3.188369, 107.3623, 672.3472, 583.6877, 52.36232, 222.1155, 142.3065, 360.5076, 307.4114, 385.9205, 244.5994, 1560.307
15.8, 5.966383, 52.57684, 0, 88.48754, 45.45479, 28.0027, 16.17846, 230.2926, 4.657643, 7.850257, 0.2798338, 2.940396, 102.7301, 627.1425, 559.0926, 49.94109, 211.6627, 133.1295, 343.6357, 293.5953, 368.102, 231.0287, 1493.699
15.9, 5.667035, 67.48385, 0, 84.23643, 43.24195, 26.04665, 15.41547, 219.5742, 4.426616, 7.446635, 0.2607498, 2.711708, 98.29775, 584.9771, 535.5338, 47.63182, 201.7019, 388.475, 327.5534, 386.8828, 351.1061, 218.2109, 1429.934
16, 5.382706, 64.43206, 0, 104.2617, 41.13684, 41.91351, 14.68847, 209.3547, 4.207047, 7.063766, 0.2429672, 2.500807, 94.05666, 602.9006, 627.2878, 45.42933, 192.2097, 363.4233, 329.7563, 369.4951, 334.8951, 206.1042, 1368.892
16.1, 5.112643, 86.9264, 0, 99.25282, 39.1342, 124.9635, 13.99575, 199.6107, 3.99837, 6.700581, 0.2263974, 2.306309, 89.99855, 562.3652, 600.8555, 43.32868, 183.1643, 339.987, 314.3236, 352.8887, 405.2494, 195.0463, 1310.455
16.2, 4.856129, 82.99538, 0, 94.48452, 37.22906, 116.2346, 13.3357, 190.3203, 3.800044, 6.35607, 0.2109576, 2.126937, 86.11553, 524.5551, 575.537, 41.32516, 227.6741, 318.0621, 299.6131, 337.6263, 442.7456, 184.2249, 1404.885
16.3, 4.612485, 79.24213, 0, 89.9453, 35.41667, 161.8276, 12.70678, 181.4623, 3.611555, 6.029271, 0.1965707, 1.961516, 82.40005, 725.1207, 637.5672, 39.41429, 216.9597, 297.5511, 285.5911, 323.2781, 422.3033, 174.0038, 1344.912
16.4, 4.381066, 75.65861, 0, 149.629, 33.6925, 150.5237, 12.10752, 173.0166, 3.432416, 5.719275, 0.183165, 1.80896, 78.84487, 693.9636, 610.7017, 37.59177, 206.7496, 278.3628, 272.2254, 317.5888, 402.805, 164.3499, 1333.277
16.5, 7.477416, 151.4148, 0, 142.4405, 71.90419, 226.9634, 11.53653, 192.2324, 3.262162, 5.425218, 0.1706736, 1.66827, 75.44308, 721.4935, 584.9683, 35.85353, 197.0199, 260.4119, 259.4852, 303.3153, 384.2068, 155.2315, 1276.361
16.6, 7.102256, 144.5675, 0, 135.5974, 68.40373, 211.1095, 10.99246, 183.2854, 3.100353, 5.14628, 0.159034, 1.538521, 72.18806, 672.9846, 560.3192, 34.19567, 187.7481, 243.6186, 318.7438, 289.6833, 366.4674, 205.3129, 1335.792
16.7, 6.745919, 138.0298, 0, 129.083, 65.07368, 196.3631, 10.47404, 176.6395, 2.946569, 4.881683, 0.1481883, 1.418864, 69.07349, 684.3011, 536.7087, 32.61447, 268.6993, 227.9082, 303.8265, 421.7137, 349.5471, 292.0172, 1278.768
16.8, 6.40746, 131.7877, 255.3358, 122.8816, 61.90575, 306.3453, 9.980083, 168.4183, 2.800414, 4.630691, 0.1380821, 72.51633, 72.75413, 687.869, 630.9315, 31.10638, 256.0543, 213.211, 289.6073, 402.7605, 333.408, 318.8528, 1224.178
16.9, 6.085983, 125.828, 292.052, 116.9782, 58.89204, 284.9465, 9.509416, 160.5796, 2.661509, 17.42779, 0.1286653, 86.79315, 69.61513, 728.1764, 604.3456, 29.66802, 466.7333, 199.4616, 402.6435, 384.6591, 391.2873, 369.8435, 1306.38
17, 79.30662, 120.1377, 278.3978, 111.3583, 56.02505, 265.0424, 9.060946, 327.5255, 2.529493, 16.53173, 0.1198906, 80.04288, 66.61156, 816.494, 578.88, 28.29618, 444.7687, 186.5988, 383.7997, 435.9109, 444.6097, 383.6918, 1250.612
17.1, 87.90829, 114.7048, 265.3819, 106.0084, 53.29762, 382.4388, 8.633626, 312.2816, 2.404026, 15.68175, 0.1117143, 73.8176, 63.73758, 761.5978, 661.8599, 26.98776, 423.8379, 174.5655, 407.9818, 456.1259, 592.9584, 401.4193, 1197.225
17.2, 83.49773, 109.5176, 290.18, 100.9156, 50.70298, 355.7247, 8.226459, 297.7472, 2.284782, 14.87547, 0.1040956, 68.07648, 60.9876, 898.7179, 633.9708, 25.73985, 403.892, 163.3082, 388.8881, 520.3322, 565.5807, 379.148, 1146.117
17.3, 108.1794, 104.5649, 293.3435, 96.06741, 48.23465, 414.6326, 7.838494, 283.8893, 2.171452, 14.11065, 0.09699654, 62.78188, 58.35627, 838.2934, 607.2568, 24.54964, 384.8848, 152.7769, 444.1923, 496.9467, 539.467, 358.1123, 1097.19
17.4, 138.4405, 99.83627, 279.6289, 91.45214, 45.88647, 385.6697, 7.468825, 270.6763, 2.063745, 13.38515, 0.09038159, 57.89907, 55.83846, 781.9315, 581.6686, 23.41447, 625.7667, 142.9247, 423.4039, 474.6123, 514.559, 391.7867, 1050.352
17.5, 131.4947, 95.32143, 412.5569, 87.0586, 43.65262, 358.7299, 7.116591, 288.6938, 1.961379, 12.69695, 0.08421776, 53.39601, 288.9341, 833.7835, 692.4203, 22.33179, 717.3574, 133.7079, 653.2744, 453.2816, 490.8011, 604.1052, 1005.514
17.6, 124.8973, 100.8141, 401.7393, 82.87614, 41.52751, 422.0418, 6.780968, 284.7394, 1.864091, 12.04413, 0.07847431, 49.24317, 354.3446, 887.1998, 663.2435, 21.29917, 917.0363, 125.0854, 827.3823, 467.5224, 468.1401, 583.4854, 962.5892
17.7, 118.6309, 96.25509, 382.9569, 78.89461, 39.50586, 392.5614, 6.461174, 271.4868, 1.771629, 11.42488, 0.07312252, 45.41332, 339.0563, 827.5497, 635.296, 20.31429, 873.8804, 117.0189, 815.1393, 446.5104, 446.5254, 551.1129, 921.4971
17.8, 112.6789, 91.9022, 386.3053, 75.10435, 37.58263, 365.1402, 6.156461, 258.8511, 1.683753, 10.83747, 0.06813573, 41.88133, 346.156, 859.5436, 608.5262, 19.37496, 832.7556, 109.4727, 833.4005, 490.9788, 425.9086, 520.5363, 882.1594
17.9, 107.0255, 87.74616, 398.238, 71.49619, 35.75303, 339.6345, 5.866118, 246.8035, 1.600236, 10.28026, 0.06348903, 38.62404, 331.221, 801.753, 582.8844, 18.47906, 793.566, 102.4131, 794.3971, 468.9126, 406.2438, 515.6235, 844.5009
18, 102.3773, 83.77808, 379.6193, 68.06138, 34.01249, 315.9104, 5.589468, 235.3166, 1.520861, 9.751699, 0.05915922, 35.62008, 316.9304, 747.8478, 558.3231, 17.62459, 756.2206, 95.80872, 757.2191, 447.8381, 387.4869, 487.016, 808.4499
18.1, 97.24075, 79.98943, 397.6736, 64.79158, 108.7446, 293.8434, 5.325866, 224.3644, 1.445424, 20.33895, 0.05512469, 32.84976, 303.2563, 697.567, 534.7968, 16.80964, 720.6328, 89.63025, 805.713, 479.9165, 369.5961, 459.9957, 773.938
18.2, 92.36194, 76.37212, 398.2427, 61.67887, 103.4507, 273.3179, 5.074695, 213.9219, 1.373728, 19.29322, 0.0513653, 30.29489, 290.1722, 650.6666, 512.2618, 16.03236, 686.7197, 83.85023, 768.0054, 596.884, 352.5313, 434.4745, 915.1608
18.3, 151.4198, 72.91839, 382.9274, 58.71569, 98.41447, 254.2261, 4.835369, 203.9654, 1.305589, 18.30125, 116.1534, 27.93873, 277.6526, 652.3531, 601.3256, 15.29103, 654.4026, 78.44293, 732.0624, 570.058, 336.2544, 410.3693, 960.1245
18.4, 143.8227, 69.62084, 365.0245, 55.89488, 161.1741, 236.4679, 4.60733, 194.4723, 1.240829, 17.36029, 108.232, 25.76581, 265.6732, 902.627, 575.9872, 14.58397, 623.6063, 73.38435, 697.8017, 544.4377, 567.8862, 387.6014, 1086.982
18.5, 136.6067, 66.47243, 347.9586, 53.20958, 153.3278, 219.9502, 4.390045, 185.421, 1.179282, 16.46771, 100.8508, 23.7619, 254.2106, 841.9397, 551.7165, 13.90961, 594.2593, 68.65198, 665.1443, 519.9689, 541.666, 366.0968, 1040.58
18.6, 129.7528, 63.46638, 331.6906, 50.65329, 145.8635, 204.5862, 4.183008, 176.791, 1.120787, 15.62102, 93.97299, 21.91383, 243.2426, 785.3326, 528.4685, 13.26643, 607.4241, 64.22478, 634.0154, 496.5998, 516.6564, 345.7852, 1065.981
18.7, 123.2428, 60.59628, 316.1832, 48.21981, 138.7625, 190.2955, 3.985734, 168.5627, 1.065194, 14.81786, 87.56424, 20.2095, 245.0935, 842.9132, 506.2002, 12.65299, 578.8386, 60.08309, 604.3433, 474.281, 492.8017, 326.6006, 1020.475
18.8, 117.0594, 57.85597, 301.4008, 45.90323, 132.0073, 177.003, 3.797765, 160.7174, 1.012359, 14.056, 81.59255, 18.63772, 234.5188, 786.2407, 484.8702, 12.06792, 551.5984, 56.20848, 614.8837, 452.9653, 470.0483, 308.4803, 976.9122
18.9, 111.1863, 55.23959, 287.3094, 43.69795, 125.5808, 164.639, 3.61866, 153.2372, 0.9621439, 13.33331, 76.02812, 17.18818, 224.4004, 733.3785, 464.439, 11.5099, 525.6401, 52.58374, 683.5527, 432.6075, 448.3454, 291.3654, 1042.302
19, 105.6078, 52.74152, 273.877, 41.59862, 119.4673, 153.1386, 3.448001, 146.1051, 0.9144198, 12.64777, 70.84317, 15.85139, 267.9174, 684.0704, 444.8687, 10.97768, 555.1995, 49.19275, 651.5622, 413.1647, 427.6447, 275.2001, 1164.099
19.1, 165.6381, 50.35642, 261.0725, 39.60014, 113.6514, 142.4416, 3.285392, 139.305, 0.869063, 11.99749, 171.0063, 14.61856, 338.501, 638.0776, 426.123, 10.47007, 529.0717, 46.02044, 621.0689, 394.5958, 407.8997, 263.1994, 1114.404
19.2, 186.0248, 87.32898, 248.8666, 37.69767, 108.1186, 132.4918, 3.13045, 132.8214, 0.8259559, 11.38063, 159.3441, 13.48161, 323.8963, 595.1769, 408.1673, 9.985938, 504.1735, 43.0527, 592.0027, 376.8613, 389.0663, 248.5967, 1066.832
19.3, 176.6915, 83.37975, 237.2315, 35.8866, 102.8551, 123.237, 2.982816, 126.6395, 0.784987, 10.7955, 148.4771, 12.43309, 345.3068, 555.1608, 390.9681, 9.524189, 480.4471, 40.27634, 564.2968, 359.9239, 371.1026, 249.5406, 1152.614
19.4, 167.8265, 117.995, 226.1403, 34.16254, 215.2548, 114.6286, 2.842145, 120.7454, 0.7460502, 10.24045, 195.0602, 11.46611, 330.4084, 656.8387, 374.4937, 9.083792, 457.8371, 37.67902, 537.8875, 343.7478, 353.9682, 274.4624, 1103.41
19.5, 197.2751, 112.659, 220.5745, 32.52131, 204.7757, 106.6216, 2.708108, 115.1255, 0.7090448, 9.713931, 181.7575, 10.57434, 316.1528, 612.6768, 427.3778, 8.663758, 468.1307, 35.2492, 512.7142, 328.2986, 337.625, 259.2348, 1160.104
19.6, 187.3773, 107.5643, 210.262, 30.95892, 194.8068, 99.17387, 2.580392, 109.7673, 0.6738749, 9.214488, 209.6356, 9.751931, 302.5123, 571.4839, 515.4553, 65.02654, 446.1004, 32.97607, 488.7191, 339.8028, 322.0363, 244.8521, 1137.524
19.7, 177.9762, 102.7, 200.4317, 29.47159, 185.3231, 92.24638, 2.458699, 104.6584, 0.6404495, 8.740724, 195.339, 8.993482, 289.4603, 533.0607, 493.7354, 62.01971, 446.3696, 30.84952, 465.8469, 324.5309, 307.1674, 231.2674, 1210.523
19.8, 169.0467, 98.05565, 198.8617, 28.05572, 176.3012, 85.8028, 2.342745, 99.78736, 0.6086821, 8.291318, 182.0173, 8.29402, 276.9714, 588.6604, 506.3618, 59.15193, 458.5001, 28.86012, 668.4091, 309.9454, 292.9851, 218.4364, 1158.847
19.9, 165.651, 93.62133, 189.5644, 26.70787, 167.7185, 79.8093, 2.23226, 95.14299, 0.5784904, 7.865019, 169.6041, 7.648958, 284.1335, 637.1688, 552.1218, 56.41675, 598.2424, 26.999, 649.1161, 326.1617, 279.4575, 230.9528, 1109.377
20, 238.3122, 100.607, 180.7018, 25.42477, 176.9551, 74.23447, 2.126985, 90.71478, 0.5497962, 7.460638, 158.0375, 7.054066, 314.4997, 676.4068, 528.8568, 53.80804, 570.0891, 25.2579, 618.7372, 348.5311, 266.5546, 218.319, 1062.019
20.1, 226.3555, 99.07516, 262.6112, 24.20332, 168.3405, 69.04904, 2.026675, 86.49268, 0.5225253, 7.077048, 147.2597, 6.505441, 300.9305, 630.9292, 506.572, 51.31996, 543.2606, 23.62908, 589.7802, 332.867, 254.2473, 206.2063, 1160.183
20.2, 237.4401, 94.59475, 250.3334, 23.04054, 160.1453, 64.22583, 1.931096, 82.46708, 0.4966071, 6.713181, 137.2169, 5.999485, 287.9467, 636.7094, 485.2263, 48.94693, 517.6946, 22.1053, 562.1782, 350.4424, 242.5084, 194.7657, 1110.656
20.3, 225.5271, 90.31695, 238.6296, 21.93363, 152.3491, 59.73953, 1.840024, 78.62885, 0.4719745, 6.368021, 127.859, 5.532879, 275.5231, 593.9008, 528.4887, 46.68363, 493.3319, 20.67979, 584.7774, 334.6924, 231.3114, 183.9599, 1063.243
20.4, 215.1868, 86.2326, 244.3792, 20.87989, 144.9324, 55.56661, 1.753247, 74.96925, 0.4485637, 6.040609, 119.1393, 5.102563, 263.6356, 729.5383, 506.2195, 44.52498, 470.1156, 19.3462, 605.4296, 319.6502, 220.6314, 173.7535, 1017.855
20.5, 272.0802, 82.33295, 232.9538, 19.87678, 137.8768, 51.68518, 1.670563, 71.47999, 0.4263141, 5.73003, 111.0143, 4.705715, 252.2609, 680.4885, 484.8887, 42.46615, 447.9919, 18.09862, 629.0319, 305.2841, 210.4445, 164.1134, 1059.779
20.6, 282.6898, 78.60966, 235.9776, 18.92186, 131.1646, 48.07487, 1.591778, 68.15312, 0.4051682, 5.43542, 103.4433, 4.339732, 241.377, 722.6219, 464.4567, 40.50252, 426.9093, 16.93148, 599.593, 291.5636, 200.728, 155.0082, 1103.964
20.7, 289.5285, 75.05475, 224.945, 18.01282, 221.0564, 44.71674, 1.516709, 64.98109, 0.3850711, 5.155957, 96.38873, 4.002212, 230.9628, 780.3716, 512.6536, 38.62968, 406.8189, 15.83961, 571.5319, 278.4598, 191.4601, 146.4081, 1081.4
20.8, 275.0022, 71.66059, 214.4283, 17.14745, 210.2949, 41.59319, 1.44518, 61.9567, 0.3659709, 4.890862, 89.81523, 3.690943, 220.9978, 727.9041, 491.0516, 36.84345, 387.674, 14.81816, 544.784, 265.9449, 454.7854, 138.2852, 1093.114
20.9, 316.8105, 68.41992, 227.9385, 16.32365, 200.0573, 55.77689, 1.377025, 59.07307, 0.3478181, 4.639398, 83.69003, 3.403882, 211.4628, 714.4457, 470.3599, 35.13982, 369.43, 13.86257, 598.4252, 257.1858, 433.7873, 130.6129, 1207.208
