 , C000, C002, C003, C004, C005, C010, C015, C017, C018, C019, C021, C022, C024, C027, C030, C060, C075
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
13.4, 357.4532, 884.4785, 653.7502, 177.3043, 332.0089, 827.2799, 1301.938, 986.1101, 1323.2, 2391.195, 1267.102, 1948.952, 455.6758, 667.0823, 598.1592, 849.5664, 364.2268
13.5, 334.5746, 843.3016, 1179.849, 168.0633, 311.4864, 780.9134, 1342.402, 1107.072, 1402.816, 2277.389, 1254.902, 2041.356, 543.0404, 630.3517, 566.5255, 802.5013, 345.5593
13.6, 313.1603, 804.0417, 1349.062, 159.3039, 292.2325, 803.123, 1269.133, 1096.301, 1341.877, 2278.119, 1190.605, 2022.952, 651.1117, 595.6437, 536.5648, 758.0436, 327.8486
13.7, 409.7791, 766.6096, 1362.102, 187.0117, 274.1687, 778.9637, 1199.864, 1139.38, 1283.585, 2257.802, 1215.501, 2037.584, 608.0291, 562.8467, 508.1884, 716.0488, 311.0456
13.8, 383.5514, 730.9201, 1280.406, 177.2647, 257.2215, 759.0423, 1134.375, 1115.285, 1332.976, 2150.345, 1401.319, 1940.505, 567.7971, 531.8556, 481.3129, 676.3804, 295.1037
13.9, 359.0023, 696.8922, 1188.605, 168.0258, 241.3218, 716.5003, 1261.019, 1269.908, 1386.393, 2048.003, 1403.765, 2042.477, 530.2271, 502.5709, 455.8586, 638.9097, 279.979
14, 336.0245, 664.4483, 1103.386, 159.2683, 226.405, 676.3426, 1192.193, 1200.882, 1326.167, 1950.531, 1443.556, 1973.713, 495.1431, 474.8987, 660.158, 692.9996, 265.6294
14.1, 314.5174, 633.515, 1170.473, 150.9673, 212.4102, 672.9218, 1402.694, 1135.607, 1268.557, 2183.644, 1360.732, 2056.003, 462.3805, 448.7501, 625.2454, 829.2599, 252.0153
14.2, 294.3868, 751.9634, 1176.606, 143.099, 290.8049, 635.2065, 1326.135, 1073.88, 1311.032, 2079.717, 1282.659, 1958.047, 431.7858, 424.0413, 638.8476, 783.3198, 239.0989
14.3, 275.5447, 716.9557, 1108.55, 135.6407, 272.8294, 662.5253, 1253.754, 1015.508, 1264.124, 1980.735, 1209.066, 1923.604, 403.2154, 400.693, 698.8572, 739.9247, 226.8445
14.4, 257.9086, 683.5779, 1029.071, 150.9746, 307.7505, 625.3928, 1322.538, 960.3098, 1242.48, 1886.465, 1238.723, 1910.835, 376.5355, 378.6302, 661.898, 855.0892, 215.2182
14.5, 241.4013, 651.754, 955.2903, 143.1059, 288.7275, 783.575, 1299.391, 1097.377, 1188.506, 1993.227, 1167.651, 1819.795, 351.6209, 357.7823, 626.8935, 881.2299, 204.1878
14.6, 285.7032, 621.4116, 886.7994, 135.6472, 346.263, 1027.682, 1364.106, 1037.729, 1136.877, 1917.353, 1125.412, 1847.146, 328.3549, 338.0824, 629.9861, 832.4106, 193.7227
14.7, 267.4169, 592.4818, 823.219, 128.5773, 324.8595, 970.0841, 1802.422, 981.3221, 1087.49, 1978.148, 1182.998, 1759.14, 306.6284, 319.4671, 596.6693, 822.5718, 183.7939
14.8, 250.301, 564.8988, 764.1971, 121.8759, 304.7789, 915.7138, 1729.681, 927.9816, 1125.416, 1884, 1115.124, 1763.283, 286.3394, 301.8767, 703.0402, 816.0753, 174.3741
14.9, 244.6234, 538.6, 709.4069, 115.5238, 285.9396, 864.3909, 1920.833, 955.9214, 1076.528, 1794.334, 1064.083, 1679.273, 267.393, 285.255, 721.4667, 874.5527, 165.437
15, 293.5337, 513.5255, 658.5449, 109.5028, 268.2648, 815.9444, 1995.765, 1131.303, 1064.965, 1778.666, 1066.293, 1692.106, 249.7001, 269.5485, 683.3119, 826.1034, 156.9579
15.1, 274.7462, 489.6183, 611.3296, 103.7955, 251.6825, 770.2131, 1886.836, 1069.81, 1060.878, 1862.738, 1087.463, 1611.487, 233.178, 254.7067, 647.1749, 1013.03, 148.9135
15.2, 257.1612, 466.8241, 567.4995, 208.0881, 259.9501, 751.3285, 1810.439, 1011.66, 1014.793, 1774.084, 1025.07, 1534.709, 217.7491, 240.6822, 612.9489, 1027.762, 141.2813
15.3, 240.7017, 445.0911, 526.8118, 197.2427, 243.8818, 882.1037, 1791.968, 956.6706, 1034.928, 1689.649, 966.2561, 1461.589, 203.3411, 227.4299, 580.533, 970.8255, 134.0403
15.4, 225.2957, 424.3699, 489.0412, 186.9624, 228.8067, 832.6645, 1694.162, 904.67, 989.9698, 1609.232, 910.817, 1470.081, 189.8864, 214.9073, 549.8315, 917.0428, 127.1704
15.5, 210.8757, 404.6134, 453.9787, 177.218, 214.6635, 833.5551, 1601.694, 855.496, 946.965, 1726.24, 918.0144, 1507.962, 177.3221, 203.0742, 520.7535, 866.2396, 120.6526
15.6, 197.3787, 385.7766, 421.43, 167.9815, 237.6186, 786.8368, 1662.805, 808.9949, 927.4967, 1810.979, 971.2519, 1470.062, 270.5529, 191.8927, 588.1154, 847.6631, 114.4689
15.7, 359.6484, 367.8168, 430.5821, 213.2498, 222.9307, 742.7371, 1572.049, 765.0214, 928.4252, 1724.788, 915.5261, 1534.978, 252.651, 290.9864, 557.0129, 860.1129, 449.5659
15.8, 344.3605, 350.6931, 436.1787, 283.7305, 209.1507, 701.1089, 1508.554, 723.438, 943.4875, 1642.699, 862.9976, 1461.845, 235.9336, 379.3786, 527.5552, 812.4636, 426.5246
15.9, 347.1412, 334.3666, 404.9062, 305.8512, 196.2224, 661.8138, 1663.133, 684.1151, 902.5018, 1619.141, 998.7018, 1392.196, 220.3224, 405.2358, 560.9363, 1047.707, 466.4572
16, 324.9226, 318.8001, 408.8195, 348.6066, 184.0933, 805.6121, 1572.359, 646.9295, 863.2966, 1618.897, 1062.261, 1480.707, 572.6181, 452.2317, 531.2711, 1260.667, 541.5663
16.1, 304.1261, 303.9584, 379.5086, 411.6907, 172.714, 760.46, 1754.998, 611.7652, 917.8594, 1721.536, 1044.873, 1410.16, 837.914, 427.3311, 503.1748, 1190.827, 513.8098
16.2, 335.5049, 289.8076, 352.2992, 406.0698, 162.038, 717.8385, 1659.21, 578.5123, 967.2203, 1639.602, 984.9227, 1342.974, 782.471, 414.7404, 476.5644, 1163.641, 487.4758
16.3, 329.3041, 276.3156, 327.0406, 392.1736, 152.0219, 774.8773, 1568.651, 547.0668, 925.2036, 1561.568, 928.4125, 1278.989, 730.6965, 532.2267, 451.3612, 1217.629, 462.4915
16.4, 397.4273, 263.4518, 314.173, 380.0741, 142.625, 781.5333, 1569.405, 517.3306, 885.0121, 1605.333, 875.1447, 1218.052, 682.3478, 502.9215, 427.4909, 1562.343, 438.7877
16.5, 371.9902, 251.1868, 385.7411, 360.2648, 133.8089, 886.842, 1609.647, 489.2107, 924.7431, 1528.929, 824.933, 1160.019, 637.1984, 602.9186, 404.883, 1475.791, 416.2988
16.6, 348.1811, 239.4928, 358.0849, 341.4879, 125.5378, 837.1373, 1551.819, 462.6193, 884.5717, 1456.162, 777.6022, 1104.751, 595.0363, 569.7211, 461.8963, 1394.034, 394.9625
16.7, 325.8959, 228.3432, 380.4637, 323.6897, 117.7779, 1158.752, 1467.12, 437.4732, 868.884, 1386.858, 732.9871, 1052.116, 555.664, 538.3514, 437.4688, 1316.806, 374.7198
16.8, 400.5032, 217.7127, 375.4267, 306.8192, 110.4977, 1840.6, 1387.045, 413.6941, 877.4581, 1320.852, 690.9318, 1001.988, 518.8969, 508.709, 414.3332, 1243.856, 355.5145
16.9, 374.8692, 207.5771, 519.4996, 290.8279, 103.6675, 2406.175, 1355.978, 391.2074, 839.3408, 1257.988, 651.2894, 954.2495, 484.5626, 480.6988, 392.4212, 1174.948, 337.2935
17, 350.8758, 197.9133, 482.2533, 275.67, 97.25947, 2570.318, 1360.159, 369.9431, 802.8792, 1325.518, 613.9215, 908.785, 594.5547, 454.2309, 524.0343, 1186.369, 320.0064
17.1, 328.4182, 306.8828, 471.1544, 261.3022, 91.24757, 2439.69, 1285.921, 349.8345, 768.0016, 1262.432, 706.716, 937.1309, 555.2142, 513.9348, 496.3207, 1120.645, 303.6054
17.2, 307.3979, 335.2478, 437.3743, 247.6832, 85.60727, 2690.245, 1215.735, 330.819, 734.6392, 1202.348, 683.8124, 892.482, 518.4769, 543.6553, 508.8383, 1274.409, 288.0449
17.3, 287.723, 319.6404, 513.9985, 296.0608, 80.31562, 2791.215, 1250.062, 312.8371, 702.726, 1250.277, 669.7112, 978.3478, 573.9386, 513.7208, 481.9283, 1203.809, 273.2819
17.4, 359.0301, 304.7596, 521.2614, 435.1112, 75.35107, 2706.634, 1181.834, 295.8326, 672.1991, 1190.772, 713.4444, 931.7352, 535.9623, 485.4347, 456.4415, 1268.557, 259.2755
17.5, 336.0505, 343.9044, 483.8887, 412.4334, 70.69338, 2641.728, 1292.347, 279.7524, 642.9984, 1134.098, 672.5103, 967.1777, 570.5638, 494.105, 528.8018, 1198.28, 363.4337
17.6, 314.5417, 327.894, 522.8935, 390.9375, 66.32361, 2493.667, 1237.582, 264.5462, 615.066, 1203.569, 633.9249, 921.0972, 551.4835, 466.8989, 500.8361, 1131.897, 533.1653
17.7, 294.4096, 438.6872, 504.4011, 370.562, 62.22395, 2422.748, 1214.926, 439.3295, 588.3472, 1146.287, 597.5533, 877.2122, 561.9892, 504.6526, 513.3096, 1069.191, 688.6034
17.8, 275.566, 418.2641, 487.4765, 351.2485, 58.37769, 2361.828, 1273.817, 493.4067, 598.9979, 1220.259, 563.2686, 835.4182, 524.8036, 550.5641, 486.1632, 1275.513, 653.3109
17.9, 257.9286, 398.7918, 452.5261, 358.3302, 54.76919, 2326.135, 1204.292, 583.3268, 572.9771, 1264.852, 691.5003, 909.7449, 638.7162, 520.2493, 460.4524, 1204.851, 738.4858
18, 280.1288, 380.2261, 420.0816, 339.6542, 51.38374, 2321.26, 1138.561, 674.8932, 615.1118, 1204.653, 683.0595, 962.0803, 615.0277, 590.735, 436.1013, 1138.104, 700.6367
18.1, 262.1992, 362.5247, 611.4743, 332.903, 48.20755, 2228.531, 1139.282, 1069.545, 634.8524, 1147.319, 989.0474, 934.4668, 646.5744, 676.9583, 534.764, 1075.054, 664.7274
18.2, 372.2809, 374.8137, 627.9468, 404.5891, 93.18245, 2206.882, 1077.1, 1011.409, 607.2739, 1235.468, 953.2176, 923.1315, 603.7919, 849.1069, 678.9079, 1015.497, 630.6585
18.3, 387.9889, 357.3642, 582.9253, 383.502, 87.42255, 2168.124, 1018.312, 956.4329, 707.8876, 1271.446, 1138.365, 879.1496, 563.8403, 802.3539, 643.0037, 959.2396, 598.3358
18.4, 363.1558, 340.7271, 560.021, 363.514, 82.0187, 2056.832, 962.7321, 904.4453, 746.0256, 1379.048, 1171.28, 1089.849, 526.5322, 1046.442, 608.9984, 906.0988, 567.6697
18.5, 339.9121, 456.0132, 519.8695, 344.5678, 76.94887, 2179.718, 953.4772, 855.2834, 713.6177, 1430.818, 1104.078, 1119.782, 491.6927, 988.8229, 576.7915, 855.9019, 538.5753
18.6, 318.1562, 434.7835, 482.5967, 326.6091, 72.19242, 2057.552, 901.4363, 808.7939, 769.0474, 1362.72, 1040.731, 1162.852, 459.1584, 934.377, 546.2878, 808.4858, 510.972
18.7, 297.7927, 414.5422, 447.9962, 309.5864, 67.72999, 1942.232, 961.878, 764.8313, 763.9374, 1297.863, 981.0187, 1107.449, 428.7769, 882.9289, 517.3973, 763.6965, 484.7835
18.8, 278.7326, 395.2432, 415.8765, 293.4508, 63.54339, 1833.376, 1001.459, 723.2584, 730.7515, 1236.093, 924.7325, 1129.978, 400.4056, 885.2167, 490.0347, 721.3885, 459.9372
18.9, 338.6761, 376.8427, 386.0596, 278.1563, 59.61558, 2056.395, 1016.538, 683.9451, 780.1899, 1177.263, 871.6757, 1076.141, 373.9116, 836.4755, 464.1192, 681.4244, 436.3643
19, 316.9993, 359.2988, 358.3805, 263.6589, 55.93056, 1941.14, 961.0552, 646.7687, 851.6619, 1121.233, 821.6631, 1024.869, 349.1707, 790.4179, 439.5742, 643.6742, 413.9996
19.1, 296.7099, 342.5716, 332.6859, 249.9171, 52.47332, 1832.345, 908.6006, 611.6132, 814.6652, 1215.759, 774.5199, 1219.481, 326.0668, 746.8964, 416.3272, 608.0153, 392.7812
19.2, 277.7191, 326.6232, 308.8335, 236.8915, 49.22978, 1736.538, 1074.905, 578.3685, 937.7419, 1157.897, 730.0816, 1236.476, 304.4916, 705.7713, 394.3097, 574.3319, 372.6502
19.3, 259.9438, 311.4173, 286.6912, 224.5448, 46.18674, 1720.661, 1016.237, 546.9308, 946.4719, 1102.788, 688.193, 1301.815, 284.3441, 666.9105, 373.4566, 542.5145, 353.551
19.4, 243.3062, 353.937, 266.1364, 212.8416, 43.3318, 1687.523, 960.7701, 517.202, 905.3566, 1201.321, 648.7077, 1324.16, 265.5296, 630.1895, 353.7063, 512.4598, 335.4307
19.5, 272.7899, 378.0933, 247.0554, 201.7484, 40.65333, 1592.943, 908.3312, 489.0891, 866.0273, 1353.491, 611.4879, 1356.013, 247.9601, 595.4904, 335.0005, 484.0701, 447.9798
19.6, 386.3589, 360.4912, 229.3424, 191.2334, 38.14042, 1606.615, 858.7543, 462.5043, 828.4065, 1361.123, 576.4037, 1291.407, 231.5531, 562.7018, 317.284, 457.2531, 425.0198
19.7, 361.6302, 462.9135, 212.8994, 181.2663, 35.78285, 1543.938, 811.8834, 437.3646, 843.5867, 1478.85, 671.0556, 1229.878, 216.2317, 556.6607, 300.5044, 431.9218, 469.3241
19.8, 338.4842, 441.3625, 197.6352, 171.8188, 33.571, 1457.405, 767.5707, 413.5913, 842.9625, 1527.992, 632.5536, 1171.282, 201.9241, 577.2901, 284.6122, 407.9937, 477.0528
19.9, 316.8196, 420.8149, 183.4655, 162.8637, 31.49587, 1420.854, 725.6766, 391.1102, 851.3671, 1766.808, 596.2607, 1115.477, 188.5632, 569.7601, 269.5604, 385.3913, 466.3343
20, 406.1845, 401.2239, 170.3117, 154.3753, 29.54902, 1341.22, 686.069, 369.8511, 853.984, 1682.719, 712.0011, 1062.331, 176.0864, 618.0555, 255.3046, 364.041, 582.871
20.1, 380.1868, 382.5449, 158.1009, 146.3293, 27.7225, 1318.665, 648.6232, 349.7476, 913.1643, 1807.556, 671.1498, 1011.717, 305.6511, 584.0245, 241.8028, 343.8736, 703.5516
20.2, 355.8531, 364.7355, 146.7656, 138.7027, 26.00889, 1244.758, 613.2213, 330.7368, 898.3631, 1721.528, 738.0855, 963.5143, 285.4268, 551.8674, 229.0151, 324.8233, 1000.954
20.3, 333.0768, 347.7552, 136.2431, 131.4736, 24.4012, 1174.993, 579.7515, 312.7593, 940.1523, 1639.594, 734.4553, 917.6085, 266.5407, 521.4808, 216.9036, 306.8285, 1191.686
20.4, 353.8541, 355.2184, 126.4749, 124.6212, 22.89289, 1283.94, 548.1086, 295.7591, 899.3114, 1561.559, 692.3157, 974.9194, 248.9043, 492.7673, 205.4326, 289.8305, 1196.042
20.5, 331.2058, 338.6813, 117.4071, 118.126, 21.47781, 1211.979, 518.1927, 279.6829, 860.2448, 1487.239, 652.5939, 928.47, 259.5992, 465.6348, 194.5683, 273.7742, 1134.742
20.6, 374.3775, 330.4606, 108.9894, 111.9693, 20.1502, 1144.051, 489.9097, 264.4805, 865.2504, 1416.456, 615.1512, 980.5355, 371.7658, 439.9963, 184.2785, 258.6074, 1219.79
20.7, 350.4156, 338.1111, 101.1753, 106.1335, 18.90466, 1109.432, 463.1703, 250.1045, 904.4285, 1454.39, 579.8568, 933.8186, 347.1668, 493.3778, 174.5329, 244.2808, 1157.273
20.8, 327.9874, 414.8569, 93.92137, 100.6019, 17.7361, 1061.987, 437.8905, 236.5099, 865.1396, 1385.17, 763.8221, 1058.891, 324.1956, 466.2117, 165.3027, 230.7479, 1097.96
20.9, 306.9947, 395.5433, 87.18755, 95.35856, 16.63978, 1055.479, 413.9903, 223.6542, 849.8419, 1527.699, 719.9977, 1146.704, 302.7442, 440.5414, 299.3463, 217.9647, 1041.687
21, 350.161, 377.1288, 80.9365, 90.3885, 15.61122, 1010.185, 391.3947, 211.4973, 929.4781, 1454.991, 678.6876, 1241.4, 282.7123, 416.2846, 283.5154, 205.8897, 988.298
21.1, 399.4963, 359.5715, 75.13364, 85.67749, 14.64625, 959.738, 370.0323, 200.0012, 889.1011, 1834.671, 639.7477, 1223.775, 264.0058, 393.3634, 425.7998, 194.4837, 1064.959
21.2, 373.9267, 342.8317, 69.74683, 81.21201, 13.74092, 905.9476, 349.8359, 189.13, 946.7275, 1747.353, 603.0421, 1218.012, 246.5371, 371.7043, 403.2813, 183.7095, 1010.377
21.3, 349.9937, 352.9572, 64.74623, 76.97927, 12.89155, 879.5365, 330.7418, 178.8497, 905.601, 1664.19, 568.4423, 1159.981, 230.2242, 351.2377, 381.9537, 173.5322, 958.5928
21.4, 327.5925, 406.6608, 60.10415, 72.96714, 12.09468, 1037.113, 698.736, 169.1282, 866.2612, 1584.985, 535.8278, 1201.925, 214.9908, 331.8981, 361.7541, 163.9187, 909.4626
21.5, 306.625, 387.7287, 55.7949, 69.16412, 11.34707, 978.9855, 660.5989, 159.9351, 828.6302, 1509.55, 634.293, 1182.56, 200.7653, 466.3752, 467.5029, 154.8377, 862.8505
21.6, 286.9996, 369.678, 51.7946, 65.55932, 10.64567, 924.1163, 624.5433, 151.2417, 792.634, 1437.705, 597.9003, 1158.22, 187.4811, 482.8227, 442.779, 146.2599, 818.6274
21.7, 268.6303, 352.4676, 48.08111, 62.14239, 9.987633, 872.3224, 590.4556, 143.0209, 814.8857, 1542.126, 682.9501, 1183.904, 175.0759, 473.8759, 510.7997, 138.1573, 839.5009
21.8, 327.5142, 336.0585, 44.63387, 58.90355, 9.370267, 823.4314, 558.2285, 135.2469, 779.4865, 1468.73, 695.2375, 1154.915, 163.4915, 447.7837, 483.7859, 130.5035, 796.4744
21.9, 380.8438, 358.9613, 41.43378, 55.83352, 8.791062, 777.2805, 527.7603, 127.8954, 815.3516, 1535.045, 782.8429, 1122.586, 152.6736, 423.1281, 458.2009, 123.2737, 861.4352
22, 356.468, 342.2499, 108.8623, 52.9235, 8.24766, 733.7164, 498.955, 120.9436, 1114.927, 1461.986, 737.9271, 1069.101, 142.5715, 423.9113, 433.9688, 116.4445, 817.2847
22.1, 375.0068, 326.3165, 101.0572, 72.89157, 7.737846, 692.5938, 471.722, 114.3696, 1255.647, 1392.405, 737.3703, 1018.165, 133.1378, 400.5702, 411.0183, 109.9936, 775.3969
22.2, 351.0046, 407.7194, 153.4693, 101.1337, 7.259547, 653.7759, 445.9753, 108.153, 1398.037, 1326.135, 876.3112, 1007.511, 124.3284, 378.5143, 389.2816, 103.9001, 735.6559
22.3, 372.6119, 427.5848, 166.8167, 95.8626, 6.810812, 617.1339, 421.6339, 102.2742, 1337.305, 1263.02, 922.9601, 1151.684, 116.1018, 405.7435, 491.9568, 98.14412, 697.9518
22.4, 348.763, 536.7294, 160.8468, 90.86628, 6.389814, 582.5453, 398.6211, 96.71503, 1279.212, 1309.994, 1041.784, 1096.813, 108.4196, 383.4027, 549.4539, 92.70703, 662.1802
22.5, 326.4406, 511.742, 149.3147, 86.13036, 5.994841, 549.8954, 376.8643, 91.45801, 1223.642, 1317.483, 982.0111, 1044.556, 101.2457, 362.292, 520.3959, 87.57116, 628.2419
22.6, 305.5468, 487.9178, 175.8723, 105.6549, 5.624281, 519.0755, 356.295, 86.48674, 1362.984, 1322.602, 1019.741, 1081.314, 94.5465, 367.459, 492.8747, 82.71981, 596.043
22.7, 324.2277, 465.2028, 205.51, 100.1482, 5.276627, 489.9829, 336.8484, 81.78569, 1407.056, 1259.655, 1266.408, 1130.96, 193.3981, 347.2261, 466.809, 78.13721, 565.4944
22.8, 303.4756, 443.5453, 190.7756, 94.9285, 320.3279, 462.5208, 318.4631, 77.34016, 1345.932, 1199.703, 1332.324, 1163.578, 180.6013, 328.1074, 442.1217, 73.80849, 536.5114
22.9, 341.3995, 422.8961, 194.3963, 126.6635, 369.5481, 436.5979, 301.0814, 73.13628, 1349.957, 1142.605, 1288.593, 1108.14, 205.0211, 492.5281, 418.7401, 251.6392, 600.8918
23, 319.5484, 403.2082, 180.4588, 120.0618, 346.7052, 412.128, 284.6483, 69.1609, 1291.314, 1088.224, 1258.023, 1215.119, 191.4553, 465.4088, 396.5949, 237.6986, 878.8987
23.1, 299.0958, 384.4368, 167.5206, 113.8043, 325.2743, 389.0294, 269.1122, 65.40161, 1296.724, 1225.543, 1185.843, 1181.208, 178.7871, 459.6683, 375.621, 224.5304, 833.853
23.2, 279.9523, 366.5394, 179.6393, 107.8728, 305.1681, 367.2255, 254.424, 61.84666, 1248.749, 1167.215, 1254.124, 1124.931, 166.9571, 434.3584, 355.7563, 293.1135, 791.116
23.3, 262.0341, 349.4751, 166.7598, 102.2505, 286.3047, 346.6436, 240.5375, 58.48494, 1250.707, 1158.362, 1182.168, 1174.544, 155.9099, 410.442, 336.942, 276.8753, 750.5695
23.4, 344.4631, 440.2949, 154.8038, 96.92127, 268.6074, 327.2153, 227.4089, 55.30595, 1214.25, 1172.834, 1114.341, 1175.396, 145.5937, 387.8425, 319.1228, 261.5367, 712.101
23.5, 322.4159, 419.797, 164.9998, 158.8107, 252.0039, 308.8759, 214.9969, 52.29975, 1278.792, 1117.015, 1138.293, 1160.83, 336.1282, 366.4873, 302.2459, 247.0478, 675.6041
23.6, 301.7798, 400.2534, 217.3483, 150.5336, 236.4268, 291.5644, 203.2623, 49.45696, 1223.241, 1146.473, 1072.983, 1174.932, 342.5334, 346.308, 465.1305, 233.3616, 640.9778
23.7, 299.4204, 538.6172, 201.7652, 163.032, 221.8125, 275.2231, 192.1682, 46.76869, 1209.859, 1141.794, 1011.42, 1118.953, 319.8687, 396.2142, 440.532, 220.4337, 608.1262
23.8, 280.2561, 513.5419, 187.2994, 154.5349, 208.1016, 259.7976, 181.6797, 44.22654, 1405.872, 1122.06, 1169.561, 1112.456, 298.7037, 374.3981, 417.2344, 208.2219, 576.9583
23.9, 442.8636, 700.1879, 416.6812, 176.3279, 195.2382, 245.2368, 171.7635, 41.82257, 1644.849, 1068.657, 1486.659, 1084.652, 278.9391, 353.7832, 395.1689, 359.1834, 547.3878
24, 414.5183, 667.5906, 386.8066, 235.9049, 183.1699, 231.492, 162.3887, 39.54928, 2085.732, 1136.219, 1414.198, 1126.811, 260.4823, 334.3034, 374.2704, 339.285, 519.3329
24.1, 387.9872, 636.511, 426.0208, 223.6096, 171.8477, 218.5176, 153.5255, 37.39955, 2493.794, 1154.528, 1523.603, 1073.125, 243.2467, 315.8962, 354.477, 320.489, 492.7159
24.2, 449.3153, 628.8068, 467.8302, 211.9552, 161.2252, 206.2703, 145.146, 35.36667, 2736.828, 1357.922, 1535.209, 1021.997, 255.9519, 298.5025, 335.7304, 302.7342, 467.463
24.3, 531.5204, 610.384, 569.0934, 200.9081, 151.2594, 194.7095, 137.2239, 346.9193, 2617.938, 1293.294, 1552.46, 973.3043, 379.8679, 282.0665, 317.9753, 285.9631, 443.5045
24.4, 497.5007, 581.9677, 528.2914, 190.4369, 141.9096, 183.7966, 129.7342, 328.0622, 2680.32, 1231.741, 1463.387, 926.9319, 354.7328, 266.5355, 301.1591, 270.121, 420.7738
24.5, 495.8121, 759.1522, 592.9794, 180.5114, 133.1377, 173.4954, 122.6533, 310.2301, 2876.616, 1215.194, 1618.093, 955.6732, 331.2609, 251.8597, 285.2323, 255.1566, 399.2082
24.6, 464.0778, 723.8099, 550.4648, 171.1032, 124.9081, 163.7715, 115.9589, 293.3673, 2843.726, 1157.358, 1590.548, 910.1409, 309.3421, 237.992, 270.1478, 241.0212, 378.7478
24.7, 529.9198, 690.1129, 510.9985, 242.9337, 117.1871, 154.5926, 109.6298, 277.4211, 2846.73, 1201.321, 1553.442, 866.7779, 288.8736, 224.8878, 255.861, 227.6689, 359.3361
24.8, 589.2909, 657.9847, 474.3617, 230.2721, 109.9434, 145.9282, 103.6462, 262.3417, 2763.697, 1275.972, 1602.47, 954.943, 269.7594, 212.5052, 242.3297, 215.0562, 340.9192
24.9, 598.2457, 627.3522, 676.4958, 218.2704, 103.1475, 137.7493, 97.9892, 248.0819, 3053.057, 1367.453, 2003.53, 1170.674, 251.91, 200.8043, 229.5141, 203.1423, 323.4463
25, 611.0881, 598.1459, 773.7489, 206.8943, 151.2408, 130.0289, 92.64093, 376.4894, 3016.429, 1344.264, 1988.873, 1170.972, 235.2416, 189.7478, 217.3762, 191.8885, 306.8689
25.1, 735.1052, 570.2992, 766.7928, 213.4998, 178.5395, 122.7412, 87.58457, 404.0768, 3002.168, 1280.285, 1874.761, 1146.38, 219.6762, 242.5287, 300.9952, 181.2581, 291.1411
25.2, 1205.953, 543.749, 711.8165, 202.3723, 190.28, 221.0268, 82.80419, 551.7581, 2954.305, 1246.826, 1794.834, 1091.762, 249.7973, 303.6088, 351.6514, 506.1969, 276.2195
25.3, 1430.909, 518.4347, 660.7817, 251.7992, 178.5182, 242.2037, 78.28473, 675.5507, 2919.856, 1267.055, 1858.579, 1260.933, 293.0994, 286.8916, 634.4889, 572.3049, 262.0626
25.4, 1573.892, 494.299, 613.406, 276.0238, 206.7561, 401.9962, 74.01194, 943.6271, 2871.74, 1489.489, 1805.368, 1262.337, 285.3174, 271.095, 842.3214, 726.014, 248.6312
25.5, 1502.647, 471.2869, 661.8817, 261.6375, 193.9759, 379.4656, 69.97236, 1016.043, 2937.127, 1418.599, 1701.785, 1272.391, 319.9383, 256.1681, 833.0995, 685.7936, 235.8883
25.6, 1586.259, 449.3462, 709.4175, 248.0011, 181.9856, 473.7216, 66.15325, 1039.744, 2809.536, 1446.633, 1604.144, 1211.768, 298.7687, 242.0631, 852.0406, 722.3699, 223.7985
25.7, 2115.792, 428.4269, 673.3555, 235.0753, 170.7365, 447.171, 62.5426, 1075.627, 3027.514, 1377.782, 1512.106, 1173.722, 278.9998, 228.7348, 1020.615, 885.4434, 212.3283
25.8, 2420.669, 408.4815, 625.0783, 222.8233, 160.1828, 422.1084, 59.12901, 1080.471, 2895.997, 1381.324, 1572.629, 1223.568, 260.539, 347.5668, 966.6397, 1071.956, 201.4459
25.9, 2428.255, 389.4646, 580.2624, 211.2099, 150.2814, 398.4505, 55.90174, 1021.741, 2839.535, 1481.964, 1482.399, 1165.272, 243.2997, 328.4293, 915.5189, 1012.571, 191.1214
