 , C00, C01, C03, C05, C07, C08, C09, C11, C12, C13, C18, C19, C21, C24, C25, C26, C33, C35, C36, C38, C54, C58, C63
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
10.8, 0, 3.111156, 143.4644, 173.8577, 316.6225, 3.42077, 201.6129, 191.113, 43.3334, 26.43761, 80.7474, 0.7035111, 102.2572, 0, 920.5623, 385.0786, 182.467, 1004.501, 146.8457, 0, 66.59418, 0, 1.995341
10.9, 0, 2.973967, 133.5205, 161.1462, 307.6513, 3.180771, 188.0877, 178.7645, 52.42793, 25.24799, 76.58734, 0.6530091, 135.6521, 0, 882.8044, 361.1513, 195.1611, 957.4194, 138.3786, 0, 63.177, 0, 1.896277
11, 0, 2.842828, 124.2659, 149.3641, 309.0708, 2.957611, 175.4697, 167.2138, 49.76859, 24.1119, 96.35219, 0.6061324, 129.6917, 0, 916.1244, 338.7108, 179.1286, 912.5448, 130.3997, 0, 59.93515, 0, 1.802131
11.1, 0, 2.717471, 115.6527, 138.4434, 293.6406, 2.750107, 163.6983, 156.4095, 47.24414, 23.02693, 91.38818, 0.5626209, 123.993, 0, 872.243, 317.6646, 164.4131, 869.7735, 122.881, 0, 56.85965, 0, 1.712659
11.2, 0, 2.597641, 107.6365, 128.3212, 278.9808, 2.557161, 152.7165, 146.3033, 44.84775, 21.99078, 86.67992, 0.5222328, 118.5448, 0, 830.4636, 307.483, 150.9065, 829.0069, 115.7957, 0, 53.94197, 0, 1.62763
11.3, 0, 2.483096, 100.176, 118.939, 345.3381, 2.377752, 142.4714, 136.85, 42.5729, 21.00125, 82.21422, 0.484744, 113.336, 0, 805.382, 295.4153, 138.5095, 821.7288, 109.119, 0, 51.17401, 0, 1.546822
11.4, 0, 2.373602, 93.23256, 110.2429, 328.0973, 2.210931, 132.9137, 277.4288, 40.41345, 20.05625, 228.3143, 0.4499463, 108.3561, 0, 814.4808, 348.771, 127.1309, 783.2141, 102.8272, 0, 48.54808, 0, 1.470026
11.5, 0, 2.268936, 86.77039, 102.1825, 311.7172, 2.055813, 123.9971, 259.503, 38.36353, 19.15377, 216.5517, 0.4176466, 103.595, 0, 910.0003, 327.0997, 116.6871, 746.5045, 97.67227, 0, 46.0569, 0, 1.397043
11.6, 0, 2.168886, 93.63187, 94.7115, 296.1549, 1.911579, 115.6787, 242.7355, 36.41759, 18.2919, 205.3951, 0.3876656, 99.04305, 0, 866.4122, 384.785, 107.1012, 711.5156, 167.6618, 0, 43.69355, 0, 1.327683
11.7, 0, 2.073247, 166.068, 87.78671, 281.3695, 1.777464, 134.0137, 227.0514, 34.57036, 17.46882, 194.8133, 0.3598368, 94.69114, 0, 824.912, 360.876, 98.30282, 678.1666, 189.4019, 0, 41.45148, 0, 1.261767
11.8, 0, 1.981826, 167.1463, 81.36823, 267.3223, 1.652758, 163.8009, 212.3808, 32.81683, 16.68277, 184.7766, 0.3340057, 90.53045, 0, 802.5059, 338.4525, 90.22721, 778.2199, 178.4811, 0, 39.32445, 0, 1.199123
11.9, 0, 18.60642, 155.561, 75.41903, 278.1005, 1.536802, 236.9325, 198.658, 31.15224, 15.93209, 175.257, 0.3100289, 86.55258, 0, 764.0667, 317.4224, 82.81502, 900.8104, 168.19, 0, 37.30656, 0, 1.139589
12, 0, 17.78595, 144.7787, 69.9048, 264.2166, 1.428981, 221.0378, 185.822, 29.57208, 15.21519, 166.2279, 0.2877733, 82.7495, 0, 865.2887, 318.749, 76.01174, 858.5891, 158.4922, 74.68003, 35.39223, 0, 1.083011
12.1, 0, 65.89604, 134.7438, 64.79375, 251.0257, 1.328724, 206.2094, 173.8153, 28.07208, 14.53054, 157.6639, 0.2671153, 79.11352, 0, 823.8423, 298.9431, 69.76736, 818.3468, 149.3536, 70.99993, 33.57612, 0, 1.029242
12.2, 0, 62.9903, 125.4043, 60.05639, 238.4934, 1.235502, 192.3757, 162.5844, 26.64816, 13.87671, 149.5412, 0.2479403, 75.6373, 0, 829.1583, 280.368, 124.1657, 844.9957, 140.7419, 69.26463, 31.85321, 0, 0.9781429
12.3, 0, 60.21269, 189.499, 55.66539, 317.1986, 1.14882, 179.4701, 229.0468, 25.29647, 13.25229, 141.8369, 0.2301417, 72.31383, 0, 789.4424, 262.947, 113.9655, 879.9141, 163.8361, 65.85139, 30.2187, 0, 0.9295804
12.4, 0, 57.55756, 176.3643, 51.59544, 301.3626, 1.06822, 175.5799, 214.2472, 24.01334, 12.65598, 134.5296, 0.2136208, 69.13639, 0, 930.0023, 246.6085, 104.6032, 838.6722, 170.7837, 62.60635, 28.66807, 0, 0.8834289
12.5, 0, 55.01952, 164.1401, 47.82307, 286.3173, 0.9932741, 163.801, 201.461, 22.79529, 12.08649, 127.5987, 0.1982859, 117.3966, 0, 885.4562, 250.5866, 96.00999, 880.5765, 160.9363, 59.52121, 27.197, 0, 0.8395688
12.6, 0, 52.59338, 152.7632, 44.32651, 272.0231, 0.9235867, 152.8123, 188.4438, 21.63903, 11.54263, 196.7057, 0.1840519, 112.2383, 0, 903.5483, 374.2173, 88.12275, 839.3036, 243.3987, 56.58811, 25.80142, 0, 0.7978862
12.7, 0, 50.27424, 142.1748, 41.0856, 258.4425, 0.8587884, 246.3188, 176.2677, 20.54142, 11.02324, 186.5715, 0.1708396, 107.3066, 0, 860.2693, 350.9649, 80.88344, 799.9652, 243.7617, 53.79955, 24.47746, 0, 0.758273
12.8, 0, 48.05735, 132.3203, 38.08165, 245.5399, 0.7985364, 254.9259, 164.8784, 19.49948, 10.52723, 176.9595, 0.1585758, 102.5916, 0, 819.0633, 329.1573, 74.23884, 762.4705, 229.7065, 51.1484, 23.22143, 0, 0.7206265
12.9, 0, 45.93823, 123.1489, 35.29733, 233.2814, 0.7425116, 237.8241, 154.225, 18.5104, 10.05353, 407.3975, 0.1471923, 98.08372, 0, 779.8311, 308.7047, 140.3573, 726.7333, 216.4617, 50.27553, 22.02985, 0, 0.6848491
13, 0, 43.91254, 114.6131, 32.71658, 221.635, 0.6904175, 221.8696, 144.2599, 17.57148, 9.601148, 386.4086, 0.136626, 93.77396, 0, 742.478, 289.523, 128.827, 692.671, 203.9807, 47.79804, 20.89942, 0, 0.650848
13.1, 0, 41.97618, 106.669, 30.32452, 210.57, 0.6419783, 206.9853, 134.9387, 16.68019, 9.169122, 366.5011, 0.1268182, 89.65357, 0, 833.9491, 271.5332, 118.2438, 660.2053, 192.2192, 45.44263, 19.82699, 0, 112.4897
13.2, 0, 40.12521, 99.27554, 28.10736, 200.0574, 0.5969375, 245.83, 126.2198, 21.23067, 8.756536, 347.6191, 0.1177145, 85.71423, 0, 861.086, 259.157, 108.53, 629.2612, 181.1359, 43.2033, 18.8096, 0, 244.883
13.3, 0, 38.35586, 134.7603, 26.05231, 190.0697, 0.5550568, 229.3383, 118.0642, 20.15377, 8.362514, 438.7404, 0.1092643, 82.43311, 0, 832.5457, 302.1877, 99.61425, 599.7675, 170.6917, 41.07432, 17.84441, 0, 232.7252
13.4, 0, 36.66452, 143.7239, 24.1475, 180.5805, 0.5161144, 213.9531, 110.4357, 19.1315, 13.01541, 416.1368, 0.1014207, 78.81104, 0, 821.64, 283.4109, 91.43091, 571.6562, 160.8497, 39.05025, 16.92874, 0, 221.1709
13.5, 0, 35.04777, 133.7621, 22.38197, 171.5652, 0.4799042, 199.5999, 138.1664, 18.16108, 12.42975, 394.6977, 0.09414013, 75.34811, 0, 782.2842, 265.8009, 86.4596, 544.8625, 151.5752, 37.12592, 16.06007, 0, 210.1903
13.6, 0, 33.50231, 124.4907, 20.74552, 162.9999, 0.4462344, 186.2097, 129.239, 17.23988, 45.89305, 374.3631, 0.08738223, 72.03735, 0, 872.6061, 249.2851, 79.35692, 641.3239, 142.8354, 35.29642, 15.23597, 0, 199.7549
13.7, 0, 32.025, 120.7655, 19.22872, 154.8622, 0.4149269, 173.7177, 120.8883, 16.36541, 43.82798, 355.0761, 0.08110944, 68.87206, 0, 830.8092, 233.7955, 72.83772, 708.6871, 134.5996, 33.55707, 14.45415, 0, 189.8375
13.8, 0, 50.98206, 128.6894, 75.8069, 147.1308, 0.3858159, 162.0638, 113.0773, 15.5353, 54.3615, 369.8242, 0.07528695, 65.84585, 0, 791.0143, 219.2683, 172.0242, 675.4706, 126.8386, 31.90344, 13.71245, 0, 180.4125
13.9, 0, 48.73397, 177.0706, 70.26431, 139.7854, 0.3587474, 151.1917, 162.2451, 14.74729, 90.06561, 350.7711, 0.06988242, 62.95261, 0, 828.1509, 205.6438, 157.8923, 734.7134, 119.5252, 30.33129, 13.00882, 0, 171.4555
14, 0, 46.585, 164.7974, 173.1093, 132.8066, 54.78132, 141.0489, 220.5589, 13.99926, 86.01289, 454.5706, 0.06486587, 84.46959, 0, 788.4833, 192.8659, 144.9214, 794.2754, 112.6334, 28.83662, 12.34129, 0, 162.9431
14.1, 0, 215.7185, 329.3835, 160.4525, 126.1764, 258.5487, 320.2775, 405.647, 13.28916, 137.8987, 576.7563, 0.06020943, 220.2185, 0, 896.3917, 180.882, 272.9443, 757.0474, 106.139, 27.4156, 371.4354, 0, 337.308
14.2, 0, 206.2062, 306.5532, 148.7211, 119.8771, 240.4091, 331.986, 441.632, 12.61509, 131.6936, 547.0422, 239.3996, 210.5422, 0, 853.4554, 169.6427, 496.4384, 721.5644, 100.0191, 26.06461, 594.6458, 0, 320.5614
14.3, 0, 197.1134, 285.3053, 137.8474, 113.8923, 327.5745, 309.7146, 595.2964, 74.85856, 125.7677, 637.4764, 332.6378, 201.291, 0, 812.5759, 159.1017, 455.6559, 934.363, 94.25201, 24.78019, 617.6909, 0, 304.6463
14.4, 0, 188.4215, 265.5301, 127.7688, 108.2063, 447.5191, 288.9373, 556.832, 74.63707, 120.1085, 973.6053, 308.7592, 192.4464, 0, 819.0106, 149.2158, 418.2236, 906.5837, 88.81748, 23.55906, 622.9568, 0, 377.4402
14.5, 0, 180.1129, 247.1255, 118.427, 102.8041, 462.5471, 347.5456, 520.853, 315.0647, 114.704, 960.6021, 286.5947, 183.9904, 0, 836.879, 139.9441, 383.8664, 864.0918, 83.6963, 22.39812, 590.9905, 0, 358.7012
14.6, 0, 172.1706, 229.9967, 109.7683, 97.67169, 430.0951, 402.5182, 487.1986, 404.9023, 109.5426, 926.9646, 266.0213, 175.9059, 0, 850.7305, 131.2485, 352.3317, 823.5915, 78.87041, 21.29437, 597.3948, 0, 340.8925
14.7, 0, 164.5786, 214.0551, 101.7426, 92.79549, 399.92, 375.5151, 455.7188, 384.3642, 104.6135, 1167.427, 250.744, 168.1767, 0, 809.9813, 123.0932, 323.3875, 784.9894, 74.32278, 20.24503, 666.5822, 0, 323.968
14.8, 0, 157.3214, 199.2184, 94.30379, 117.561, 371.8618, 350.3235, 426.273, 364.8678, 99.90614, 1458.952, 232.7441, 184.9815, 0, 788.7659, 115.4447, 296.8212, 748.1967, 70.03735, 19.24739, 632.3774, 0, 307.8838
14.9, 0, 150.3842, 185.4101, 87.40881, 111.6918, 406.1691, 326.8219, 398.7299, 346.3604, 95.41063, 1552.861, 216.0365, 176.8535, 0, 750.9848, 108.2714, 272.4372, 713.1285, 65.99904, 18.29891, 622.1731, 0, 292.5981
15, 0, 143.7529, 172.5589, 81.01796, 106.1157, 377.6725, 304.8969, 372.9664, 338.4019, 91.1174, 2535.499, 200.5281, 169.0827, 0, 715.0135, 101.5438, 250.0564, 679.7039, 62.19356, 17.39717, 590.2471, 0, 278.0713
15.1, 0, 137.414, 160.5984, 75.09437, 188.4636, 351.1753, 284.4428, 395.7804, 321.2369, 87.01736, 2837.19, 186.1331, 161.6532, 0, 776.8243, 102.08, 229.5142, 647.8459, 58.60751, 16.53987, 559.9594, 0, 459.0579
15.2, 0, 131.3546, 149.4669, 69.60388, 179.0547, 326.5371, 265.3608, 370.2075, 304.9426, 83.10181, 2741.738, 172.7714, 154.5502, 0, 739.6152, 296.723, 210.6596, 617.4812, 55.22822, 15.72481, 531.2258, 0, 436.2668
15.3, 0, 125.5624, 139.107, 64.51482, 170.1155, 303.6275, 247.559, 346.2869, 289.4748, 79.36245, 2633.938, 160.3689, 202.036, 0, 704.1885, 278.2858, 193.3538, 588.5397, 52.04379, 14.94992, 503.9666, 0, 414.6071
15.4, 0, 120.0256, 129.4652, 59.79786, 180.4629, 282.3252, 230.9514, 323.912, 274.7916, 75.79135, 2605.246, 186.2516, 193.1586, 0, 670.4586, 260.9942, 177.4698, 599.5847, 49.04296, 14.21322, 478.1062, 0, 394.0229
15.5, 0, 114.733, 120.4916, 55.42577, 171.4534, 262.5174, 215.4579, 302.9828, 260.8531, 72.38094, 2653.487, 172.8814, 184.6713, 0, 734.4146, 269.4473, 162.8906, 571.4819, 46.21517, 31.51485, 453.5728, 0, 374.4606
15.6, 0, 109.6738, 112.1401, 51.37334, 162.8937, 244.0994, 201.0038, 283.4059, 247.6217, 69.12399, 2516.781, 160.471, 176.5569, 0, 699.2369, 252.7049, 149.5091, 694.6934, 43.55042, 29.96185, 430.2983, 0, 415.3148
15.7, 0, 104.8376, 104.3674, 47.6172, 154.7613, 226.9735, 191.8112, 265.0939, 235.0614, 66.0136, 2387.118, 148.9515, 168.7991, 0, 665.7442, 237.0028, 137.2269, 677.9879, 41.03933, 28.48538, 408.2181, 0, 394.6955
15.8, 0, 100.2147, 97.13342, 44.13569, 147.0349, 211.0492, 178.9435, 247.9652, 223.1383, 63.04316, 2264.135, 138.2589, 161.3821, 0, 633.8558, 222.2764, 125.9536, 819.5004, 38.67302, 27.08167, 387.2709, 0, 375.0998
15.9, 0, 95.79565, 90.40086, 40.90874, 139.6943, 196.2422, 166.939, 231.9432, 211.8199, 60.20638, 2272.949, 128.3339, 154.291, 0, 603.4948, 208.465, 115.6065, 805.332, 36.44315, 57.24527, 367.3987, 0, 356.477
16, 0, 91.57146, 84.13497, 37.91771, 132.7201, 182.474, 155.7398, 216.9564, 201.0756, 57.49726, 2296.79, 119.1214, 147.5116, 0, 574.588, 195.5118, 106.1094, 811.1974, 34.34185, 57.77713, 348.5461, 0, 338.7787
16.1, 0, 87.53355, 78.30338, 35.14538, 126.0942, 169.6717, 145.2919, 202.938, 190.8763, 54.91003, 2211.935, 110.5702, 141.03, 0, 547.0658, 183.3634, 97.39248, 773.1763, 32.36171, 117.6126, 330.6609, 0, 321.9592
16.2, 0, 83.67369, 72.87598, 32.57574, 119.799, 157.7677, 135.545, 248.8281, 327.129, 52.43923, 2097.977, 102.6329, 134.8332, 0, 520.8619, 171.97, 168.619, 778.5332, 30.49575, 111.8169, 313.6935, 0, 305.9747
16.3, 0, 79.98403, 67.82478, 30.19398, 113.8181, 146.6988, 126.4519, 232.7503, 310.5358, 50.0796, 2227.481, 99.09704, 128.9086, 0, 605.7996, 161.2844, 154.7669, 742.043, 28.73738, 106.3067, 297.5967, 0, 290.7838
16.4, 0, 76.45707, 63.12368, 27.98636, 108.1358, 136.4065, 117.9688, 310.0472, 313.0766, 47.82615, 2182.556, 91.98329, 123.2445, 0, 576.7824, 151.2628, 142.0527, 707.2632, 27.08039, 101.0681, 282.3259, 0, 276.347
16.5, 0, 73.08563, 58.74843, 25.94015, 102.7372, 126.8363, 110.0548, 348.7763, 297.1962, 45.67411, 2070.112, 85.38021, 117.8291, 0, 549.1552, 188.7893, 130.3831, 674.1135, 25.51895, 96.08768, 267.8387, 0, 262.627
16.6, 0, 69.86286, 54.67643, 24.04355, 97.60808, 117.9376, 102.6717, 326.2406, 282.1213, 43.61889, 1963.461, 79.25114, 112.6518, 0, 597.3065, 177.0587, 119.6721, 642.5176, 24.04754, 91.35265, 254.0949, 0, 249.5882
16.7, 0, 66.7822, 50.88668, 22.28562, 92.73505, 109.6631, 140.2006, 305.1609, 267.8111, 41.65616, 2019.216, 73.56204, 107.7019, 0, 568.6961, 166.0569, 109.841, 612.4025, 22.66097, 86.85094, 241.0564, 0, 237.1968
16.8, 0, 63.83738, 47.3596, 20.65622, 88.1053, 101.9692, 130.7952, 290.7697, 382.9726, 39.78174, 1950.734, 68.28134, 102.9695, 0, 541.4561, 155.7388, 198.6339, 583.699, 58.65308, 82.57108, 228.6869, 0, 225.4205
16.9, 0, 61.02242, 44.077, 19.14595, 83.7067, 94.81516, 141.0651, 271.982, 363.5468, 37.99167, 1969.777, 63.37972, 98.44509, 0, 536.3297, 146.0618, 182.3161, 556.3409, 141.5468, 78.50212, 216.9521, 0, 255.6871
17, 0, 58.33159, 154.3695, 17.7461, 79.52769, 88.16299, 178.9202, 254.4082, 345.1063, 36.28215, 1928.983, 58.82997, 94.11945, 0, 510.64, 136.9861, 221.1109, 530.265, 302.9482, 74.63367, 205.8195, 0, 242.9928
17.1, 0, 55.75941, 143.6698, 16.4486, 75.5573, 81.97753, 166.9172, 237.9699, 327.6013, 34.64955, 1872.734, 54.60682, 89.98389, 0, 554.1338, 128.4743, 202.9466, 505.4112, 383.4458, 70.95586, 195.2581, 0, 278.7277
17.2, 0, 53.30065, 164.6887, 15.24597, 71.78516, 76.22604, 195.6431, 222.5937, 310.9841, 33.09042, 1776.252, 98.51646, 86.03003, 0, 527.5914, 133.5847, 186.2745, 481.7224, 1032.423, 67.45927, 185.2387, 0, 264.8895
17.3, 0, 50.95031, 153.2737, 14.13127, 68.20132, 70.87807, 182.5183, 208.2111, 295.2099, 31.60143, 1719.248, 91.44439, 82.24991, 0, 502.3203, 129.9841, 170.972, 459.1439, 1193.636, 64.135, 175.7334, 0, 251.7384
17.4, 0, 48.70362, 142.6499, 13.09807, 64.7964, 65.90532, 170.274, 194.7577, 280.2357, 30.17945, 1736.899, 84.88, 78.63588, 0, 478.2597, 171.393, 156.9266, 437.6237, 1264.054, 60.97454, 166.7159, 0, 292.2173
17.5, 0, 46.55599, 132.7625, 12.14041, 61.56148, 61.28145, 158.8511, 182.1737, 266.0212, 61.35157, 1719.827, 78.78683, 75.18065, 0, 455.3516, 226.9025, 144.035, 442.1081, 1191.169, 57.96982, 158.1611, 0, 277.7094
17.6, 0, 44.50307, 131.0906, 11.25277, 58.48806, 56.98198, 148.1945, 170.4028, 254.4923, 58.59091, 1631.222, 73.13107, 71.87724, 0, 433.5407, 212.8036, 132.2025, 493.7115, 1122.487, 55.11317, 150.0453, 0, 424.5945
17.7, 0, 42.54067, 122.0044, 10.43003, 55.56807, 52.98417, 171.5554, 159.3924, 281.2357, 79.86377, 1547.183, 67.88131, 68.71899, 0, 412.7746, 199.5808, 121.342, 470.571, 1143.369, 52.39729, 142.3459, 0, 409.5818
17.8, 0, 40.6648, 113.548, 9.667442, 52.79387, 49.26683, 205.4385, 149.0934, 319.0436, 76.27011, 1540.439, 63.00841, 65.6995, 0, 393.0031, 187.1797, 111.3737, 508.0752, 1097.653, 49.81524, 135.0416, 0, 695.9683
17.9, 0, 38.87165, 105.6777, 8.960611, 50.15816, 45.81031, 191.6565, 139.4599, 302.8605, 72.83816, 1461.077, 58.48531, 62.81269, 0, 374.1787, 175.5491, 102.2244, 484.2615, 1177.696, 47.36044, 128.1121, 0, 748.7664
18, 0, 37.15758, 98.35291, 8.305461, 47.65405, 42.59629, 237.4807, 130.4489, 303.4079, 69.56064, 1649.852, 54.2869, 60.05273, 0, 356.2559, 234.8898, 93.8266, 461.5641, 1109.791, 45.0266, 121.5382, 0, 711.5919
18.1, 0, 35.51908, 157.6183, 7.698211, 45.27494, 39.60776, 221.5492, 142.2811, 371.3338, 66.4306, 1564.853, 63.14874, 57.41404, 0, 339.1916, 220.2946, 126.8224, 461.1566, 1054.152, 42.80776, 171.5852, 0, 676.2631
18.2, 0, 33.95284, 244.92, 7.13536, 43.01462, 36.82891, 302.4856, 133.0877, 352.4984, 63.44139, 1484.232, 58.61557, 54.89128, 0, 351.902, 211.3912, 177.5192, 656.6942, 993.3704, 40.69827, 162.7805, 0, 723.592
18.3, 0, 32.45566, 227.944, 6.613662, 77.94979, 34.24501, 282.1932, 124.4884, 353.4545, 60.5867, 1407.766, 54.40781, 52.47939, 0, 335.0463, 198.2561, 162.936, 842.2341, 936.0931, 38.69273, 154.4277, 0, 687.6674
18.4, 0, 31.0245, 212.1447, 6.130107, 114.7932, 31.84241, 263.2622, 116.4447, 407.0291, 148.6358, 1335.238, 50.50211, 50.17346, 0, 333.0508, 393.9001, 149.5507, 990.825, 1041.143, 36.78602, 146.5034, 0, 738.409
18.5, 0, 29.65645, 197.4404, 5.681907, 128.4051, 29.60837, 245.6011, 108.9208, 386.3831, 368.9336, 1266.448, 46.87679, 47.96886, 0, 317.098, 369.4247, 137.2651, 944.3847, 981.1107, 34.97327, 138.9858, 0, 737.3294
18.6, 0, 28.34872, 183.7553, 5.266477, 121.9945, 27.53106, 229.1249, 101.883, 466.4326, 352.3326, 1201.201, 43.51171, 45.86113, 372.3066, 301.9093, 346.4701, 125.9887, 900.121, 924.5403, 33.24984, 131.8539, 0, 700.7228
18.7, 0, 27.09867, 171.0188, 4.881421, 115.904, 25.5995, 213.7539, 95.29994, 500.3936, 336.4785, 1165.872, 40.38819, 43.84601, 423.725, 287.4482, 324.9418, 115.6387, 857.932, 1000.727, 31.61135, 125.088, 0, 665.9335
18.8, 0, 25.90373, 159.1651, 4.524518, 110.1176, 23.80346, 199.4141, 89.14224, 475.0119, 321.3379, 1152.458, 37.4889, 41.91944, 829.9265, 273.6797, 304.7512, 106.139, 817.7204, 1249.729, 30.0536, 118.6693, 0, 719.614
18.9, 0, 24.76148, 148.133, 4.193711, 104.62, 22.13342, 186.0363, 83.38242, 522.1874, 401.9473, 1093.084, 34.79773, 40.07751, 1221.396, 260.5707, 285.8151, 97.41962, 779.3936, 1668.536, 28.57261, 112.5799, 0, 1092.426
19, 0, 23.6696, 137.8655, 3.88709, 99.39694, 20.58056, 173.556, 77.99476, 507.4517, 383.8607, 1036.769, 32.29976, 38.31652, 1634.208, 248.0897, 268.0557, 89.41656, 742.8631, 2045.161, 27.1646, 106.803, 0, 1188.274
19.1, 0, 22.62587, 128.3097, 3.602887, 94.4346, 19.13664, 161.9129, 72.95522, 481.7119, 366.588, 983.355, 29.9811, 36.63291, 1869.159, 271.0719, 430.0022, 82.07097, 708.0449, 2045.826, 25.82597, 101.3225, 0, 1425.817
19.2, 0, 21.62816, 119.4163, 3.339464, 89.72, 17.79403, 151.0509, 68.24129, 621.3369, 359.8863, 932.6932, 27.82888, 35.02328, 1811.901, 258.0879, 619.1924, 75.32882, 725.5541, 2041.857, 24.55331, 96.12331, 0, 1552.542
19.3, 0, 20.67445, 111.1393, 3.0953, 85.24078, 16.54561, 140.9176, 63.83196, 598.5648, 343.6924, 884.6414, 25.83117, 33.48437, 1921.303, 245.7257, 1051.235, 69.14053, 691.5471, 1924.125, 23.34337, 91.19087, 0, 1855.829
19.4, 0, 19.76279, 103.4359, 2.868989, 118.7018, 15.38478, 131.4641, 59.70753, 568.2034, 328.2271, 1021.343, 152.4533, 32.01308, 1930.362, 233.9557, 1449.76, 63.46062, 659.134, 1813.18, 22.19305, 86.51153, 0, 1847.929
19.5, 0, 28.8132, 96.26653, 2.659224, 115.2183, 14.3054, 194.2148, 55.84959, 539.3821, 313.4578, 968.7242, 205.5098, 30.60644, 1823.956, 222.7495, 1761.337, 58.24731, 684.7908, 1759.068, 21.09941, 82.0723, 0, 1869.685
19.6, 0, 47.44797, 89.59407, 2.464797, 109.4661, 13.30174, 181.1858, 52.24093, 590.2977, 299.353, 918.8162, 190.7572, 29.2616, 1723.415, 212.08, 2075.749, 53.46228, 710.1435, 1657.641, 20.05967, 77.86087, 0, 1988.529
19.7, 0, 45.35571, 83.38409, 2.284584, 104.0011, 12.3685, 169.0309, 48.86544, 728.9603, 285.8829, 973.8919, 317.3909, 27.97586, 1628.416, 201.9216, 1946.77, 49.07034, 718.7279, 1562.062, 19.07117, 73.86554, 0, 1915.82
19.8, 0, 43.35572, 77.60455, 2.117548, 98.80887, 11.50073, 157.6914, 45.70806, 691.9848, 273.019, 923.7176, 310.6838, 26.74661, 1538.654, 192.2498, 1968.677, 45.0392, 738.7475, 1471.994, 18.13137, 70.07523, 0, 2083.377
19.9, 0, 41.44391, 72.22559, 1.962724, 93.8759, 10.69385, 167.8914, 42.75468, 656.8848, 260.7339, 1068.108, 288.3811, 25.57137, 1467.615, 183.0412, 1846.351, 41.33921, 847.6761, 1387.12, 17.23789, 66.47941, 0, 2190.554
20, 0, 39.61641, 67.21946, 1.819221, 89.18919, 9.943577, 156.6283, 39.99213, 623.5652, 249.0015, 1086.72, 317.3672, 24.44778, 1434.121, 174.2737, 1731.625, 37.94319, 871.0211, 1324.77, 16.38844, 63.0681, 0, 2121.133
20.1, 0, 37.86949, 62.56031, 1.686209, 84.73647, 9.245942, 146.1208, 37.40809, 591.9357, 237.7971, 1091.325, 294.5848, 23.37355, 1479.912, 165.9262, 1780.554, 34.82615, 830.196, 1248.384, 15.58084, 59.83184, 0, 2050.429
20.2, 0, 36.1996, 58.22411, 1.562923, 80.50606, 8.597253, 136.3182, 34.991, 561.9105, 227.0969, 1035.101, 273.4379, 22.34653, 1398.336, 259.6285, 1685.269, 31.96517, 791.2845, 1250.163, 14.81305, 56.76165, 0, 2085
20.3, 0, 34.60335, 54.18846, 1.448651, 76.48683, 7.994075, 127.1733, 32.7301, 533.4084, 216.8781, 981.7728, 253.809, 21.36463, 1321.256, 274.6771, 1589.907, 29.33922, 802.8256, 1178.079, 14.08309, 53.84901, 0, 2043.9
20.4, 0, 33.07749, 50.43253, 1.342733, 72.66827, 7.433217, 118.6418, 30.61528, 506.3519, 207.1192, 962.2252, 235.5891, 20.42588, 1248.426, 261.5203, 1677.959, 26.929, 765.1969, 1122.789, 13.3891, 51.08582, 0, 1942.425
20.5, 0, 31.61891, 46.93692, 1.24456, 69.04035, 6.911707, 110.6826, 178.0603, 480.6679, 197.7994, 990.5538, 218.6772, 19.52837, 1179.609, 306.6081, 1792.217, 24.71677, 772.2943, 1078.84, 12.72931, 48.46441, 344.3393, 1881.754
20.6, 0, 30.22465, 43.68361, 1.153565, 65.59355, 6.426787, 103.2575, 166.5551, 456.2867, 188.8989, 985.0461, 202.9793, 18.67031, 1114.586, 291.9218, 1720.629, 22.68628, 736.0966, 1016.634, 12.10203, 45.97752, 344.7614, 1788.329
20.7, 0, 28.89187, 40.6558, 1.069222, 62.31883, 5.975888, 96.33038, 233.8684, 433.1421, 180.399, 1018.938, 188.4083, 17.84994, 1053.148, 277.9391, 1613.716, 20.8226, 799.8962, 1006.74, 11.50566, 43.61824, 578.1482, 1812.972
20.8, 0, 27.61786, 37.83785, 0.9910465, 59.2076, 5.556623, 89.86801, 305.9652, 411.1715, 172.2815, 1072.261, 174.8833, 17.06562, 995.0955, 295.5122, 1513.446, 19.11201, 762.4048, 948.6914, 10.93868, 41.38003, 1025.389, 1852.797
20.9, 0, 26.40002, 35.21521, 0.9185867, 56.25169, 5.166775, 83.83918, 286.1956, 390.3154, 164.5293, 1017.019, 162.3292, 16.31576, 940.2434, 330.6548, 1775.629, 17.54196, 726.6707, 893.9903, 10.39964, 39.25667, 1007.249, 1760.81
21, 0, 25.23589, 32.77436, 46.75906, 53.44336, 4.804277, 78.21479, 267.7034, 370.5172, 157.1259, 964.6227, 150.6763, 15.59886, 983.0986, 314.8167, 1700.466, 16.10088, 747.6863, 888.8304, 9.887166, 37.24227, 959.216, 1788.179
21.1, 0, 24.1231, 30.50269, 64.14112, 50.77523, 4.467213, 72.96771, 250.406, 351.7232, 150.0557, 914.9258, 139.8599, 14.91345, 928.9078, 299.7373, 1696.059, 14.77819, 712.642, 837.5809, 9.399943, 35.33123, 913.4739, 1755.695
