 , C00, C01, C02, C03, C05, C07, C10, C11, C12, C15, C18, C22, C25, C47
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
181.3, 726.7509, 25.17104, 171.8565, 419.0963, 13.22843, 135.6969, 495.7177, 709.6973, 350.1544, 23.31455, 372.0487, 7.67407, 832.2661, 29.43459
181.4, 690.0851, 23.76943, 163.4834, 441.434, 12.52507, 127.6054, 474.2216, 711.6924, 376.4872, 21.81799, 346.4294, 7.159638, 1239.135, 27.66075
181.5, 655.2693, 22.44587, 155.5182, 430.7668, 11.85911, 119.9964, 507.9495, 730.7377, 349.6039, 20.4175, 322.5743, 6.679691, 1485.487, 25.9938
181.6, 622.2099, 21.196, 188.3949, 405.2686, 11.22856, 112.8411, 485.9231, 688.0657, 345.6195, 19.1069, 300.3619, 6.231918, 1435.862, 24.42732
181.7, 590.8184, 20.01573, 184.062, 381.2798, 10.63153, 106.1125, 464.8518, 695.2136, 320.9403, 634.4059, 279.679, 5.814161, 1354.815, 22.95523
181.8, 561.0107, 18.90119, 192.1049, 358.7109, 10.06625, 99.78506, 444.6942, 654.616, 298.0234, 593.6835, 260.4203, 5.424408, 1404.821, 21.57186
181.9, 532.7068, 17.8487, 182.7453, 454.3781, 9.531023, 93.83495, 446.8854, 616.3892, 284.4538, 555.5751, 242.4878, 5.060782, 1348.453, 20.27186
182, 571.2257, 16.85483, 173.8416, 427.4823, 9.024256, 88.23964, 509.0114, 580.3947, 264.1422, 519.9129, 225.7902, 4.721532, 1272.34, 19.0502
182.1, 542.4065, 15.91629, 174.5404, 402.1786, 8.544434, 82.97797, 486.9389, 546.5021, 245.281, 486.5398, 210.2423, 4.405024, 1200.523, 17.90216
182.2, 515.0413, 15.03002, 166.0365, 378.3727, 8.090123, 78.03006, 465.8235, 514.5887, 251.0358, 455.309, 195.765, 4.109733, 1132.76, 16.82331
182.3, 489.0566, 14.19309, 179.2792, 355.9759, 7.659969, 73.37718, 478.6722, 693.0654, 233.1105, 426.0828, 182.2847, 3.834237, 1171.641, 15.80947
182.4, 464.3829, 13.40277, 170.5444, 334.9048, 7.252686, 69.00175, 457.9153, 652.5934, 272.4334, 398.7327, 169.7326, 3.577209, 1105.508, 14.85674
182.5, 440.9541, 12.65646, 162.2352, 315.081, 6.867058, 64.88723, 438.0585, 747.7571, 252.9801, 373.1381, 158.0448, 3.33741, 1109.545, 13.96141
182.6, 418.7072, 11.9517, 154.3308, 296.4306, 6.501935, 61.01805, 454.1617, 783.6362, 234.9159, 1103.561, 147.1618, 3.113686, 1046.917, 13.12004
182.7, 397.5828, 11.28619, 173.7001, 278.8841, 6.156225, 57.37959, 437.0331, 737.8752, 218.1416, 2222.93, 137.0283, 2.90496, 1013.597, 12.32938
182.8, 377.5241, 10.65774, 183.2834, 284.2172, 5.828896, 53.95809, 418.0818, 694.7864, 202.5651, 2457.66, 127.5926, 2.710226, 956.385, 11.58636
182.9, 358.4774, 10.06428, 174.3535, 267.3937, 5.518972, 50.74061, 410.1966, 803.2516, 188.1008, 2338.526, 118.8065, 2.528546, 902.4022, 10.88813
183, 340.3917, 9.503861, 229.51, 251.566, 5.225526, 47.71498, 451.8469, 777.4163, 174.6694, 2360.982, 110.6255, 2.359044, 906.7762, 10.23197
183.1, 323.2184, 8.974653, 228.4098, 236.6752, 4.947683, 44.86977, 432.2533, 732.0184, 162.197, 2209.431, 103.0079, 2.200906, 855.5934, 9.615349
183.2, 306.9115, 8.474914, 217.2813, 222.6658, 4.684613, 42.19422, 413.5093, 767.2584, 150.6152, 2067.608, 95.91476, 2.053368, 807.2997, 9.035892
183.3, 291.4273, 8.003001, 206.695, 209.4857, 4.435531, 39.67821, 395.5781, 722.4537, 139.8604, 2199.943, 89.31009, 1.91572, 899.6968, 8.491354
183.4, 276.7243, 7.557366, 196.6245, 221.8829, 4.199692, 37.31223, 444.5209, 680.2655, 129.8736, 2058.729, 83.16021, 1.7873, 848.9136, 7.979633
183.5, 262.7632, 7.136546, 187.0446, 208.7491, 3.976393, 35.08733, 425.2449, 685.2087, 120.5999, 1926.58, 77.43381, 1.667488, 800.9969, 7.49875
183.6, 249.5063, 6.739158, 177.9315, 196.3927, 3.764967, 32.9951, 406.8048, 645.1955, 111.9884, 1922.373, 72.10172, 1.555708, 816.5819, 7.046846
183.7, 236.9184, 6.363898, 169.2624, 184.7677, 3.564783, 31.02762, 389.1643, 607.5188, 103.9918, 1903.421, 67.13681, 1.451421, 770.4902, 6.622177
183.8, 224.9654, 6.009534, 161.0156, 173.8309, 3.375242, 29.17747, 431.6969, 572.0423, 96.56622, 1781.241, 62.51378, 1.354124, 785.4584, 6.223099
183.9, 213.6156, 5.674902, 153.1707, 163.5414, 3.195779, 27.43764, 412.977, 624.265, 89.67085, 1851.863, 58.20909, 1.263351, 741.1235, 5.848072
184, 202.8383, 5.358903, 145.7079, 183.8171, 3.025859, 25.80155, 395.0689, 587.8106, 83.26785, 1732.992, 54.20082, 1.178662, 699.291, 5.495645
184.1, 192.6048, 5.060501, 138.6088, 172.9365, 2.864973, 24.26303, 453.1105, 553.485, 77.32205, 1847.553, 50.46856, 1.09965, 736.2759, 5.164456
184.2, 182.8876, 4.778715, 131.8555, 162.7, 2.712641, 22.81624, 476.0637, 549.7407, 71.80083, 1728.959, 46.9933, 1.025935, 782.3265, 4.853226
184.3, 204.8923, 4.512619, 125.4313, 205.5724, 2.568409, 21.45572, 455.4199, 561.4845, 66.67384, 1617.977, 43.75734, 0.9571614, 738.1683, 4.560752
184.4, 194.5552, 4.261341, 119.3201, 193.4041, 2.431846, 20.17633, 435.6714, 528.6962, 61.91296, 1514.12, 40.74422, 0.892998, 702.8288, 4.285904
184.5, 184.7396, 4.024054, 113.5066, 181.9561, 2.302544, 18.97323, 416.7791, 667.9652, 57.49203, 1416.929, 37.93858, 0.8331358, 663.1578, 4.027619
184.6, 175.4192, 3.799981, 107.9764, 171.1856, 2.180117, 17.84188, 398.7062, 757.2476, 53.38678, 1325.977, 35.32613, 0.7772865, 625.7261, 3.784899
184.7, 166.569, 3.588384, 131.5425, 161.0527, 2.0642, 16.77798, 381.4169, 713.0275, 49.57466, 1240.862, 32.89358, 0.725181, 644.9554, 3.556807
184.8, 158.1653, 3.388571, 125.1336, 151.5197, 1.954445, 15.77752, 364.8773, 671.3898, 46.03475, 1161.212, 30.62853, 0.6765684, 608.5511, 3.34246
184.9, 150.1857, 3.199883, 119.0368, 233.9495, 1.850527, 14.83672, 349.055, 750.3339, 42.74761, 1152.662, 28.51945, 0.6312146, 574.2016, 3.141031
185, 142.6086, 3.021702, 113.2372, 220.1014, 1.752134, 13.95201, 333.9188, 706.5176, 39.69519, 1078.673, 26.55561, 0.5889011, 541.791, 2.95174
185.1, 135.4137, 2.853443, 107.7201, 207.0731, 1.658972, 13.12007, 319.4389, 665.26, 36.86074, 1031.09, 24.72699, 0.5494241, 586.5325, 2.773857
185.2, 128.5819, 2.694554, 102.4718, 264.6339, 1.570764, 12.33773, 305.5869, 695.6488, 34.22868, 1082.88, 23.02429, 0.5125934, 553.4259, 2.606694
185.3, 122.0947, 2.544512, 97.47916, 248.9696, 1.487246, 11.60204, 292.3356, 655.0259, 31.78456, 1091.789, 21.43884, 0.4782316, 522.1879, 2.449605
185.4, 115.9349, 2.402824, 92.72981, 234.2325, 1.408169, 10.91022, 279.6589, 616.7751, 29.51496, 1021.707, 19.96257, 0.4461733, 528.3793, 2.301982
185.5, 153.7122, 2.269027, 88.21186, 220.3677, 1.333296, 10.25965, 267.532, 580.7581, 27.40743, 956.1241, 18.58795, 0.4162641, 498.5551, 2.163256
185.6, 145.9572, 2.142679, 83.91403, 207.3236, 1.262404, 9.647872, 255.9308, 546.8443, 25.45039, 894.7507, 17.30798, 0.3883598, 470.4143, 2.03289
185.7, 150.0623, 2.023367, 79.8256, 195.0516, 1.195282, 9.072577, 402.9241, 514.9109, 23.63309, 908.0574, 16.11616, 0.3623261, 443.8619, 1.91038
185.8, 142.4914, 1.910699, 75.93636, 183.506, 1.131728, 8.531586, 385.4519, 484.8423, 21.94555, 849.7695, 15.0064, 0.3380375, 418.8083, 1.795253
185.9, 135.3025, 1.804305, 72.23662, 172.6439, 1.071554, 8.022854, 368.7374, 456.5296, 20.37852, 795.223, 13.97306, 0.3153771, 395.1688, 1.687065
186, 128.4763, 1.703835, 68.71713, 162.4247, 1.014579, 7.544457, 352.7477, 429.8702, 18.92338, 744.1779, 13.01088, 0.2942358, 372.8636, 1.585396
186.1, 121.9944, 1.608959, 65.36912, 152.8104, 0.9606336, 7.094586, 337.4513, 404.7676, 17.57214, 844.7369, 12.11495, 0.2745117, 351.8174, 1.489854
186.2, 115.8396, 1.519367, 62.18422, 143.7652, 0.9095564, 6.671541, 322.8182, 381.1309, 16.31739, 839.288, 11.28072, 0.2561097, 331.9592, 1.400069
186.3, 109.9953, 1.434763, 59.1545, 136.0843, 0.861195, 6.273722, 308.8197, 358.8745, 15.15224, 785.4144, 10.50393, 0.2389414, 313.2219, 1.315696
186.4, 104.4459, 1.354871, 56.2724, 128.0291, 0.815405, 5.899625, 295.4283, 337.9177, 14.07029, 838.0281, 9.78063, 0.2229239, 386.7403, 1.236407
186.5, 99.17643, 1.279427, 53.53071, 121.6615, 0.7720496, 5.547834, 364.6997, 318.1848, 13.06559, 784.2354, 9.107137, 0.2079802, 364.9109, 1.161896
186.6, 157.1758, 1.208184, 50.92261, 114.4601, 0.7309995, 5.217021, 513.4223, 299.6041, 12.13263, 733.8955, 8.480021, 0.1940383, 413.2371, 1.091876
186.7, 149.2461, 1.140908, 48.44157, 107.6849, 0.692132, 4.905934, 491.1585, 282.1085, 11.2663, 686.7869, 7.896087, 0.1810309, 389.912, 1.026075
186.8, 141.7164, 1.077378, 46.08142, 101.3108, 0.6553311, 4.613397, 469.8602, 382.7527, 10.46182, 642.7023, 7.352364, 0.1688955, 388.6779, 0.9642403
186.9, 134.5666, 1.017386, 43.83626, 95.31393, 0.620487, 4.338303, 460.8064, 360.4015, 9.714787, 601.4474, 6.846081, 0.1575736, 366.7391, 0.9061314
187, 127.7775, 0.9607344, 41.70048, 89.67207, 0.5874955, 4.079613, 440.8242, 339.3556, 9.021096, 562.8406, 72.3327, 0.1470106, 346.0386, 0.8515245
187.1, 121.3309, 0.9072374, 39.66877, 84.36416, 0.5562582, 3.836349, 500.4999, 319.5387, 8.37694, 786.3333, 991.2874, 0.1371557, 326.5066, 0.8002084
187.2, 115.2096, 0.8567192, 37.73604, 79.37044, 0.5266818, 3.60759, 483.9689, 398.8824, 210.0228, 735.8588, 1135.163, 0.1279615, 350.8504, 0.7519848
187.3, 109.3971, 0.8090141, 35.89748, 74.67231, 0.4986779, 3.392472, 509.6305, 961.0829, 745.9948, 1023.553, 1182.173, 0.1193836, 331.0468, 0.7066673
187.4, 103.8778, 0.7639654, 34.14849, 70.25227, 0.4721631, 3.190182, 487.5312, 1288.408, 940.6652, 1059.304, 1100.769, 0.1113807, 312.3609, 0.6640809
187.5, 98.637, 0.7214251, 32.48472, 66.09387, 0.447058, 2.999954, 492.646, 1279.462, 873.4964, 1052.908, 1085.174, 0.1039143, 294.7298, 0.6240608
187.6, 93.66061, 0.6812537, 30.90201, 62.18162, 0.4232878, 2.821069, 471.2831, 1224.957, 811.1239, 1169.815, 1016.717, 0.09694838, 278.0939, 0.5864525
187.7, 88.93528, 0.6433191, 29.39641, 92.89457, 0.4007815, 2.65285, 450.8844, 1258.462, 861.7783, 1094.725, 1023.26, 0.09044944, 262.3969, 0.5511107
187.8, 84.44836, 0.6074968, 27.96417, 87.39591, 0.3794718, 2.494663, 502.8167, 1301.245, 800.2426, 1024.455, 969.8677, 0.08438616, 247.586, 0.5178987
187.9, 80.18781, 0.5736693, 26.60171, 82.22274, 0.3592951, 2.345908, 481.0128, 1268.726, 743.1008, 1221.245, 923.3487, 0.07872932, 233.6111, 0.4866881
188, 76.1422, 0.5417253, 25.30563, 77.35577, 0.3401913, 2.206023, 460.1545, 1194.638, 761.4707, 1263.129, 859.767, 0.0734517, 220.425, 0.4573584
188.1, 72.30071, 0.5115602, 24.07269, 72.7769, 0.3221032, 2.07448, 440.2006, 1124.876, 747.6293, 1243.125, 800.5636, 0.06852785, 207.9832, 0.4297963
188.2, 68.65303, 0.4830748, 22.89983, 68.46906, 0.3049769, 1.95078, 421.112, 1090.532, 791.4258, 1163.329, 768.9042, 0.06393409, 196.2436, 0.4038951
188.3, 65.18938, 0.4561755, 21.78411, 64.41621, 0.2887612, 1.834456, 402.8511, 1026.849, 735.7883, 1088.656, 851.6118, 0.05964826, 185.1667, 0.3795548
188.4, 61.90047, 504.4517, 20.72276, 167.0656, 0.2734077, 1.725069, 385.3821, 1069.764, 683.2489, 1018.775, 792.9699, 0.05564974, 174.715, 0.3566814
188.5, 58.77749, 1145.05, 19.71311, 157.1766, 0.2588705, 1.622204, 368.6706, 1047.611, 634.4611, 953.3801, 738.3661, 0.05191925, 164.8533, 0.3351864
188.6, 55.81208, 1601.057, 18.75265, 147.8729, 0.2451063, 1.525474, 352.6838, 986.4353, 618.6603, 892.1829, 687.5223, 0.04843884, 155.5482, 0.3149868
188.7, 127.8023, 2080.649, 17.83899, 139.1199, 0.2320739, 1.434511, 337.3902, 928.8317, 574.4846, 834.9139, 640.1796, 0.04519174, 146.7683, 0.2960045
188.8, 121.3545, 2144.624, 16.96985, 130.8851, 0.2197344, 1.348972, 322.7598, 994.5338, 614.2115, 781.321, 957.1792, 0.04216231, 138.484, 0.2781661
188.9, 115.232, 2080.208, 16.14305, 123.1377, 0.2080511, 1.268534, 308.7638, 936.4573, 570.3533, 797.595, 1959.92, 0.03933595, 130.6673, 0.2614028
189, 109.4184, 2127.459, 15.35653, 279.8822, 0.1969889, 1.192892, 312.217, 881.7722, 529.6269, 838.4116, 2090.03, 0.03669906, 123.2918, 0.2456497
189.1, 103.898, 2114.436, 14.60834, 263.3153, 0.186515, 1.121761, 314.4162, 830.2804, 491.8086, 1011.482, 2064.851, 0.03423894, 116.3327, 0.2308459
189.2, 98.6562, 2033.537, 13.89659, 247.7291, 0.1765979, 1.054871, 343.5929, 933.1314, 583.9529, 946.5551, 1957.36, 0.03194373, 109.7663, 132.3877
189.3, 93.67884, 2028.337, 13.21953, 233.0654, 0.1672081, 0.9919698, 328.6935, 878.6405, 580.923, 885.796, 1938.762, 0.02980238, 103.5706, 168.5707
189.4, 88.9526, 1944.333, 12.57545, 233.4088, 0.1583176, 0.9328194, 318.8657, 855.221, 539.4419, 828.937, 1823.339, 0.02780457, 97.72458, 158.412
189.5, 84.4648, 1836.066, 28.05351, 219.5928, 0.1498998, 0.877196, 305.0386, 869.5198, 500.9227, 775.7277, 1697.784, 0.02594069, 92.20854, 148.8655
189.6, 80.20341, 1924.848, 26.68669, 206.5946, 0.1419296, 0.8248895, 325.7418, 818.7436, 502.8655, 725.934, 1774.373, 0.02420175, 87.00386, 139.8943
189.7, 76.15703, 1834.565, 25.38647, 194.3657, 0.1343832, 0.7757019, 311.6165, 810.7526, 466.9581, 679.3364, 1652.19, 0.02257939, 82.09296, 176.4378
189.8, 72.31479, 1916.184, 24.1496, 182.8607, 0.127238, 0.7294474, 298.1037, 763.4081, 433.6147, 717.5483, 1538.421, 0.02106578, 77.45924, 165.805
189.9, 68.6664, 1921.305, 22.97299, 172.0368, 0.1204727, 0.685951, 285.1769, 1001.062, 402.6521, 671.4891, 1432.485, 0.01965363, 73.08708, 310.4068
190, 65.20207, 1814.32, 21.85371, 202.6551, 0.1140671, 0.6450483, 385.8625, 942.6044, 373.9005, 724.2463, 1333.844, 0.01833615, 68.9617, 291.7005
190.1, 61.91253, 1773.047, 57.0122, 190.6594, 0.1080021, 0.6065845, 369.1302, 951.7584, 441.0942, 1433.632, 1405.548, 0.01710698, 65.06918, 274.1216
190.2, 58.78894, 1789.972, 54.23447, 179.3738, 0.1022596, 0.5704143, 353.1234, 896.1797, 416.4345, 1341.608, 1308.762, 0.01596022, 61.39637, 257.6019
190.3, 55.82294, 1692.646, 51.59208, 196.9455, 0.09682243, 0.5364009, 346.4482, 843.8467, 386.6988, 1362.214, 1266.106, 0.01489032, 57.93087, 242.0779
190.4, 53.00659, 1615.455, 86.67747, 185.2878, 0.09167435, 0.5044158, 331.425, 794.5696, 365.7617, 1392.87, 1178.922, 0.01389215, 54.66098, 227.4893
190.5, 50.33232, 1722.855, 359.634, 174.3202, 0.08679999, 0.4743378, 477.8866, 748.1702, 339.6443, 1303.462, 1213.354, 0.01296089, 51.57565, 213.7799
190.6, 47.79298, 1632.138, 392.2727, 164.0017, 0.08218481, 0.4460534, 572.2874, 831.691, 315.3918, 1219.793, 1129.803, 0.01209205, 48.66448, 200.8967
190.7, 45.38174, 1625.407, 373.1605, 154.2941, 0.07781502, 0.4194556, 571.8809, 805.015, 306.2134, 1174.494, 1103.201, 0.01128146, 45.91763, 188.7899
190.8, 43.09216, 1673.667, 354.9795, 145.161, 0.07367757, 0.3944438, 592.848, 928.7144, 299.3662, 1197.543, 1027.234, 0.01052521, 43.32582, 177.4128
190.9, 40.91809, 1580.472, 337.6843, 136.5686, 0.06976011, 0.3709234, 567.14, 1071.064, 277.9898, 1120.673, 956.499, 0.00981965, 40.88031, 166.7212
191, 38.85371, 1522.227, 321.2318, 128.4848, 0.06605094, 0.3488055, 542.5469, 1008.518, 258.1398, 1135.238, 958.3502, 0.009161389, 38.57283, 156.6739
191.1, 36.89348, 1634.812, 305.5808, 120.8794, 0.06253899, 0.3280065, 647.0934, 970.5497, 248.7118, 1190.263, 892.3583, 0.008547255, 36.3956, 147.2321
191.2, 35.03215, 1543.78, 290.6924, 113.7243, 0.05921377, 0.3084477, 619.0332, 913.8738, 284.3275, 1181.061, 857.4703, 0.007974289, 34.34126, 138.3594
191.3, 33.26472, 1457.817, 276.5294, 106.9927, 0.05606536, 0.2900552, 592.1898, 977.724, 272.7872, 1200.06, 798.425, 0.007439732, 32.40288, 130.0213
191.4, 31.58646, 1424.77, 263.0565, 100.6595, 0.05308434, 0.2727594, 620.2875, 999.389, 253.3086, 1250.666, 743.4456, 0.006941009, 30.57391, 122.1857
191.5, 29.99288, 1483.621, 250.2399, 115.6473, 0.05026183, 0.256495, 693.1976, 941.0289, 235.221, 1170.386, 692.252, 0.006475718, 28.84817, 114.8224
191.6, 28.47969, 1439.003, 238.0478, 108.8018, 0.0475894, 0.2412004, 663.1382, 886.0768, 218.4249, 1095.259, 675.5703, 0.006041618, 27.21985, 107.9027
191.7, 27.04284, 1391.082, 226.4497, 166.8717, 0.04505905, 0.2268178, 634.3822, 834.3337, 202.8281, 1024.955, 682.5641, 0.005636617, 25.68343, 101.4001
191.8, 25.67849, 1410.134, 215.4167, 204.0137, 0.04266325, 0.2132928, 643.4886, 815.5665, 188.3451, 959.163, 635.5629, 0.005258766, 24.23374, 95.28934
191.9, 24.38297, 1372.104, 204.9212, 191.9376, 0.04039483, 0.2005743, 615.5848, 767.9409, 174.8962, 897.5946, 591.7981, 0.004906244, 22.86587, 89.54684
192, 23.15281, 1417.884, 209.084, 180.5764, 0.03824702, 0.1886142, 588.8909, 793.5833, 162.4076, 839.9783, 551.0469, 0.004577354, 21.57521, 84.15041
192.1, 21.98471, 1338.932, 198.897, 207.3969, 0.03621342, 0.1773673, 563.3546, 747.2414, 150.8108, 786.0603, 513.1019, 0.00427051, 20.35741, 79.07918
192.2, 76.38333, 1264.375, 189.2064, 195.1206, 0.03428794, 0.166791, 687.0334, 703.6057, 140.0421, 735.6033, 477.7698, 0.003984236, 19.20834, 74.31357
192.3, 72.52967, 1234.434, 192.6497, 183.5709, 0.03246484, 212.5145, 657.2413, 728.874, 130.0423, 688.3851, 483.8517, 0.003717153, 18.12413, 69.83515
192.4, 68.87044, 1299.488, 183.2635, 172.7049, 0.03073867, 199.8424, 628.7411, 764.7991, 120.7565, 644.1979, 450.5338, 0.003467973, 17.10112, 65.62662
192.5, 65.39581, 1227.128, 174.3346, 162.4821, 0.02910428, 187.9259, 601.4767, 720.1381, 112.1338, 700.9299, 419.51, 0.003235497, 16.13585, 61.67171
192.6, 62.09649, 1188.761, 165.8407, 199.8251, 0.0275568, 176.7201, 650.9985, 678.0851, 104.1269, 704.9495, 393.51, 0.003018606, 15.22507, 57.95514
192.7, 103.8452, 1122.566, 157.7607, 187.9969, 0.0260916, 166.1824, 622.7689, 638.4879, 96.69161, 790.2988, 366.413, 0.002816253, 14.36569, 54.46254
192.8, 98.60605, 1126.163, 150.0743, 191.3914, 0.0247043, 156.273, 595.7635, 601.2029, 89.78729, 739.5698, 341.1818, 0.002627465, 13.55483, 51.18042
192.9, 93.63122, 1112.769, 142.7625, 180.0624, 0.02339076, 146.9546, 580.3995, 566.0952, 83.37598, 692.097, 317.6881, 0.002451333, 12.78973, 48.09609
193, 88.90738, 1313.901, 135.8068, 169.4041, 0.02214707, 148.5591, 626.6719, 533.0377, 77.42246, 647.6714, 295.8121, 0.002287008, 12.06782, 45.19764
193.1, 84.42186, 1245.699, 129.1901, 159.3767, 0.0209695, 139.7007, 599.4973, 501.9105, 71.89407, 606.0976, 275.4425, 0.002133698, 11.38665, 42.47386
193.2, 80.16264, 1231.198, 122.8958, 149.9428, 0.01985455, 131.3704, 638.8121, 472.6011, 66.76043, 567.1924, 256.4756, 0.001990665, 10.74393, 39.91422
193.3, 115.1219, 1236.8, 116.9081, 141.0673, 0.01879888, 123.5369, 611.111, 445.0032, 61.99336, 530.7845, 238.8147, 0.001857221, 10.1375, 37.50884
193.4, 207.9367, 1253.504, 126.0864, 132.7172, 0.01779933, 116.1705, 584.6111, 419.0169, 57.56669, 496.7136, 222.3699, 0.001732722, 9.565288, 35.24841
193.5, 197.446, 1328.478, 119.9433, 124.8614, 0.01685294, 109.2433, 559.2604, 394.5481, 53.4561, 464.8297, 207.0576, 0.001616569, 9.025378, 33.12421
193.6, 285.5651, 1254.504, 114.0994, 117.4705, 0.01595686, 102.7292, 548.3568, 371.5081, 49.63904, 434.9924, 192.7996, 0.001508202, 8.515944, 31.12802
193.7, 271.1579, 1184.649, 108.5403, 110.5172, 0.01510843, 96.60355, 524.5781, 349.8137, 46.09453, 407.0703, 179.5235, 0.0014071, 8.035264, 29.25213
193.8, 257.4776, 1233.406, 103.2521, 103.9754, 0.01430511, 90.84315, 586.9347, 329.386, 42.80312, 380.9406, 167.1615, 0.001312775, 7.581716, 27.48928
193.9, 336.2857, 1164.726, 98.22145, 97.82082, 0.0135445, 85.42624, 561.4832, 310.1513, 39.74674, 356.4881, 155.6508, 0.001224773, 7.153769, 25.83267
194, 319.3195, 1099.87, 93.43594, 92.03056, 0.01282434, 80.33234, 537.1353, 292.0398, 36.9086, 333.6052, 144.9327, 0.00114267, 6.749976, 24.2759
194.1, 303.2094, 1091.865, 88.88358, 86.58305, 0.01214246, 75.54218, 513.8433, 274.9859, 34.27312, 312.1912, 134.9526, 0.001066071, 6.368976, 22.81294
194.2, 287.912, 1072.74, 84.55302, 81.45799, 0.01149684, 71.03765, 491.5612, 258.9279, 31.82583, 292.1517, 125.6598, 0.0009946069, 6.00948, 21.43815
194.3, 294.6813, 1089.215, 80.43346, 76.6363, 0.01088555, 66.80173, 470.2455, 243.8076, 29.55329, 273.3986, 117.0069, 0.0009279333, 5.670277, 20.1462
194.4, 279.8142, 1028.564, 76.5146, 72.10001, 0.01030677, 62.81839, 449.854, 229.5703, 27.44302, 255.8492, 108.9498, 0.0008657292, 5.35022, 18.93212
194.5, 265.6971, 1093.315, 72.78668, 67.83224, 0.009758751, 59.07257, 430.3467, 216.1643, 25.48343, 239.4263, 101.4475, 0.000807695, 5.048229, 17.79119
194.6, 252.2923, 1032.436, 94.23218, 63.81708, 0.009239875, 55.55012, 411.6854, 203.5412, 23.66377, 224.0576, 94.46188, 0.0007535511, 4.763283, 16.71903
194.7, 239.5638, 1056.475, 89.64103, 60.03959, 0.008748587, 52.23771, 393.8333, 191.6553, 21.97405, 209.6754, 87.95724, 189.8388, 4.494421, 15.71148
194.8, 342.9138, 997.6464, 85.27357, 81.67472, 0.008283422, 49.12281, 376.7553, 180.4635, 20.40498, 196.2164, 81.90052, 845.854, 4.240734, 14.76464
194.9, 467.2398, 1000.003, 81.1189, 76.84019, 0.00784299, 46.19366, 360.4179, 169.9252, 18.94795, 183.6213, 76.26086, 1163.768, 4.001367, 270.173
195, 443.6668, 944.3192, 87.99101, 72.29184, 0.007425976, 43.43916, 344.789, 476.6859, 17.59496, 171.8347, 71.00955, 1162.928, 3.775511, 253.8913
195.1, 444.1386, 891.7361, 83.70394, 68.01271, 0.007031134, 40.84892, 329.8377, 1035.511, 16.33858, 160.8047, 66.11984, 1163.476, 3.562403, 475.7954
195.2, 501.294, 854.3024, 79.62575, 63.98687, 0.006657286, 38.41313, 428.5678, 1252.557, 15.17192, 150.4827, 61.56684, 1124.421, 3.361325, 447.1222
195.3, 476.003, 806.7319, 75.74625, 60.19934, 0.006303316, 36.12258, 409.9837, 1179.413, 14.08856, 289.0417, 57.32735, 1085.661, 3.171596, 527.9044
195.4, 451.9879, 767.7708, 72.05576, 56.63599, 0.005968167, 33.96862, 392.2054, 1110.541, 13.08255, 383.6962, 53.3798, 1012.884, 2.992576, 606.7123
195.5, 429.1844, 725.0186, 68.54509, 53.28357, 0.005650837, 31.9431, 454.0524, 1045.69, 12.14839, 359.0669, 49.70407, 1066.481, 2.823661, 570.1495
195.6, 407.5313, 684.647, 65.20546, 50.12959, 0.00535038, 30.03835, 434.3631, 1056.069, 11.28092, 336.0185, 46.28146, 1062.41, 2.66428, 535.7901
195.7, 386.9707, 646.5235, 62.02854, 47.1623, 0.005065899, 28.24719, 415.5276, 994.3987, 10.4754, 406.0406, 43.09452, 1006.817, 2.513896, 503.5013
195.8, 367.4474, 623.3618, 59.00641, 44.37065, 0.004796544, 26.56283, 397.5089, 936.33, 9.7274, 379.977, 40.12704, 939.3251, 2.372, 473.1584
195.9, 348.9091, 668.2468, 56.13152, 41.74424, 0.00454151, 24.97891, 472.4432, 962.1367, 9.032809, 355.5864, 37.3639, 930.8898, 2.238113, 444.6441
196, 331.3061, 734.3461, 53.3967, 39.2733, 0.004300036, 23.48944, 451.9565, 938.6263, 8.387816, 332.7614, 34.79102, 868.4875, 2.111783, 417.8481
