 , C00, C01, C03, C05, C06, C10, C17, C23, C27, C51
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
373.2, 228.0823, 693.9155, 551.7086, 134.3024, 330.375, 1971.071, 779.1419, 637.9437, 516.9755, 3201.805
373.3, 221.357, 657.4701, 526.4025, 126.4782, 310.993, 2225.18, 731.636, 678.8812, 512.5843, 3070.854
373.4, 243.3088, 706.4933, 502.2572, 119.1098, 292.748, 2109.102, 687.0266, 681.3669, 487.1958, 2938.67
373.5, 229.4254, 669.3874, 479.2194, 112.1707, 289.3132, 2002.419, 647.3332, 644.8864, 463.0648, 2915.712
373.6, 255.124, 634.2303, 478.7988, 105.6358, 272.3401, 2039.144, 619.4221, 610.3591, 543.5859, 3003.439
373.7, 240.5664, 600.9197, 516.7006, 99.4817, 256.3628, 2183.473, 599.396, 577.6803, 516.6619, 2832.73
373.8, 226.8395, 583.9109, 493.0003, 93.68607, 241.3228, 2093.938, 568.4156, 546.7512, 501.0826, 2749.123
373.9, 213.8959, 555.3773, 490.0901, 88.2281, 227.1652, 2008.064, 533.7581, 534.4053, 631.7936, 2714.749
374, 201.6908, 552.3444, 467.6104, 83.08809, 213.8382, 1903.311, 501.2138, 554.9742, 751.6592, 2779.416
374.1, 190.1822, 523.3345, 446.1618, 78.24753, 201.293, 1887.082, 470.6537, 558.7472, 736.1067, 2914.722
374.2, 179.3302, 495.8482, 425.697, 73.68897, 189.4837, 1899.11, 441.957, 528.8317, 756.1472, 2792.712
374.3, 169.0975, 469.8056, 443.1748, 69.39599, 178.3674, 1849.043, 415.0099, 542.8307, 718.6949, 2715.623
374.4, 159.4487, 445.1308, 422.847, 65.3531, 167.9031, 1854.695, 389.7059, 533.2905, 815.3151, 2869.13
374.5, 150.3504, 421.7519, 434.4308, 61.54575, 158.0528, 1757.943, 365.9447, 521.0643, 774.9323, 2906.717
374.6, 141.7713, 399.601, 414.5041, 58.6308, 148.7803, 1666.239, 343.6323, 493.1664, 870.0493, 2913.899
374.7, 171.29, 409.7942, 424.6387, 99.14677, 140.0519, 1579.318, 322.6803, 610.2764, 826.9554, 2898.871
374.8, 161.5161, 396.2569, 405.1611, 145.3231, 131.8355, 1562.979, 303.0058, 577.6021, 785.9961, 2758.32
374.9, 152.2999, 406.8057, 386.5769, 136.8568, 124.1012, 1508.05, 284.5309, 642.9621, 835.6511, 2721.514
375, 143.6095, 385.4397, 405.9369, 128.8838, 116.8205, 1576.467, 267.1825, 608.5378, 794.261, 2632.242
375.1, 135.415, 365.1959, 389.4657, 121.3753, 109.967, 1501.725, 250.8918, 575.9565, 754.921, 2616.482
375.2, 127.6881, 346.0153, 371.6015, 114.3042, 103.5156, 1523.884, 235.5944, 545.1197, 717.5295, 2507.322
375.3, 120.4022, 327.8421, 437.062, 107.645, 97.44271, 1619.359, 221.2297, 515.9338, 802.2306, 2445.643
375.4, 113.5319, 310.6234, 417.0146, 133.1411, 91.72606, 1534.884, 207.7409, 488.3106, 762.4958, 2306.638
375.5, 107.0537, 376.8996, 397.8867, 125.3846, 86.34479, 1481.84, 195.0745, 462.1664, 748.8867, 2175.534
375.6, 100.9451, 357.1043, 379.6362, 118.0799, 81.27922, 1445.497, 183.1804, 437.4218, 729.9843, 2051.882
375.7, 95.18512, 338.3487, 420.3271, 111.2008, 76.51083, 1396.363, 172.0115, 414.0022, 700.0559, 2193.163
375.8, 89.75378, 320.5782, 419.6525, 104.7224, 72.02219, 1323.521, 161.5236, 391.8364, 688.4447, 2068.509
375.9, 93.83833, 303.741, 400.4036, 98.62148, 67.79688, 1254.478, 151.6751, 370.8574, 755.6143, 1950.939
376, 88.48385, 287.7881, 382.0377, 92.87597, 63.81946, 1189.037, 142.4272, 437.0572, 718.1884, 1876.23
376.1, 83.43489, 272.6731, 364.5141, 87.46519, 60.07538, 1179.652, 133.7431, 441.6632, 682.6163, 2007.275
376.2, 78.67403, 258.3519, 347.7944, 82.36962, 56.55095, 1118.114, 125.5885, 418.0164, 648.8062, 1938.43
376.3, 74.18483, 244.7829, 331.8416, 198.8725, 53.23329, 1162.563, 117.9311, 423.2255, 616.6706, 1895.588
376.4, 69.95178, 231.9266, 316.6205, 187.2866, 50.11026, 1101.917, 110.7406, 400.5659, 705.364, 1858.523
376.5, 120.474, 219.7455, 302.0975, 176.3756, 47.17046, 1105.676, 103.9885, 379.1195, 835.2355, 1852.944
376.6, 113.5997, 208.2042, 288.2408, 166.1003, 44.40312, 1047.998, 97.64812, 396.1567, 793.866, 1747.627
376.7, 107.1176, 197.269, 275.0196, 156.4236, 41.79813, 993.3279, 91.69431, 374.9464, 754.5456, 1791.351
376.8, 101.0054, 186.9082, 262.4048, 147.3106, 39.34597, 992.9904, 86.10351, 354.8717, 717.1727, 1761.877
376.9, 95.24195, 177.0915, 250.3687, 178.2745, 37.03767, 948.2206, 80.8536, 459.423, 681.6509, 1821.696
377, 97.0358, 167.7904, 238.8846, 167.8885, 34.86479, 1003.585, 75.92379, 466.398, 647.8885, 1718.155
377.1, 91.49886, 158.9779, 227.9273, 158.1077, 32.81939, 951.2322, 71.29456, 487.665, 615.7984, 1742.475
377.2, 143.3761, 150.6281, 217.4726, 148.8966, 30.89398, 901.6104, 66.94758, 506.4002, 585.2977, 1745.266
377.3, 634.0555, 180.7233, 207.4975, 140.2222, 29.08153, 854.5771, 62.86564, 479.2874, 672.8798, 1646.069
377.4, 1789.565, 265.8175, 197.9799, 132.0531, 34.91329, 938.9554, 59.03259, 453.6263, 669.7198, 1552.51
377.5, 2318.192, 251.8564, 188.8988, 231.3091, 32.86504, 890.2737, 55.43325, 429.339, 636.5483, 1464.269
377.6, 2294.373, 238.6285, 180.2343, 239.3806, 30.93695, 843.8318, 52.05337, 406.3521, 702.9438, 1603.767
377.7, 2198.195, 226.0954, 171.9672, 261.4137, 29.12198, 980.1884, 48.87957, 489.7255, 742.0646, 1512.612
377.8, 2244.589, 214.2206, 164.0793, 246.1842, 27.41349, 1052.687, 45.89928, 463.5055, 759.788, 1484.809
377.9, 2185.132, 202.9695, 156.5532, 251.3284, 25.80523, 997.7729, 43.1007, 438.6893, 755.5699, 1582.557
378, 2099.379, 204.6807, 149.3724, 236.6864, 24.29132, 1187.186, 40.47276, 415.2018, 779.7372, 1726.351
378.1, 1979.587, 199.7823, 142.5209, 275.9909, 22.86623, 1125.255, 38.00505, 1037.829, 741.1166, 1890.246
378.2, 1941.42, 189.2894, 135.9836, 259.9122, 21.52474, 1071.66, 35.6878, 1414.28, 704.4088, 1782.809
378.3, 1830.641, 179.3477, 129.7462, 261.2295, 20.26195, 1015.756, 33.51184, 1338.559, 669.5192, 1780.732
378.4, 1843.641, 169.9281, 123.795, 255.7013, 19.07325, 971.9341, 31.46855, 1330.291, 636.3577, 1754.746
378.5, 1768.296, 161.0033, 118.1167, 240.8046, 17.95428, 1058.248, 29.54985, 1298.117, 653.4665, 1655.01
378.6, 1785.873, 152.5471, 112.6988, 226.7758, 16.90096, 1003.044, 27.74813, 1228.616, 621.1001, 1720.604
378.7, 1683.969, 144.5352, 107.5295, 213.5642, 15.90944, 950.7192, 26.05627, 1162.835, 590.3368, 1841.289
378.8, 1594.111, 136.944, 102.5973, 201.1223, 14.97608, 901.1241, 24.46757, 1110.227, 561.0972, 1928.417
378.9, 1659.657, 129.7515, 97.89127, 189.4053, 14.09749, 854.1161, 22.97573, 1209.172, 533.3059, 1863.052
379, 1564.956, 122.9368, 93.40113, 178.3709, 13.27043, 1014.02, 21.57485, 1144.433, 553.9257, 1842.034
379.1, 1475.659, 116.48, 89.11695, 167.9793, 12.4919, 961.1232, 20.25939, 1142.578, 526.4896, 1832.403
379.2, 1391.456, 110.3623, 85.02928, 158.1932, 11.75904, 919.8526, 19.02413, 1081.404, 500.4124, 1804.572
379.3, 1312.059, 104.5659, 81.12911, 148.9771, 11.06917, 892.4897, 17.86419, 1072.817, 512.2224, 1702.004
379.4, 1237.192, 99.07397, 77.40784, 140.298, 10.41978, 845.9322, 16.77497, 1132.496, 578.4415, 1795.918
379.5, 1254.372, 93.87047, 73.85725, 132.1245, 9.808487, 801.8034, 15.75217, 1071.862, 549.7911, 1693.842
379.6, 1182.796, 88.94026, 70.46952, 124.4271, 9.233055, 791.4561, 14.79172, 1014.474, 650.4054, 1597.568
379.7, 1164.966, 84.269, 67.23718, 117.1782, 8.691381, 750.1691, 13.88984, 973.3802, 618.1906, 1561.465
379.8, 1171.229, 79.84308, 64.15311, 110.3517, 8.181486, 711.0359, 13.04295, 936.5065, 587.5714, 1472.715
379.9, 1104.398, 75.64961, 61.21049, 103.9228, 7.701505, 681.1702, 12.24769, 886.3657, 558.4688, 1540.856
380, 1041.38, 71.67639, 58.40285, 97.86842, 7.249682, 655.4441, 11.50093, 860.1898, 530.8077, 1453.277
380.1, 981.9579, 67.91185, 55.724, 92.16678, 6.824367, 697.6183, 10.79969, 814.135, 543.3325, 1370.676
380.2, 925.9266, 64.34503, 53.16802, 86.79731, 6.424004, 661.2264, 10.14121, 770.546, 516.421, 1376.875
380.3, 873.0925, 60.96555, 50.72928, 81.74065, 6.047128, 700.6295, 9.52288, 767.54, 490.8425, 1388.984
380.4, 870.1226, 57.76355, 48.4024, 76.97859, 5.692363, 664.0805, 8.942249, 850.915, 466.5309, 1310.038
380.5, 820.4727, 54.72973, 46.18225, 72.49396, 5.35841, 651.7508, 8.397021, 875.9197, 443.4235, 1235.578
380.6, 773.6559, 51.85525, 44.06393, 68.27059, 5.04405, 705.9651, 7.885037, 873.908, 421.4606, 1284.677
380.7, 729.5105, 49.13174, 42.04279, 64.29327, 4.748132, 718.9138, 7.40427, 827.1187, 400.5855, 1211.659
380.8, 749.2676, 46.55128, 40.11434, 60.54766, 4.469574, 727.1028, 6.952816, 804.9022, 449.3304, 1142.791
380.9, 706.5138, 44.10634, 38.27435, 57.02027, 4.207359, 689.1729, 6.528889, 800.1597, 427.075, 1077.838
381, 666.1996, 41.78982, 36.51876, 53.69837, 3.960527, 671.7776, 6.130809, 757.3189, 434.1138, 1016.576
381.1, 628.1857, 39.59496, 34.8437, 50.57, 3.728175, 636.7338, 5.757, 724.0677, 412.612, 1020.2
381.2, 592.3409, 37.51538, 33.24547, 47.62389, 3.509455, 731.8259, 5.405984, 685.301, 392.1752, 1040.991
381.3, 563.1512, 35.54502, 31.72055, 44.84941, 3.303567, 789.3196, 5.07637, 813.9785, 372.7506, 1159.111
381.4, 569.8289, 33.67815, 30.26557, 42.23656, 3.109757, 771.8751, 4.766853, 770.3979, 530.5441, 1273.178
381.5, 540.2693, 31.90932, 28.87733, 39.77594, 2.927318, 756.6237, 4.476208, 816.661, 534.461, 1352.061
381.6, 509.4411, 30.2334, 27.55277, 37.45866, 2.755582, 717.1538, 4.203284, 772.9368, 507.989, 1275.213
381.7, 480.372, 28.64551, 26.28896, 35.27639, 2.593921, 679.7429, 3.947001, 731.5535, 611.5532, 1202.733
381.8, 452.9616, 27.141, 25.08313, 33.22125, 2.441744, 644.2835, 3.706344, 692.386, 624.4314, 1134.372
381.9, 492.1658, 25.71552, 23.9326, 31.28584, 2.298495, 630.116, 3.48036, 655.3155, 670.2078, 1069.897
382, 464.0825, 24.36491, 22.83484, 29.46319, 2.163649, 597.2455, 3.268155, 620.2297, 701.0916, 1009.086
382.1, 437.6016, 23.08523, 21.78744, 103.4986, 2.036715, 581.7712, 3.068889, 704.3744, 677.3838, 951.7322
382.2, 438.6423, 21.87276, 20.78808, 97.46894, 1.917228, 551.4227, 2.881773, 666.662, 643.8328, 897.6379
382.3, 413.6131, 20.72398, 19.83456, 159.0367, 1.80475, 522.6572, 2.706065, 630.9688, 667.67, 846.6182
382.4, 390.012, 19.63552, 18.92478, 162.5888, 1.698871, 498.4928, 2.54107, 597.1866, 634.6001, 798.4984
382.5, 367.7576, 18.60424, 18.05673, 153.1167, 1.599204, 493.3705, 2.386136, 661.6874, 603.1682, 854.3571
382.6, 346.7731, 17.62712, 17.22849, 169.4976, 1.505384, 558.1036, 2.240648, 626.2606, 573.293, 1305.789
382.7, 326.9859, 16.70132, 16.43825, 159.623, 1.417068, 542.929, 2.104031, 592.7304, 692.9164, 1424.973
382.8, 308.3279, 15.82414, 15.68425, 150.3237, 1.333933, 594.0405, 1.975744, 560.9955, 658.596, 1379.037
382.9, 290.7344, 14.99304, 14.96483, 183.147, 1.255675, 563.0518, 1.855279, 553.4879, 878.8407, 1300.656
383, 274.1449, 14.20558, 14.27842, 172.4772, 1.182009, 533.6797, 1.742158, 572.61, 835.3114, 1400.338
383.1, 258.502, 13.45949, 13.62349, 162.429, 1.112664, 532.7002, 1.635935, 541.9524, 867.4965, 1320.746
383.2, 243.7517, 12.75258, 12.9986, 176.634, 1.047388, 539.8453, 1.536189, 512.9362, 824.5291, 1245.678
383.3, 229.843, 12.0828, 12.40237, 188.4648, 0.9859411, 511.6838, 1.442524, 485.4734, 783.6899, 1174.876
383.4, 216.728, 11.44819, 11.83349, 217.283, 0.9280992, 484.9914, 1.354571, 513.5463, 860.9973, 1343.982
383.5, 204.3613, 10.84692, 11.2907, 204.6245, 0.8736506, 538.0268, 1.27198, 590.4189, 914.2081, 1465.443
383.6, 192.7003, 10.27722, 10.77282, 246.2332, 0.8223963, 509.9602, 1.194424, 558.8077, 954.2078, 1456.537
383.7, 181.7047, 9.737448, 10.27868, 231.8881, 0.7741489, 571.9418, 1.121598, 528.889, 930.7584, 1373.751
383.8, 171.3365, 9.226024, 9.807214, 218.3787, 0.7287321, 542.106, 1.053212, 500.5722, 1020.816, 1295.67
383.9, 161.5599, 8.741461, 9.357371, 205.6564, 0.6859797, 513.8265, 0.9889951, 530.8275, 970.2545, 1298.422
384, 152.3411, 8.282348, 8.928162, 193.6752, 0.6457355, 507.1924, 0.928694, 502.4068, 1086.338, 1224.623
384.1, 143.6484, 7.847348, 8.51864, 182.392, 0.6078523, 480.7342, 0.8720695, 475.5078, 1183.221, 1155.018
384.2, 135.4517, 7.435194, 8.127902, 181.4567, 0.5721915, 455.6563, 0.8188976, 450.049, 1161.886, 1221.898
384.3, 127.7228, 7.044688, 7.755087, 170.8853, 0.5386229, 431.8866, 0.7689677, 425.9533, 1140.288, 1152.448
384.4, 124.4419, 6.674692, 7.399372, 340.015, 0.5070236, 409.3569, 0.7220821, 403.1477, 1210.661, 1086.946
384.5, 124.0488, 6.324128, 7.059973, 320.2064, 0.4772782, 388.0024, 0.6780553, 381.563, 1296.4, 1025.166
384.6, 116.9705, 5.991976, 6.736142, 301.5518, 0.4492778, 367.7619, 0.6367128, 361.1341, 1232.189, 966.8983
384.7, 110.2961, 5.677269, 6.427165, 286.7624, 0.4229202, 348.5773, 0.5978912, 341.7989, 1171.158, 911.942
384.8, 104.0025, 5.379091, 6.13236, 270.0561, 0.3981088, 330.3935, 0.5614365, 358.7062, 1180.849, 860.1093
384.9, 224.9727, 5.096574, 5.851078, 254.3232, 0.3747531, 313.1582, 0.5272045, 339.501, 1134.729, 811.2226
385, 618.9044, 4.828896, 5.582697, 260.9273, 0.3527675, 296.822, 0.4950598, 321.324, 1183.971, 847.9844
385.1, 952.0975, 4.575275, 5.326627, 245.7262, 0.3320718, 363.7706, 0.4648749, 304.1203, 1175.575, 869.3685
385.2, 978.8344, 4.334976, 5.082302, 232.7764, 0.3125902, 420.0305, 0.4365305, 287.8376, 1139.098, 919.9715
385.3, 922.9813, 4.107297, 4.849184, 219.2153, 237.0721, 398.1192, 0.4099143, 272.4267, 1082.678, 867.6824
385.4, 875.3407, 3.891576, 4.626759, 206.4442, 710.8861, 377.351, 0.384921, 257.8409, 1269.961, 1089.37
385.5, 825.3931, 3.687186, 4.414536, 194.4171, 705.1481, 357.6661, 0.3614516, 244.0361, 1242.455, 1027.452
385.6, 778.2955, 3.49353, 4.212048, 183.0908, 663.7793, 339.0082, 0.3394131, 230.9703, 1213.144, 969.0541
385.7, 733.8853, 3.310045, 4.018847, 172.4242, 624.8375, 321.3235, 0.3187184, 218.6041, 1153.056, 913.9752
385.8, 692.0093, 3.136197, 3.834508, 162.3791, 588.1803, 304.5614, 0.2992854, 206.9, 1095.945, 862.0269
385.9, 652.5227, 2.97148, 3.658625, 152.9192, 553.6736, 288.6737, 0.2810374, 195.8225, 1054.934, 883.2524
386, 671.3318, 2.815413, 3.490809, 144.0104, 521.1914, 273.6148, 0.2639019, 185.3381, 1047.098, 833.0504
386.1, 633.0251, 2.667544, 3.33069, 135.6206, 518.0882, 259.3415, 182.6914, 175.4151, 1090.263, 816.9312
386.2, 596.9042, 2.527441, 3.177916, 127.7196, 487.6936, 245.8127, 1025.674, 200.2755, 1036.262, 832.6413
386.3, 562.8444, 2.394696, 3.03215, 120.2789, 459.0822, 232.9897, 1487.926, 189.5527, 1180.7, 785.3159
386.4, 530.7281, 2.268924, 2.89307, 113.2717, 432.1494, 220.8355, 1397.204, 179.404, 1122.219, 785.8192
386.5, 500.4443, 2.149757, 2.760369, 106.6727, 406.7965, 209.3155, 1358.462, 169.7987, 1066.635, 741.155
386.6, 471.8886, 2.036849, 2.633754, 100.4581, 382.9311, 217.6856, 1329.205, 180.0663, 1104.384, 699.0294
386.7, 518.9972, 1.929871, 2.512948, 94.6056, 360.4658, 206.3299, 1248.16, 170.4255, 1494.617, 1013.617
386.8, 489.3828, 1.828511, 2.397683, 105.777, 339.3184, 195.5665, 1180.792, 161.3009, 1599.373, 956.0056
386.9, 461.4583, 1.732476, 2.287704, 99.61465, 319.4117, 278.3312, 1192.747, 152.6648, 1520.156, 901.6683
387, 435.1271, 1.641484, 2.182771, 93.81128, 321.6337, 263.8119, 1120.023, 144.4911, 1731.198, 850.4196
387.1, 410.2984, 1.555271, 2.08265, 235.9136, 302.7645, 250.0499, 1051.733, 136.755, 1680.453, 802.0836
387.2, 503.9705, 1.473586, 1.987122, 222.1697, 285.0023, 237.0058, 1077.498, 129.4331, 1808.133, 756.495
387.3, 475.2135, 1.396191, 1.895975, 209.2265, 268.2821, 224.6422, 1011.801, 163.636, 1718.576, 713.4976
387.4, 448.0974, 1.322861, 1.80901, 197.0373, 252.5429, 212.9235, 950.1093, 154.8748, 1775.541, 672.944
387.5, 422.5287, 1.253383, 1.726033, 185.5583, 243.1733, 201.8162, 957.6748, 146.5828, 1687.598, 634.6954
387.6, 398.4189, 1.187553, 1.646862, 174.748, 228.9071, 191.2883, 899.2834, 138.7347, 1604.01, 598.6207
387.7, 375.6848, 1.125181, 1.571323, 164.5675, 215.4778, 181.3096, 844.4522, 131.3068, 1524.563, 564.5965
387.8, 354.2479, 1.066085, 1.499249, 154.9801, 202.8364, 171.8514, 802.3361, 124.2766, 1449.051, 532.5061
387.9, 334.0342, 1.010093, 1.43048, 145.9513, 190.9367, 207.4058, 753.416, 117.6228, 1414.511, 502.2397
388, 314.974, 0.9570416, 1.364866, 137.4484, 179.735, 196.5863, 707.4786, 111.3253, 1475.989, 473.6935
388.1, 297.0013, 0.9067765, 1.302262, 129.4409, 169.1906, 186.3312, 664.3421, 105.3649, 1510.688, 446.7698
388.2, 280.0542, 0.8591514, 1.242529, 121.8999, 159.2647, 176.611, 680.184, 99.72365, 1641.179, 421.3764
388.3, 264.0741, 0.8140275, 1.185536, 118.5315, 149.9212, 209.1976, 638.7117, 94.38442, 1620.288, 397.4264
388.4, 249.0059, 0.7712737, 1.131157, 111.6261, 141.1258, 198.2847, 599.7681, 89.33106, 1885.677, 374.8376
388.5, 234.7974, 0.7307654, 1.079273, 133.6532, 132.8464, 187.941, 563.199, 84.54826, 1792.279, 353.5326
388.6, 221.3997, 0.6923846, 1.029768, 132.3557, 125.0527, 178.1369, 528.8596, 80.02152, 1703.507, 333.4386
388.7, 214.3593, 0.6560196, 0.9825339, 124.6449, 117.7163, 168.8442, 496.614, 75.73715, 1722.042, 314.4867
388.8, 213.923, 0.6215646, 0.9374664, 219.7385, 110.8102, 160.0363, 466.3344, 71.68217, 1653.555, 296.612
388.9, 201.7164, 0.5889192, 0.8944662, 354.1657, 104.3094, 151.6879, 474.2511, 67.84428, 1571.654, 279.7532
389, 213.962, 0.5579883, 0.8534383, 333.5326, 98.18987, 143.7749, 445.335, 64.21188, 1540.966, 263.8527
389.1, 201.7532, 0.5286821, 0.8142923, 314.1016, 92.42938, 136.2748, 418.182, 60.77396, 1503.615, 248.8559
389.2, 190.241, 0.5009149, 0.7769419, 295.8026, 87.00685, 129.1659, 430.9568, 90.38209, 1449.824, 234.7115
389.3, 179.3857, 0.4746062, 0.7413047, 278.5697, 81.90244, 154.1704, 404.6805, 157.7805, 1389.467, 492.8257
389.4, 169.1498, 0.4496793, 0.7073021, 262.3408, 77.09749, 146.128, 380.0063, 213.137, 1632.369, 580.3257
389.5, 265.2184, 0.4260615, 0.6748592, 247.0573, 72.57442, 138.5051, 356.8365, 445.2085, 1551.517, 656.4149
389.6, 250.0848, 0.4036842, 0.6439043, 232.6642, 68.31672, 131.2798, 335.0794, 454.8322, 1474.67, 619.1058
389.7, 240.8765, 0.3824821, 0.6143693, 219.1096, 64.3088, 124.4315, 314.6489, 473.7978, 1585.851, 583.9172
389.8, 227.1319, 0.3623937, 0.5861891, 206.3446, 60.53601, 117.9404, 295.4641, 649.3618, 1507.303, 550.7286
389.9, 214.1716, 0.3433603, 0.5593014, 194.3234, 56.98456, 111.788, 277.449, 817.8339, 1553.066, 519.4265
390, 201.9508, 0.3253265, 0.5336471, 183.0025, 56.74517, 105.9565, 260.5324, 774.0469, 1476.142, 489.9034
390.1, 190.4274, 0.3082399, 0.5091695, 172.3411, 53.41611, 100.4291, 244.6472, 811.3618, 1466.765, 462.0584
390.2, 179.5614, 0.2920507, 0.4858146, 162.3008, 50.28236, 108.7433, 229.7305, 767.9213, 1425.436, 537.282
390.3, 169.3155, 0.2767119, 0.463531, 152.8454, 47.33246, 115.0788, 215.7234, 726.8066, 1543.553, 560.015
390.4, 159.6542, 0.2621786, 0.4422694, 143.9409, 44.55561, 114.9136, 202.5703, 687.8932, 1593.145, 528.1851
390.5, 150.5442, 0.2484086, 0.4219832, 135.5552, 41.94168, 108.919, 190.2191, 651.0632, 1572.578, 528.7957
390.6, 141.9541, 0.2353618, 0.4026274, 152.5243, 39.4811, 128.9113, 178.6211, 616.2051, 1649.158, 530.0805
390.7, 133.8541, 0.2230003, 0.3841595, 143.6385, 103.0032, 122.1865, 167.7302, 583.2134, 1776.544, 718.2899
390.8, 126.2162, 0.211288, 0.3665386, 156.4871, 907.9653, 262.9177, 157.5033, 551.988, 1701.817, 677.4639
390.9, 119.0143, 0.2001909, 0.349726, 147.3704, 1879.92, 249.2024, 147.9, 522.4344, 1617.526, 638.9584
391, 112.2232, 0.1896766, 0.3336846, 138.7849, 2085.28, 236.2025, 138.8822, 494.4631, 1537.409, 602.6415
391.1, 105.8197, 0.1797145, 0.318379, 130.6996, 2112.337, 223.8808, 130.4143, 467.9895, 1461.261, 568.3887
391.2, 99.78151, 0.1702757, 0.3037754, 123.0852, 2045.959, 212.2019, 122.4627, 442.9332, 1569.471, 536.0828
391.3, 94.0879, 0.1613326, 0.2898416, 134.5341, 1925.929, 201.1322, 114.9959, 419.2184, 1491.735, 505.613
391.4, 88.71917, 0.1528592, 0.276547, 179.9734, 1859.291, 190.64, 107.9843, 420.0398, 1417.849, 476.8751
391.5, 83.65678, 0.1448308, 0.2638622, 169.4884, 1780.058, 180.6951, 101.4003, 397.5508, 1507.418, 449.7706
391.6, 78.88326, 0.1372241, 0.2517592, 159.6144, 1675.628, 171.2689, 95.2177, 509.7136, 1432.755, 424.2067
391.7, 74.38213, 0.1300169, 0.2402113, 150.3155, 1627.703, 189.5683, 89.41208, 503.1154, 1361.79, 400.0957
391.8, 70.13783, 0.1231882, 0.2291932, 141.5584, 1616.532, 179.6793, 83.96043, 476.1785, 1294.34, 377.3552
391.9, 66.1357, 0.1167182, 0.2186804, 133.3115, 1739.682, 170.3062, 78.84119, 450.6838, 1296.286, 355.9072
392, 62.36195, 0.110588, 0.2086499, 188.6587, 1733.778, 161.422, 74.03408, 556.9039, 1232.081, 335.6782
392.1, 58.80353, 0.1047798, 0.1990794, 262.9947, 1832.035, 171.3654, 69.52007, 527.0872, 1291.817, 458.1407
392.2, 55.44815, 0.0992766, 0.1899479, 291.8264, 1724.555, 162.426, 65.28128, 530.5159, 1227.832, 432.101
392.3, 52.28424, 0.09406246, 0.1812353, 363.1461, 1623.381, 287.8828, 61.30095, 502.112, 1167.017, 702.721
392.4, 49.30086, 0.08912218, 0.1729223, 341.9899, 1912.224, 272.8651, 57.5633, 475.2288, 1360.745, 985.9246
392.5, 46.48772, 0.08444136, 0.1649906, 372.9922, 1977.982, 449.4156, 54.05354, 449.785, 1293.347, 1138.144
392.6, 43.83509, 0.08000638, 0.1574227, 360.1946, 1861.94, 425.9714, 50.75779, 425.7034, 1463.54, 1073.454
392.7, 41.33383, 0.07580434, 0.1502019, 355.0786, 1901.212, 403.7503, 47.66298, 425.8518, 1391.05, 1012.441
392.8, 38.97529, 0.07182299, 0.1433124, 384.5741, 1963.959, 382.6883, 44.75687, 470.429, 1322.151, 954.8965
392.9, 36.75133, 0.06805075, 0.1367389, 428.3696, 1848.74, 362.725, 42.02795, 445.2421, 1338.167, 900.6224
393, 34.65427, 0.06447663, 0.1304668, 403.4136, 1740.28, 343.8032, 39.46542, 421.4037, 1271.887, 849.433
393.1, 32.67687, 0.06109023, 0.1244825, 403.0579, 1696.228, 325.8684, 37.05913, 465.9867, 1303.95, 801.1532
393.2, 30.8123, 0.05788169, 0.1187727, 386.2829, 1596.716, 308.8692, 34.79956, 441.0377, 1400.217, 755.6175
393.3, 29.05413, 0.05484167, 0.1133247, 363.7787, 1503.042, 292.7567, 32.67775, 417.4244, 1330.864, 822.2523
393.4, 27.39628, 0.05196131, 0.1081267, 342.5857, 1576.237, 277.4848, 30.68532, 446.1116, 1338.474, 996.8029
393.5, 25.83302, 0.04923223, 0.1031671, 384.6631, 1483.764, 414.4814, 28.81437, 422.2267, 1336.035, 1539.446
393.6, 24.35897, 0.04664649, 0.09843495, 397.626, 1399.645, 392.8596, 27.0575, 399.6206, 1269.861, 2204.436
