 , C09, C12, C15, C19, C21, C24, C25, C29, C34, C37, C39, C45, C57, C63, C72, C92
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
253.7, 576.704, 252.3634, 322.8424, 794.3906, 265.7911, 171.075, 4.728059, 366.5084, 114.556, 33.23492, 802.91, 344.0751, 892.5554, 1408.959, 809.1858, 1275.054
253.8, 583.124, 238.651, 307.3743, 1136.818, 403.1684, 162.862, 4.441564, 345.427, 107.0698, 31.2442, 765.967, 322.4764, 844.2581, 1395.717, 763.5998, 1355.001
253.9, 551.885, 298.9068, 292.6474, 1066.055, 408.5368, 155.0434, 4.17243, 398.6299, 100.0728, 29.37271, 795.3312, 302.2336, 798.5742, 1324.744, 767.45, 1286.298
254, 601.8622, 291.8966, 278.626, 999.6956, 382.5188, 147.6001, 3.919603, 375.7009, 93.5331, 27.61333, 758.7369, 283.2614, 755.3622, 1387.36, 888.0705, 1272.75
254.1, 583.2973, 276.0361, 265.2765, 969.6428, 358.1578, 140.5141, 3.682096, 401.5688, 87.42072, 25.95933, 723.8263, 265.4802, 846.4271, 1325.408, 838.0405, 1278.125
254.2, 552.049, 261.0374, 252.5665, 909.2852, 465.4662, 158.5045, 3.458982, 398.6278, 81.70779, 24.4044, 690.522, 248.8151, 800.6259, 1258.01, 790.8289, 1258.187
254.3, 522.4748, 264.8198, 240.4655, 852.6846, 435.8226, 150.895, 3.249386, 375.6989, 76.3682, 22.94261, 698.9527, 233.1962, 757.3029, 1241.699, 1107.511, 1194.393
254.4, 494.4849, 250.4306, 228.9443, 799.6074, 430.7411, 143.6509, 3.052491, 413.3762, 71.37756, 21.56838, 666.7928, 218.5577, 902.7856, 1301.569, 1136.988, 1133.833
254.5, 467.9945, 236.8232, 217.9751, 875.1946, 425.639, 374.6295, 2.867527, 389.599, 66.71304, 20.27646, 643.0318, 204.8381, 1058.49, 1251.382, 1149.158, 1076.344
254.6, 572.6281, 223.9552, 207.5314, 879.762, 398.5318, 376.7191, 2.69377, 375.7302, 62.35336, 19.06193, 613.4449, 191.9798, 1353.877, 1234.989, 1121.543, 1214.947
254.7, 541.9514, 211.7864, 233.9282, 824.9992, 373.151, 358.6337, 2.530542, 386.2983, 58.27858, 17.92015, 692.0983, 179.9286, 1280.617, 1190.198, 1058.36, 1255.475
254.8, 606.9956, 286.2586, 264.7043, 773.6453, 349.3866, 341.4165, 2.377205, 427.0491, 54.47009, 16.84676, 743.0698, 692.8203, 1211.321, 1202.946, 1104.293, 1314.842
254.9, 574.4778, 279.2355, 252.0218, 1002.906, 327.1356, 325.0258, 2.23316, 402.4854, 50.91048, 15.83766, 755.36, 1619.655, 1145.775, 1220.284, 1202.528, 1248.175
255, 543.702, 264.063, 239.9469, 1074.447, 334.0145, 309.4221, 2.097842, 379.3347, 47.58348, 14.889, 770.7631, 1889.68, 1212.787, 1328.741, 1134.783, 1236.278
255.1, 514.575, 316.6985, 228.4505, 1007.565, 312.7425, 435.9754, 1.970724, 458.8481, 44.47391, 13.99717, 735.2992, 1803.659, 1259.828, 1352.256, 1070.854, 1173.595
255.2, 487.0083, 299.4904, 237.7964, 953.7599, 305.3539, 429.4062, 1.851309, 432.4553, 41.56755, 13.15876, 701.467, 2001.254, 1274.421, 1355.182, 1010.527, 1354.591
255.3, 460.9184, 534.1843, 287.4591, 990.9114, 285.9072, 408.7914, 1.73913, 426.8499, 38.85112, 12.37057, 761.4769, 2171.088, 1205.46, 1379.831, 953.5983, 1285.909
255.4, 436.2262, 505.1589, 273.6863, 929.2299, 466.3469, 389.1662, 1.633748, 452.2881, 36.31221, 11.62959, 726.4402, 2115.835, 1270.11, 1346.614, 899.8768, 1357.344
255.5, 412.8568, 570.4911, 260.5735, 1103.945, 436.6472, 382.9453, 1.534752, 426.2727, 33.93921, 10.93299, 768.7802, 2106.482, 1243.301, 1278.137, 849.1816, 1288.522
255.6, 406.4744, 539.493, 248.0888, 1109.349, 408.839, 364.5609, 1.441754, 401.7537, 31.72129, 10.27812, 733.4075, 2029.307, 1176.024, 1213.143, 801.3425, 1223.19
255.7, 605.093, 510.1791, 236.2024, 1040.295, 382.8017, 347.0591, 1.354392, 378.645, 29.64831, 9.662478, 699.6624, 1989.31, 1112.388, 1151.454, 902.9231, 1390.858
255.8, 572.6771, 482.4581, 224.8854, 975.5399, 358.4226, 330.3976, 1.272323, 356.8655, 27.7108, 9.08371, 667.4699, 1977.99, 1052.195, 1092.902, 933.8794, 1493.46
255.9, 631.9841, 456.2433, 214.1107, 1004.201, 335.5962, 314.5359, 1.195227, 360.06, 25.8999, 8.539608, 636.7587, 2015.05, 1144.527, 1057.043, 881.2687, 1417.737
256, 633.705, 492.996, 203.8522, 941.6922, 314.2235, 309.58, 1.122803, 339.3495, 24.20735, 8.028097, 607.4604, 1988.961, 1114.479, 1135.541, 831.6219, 1345.853
256.1, 637.2684, 466.2086, 194.0852, 933.1078, 337.1155, 294.7178, 1.054767, 335.7246, 22.6254, 7.547225, 579.5103, 1890.361, 1054.173, 1077.798, 784.772, 1277.614
256.2, 603.1288, 448.7005, 184.7862, 875.0244, 315.646, 314.8869, 0.990854, 316.4138, 21.14684, 7.095157, 605.1009, 1899.343, 1073.858, 1022.991, 816.0623, 1343.404
256.3, 579.2736, 424.3199, 175.9327, 915.285, 295.5438, 313.1154, 0.9308136, 358.0243, 19.76489, 6.670167, 577.2593, 1845.726, 1015.75, 1031.142, 770.0889, 1275.289
256.4, 590.6596, 457.517, 167.5034, 858.311, 276.7219, 304.8179, 0.8744113, 337.4309, 18.47326, 6.270633, 550.6988, 1900.186, 1015.038, 978.708, 778.4117, 1210.627
256.5, 559.0169, 432.6574, 159.4779, 947.8694, 259.0986, 290.1842, 0.8214267, 318.022, 17.26604, 5.895031, 525.3604, 1780.905, 960.1126, 928.9401, 734.5594, 1399.651
256.6, 673.5894, 409.1486, 151.837, 968.5989, 449.9855, 341.5902, 0.7716528, 299.7296, 16.1377, 5.541927, 501.1878, 1744.091, 908.1597, 881.7029, 772.8451, 1465.476
256.7, 637.504, 386.9171, 190.8323, 908.3062, 501.5715, 325.1913, 0.7248948, 352.2959, 15.08311, 5.209973, 557.7205, 1754.651, 1010.546, 836.8677, 729.3064, 1579.817
256.8, 719.1239, 366.2386, 181.6891, 851.7666, 469.6285, 309.5795, 0.6809701, 625.803, 14.09743, 4.897903, 629.1694, 1788.351, 1119.305, 794.3125, 688.2205, 1499.715
256.9, 680.5992, 390.3133, 172.984, 890.196, 439.7198, 294.7173, 0.639707, 870.0585, 13.17617, 275.3428, 600.2204, 1676.09, 1058.738, 823.4105, 690.7786, 1423.674
257, 648.7109, 369.1053, 164.696, 834.7838, 411.7159, 280.5686, 0.6009443, 873.6728, 12.31511, 258.8502, 572.6034, 1599.86, 1096.208, 819.7981, 716.6831, 1426.654
257.1, 645.5909, 349.0496, 156.805, 906.6595, 385.4954, 267.0991, 0.5645303, 823.4195, 11.51032, 243.3454, 546.2571, 1517.466, 1086.024, 778.1108, 676.3083, 1436.917
257.2, 611.0054, 330.0837, 149.2922, 850.2225, 360.9448, 254.2763, 0.5303228, 869.9641, 10.75812, 323.2688, 540.5739, 1618.403, 1027.258, 749.2446, 638.208, 1538.382
257.3, 594.9726, 312.1483, 142.1393, 815.1389, 337.9577, 242.069, 0.4981882, 887.0372, 10.05508, 303.9054, 515.7013, 1516.811, 1064.316, 726.8811, 762.6261, 1460.381
257.4, 563.0989, 295.1874, 135.3291, 800.117, 367.31, 230.4478, 0.4680007, 836.0152, 9.39798, 285.7019, 491.9731, 1421.595, 1139.557, 744.9287, 719.6631, 1386.335
257.5, 532.9327, 352.729, 128.8452, 750.3119, 343.9175, 219.3846, 0.4396424, 792.4207, 8.783823, 268.5887, 469.3368, 1460.096, 1077.894, 912.3714, 679.1204, 1316.043
257.6, 504.3825, 353.6847, 122.6719, 750.4438, 322.0148, 267.7713, 0.4130025, 768.2614, 8.209802, 252.5007, 467.2918, 1427.478, 1019.567, 1373.143, 640.8618, 1308.054
257.7, 477.3619, 334.4669, 116.7944, 703.7308, 301.507, 254.9162, 0.3879768, 724.0713, 7.673293, 502.5273, 445.7911, 1442.567, 964.3973, 1303.318, 604.7584, 1523.425
257.8, 468.9955, 316.7635, 111.1986, 659.9255, 282.3053, 250.5817, 0.3644675, 781.2109, 7.171844, 568.7769, 425.2796, 1411.158, 912.2125, 1237.043, 570.689, 1502.627
257.9, 443.8705, 299.5519, 112.3252, 707.9069, 302.9374, 238.5518, 0.3423827, 736.276, 6.703166, 534.7079, 415.3175, 1389.747, 862.8515, 1321.719, 538.5388, 1549.238
258, 420.0916, 283.2755, 106.9435, 663.8416, 374.7335, 315.038, 0.3216362, 693.9257, 6.265115, 502.6796, 476.5749, 1302.508, 816.1615, 1738.403, 610.8858, 1470.687
258.1, 397.5866, 267.8835, 113.6419, 622.5193, 350.8683, 299.9138, 0.3021468, 694.1613, 5.85569, 472.5698, 464.7962, 1220.745, 771.9979, 1650.005, 576.4712, 1396.118
258.2, 392.5165, 253.3278, 108.1971, 730.6915, 328.5229, 285.5156, 0.2838383, 694.2813, 5.473022, 686.363, 443.4102, 1144.115, 730.2241, 1581.303, 543.9953, 1325.33
258.3, 440.5046, 239.563, 103.0131, 685.2079, 307.6007, 271.8086, 0.2666393, 681.8171, 5.115361, 968.2494, 524.5482, 1155.049, 690.7108, 1567.071, 513.349, 1405.089
258.4, 416.906, 226.5461, 98.07755, 642.5556, 288.0109, 258.7597, 0.2504824, 642.5992, 4.781073, 910.2526, 500.413, 1082.543, 653.3355, 1511.938, 580.1957, 1425.817
258.5, 553.0261, 214.2365, 95.36791, 602.5583, 328.1934, 246.3372, 0.2353045, 605.6372, 4.468631, 855.7297, 477.3883, 1014.588, 617.9827, 1508.154, 547.51, 1353.523
258.6, 523.3995, 202.5958, 177.7296, 565.0507, 331.9799, 234.5111, 0.2210463, 600.4139, 4.176607, 804.4727, 455.4229, 1034.432, 584.5428, 1449.674, 547.8182, 1284.895
258.7, 495.36, 191.5876, 169.2142, 529.8778, 359.4484, 223.2527, 0.2076521, 565.8784, 3.903666, 914.1778, 434.4683, 1005.415, 552.9125, 1575.166, 604.6935, 1324.588
258.8, 486.4673, 279.5135, 161.1068, 496.8943, 336.5566, 212.5349, 0.1950695, 548.8853, 3.648562, 859.4198, 414.4778, 1143.628, 522.9937, 1518.723, 570.6277, 1436.764
258.9, 460.4063, 264.3258, 153.3878, 465.964, 315.1227, 202.3315, 0.1832494, 517.3136, 3.41013, 921.7979, 395.407, 1112.474, 494.6938, 1529.777, 538.481, 1363.915
259, 435.7416, 249.9635, 146.0387, 436.959, 295.0539, 208.6054, 0.1721455, 506.0859, 3.187278, 1667.19, 377.2138, 1213.046, 467.9253, 1451.987, 508.1454, 1294.76
259.1, 505.6093, 236.3815, 139.0417, 423.8368, 276.2632, 198.5908, 0.1617144, 492.3726, 2.97899, 1908.735, 359.8577, 1136.899, 442.6052, 1378.153, 479.5187, 1229.112
259.2, 549.2471, 223.5375, 132.3799, 498.6808, 258.6691, 189.0569, 0.1519154, 464.0516, 2.784314, 1794.405, 430.3033, 1163.781, 418.6553, 1361.114, 452.5047, 1261.891
259.3, 526.025, 228.2802, 126.0373, 548.583, 242.1955, 195.1466, 0.1427101, 437.3595, 2.60236, 1897.869, 410.5044, 1114.456, 559.3526, 1291.901, 427.0126, 1197.908
259.4, 613.716, 215.8764, 126.9305, 789.2076, 485.5193, 185.778, 0.1340627, 531.1331, 2.432296, 1784.189, 417.4601, 1162.863, 529.0853, 1236.487, 516.4227, 1568.059
259.5, 580.8381, 204.1465, 226.9438, 740.0816, 759.591, 176.8593, 0.1259392, 563.0522, 2.273346, 1677.319, 419.3228, 1142.329, 500.4558, 1390.394, 583.9901, 1608.019
259.6, 629.5769, 225.1411, 313.5157, 694.0135, 735.8759, 264.5608, 0.118308, 535.2531, 2.124783, 1739.598, 400.0291, 1118.236, 545.0255, 1834.201, 551.0906, 1694.984
259.7, 761.005, 212.9078, 311.2377, 729.2431, 901.8818, 285.3482, 48.66509, 794.8528, 1.985929, 1635.399, 381.6232, 1127.492, 580.3741, 1866.017, 590.052, 1753.065
259.8, 720.2366, 201.3393, 296.3257, 683.8497, 1261.577, 271.6492, 69.4623, 891.0213, 1.856149, 1802.139, 364.0642, 1156.027, 548.9693, 1771.129, 556.811, 1664.178
259.9, 681.6523, 378.2383, 364.2756, 641.2819, 1769.188, 258.6079, 188.1787, 866.6969, 1.73485, 2037.57, 426.9944, 1083.46, 519.2639, 1862.177, 525.4427, 1579.799
260, 645.1349, 357.6864, 346.8224, 601.3639, 1774.175, 246.1927, 277.0269, 1105.112, 316.6846, 1915.522, 407.3477, 1015.447, 614.2217, 1767.484, 495.8416, 1499.698
260.1, 610.5739, 564.9478, 330.2054, 795.6036, 1661.185, 234.3736, 938.5533, 1077.329, 411.9975, 1983.371, 388.6051, 951.7045, 651.9824, 1803.071, 526.9929, 1423.659
260.2, 577.8644, 678.7221, 314.3846, 760.2493, 1555.391, 223.1218, 1549.469, 1015.361, 1290.864, 2085.752, 370.7248, 891.963, 720.74, 1725.507, 933.2438, 1351.474
260.3, 546.9072, 641.8431, 299.3217, 1015.837, 1456.335, 212.4102, 1471.754, 956.958, 1790.432, 2250.211, 353.6672, 835.9716, 853.9535, 1714.128, 1029.821, 1282.95
260.4, 517.6084, 606.968, 284.9806, 1102.111, 1453.993, 202.2129, 1425.559, 901.9142, 1689.251, 2115.426, 337.3945, 868.6801, 1227.381, 1691.439, 971.8055, 1217.9
260.5, 489.8792, 573.9879, 271.3266, 1033.508, 1361.394, 192.5051, 1339.178, 850.0365, 1629.627, 1988.715, 414.7186, 814.1503, 1239.379, 1687.476, 1079.866, 1156.149
260.6, 463.6355, 548.327, 258.3268, 969.1749, 1274.693, 183.2634, 1258.031, 801.1428, 1523.131, 1869.594, 404.926, 959.7415, 1172.314, 1601.667, 1019.031, 1097.528
260.7, 438.7978, 518.5331, 245.9498, 908.8464, 1259.726, 174.4653, 1226.036, 755.0614, 1423.595, 1823.344, 423.6184, 899.4954, 1108.879, 1520.221, 961.6233, 1285.378
260.8, 415.2906, 533.1686, 234.1658, 916.7162, 1179.499, 166.0896, 1151.745, 711.6306, 1360.747, 1906.29, 404.1271, 843.0311, 1048.876, 1442.917, 907.4496, 1289.918
260.9, 393.0428, 504.1984, 222.9464, 859.6531, 1109.3, 158.116, 1081.956, 670.6979, 1271.822, 1792.106, 385.5326, 790.1113, 992.1198, 1456.813, 856.3279, 1224.515
261, 371.9868, 476.8023, 212.2646, 806.1421, 1038.653, 150.5252, 1093.445, 632.1197, 1188.709, 1727.105, 527.6874, 740.5135, 1054.122, 1501.519, 808.0861, 1162.428
261.1, 352.0588, 450.8949, 202.0945, 755.9619, 972.5055, 143.2988, 1116.865, 595.7604, 1285.449, 1770.578, 503.4078, 694.0291, 1070.711, 1438.824, 762.5621, 1103.489
261.2, 333.1984, 426.3951, 192.4117, 708.9053, 910.5707, 188.7076, 1049.189, 561.4926, 1201.445, 1756.565, 480.2453, 753.2934, 1490.042, 1376.235, 719.6027, 1047.538
261.3, 315.3483, 403.2265, 183.1929, 664.7779, 852.5802, 179.6482, 1089.903, 529.1957, 1143.209, 1699.197, 540.6481, 799.7219, 1409.414, 1464.004, 679.0634, 994.4246
261.4, 298.4546, 381.3169, 174.4157, 623.3973, 798.2829, 498.0494, 1056.293, 742.4277, 1390.606, 1884.76, 515.7722, 749.5208, 1955.952, 1412.837, 640.8079, 944.004
261.5, 282.4658, 360.5977, 166.0591, 584.5925, 759.6553, 538.1499, 992.2878, 804.2224, 1398.986, 1771.866, 492.0407, 760.1962, 2061.322, 1340.994, 604.7076, 1040.605
261.6, 267.3336, 341.0043, 158.1029, 548.2032, 711.276, 512.3145, 932.1606, 828.4512, 1307.563, 1665.734, 469.4012, 712.4763, 1949.781, 1272.803, 570.641, 987.8431
261.7, 253.0121, 322.4755, 150.5278, 514.079, 665.9778, 487.7194, 979.5518, 780.7991, 1222.114, 1565.958, 447.8034, 667.7518, 1907.084, 1208.08, 1282.607, 937.7562
261.8, 239.4578, 304.9535, 361.4945, 482.079, 623.5645, 464.3051, 920.1962, 735.8879, 1142.249, 1472.16, 427.1993, 625.8349, 1803.89, 1254.519, 1565.618, 890.2089
261.9, 226.6296, 288.3836, 1195.36, 452.0709, 583.8522, 501.5665, 864.4373, 693.5599, 1067.603, 1383.979, 407.5432, 757.0039, 1706.279, 1190.726, 1529.241, 845.0724
262, 214.4887, 272.714, 2250.201, 423.9307, 546.6691, 480.4797, 812.0571, 653.6667, 997.8354, 1301.081, 481.3329, 806.2576, 1613.95, 1130.177, 1443.09, 802.2244
262.1, 202.9981, 257.8959, 3273.959, 397.5422, 511.854, 500.8654, 762.8509, 616.0681, 932.627, 1223.148, 459.186, 755.6462, 1526.617, 1072.707, 1361.793, 761.549
262.2, 192.1232, 317.1512, 4266.124, 372.7963, 667.1846, 476.82, 775.3804, 580.6321, 871.68, 1149.883, 521.8475, 708.2119, 1444.01, 1179.898, 1503.348, 722.936
262.3, 181.8308, 299.9185, 4455.938, 349.5907, 624.6944, 453.9289, 728.3965, 560.8323, 814.7159, 1081.007, 497.8366, 663.7552, 1365.872, 1119.9, 2122.121, 831.994
262.4, 172.0898, 296.0118, 4846.562, 327.8297, 584.9102, 432.1368, 714.3325, 528.5735, 761.4744, 1016.256, 474.9304, 622.0891, 1291.963, 1062.952, 2175.061, 789.8092
262.5, 162.8706, 291.7552, 5818.326, 307.4232, 576.4497, 411.3909, 684.3874, 498.1702, 711.7122, 955.3836, 496.3094, 583.0386, 1222.053, 1017.852, 2149.012, 749.7633
262.6, 154.1454, 367.4584, 6129.628, 288.2869, 539.738, 391.6409, 642.9172, 469.5156, 665.2019, 898.1575, 473.4734, 546.4393, 1215.297, 1006.865, 2027.946, 711.7479
262.7, 145.8875, 359.213, 6174.351, 270.3418, 505.3644, 372.8391, 603.96, 442.5093, 954.6847, 844.3591, 451.6883, 512.1376, 1353.971, 955.6656, 1913.7, 675.6599
262.8, 138.0721, 339.6948, 6043.336, 253.5138, 473.1798, 369.1299, 675.843, 417.0564, 1622.543, 920.9587, 430.9054, 479.989, 1549.097, 964.6154, 1955.343, 733.035
262.9, 130.6753, 321.2372, 6026.43, 237.7332, 443.045, 351.4088, 634.8906, 393.0675, 1590.782, 1031.528, 411.0789, 449.8586, 1465.273, 936.462, 1990.82, 695.8677
263, 123.6748, 303.7825, 5903.21, 222.935, 414.8293, 334.5385, 631.4807, 441.4486, 1668.919, 969.7405, 392.1645, 421.6195, 1385.985, 888.8423, 1976.277, 660.5849
263.1, 117.0493, 287.2762, 5620.375, 209.0579, 388.4105, 368.1654, 593.2164, 416.0566, 1559.855, 986.6417, 462.808, 627.3498, 1310.988, 869.9385, 1999.406, 748.7114
263.2, 110.7788, 271.6668, 5694.792, 196.0446, 363.6743, 350.4906, 557.2708, 392.1252, 1546.142, 927.5433, 441.5135, 587.969, 1284.43, 825.7015, 1915.913, 710.7493
263.3, 104.8442, 256.9055, 5765.314, 183.8414, 340.5134, 333.6643, 523.5032, 369.5704, 1445.102, 871.9847, 491.062, 551.0603, 1260.962, 921.942, 1855.814, 674.7119
263.4, 99.2275, 242.9464, 5582.681, 172.3977, 318.8275, 317.6458, 500.7638, 348.3128, 1350.664, 819.7541, 478.9656, 516.4684, 1192.729, 996.1697, 1919.984, 640.5018
263.5, 93.91171, 229.7456, 5666.461, 161.6664, 298.5227, 302.3964, 470.4203, 328.278, 1262.399, 770.652, 456.9277, 484.0481, 1170.047, 945.5138, 1943.842, 701.1734
263.6, 88.8807, 217.2622, 5622.139, 151.6031, 279.511, 287.879, 441.9153, 309.3956, 1400.096, 724.491, 435.9038, 453.6628, 1143.596, 897.4338, 1940.571, 742.2706
263.7, 84.1192, 205.4571, 5352.771, 197.0287, 261.7101, 274.0585, 516.7819, 291.5993, 1308.6, 774.4299, 415.8472, 425.1849, 1081.714, 851.7988, 1864.326, 838.8115
263.8, 79.61279, 194.2934, 5367.52, 184.7642, 245.0429, 279.9992, 536.1639, 355.9861, 1223.083, 790.758, 500.4913, 398.4947, 1351.562, 808.4843, 1850.907, 796.2809
263.9, 75.34779, 183.7363, 5226.959, 173.2632, 229.4371, 314.1595, 992.6853, 335.5099, 1307.785, 779.9777, 477.463, 373.4799, 1452.253, 767.3723, 1746.635, 755.9069
264, 71.31127, 234.5051, 5026.245, 162.478, 214.8253, 299.0774, 946.7706, 316.2115, 1270.014, 797.913, 455.4942, 350.0354, 1373.67, 818.7171, 1648.237, 717.5799
264.1, 67.491, 241.7674, 4986.573, 152.3642, 201.1439, 284.7194, 955.042, 298.0232, 1187.019, 750.1191, 434.5363, 328.0625, 1299.339, 777.0848, 1555.383, 681.1962
264.2, 63.87539, 228.6308, 5029.413, 142.8799, 188.3339, 333.4175, 902.3492, 280.881, 1109.447, 705.188, 464.6138, 307.469, 1229.03, 737.5696, 1539.195, 646.6573
264.3, 60.45348, 216.2079, 5015.344, 133.986, 176.3397, 317.4109, 1127.402, 279.8871, 1114.024, 735.9193, 465.9666, 288.1682, 1399.889, 728.3791, 1452.483, 824.6263
264.4, 57.21488, 268.6833, 5045.037, 125.6458, 165.1094, 427.487, 1220.365, 387.5442, 1117.207, 773.5517, 493.5083, 270.0789, 1530.219, 820.0338, 1415.184, 782.815
264.5, 54.14978, 256.2296, 4911.894, 117.8247, 154.5943, 451.2428, 1261.901, 409.2919, 1085.287, 826.6172, 588.0951, 253.1252, 1447.417, 778.3345, 1442.22, 743.1237
264.6, 51.24888, 242.3071, 4900.799, 129.3152, 144.7488, 485.6686, 1243.32, 385.7496, 1014.364, 881.7567, 561.036, 237.2357, 1507.77, 738.7557, 1360.971, 705.4449
264.7, 48.50339, 273.7622, 4665.991, 217.9574, 135.5303, 462.3527, 1167.982, 363.5614, 1031.725, 828.9407, 678.8038, 222.3437, 1426.183, 710.9689, 1404.687, 726.9042
264.8, 45.90498, 289.4617, 4613.561, 204.3902, 126.899, 440.1562, 1097.208, 342.6495, 964.3023, 779.2883, 647.571, 208.3865, 1507.533, 702.3636, 1325.553, 754.2351
264.9, 43.44577, 273.7336, 4413.996, 191.6674, 118.8173, 419.0252, 1110.132, 322.9405, 1083.612, 732.61, 617.7754, 195.3054, 1425.958, 666.648, 1612.539, 911.1526
265, 41.1183, 258.86, 4450.245, 179.7367, 111.2503, 398.9088, 1042.864, 304.3651, 1012.798, 836.6352, 589.3506, 183.0454, 1410.034, 632.7485, 2135.214, 864.9542
265.1, 38.91552, 485.895, 4356.781, 168.5486, 104.1653, 379.758, 1036.925, 286.8582, 946.6118, 786.5219, 562.2338, 171.5551, 1333.735, 600.5729, 2235.636, 821.0982
265.2, 36.83075, 815.5703, 4391.461, 158.0569, 97.53143, 361.5267, 974.0931, 270.3582, 884.7509, 739.4103, 536.3646, 160.786, 1261.565, 570.0334, 2303.559, 779.4658
265.3, 34.85766, 811.1284, 4195.275, 148.2183, 91.32005, 344.1706, 934.0525, 254.8073, 826.9326, 695.1207, 583.7351, 150.6929, 1302.173, 589.2626, 2173.786, 739.9443
265.4, 32.99027, 838.9733, 4179.134, 138.9921, 85.50426, 327.6477, 931.8195, 240.1509, 772.8927, 653.4839, 556.8766, 141.2335, 1231.711, 636.2427, 2097.935, 702.4267
265.5, 31.22293, 793.3869, 4177.006, 130.3402, 80.05885, 311.9181, 941.5006, 226.3376, 722.3843, 614.3411, 531.2539, 132.3678, 1165.062, 603.8893, 2139.07, 666.8113
265.6, 29.55026, 750.2775, 4084.969, 122.2269, 74.96023, 323.0518, 884.4508, 213.3187, 675.1766, 671.4161, 542.4231, 535.6328, 1180.815, 614.1068, 2048.917, 633.0018
265.7, 108.2521, 709.5105, 4038.837, 114.6186, 106.0558, 340.6574, 930.4941, 266.758, 631.0539, 631.1992, 517.4655, 1422.311, 1170.332, 582.8791, 2047.807, 756.5574
265.8, 102.4529, 670.9586, 3932.502, 107.4839, 99.30152, 395.5234, 907.3351, 251.4142, 589.8146, 593.3912, 493.6561, 1733.414, 1107.003, 553.2393, 2034.084, 801.0504
265.9, 150.6497, 634.5015, 3861.502, 100.7933, 115.7896, 447.2039, 898.4557, 273.9674, 551.2704, 608.7586, 470.9423, 1624.602, 1047.102, 542.5966, 1919.493, 760.4344
266, 142.5791, 626.0013, 3972.325, 94.5192, 108.4155, 425.7346, 844.0142, 258.2089, 515.245, 607.6812, 449.2736, 1579.123, 990.442, 515.0052, 1977.426, 721.8779
266.1, 134.9409, 637.9185, 3782.002, 88.63564, 101.5109, 405.2961, 792.8716, 259.9692, 481.5738, 571.2819, 494.5036, 1553.09, 936.8479, 488.8169, 1866.026, 685.2764
266.2, 127.7119, 603.2567, 3799.05, 83.11831, 115.3627, 385.8387, 744.8279, 245.0159, 450.1031, 537.0629, 507.5795, 1559.147, 886.1539, 595.6085, 1830.004, 769.5996
266.3, 120.8701, 605.8304, 3617.029, 77.94442, 193.3956, 367.3154, 699.6954, 230.9227, 420.6889, 546.2323, 520.4857, 1461.274, 900.4731, 565.3214, 1864.15, 730.5784
266.4, 114.3949, 572.912, 3663.684, 185.896, 185.5468, 349.6814, 657.2977, 217.6402, 393.197, 513.5137, 496.5374, 1546.06, 851.7473, 597.7543, 1894.993, 803.1976
266.5, 108.2666, 541.7823, 3543.944, 174.3245, 173.7301, 332.894, 638.2669, 205.1216, 367.5016, 542.5112, 575.7534, 1835.497, 805.6581, 614.6954, 1788.238, 762.4729
266.6, 123.6749, 519.9789, 3374.146, 163.4733, 162.6659, 361.2435, 718.7887, 193.3231, 343.4854, 554.616, 572.4346, 2646.074, 762.0629, 583.4378, 1715.074, 723.813
266.7, 220.0895, 491.7254, 3536.781, 153.2975, 152.3064, 343.901, 764.1171, 182.2032, 321.0387, 521.3953, 546.096, 2674.448, 720.8267, 553.7697, 1642.073, 768.8102
266.8, 208.2989, 465.007, 3367.326, 143.7552, 142.6066, 327.3911, 717.8158, 171.723, 300.0589, 591.0191, 520.9694, 2764.171, 740.4857, 525.6101, 1667.762, 729.829
266.9, 197.14, 513.0517, 3266.688, 134.8068, 225.8748, 326.5874, 674.3201, 161.8455, 280.4501, 555.6179, 496.9988, 2590.655, 758.7599, 498.8825, 1612.111, 810.2092
