 , C000, C001, C002, C003, C004, C005, C006, C007, C008, C010, C011, C012, C015, C016, C017, C018, C019, C021, C023, C024, C025, C032, C033, C034, C038, C039, C040, C042, C045, C047, C049, C056, C068, C083, C086
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
223, 98.36512, 53.33554, 128.6503, 402.0973, 58.51466, 1.376274, 317.2657, 283.0937, 186.4046, 1.430512, 69.2282, 48.26441, 225.0721, 206.121, 167.9275, 377.334, 0.3216822, 208.7841, 185.1529, 206.3949, 136.8858, 432.2387, 355.9155, 260.9916, 176.0717, 36.14819, 395.0877, 1.748967, 255.048, 261.4113, 762.7662, 1.784498e-05, 2.900742, 469.4935, 7.246928
223.1, 91.18147, 49.66038, 122.0803, 377.2344, 55.2531, 1.311765, 301.1165, 266.9812, 177.6271, 1.325148, 65.2262, 45.79692, 409.3911, 193.2616, 159.2094, 447.6691, 0.3034427, 194.403, 174.3441, 217.001, 128.493, 473.1205, 336.7422, 245.7378, 166.5191, 33.77385, 413.0647, 1.656759, 240.7191, 243.6896, 737.5012, 1.70448e-05, 2.760114, 550.4478, 6.768529
223.2, 84.52244, 46.23845, 115.8458, 353.9088, 52.17334, 1.250281, 285.7893, 286.8359, 215.2477, 1.227546, 61.45557, 43.45557, 385.3423, 181.2045, 150.944, 425.9585, 0.2862374, 181.0125, 164.1663, 223.2752, 120.6148, 440.4152, 372.7702, 231.3754, 157.4848, 31.55546, 391.4611, 1.569412, 227.1951, 227.1692, 724.4277, 1.62805e-05, 2.626303, 520.8615, 6.321712
223.3, 78.34972, 121.3986, 109.9298, 386.9871, 49.26524, 1.191678, 271.2423, 270.5104, 205.112, 1.137132, 57.9029, 41.23392, 362.7062, 242.1162, 143.1076, 577.8088, 0.2700077, 168.5444, 154.5827, 232.1129, 113.2197, 596.3774, 352.6889, 217.8525, 148.9406, 29.48279, 370.9873, 1.48667, 214.431, 211.7688, 745.698, 1.555048e-05, 2.49898, 492.8655, 5.904391
223.4, 93.8996, 113.0334, 104.3158, 363.0585, 46.51923, 1.135822, 257.4358, 255.1141, 195.4537, 1.053377, 54.55562, 39.12586, 341.3998, 227.0112, 135.6781, 590.8906, 0.2546982, 156.935, 145.5585, 220.737, 106.2779, 750.9745, 333.6895, 205.12, 140.86, 71.69491, 351.5844, 1.408291, 202.3839, 197.4124, 716.7092, 1.485319e-05, 2.377829, 466.3743, 5.514619
223.5, 87.04208, 105.2447, 98.98855, 340.6095, 43.92628, 1.082584, 373.7546, 240.5941, 186.2501, 0.9757912, 51.40183, 37.12557, 321.345, 212.8486, 128.6342, 562.2341, 54.26381, 146.1253, 137.0611, 219.4428, 99.76179, 804.2747, 358.4392, 193.1316, 133.2178, 66.98573, 333.1962, 1.334044, 191.0137, 466.7597, 676.7477, 1.418716e-05, 2.262551, 441.307, 5.150577
223.6, 80.68535, 127.5177, 93.93335, 319.5486, 41.47787, 1.031842, 354.7301, 245.6417, 177.4799, 0.9039199, 48.43036, 35.22755, 302.4682, 201.4995, 121.9561, 534.9674, 51.18703, 136.0602, 129.0598, 208.6879, 93.64517, 792.2578, 339.13, 181.8439, 125.9902, 106.5438, 315.7697, 1.263712, 180.2822, 435.1168, 695.5133, 1.3551e-05, 2.152862, 452.2464, 4.810567
223.7, 74.79286, 118.7309, 89.13631, 415.8952, 39.16592, 0.9834775, 336.6739, 231.6608, 169.1227, 0.8373423, 45.63067, 33.42656, 284.7004, 188.9285, 115.6247, 765.7686, 48.28471, 126.6884, 121.5256, 250.0901, 133.0991, 783.4363, 320.8609, 171.2159, 119.1547, 99.54567, 299.2547, 1.197087, 170.1537, 405.619, 724.0797, 1.294337e-05, 2.048491, 499.2666, 4.493003
223.8, 69.3307, 110.5496, 84.58424, 390.1791, 36.98285, 0.9373803, 319.5368, 218.4756, 161.159, 0.7756684, 42.99282, 31.71764, 267.9763, 244.4314, 109.6219, 841.8047, 45.54695, 117.9621, 114.4312, 270.1236, 124.9385, 729.2798, 393.7672, 161.209, 112.6901, 111.4276, 312.4091, 1.133975, 160.5942, 378.121, 715.1382, 1.236298e-05, 1.94918, 472.4313, 4.196402
223.9, 75.08202, 102.932, 80.26465, 366.0532, 34.92145, 0.8934438, 303.272, 309.2931, 201.593, 0.7185372, 40.50747, 30.09609, 252.2346, 229.1819, 103.9308, 800.9797, 42.96442, 109.8369, 107.751, 256.8848, 117.2782, 678.8669, 372.5548, 151.787, 106.5762, 104.1087, 296.0698, 1.07419, 151.5718, 352.4872, 737.7594, 1.180862e-05, 1.854684, 447.0385, 3.919381
224, 101.0737, 140.4368, 76.16565, 343.419, 32.97496, 0.8515666, 287.8351, 329.306, 414.0356, 0.6656138, 38.16578, 28.55744, 237.4176, 335.9698, 98.53516, 762.1345, 40.52833, 268.0557, 101.4607, 244.2948, 110.0876, 631.9389, 548.1217, 142.9157, 100.794, 141.0148, 302.9185, 1.017557, 143.0563, 328.5911, 696.6243, 220.6048, 1.764768, 423.0104, 3.660647
224.1, 93.69227, 130.7598, 72.27598, 607.0134, 31.13696, 0.8116522, 273.184, 340.0523, 611.8672, 0.6165885, 35.95947, 27.09746, 223.471, 528.0341, 93.41963, 777.3048, 38.23036, 249.592, 95.5377, 232.3218, 103.3379, 588.2549, 672.4329, 134.5629, 150.5795, 139.2016, 287.0756, 0.9639103, 135.0191, 306.315, 657.7827, 359.7145, 1.679212, 400.2739, 3.418994
224.2, 103.3009, 279.0616, 68.58495, 623.5614, 29.40141, 0.7736087, 259.2786, 320.698, 583.0555, 0.5711741, 33.8807, 25.71211, 210.3436, 495.0914, 88.56968, 739.6078, 36.06269, 378.8831, 89.96043, 354.1226, 97.00204, 547.5906, 636.2087, 127.257, 142.4099, 130.0584, 272.0613, 0.9130917, 127.4336, 285.5491, 621.1068, 343.5847, 1.597803, 378.7594, 3.193292
224.3, 95.75679, 259.8324, 65.08241, 585.0047, 27.7626, 0.7373484, 246.081, 302.4452, 555.6004, 0.5291047, 31.92211, 24.39759, 265.9116, 464.2039, 83.97152, 756.3035, 34.01792, 352.7856, 84.70875, 390.8976, 91.05463, 509.7374, 601.9359, 143.5833, 134.6836, 121.5157, 467.6205, 0.8649522, 120.2742, 266.1909, 586.4758, 328.1782, 1.520342, 446.6616, 2.982491
224.4, 88.76363, 241.9283, 61.75875, 548.8321, 26.21513, 0.7027877, 370.3663, 285.2313, 529.4382, 0.4901339, 30.07673, 23.15028, 250.2912, 435.2435, 79.61208, 732.1079, 32.0891, 328.4857, 79.76365, 410.433, 85.47188, 474.5008, 625.7573, 149.6061, 127.3765, 113.5341, 443.1635, 0.8193507, 113.517, 248.1451, 553.7757, 313.4625, 1.446635, 422.6538, 2.785605
224.5, 120.4375, 225.2923, 58.60482, 514.8961, 24.75392, 0.6698469, 351.5142, 268.9971, 504.5078, 0.4540334, 28.33804, 21.96673, 235.5884, 408.0898, 255.16, 823.2682, 30.26963, 305.8596, 75.10723, 390.3176, 80.23141, 498.1843, 592.0475, 149.2028, 120.4658, 216.8697, 438.5381, 0.7761534, 107.1394, 231.3227, 670.0742, 299.4067, 1.376502, 399.9364, 2.601716
224.6, 111.6419, 299.5757, 55.61195, 483.0585, 23.37416, 0.63845, 333.6217, 253.6869, 480.7514, 0.4205919, 26.69985, 20.84369, 306.093, 382.6301, 241.9131, 783.3421, 28.55334, 284.792, 70.72265, 484.1733, 75.31224, 505.2264, 560.1537, 192.9989, 113.9301, 202.6249, 415.6022, 0.7352335, 101.1202, 215.6407, 663.6501, 285.9812, 1.309769, 378.4401, 2.429966
224.7, 103.4887, 278.9329, 52.77193, 453.1896, 22.0713, 0.6085248, 316.64, 259.7423, 458.1137, 0.3896135, 25.15637, 19.77807, 288.1122, 358.7588, 229.354, 826.5093, 26.93435, 265.1755, 66.59402, 521.2574, 70.69468, 470.3016, 529.9781, 181.7189, 121.1315, 189.3158, 432.2132, 0.696471, 95.43909, 201.0218, 683.9656, 273.1576, 1.246271, 413.9772, 2.269555
224.8, 95.93083, 259.7126, 50.07695, 609.9835, 44.35243, 0.5800022, 300.5226, 252.0344, 473.3305, 0.3609168, 23.70212, 18.76692, 271.1877, 336.3768, 241.7374, 882.5416, 25.40717, 246.9102, 62.70642, 510.4587, 66.36023, 437.7911, 501.428, 171.0982, 284.2807, 176.8809, 409.6081, 0.6597521, 90.07719, 187.394, 645.8298, 478.5602, 1.185852, 391.7262, 2.119733
224.9, 88.92496, 241.8167, 47.51959, 572.2664, 41.88026, 0.5528166, 285.2257, 237.6897, 675.1383, 0.3343337, 22.33193, 17.80747, 255.2573, 315.3911, 272.433, 839.7409, 23.96658, 365.8569, 59.04576, 485.4409, 165.0424, 407.5279, 568.9474, 161.0983, 268.8574, 165.2627, 388.1852, 0.6249691, 85.01652, 174.6901, 731.0129, 542.6534, 1.128362, 370.6712, 1.979801
225, 82.43073, 225.154, 45.09283, 548.6552, 39.54589, 0.5269051, 270.7074, 226.2213, 740.0273, 0.3097086, 21.04095, 16.89708, 240.2628, 556.6498, 258.2894, 943.7667, 22.60766, 340.6566, 55.59881, 466.7344, 228.8305, 379.3568, 568.0775, 151.6828, 254.2708, 154.4077, 401.7141, 0.5920199, 80.24017, 162.8474, 690.254, 518.3205, 1.073659, 350.7478, 1.849106
225.1, 77.98108, 247.1841, 42.79, 514.7302, 100.6822, 0.5022082, 256.928, 213.3457, 705.1807, 0.2868972, 19.8246, 16.03322, 226.149, 521.9218, 244.8801, 1048.679, 21.3258, 475.3401, 52.35308, 450.75, 214.8004, 401.568, 627.335, 168.8565, 240.4756, 144.2656, 380.7041, 0.5608078, 75.73215, 151.8075, 709.6502, 531.3141, 1.021607, 331.8954, 1.72704
225.2, 120.2245, 230.1515, 40.60478, 482.9028, 102.4636, 0.4786688, 243.8501, 201.203, 671.975, 0.265766, 18.67857, 15.21353, 212.8644, 489.3605, 232.167, 997.821, 20.11662, 442.5987, 49.29683, 495.8893, 223.4129, 589.7112, 593.5403, 158.9875, 350.0145, 134.7897, 444.4145, 0.5312412, 71.47741, 141.516, 670.0823, 541.5953, 0.9720797, 434.7205, 1.613031
225.3, 284.2144, 264.7005, 38.53115, 453.0435, 96.75235, 0.4562328, 231.4378, 192.3907, 640.3328, 0.2461912, 17.59879, 14.43575, 292.2665, 458.8305, 277.6685, 949.4296, 18.97601, 412.1125, 46.41899, 591.4521, 235.0576, 548.9463, 561.5661, 271.3743, 331.0248, 125.9363, 421.1712, 0.5032334, 252.8079, 131.9223, 891.9089, 517.3099, 0.9249531, 452.8928, 1.506548
225.4, 350.1958, 246.4609, 36.56342, 437.1851, 91.35945, 0.4348485, 219.6574, 201.2626, 645.1091, 0.2280581, 16.58142, 13.69772, 275.0979, 484.8607, 263.2531, 903.385, 17.90006, 383.7262, 43.70916, 564.0654, 220.6457, 510.9993, 531.3143, 255.5136, 313.0654, 117.6643, 399.1436, 0.4767023, 297.6004, 122.9789, 842.1789, 494.1135, 0.8801112, 428.55, 1.407095
225.5, 324.6208, 229.4781, 34.69618, 410.1526, 122.5813, 0.4144664, 208.4766, 189.8076, 697.3148, 0.2112607, 73.74111, 12.99743, 258.9379, 454.6115, 318.416, 1050.229, 16.88512, 445.5482, 41.15752, 536.4203, 283.663, 475.6755, 502.6923, 240.5799, 296.0804, 109.9357, 390.9887, 0.4515699, 280.8808, 114.6418, 795.2216, 527.3054, 0.8374433, 499.0213, 1.314207
225.6, 300.9136, 222.2065, 32.9243, 508.8303, 127.3876, 0.3950396, 197.8649, 179.0045, 664.4795, 0.1957004, 218.9559, 12.33295, 243.7271, 462.8902, 363.3036, 999.2962, 15.92773, 414.8589, 38.75484, 510.1302, 266.271, 442.7935, 475.6121, 226.519, 332.6862, 102.7147, 490.2438, 0.4277625, 265.1005, 106.87, 750.8826, 503.6607, 0.7968439, 472.1992, 1.227451
225.7, 325.0912, 303.1614, 31.2429, 477.3678, 120.2872, 0.3765235, 187.7933, 168.8164, 633.1903, 0.1812862, 294.5284, 11.70243, 229.4099, 434.0117, 385.4053, 950.8333, 15.02462, 470.066, 36.49242, 746.6409, 249.9454, 412.1845, 449.9907, 213.28, 314.6366, 95.96808, 464.6036, 0.4052103, 307.2511, 99.62496, 764.3232, 583.114, 0.7582127, 446.8188, 1.146422
225.8, 301.3497, 282.2716, 29.64737, 447.8507, 113.5824, 0.3588752, 178.2344, 159.208, 603.3745, 0.1679337, 277.5021, 11.10415, 215.9337, 446.4457, 365.3967, 904.7206, 14.17272, 437.6879, 34.36208, 713.2554, 234.6207, 383.6914, 425.7495, 200.8147, 297.5663, 180.4986, 474.6212, 0.383847, 339.0199, 92.87112, 721.7069, 556.9669, 0.7214545, 422.8026, 1.070742
225.9, 279.3419, 262.8213, 28.13332, 420.1588, 175.082, 0.3420541, 169.1621, 150.1466, 574.9626, 0.1555647, 265.0454, 10.53646, 203.2491, 516.4863, 346.4269, 1034.458, 13.36913, 435.855, 32.3561, 678.2985, 220.2355, 357.168, 402.8143, 189.0779, 281.4222, 217.6782, 449.7981, 0.3636101, 388.3516, 86.57513, 728.0457, 624.8086, 0.6864783, 467.4946, 1.000059
226, 258.9415, 322.4756, 26.6966, 394.1791, 165.323, 0.3260215, 160.5515, 141.6009, 560.3456, 0.1441067, 304.8054, 9.997784, 191.3097, 484.264, 373.6535, 1103.475, 12.61109, 405.8333, 30.46722, 645.0548, 206.7324, 332.4781, 381.1145, 178.0271, 266.1539, 203.3803, 426.2733, 0.3444401, 496.7754, 80.70597, 687.4521, 596.7919, 0.6531977, 442.367, 0.9340407
226.1, 240.0309, 300.2549, 25.33324, 369.8058, 156.108, 0.3107403, 152.3793, 133.5415, 595.0652, 0.1334926, 399.598, 9.486651, 180.0716, 454.0521, 354.255, 1049.96, 11.89604, 451.0589, 28.68862, 640.4933, 194.0572, 309.4949, 462.6261, 167.6222, 251.714, 190.0216, 403.9788, 0.3262807, 468.8658, 75.2347, 735.115, 755.1971, 0.6215306, 418.5901, 330.0671
226.2, 222.5013, 279.5654, 24.03951, 659.1315, 147.4067, 0.2961754, 144.623, 125.9409, 659.311, 0.1236603, 420.5588, 9.001651, 282.9909, 425.7249, 335.8636, 999.0401, 11.22153, 521.9874, 27.01384, 647.9172, 217.9531, 288.1004, 449.9016, 157.8254, 238.0575, 177.5403, 382.8504, 0.3090788, 442.5242, 70.13433, 694.1273, 721.3337, 0.5913987, 396.0911, 383.873
226.3, 206.2519, 260.3015, 22.81185, 618.3754, 139.1904, 0.2822932, 137.2615, 118.7729, 628.2652, 0.1145522, 396.2469, 160.6233, 377.855, 399.1651, 318.427, 950.5896, 10.58527, 486.0329, 25.43684, 721.4175, 204.5899, 268.1849, 481.5106, 206.2208, 225.1419, 186.6551, 488.0688, 0.2927837, 417.6626, 65.37974, 655.4249, 688.9887, 0.5627276, 374.8015, 593.6832
226.4, 191.1892, 242.365, 21.64688, 580.1393, 182.9567, 0.2690617, 130.2747, 112.0128, 598.6813, 0.1061149, 373.3404, 152.4115, 355.6587, 374.2622, 377.3345, 904.4888, 9.98508, 452.5549, 23.95189, 704.264, 227.7807, 249.6461, 455.5714, 270.4951, 212.9271, 174.3949, 462.5424, 0.2773477, 394.1977, 60.94747, 618.8805, 658.0941, 0.5354465, 354.6561, 554.4918
226.5, 177.2266, 270.6512, 20.5414, 559.6153, 178.9851, 0.2564503, 123.6436, 105.6375, 606.2738, 0.09829911, 351.7581, 144.6195, 334.7663, 350.913, 357.7449, 860.6237, 36.29746, 421.3829, 22.55364, 683.2836, 213.815, 232.3889, 431.0297, 263.3453, 331.4511, 229.5873, 452.0588, 0.2627256, 372.0511, 56.81567, 651.7128, 628.5848, 0.509488, 335.5936, 517.8876
226.6, 164.2836, 252.0016, 19.49238, 601.7923, 253.4891, 0.2444301, 117.35, 105.8105, 577.7254, 0.09105895, 511.1883, 137.2259, 315.1012, 442.2075, 339.1723, 818.886, 119.2479, 392.358, 21.23701, 649.7957, 200.7055, 216.3245, 407.81, 247.9539, 313.4686, 214.5072, 477.0478, 0.2488743, 351.1487, 52.96399, 657.3743, 600.3987, 0.4847879, 317.5556, 483.6998
226.7, 152.2859, 234.637, 18.49694, 626.0521, 239.3598, 0.2329732, 111.3767, 126.6416, 637.3551, 0.08435207, 481.6372, 355.9161, 296.5912, 414.6194, 405.8246, 779.1724, 319.5511, 365.3324, 19.99724, 617.949, 244.8177, 201.3707, 490.3638, 234.697, 398.1081, 296.9018, 532.4854, 0.2357533, 331.4206, 49.37341, 620.7212, 573.4766, 180.3745, 462.8246, 559.5926
226.8, 141.1644, 282.6548, 17.55232, 707.8068, 242.9023, 0.2220534, 105.7075, 119.4337, 689.8631, 0.07813918, 499.2278, 337.7201, 279.1686, 388.7523, 384.7559, 741.3848, 384.2774, 448.1577, 18.82985, 587.6631, 229.8074, 187.4505, 555.7927, 227.578, 376.5091, 364.2463, 565.715, 0.2233241, 312.8009, 46.02626, 627.9636, 547.7616, 171.6299, 590.5994, 605.6539
226.9, 130.8551, 263.1781, 16.65595, 664.041, 332.6237, 0.2116453, 100.3269, 157.6674, 657.3787, 0.0723839, 470.3682, 320.4543, 262.7694, 364.4991, 410.2425, 705.4298, 362.4888, 606.0364, 17.73061, 608.1899, 215.7174, 174.4926, 525.8519, 214.277, 356.082, 381.0846, 536.1276, 0.2115501, 295.2273, 42.90601, 600.514, 523.1997, 163.3092, 558.855, 565.6724
227, 121.2987, 320.3708, 15.80536, 707.7755, 314.0835, 0.2017252, 95.22015, 148.6936, 688.6582, 0.06705251, 443.1768, 304.0713, 247.3336, 356.6843, 541.608, 726.4827, 341.9356, 564.2926, 16.69553, 580.9266, 202.4913, 162.4305, 575.1907, 220.5806, 336.7631, 356.0536, 613.991, 0.2003969, 278.641, 39.9973, 691.2911, 499.7392, 155.392, 528.817, 528.3301
227.1, 144.6876, 298.2951, 247.081, 664.0116, 296.5767, 0.19227, 90.37333, 140.2306, 676.6364, 0.06211381, 417.5574, 288.5258, 278.2355, 334.4317, 571.7834, 691.2504, 344.7794, 525.4241, 15.72089, 665.1324, 235.5459, 151.2022, 544.205, 301.6333, 318.4924, 332.6668, 581.8787, 0.1898317, 262.9865, 37.28577, 722.6378, 477.3306, 147.8586, 538.418, 680.2775
227.2, 134.121, 306.5402, 371.3365, 635.38, 290.4779, 0.183258, 85.77322, 132.2493, 667.509, 0.05753886, 393.4189, 273.775, 261.8912, 330.6324, 647.7946, 706.9824, 325.2303, 489.2329, 14.80314, 632.5341, 221.1041, 140.75, 514.8885, 284.0041, 301.2129, 310.816, 551.446, 0.1798235, 248.2116, 34.75807, 762.5094, 455.9268, 140.6904, 509.4783, 635.3698
227.3, 124.326, 285.4176, 352.3729, 596.0925, 274.2869, 0.1746684, 81.40726, 124.7222, 636.0772, 0.05330088, 370.6759, 259.7784, 271.7068, 310.0051, 614.1639, 672.6959, 306.7896, 455.5345, 13.93896, 601.5333, 207.5477, 199.0565, 487.1513, 267.4053, 284.8709, 290.4005, 522.6049, 0.170343, 234.2667, 32.40173, 719.9943, 435.4828, 133.8697, 559.5891, 763.1779
227.4, 115.2465, 265.7504, 334.3777, 559.2343, 258.9983, 0.1664814, 77.26354, 117.6235, 615.5661, 0.04937504, 349.2477, 246.4974, 255.746, 358.6089, 689.0358, 640.0721, 289.3946, 424.1573, 13.12524, 572.052, 194.8225, 185.2963, 460.9083, 251.7766, 269.4155, 271.326, 495.2722, 0.1613623, 367.7586, 30.20513, 721.5663, 415.9556, 127.3796, 529.5115, 712.7975
227.5, 106.8299, 247.4385, 338.3435, 524.6552, 244.562, 0.1586781, 73.33073, 110.9289, 586.5801, 0.04573835, 329.0581, 233.8953, 240.7227, 336.2362, 653.264, 609.0305, 272.9858, 394.9413, 12.35902, 596.4995, 182.8775, 315.5194, 436.079, 237.0613, 254.7986, 253.5044, 469.369, 0.152855, 347.0974, 215.0211, 681.334, 397.3039, 121.2043, 501.0506, 881.778
227.6, 99.02811, 230.3884, 321.0648, 492.2141, 261.5142, 0.1512406, 69.59811, 104.6153, 558.9591, 0.04236953, 310.0357, 221.9375, 306.4396, 315.2593, 619.3493, 579.4943, 257.5074, 367.7378, 11.63753, 567.2649, 198.799, 293.7085, 412.5873, 223.2061, 240.9748, 236.8533, 444.8206, 0.1447963, 327.597, 298.4971, 643.345, 379.4886, 115.3283, 474.1194, 823.5684
227.7, 91.79604, 214.5131, 304.6685, 461.7791, 246.9376, 0.1441517, 66.05549, 98.661, 532.6387, 0.03924883, 292.113, 210.5911, 421.9983, 295.5911, 587.1953, 610.0399, 242.9067, 342.408, 10.95816, 626.2636, 472.964, 273.4053, 390.3611, 210.1606, 227.9009, 221.2959, 536.5593, 0.1371624, 309.1921, 670.4401, 607.4741, 362.4721, 109.7371, 448.6358, 769.2014
227.8, 205.894, 199.7317, 415.9661, 482.1488, 233.1735, 0.1373951, 160.9885, 93.04563, 507.5576, 0.03635799, 275.2263, 199.8247, 397.2089, 277.1499, 556.7106, 645.7629, 229.1338, 318.8229, 10.31845, 595.5702, 462.2753, 254.5057, 369.3322, 197.8776, 215.5364, 206.7604, 508.4968, 0.129931, 291.8212, 1030.511, 573.6032, 346.2187, 104.417, 424.5219, 718.4233
227.9, 230.3847, 185.9689, 394.7233, 465.0094, 220.1766, 0.1309551, 179.2927, 87.74986, 483.6576, 0.03368007, 259.3159, 189.6088, 373.8757, 293.3683, 527.8086, 614.4453, 216.1419, 405.5145, 9.716078, 566.3811, 450.1671, 236.9125, 349.4362, 186.3125, 203.8427, 193.1797, 481.902, 0.1230809, 275.4262, 1037.086, 541.6209, 330.6941, 99.35489, 401.7041, 670.9974
228, 213.5596, 173.1544, 374.5654, 436.2564, 207.9041, 0.124817, 170.1665, 82.75551, 542.2407, 0.03119938, 244.3252, 179.9151, 402.8158, 275.0658, 500.407, 584.6465, 203.8866, 377.5826, 9.148875, 538.6226, 467.1757, 220.5354, 330.6119, 175.4234, 192.7834, 180.491, 456.6981, 0.1165919, 308.1257, 966.7793, 511.4218, 315.8656, 94.53815, 380.1128, 707.1317
228.1, 197.9632, 161.223, 355.4369, 515.3416, 196.3157, 0.1189667, 161.5049, 78.04541, 516.7075, 0.02890141, 230.2011, 170.717, 379.1532, 257.9052, 474.428, 556.2928, 192.3261, 351.5747, 8.614785, 512.2245, 438.5321, 205.2905, 312.8017, 165.1706, 182.3241, 168.6357, 468.9904, 0.110445, 328.138, 901.2387, 482.9065, 301.702, 89.95493, 419.2802, 821.271
228.2, 183.5059, 150.1137, 337.2852, 483.4764, 185.3732, 0.1133905, 153.2841, 73.60339, 492.3766, 0.0267727, 216.8934, 161.9892, 356.8807, 241.8151, 625.0435, 529.3143, 344.1922, 327.3582, 8.111874, 487.1202, 518.9392, 191.0994, 295.951, 155.5171, 172.4323, 157.5591, 516.0953, 0.1046222, 309.7028, 840.1413, 455.9812, 288.1735, 85.59389, 396.7441, 914.3344
228.3, 170.1044, 139.7699, 320.0605, 453.5816, 175.0406, 0.1080757, 145.4817, 69.4142, 469.1915, 0.02480078, 204.3551, 153.7076, 335.9165, 226.7289, 699.8087, 571.0464, 324.6764, 304.8098, 7.638321, 512.0375, 487.1219, 177.8893, 280.008, 146.4278, 163.0772, 147.21, 539.3688, 0.09910636, 332.2456, 783.1859, 643.7537, 275.2517, 81.44429, 375.4194, 1043.723
228.4, 198.3755, 130.1388, 303.7155, 425.5353, 165.284, 0.10301, 138.0765, 118.4002, 447.0981, 0.02297409, 192.5416, 145.8494, 316.1838, 287.5266, 725.9933, 665.7675, 306.2671, 369.9221, 7.192414, 488.8237, 457.2554, 165.5923, 366.3696, 137.8697, 154.2296, 137.5408, 511.1594, 0.09388134, 313.5796, 790.2611, 711.2516, 262.9092, 77.49586, 470.4313, 1041.01
228.5, 215.5474, 201.7364, 288.2052, 399.2232, 156.0712, 0.09818175, 158.4116, 111.6614, 426.045, 0.02128195, 181.4111, 138.3929, 297.6102, 269.5885, 688.3029, 633.4797, 316.9911, 594.959, 6.772537, 635.909, 429.2201, 154.1454, 527.2063, 129.8118, 145.862, 153.0645, 484.4253, 0.08893178, 401.8091, 736.6871, 707.4982, 251.1203, 73.73885, 445.1459, 1031.518
228.6, 199.8059, 187.8355, 273.487, 374.538, 147.3719, 0.09357981, 193.0913, 105.3061, 405.9833, 0.01971445, 170.924, 131.3176, 280.1277, 283.4423, 652.5691, 602.7578, 299.0176, 553.9783, 6.377172, 604.7429, 402.9036, 143.4898, 641.0906, 122.2249, 137.9484, 143.0106, 459.0894, 0.08424318, 379.2349, 754.874, 668.0504, 239.8599, 70.16398, 421.2195, 963.4233
228.7, 206.1862, 174.8924, 259.5204, 351.3792, 139.1575, 0.08919358, 183.2627, 116.3326, 386.8663, 0.01826239, 161.0431, 124.6041, 263.6722, 265.7591, 618.6905, 573.5258, 282.0633, 515.8203, 6.004888, 575.1042, 378.2007, 133.5708, 606.5548, 115.0813, 130.4642, 144.3233, 435.0786, 0.07980176, 357.9289, 703.699, 630.8019, 229.1044, 66.76242, 537.9538, 985.5407
228.8, 191.1283, 162.8412, 246.2671, 492.2179, 131.401, 0.08501293, 173.9344, 109.7114, 368.6494, 0.01691729, 151.7334, 118.2337, 248.1834, 273.0624, 586.5707, 545.7114, 288.7335, 535.363, 5.654336, 603.4355, 437.4288, 124.3374, 573.8795, 108.3553, 123.386, 241.5621, 412.3236, 0.0755945, 337.8199, 791.3772, 595.6304, 218.8313, 63.52577, 509.0391, 920.4813
228.9, 177.1701, 151.6203, 233.6906, 494.9583, 124.0768, 0.08102823, 165.081, 103.4671, 380.8363, 0.01567126, 142.9619, 112.1891, 315.9265, 256.0268, 556.1184, 673.0098, 272.3622, 498.4872, 5.324249, 573.861, 410.609, 115.7424, 542.9644, 102.0224, 116.6918, 225.6954, 390.7588, 0.07160905, 318.8407, 850.277, 562.4199, 209.0188, 60.44603, 481.6786, 859.7167
229, 173.1904, 141.1727, 221.7563, 464.3535, 117.1609, 0.0772303, 156.6782, 97.5782, 362.9034, 0.014517, 134.6975, 106.4535, 297.368, 240.0539, 527.2471, 712.7764, 256.9192, 464.1514, 5.013432, 545.7358, 385.4337, 107.7415, 513.7147, 96.05964, 110.3608, 210.8709, 370.3217, 0.06783372, 389.4917, 792.6344, 531.0611, 199.6463, 57.5156, 455.7887, 802.9634
229.1, 207.244, 131.445, 210.4315, 435.6411, 110.6304, 0.0736104, 148.7031, 92.02446, 345.8149, 0.01344776, 168.9952, 101.0111, 336.0711, 289.284, 499.8746, 788.1996, 242.3518, 569.4025, 4.720759, 628.6751, 361.8019, 135.387, 486.0407, 90.44536, 104.3733, 197.0202, 382.9589, 0.06425744, 367.6094, 738.8995, 552.1862, 190.694, 54.72723, 431.2903, 819.4338
