 , C000, C003, C004, C007, C009, C010, C011, C016, C017, C020, C022, C026, C031, C033, C036, C044, C050
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
331.8, 145.2243, 244.2042, 473.3809, 108.2098, 764.886, 254.9676, 54.43757, 160.2398, 448.2898, 170.997, 712.0838, 813.7695, 318.999, 1090.443, 780.563, 997.2823, 396.8361
331.9, 133.9112, 230.8273, 437.0407, 103.189, 712.0989, 241.8549, 51.75795, 171.8236, 423.6831, 244.9345, 791.5969, 852.731, 298.658, 1024.202, 744.3735, 945.8853, 373.6347
332, 123.4793, 218.1831, 440.4913, 98.40117, 662.9549, 229.4166, 49.21022, 160.862, 400.4271, 231.1581, 734.7516, 798.0926, 279.6141, 961.9846, 709.8618, 990.8788, 351.7897
332.1, 113.8602, 206.2315, 406.676, 95.64482, 842.7826, 217.6179, 46.7879, 150.5998, 378.4476, 216.3297, 681.9885, 746.9551, 261.7845, 903.5471, 805.4676, 939.8119, 331.222
332.2, 104.9903, 194.9346, 375.4566, 91.20704, 784.6197, 206.426, 44.48482, 140.9922, 357.6746, 202.4526, 810.1105, 764.3364, 245.0918, 952.4245, 768.1234, 891.3768, 311.8568
332.3, 96.81147, 214.0573, 346.6338, 91.49921, 730.4708, 290.088, 42.29511, 144.648, 338.0417, 189.4656, 934.5549, 723.5109, 229.4635, 894.5677, 799.0252, 845.4379, 293.6237
332.4, 89.26974, 202.3318, 320.0237, 87.25378, 680.0588, 275.169, 40.21318, 283.9158, 341.7366, 177.3117, 1237.03, 677.1522, 214.8317, 840.2255, 761.9797, 983.9792, 276.4567
332.5, 82.31553, 191.9229, 295.4563, 152.9721, 723.3846, 261.0174, 38.23373, 265.8033, 322.9786, 165.9375, 1170.164, 633.7639, 201.133, 803.4663, 726.6518, 933.2678, 260.2934
332.6, 75.90305, 181.4098, 272.7749, 145.8744, 751.0448, 247.5935, 36.35172, 293.9617, 305.2503, 200.9688, 1244.547, 680.5839, 188.3077, 754.6583, 723.9762, 960.8265, 245.075
332.7, 69.99012, 230.788, 290.9937, 139.106, 716.1499, 234.86, 34.56235, 286.8454, 437.1094, 267.5715, 1196.909, 697.8477, 176.3003, 708.8151, 690.4102, 991.3318, 445.8178
332.8, 64.53781, 218.1459, 268.6549, 132.6517, 666.7263, 233.4794, 32.86106, 268.546, 413.1164, 284.2846, 1110.958, 653.1333, 165.0585, 797.8289, 658.4005, 993.9311, 775.8227
332.9, 59.51024, 213.7574, 286.6341, 126.4969, 622.4598, 221.4718, 31.24351, 251.414, 390.4404, 342.8888, 1216.319, 611.284, 154.5335, 749.3633, 640.3604, 1092.203, 765.4992
333, 54.87433, 202.0483, 264.6299, 148.895, 693.1456, 282.2391, 29.70559, 235.3749, 369.0091, 320.8931, 1232.276, 897.4301, 269.5019, 751.0513, 610.6711, 1035.914, 720.7435
333.1, 72.29485, 190.9805, 244.315, 337.4702, 645.3096, 267.7238, 28.24336, 220.359, 471.8034, 300.3084, 1304.262, 989.6138, 283.7769, 765.1992, 607.2346, 982.5261, 725.6141
333.2, 66.66299, 180.5191, 225.5596, 361.7555, 736.2944, 253.9551, 26.85312, 206.3011, 445.9061, 281.0442, 1210.601, 1098.264, 265.6819, 718.7157, 579.0811, 1059.323, 701.1992
333.3, 61.46987, 170.6306, 208.244, 344.9706, 685.4805, 240.8944, 25.5313, 193.14, 421.4302, 334.7446, 1123.667, 1159.773, 322.9042, 1022.901, 752.0464, 1176.983, 733.2086
333.4, 56.6813, 161.2839, 226.0821, 328.9644, 638.1735, 247.6007, 24.27456, 180.8185, 456.7672, 313.2714, 1042.976, 1085.461, 302.3142, 1287.159, 717.1791, 1234.629, 690.3408
333.5, 52.26576, 152.4491, 208.7264, 313.7009, 594.1313, 353.8032, 23.07967, 169.2831, 431.6951, 293.1756, 968.0786, 1015.911, 283.0371, 1434.679, 744.6852, 1171, 649.9794
333.6, 48.1942, 144.0983, 192.703, 299.1457, 637.8523, 467.2187, 79.65907, 158.4836, 407.9993, 274.3689, 898.5601, 1165.4, 264.9892, 1347.527, 710.1591, 1110.65, 611.9777
333.7, 44.43982, 229.8394, 177.9097, 285.2657, 593.8322, 443.1902, 75.73795, 540.3473, 411.705, 534.6511, 834.0337, 1253.684, 248.0922, 1265.669, 717.4961, 1087.924, 609.0115
333.8, 40.97791, 217.2494, 164.2521, 272.0298, 552.8501, 420.3973, 72.00983, 827.485, 389.1064, 500.3542, 852.3715, 1173.354, 232.2726, 1439.193, 684.2306, 1031.856, 597.2399
333.9, 37.78568, 205.3489, 151.6429, 259.408, 514.6963, 413.0679, 68.46523, 774.6952, 394.9547, 566.441, 791.1619, 1098.172, 217.4617, 1383.888, 652.5074, 978.6768, 672.4589
334, 34.84214, 194.1004, 140.0017, 247.3718, 614.4413, 391.8242, 65.09511, 725.2731, 391.0148, 530.1049, 734.3479, 1124.439, 203.5952, 1452.511, 622.2549, 1039.627, 676.408
334.1, 32.1279, 183.468, 129.2542, 235.8941, 572.0369, 371.6731, 61.89088, 834.933, 400.7056, 496.0996, 681.6138, 1052.391, 221.5242, 2043.747, 593.4051, 1299.302, 636.8611
334.2, 29.6251, 173.418, 119.3317, 224.949, 621.6351, 352.5583, 58.84437, 781.668, 378.7108, 464.2757, 750.391, 984.9598, 460.2766, 2219.87, 565.8928, 1727.387, 599.6263
334.3, 27.31727, 163.9186, 110.1709, 214.5117, 578.7343, 334.4266, 55.94783, 731.8733, 357.9233, 434.4933, 696.5048, 921.8488, 430.9271, 2239.141, 762.0969, 1730.138, 654.4648
334.4, 25.18922, 154.9395, 144.3766, 204.5586, 538.7941, 317.2274, 53.19386, 685.183, 338.2769, 406.6213, 646.4882, 862.7817, 403.449, 2103.121, 1076.851, 2074.712, 616.2008
334.5, 23.22695, 146.4523, 210.3853, 195.0674, 501.6104, 375.3496, 50.57545, 641.4714, 319.7088, 380.5373, 600.0633, 807.4993, 377.7231, 1975.363, 1357.569, 1967.788, 580.174
334.6, 21.41755, 138.4299, 194.2346, 192.2451, 466.9927, 356.0458, 88.77915, 600.5485, 302.1599, 356.1265, 556.9722, 755.759, 353.6375, 1855.366, 1726.389, 1929.881, 546.2535
334.7, 19.74909, 130.847, 202.2044, 183.3252, 434.7642, 337.7347, 86.92255, 590.4255, 285.5743, 333.2816, 516.9756, 707.334, 331.0878, 1828.74, 1646.348, 1830.421, 514.3163
334.8, 18.21062, 123.6795, 186.6818, 174.8192, 404.7598, 320.3654, 103.0047, 552.759, 269.8991, 311.9022, 481.0987, 662.0119, 309.976, 1717.65, 1655.294, 1736.086, 581.1716
334.9, 16.79199, 196.1363, 172.3507, 249.6645, 412.0775, 303.8893, 97.93439, 517.4954, 389.1208, 291.8943, 446.5506, 619.5938, 290.2104, 1729.549, 1578.549, 1646.613, 547.1928
335, 15.48388, 185.3924, 159.1198, 248.5153, 418.161, 288.2606, 93.11368, 488.6171, 367.7619, 273.1698, 414.4835, 579.8935, 271.7051, 1624.484, 1505.362, 1561.752, 515.2006
335.1, 27.29221, 175.237, 146.9046, 236.9846, 389.3025, 385.4684, 132.8067, 500.3546, 347.5754, 255.6464, 384.7191, 542.737, 254.3798, 1525.802, 1435.569, 1481.264, 647.3679
335.2, 109.598, 165.6379, 156.5086, 238.8916, 362.4355, 365.6442, 126.2695, 468.4342, 328.4969, 239.2472, 357.092, 587.2223, 238.1593, 1433.114, 1369.011, 1617.165, 655.7067
335.3, 101.0602, 156.5646, 203.6321, 230.9874, 598.0137, 346.8394, 120.054, 510.0907, 310.4657, 256.5502, 331.449, 673.3655, 222.973, 1453.159, 1305.539, 1533.821, 617.3701
335.4, 93.18746, 147.9884, 187.9998, 220.2699, 556.743, 329.0019, 114.1445, 603.2661, 293.4242, 352.4747, 307.6473, 630.2199, 208.7551, 1459.333, 1245.01, 1454.773, 644.4805
335.5, 85.92805, 141.9663, 173.5676, 249.7216, 518.3206, 312.0816, 108.5259, 771.0314, 315.4564, 329.8641, 367.0479, 671.9461, 195.4439, 1500.275, 1342.338, 1469.647, 606.8003
335.6, 79.23416, 198.4767, 160.2433, 238.5386, 560.3243, 301.7279, 103.1838, 721.843, 298.1409, 378.1709, 417.8095, 628.8914, 182.9814, 1409.138, 1280.103, 1443.727, 571.3231
335.7, 73.06173, 187.6046, 152.7604, 227.4707, 521.6547, 359.0144, 98.10471, 675.7927, 379.3161, 353.912, 405.4762, 709.7869, 171.3136, 1441.421, 1282.91, 1369.322, 537.9201
335.8, 79.3779, 177.328, 141.0334, 216.9164, 485.6538, 346.576, 93.27561, 640.6666, 358.4954, 331.2091, 606.3629, 664.3076, 160.3897, 1353.859, 1223.43, 1298.751, 506.4701
335.9, 73.19427, 167.6144, 130.2066, 228.2837, 467.4785, 328.752, 88.68423, 599.795, 338.8175, 309.9627, 562.8195, 633.8779, 150.1625, 1271.617, 1166.708, 1231.817, 529.6058
336, 90.4948, 158.4329, 120.211, 217.6917, 507.7439, 311.8446, 84.31885, 671.4316, 320.2198, 290.0791, 522.4029, 602.2596, 140.5874, 1204.613, 1198.663, 1168.333, 498.6418
336.1, 141.8091, 149.7543, 110.9828, 207.5911, 472.703, 392.4821, 80.16835, 628.5973, 302.6429, 271.4711, 538.6743, 760.2881, 131.6228, 1131.437, 1204.193, 1108.121, 469.4883
336.2, 219.5261, 141.5511, 102.4629, 197.9592, 633.0984, 413.1887, 76.22215, 616.3841, 286.0307, 254.0567, 499.9917, 931.213, 123.2299, 1062.706, 1148.363, 1051.011, 442.0392
336.3, 202.4247, 133.7972, 94.59711, 199.9113, 589.4065, 391.9388, 72.47021, 577.0616, 270.3305, 237.7594, 464.0869, 1029.898, 115.3721, 1144.573, 1095.121, 996.8455, 416.1949
336.4, 186.6556, 126.4681, 87.33515, 190.6357, 548.7298, 371.7818, 68.90295, 540.2476, 255.492, 279.6689, 430.7604, 963.9075, 108.0154, 1075.044, 1130.329, 945.471, 391.8616
336.5, 172.1149, 119.5405, 80.63067, 181.7904, 510.8604, 352.6614, 65.51128, 505.7823, 241.468, 261.7286, 399.8271, 902.1454, 101.1278, 1059.029, 1077.923, 983.8927, 368.951
336.6, 158.707, 112.9923, 74.44087, 173.3556, 588.968, 391.6448, 62.28656, 497.6361, 228.2138, 244.9392, 372.538, 844.3408, 154.624, 994.696, 1138.662, 933.1858, 433.3847
336.7, 146.3435, 106.8029, 68.72625, 178.9526, 596.6052, 371.5029, 59.22058, 465.8891, 215.6871, 229.2268, 786.8326, 790.24, 189.2375, 1031.239, 1236.282, 1137.237, 418.3405
336.8, 134.9432, 142.6754, 63.45033, 184.0663, 581.4642, 375.229, 56.30551, 436.1675, 203.848, 214.5223, 820.9256, 954.6061, 410.226, 1154.32, 1178.964, 1261.574, 461.0563
336.9, 195.2043, 134.86, 110.6313, 175.5258, 644.3396, 355.9314, 53.53394, 408.342, 192.6587, 200.7611, 761.9742, 893.4401, 554.1754, 1154.645, 1124.303, 1508.391, 434.1002
337, 179.9976, 127.4726, 102.1385, 167.3817, 599.8718, 337.6262, 50.89879, 382.2916, 182.0837, 187.8827, 815.8582, 853.9591, 518.8383, 1208.452, 1163.652, 1430.653, 428.6213
337.1, 165.9756, 146.4718, 94.29758, 159.6154, 558.4729, 320.2625, 48.39336, 357.9031, 172.0891, 175.8303, 757.2708, 844.7792, 485.7546, 1135.043, 1109.701, 1356.921, 403.5615
337.2, 153.0459, 138.4484, 87.05861, 152.2095, 519.931, 309.1201, 46.01125, 335.0705, 162.6431, 164.5511, 779.6966, 790.6503, 454.7804, 1066.092, 1253.91, 1383.726, 379.9669
337.3, 180.554, 130.8645, 89.00463, 145.1472, 484.0491, 293.2223, 43.7464, 313.6945, 153.7156, 153.9955, 778.1206, 867.2861, 425.7813, 1001.331, 1195.774, 1383.253, 423.0605
337.4, 300.1484, 123.696, 82.17199, 163.4557, 450.6434, 278.1422, 41.59304, 293.6822, 145.2781, 144.1169, 722.2431, 811.7151, 398.6314, 940.5029, 1223.648, 1311.964, 432.6967
337.5, 276.7665, 116.9202, 75.86387, 155.8716, 419.5432, 263.8376, 39.54567, 274.9466, 137.3038, 134.8721, 670.3782, 759.7047, 373.2126, 883.3704, 1166.915, 1277.259, 461.0131
337.6, 255.2061, 110.5156, 70.04001, 148.6393, 390.5893, 250.2688, 37.59908, 257.4062, 239.0817, 126.2203, 622.2378, 730.4692, 349.4147, 829.7084, 1112.813, 1278.35, 473.2776
337.7, 446.6077, 104.4618, 64.66323, 199.0583, 363.6336, 250.8182, 35.74831, 240.9849, 225.9585, 118.1235, 577.5544, 804.7311, 327.1342, 779.3062, 1061.219, 1212.467, 445.6069
337.8, 411.8164, 158.9521, 59.69921, 196.995, 338.5381, 237.9189, 33.98864, 225.6111, 213.5556, 110.5461, 536.0797, 753.1683, 306.2745, 784.1597, 1080.621, 1185.03, 419.554
337.9, 503.4333, 150.245, 55.11626, 187.8547, 315.1746, 225.683, 32.31559, 211.2182, 274.2181, 103.4548, 497.5834, 704.9093, 286.7449, 804.3451, 1030.52, 1137.341, 395.0244
338, 481.319, 142.0149, 50.88514, 179.1385, 312.5433, 290.711, 31.41553, 197.7434, 259.1662, 96.81832, 461.8515, 659.7425, 268.4606, 785.5911, 1075.995, 1078.725, 371.9289
338.1, 450.1794, 134.2357, 46.97882, 170.8268, 294.2126, 275.76, 149.1601, 185.1283, 244.9405, 90.6076, 432.2726, 617.4697, 251.3422, 781.3741, 1072.672, 1121.222, 381.9097
338.2, 471.563, 126.8826, 43.37239, 163.394, 412.5091, 299.31, 246.4031, 180.269, 231.4957, 84.79529, 402.0418, 577.9056, 280.7028, 879.8145, 1126.211, 1166.767, 359.5809
338.3, 434.8277, 150.5761, 85.33258, 155.8128, 459.4991, 283.9168, 234.2742, 168.7687, 218.7889, 79.35583, 373.1708, 540.8765, 538.1021, 826.3685, 1073.996, 1112.524, 522.4927
338.4, 400.9541, 159.5512, 78.78183, 148.5833, 427.7877, 297.3466, 222.7423, 158.002, 206.7795, 74.2653, 445.178, 506.22, 503.79, 776.1692, 1157.875, 1055.188, 566.1087
338.5, 369.7193, 150.8114, 72.73396, 141.6892, 518.8836, 351.8121, 211.7781, 147.9222, 195.4294, 69.50131, 516.3882, 473.7841, 471.6658, 819.0823, 1141.998, 1087.175, 533.0106
338.6, 340.9178, 142.5503, 67.15038, 135.1151, 537.019, 333.7188, 201.3536, 138.4854, 198.7981, 65.04293, 583.2491, 443.4266, 441.59, 784.6953, 1172.583, 1197.38, 501.8476
338.7, 314.3599, 134.7417, 61.99543, 128.8459, 591.2815, 495.8903, 191.4422, 129.6507, 286.4897, 60.87054, 541.3655, 415.0142, 413.432, 737.0275, 1145.508, 1135.67, 472.5065
338.8, 289.8709, 127.3608, 57.23621, 132.5988, 550.4754, 470.3872, 210.7501, 121.3795, 270.7643, 56.96581, 502.4896, 424.6534, 444.2112, 781.6804, 1223.928, 1363.088, 444.881
338.9, 267.2896, 120.3843, 52.84234, 126.4464, 512.4855, 446.1956, 200.3762, 113.6361, 271.6257, 53.31155, 466.4054, 457.2379, 415.886, 765.5381, 1167.183, 1321.292, 418.8705
339, 246.4675, 113.7899, 48.78578, 120.5795, 477.1173, 444.5181, 190.5129, 106.3866, 352.9492, 49.89172, 432.9124, 563.132, 542.0905, 755.7551, 1113.068, 1286.32, 394.3809
339.1, 227.2674, 107.5568, 45.04063, 114.9848, 444.1901, 428.8316, 181.1351, 99.5996, 409.3439, 60.92621, 401.8246, 669.8322, 507.5241, 709.8453, 1061.463, 1220.027, 371.323
339.2, 209.563, 101.665, 41.58298, 109.6497, 434.5831, 406.7772, 172.2189, 93.2456, 386.8749, 57.01791, 372.9692, 718.5298, 545.0251, 810.9468, 1012.25, 1478.777, 349.6132
339.3, 193.2378, 96.09606, 38.39077, 104.5621, 404.5912, 528.0354, 163.7417, 87.29695, 365.6393, 53.36031, 659.0019, 702.8367, 902.1904, 1014.526, 965.3185, 1402.565, 413.7159
339.4, 178.1844, 90.83214, 35.44361, 99.71053, 587.5081, 500.8791, 155.6817, 81.7278, 366.8305, 49.93734, 1004.226, 657.8027, 1292.12, 1476.192, 920.5631, 1445.71, 389.5275
339.5, 164.3036, 85.85656, 32.72271, 95.08411, 546.9624, 590.9774, 270.694, 76.51393, 386.6014, 46.73396, 1167.183, 615.6542, 1619.504, 1848.427, 877.8827, 1939.364, 366.7534
339.6, 151.5042, 81.15353, 30.21067, 90.67234, 509.2149, 560.584, 285.206, 71.63268, 365.3808, 43.73606, 1083.366, 576.2064, 1850.785, 1736.141, 837.1811, 2525.969, 345.3108
339.7, 139.7018, 76.70813, 27.89148, 86.46527, 474.0725, 531.7538, 271.1671, 67.06284, 345.325, 40.93047, 1005.569, 539.2862, 2046.057, 1712.324, 798.3666, 2542.943, 325.1219
339.8, 128.8189, 72.50623, 25.75033, 82.45341, 441.3553, 555.2338, 257.8192, 62.78453, 326.37, 38.30486, 933.358, 504.7316, 1915.59, 1608.306, 761.3516, 2735.151, 306.1133
339.9, 118.7838, 68.53451, 47.14358, 115.0002, 410.8961, 612.9794, 245.1283, 58.77916, 308.4555, 35.84767, 866.3328, 472.3911, 1793.442, 1510.607, 747.2405, 2594.189, 288.2161
340, 109.5304, 64.78034, 157.937, 109.6644, 449.4879, 622.2776, 233.0622, 55.02931, 291.5244, 33.5481, 804.1207, 558.8025, 1679.083, 1418.842, 712.5959, 2460.492, 271.3652
340.1, 100.9978, 61.23182, 145.8126, 188.6776, 594.7438, 606.9857, 221.59, 274.2712, 275.5225, 235.8585, 928.7832, 529.6572, 1572.016, 1376.837, 679.5576, 2333.686, 255.4996
340.2, 93.12999, 57.87768, 1006.364, 197.7272, 553.6988, 604.2615, 210.6824, 256.774, 308.3044, 465.4547, 862.0865, 642.605, 1471.777, 1293.198, 648.051, 2213.415, 240.5615
340.3, 85.87506, 54.70727, 1590.347, 295.9591, 515.4864, 726.2143, 200.3118, 240.3929, 449.4088, 435.5966, 800.1793, 601.4304, 1377.929, 1232.755, 618.0052, 2099.342, 226.4969
340.4, 79.1853, 51.71053, 1614.747, 282.2271, 508.1922, 804.5175, 190.4517, 225.0569, 424.7406, 407.6539, 742.7178, 772.2861, 1290.065, 1157.869, 589.3524, 1991.148, 213.2545
340.5, 73.01667, 48.87794, 1662.454, 269.1321, 560.1407, 763.142, 181.077, 210.6993, 453.6769, 381.5036, 689.3826, 722.8021, 1359.411, 1144.735, 592.4113, 1888.53, 200.7863
340.6, 67.32859, 46.20052, 1635.284, 297.8568, 778.8129, 723.8944, 172.1637, 197.2577, 428.7745, 357.0308, 639.8774, 676.4888, 1473.205, 1075.196, 774.4015, 1791.201, 189.0472
340.7, 62.08362, 43.66976, 1632.367, 335.5557, 725.0648, 686.6653, 163.6891, 184.6735, 405.239, 334.1279, 593.9273, 633.1431, 1379.266, 1101.515, 738.4976, 1698.888, 177.9943
340.8, 57.24723, 41.27763, 1507.054, 319.9864, 684.4075, 700.7119, 155.6317, 172.8922, 382.9954, 312.6942, 551.2769, 592.5746, 1291.317, 1034.601, 704.2584, 1698.03, 167.5877
340.9, 52.78761, 39.01653, 1391.362, 305.1395, 637.1745, 664.675, 147.9709, 161.8624, 361.9727, 292.6354, 511.6893, 554.6057, 1256.078, 971.7527, 671.6066, 1610.519, 157.7895
341, 48.6754, 36.8793, 1306.684, 310.0504, 955.2259, 630.4915, 140.6872, 151.5363, 342.1039, 273.8634, 474.9444, 519.0695, 1175.984, 912.7218, 942.2136, 1636.93, 148.5642
341.1, 44.88353, 34.85913, 1249.888, 331.1197, 1016.511, 598.0659, 133.762, 141.869, 323.3258, 256.2956, 440.8383, 485.8103, 1120.112, 857.2769, 898.5294, 1552.567, 139.8782
341.2, 41.38705, 32.94963, 1153.938, 315.7562, 968.7515, 614.656, 127.1778, 132.8184, 476.2568, 239.8547, 409.1813, 454.6822, 1203.744, 834.1882, 1050.399, 1472.552, 236.9208
341.3, 45.54053, 31.14472, 1102.439, 301.1056, 941.2469, 583.0449, 120.9176, 124.3452, 483.1827, 224.4684, 379.7976, 425.5486, 1126.987, 1013.849, 1013.208, 1649.46, 223.069
341.4, 41.99287, 29.43868, 1017.808, 287.1347, 876.2888, 553.0594, 114.9656, 116.4125, 456.6608, 210.0692, 352.524, 398.2817, 1209.622, 952.2613, 977.1678, 1664.388, 258.9356
341.5, 50.44774, 27.8261, 939.6735, 273.8121, 815.8135, 615.9908, 109.3065, 108.9859, 431.5946, 196.5936, 327.209, 372.762, 1132.49, 955.7481, 1070.266, 1705.87, 243.7967
341.6, 46.51781, 26.30185, 913.6185, 261.1076, 814.7777, 584.311, 103.926, 102.0331, 407.9043, 183.9825, 303.7118, 348.8774, 1068.749, 897.6894, 1038.189, 1705.326, 229.5429
341.7, 42.89402, 24.86109, 843.4825, 248.9926, 758.5475, 554.2605, 98.81039, 95.52385, 385.5143, 172.1803, 281.902, 326.5232, 1048.207, 919.1087, 990.0548, 1617.439, 216.1224
341.8, 39.55252, 23.49926, 778.7307, 237.4397, 706.1979, 571.6163, 93.94656, 89.42986, 364.3534, 161.1353, 331.498, 305.6014, 1019.668, 863.7953, 1054.112, 1616.304, 203.4866
341.9, 36.47134, 22.21202, 718.9496, 226.4228, 782.7014, 622.5613, 89.32215, 83.72463, 344.354, 150.7988, 307.6928, 286.0201, 954.649, 811.3224, 1005.24, 1592.642, 191.5896
342, 33.63018, 20.9953, 663.7579, 215.9171, 728.6849, 590.5436, 84.92537, 78.38338, 325.4523, 141.1253, 595.5812, 267.6935, 960.7452, 867.2705, 1180.315, 1510.562, 180.3881
342.1, 31.01035, 19.84522, 612.803, 205.8988, 807.2444, 560.1725, 80.74502, 73.38287, 307.5882, 132.0724, 564.0936, 368.0661, 899.4833, 814.5865, 1353.366, 1717.895, 169.8415
342.2, 28.59461, 18.75815, 565.7598, 196.3454, 834.4076, 639.1365, 76.77044, 68.70138, 290.7046, 123.6002, 555.2448, 344.4824, 842.1277, 783.3768, 1290.619, 1683.774, 159.9115
342.3, 26.36706, 17.73062, 522.3279, 187.2353, 776.8227, 606.2664, 72.9915, 64.31853, 274.7478, 115.6714, 608.877, 328.5346, 788.4294, 735.7891, 1230.782, 1867.874, 150.5621
342.4, 24.31303, 16.75937, 482.2303, 178.5478, 739.9291, 575.0867, 141.753, 60.2153, 259.6668, 108.2513, 565.153, 350.5603, 985.5252, 780.1259, 1173.719, 1771.609, 141.7594
342.5, 34.8412, 15.84133, 502.3847, 170.2635, 903.2119, 759.9686, 134.7754, 56.37384, 245.4137, 101.3072, 975.0519, 571.6193, 1099.917, 950.02, 1119.301, 1690.222, 133.4713
342.6, 32.12703, 14.97358, 487.7359, 162.3635, 840.8785, 766.843, 128.1412, 52.77744, 240.1416, 94.80852, 1151.159, 659.6944, 1711.552, 1077.208, 1067.406, 1647.365, 125.6677
342.7, 29.6243, 14.15336, 450.2938, 154.83, 812.9495, 727.4051, 185.2201, 49.41048, 226.9602, 88.72672, 1242.638, 617.4247, 1895.157, 1011.771, 1017.918, 1882.25, 118.3205
342.8, 27.31654, 13.37807, 415.726, 230.4394, 859.4843, 689.9954, 202.4454, 46.25831, 214.5023, 83.03506, 1153.403, 577.8635, 1774.312, 952.0276, 1142.916, 2028.67, 186.0627
342.9, 25.18855, 16.81651, 383.8118, 219.7473, 800.1687, 654.5096, 192.4803, 43.30724, 202.7282, 77.70852, 1070.576, 540.8371, 1661.173, 894.1949, 1089.927, 2005.692, 175.1843
343, 23.22633, 15.89534, 377.1559, 229.3814, 752.0289, 620.8489, 183.0056, 40.54443, 191.6004, 72.72366, 993.6972, 506.1832, 1659.495, 839.8754, 1039.394, 1902.324, 164.942
343.1, 80.1234, 15.02463, 393.4221, 218.7384, 700.1292, 595.0165, 176.7568, 37.95788, 181.0835, 68.05856, 922.339, 473.7497, 1583.874, 788.8556, 991.2043, 1804.284, 155.2985
343.2, 73.8817, 14.20162, 363.2201, 218.1942, 651.8112, 635.9907, 168.0561, 35.53633, 171.1438, 63.69273, 856.105, 659.0944, 1482.878, 740.9351, 945.2488, 1711.297, 146.2188
343.3, 68.12623, 13.42368, 335.3367, 208.0703, 686.9288, 603.2823, 159.7838, 33.26928, 161.7496, 59.60696, 794.6274, 628.7822, 1388.322, 695.9257, 949.0151, 1623.101, 137.67
343.4, 62.81912, 12.68836, 330.5677, 198.4161, 639.5219, 572.2561, 240.8916, 31.14684, 152.8712, 55.78328, 737.5646, 595.2581, 1299.796, 673.6096, 905.0156, 1539.452, 129.621
343.5, 57.92544, 11.99333, 307.2101, 189.2099, 667.5915, 542.8256, 284.5648, 29.15982, 144.4801, 52.20488, 791.2527, 557.1172, 1245.425, 632.6899, 863.0561, 1467.209, 122.0425
343.6, 53.41298, 11.33636, 283.6264, 180.4308, 628.0428, 574.9725, 270.5574, 27.29955, 136.5495, 48.85603, 734.4323, 521.4201, 1292.833, 702.6418, 823.0419, 1699.033, 114.9072
343.7, 49.25205, 10.71538, 261.8532, 172.0591, 667.0751, 624.515, 257.2395, 25.55796, 129.0543, 45.72201, 725.2762, 488.0103, 1512.957, 680.2045, 784.8829, 1778.427, 108.189
343.8, 45.41526, 10.12841, 291.5572, 164.0758, 621.0383, 636.5654, 244.5772, 23.92748, 121.9705, 42.78902, 673.1935, 456.7412, 1680.045, 638.8842, 896.991, 2065.248, 468.9247
343.9, 142.4211, 9.573602, 269.1751, 156.4629, 709.0026, 603.8275, 232.5382, 22.40101, 115.2755, 40.04419, 624.8509, 427.4757, 1581.333, 600.074, 855.4034, 2049.538, 460.5116
344, 131.3263, 9.049181, 272.4997, 149.2032, 660.0723, 655.2958, 221.0918, 20.97193, 108.948, 37.47542, 579.9798, 400.0854, 1480.499, 563.6214, 1006.94, 2084.934, 433.5873
344.1, 121.0959, 8.553487, 251.5807, 142.2804, 614.5187, 628.4708, 210.2088, 19.63401, 102.9679, 35.07144, 538.3309, 374.45, 1592.539, 599.1632, 1006.072, 1977.482, 453.6526
344.2, 111.6624, 8.084946, 232.2675, 135.6788, 572.109, 596.1492, 199.8615, 18.38145, 97.31593, 32.82167, 499.6729, 350.4573, 1659.39, 562.7659, 985.4028, 1925.261, 427.1294
344.3, 102.9637, 7.642071, 250.9408, 129.3835, 557.082, 634.7595, 190.0235, 17.2088, 91.97424, 30.71622, 528.6762, 328.0019, 1564.484, 596.5607, 939.7162, 1826.039, 402.1568
344.4, 114.0203, 7.223455, 246.2603, 123.3803, 518.6362, 602.1145, 180.6698, 16.11095, 86.92577, 28.74583, 1037.639, 306.9853, 1475.057, 680.7154, 1024.5, 2043.686, 411.5886
344.5, 105.138, 6.827771, 272.7717, 117.6556, 567.5372, 571.1484, 171.7766, 15.08315, 82.1544, 26.90184, 1119.268, 287.3153, 1381, 639.3641, 1107.486, 1938.36, 387.5247
344.6, 96.9476, 6.453761, 251.8318, 112.1966, 604.0768, 541.7748, 163.3211, 14.12091, 80.80491, 25.17613, 1160.683, 385.3814, 1292.941, 600.5247, 1139.629, 1937.392, 364.8676
344.7, 89.39527, 6.100238, 232.4993, 106.9908, 577.1288, 513.9119, 155.2818, 13.22006, 76.36951, 23.56113, 1077.334, 360.6883, 1210.496, 564.0447, 1086.792, 1960.404, 343.5353
344.8, 82.43128, 5.766081, 214.651, 102.0266, 537.2994, 487.4819, 147.6382, 12.37668, 102.4275, 22.04972, 999.9695, 441.8237, 1133.309, 529.7808, 1039.326, 1859.37, 323.4501
344.9, 101.4771, 5.450228, 239.0277, 97.29269, 565.2825, 564.903, 140.3709, 11.5871, 96.80527, 20.63527, 928.1608, 491.1204, 1061.043, 497.5983, 1110.083, 1763.544, 304.5393
