 , C000, C001, C002, C003, C004, C005, C006, C007, C008, C009, C010, C011, C012, C013, C014, C015, C016, C017, C018, C021, C022, C023, C026, C028, C029, C033, C036, C040, C046, C050, C051, C052, C054, C057, C058, C060, C061, C066, C067, C068, C089
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
353.2, 398.8651, 334.6158, 139.3751, 1342.456, 225.9795, 11.78878, 971.3238, 864.6033, 98.28117, 775.8535, 809.2962, 9.627662, 463.4818, 559.5509, 1883.038, 1086.084, 279.9138, 1147.327, 511.9055, 1771.918, 1143.967, 562.2989, 551.1971, 1316.786, 433.4498, 67.81007, 3.245756, 839.0221, 363.8285, 4.870917, 60.58664, 1434.901, 1157.792, 995.782, 339.2011, 1222.41, 909.1676, 932.2009, 238.647, 235.5994, 4.491833
353.3, 376.1772, 327.7687, 131.8074, 1280.466, 215.5774, 11.26006, 922.2079, 826.7124, 92.38089, 827.1856, 772.1909, 9.220264, 560.748, 560.9479, 1795.301, 1037.424, 399.5358, 1103.304, 488.4788, 1829.481, 1084.784, 531.7994, 525.4019, 1255.156, 419.0783, 63.84715, 3.04888, 793.5371, 348.6113, 4.639275, 58.13486, 1369.792, 1093.686, 1029.806, 408.2524, 1194.276, 926.8797, 934.1256, 303.563, 220.2647, 4.244831
353.4, 354.7799, 315.7707, 124.6505, 1221.339, 205.6542, 10.75504, 960.2045, 790.4821, 86.83482, 786.4074, 785.8725, 8.830106, 533.5692, 535.5405, 1711.651, 990.9448, 414.0304, 1101.101, 481.5276, 1748.884, 1028.663, 574.9579, 500.8139, 1226.779, 393.4044, 60.11583, 2.863945, 787.5643, 334.0305, 4.418649, 55.78231, 1307.638, 1100.132, 970.561, 388.5495, 1144.33, 883.3854, 966.247, 290.0603, 205.9281, 4.011411
353.5, 334.5997, 302.4488, 117.8822, 1164.942, 196.1877, 10.27268, 911.6508, 755.8395, 81.62172, 858.2016, 749.8411, 8.456457, 507.7078, 511.284, 1631.9, 946.5479, 392.6203, 1118.554, 459.4911, 1754.059, 975.4455, 559.894, 477.3765, 1323.405, 369.3034, 56.60258, 2.690228, 771.7065, 320.0596, 4.208515, 53.52496, 1340.634, 1039.218, 914.724, 369.7975, 1096.472, 841.9321, 914.4421, 277.1582, 192.5246, 3.790827
353.6, 315.5673, 289.6889, 155.0416, 1111.149, 187.157, 9.811946, 865.5523, 722.7151, 76.72158, 821.9478, 715.4618, 8.098619, 483.0998, 488.1261, 1555.864, 1076.139, 399.7892, 1156.881, 535.8846, 1676.784, 924.9812, 603.4338, 455.036, 1261.465, 389.2045, 53.29464, 2.527048, 729.8708, 381.2409, 4.008374, 51.35895, 1279.802, 1045.93, 931.994, 412.5245, 1050.616, 802.4241, 865.4147, 339.5147, 266.8226, 3.582373
353.7, 434.5681, 277.4673, 185.7362, 1059.84, 178.542, 9.371879, 821.7849, 691.0424, 72.11562, 788.8947, 682.6587, 7.755924, 459.6845, 466.0171, 1664.776, 1027.925, 379.1156, 1104.459, 530.901, 1602.913, 960.7927, 580.1793, 433.741, 1202.424, 365.3607, 50.18002, 2.373766, 690.3031, 365.2954, 3.817751, 49.2806, 1293.729, 1084.422, 947.5811, 455.0045, 1006.677, 819.8008, 819.0159, 324.4128, 249.4557, 3.385381
353.8, 504.4089, 265.7614, 184.5615, 1083.999, 252.1284, 8.951549, 780.2305, 660.7577, 67.78617, 936.3102, 651.3596, 7.42773, 528.416, 444.9095, 1587.209, 991.8993, 359.511, 1054.412, 542.5055, 1640.759, 911.0864, 548.71, 413.4426, 1146.146, 342.9777, 47.24743, 2.229781, 771.7878, 350.0168, 3.636193, 47.28635, 1235.026, 1024.378, 966.313, 433.0453, 964.5764, 781.3312, 775.1047, 512.3893, 233.2191, 3.199222
353.9, 515.6697, 272.6117, 244.8041, 1033.944, 240.5226, 8.550071, 740.7774, 631.8002, 63.71664, 951.2803, 724.6343, 7.113423, 502.8044, 424.7579, 1513.255, 947.4595, 340.9203, 1006.633, 517.6785, 1568.476, 900.4438, 518.9476, 436.1475, 1112.738, 321.9659, 44.48622, 2.09453, 757.7473, 335.3773, 3.46327, 45.3728, 1183.413, 1043.27, 940.5507, 412.1459, 924.2361, 844.0638, 789.8568, 489.5979, 218.0393, 3.023299
354, 510.5544, 261.1106, 231.5118, 986.2, 310.078, 8.166599, 703.3193, 604.1118, 59.89143, 953.4825, 691.4107, 6.812416, 511.6163, 405.5191, 1442.748, 952.2142, 323.2908, 961.0191, 575.5291, 1499.376, 853.8597, 490.7995, 415.7364, 1110.426, 302.2414, 41.88638, 1.967483, 716.6684, 321.35, 3.29857, 43.53669, 1310.128, 998.714, 886.4402, 392.2551, 885.5831, 804.4557, 783.558, 467.8202, 232.6876, 2.85705
354.1, 481.5135, 323.5477, 266.4829, 979.718, 310.1103, 7.800326, 667.7552, 577.6368, 56.29586, 906.4782, 701.5272, 6.524147, 610.0157, 489.7517, 1421.495, 1019.236, 320.869, 949.8304, 549.1908, 1514.211, 809.6856, 464.1782, 396.2806, 1187.989, 283.7253, 39.43848, 1.848142, 677.8164, 390.4495, 3.141703, 41.77489, 1250.681, 943.4157, 905.7193, 373.3242, 848.5465, 766.7062, 741.5479, 447.0111, 217.5424, 2.699944
354.2, 521.7505, 352.8992, 320.5591, 1203.128, 364.1541, 7.450481, 633.9896, 592.1033, 52.91616, 861.7911, 669.363, 6.248075, 652.4606, 467.5691, 1483.304, 973.5718, 364.3275, 1034.038, 543.0007, 1595.245, 1032.225, 439.0009, 377.7352, 1490.353, 266.3434, 37.13364, 1.73604, 746.2651, 374.1188, 2.992296, 40.08437, 1358.471, 1331.625, 853.6127, 355.307, 813.0589, 730.7281, 766.0106, 427.1277, 268.9902, 2.551476
354.3, 509.331, 338.0109, 303.1534, 1155.445, 347.3917, 7.116326, 786.1857, 725.7708, 49.73935, 819.3069, 733.4552, 5.983686, 705.0629, 446.3912, 1495.995, 945.0344, 345.4877, 1064.402, 637.9548, 1524.967, 978.823, 423.1205, 420.7046, 1771.523, 287.6409, 34.96349, 1.630738, 705.8086, 358.4712, 2.849993, 38.46227, 1371.899, 1820.951, 804.5038, 338.1593, 1003.198, 815.6926, 724.9413, 408.1287, 251.4821, 2.411172
354.4, 480.3598, 323.7507, 304.9658, 1259.628, 331.4009, 6.797158, 796.1544, 693.9642, 46.75326, 778.9172, 699.8271, 5.730485, 730.2919, 426.1725, 1426.291, 954.6245, 327.6221, 1138.639, 705.1111, 1632.083, 928.184, 443.8895, 401.0162, 1811.342, 285.6039, 32.92018, 1.531823, 667.5453, 371.3554, 2.714459, 36.90581, 1309.649, 2027.873, 800.5493, 321.8392, 961.2427, 777.4158, 686.0739, 389.9748, 235.1136, 2.278584
354.5, 453.0364, 356.7333, 298.3928, 1394.231, 316.1462, 6.492304, 755.8961, 663.5515, 43.94644, 859.4609, 667.7409, 5.487998, 694.8955, 455.9753, 1469.683, 911.8547, 310.6803, 1094.183, 672.8427, 1907.561, 1020.433, 419.8126, 382.2493, 1848.049, 283.4636, 30.99627, 1.438908, 698.8428, 355.8234, 2.585369, 35.41234, 1316.998, 2214.379, 754.4932, 306.3068, 921.0419, 740.9352, 649.2903, 372.6284, 219.8106, 2.153287
354.6, 427.2672, 341.6833, 282.1907, 1329.85, 301.5937, 6.201124, 717.6735, 785.2303, 41.30813, 840.6146, 637.1257, 5.255771, 661.2148, 521.3944, 1542.299, 994.0982, 340.1091, 1135.359, 642.0509, 1888.764, 967.6416, 445.8984, 364.3606, 1934.218, 266.0978, 29.18481, 1.351628, 747.8414, 340.941, 2.462419, 33.9793, 1394.947, 2337.527, 711.0867, 291.5239, 882.5224, 706.1664, 614.4789, 356.0536, 357.672, 2.034879
354.7, 434.5277, 398.3622, 266.8683, 1268.443, 287.711, 5.923003, 681.3837, 750.8179, 38.82821, 799.1744, 607.9142, 5.033371, 629.1665, 497.7786, 1542.225, 949.5599, 322.5216, 1083.911, 612.6683, 2011.97, 917.5811, 421.7126, 347.309, 1923.727, 292.2776, 27.4792, 1.269643, 707.2995, 416.6053, 2.345316, 32.60426, 1331.651, 2290.47, 734.1213, 277.4545, 845.6138, 673.0292, 665.3744, 340.2161, 334.3918, 1.922983
354.8, 409.8113, 381.5559, 252.378, 1322.686, 274.4674, 5.657355, 646.9288, 717.9136, 36.49716, 759.7771, 580.0421, 4.820383, 598.6716, 605.2224, 1686.852, 930.2061, 313.1373, 1034.796, 635.5881, 1999.116, 936.7064, 398.8386, 331.0555, 1896.318, 305.653, 25.87328, 1.192631, 690.1132, 433.3784, 2.233782, 31.28485, 1378.998, 2228.678, 830.9121, 264.0641, 970.4954, 728.087, 629.7006, 325.083, 312.6269, 1.81724
354.9, 386.5008, 371.6057, 240.6259, 1319.565, 261.8334, 5.403622, 614.2162, 686.4514, 34.30606, 722.322, 553.4478, 4.616406, 569.6547, 577.8097, 1608.256, 940.0249, 296.9446, 987.9056, 606.5012, 1920.206, 888.2462, 377.2053, 315.5626, 1841.925, 286.9278, 24.36121, 1.12029, 706.0491, 505.8823, 2.127552, 30.01884, 1431.945, 2105.277, 791.141, 251.32, 935.4768, 693.9211, 595.9395, 310.623, 292.2787, 1.717311
355, 364.5163, 355.9283, 299.3592, 1359.46, 367.7859, 5.161269, 643.8477, 656.3679, 32.24651, 686.7133, 528.0729, 4.421062, 542.0443, 551.6386, 1533.322, 938.1864, 396.0175, 1051.774, 578.7455, 1835.612, 842.2932, 356.7454, 300.7947, 1928.376, 326.02, 22.9375, 1.052337, 667.7728, 512.4023, 2.026374, 28.80406, 1366.97, 2019.961, 745.6262, 239.1909, 1014.348, 661.3586, 632.792, 296.8062, 273.2548, 1.622878
355.1, 343.7822, 340.9122, 283.1046, 1465.176, 365.8137, 4.929786, 611.291, 627.6028, 30.3106, 652.86, 602.0247, 4.233984, 515.772, 526.6529, 1527.637, 896.1531, 375.5389, 1004.114, 611.2292, 1944.501, 950.4949, 337.3953, 356.7189, 1926.462, 306.0471, 21.597, 0.9885057, 797.5859, 490.9709, 1.930007, 27.63844, 1330.425, 2016.343, 702.7298, 227.6472, 993.0858, 845.3213, 692.5198, 283.6041, 255.4692, 1.533637
355.2, 378.8884, 326.5296, 267.7326, 1438.071, 348.9749, 4.708684, 626.2342, 677.9296, 28.49091, 620.6756, 618.8156, 4.054821, 490.7732, 502.7989, 1542.42, 856.0031, 356.1193, 958.6143, 583.2571, 1858.836, 901.3214, 319.0947, 340.025, 1936.618, 287.2978, 20.33484, 0.9285463, 754.3472, 470.4359, 1.838223, 26.51999, 1419.859, 1984.361, 662.3013, 289.8546, 986.301, 842.4885, 655.3906, 270.9891, 238.8412, 1.449304
355.3, 357.3369, 312.7538, 297.6624, 1472.259, 332.9112, 4.497499, 594.5681, 648.2196, 26.78046, 590.0778, 590.4435, 3.88324, 466.986, 480.0253, 1470.554, 817.6519, 337.7039, 1125.954, 639.6091, 1776.945, 854.6919, 301.7868, 324.1124, 1845.978, 269.6971, 19.14644, 0.8722239, 713.4526, 450.7598, 1.750805, 25.4468, 1355.432, 1874.488, 624.1987, 275.8658, 945.0522, 802.9543, 620.2521, 258.9353, 223.2955, 1.369608
355.4, 337.0112, 299.5592, 281.4999, 1404.275, 317.587, 4.295786, 564.5032, 627.4866, 25.1727, 682.7715, 656.0023, 3.71892, 444.3518, 458.2832, 1402.036, 781.0189, 320.2408, 1074.933, 708.2498, 1698.662, 911.3584, 328.1046, 308.9444, 1832.405, 325.2674, 18.0275, 0.8193177, 674.775, 431.9066, 1.667543, 24.41704, 1409.431, 1820.274, 588.2881, 281.8417, 905.5286, 765.2753, 586.9976, 247.4177, 208.7617, 1.294294
355.5, 317.8417, 286.9212, 266.2151, 1339.431, 334.5019, 4.103119, 535.9586, 606.8013, 23.66147, 649.1125, 625.9254, 3.561552, 422.8146, 553.3053, 1377.339, 746.0272, 303.6807, 1026.224, 675.8376, 1799.972, 876.9802, 310.308, 294.4863, 1746.642, 305.3406, 16.97394, 0.7696207, 638.1942, 413.842, 1.588241, 23.42895, 1345.478, 1775.676, 554.4435, 460.9541, 889.3724, 729.3644, 555.526, 236.4123, 195.1738, 1.223122
355.6, 342.9591, 275.7256, 251.7601, 1292.078, 319.1044, 3.919094, 508.8573, 598.8384, 22.24096, 617.1129, 597.2274, 3.410844, 402.3213, 560.0795, 1313.164, 712.6032, 287.977, 1037.172, 644.9088, 1798.134, 831.61, 293.4767, 280.7047, 1840.578, 286.6346, 15.98196, 0.7229381, 630.2369, 396.533, 1.51271, 22.48085, 1284.427, 1700.679, 522.546, 438.7077, 1008.999, 695.1387, 525.7417, 225.8965, 214.2738, 1.155864
355.7, 323.4513, 344.2807, 238.0901, 1279.173, 304.4157, 3.743322, 586.7255, 721.2095, 20.90573, 586.6908, 569.8452, 3.266513, 382.8213, 534.7115, 1251.979, 680.6767, 273.0853, 1010.636, 695.9087, 1718.917, 812.299, 277.5583, 267.5682, 1795.479, 269.0746, 15.04795, 0.6790871, 596.0706, 379.9478, 1.440772, 21.57111, 1226.146, 1675.306, 492.4836, 417.535, 966.8006, 662.519, 497.5543, 215.8485, 200.3272, 1.092304
355.8, 305.053, 329.756, 225.1623, 1223.116, 290.4031, 3.575434, 557.0571, 689.6028, 19.65066, 557.7684, 543.7184, 3.12829, 364.2664, 559.1363, 1327.865, 681.9767, 258.9637, 964.8402, 664.0613, 1695.58, 770.275, 262.5033, 255.0464, 1811.634, 252.5903, 14.16853, 0.637896, 635.6149, 364.0564, 1.372254, 20.69819, 1170.509, 1582.545, 501.9306, 436.8265, 926.3674, 699.5169, 470.8781, 206.2473, 187.2883, 1.032239
355.9, 287.7013, 315.8441, 219.6282, 1166.637, 348.8933, 3.415075, 528.889, 659.3812, 18.47094, 530.2718, 518.7896, 2.995915, 346.6108, 564.9369, 1265.995, 651.4224, 245.5723, 921.12, 633.6714, 1620.881, 865.6377, 262.8459, 243.1106, 1807.851, 237.1159, 13.3405, 0.5992034, 641.0042, 422.3063, 1.306995, 19.86059, 1278.479, 1531.17, 586.1858, 467.0728, 887.6251, 666.6917, 445.6322, 197.0733, 175.0981, 0.9754768
356, 271.3366, 302.5191, 207.7029, 1234.744, 332.8334, 3.261909, 557.1962, 630.4841, 17.36204, 525.6719, 495.0037, 2.869142, 329.811, 539.3489, 1207.008, 622.2369, 232.8735, 932.3972, 604.6723, 1658.309, 820.8542, 248.5889, 231.7334, 1723.237, 222.5895, 12.56086, 0.5628577, 606.2542, 404.6432, 1.244839, 19.05689, 1220.468, 1656.473, 552.4622, 444.5311, 1004.555, 635.4069, 421.7399, 188.3073, 163.7013, 0.9218361
356.1, 255.9027, 289.7563, 196.425, 1177.728, 317.5127, 3.115612, 529.021, 602.8533, 16.31971, 499.7576, 472.3083, 2.747733, 313.8255, 514.9198, 1226.602, 725.9946, 220.8313, 916.4386, 577.0003, 1585.253, 778.3876, 235.1053, 274.6711, 1804.658, 208.9531, 11.82679, 0.5287167, 573.3879, 480.0221, 1.18564, 18.28571, 1165.089, 1564.755, 611.9249, 423.0774, 1043.376, 605.5901, 533.0139, 179.9313, 153.0463, 0.8711451
356.2, 307.018, 288.9517, 185.7596, 1123.344, 302.8973, 2.975876, 502.2705, 576.4335, 15.33996, 520.9395, 450.6536, 2.631462, 298.6148, 491.5972, 1207, 693.4681, 209.4118, 874.9116, 550.5947, 1515.414, 738.118, 247.5739, 272.1341, 1736.475, 196.152, 11.13561, 0.4966465, 624.3379, 459.945, 1.129255, 18.70471, 1245.899, 1530.737, 765.9612, 402.659, 999.7404, 624.6254, 504.4366, 171.9278, 143.0848, 0.8232416
356.3, 289.5545, 276.7612, 175.6732, 1143.723, 288.9547, 2.842408, 483.1352, 673.529, 14.41903, 495.2585, 429.9916, 2.520111, 284.1413, 496.9231, 1150.762, 682.0565, 198.5828, 835.2664, 525.3975, 1571.717, 730.5909, 261.3163, 259.3986, 1655.202, 184.1352, 10.48483, 0.4665216, 590.4913, 440.7077, 1.075552, 17.94779, 1222.784, 1519.343, 721.895, 383.226, 957.9296, 685.7154, 477.3915, 164.2803, 133.7717, 0.7779722
356.4, 273.0843, 265.0851, 166.1345, 1180.136, 275.6538, 2.714926, 458.705, 671.8688, 13.55339, 556.5532, 479.205, 2.413472, 270.3693, 474.4156, 1148.637, 651.4985, 188.3138, 820.4243, 501.3533, 1540.029, 741.6786, 247.1423, 247.2591, 1755.842, 172.8546, 9.87208, 0.438224, 615.9318, 479.7649, 1.024403, 17.22149, 1238.005, 1435.218, 756.7284, 364.7309, 917.8674, 671.6907, 451.7964, 156.973, 161.4633, 0.7351922
356.5, 257.551, 253.9015, 157.1138, 1134.473, 262.9651, 2.593161, 507.846, 642.4244, 12.73971, 584.9362, 457.234, 2.311345, 257.2649, 534.608, 1095.118, 688.1731, 178.5759, 843.3588, 549.3779, 1504.842, 708.2447, 233.7372, 235.6878, 1695.596, 174.3371, 9.295141, 0.4116428, 691.0461, 466.8393, 0.9756862, 16.52458, 1181.83, 1530.897, 713.1933, 347.1284, 1037.961, 640.1713, 427.5735, 149.9907, 226.5084, 0.6947646
356.6, 298.4882, 243.1898, 148.5828, 1239.216, 250.8606, 2.476857, 482.1663, 640.1404, 11.97489, 556.1003, 485.1472, 2.21354, 244.7955, 574.7375, 1044.367, 679.1177, 169.3415, 947.0056, 549.0415, 1438.547, 842.6937, 337.1506, 224.6579, 1616.236, 177.5228, 8.75192, 0.386674, 653.5832, 456.21, 0.9292863, 15.85588, 1205.461, 1504.487, 758.1765, 330.3755, 1012.775, 610.1309, 467.4478, 143.319, 221.014, 0.6565601
356.7, 281.5099, 232.93, 150.7254, 1181.994, 239.3132, 2.36577, 552.7329, 622.6296, 11.25598, 528.686, 714.4014, 2.119873, 232.9306, 548.7056, 1197.659, 650.376, 160.5846, 937.421, 612.3161, 1492.24, 912.6339, 408.6959, 214.1443, 1627.316, 166.6472, 8.240445, 167.6079, 661.1775, 437.1289, 0.885093, 15.21424, 1150.763, 1421.184, 714.5581, 314.431, 970.4188, 664.2288, 442.3857, 136.944, 206.6286, 0.6204564
356.8, 265.4973, 244.2969, 142.5414, 1273.114, 269.9293, 2.259665, 576.1199, 638.0292, 10.58023, 665.9621, 681.647, 2.03017, 221.6407, 523.8528, 1318.922, 684.9962, 152.2806, 978.802, 584.2943, 1453.566, 1029.62, 395.5302, 247.4958, 1673.964, 224.2094, 7.758862, 659.2271, 758.5783, 481.6639, 0.8430014, 14.59856, 1242.896, 1342.494, 705.2905, 299.2561, 1092.934, 708.8998, 418.6674, 130.8527, 193.1796, 0.586338
356.9, 355.3199, 233.9903, 134.8017, 1269.907, 257.5042, 2.158319, 553.5115, 670.0578, 9.945048, 633.1318, 650.3942, 1.944263, 268.4721, 552.0524, 1286.737, 654.3065, 144.4059, 1052.528, 557.5548, 1561.236, 1074.999, 374.0763, 235.9134, 1714.5, 210.4737, 7.305422, 619.2407, 717.4543, 461.5182, 0.8029115, 14.0078, 1186.499, 1304.185, 664.7147, 284.8135, 1071.434, 675.6344, 587.3228, 125.0322, 180.6059, 0.5540958
357, 417.7197, 224.1186, 127.4823, 1223.618, 245.651, 2.061518, 525.5227, 640.6927, 9.348, 601.92, 620.5744, 1.861991, 255.4596, 556.9466, 1322.48, 724.4025, 136.9385, 1034.916, 685.4277, 1492.456, 1146.712, 498.5789, 224.873, 1634.255, 197.5795, 6.878483, 649.938, 769.4436, 442.215, 0.7647281, 13.44094, 1167.231, 1289.701, 636.2512, 271.068, 1083.03, 807.437, 751.0078, 119.4707, 179.3164, 0.5236266
357.1, 393.9594, 247.1805, 120.5602, 1198.257, 378.6413, 1.969059, 724.8449, 652.1828, 8.786795, 572.2468, 668.0995, 1.7832, 243.0778, 531.7205, 1270.054, 691.9474, 129.8573, 1060.591, 722.137, 1629.1, 1220.316, 471.5357, 214.3493, 1734.773, 323.7782, 6.476494, 807.1056, 800.8755, 423.7192, 0.7283606, 12.89702, 1114.268, 1236.447, 604.387, 257.9858, 1262.153, 791.9432, 744.407, 114.1565, 167.6451, 0.4948328
357.2, 371.5506, 236.7523, 114.0141, 1219.267, 483.5031, 1.880746, 699.2557, 905.774, 8.259281, 544.0365, 659.9325, 1.707743, 231.2961, 507.6369, 1388.29, 680.2716, 123.1422, 1343.627, 689.0893, 1624.657, 1157.183, 445.9593, 209.6789, 1809.548, 322.5066, 6.097999, 1367.768, 757.4586, 405.9971, 0.6937225, 12.37512, 1232.888, 1167.985, 621.6658, 245.535, 1265.911, 754.7809, 704.4959, 109.0788, 274.9106, 0.4676223
357.3, 531.7533, 226.7641, 107.8234, 1162.966, 468.8426, 1.796394, 793.7243, 910.1525, 7.763437, 603.1178, 794.9229, 1.63548, 220.0854, 593.8876, 1358.482, 748.9335, 116.7743, 1593.687, 711.2308, 1572.213, 1220.06, 546.97, 362.9438, 1724.855, 302.749, 5.741622, 1407.163, 716.3953, 389.0161, 0.6607318, 11.87433, 1176.946, 1103.315, 715.9883, 233.6851, 1212.969, 719.3625, 789.358, 104.2269, 503.8419, 0.4419082
357.4, 613.1049, 257.4458, 101.9688, 1109.264, 529.1191, 1.715826, 919.6758, 949.0774, 7.297361, 573.3856, 758.4766, 1.566274, 209.4182, 566.9883, 1487.128, 729.3234, 110.7358, 1602.943, 771.5614, 1502.949, 1454.092, 564.6913, 364.9797, 1716.871, 311.0649, 5.406074, 1353.474, 750.7645, 372.7454, 0.62931, 11.39381, 1216.038, 1120.003, 674.7971, 222.4071, 1303.982, 911.4791, 838.3179, 99.59076, 471.0479, 0.417608
357.5, 675.821, 246.5846, 96.43209, 1318.932, 586.4086, 1.638871, 993.2491, 1256.219, 6.859266, 637.4445, 723.7014, 1.499996, 199.2679, 541.3073, 1601.363, 1001.157, 105.0095, 1906.801, 736.2519, 1701.39, 1378.865, 534.062, 347.8992, 1660.552, 296.1617, 5.090135, 1411.663, 747.5035, 388.9622, 0.5993824, 10.93273, 1160.86, 1443.476, 635.9755, 211.6734, 1257.391, 914.864, 1021.864, 95.16088, 440.3883, 0.3946441
357.6, 808.521, 261.2038, 91.19604, 1363.486, 559.4156, 1.565368, 1150.851, 1278.733, 6.447472, 633.4387, 690.5205, 1.436524, 189.6097, 516.7896, 1526.75, 1232.856, 99.5793, 2138.798, 776.9252, 1626.436, 1353.841, 669.1345, 366.914, 1582.832, 431.7094, 4.79266, 1326.036, 776.9041, 455.037, 0.5708781, 10.49032, 1197.449, 1416.69, 635.5149, 201.4577, 1204.805, 871.9336, 967.077, 90.92805, 471.0304, 0.372943
357.7, 793.5079, 250.184, 86.24429, 1471.113, 533.6652, 1.495161, 1092.657, 1332.021, 6.0604, 698.3535, 658.861, 1.375737, 180.4195, 493.3823, 1632.914, 1290.307, 94.42992, 2361.662, 741.3703, 1554.783, 1503.228, 632.8402, 412.4093, 1578.624, 405.2617, 4.51257, 1278.164, 762.5817, 436.0049, 0.5437293, 10.0658, 1160.977, 1338.249, 598.9533, 191.735, 1154.418, 916.6932, 1257.777, 86.88349, 451.6953, 0.3524351
357.8, 796.1724, 239.6291, 81.5614, 1492.968, 509.1, 1.428103, 1103.204, 1488.224, 5.696565, 766.1015, 678.8182, 1.317522, 171.6748, 471.0352, 1673.717, 1232.498, 191.7025, 2459.256, 707.4424, 1552.33, 1454.251, 598.5145, 393.1092, 1611.278, 472.4684, 4.248849, 1242.451, 721.2407, 417.7689, 0.5178716, 9.658466, 1259.673, 1422.171, 645.296, 182.4816, 1241.743, 1050.383, 1190.342, 83.01884, 477.8939, 0.333055
357.9, 827.0495, 331.3868, 77.13279, 1458.618, 485.6656, 1.364052, 1132.815, 1572.017, 5.354573, 728.3346, 710.5368, 1.261771, 163.354, 449.7003, 1613.293, 1378.135, 181.7893, 2493.613, 682.5803, 1483.942, 1379.016, 566.0507, 374.7122, 1870.122, 443.5237, 4.00054, 1167.088, 682.1409, 400.2956, 0.4932436, 9.267615, 1270.18, 1568.161, 622.484, 173.6747, 1297.808, 1001.093, 1252.765, 79.3261, 446.7887, 0.3147406
358, 818.8326, 415.2607, 72.94464, 1601.488, 478.4556, 1.302874, 1075.533, 1503.124, 5.033113, 733.0804, 677.9595, 1.208379, 155.4364, 542.8422, 1587.442, 1316.391, 201.5879, 2562.217, 651.343, 1679.941, 1388.441, 610.2323, 357.1762, 1782.594, 416.3521, 3.766742, 1096.296, 645.1607, 402.393, 0.4697869, 8.892581, 1247.124, 1862.481, 586.6721, 165.2929, 1573.35, 954.1162, 1185.598, 75.79762, 417.7081, 0.2974333
358.1, 815.1675, 397.7415, 68.9839, 1607.314, 572.733, 1.24444, 1162.55, 1437.25, 4.730951, 696.9413, 777.8178, 1.157246, 147.9026, 518.2549, 1566.601, 1257.413, 191.1636, 2446.115, 621.5351, 1605.931, 1352.203, 577.1329, 340.4609, 1748.047, 390.8452, 3.546608, 1029.799, 610.1853, 385.5628, 0.4474456, 8.532723, 1248.957, 1759.357, 552.9205, 157.3156, 1592.94, 909.3439, 1122.033, 72.42608, 390.5203, 0.2810777
358.2, 860.6313, 447.6109, 65.23822, 1533.094, 546.3696, 1.188627, 1103.765, 1374.263, 4.44693, 662.5839, 759.4271, 1.108276, 140.7339, 580.045, 1493.608, 1229.861, 181.2782, 2386.291, 652.8361, 1535.182, 1282.247, 545.8288, 324.5278, 1695.372, 366.901, 3.339339, 977.441, 577.106, 435.009, 0.4261668, 8.187428, 1254.531, 1677.764, 521.1106, 149.7233, 1526.321, 866.6725, 1171.369, 69.20451, 429.0234, 0.2656215
358.3, 811.6777, 434.886, 61.69592, 1462.301, 521.2196, 1.135317, 1047.952, 1314.036, 4.17996, 629.9201, 738.4305, 1.061379, 133.9127, 608.7806, 1424.016, 1228.591, 171.9041, 2311.975, 622.96, 1483.912, 1215.91, 516.2227, 309.3404, 1665.457, 390.2093, 3.144184, 918.1527, 545.82, 416.8147, 0.4058999, 7.856105, 1197.606, 1584.867, 491.1308, 142.4974, 1462.488, 826.0035, 1155.884, 66.12624, 401.0991, 0.2510152
358.4, 765.5087, 429.1183, 58.34597, 1468.958, 497.2274, 1.084398, 994.9612, 1256.449, 3.929017, 758.5576, 758.8138, 1.016467, 127.4221, 581.2067, 1357.666, 1198.876, 163.0147, 2306.112, 594.451, 1418.538, 1153.006, 488.2224, 294.8637, 1587.508, 366.304, 2.960433, 894.7156, 568.3398, 399.3813, 0.3865969, 7.538191, 1143.264, 1574.896, 462.8757, 135.6203, 1434.364, 983.8397, 1134.82, 63.18489, 374.9923, 0.237212
358.5, 868.4277, 411.0145, 55.17791, 1401.127, 474.3395, 1.035762, 982.3127, 1201.386, 3.693139, 776.6849, 724.0231, 0.9734548, 121.2461, 554.8818, 1294.408, 1322.746, 154.585, 2266.664, 574.3694, 1379.342, 1221.011, 461.7408, 281.0645, 1599.664, 343.8632, 2.787421, 889.9012, 688.4659, 440.0207, 0.3682118, 7.233141, 1160.476, 1487.695, 436.2462, 129.075, 1374.377, 1039.143, 1114.092, 60.37437, 350.5848, 0.224168
358.6, 834.4216, 393.6744, 52.18186, 1336.428, 452.5052, 0.9893084, 932.6411, 1148.736, 3.471423, 782.9169, 690.8275, 0.9322627, 115.3695, 529.7491, 1234.097, 1263.483, 146.5912, 2169.298, 548.0841, 1387.385, 1157.842, 436.6957, 267.9111, 1679.645, 322.7972, 2.62452, 970.2319, 670.0048, 460.9843, 0.3507011, 6.940436, 1178.87, 1405.322, 411.1486, 122.8456, 1316.898, 990.3807, 1054.361, 57.68887, 327.766, 0.2118412
