 , C001, C002, C003, C004, C006, C007, C008, C009, C010, C015, C016, C017, C018, C019, C023, C024, C026, C027, C028, C030, C032, C034, C035, C036, C037, C039, C040, C043, C045, C048, C049, C052, C055, C059, C061, C062, C063, C065, C071, C073, C074, C077, C079, C080, C082, C083, C084, C088, C089, C093, C095, C096, C099, C100, C102, C103, C106, C108, C109, C111, C112, C114, C117
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
96.59999999999999, 246.2495, 634.8962, 308.7924, 660.6505, 1338.101, 461.6479, 239.2415, 877.4024, 66.50989, 15.82837, 833.4902, 1095.5, 785.3581, 1.996985, 8.248344, 824.6057, 388.6052, 419.2474, 420.7389, 223.8619, 1445.251, 91.49753, 947.146, 38.05185, 99.16431, 278.4395, 153.8612, 94.98594, 408.656, 1028.897, 767.7102, 655.0596, 1549.862, 3.287198, 1142.733, 1015.571, 492.3094, 729.5455, 100.7337, 117.0509, 737.7733, 2256.29, 1181.956, 485.9493, 0.04266883, 1116.743, 118.3548, 1.61006e-05, 541.9004, 957.8438, 784.4832, 1543.766, 725.5385, 863.8432, 744.0549, 1350.224, 635.2328, 1127.272, 1802.461, 1624.668, 995.0446, 1516.861, 2843.408
96.7, 235.5036, 645.0375, 295.5242, 705.4276, 1319.465, 439.4504, 226.5832, 838.85, 63.71548, 15.10379, 829.7487, 1092.916, 750.5063, 1.89441, 7.904855, 782.5701, 371.6481, 398.2376, 401.455, 214.1821, 1405.431, 87.38286, 908.1729, 36.15747, 94.82111, 265.9675, 146.2201, 90.74395, 388.4123, 1083.089, 947.0907, 626.0609, 1521.289, 3.124494, 1097.794, 1012.012, 468.2034, 737.0535, 95.69563, 111.8766, 791.8645, 2223.617, 1216.549, 529.347, 0.04079098, 1068.597, 268.9796, 1.540086e-05, 519.1191, 912.1736, 750.4601, 1533.807, 692.9273, 880.8457, 710.4933, 1328.778, 709.4965, 1079.653, 1816.001, 1554.271, 965.1693, 1527.655, 2855.14
96.8, 225.2266, 616.6455, 304.2125, 741.7748, 1320.175, 495.7062, 244.6168, 827.926, 61.03849, 14.41238, 815.9407, 1117.896, 813.8927, 1.797103, 7.575669, 742.6774, 377.8866, 456.0023, 383.055, 204.9208, 1397.403, 83.45322, 876.6518, 34.3574, 90.66812, 254.0541, 138.9584, 86.69141, 369.1714, 1391.826, 951.5162, 632.0583, 1526.416, 2.969843, 1085.694, 970.7486, 445.2777, 699.7003, 90.90958, 106.931, 757.1295, 2176.582, 1228.5, 506.6451, 0.03899576, 1048.603, 257.8666, 1.473154e-05, 539.926, 968.7496, 782.6628, 1527.972, 731.1631, 870.6736, 838.2332, 1326.592, 811.1709, 1034.046, 1740.234, 1620.735, 978.7404, 1557.234, 2830.719
96.90000000000001, 215.3981, 616.2428, 291.1411, 708.908, 1270.28, 471.8711, 349.6101, 853.4332, 58.47397, 13.75262, 814.1281, 1111.518, 873.7072, 1.704795, 7.260192, 704.8183, 375.3184, 512.6586, 380.4155, 196.06, 1407.133, 79.70031, 865.7598, 32.64694, 86.69703, 242.6744, 132.0574, 82.81984, 363.8917, 1612.022, 923.9076, 644.5614, 1457.672, 2.822846, 1070.85, 1025.218, 423.4746, 679.1638, 86.3629, 102.204, 743.7072, 2104.046, 1238.557, 549.7383, 0.03727955, 1003.395, 247.2129, 1.40913e-05, 517.2278, 983.3347, 748.7186, 1517.189, 720.9453, 865.66, 835.3207, 1307.164, 911.9671, 1053.305, 1731.434, 1550.508, 968.6655, 1618.647, 2822.63
97, 205.9985, 600.1158, 278.6313, 677.4974, 1260.252, 505.1928, 331.1122, 815.934, 56.01719, 13.12306, 842.5094, 1118.833, 854.91, 1.617227, 6.957853, 668.8891, 358.941, 486.9677, 395.92, 187.5824, 1345.415, 76.11617, 881.4816, 31.02164, 82.89986, 308.9579, 171.4807, 79.12118, 404.2404, 1603.324, 974.1705, 638.0626, 1486.295, 2.683125, 1096.919, 991.2319, 402.7391, 644.7443, 82.04361, 97.68604, 711.0846, 2132.55, 1216.465, 631.2914, 0.03563888, 1042.445, 236.9992, 1.347889e-05, 544.6329, 997.0994, 716.2466, 1484.668, 728.5951, 828.669, 858.1089, 1310.617, 1050.424, 1085.066, 1743.453, 1577.483, 956.7434, 1599.58, 2797.072
97.09999999999999, 197.0091, 625.7528, 266.6591, 694.1068, 1222.534, 517.8704, 313.5931, 813.8081, 53.66364, 12.52233, 846.4684, 1071.016, 816.9717, 1.534158, 6.668104, 686.0966, 343.2784, 493.6396, 377.7737, 179.4713, 1327.757, 72.6932, 845.2104, 29.47725, 79.269, 295.119, 258.599, 75.58769, 384.2155, 1653.641, 928.1656, 690.8481, 1419.358, 2.550321, 1084.477, 950.816, 383.019, 689.937, 77.94035, 93.36775, 679.893, 2087.293, 1200.68, 604.2175, 0.03407041, 1035.344, 227.2076, 1.28931e-05, 521.7368, 1006.994, 685.1829, 1452.915, 695.8465, 852.5038, 819.4026, 1256.142, 1137.058, 1087.404, 1681.765, 1567.802, 952.9506, 1597.76, 2792.909
97.2, 188.412, 598.2097, 255.2012, 683.2991, 1234.193, 492.9696, 297.0009, 778.05, 51.40897, 11.94909, 819.2205, 1072.34, 813.4248, 1.455356, 6.390421, 656.1959, 373.9214, 491.8799, 360.4591, 171.711, 1333.443, 69.42416, 879.167, 28.00975, 75.79717, 281.8998, 262.0628, 72.21201, 365.1825, 1669.644, 932.5009, 660.265, 1398.925, 2.424089, 1030.603, 933.7113, 364.2644, 663.3774, 74.0423, 89.24036, 762.7391, 2074.146, 1157.972, 578.3046, 0.03257097, 990.7076, 217.8205, 1.233276e-05, 499.8033, 1010.273, 730.8738, 1478.311, 664.5698, 889.5036, 919.2536, 1284.98, 1190.209, 1041.469, 1681.165, 1536.768, 947.4645, 1596.644, 2886.105
97.3, 180.19, 620.6158, 273.819, 653.0233, 1268.296, 520.4324, 312.4179, 784.6067, 49.24903, 11.40209, 837.2122, 1067.896, 817.7881, 1.380601, 6.124302, 622.7454, 357.6051, 476.1628, 343.938, 164.2862, 1367.954, 66.30214, 846.1254, 26.61531, 72.4774, 269.2729, 249.0481, 68.98708, 347.0924, 1613.666, 940.2281, 631.0358, 1335.922, 2.304105, 1020.41, 956.0071, 393.2022, 647.2576, 70.3392, 85.29543, 749.5256, 2112.961, 1201.176, 553.5031, 0.03113751, 1058.316, 208.8212, 1.179677e-05, 478.7918, 1018.532, 699.1757, 1409.126, 690.4568, 869.3608, 877.7894, 1370.989, 1234.016, 1017.304, 1694.697, 1542.23, 947.8889, 1612.757, 2871.221
97.40000000000001, 172.3268, 593.2988, 287.0209, 654.3502, 1287.465, 495.4084, 295.8879, 768.1127, 47.17984, 10.88014, 802.3605, 1062.537, 781.4973, 1.309686, 5.869265, 614.5297, 466.0636, 529.5007, 328.1742, 157.1824, 1367.23, 63.32051, 839.8367, 25.29029, 69.30303, 257.2115, 236.6797, 65.90618, 401.3232, 1566.167, 960.7814, 603.1006, 1346.384, 2.19006, 1086.458, 917.0275, 373.949, 614.4551, 66.82131, 81.52488, 721.9125, 2172.46, 1186.842, 529.7653, 0.02976715, 1012.689, 200.1938, 1.128408e-05, 458.6636, 957.7654, 774.4041, 1444.809, 659.4224, 874.3063, 838.1954, 1314.005, 1261.586, 1053.92, 1715.944, 1512.101, 1035.696, 1578.894, 2868.146
97.5, 164.8068, 567.1842, 285.9049, 667.3477, 1240.476, 471.5876, 280.2325, 797.141, 45.19759, 246.7609, 768.9597, 1085.73, 779.8705, 1.242414, 5.624849, 608.6359, 445.7266, 502.9658, 313.1329, 150.3859, 1333.608, 60.47297, 810.2655, 24.03123, 66.26769, 279.3781, 265.2281, 62.96287, 381.4427, 1624.779, 1019.09, 576.402, 1285.748, 2.08166, 1032.486, 888.6739, 355.6385, 701.7247, 63.47936, 77.92101, 696.1597, 2074.41, 1201.101, 574.4006, 0.02845709, 1049.104, 191.9227, 1.079367e-05, 526.3286, 912.8713, 784.9844, 1409.264, 629.783, 875.0107, 800.3875, 1359.077, 1211.635, 1062.989, 1764.37, 1519.579, 989.2498, 1618.505, 2763.34
97.59999999999999, 157.6149, 606.4305, 273.6201, 684.633, 1272.671, 448.9123, 337.1365, 814.996, 43.29862, 235.4649, 740.2603, 1102.552, 775.7022, 1.178597, 5.390611, 577.6097, 426.2769, 477.7607, 318.9529, 143.8832, 1321.523, 57.75349, 900.5953, 22.83486, 63.3653, 299.6522, 252.0562, 60.151, 416.3232, 1615.98, 970.9636, 550.8854, 1269.52, 1.978626, 1027.18, 860.5363, 358.3347, 695.3215, 60.30455, 74.47646, 672.9622, 2140.336, 1143.035, 549.7665, 0.02720469, 1048.639, 183.9934, 1.032458e-05, 546.2329, 952.3489, 750.9395, 1411.567, 713.9953, 941.9235, 764.2849, 1357.739, 1175.302, 1080.151, 1744.192, 1511.311, 944.8867, 1588.277, 2783.898
97.7, 150.7369, 643.5159, 324.829, 654.298, 1279.701, 427.3272, 327.48, 779.1857, 41.47943, 224.686, 785.0763, 1059.966, 770.4719, 1.118058, 5.166127, 596.81, 407.676, 498.1169, 304.3343, 137.6617, 1263.56, 55.1563, 885.6239, 21.69804, 60.59002, 344.9002, 239.5385, 57.46471, 408.2484, 1539.626, 1003.552, 526.4983, 1270.674, 1.880691, 994.1008, 921.9523, 340.7888, 660.0833, 57.28853, 71.18417, 667.1829, 2146.813, 1128.952, 550.1666, 0.02600741, 1003.429, 176.3917, 9.87587e-06, 523.2695, 1024.049, 760.8444, 1395.474, 681.9029, 927.8728, 877.3683, 1393.776, 1147.836, 1103.739, 1709.291, 1463.167, 1026.621, 1606.42, 2818.579
97.8, 144.159, 615.1909, 310.8717, 625.3071, 1267.199, 442.0955, 310.1531, 744.9489, 39.73668, 214.4005, 812.2426, 1014.665, 788.7277, 1.060629, 4.950992, 580.7004, 389.8867, 505.5074, 290.3857, 131.7092, 1236.08, 52.6759, 849.1824, 20.61782, 57.93629, 350.3243, 227.6424, 54.89838, 388.0249, 1552.136, 956.1596, 503.1908, 1276.162, 1.787604, 1002.403, 897.289, 349.1964, 626.6308, 54.42334, 68.03742, 637.9171, 2049.92, 1154.308, 574.4187, 0.02486282, 960.1688, 169.1041, 9.446662e-06, 501.2715, 975.3568, 788.1848, 1330.165, 651.253, 917.7605, 837.7933, 1392.137, 1095.245, 1084.485, 1637.976, 1499.16, 980.5818, 1572.26, 2772.985
97.90000000000001, 137.8681, 588.1126, 297.5142, 597.6008, 1207.042, 420.8382, 311.6874, 807.7293, 38.06715, 204.5858, 778.4304, 1078.754, 774.2591, 1.00615, 4.744816, 582.8636, 372.8737, 480.1749, 333.3777, 126.014, 1214.483, 50.30705, 814.2403, 19.59138, 55.39879, 334.6324, 216.3371, 52.44667, 399.8437, 1489.716, 911.0052, 480.9152, 1287.459, 1.699124, 1015.211, 860.7036, 381.316, 594.8737, 51.70145, 65.02978, 656.9307, 2099.895, 1098.504, 549.7838, 0.02376861, 918.7735, 162.1175, 9.036108e-06, 579.7531, 884.567, 754.0011, 1267.913, 621.9807, 911.691, 858.041, 1334.274, 1086.312, 1135.108, 1614.426, 1508.661, 936.6075, 1559.051, 2664.16
98, 131.8518, 562.2263, 284.7305, 571.1221, 1229.718, 400.603, 295.196, 772.2383, 36.46777, 195.2204, 760.0056, 1039.545, 739.8999, 0.9544685, 4.547225, 653.8719, 356.6031, 456.1119, 318.0979, 149.1431, 1214.829, 48.04473, 796.0281, 18.61604, 52.97243, 391.8382, 205.5932, 50.10445, 380.0365, 1507.799, 906.3292, 459.6256, 1229.477, 1.615023, 964.7788, 825.6098, 370.9111, 629.0842, 49.1157, 62.15509, 649.7125, 2005.12, 1080.432, 561.6106, 0.02272255, 1014.916, 155.4196, 8.643397e-06, 555.3805, 865.0981, 812.6954, 1208.574, 594.0242, 872.733, 819.3378, 1505.504, 1036.54, 1215.433, 1672.265, 1481.058, 894.6052, 1574.88, 2856.467
98.09999999999999, 126.098, 636.3922, 272.4962, 545.8166, 1264.401, 381.3408, 310.669, 738.3067, 34.93558, 186.2838, 791.7027, 1106.38, 707.0655, 0.9054421, 4.357863, 620.5399, 341.0424, 453.0956, 303.5184, 142.6942, 1223.397, 45.88415, 798.554, 17.68925, 50.65234, 374.2868, 195.3829, 47.86683, 361.2106, 1529.606, 967.0967, 439.2785, 1273.746, 1.535085, 916.8515, 825.7164, 372.1035, 676.6946, 46.65926, 59.40748, 694.3845, 2015.609, 1084.092, 537.525, 0.02172253, 1002.03, 214.3474, 8.267752e-06, 532.0326, 952.431, 777.4487, 1234.122, 567.3242, 835.4397, 782.3804, 1523.053, 1000.982, 1193.716, 1693.047, 1517.57, 854.4865, 1536.033, 2946.001
98.2, 120.5954, 636.3617, 260.7876, 599.1507, 1239.309, 396.9038, 294.2315, 737.8664, 33.46777, 177.7562, 758.7455, 1110.764, 735.9496, 0.8589339, 85.45318, 588.9069, 326.1608, 430.3897, 309.5602, 136.5241, 1222.228, 43.82072, 812.043, 16.80861, 48.43386, 374.8668, 185.6797, 45.72913, 343.3172, 1716.672, 987.8662, 419.8322, 1239.954, 1.459104, 871.3051, 808.5809, 353.8834, 666.5496, 44.32568, 56.78133, 747.0648, 1996.616, 1088.159, 561.5501, 0.02076652, 1045.728, 227.8792, 7.908434e-06, 571.2585, 924.3939, 743.7307, 1318.691, 615.5331, 838.9008, 795.7799, 1459.748, 1040.851, 1143.29, 1687.457, 1451.813, 948.1108, 1543.43, 2957.528
98.3, 115.3328, 648.0087, 249.582, 591.3529, 1216.65, 377.8195, 305.6748, 714.4903, 32.06163, 169.6191, 780.2863, 1063.291, 707.3122, 0.8148146, 81.89462, 558.8865, 311.9285, 450.7275, 295.372, 130.6208, 1216.43, 41.85009, 778.6292, 15.97181, 46.31255, 371.7587, 176.4584, 43.68691, 326.3102, 1685.308, 971.9888, 401.2467, 1184.111, 1.386884, 828.0212, 782.9572, 356.7058, 632.7694, 42.10881, 54.27127, 714.2949, 2009.443, 1145.787, 537.4671, 0.01985258, 1000.644, 248.1231, 7.564731e-06, 547.2431, 838.3479, 769.3575, 1256.976, 626.4306, 829.4285, 850.878, 1399.075, 993.1627, 1185.336, 1693.768, 1505.003, 905.5926, 1555.822, 2910.098
98.40000000000001, 110.2999, 674.6134, 238.858, 565.151, 1233.951, 415.0155, 347.2153, 745.8075, 30.71456, 161.8544, 830.7625, 1117.33, 723.8315, 0.7729614, 78.48425, 587.1365, 298.3173, 428.1403, 281.8341, 124.9727, 1163.076, 39.96808, 778.2024, 15.17666, 44.28415, 378.1949, 167.695, 41.73589, 310.1457, 1703.678, 980.062, 383.4839, 1183.953, 1.318238, 844.5322, 822.2426, 359.1786, 653.3406, 40.00281, 51.87217, 762.9738, 1941.021, 1126.305, 514.4169, 0.01897887, 1030.422, 237.8719, 7.235966e-06, 524.2372, 908.5568, 827.2153, 1243.198, 634.9577, 793.9857, 812.4979, 1391.21, 947.6589, 1135.264, 1623.1, 1490.424, 864.9811, 1580.132, 2911.895
98.5, 105.4866, 644.9196, 228.5947, 591.1909, 1175.372, 452.3673, 328.8441, 713.0373, 29.4241, 154.4451, 797.1138, 1140.606, 691.7102, 0.7332581, 75.21589, 586.106, 285.3, 406.6849, 268.9167, 119.5689, 1248.466, 38.17071, 746.181, 14.42111, 42.34459, 374.7028, 159.3668, 39.872, 332.3414, 1696.746, 1020.734, 366.5076, 1215.311, 1.25299, 802.5784, 788.717, 403.1821, 699.5153, 38.00214, 49.57912, 764.6556, 1973.006, 1098.027, 544.8354, 0.0181436, 1058.218, 228.0442, 6.921489e-06, 502.1986, 885.4343, 791.3389, 1237.391, 606.4178, 760.0574, 775.8491, 1353.878, 917.3115, 1119.045, 1571.147, 1477.152, 826.1909, 1553.412, 2978.649
98.59999999999999, 100.8833, 616.5328, 218.7724, 564.9962, 1176.541, 449.2535, 311.445, 734.4978, 28.18785, 147.3751, 763.9314, 1091.858, 704.6301, 0.6955942, 84.09024, 600.0079, 272.8507, 415.9914, 329.7701, 114.3987, 1193.707, 36.45416, 792.4353, 13.70316, 40.48998, 368.6403, 151.4522, 38.09135, 315.8781, 1739.477, 1032.225, 350.2827, 1284.789, 1.190972, 824.5827, 756.5584, 397.7226, 664.0644, 36.10153, 47.38744, 749.2635, 1954.779, 1184.382, 606.8596, 0.0173451, 1012.595, 218.6225, 6.62068e-06, 560.8177, 919.5214, 757.0184, 1235.848, 623.166, 820.2452, 774.2003, 1323.311, 920.3583, 1142.141, 1563.704, 1460.964, 837.1888, 1543.756, 2942.263
98.7, 96.48096, 643.9933, 209.3722, 539.9622, 1120.687, 470.5547, 340.8618, 702.2245, 27.00354, 268.6676, 797.5971, 1050.324, 673.3608, 0.6598648, 87.79239, 569.4216, 260.9446, 395.1449, 350.5621, 109.4521, 1141.35, 34.8148, 798.3599, 13.02096, 38.71659, 400.5669, 143.9307, 36.39022, 351.5269, 1706.157, 983.4783, 409.2114, 1275.301, 1.132023, 783.6199, 764.0248, 396.8783, 630.4102, 34.29597, 45.29264, 716.3972, 1976.571, 1314.247, 580.8334, 0.01658174, 968.9397, 209.5901, 6.332943e-06, 600.3838, 833.929, 724.1864, 1178.009, 595.1562, 837.9968, 837.2156, 1341.706, 896.8674, 1125.226, 1569.763, 1397.661, 890.5577, 1498.346, 2858.708
98.8, 92.2707, 664.9835, 200.3758, 561.3194, 1110.516, 461.5312, 322.8268, 719.334, 25.86899, 256.3688, 764.3946, 1044.314, 708.7051, 0.6259708, 125.1819, 570.5005, 249.5581, 375.343, 334.4947, 104.7194, 1091.289, 33.24917, 818.7699, 12.37272, 37.02088, 411.9355, 136.7827, 34.76507, 334.1133, 1662.426, 1019.428, 391.096, 1217.866, 1.075992, 852.3562, 732.8729, 377.4451, 598.4615, 32.58072, 43.29045, 738.0546, 1913.35, 1356.375, 555.9235, 0.01585198, 990.7833, 221.9655, 6.057712e-06, 575.1439, 871.4806, 782.5646, 1237.137, 591.2093, 809.5311, 892.8863, 1285.939, 888.6676, 1110.471, 1504.269, 1389.343, 909.2865, 1557.805, 2925.622
98.90000000000001, 88.24417, 635.7136, 191.7661, 616.7431, 1101.212, 476.1955, 305.7461, 687.7271, 24.78211, 263.6873, 774.8522, 1072.208, 783.0201, 0.5938177, 119.9689, 553.4951, 238.6685, 454.1174, 347.738, 100.1913, 1043.424, 31.75395, 824.0121, 11.75676, 35.39944, 393.4839, 129.9898, 33.21249, 317.5622, 1701.965, 1003.189, 427.7428, 1163.018, 1.022734, 810.0137, 732.9368, 358.9635, 568.132, 30.95126, 41.37677, 731.3947, 1901.483, 1330.364, 611.9409, 0.01515433, 971.3949, 267.014, 5.794443e-06, 600.6705, 849.074, 748.6247, 1179.238, 626.719, 793.3865, 962.1848, 1232.49, 876.8242, 1063.562, 1502.408, 1408.638, 914.037, 1584.942, 2842.554
99, 84.39335, 693.7316, 183.5262, 589.4162, 1111.356, 471.7099, 289.5691, 657.5089, 23.74089, 251.6164, 817.4391, 1035.971, 748.2721, 0.5633161, 114.9729, 525.2798, 228.254, 431.3602, 331.8, 95.85904, 997.6588, 30.32596, 822.6993, 11.17146, 33.84901, 375.8588, 255.5183, 31.72925, 317.2692, 1663.28, 1041.316, 408.8072, 1183.628, 0.9721128, 769.7746, 746.4686, 359.3173, 539.3395, 29.40328, 39.54768, 731.6, 1863.937, 1344.321, 585.6968, 0.01448739, 953.1888, 255.9823, 5.542615e-06, 639.8517, 971.8369, 835.0366, 1144.931, 598.5494, 804.7112, 1003.755, 1235.006, 944.1588, 1053.613, 1439.724, 1379.875, 1008.569, 1579.186, 2834.994
99.09999999999999, 80.71057, 672.9353, 175.6405, 563.3001, 1058.597, 456.482, 274.248, 628.6184, 22.74342, 258.1348, 801.8306, 1069.766, 735.0908, 0.5343813, 116.1577, 498.5029, 218.2939, 409.7435, 363.4248, 91.71409, 953.9005, 28.9622, 793.4288, 10.6153, 32.36649, 359.0232, 311.6781, 30.31225, 301.5526, 1616.894, 1138.729, 461.9419, 1154.694, 0.9239967, 797.6934, 716.0325, 377.0323, 558.8895, 180.3953, 37.79944, 719.3152, 1838.574, 1385.053, 687.3248, 0.0138498, 932.7957, 245.4063, 5.301732e-06, 628.949, 957.9836, 798.8209, 1181.884, 604.5645, 851.0479, 958.4788, 1229.301, 900.9002, 1092.604, 1444.748, 1363.299, 963.3393, 1574.477, 2772.27
99.2, 77.18851, 666.1948, 168.0935, 582.9452, 1008.343, 454.9679, 259.7376, 704.2823, 21.78786, 246.3181, 828.2025, 1028.028, 702.4697, 0.5069327, 129.4942, 473.091, 208.7685, 389.2101, 346.7679, 87.74837, 912.0616, 27.65976, 774.1245, 10.08682, 30.9489, 400.9182, 296.1994, 28.95853, 362.9326, 1658.743, 1084.953, 441.4922, 1217.229, 0.8782623, 758.0664, 715.5947, 358.5709, 552.7853, 171.3732, 36.12849, 687.7626, 1831.81, 1357.765, 689.7462, 0.01324026, 975.8396, 235.2674, 5.071317e-06, 638.6799, 868.811, 764.176, 1126.571, 622.2779, 862.4584, 992.8848, 1178.206, 896.4418, 1046.45, 1458.026, 1331.787, 920.1382, 1606.617, 2744.945
99.3, 73.82014, 691.975, 160.8709, 577.9344, 960.4738, 440.0796, 245.9949, 673.3367, 20.87245, 310.9983, 793.7259, 1073.262, 725.7782, 0.480894, 124.1016, 491.2268, 199.6587, 369.7056, 330.8744, 83.95412, 872.0577, 26.41589, 775.1118, 9.584658, 29.5934, 399.248, 281.4894, 27.66526, 344.9539, 1618.288, 1087.251, 421.9479, 1162.41, 0.8347915, 720.408, 689.0171, 341.0134, 589.0658, 162.8022, 34.5314, 736.726, 1820.29, 1392.009, 660.1653, 0.01265756, 933.7686, 225.5473, 4.850916e-06, 628.1702, 892.9879, 731.0336, 1073.847, 594.308, 847.6382, 1003.757, 1129.235, 864.3531, 1007.814, 1397.194, 1307.66, 958.4468, 1634.692, 2697.686
99.40000000000001, 70.59875, 661.517, 153.9586, 552.3271, 959.5345, 418.9192, 232.9793, 643.7509, 19.9955, 296.7617, 760.6845, 1092.744, 693.5704, 0.4561928, 118.9336, 466.1858, 190.9465, 351.1786, 315.7093, 80.32394, 936.5286, 25.22796, 778.6085, 9.107493, 28.29726, 415.2427, 267.5099, 26.42976, 327.8658, 1571.663, 1094.131, 403.2688, 1158.162, 0.7934723, 713.5516, 660.9236, 324.3156, 589.9835, 154.66, 33.00492, 704.4097, 1792.472, 1372.072, 663.9152, 0.0121005, 949.8447, 247.784, 4.640094e-06, 621.0134, 910.307, 699.3286, 1023.591, 611.7275, 841.0173, 1014.801, 1129.821, 867.0955, 965.2416, 1487.971, 1397.616, 915.4651, 1679.087, 2709.362
99.5, 67.51795, 679.9958, 147.3433, 527.8544, 913.9829, 497.7618, 220.6524, 615.465, 19.15539, 283.1768, 769.7459, 1046.042, 725.7102, 0.4327603, 113.9808, 442.4213, 182.6144, 396.5869, 301.2393, 76.85073, 895.4516, 24.09345, 746.5704, 8.654084, 27.05789, 442.578, 288.6232, 25.24943, 358.8614, 1531.564, 1042.461, 385.4165, 1115.296, 0.7541984, 706.0283, 712.5609, 308.4355, 664.3686, 222.953, 31.54591, 673.5109, 1794.654, 1363.091, 635.4421, 0.01156795, 908.8944, 237.5468, 4.438435e-06, 634.1423, 891.1335, 668.9986, 975.686, 656.3554, 844.2736, 969.0268, 1130.14, 864.7691, 991.4789, 1462.516, 1337.057, 961.2396, 1629.503, 2756.733
99.59999999999999, 64.57159, 650.0651, 141.0122, 553.2721, 928.8535, 473.8279, 208.9777, 619.0839, 18.35058, 270.2137, 796.2207, 1047.592, 709.0934, 0.4105315, 109.2342, 419.8682, 174.6459, 376.7128, 287.4325, 73.5277, 897.8258, 23.00997, 792.7675, 8.223248, 25.87281, 422.7538, 274.2895, 24.12181, 341.0844, 1551.645, 1103.895, 368.3546, 1115.855, 0.7168683, 670.9549, 720.4711, 321.8744, 630.699, 211.8024, 30.1514, 668.866, 1791.917, 1297.193, 635.9687, 0.01105885, 869.7097, 227.7325, 4.245539e-06, 689.7802, 922.2288, 639.9841, 1078.585, 626.8538, 843.5408, 961.1812, 1151.658, 825.1479, 949.5963, 1401.497, 1279.122, 977.7246, 1671.214, 2693.811
99.7, 61.7538, 657.2166, 156.382, 576.3139, 936.6272, 479.2561, 197.9207, 639.3611, 17.57958, 257.8441, 784.7372, 1037.561, 736.7412, 0.3894445, 104.6854, 398.4648, 167.0251, 357.8346, 274.2585, 70.34836, 858.4464, 21.9752, 771.6739, 7.81386, 24.73963, 403.8177, 260.6675, 23.04455, 347.6128, 1525.945, 1122.554, 432.3689, 1065.601, 0.6813859, 675.0732, 694.7858, 324.8923, 627.3303, 201.2094, 28.81854, 651.6486, 1797.63, 1313.808, 671.3404, 0.01057215, 928.7872, 218.3237, 4.061027e-06, 747.2646, 907.1762, 612.2279, 1028.107, 598.6782, 842.6259, 1037.025, 1142.743, 787.342, 954.0262, 1457.234, 1260.284, 933.8784, 1618.901, 2643.15
99.8, 59.05897, 673.1661, 174.0706, 571.3499, 934.1696, 456.212, 187.4487, 649.7111, 16.84098, 246.0407, 761.4424, 1021.173, 782.103, 0.3694406, 145.0888, 378.1524, 159.7368, 339.9024, 261.6884, 67.30649, 820.7941, 20.98697, 739.9211, 7.424853, 23.65608, 385.7297, 247.7221, 22.0154, 330.393, 1528.127, 1159.897, 524.2072, 1017.61, 0.6476598, 641.5375, 666.4571, 381.203, 725.7803, 236.1696, 27.54459, 641.4388, 1786.346, 1277.338, 665.0764, 0.01010687, 911.344, 237.2074, 3.884533e-06, 715.85, 880.3748, 696.4871, 1014.471, 571.769, 806.6192, 1013.934, 1165.192, 809.2231, 913.7256, 1396.435, 1308.579, 957.1321, 1619.962, 2708.363
99.90000000000001, 56.48174, 653.3438, 166.5912, 576.2762, 928.834, 434.2759, 177.5309, 683.5565, 16.13341, 234.7776, 740.6067, 1106.716, 747.3957, 0.3504642, 187.3001, 483.8748, 152.7665, 343.0965, 249.6943, 64.39615, 831.5526, 20.04318, 709.475, 7.055213, 22.61999, 481.95, 248.8046, 21.03221, 314.0262, 1493.12, 1199.538, 501.0011, 1000.569, 0.615603, 679.6112, 639.2834, 362.5373, 688.9984, 380.3923, 26.32696, 613.3022, 1794.99, 1264.197, 696.356, 0.009662062, 984.983, 288.4536, 3.715711e-06, 685.756, 871.2839, 773.1595, 994.6862, 546.0694, 772.1511, 1005.213, 1219.229, 782.1995, 957.963, 1363.868, 1329.557, 914.2094, 1646.634, 2775.524
100, 54.01698, 709.3381, 159.4331, 620.0066, 961.1872, 424.2116, 168.1377, 667.4609, 15.45557, 312.7463, 730.4487, 1065.175, 721.3279, 0.3324625, 179.5003, 459.2086, 146.1004, 361.8273, 238.25, 61.61166, 816.7265, 19.14183, 713.1691, 6.703975, 21.62928, 460.3622, 236.4483, 20.09293, 298.4702, 1525.941, 1142.891, 516.8161, 1031.361, 0.5851329, 645.8502, 651.7349, 344.7856, 654.0806, 361.3677, 147.9516, 632.4392, 1713.976, 1282.361, 736.8276, 0.009236834, 942.5178, 276.5361, 3.554225e-06, 694.2019, 820.4765, 739.6275, 948.1344, 521.5249, 826.624, 1017.797, 1168.552, 779.665, 975.4122, 1485.679, 1271.947, 970.9431, 1589.613, 2694.415
