 , C03, C06, C08, C09, C11, C12, C14, C18
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
84.13544154704714, 23.94266, 47.22158, 57.58244, 39.86572, 7.901453, 230.0054, 1.175822e-10, 127.4612
84.23536487430016, 22.86503, 45.30781, 55.66552, 44.61128, 7.552679, 241.5339, 1.124791e-10, 122.2712
84.33528820155318, 21.8359, 43.47159, 54.30524, 51.05545, 7.2193, 231.6831, 1.075976e-10, 117.2926
84.43521152880621, 20.85309, 43.51261, 62.36151, 49.00026, 6.900636, 226.6225, 1.029279e-10, 112.5166
84.53513485605924, 19.91452, 41.74915, 59.82704, 47.02779, 6.596038, 224.892, 9.84609e-11, 116.8873
84.63505818331227, 19.01819, 40.05715, 61.50967, 45.13472, 6.304886, 236.1313, 9.418774e-11, 112.1278
84.73498151056529, 18.16221, 38.43373, 61.48272, 43.31786, 6.026585, 227.6966, 9.010004e-11, 122.1852
84.83490483781831, 17.34475, 40.68548, 58.98397, 50.09043, 5.760569, 218.4102, 8.618974e-11, 121.287
84.93482816507134, 16.56408, 42.15294, 68.31116, 48.07407, 5.506294, 223.2415, 8.244915e-11, 116.3484
85.03475149232436, 15.81855, 40.44458, 65.53489, 47.66722, 5.263244, 214.1367, 7.88709e-11, 111.6109
85.13467481957738, 24.997, 38.80546, 62.87145, 45.74841, 5.030921, 214.0781, 7.544794e-11, 107.0663
85.23459814683041, 23.87192, 37.23277, 68.07812, 51.33583, 4.808854, 206.8455, 7.217354e-11, 104.8316
85.33452147408345, 22.79747, 43.44751, 65.31133, 49.26934, 4.596589, 215.732, 6.904124e-11, 100.5631
85.43444480133647, 21.77139, 41.68669, 65.26807, 47.28604, 4.393693, 208.2244, 6.604489e-11, 113.3495
85.53436812858949, 20.79148, 39.99723, 62.61548, 48.4249, 4.199753, 199.7321, 6.317857e-11, 108.7341
85.63429145584252, 19.85568, 38.37624, 60.07069, 46.47559, 4.014374, 201.7574, 6.043666e-11, 120.4098
85.73421478309554, 20.55115, 36.82094, 63.59194, 44.60476, 3.837177, 200.2308, 5.781373e-11, 132.6313
85.83413811034856, 19.62617, 35.93583, 61.00747, 42.80923, 3.667802, 192.0645, 5.530465e-11, 127.2308
85.93406143760158, 18.74282, 34.47944, 62.19978, 41.08598, 3.505904, 198.3318, 5.290445e-11, 122.0502
86.03398476485461, 17.89923, 33.08207, 59.67189, 39.43209, 3.351151, 192.399, 5.060842e-11, 117.8703
86.13390809210765, 19.16089, 31.74133, 57.24673, 37.84478, 3.20323, 184.5521, 4.841204e-11, 113.0708
86.23383141936067, 18.29849, 30.45493, 54.92013, 36.32137, 3.061837, 209.6976, 4.631098e-11, 108.4668
86.33375474661369, 18.2859, 36.08416, 52.68809, 34.85928, 2.926686, 201.1452, 4.430111e-11, 104.0502
86.43367807386672, 18.50146, 34.62175, 50.54676, 33.45605, 2.797501, 192.9417, 4.237846e-11, 116.7701
86.53360140111974, 19.04154, 33.21862, 48.49247, 32.1093, 2.674018, 201.2855, 4.053926e-11, 117.0564
86.63352472837276, 18.1845, 31.87235, 63.42195, 39.8348, 2.555985, 199.0668, 3.877987e-11, 119.7921
86.73344805562579, 17.36604, 30.58064, 60.84438, 38.23128, 2.443163, 190.948, 3.709684e-11, 114.9143
86.83337138287881, 16.58442, 29.34128, 59.02532, 36.84171, 2.33532, 188.2957, 3.548686e-11, 110.2352
86.93329471013185, 15.83797, 30.5974, 56.62644, 35.35867, 2.232238, 180.6162, 3.394674e-11, 118.9767
87.03321803738487, 15.12512, 29.35736, 54.32505, 45.81149, 2.133706, 173.2499, 3.247347e-11, 116.6343
87.13314136463789, 14.44436, 28.16758, 52.1172, 43.96738, 2.039523, 189.2104, 3.106414e-11, 111.8851
87.23306469189092, 13.79424, 27.02601, 49.99908, 43.14557, 1.949497, 181.4937, 2.971597e-11, 107.3294
87.33298801914394, 13.17338, 25.93071, 57.50423, 41.40877, 1.863446, 174.0916, 2.842631e-11, 102.9591
87.43291134639696, 12.58046, 24.8798, 55.16717, 39.74189, 1.781192, 174.5821, 2.719262e-11, 107.6627
87.53283467364999, 12.01423, 23.87149, 52.92509, 38.14211, 1.702569, 167.4619, 2.601248e-11, 108.3612
87.63275800090301, 11.47348, 22.90403, 58.57879, 44.73155, 1.627417, 166.2879, 2.488355e-11, 109.1814
87.73268132815605, 10.95707, 21.97579, 56.19806, 42.93092, 1.555582, 159.5059, 2.380361e-11, 104.7357
87.83260465540907, 10.46391, 21.08516, 53.91408, 42.80865, 1.486918, 163.8764, 2.277055e-11, 125.5885
87.93252798266209, 9.992942, 20.23063, 51.72293, 41.08542, 1.421285, 167.5001, 2.178232e-11, 128.1368
88.03245130991512, 9.543172, 21.36236, 49.62083, 39.43156, 1.358548, 160.6687, 2.083697e-11, 122.9193
88.13237463716814, 9.113646, 22.13061, 47.60416, 37.84427, 1.298581, 158.9655, 1.993266e-11, 117.9142
88.23229796442116, 8.703451, 21.23371, 45.66946, 36.32088, 1.241261, 153.5479, 1.906759e-11, 116.8264
88.33222129167419, 8.31172, 20.37316, 43.81338, 34.85881, 1.186471, 150.8748, 1.824007e-11, 117.9584
88.43214461892721, 7.93762, 19.54748, 42.03273, 33.45559, 1.1341, 144.7215, 1.744846e-11, 114.0771
88.53206794618025, 7.580357, 28.59651, 40.32446, 34.42004, 1.08404, 152.3456, 1.66912e-11, 109.4321
88.63199127343327, 7.239174, 27.43756, 38.68561, 33.03449, 1.03619, 151.203, 1.596681e-11, 104.9762
88.7319146006863, 6.913348, 27.71801, 37.11337, 35.20074, 0.9904519, 156.1295, 1.527386e-11, 100.7018
88.83183792793932, 6.602187, 26.59467, 42.42682, 40.50323, 0.9467329, 151.9406, 1.461098e-11, 96.60138
88.93176125519234, 6.30503, 25.51685, 40.70253, 38.8728, 0.9049436, 149.0129, 1.397687e-11, 92.66794
89.03168458244537, 6.021249, 26.3684, 39.04832, 45.64946, 0.8649989, 145.918, 1.337028e-11, 90.35832
89.13160790969839, 5.75024, 25.29975, 42.58474, 43.81187, 0.8268175, 139.9669, 1.279002e-11, 94.23046
89.23153123695141, 5.491428, 24.27441, 40.85403, 42.04826, 0.7903213, 134.2584, 1.223494e-11, 90.39356
89.33145456420445, 5.244266, 23.29063, 39.19366, 40.35564, 0.7554361, 134.3399, 1.170395e-11, 98.16886
89.43137789145747, 5.008228, 28.00377, 37.60077, 38.73116, 0.7220908, 132.1432, 1.1196e-11, 94.17159
89.5313012187105, 4.782814, 26.86884, 41.83283, 37.17206, 0.6902173, 126.7539, 1.07101e-11, 98.92269
89.63122454596352, 4.567545, 25.77991, 49.29841, 35.67573, 0.6597508, 121.5843, 1.024529e-11, 100.3058
89.73114787321654, 4.361965, 24.73512, 47.29485, 34.23963, 0.630629, 116.6256, 9.800648e-12, 96.22153
89.83107120046957, 4.165638, 23.73266, 45.37271, 37.69237, 0.6027927, 129.4724, 9.375305e-12, 92.30356
89.93099452772259, 3.978148, 22.77083, 43.5287, 36.17509, 0.5761852, 124.192, 8.968421e-12, 91.58472
90.03091785497561, 3.799097, 21.84799, 41.75962, 36.50214, 0.550752, 119.1269, 8.579196e-12, 87.85555
90.13084118222865, 3.628104, 20.96254, 40.06245, 35.03278, 0.5264416, 114.2684, 8.206863e-12, 84.27823
90.23076450948167, 3.464808, 20.11298, 38.43425, 35.71106, 0.5032042, 117.5025, 7.850689e-12, 87.85687
90.3306878367347, 3.308861, 19.29785, 36.87222, 34.27353, 0.4809925, 112.7102, 7.509973e-12, 84.2795
90.43061116398772, 3.159933, 18.51575, 35.37368, 32.89388, 0.4597612, 108.1134, 7.184044e-12, 80.84778
90.53053449124074, 3.017708, 17.76535, 33.93604, 31.56976, 0.4394671, 103.7041, 6.87226e-12, 99.17498
90.63045781849377, 2.881885, 17.04537, 32.55683, 30.29894, 0.4200688, 101.5518, 6.574007e-12, 95.13675
90.73038114574679, 2.752175, 16.35456, 49.85955, 29.07928, 0.4015267, 97.41009, 6.288698e-12, 91.26295
90.83030447299981, 2.628303, 15.69175, 47.83318, 27.90872, 0.3838032, 97.21394, 6.015772e-12, 90.25488
90.93022780025285, 2.510006, 15.0558, 45.88916, 43.62014, 0.3668619, 93.24914, 5.75469e-12, 86.57986
91.03015112750587, 2.397034, 14.44563, 44.02416, 41.86424, 0.3506684, 89.44604, 5.504939e-12, 91.53844
91.1300744547589, 2.289146, 16.09925, 44.69205, 40.17903, 0.3351897, 85.79806, 5.266028e-12, 87.81115
91.22999778201192, 2.186115, 15.44678, 42.87569, 38.56166, 0.3203943, 82.29885, 5.037485e-12, 84.23563
91.32992110926494, 2.08772, 14.82076, 41.13316, 37.00939, 0.3062519, 91.15952, 4.81886e-12, 80.8057
91.42984443651797, 1.993755, 17.59246, 41.06148, 36.18203, 0.2927338, 87.44165, 4.609724e-12, 77.51543
91.52976776377099, 1.904018, 16.87948, 39.39268, 34.72555, 0.2798124, 83.87541, 4.409664e-12, 90.74957
91.62969109102401, 1.818321, 20.19071, 37.7917, 33.3277, 0.2674613, 84.90012, 4.218287e-12, 87.0544
91.72961441827705, 1.73648, 19.37243, 36.25579, 31.98612, 0.2556554, 81.43754, 4.035216e-12, 83.5097
91.82953774553008, 1.658323, 20.75994, 34.7823, 30.69854, 0.2443706, 78.11617, 3.860089e-12, 80.10933
91.9294610727831, 1.583684, 20.86221, 34.88757, 29.4628, 0.233584, 93.32497, 3.692563e-12, 76.84742
92.02938440003612, 1.512405, 20.01671, 33.46968, 28.27679, 0.2232735, 89.51878, 3.532308e-12, 73.71833
92.12930772728915, 1.444333, 19.20548, 32.10942, 52.98804, 0.2134181, 85.86783, 3.379007e-12, 70.71665
92.22923105454217, 1.379326, 18.42713, 30.80444, 50.85505, 0.2039977, 85.44324, 3.23236e-12, 78.34321
92.32915438179519, 1.317244, 17.68032, 29.5525, 48.80791, 0.1949931, 81.9585, 3.092077e-12, 80.68243
92.42907770904822, 18.32156, 16.96378, 28.35144, 46.84319, 0.186386, 78.61589, 1.434969, 82.33959
92.52900103630125, 17.49693, 16.27628, 27.1992, 54.0784, 15.87791, 75.4096, 1.372692, 91.92106
92.62892436355428, 16.70941, 15.61664, 30.35175, 51.90152, 15.17705, 81.78948, 1.313118, 91.39918
92.7288476908073, 15.95734, 14.98374, 29.11821, 71.43111, 22.13547, 78.45376, 1.256129, 93.17953
92.82877101806032, 15.23912, 14.37648, 27.9348, 68.55571, 35.60888, 75.25408, 1.201614, 89.38543
92.92869434531335, 14.55322, 13.79384, 26.79949, 65.79605, 34.03709, 86.07635, 1.149464, 85.74581
93.02861767256637, 28.85325, 13.23481, 35.10496, 63.14748, 32.53467, 85.61356, 1.099578, 82.25439
93.12854099981939, 27.5546, 12.69843, 33.67824, 62.15902, 31.09857, 82.12188, 1.051857, 92.44653
93.22846432707242, 26.3144, 12.18379, 32.3095, 59.65686, 30.0986, 78.7726, 7.317451, 96.42942
93.32838765432545, 25.13002, 11.69001, 30.99639, 57.27601, 28.77003, 92.96452, 6.999877, 92.50298
93.42831098157848, 28.50165, 13.79684, 29.73665, 59.67102, 32.86805, 89.17303, 6.696086, 88.73642
93.5282343088315, 27.21883, 15.20097, 28.52811, 84.26216, 31.41724, 85.53618, 6.405479, 85.12323
93.62815763608452, 30.10773, 14.58491, 27.36868, 80.87025, 30.03047, 83.56433, 6.127485, 88.97157
93.72808096333755, 28.75262, 13.99382, 38.23046, 77.61488, 28.70491, 89.71616, 5.861555, 85.9675
93.82800429059057, 27.4585, 13.42668, 36.67672, 76.23133, 27.43786, 86.05716, 5.607166, 92.78645
93.92792761784359, 26.22263, 12.88253, 39.48557, 76.31333, 26.22674, 82.54739, 5.363818, 101.9118
94.02785094509662, 25.04238, 12.36043, 37.88081, 73.24139, 25.06907, 79.18076, 5.131031, 97.76209
94.12777427234965, 23.91525, 12.34623, 36.34127, 70.29312, 23.96251, 81.14799, 4.908347, 93.78139
94.22769759960268, 22.83885, 11.84587, 34.86431, 74.32867, 22.90479, 77.83843, 4.695327, 89.96278
94.3276209268557, 21.81091, 11.36578, 33.44737, 73.76508, 21.89376, 74.66385, 4.491552, 86.29965
94.42754425410872, 20.82922, 10.90515, 32.08802, 70.79572, 20.92736, 71.61874, 4.296621, 92.76532
94.52746758136175, 19.89173, 11.21381, 30.78391, 67.94589, 20.00362, 71.34634, 4.110149, 88.98808
94.62739090861477, 18.99642, 10.75934, 29.5328, 65.21078, 19.12065, 78.71983, 3.931771, 85.36464
94.72731423586779, 18.14142, 10.32329, 28.33255, 67.57829, 18.27665, 75.5093, 3.761134, 87.33856
94.82723756312082, 17.3249, 9.904909, 27.18107, 64.85798, 17.46991, 72.42971, 3.597903, 83.78229
94.92716089037386, 16.54512, 9.503488, 26.07639, 62.24717, 16.69878, 69.47572, 3.441755, 80.37082
95.02708421762688, 15.80045, 9.118334, 25.0166, 59.74146, 15.96169, 66.64221, 3.292385, 82.09345
95.1270075448799, 15.08929, 8.74879, 23.99989, 64.57068, 15.25713, 63.92426, 3.149497, 80.68372
95.22693087213293, 14.41014, 8.394222, 23.0245, 61.97144, 14.58367, 61.31716, 3.01281, 77.39841
95.32685419938595, 13.76156, 8.054025, 22.08875, 59.47682, 13.93994, 70.00211, 2.882056, 74.24689
95.42677752663897, 13.14217, 7.727614, 21.19102, 57.08263, 13.32462, 67.14713, 2.756976, 71.22369
95.526700853892, 12.55065, 7.414433, 25.0039, 59.33303, 12.73647, 64.40858, 2.637325, 79.86556
95.62662418114502, 11.98576, 7.113944, 23.98771, 59.66945, 12.17427, 61.78173, 2.522866, 76.61358
95.72654750839806, 11.4463, 6.825633, 23.01281, 57.2675, 11.6369, 59.26201, 2.413375, 73.49401
95.82647083565108, 10.93112, 6.549006, 22.07753, 54.96224, 11.12324, 56.84505, 2.308636, 70.50146
95.9263941629041, 10.43912, 6.283591, 21.91338, 61.67569, 10.63225, 54.52667, 2.208442, 67.63077
96.02631749015713, 9.969267, 6.028933, 21.02279, 59.19298, 10.16294, 52.30284, 2.112597, 77.66988
96.12624081741015, 9.520562, 5.9117, 21.69318, 56.81021, 9.714341, 50.16971, 2.020911, 74.5073
96.22616414466317, 9.092053, 5.672113, 20.81153, 59.05325, 9.285545, 48.12357, 1.933205, 71.4735
96.3260874719162, 8.682831, 5.442236, 19.96572, 59.72665, 8.875676, 46.16089, 1.849305, 68.56322
96.42601079916922, 8.292027, 5.221676, 19.15428, 69.08538, 8.483899, 44.27825, 1.769046, 65.77145
96.52593412642226, 7.918813, 5.010054, 18.37582, 66.3044, 8.109415, 42.4724, 1.69227, 63.09335
96.62585745367528, 7.562397, 4.807009, 28.33959, 63.63536, 7.751462, 40.74019, 1.618826, 84.0685
96.7257807809283, 7.222023, 4.612192, 27.18783, 61.07377, 7.409308, 55.60185, 1.54857, 80.64538
96.82570410818133, 6.896968, 4.425271, 26.08287, 58.6153, 7.082257, 53.33417, 1.481363, 77.36164
96.92562743543435, 6.586544, 4.245925, 25.02282, 56.25578, 6.769643, 51.15898, 1.417072, 74.21161
97.02555076268737, 6.290092, 4.073848, 24.00586, 53.99125, 6.470827, 49.0725, 1.355572, 71.18984
97.1254740899404, 6.006982, 3.908745, 23.03022, 51.81787, 6.185202, 47.07111, 1.296741, 68.29111
97.22539741719342, 5.736615, 3.750333, 22.09424, 50.79851, 5.912184, 45.15136, 1.240463, 68.52406
97.32532074444646, 5.478417, 5.627529, 21.19629, 60.00434, 5.651217, 43.30989, 1.186628, 65.73388
97.42524407169948, 5.23184, 5.399459, 20.33484, 57.58891, 5.401769, 41.54353, 1.135128, 79.53918
97.5251673989525, 4.996361, 5.180632, 19.50841, 62.45547, 5.163332, 39.84921, 1.085864, 76.30048
97.62509072620553, 4.771481, 4.970673, 20.11172, 59.94137, 4.935421, 38.22399, 1.038738, 73.19366
97.72501405345855, 4.556723, 4.769224, 19.29435, 57.52848, 4.717568, 36.66505, 0.9936578, 73.27888
97.82493738071157, 4.35163, 4.575939, 18.5102, 55.21271, 4.509333, 35.16969, 0.9505335, 70.29509
97.9248607079646, 4.155769, 4.390487, 17.75792, 52.99017, 4.310288, 43.85273, 0.9092808, 67.43279
98.02478403521762, 3.968723, 4.212552, 17.03621, 51.94112, 4.12003, 42.06423, 0.8698185, 64.68705
98.12470736247066, 3.790096, 4.041827, 18.40271, 49.85027, 3.93817, 40.34867, 0.8320688, 62.0531
98.22463068972368, 3.619508, 3.878022, 17.65479, 52.32282, 3.764337, 38.70308, 0.7959574, 69.58216
98.32455401697671, 3.456598, 3.720855, 16.93728, 50.21661, 3.598177, 37.12461, 0.7614133, 66.74889
98.42447734422973, 3.301021, 3.570058, 19.28646, 59.90546, 3.439352, 35.61051, 0.7283683, 64.031
98.52440067148275, 3.152446, 3.425372, 18.50262, 59.9271, 3.287537, 34.15816, 0.6967574, 61.42377
98.62432399873578, 3.010559, 3.28655, 17.75065, 57.51478, 3.142423, 32.76505, 0.6665185, 58.9227
98.7242473259888, 2.875057, 3.153354, 17.02923, 55.19957, 3.003715, 31.42875, 0.637592, 56.52347
98.82417065324182, 2.745654, 3.025556, 16.33714, 69.0391, 2.87113, 33.48288, 0.6099208, 54.22193
98.92409398049486, 2.622076, 2.902938, 15.67317, 66.25999, 2.744397, 34.38718, 0.5834506, 52.01411
99.02401730774788, 2.504059, 2.785289, 15.03619, 69.52246, 2.623258, 39.90536, 0.5581291, 49.89619
99.12394063500091, 2.391354, 2.672408, 16.79654, 66.72388, 3.857901, 38.27785, 0.5339065, 50.64251
99.22386396225393, 2.283722, 2.564101, 16.1139, 70.65601, 3.687611, 36.71672, 0.5107352, 54.97746
99.32378728950695, 2.180935, 2.460185, 15.45901, 67.81181, 7.866801, 36.92997, 0.4885696, 52.73888
99.42371061675998, 2.082774, 2.360479, 14.83073, 65.08209, 7.519557, 38.14551, 0.4673659, 52.57208
99.523633944013, 1.989031, 2.264815, 14.22798, 73.00422, 7.187639, 36.58978, 0.4470824, 57.34791
99.62355727126602, 1.899507, 2.173027, 13.64974, 73.29929, 6.870373, 35.09749, 0.4276793, 69.76778
99.72348059851906, 1.814012, 2.08496, 13.09499, 70.34868, 6.567111, 33.66607, 0.4091182, 66.92696
99.82340392577208, 1.732366, 2.000461, 15.4076, 67.51685, 6.277236, 32.29302, 0.3913627, 64.20181
99.92332725302511, 1.654394, 1.919387, 14.78141, 65.48942, 6.000155, 33.8935, 0.3743777, 61.58763
100.0232505802781, 1.579932, 7.152135, 15.60449, 62.85319, 5.735305, 44.01175, 0.3581299, 59.07989
100.1231739075312, 1.508821, 6.862277, 14.9703, 60.32309, 5.482146, 42.21676, 0.3425873, 56.67426
100.2230972347842, 1.440911, 6.584165, 14.36188, 57.89482, 5.240161, 46.41497, 0.3277192, 54.36658
100.3230205620372, 1.376057, 6.317325, 13.77819, 55.56431, 5.008858, 44.52197, 0.3134963, 52.15287
100.4229438892902, 1.314122, 6.061299, 18.22389, 53.32761, 4.787764, 42.70618, 0.2998907, 50.0293
100.5228672165433, 1.254975, 5.815649, 17.48325, 58.10728, 4.57643, 40.96444, 0.2868756, 50.4212
100.6227905437963, 1.198491, 5.579955, 16.7727, 56.52317, 4.374424, 39.29374, 0.2744253, 48.36814
100.7227138710493, 1.144548, 5.353813, 16.09103, 54.24787, 4.181334, 37.69117, 0.2625154, 56.12553
100.8226371983023, 1.093033, 5.136836, 15.43707, 61.14366, 3.996768, 39.83725, 0.2511224, 53.8402
100.9225605255554, 1.043837, 4.928652, 14.80968, 58.68237, 3.820349, 38.21252, 0.2402238, 51.64792
101.0224838528084, 0.9968553, 4.728906, 14.20779, 58.29574, 3.651716, 39.85239, 0.2297982, 49.54491
101.1224071800614, 0.951988, 4.537255, 21.1383, 55.94909, 3.490528, 38.22704, 0.219825, 47.52752
101.2223305073144, 0.9091402, 4.353371, 20.27921, 53.6969, 3.336454, 36.66798, 0.2102847, 45.59229
101.3222538345675, 0.8682209, 4.176939, 19.45503, 51.53537, 3.189181, 35.1725, 0.2011585, 43.73585
101.4221771618205, 1.227314, 4.007658, 18.66435, 49.46086, 3.048409, 33.73802, 0.1924283, 60.742
101.5221004890735, 1.172074, 3.845237, 19.91848, 48.21055, 2.913851, 32.36204, 0.184077, 58.26869
101.6220238163265, 1.119321, 3.689399, 22.5034, 53.51473, 2.785232, 31.04218, 0.1760882, 55.89609
101.7219471435796, 1.068941, 3.539877, 21.58883, 51.36053, 2.66229, 29.77615, 0.168446, 53.6201
101.8218704708326, 1.02083, 3.396414, 20.71142, 49.29306, 2.544775, 37.67467, 0.1611355, 59.18123
101.9217937980856, 0.9748833, 3.638584, 19.86968, 47.3088, 2.432448, 36.13813, 0.1541423, 56.77147
102.0217171253386, 0.9310049, 3.491121, 19.06215, 45.40442, 2.325078, 34.66427, 0.1474526, 54.45984
102.1216404525917, 5.114801, 4.797364, 18.28743, 44.40404, 2.222448, 33.25051, 0.1410533, 53.18379
102.2215637798447, 4.884591, 4.602938, 17.5442, 46.33628, 2.124348, 35.24112, 0.1349316, 51.01824
102.3214871070977, 4.664741, 6.675839, 16.83118, 44.47105, 2.030578, 37.89357, 0.1290757, 48.94086
102.4214104343507, 4.454787, 6.405283, 16.14713, 42.6809, 1.940948, 36.34811, 0.1234738, 46.94808
102.5213337616038, 4.254282, 6.145693, 15.49089, 44.41833, 1.855273, 34.86568, 0.1181151, 51.57215
102.6212570888568, 11.24972, 5.896623, 17.44897, 53.52771, 1.773381, 33.44371, 0.112989, 49.47222
102.7211804161098, 10.74339, 5.657647, 16.73981, 51.373, 8.617459, 43.7886, 0.1080853, 51.14692
102.8211037433628, 10.25984, 5.428356, 16.05948, 56.56076, 34.07854, 42.00272, 0.1033945, 49.0643
102.9210270706159, 9.798058, 5.208357, 15.4068, 54.34761, 32.57429, 40.28967, 0.09890721, 62.90773
103.0209503978689, 9.357059, 4.997275, 17.74788, 62.09208, 31.13645, 38.64648, 0.09461468, 60.34623
103.1208737251219, 8.935908, 4.794748, 17.02658, 61.55245, 38.70525, 47.3017, 0.09050845, 57.88904
103.2207970523749, 24.99845, 4.600428, 16.3346, 59.0747, 36.99678, 45.37254, 0.08658043, 55.5319
103.320720379628, 23.8733, 4.413984, 15.67073, 56.6967, 35.36372, 43.52205, 0.08282288, 53.27074
103.420643706881, 22.79879, 4.235096, 15.23722, 54.45205, 33.80275, 41.74704, 0.07922841, 51.10165
103.520567034134, 21.77264, 4.063457, 20.68872, 55.23356, 32.31068, 40.04442, 0.07578994, 49.02088
103.620490361387, 20.79268, 9.936336, 19.8479, 53.01017, 30.88447, 64.92105, 0.07250069, 47.02483
103.7204136886401, 42.87917, 9.53364, 26.54533, 50.87629, 29.52121, 72.36125, 0.0693542, 59.64936
103.8203370158931, 40.94923, 9.147264, 25.46649, 48.8283, 28.21813, 69.41005, 0.06634426, 58.24078
103.9202603431461, 39.10615, 8.776548, 24.43149, 46.86276, 26.97257, 77.93634, 0.06346495, 61.33789
104.0201836703991, 37.34603, 8.420856, 23.43856, 44.97633, 25.78199, 74.75777, 0.06071061, 60.28433
104.1201069976522, 35.66513, 8.079579, 22.48598, 56.69289, 24.64396, 87.71674, 0.05807579, 57.82965
104.2200303249052, 34.05989, 7.752133, 25.62035, 54.41076, 23.55616, 91.28622, 0.05555533, 55.47493
104.3199536521582, 32.52689, 7.437958, 24.5791, 52.2205, 22.51638, 87.56319, 0.05314426, 59.04346
104.4198769794112, 31.0629, 7.136516, 26.2651, 57.60245, 21.52249, 93.85847, 0.05083782, 56.63932
104.5198003066643, 29.66479, 10.77981, 25.19764, 55.28371, 20.57248, 98.92043, 0.04863149, 54.33306
104.6197236339173, 28.32962, 10.34293, 37.37035, 53.0583, 19.6644, 113.7735, 0.0465209, 52.12071
104.7196469611703, 33.26642, 9.92376, 35.85156, 50.92248, 18.7964, 109.1333, 0.04450192, 49.99845
104.8195702884233, 37.44577, 9.521574, 34.3945, 51.30777, 17.96672, 104.6824, 0.04257056, 70.11975
