 , C000, C001, C002, C003, C004, C005, C006, C007, C008, C009, C010, C011, C012, C013, C014, C015, C016, C017, C018, C019, C020, C021, C022, C023, C024, C025, C026, C027, C029, C030, C033, C040, C047, C074, C081, C083, C093, C097
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
376.6, 5784.022, 281.8753, 2327.213, 2633.267, 2.239952, 0.02746128, 1209.144, 1.94085, 1298.213, 97.72588, 0.003462538, 0.03322265, 335.1328, 137.6947, 458.8592, 159.8755, 6.218652, 0.1704693, 2225.683, 0.006398174, 115.7968, 3.922405, 2027.875, 1031.481, 1851.999, 235.1905, 1192.954, 8.361513, 51.98719, 1010.225, 0.3140212, 5.083123, 106.5923, 631.876, 1.246633e-05, 269.1397, 5.123949e-05, 2.074682e-05
376.7, 5637.472, 264.3401, 2445.37, 2711.549, 2.134099, 0.02618856, 1148.605, 1.850768, 1238.884, 92.29604, 0.003273889, 0.03164071, 314.6161, 130.8843, 435.4117, 151.9037, 5.930637, 0.1633247, 2112.736, 0.00602617, 107.4799, 3.683491, 1903.113, 970.5403, 1804.444, 220.5804, 1169.713, 8.02254, 49.85635, 1029.333, 0.3011737, 4.871435, 101.4438, 599.0538, 1.186888e-05, 256.2753, 4.886787e-05, 1.990258e-05
376.8, 5501.908, 247.8958, 2341.152, 2629.214, 2.033248, 0.02497483, 1286.822, 1.764867, 1304.259, 87.16788, 0.003095518, 0.03013409, 295.3555, 124.4107, 413.1624, 144.3293, 5.655961, 0.1564796, 2036.712, 0.005675795, 99.76028, 3.459129, 1786.026, 913.2004, 1726.989, 206.8778, 1170.915, 7.697309, 47.81286, 983.6385, 0.2888518, 4.668562, 96.54405, 567.9365, 1.130006e-05, 244.0258, 4.660603e-05, 1.909269e-05
376.9, 5478.585, 246.3943, 2361.157, 2512.979, 1.937163, 0.02381735, 1222.394, 1.682953, 1252.78, 82.32467, 0.002926865, 0.02869921, 277.274, 118.2573, 392.0501, 137.1327, 5.394007, 0.1499214, 1965.493, 0.005345792, 92.59515, 3.248433, 1676.143, 962.3854, 1727.58, 194.0265, 1111.336, 7.385262, 45.85312, 1039.445, 0.2770341, 4.474138, 91.88094, 538.4356, 1.07585e-05, 232.3617, 4.444887e-05, 1.831576e-05
377, 5337.691, 231.0663, 2260.528, 2558.821, 1.845618, 0.02271351, 1213.487, 1.60484, 1174.489, 77.75055, 0.002767401, 0.02733265, 260.2994, 112.4082, 372.0165, 130.2949, 5.144185, 0.143638, 1967.059, 0.005034976, 158.7969, 3.05057, 1573.021, 905.5272, 1900.114, 181.9735, 1060.771, 7.085866, 43.97371, 993.301, 0.2656998, 4.287811, 87.44306, 717.9263, 1.024289e-05, 221.2552, 4.239156e-05, 1.757045e-05
377.1, 5141.459, 256.8965, 2210.756, 2551.234, 1.7584, 0.02166083, 1159.203, 1.530354, 1167.371, 77.41819, 0.002616625, 0.02603117, 353.169, 106.8485, 353.0067, 123.798, 4.905933, 0.1376179, 1881.23, 0.004742232, 147.3916, 2.864759, 1725.412, 852.0283, 1818.553, 170.6693, 1006.797, 6.798608, 42.17133, 949.2056, 0.2548293, 4.109244, 83.21954, 680.6343, 9.751998e-06, 210.6796, 4.042947e-05, 1.685546e-05
377.2, 5091.225, 240.9152, 2116.537, 2598.338, 1.675303, 0.02065693, 1143.772, 1.459324, 1260.376, 73.11668, 0.002474063, 0.02479166, 331.5482, 101.5637, 424.9262, 117.6251, 4.678717, 0.1318502, 1957.129, 0.004466508, 177.1808, 2.690266, 1619.259, 801.69, 1791.673, 160.0672, 1032.184, 6.522995, 40.44283, 1014.095, 0.2444035, 3.938113, 79.2, 645.2795, 9.284629e-06, 200.6095, 3.85582e-05, 1.616957e-05
377.3, 4990.872, 383.575, 2180.577, 2483.467, 1.596133, 0.01969957, 1093.02, 1.391591, 1181.609, 69.05418, 0.002339269, 0.02361117, 311.2509, 96.5403, 444.3418, 111.76, 4.462023, 0.1263242, 1857.811, 0.004206816, 164.4551, 2.526402, 1594.608, 954.7863, 1830.967, 150.1238, 1011.957, 6.258554, 38.78517, 969.0763, 0.2344043, 3.774109, 75.37462, 611.761, 8.83966e-06, 191.0207, 3.677353e-05, 1.551159e-05
377.4, 5010.818, 359.7132, 2264.574, 2496.383, 1.520705, 0.01878657, 1130.802, 1.327002, 1107.766, 65.21739, 0.002211818, 0.02248688, 292.1963, 91.76537, 421.6362, 106.1874, 4.255366, 0.1210298, 1763.533, 0.003962222, 152.6434, 2.372518, 1645.235, 898.377, 1925.136, 140.7981, 960.4662, 6.004835, 37.19545, 926.0563, 0.2248142, 3.616935, 71.734, 579.9837, 8.416016e-06, 181.8902, 3.507147e-05, 1.488038e-05
377.5, 4805.678, 337.3358, 2168.062, 2444.78, 1.448841, 0.01791589, 1269.221, 1.265411, 1038.536, 61.59378, 0.002091312, 0.02141614, 274.3082, 87.22662, 400.0908, 100.8926, 4.05828, 0.1159573, 1795.448, 0.00373185, 141.68, 2.228008, 1544.014, 1064.275, 1842.5, 132.0517, 958.1999, 5.761401, 35.6709, 884.946, 0.2156164, 3.466306, 68.26923, 549.857, 8.012675e-06, 173.1962, 3.344819e-05, 1.427486e-05
377.6, 4791.426, 316.3504, 2155.828, 2356.871, 1.380373, 0.01708556, 1205.675, 1.206679, 973.6335, 58.17151, 0.001977371, 0.02039638, 257.5152, 82.91235, 379.6464, 95.86182, 3.870322, 0.1110974, 1904.234, 0.003514872, 239.6995, 2.092299, 1507.332, 1114.196, 1878.497, 123.8486, 909.4446, 5.527835, 34.20883, 952.3961, 0.2067949, 3.321951, 64.9718, 521.2952, 7.628664e-06, 164.9177, 3.190005e-05, 1.369399e-05
377.7, 4697.988, 296.6706, 2063.95, 2410.602, 1.315141, 0.01629371, 1164.264, 1.150672, 912.7868, 54.93939, 0.001869638, 0.01942517, 241.7502, 78.81146, 494.2346, 91.08189, 3.691069, 0.1064412, 1852.019, 0.00331051, 222.4834, 1.964857, 1438.566, 1092.888, 1857.827, 116.1551, 863.1701, 5.303739, 32.80669, 910.1165, 0.1983344, 3.183607, 61.83364, 494.2171, 7.263057e-06, 157.0349, 3.042356e-05, 1.313674e-05
377.8, 4496.407, 278.215, 2099.826, 2420.756, 1.252991, 0.01553856, 1179.13, 1.097265, 855.7427, 51.88685, 0.001767775, 0.01850021, 226.9504, 74.91341, 468.9795, 86.5403, 3.520118, 0.1019801, 1782.409, 0.00311803, 250.6673, 1.845177, 1462.924, 1059.321, 1847.398, 108.9395, 828.0267, 5.088727, 31.46202, 894.1286, 0.1902199, 3.051024, 58.84706, 468.5454, 6.914972e-06, 149.5289, 2.90154e-05, 1.260218e-05
377.9, 4328.641, 260.9075, 2142.779, 2355.9, 1.193778, 0.01481841, 1120.094, 1.046337, 802.2635, 49.00391, 0.001671461, 0.0176193, 213.0566, 71.20816, 445.015, 82.22517, 3.357085, 0.097706, 1748.087, 0.00293674, 232.6635, 1.732787, 1372.919, 996.7356, 1805.433, 102.1721, 1006.469, 4.882431, 30.17247, 880.1216, 0.1824375, 2.923964, 56.00473, 444.2073, 6.583569e-06, 142.3816, 2.767243e-05, 1.208936e-05
378, 4220.359, 244.6767, 2161.344, 2313.998, 1.137364, 0.01413164, 1173.461, 0.9977723, 752.1265, 46.28116, 0.001580395, 0.01678033, 200.0134, 67.68617, 422.2749, 78.1252, 3.201602, 0.09361102, 1714.406, 0.002765992, 215.9528, 77.85329, 1358.471, 1286.893, 1875.366, 95.82514, 1015.074, 4.684499, 28.93577, 841.0505, 0.1749735, 2.802194, 53.29968, 421.1334, 6.268049e-06, 352.3538, 2.639161e-05, 1.159741e-05
378.1, 4408.929, 429.9958, 2136.046, 2211.698, 1.083616, 0.01347669, 1380.928, 0.951462, 705.1227, 43.70969, 0.001494291, 0.01598131, 187.7687, 64.33838, 571.3035, 74.22967, 3.053321, 0.08968768, 1708.038, 0.002605171, 200.4423, 130.9528, 1403.815, 1210.862, 1843.936, 89.87245, 984.1476, 4.494591, 27.74976, 884.0095, 0.1678148, 2.685496, 50.72529, 399.258, 5.96765e-06, 335.5119, 2.517008e-05, 1.112549e-05
378.2, 4231.705, 479.7954, 2053.993, 2200.72, 1.032407, 0.0128521, 1456.271, 0.907301, 661.0565, 41.28109, 0.001412877, 0.01522034, 327.172, 61.15617, 580.0306, 70.52837, 2.911907, 0.08592876, 1772.852, 0.002453701, 186.0458, 129.8805, 1350.026, 1309.171, 2048.106, 84.28954, 934.072, 4.312381, 26.61236, 844.7659, 0.1609491, 2.573658, 48.27524, 378.519, 5.681648e-06, 319.475, 2.400508e-05, 1.067276e-05
378.3, 4164.201, 591.8006, 2197.201, 2334.806, 0.9836188, 0.01225646, 1575.01, 0.8651897, 619.7441, 38.98743, 0.0013359, 0.0144956, 588.4141, 58.13136, 550.3914, 67.01164, 2.777043, 0.08232738, 1766.4, 0.002311037, 172.6834, 197.0838, 1418.427, 1353.3, 2052.457, 79.05345, 1019.933, 4.137559, 25.52158, 807.2643, 0.1543642, 2.466477, 45.94353, 358.8571, 5.409353e-06, 304.2046, 2.289401e-05, 1.023846e-05
378.4, 4138.588, 554.9852, 2115.077, 2231.586, 0.9371359, 0.01168842, 1496.154, 0.825033, 581.0135, 36.82122, 0.001263116, 0.01380537, 584.105, 55.25615, 622.504, 63.67026, 2.648425, 0.07887694, 1709.321, 0.002176669, 160.2807, 185.0794, 1485.073, 1727.115, 1964.356, 74.14262, 1072.597, 3.969824, 24.47551, 771.4276, 0.1480487, 2.36376, 43.72445, 340.2167, 139.3647, 289.6641, 2.183436e-05, 9.821832e-06
378.5, 3978.784, 710.7137, 2024.936, 2305.362, 0.8928497, 0.01114671, 1708.26, 0.7867401, 544.7034, 34.77536, 0.001194298, 0.01314801, 548.3464, 52.52316, 659.7963, 60.49549, 2.525764, 0.07557112, 1741.881, 0.002050112, 148.7687, 201.1235, 1393.706, 1962.139, 2037.055, 69.53686, 1169.711, 3.808888, 23.47232, 737.1818, 0.1419916, 2.26532, 41.61254, 322.5445, 213.6563, 275.8187, 2.082376e-05, 9.422158e-06
378.6, 3798.931, 666.5009, 1989.37, 2203.443, 0.8506563, 0.0106301, 1777.906, 0.7502245, 510.6624, 32.84317, 0.001129229, 0.01252194, 599.2911, 49.92534, 626.0811, 57.47902, 2.408784, 0.07240385, 1676.025, 0.001930914, 138.0836, 206.5218, 1307.96, 2095.252, 2152.098, 65.21721, 1110.194, 3.654477, 22.51024, 704.4562, 0.1361823, 2.17098, 39.60264, 305.7902, 203.4167, 262.635, 1.985994e-05, 9.038747e-06
378.7, 3703.98, 625.0385, 2077.297, 2106.031, 0.8104568, 0.01013744, 1804.42, 0.7154038, 608.1494, 31.01834, 55.2608, 0.01192569, 562.6028, 47.45601, 594.0887, 54.61296, 2.297222, 0.06936932, 1773.073, 0.001818647, 128.166, 193.9425, 1227.49, 2271.429, 2059.72, 61.16589, 1081.166, 3.506326, 21.5876, 673.1833, 0.1306107, 2.080569, 37.68982, 289.9062, 193.6679, 250.0815, 1.894072e-05, 8.670937e-06
378.8, 3753.584, 586.1554, 1997.087, 2088.421, 0.7721571, 0.009667611, 1757.821, 0.6821992, 662.0148, 29.2949, 52.25003, 0.01135783, 528.1605, 45.10881, 563.7311, 51.88982, 2.190827, 0.06646197, 1766.861, 0.001712907, 118.9607, 229.3911, 1223.037, 2152.458, 1971.308, 57.36625, 1026.154, 3.36418, 20.70277, 643.2988, 0.1252671, 1.993923, 35.86939, 274.8474, 184.3863, 238.128, 1.806405e-05, 8.318095e-06
378.9, 3725.709, 700.0966, 2034.917, 2096.833, 0.7356672, 0.009219555, 1669.811, 0.6505358, 620.6425, 27.66722, 49.40329, 0.01081701, 495.8268, 42.87771, 603.1799, 49.30245, 2.089359, 0.06367647, 1826.539, 0.001613315, 110.4165, 245.8626, 1147.791, 2025.289, 1886.691, 53.80264, 973.9413, 3.227798, 97.31517, 614.741, 0.1201421, 1.910885, 34.13689, 260.5707, 175.5495, 226.7459, 1.722796e-05, 7.979611e-06
379, 3806.358, 656.5443, 1948.192, 2004.133, 0.7009018, 0.008792265, 1586.208, 0.620342, 581.8558, 26.12997, 46.71166, 0.01030194, 465.4725, 40.75696, 643.4302, 46.8441, 1.992591, 0.06100771, 1733.848, 0.001519513, 102.486, 230.8871, 1168.711, 1935.982, 1977.053, 50.4604, 1165.348, 3.096944, 93.32645, 637.7393, 0.1152267, 1.831306, 32.48807, 247.0356, 167.1362, 215.9078, 1.643056e-05, 7.6549e-06
379.1, 3634.299, 693.8383, 2167.352, 2160.687, 0.6677793, 0.008384779, 1506.791, 0.5915495, 545.493, 24.67814, 272.8714, 0.009811402, 436.9765, 38.7411, 610.5513, 44.50833, 1.900305, 0.05845081, 1718.594, 0.001431165, 95.12511, 216.8237, 1161.454, 1821.604, 1974.04, 47.32579, 1106.052, 2.971395, 89.50121, 666.5743, 0.1105125, 1.75504, 30.91888, 234.2036, 159.1261, 205.5878, 1.567008e-05, 7.343403e-06
379.2, 3470.018, 650.6752, 2074.982, 2164.195, 0.636222, 0.007996178, 1431.35, 0.5640935, 511.4027, 23.30697, 258.0045, 0.009344218, 410.225, 36.82495, 579.3525, 42.28902, 1.812293, 0.05600106, 1755.126, 0.001347954, 119.9119, 203.6169, 1089.997, 1713.982, 1953.446, 44.38589, 1049.774, 2.850935, 85.83276, 636.9832, 0.1059911, 1.681951, 29.42549, 351.473, 151.4999, 195.761, 1.494479e-05, 7.044582e-06
379.3, 3452.412, 627.1782, 2204.896, 2068.517, 0.6061561, 0.007625587, 1359.686, 0.5379118, 479.4429, 22.01199, 243.9477, 0.00889928, 415.9901, 35.00357, 549.748, 40.18038, 1.728357, 0.05365399, 1666.059, 0.001269581, 128.5474, 191.2146, 1022.936, 1731.384, 2008.086, 41.62863, 996.3591, 2.735359, 82.31468, 608.7057, 0.1016547, 1.611905, 28.00423, 333.2161, 144.2392, 186.4039, 1.425307e-05, 6.75792e-06
379.4, 3296.353, 791.4744, 2201.587, 2089.749, 0.577511, 0.007272172, 1291.61, 0.5129452, 449.4804, 20.78896, 234.0166, 0.008475527, 390.5234, 33.27228, 521.6562, 38.17688, 1.648309, 0.05140529, 1654.385, 0.001195765, 119.3147, 179.5677, 1248.716, 1692.619, 1921.89, 39.04264, 945.6622, 2.624469, 78.9408, 581.6835, 0.0974957, 1.544777, 242.4959, 315.9075, 137.3265, 177.4941, 1.359337e-05, 6.482924e-06
379.5, 3483.76, 742.2375, 2624.211, 2017.512, 0.5502195, 0.006935135, 1509.158, 0.4891375, 421.3904, 19.63389, 283.0342, 0.008071952, 503.0225, 31.62662, 600.9037, 36.27328, 1.571968, 0.04925083, 1711.037, 0.00112624, 133.4662, 168.6302, 1499.987, 1800.791, 1839.393, 36.6173, 942.3937, 30.46353, 75.7052, 555.861, 0.09350688, 1.480444, 482.7354, 299.498, 130.7451, 169.0102, 1.29642e-05, 6.219117e-06
379.6, 3510.978, 696.0636, 2696.218, 2004.075, 0.5242178, 0.00661372, 1451.7, 0.4664348, 395.0558, 18.54299, 267.6137, 0.007687595, 555.5661, 30.06235, 570.1979, 109.5529, 1.499162, 0.04718667, 1694.745, 0.001060758, 318.729, 158.3589, 1666.226, 1733.778, 1930.264, 34.34262, 1002.881, 81.9716, 72.60222, 569.8387, 0.08968125, 1.418791, 459.4191, 283.9408, 124.4791, 160.9318, 1.236415e-05, 5.966046e-06
379.7, 3352.271, 849.6927, 2693.499, 2070.315, 0.4994448, 0.0063072, 1379.018, 0.4447858, 370.367, 17.51271, 327.4998, 0.007321538, 607.7573, 28.57545, 701.3754, 244.5397, 1.429729, 0.04520902, 1649.905, 0.0009990835, 295.8368, 148.7132, 1563.713, 1776.541, 1984.675, 32.20925, 954.8182, 82.04395, 69.62642, 544.542, 0.08601214, 1.359705, 437.229, 269.1918, 118.5133, 153.2395, 1.179188e-05, 5.723273e-06
379.8, 3325.296, 796.8342, 2725.593, 1987.395, 0.4758425, 0.006014886, 1384.675, 0.4241416, 347.2211, 16.53967, 309.6567, 0.006972913, 570.5507, 27.16209, 738.2438, 254.2599, 1.363511, 0.04331426, 1657.565, 0.0009409946, 274.5888, 139.6551, 1515.004, 1671.582, 2090.75, 30.2084, 1005.073, 78.71791, 66.77259, 520.3682, 0.08249314, 1.303079, 416.1107, 255.2089, 112.8335, 145.9149, 1.124609e-05, 5.490378e-06
379.9, 3281.023, 747.2639, 2730.653, 2048.531, 0.4533556, 0.005736121, 1417.666, 0.4044556, 454.2429, 15.62069, 292.7857, 0.006640887, 570.7797, 25.81864, 700.52, 307.0099, 1.300361, 0.04149891, 1609.38, 0.0008862831, 343.3636, 131.1487, 1456.459, 1726.019, 2220.587, 28.33185, 1004.097, 75.52671, 64.03574, 583.2676, 0.07911812, 59.03288, 396.0124, 318.2963, 107.4259, 138.9404, 1.072557e-05, 5.266961e-06
380, 3471.298, 720.1633, 2668.032, 2010.379, 0.4319314, 0.005470274, 1346.687, 0.3856833, 425.8552, 14.75277, 276.8339, 0.006324672, 578.405, 24.54164, 664.7238, 291.7016, 1.240135, 0.03975964, 1557.406, 0.0008347527, 318.702, 123.1604, 1587.955, 1624.045, 2164.033, 26.57186, 953.0061, 72.46488, 61.41106, 585.4816, 0.07588118, 56.57443, 376.8849, 301.7627, 102.2775, 132.2993, 1.022914e-05, 5.052635e-06
380.1, 3323.411, 688.3631, 2735.881, 1947.21, 0.4115196, 0.005216748, 1279.262, 0.3677823, 490.6499, 13.93308, 261.7511, 0.006023513, 619.9528, 23.3278, 666.1171, 372.5981, 1.182698, 0.03809327, 1495.709, 0.0007862183, 295.8117, 115.6587, 1536.88, 1528.096, 2194.291, 24.92121, 904.5151, 69.52718, 58.89396, 559.4904, 0.07277666, 54.21837, 358.6812, 286.0879, 97.37582, 125.9756, 9.755682e-06, 4.847031e-06
380.2, 3263.557, 659.6874, 2677.496, 1907.235, 0.3920724, 0.004974973, 1215.212, 0.3507121, 459.987, 194.0344, 247.4902, 0.005736695, 581.9996, 22.174, 674.9878, 402.6341, 1.127922, 0.03649673, 1459.489, 0.0007405059, 274.5655, 108.6139, 1442.325, 1437.815, 2100.102, 23.3731, 932.5775, 66.70856, 56.48004, 534.6531, 0.06979916, 51.96043, 341.3568, 446.1948, 92.70905, 119.9542, 9.304142e-06, 4.649793e-06
380.3, 3268.163, 618.6489, 2787.14, 1822.918, 0.3735443, 0.004744403, 1278.795, 0.3344342, 456.2814, 193.7984, 234.0062, 0.005463534, 546.3698, 21.07726, 640.4963, 410.4081, 1.075683, 0.03496711, 1454.886, 0.0006974512, 254.8453, 101.9982, 1389.553, 1352.868, 2009.956, 21.92115, 974.6816, 64.00422, 54.16505, 510.9183, 0.06694348, 49.79652, 324.8691, 715.6518, 88.26592, 114.2206, 8.873501e-06, 4.460581e-06
380.4, 3120.432, 580.1633, 2668.356, 1810.177, 0.3558917, 0.004524518, 1214.769, 0.3189119, 427.7664, 183.0306, 221.2568, 0.005203379, 512.9213, 20.03477, 625.4083, 389.944, 1.025863, 0.0335016, 1529.87, 0.0006568999, 236.5414, 95.78546, 1304.062, 1272.94, 2117.58, 20.5594, 925.0877, 61.40951, 51.94495, 488.2372, 0.06420463, 47.72272, 309.1778, 990.192, 84.03574, 108.761, 8.462791e-06, 4.279068e-06
380.5, 3183.901, 595.4976, 2554.635, 1770.721, 0.3390733, 0.004314825, 1153.949, 0.30411, 503.6101, 172.8611, 209.2021, 99.7169, 481.5205, 19.04384, 704.8093, 370.5003, 0.9783503, 0.0320975, 1452.234, 0.0006187063, 219.5522, 89.95116, 1250.528, 1197.734, 2122.543, 19.28225, 878.0173, 58.91999, 49.81585, 466.563, 0.06157784, 45.73529, 294.2444, 1081.3, 80.00829, 263.3782, 8.071092e-06, 4.104942e-06
380.6, 3089.229, 558.4523, 2560.55, 2079.512, 0.3230498, 0.00411485, 1124.764, 0.2899951, 472.1372, 163.2566, 219.4161, 94.96873, 461.6571, 18.10192, 668.7939, 352.0262, 0.9330383, 0.03075226, 1405.08, 0.0005827334, 203.7832, 84.47221, 1173.591, 1185.841, 2084.928, 18.08443, 847.4596, 56.53139, 47.77402, 445.851, 0.05905852, 43.83063, 280.0323, 1025.133, 76.17387, 250.7891, 7.697522e-06, 3.937902e-06
380.7, 3149.334, 523.7115, 2533.3, 2208.742, 0.3077834, 0.003924143, 1178.955, 0.2765353, 513.3123, 216.3858, 251.8289, 90.44666, 463.8041, 17.20659, 665.0569, 334.4732, 0.8898249, 0.0294634, 1413.913, 0.000548852, 189.1468, 79.327, 1243.884, 1372.044, 2027.186, 16.96102, 804.339, 54.23962, 237.6093, 426.0584, 0.05664227, 42.00529, 266.5067, 971.8832, 72.5232, 292.5842, 7.341243e-06, 3.777659e-06
380.8, 3098.21, 491.1319, 2492.851, 2365.544, 0.2932385, 0.003742275, 1311.352, 0.2637002, 481.2332, 363.1841, 238.1085, 86.1399, 447.9087, 16.35555, 706.694, 457.2801, 0.8486129, 0.02822855, 1342.162, 0.0005169405, 175.5616, 74.49518, 1217.95, 1515.525, 1940.17, 15.90739, 965.5446, 52.04077, 237.3481, 495.1885, 0.05432488, 40.25597, 253.6343, 921.3997, 69.04749, 330.1797, 7.001454e-06, 3.623936e-06
380.9, 3115.009, 460.579, 2577.184, 2383.028, 0.2793809, 0.003568835, 1245.696, 0.2514609, 451.1588, 343.0048, 251.9349, 178.0903, 420.488, 15.54659, 670.5823, 597.0345, 0.8093097, 0.02704546, 1391.903, 0.0004868844, 162.9521, 69.95766, 1342.519, 1558.469, 2167.568, 14.91922, 955.5154, 49.93105, 369.1219, 493.1587, 0.05210229, 38.57949, 241.3837, 873.5385, 65.73837, 314.3977, 6.677393e-06, 3.476469e-06
381, 3245.969, 431.9268, 2522.844, 2277.677, 0.2661782, 0.003403434, 1183.327, 0.2397897, 422.9638, 323.9468, 238.2088, 169.6103, 394.7459, 14.77765, 656.3333, 567.2648, 0.7718267, 0.02591195, 1346.707, 0.0004585759, 151.2484, 65.69653, 1329.326, 1466.394, 2225.22, 13.99243, 906.8967, 47.90686, 360.0541, 471.266, 0.04997064, 36.97284, 229.7248, 828.1633, 62.58783, 391.5008, 6.36833e-06, 3.335003e-06
381.1, 3099.242, 405.0571, 2447.303, 2522.262, 0.2535994, 0.003245698, 1266.295, 0.2286601, 512.8192, 305.9477, 230.113, 161.534, 370.5798, 14.04674, 622.795, 648.6014, 0.7360798, 0.02482595, 1501.819, 0.0004319133, 140.3852, 61.69495, 1247.541, 1584.64, 2282.365, 339.873, 924.4497, 45.96474, 345.2963, 450.3452, 0.0479262, 35.43309, 218.629, 785.1452, 59.58828, 372.7878, 6.073572e-06, 3.199294e-06
381.2, 3139.203, 379.8589, 2405.072, 2410.754, 0.2416151, 0.003095273, 1353.117, 0.2180471, 560.7379, 288.9486, 288.7572, 167.4132, 347.8931, 13.35198, 590.9706, 616.2604, 12.28635, 0.02378546, 1454.361, 0.0004068009, 130.3022, 57.9371, 1193.443, 1727.565, 2364.437, 434.5145, 1061.612, 44.10134, 339.7535, 430.3531, 0.04596541, 33.95747, 208.0692, 744.3616, 56.73249, 354.9691, 5.792458e-06, 3.069106e-06
381.3, 3644.174, 356.2282, 2481.527, 2574.374, 0.2301971, 0.00295182, 1285.37, 0.2079268, 525.6948, 276.6447, 336.4866, 159.4416, 326.5952, 12.69159, 621.275, 677.9142, 11.71731, 0.02278859, 1380.557, 0.0003831486, 120.9435, 54.40814, 1288.925, 1797.551, 2537.584, 407.5223, 1089.143, 42.31349, 460.9121, 411.2485, 0.04408483, 32.5433, 198.0194, 705.6965, 54.01356, 745.5776, 5.524354e-06, 2.944217e-06
381.4, 4094.238, 334.0676, 2443.508, 2669.551, 0.2193186, 0.002815015, 1401.762, 0.1982761, 630.0574, 261.2738, 332.9919, 265.206, 306.6012, 12.06385, 847.9288, 704.7655, 83.00346, 0.02183349, 1534.349, 0.0003608715, 112.2569, 51.09413, 1940.683, 1736.485, 2802.661, 382.2069, 1164.423, 40.59811, 568.4219, 460.2385, 0.0422812, 31.18802, 188.455, 669.0397, 51.42493, 709.9402, 5.26866e-06, 2.824409e-06
381.5, 4123.92, 313.2855, 2669.902, 2558.252, 0.2089543, 0.00268455, 1498.684, 0.1890733, 590.6823, 246.7569, 314.8496, 252.5779, 287.8312, 11.46717, 804.6001, 669.624, 79.15917, 0.02091842, 1547.275, 0.0003398897, 104.1942, 47.98198, 2187.744, 1873.528, 2787.99, 358.4641, 1251.969, 38.95228, 545.1236, 439.8072, 0.04055136, 29.88918, 179.3525, 634.2871, 48.96037, 676.0063, 29.89251, 2.709477e-06
381.6, 3937.507, 293.7963, 2556.115, 2735.913, 0.1990797, 0.002560132, 1482.595, 0.1802977, 553.7679, 233.0466, 297.6956, 240.551, 270.2104, 10.9, 763.4855, 636.2348, 75.49294, 0.02004171, 1534.318, 0.0003201277, 96.71061, 45.05939, 2053.146, 1782.469, 2841.683, 336.1962, 1289.273, 37.37317, 522.7803, 420.2829, 0.03889229, 28.64444, 170.6897, 601.3397, 46.61393, 711.0089, 28.50894, 2.599221e-06
381.7, 3847.646, 275.5195, 2486.759, 2740.927, 0.1896718, 0.00244148, 1408.365, 0.1719294, 519.1605, 220.0981, 281.4763, 229.0968, 253.6682, 10.36088, 724.4718, 604.5104, 71.9965, 0.01920174, 1478.532, 0.0003015148, 89.76452, 42.31481, 2104.56, 1715.216, 2974.961, 315.3116, 1223.672, 35.85807, 501.3527, 554.9865, 0.03730109, 27.45153, 162.4454, 570.1036, 44.37993, 677.0238, 27.18941, 2.493453e-06
381.8, 4131.674, 258.3797, 2526.549, 2780.929, 0.1807085, 0.002328327, 1337.852, 0.1639495, 566.5757, 207.869, 266.1407, 218.188, 238.1388, 9.848426, 687.4517, 574.3679, 68.662, 0.01839697, 1461.762, 0.0002839841, 83.31732, 39.73741, 2086.023, 1613.88, 2847.262, 295.7243, 1309.638, 34.4044, 480.8034, 530.3491, 0.035775, 26.3083, 154.5992, 701.3229, 42.25301, 700.139, 25.93095, 2.391988e-06
381.9, 4117.855, 242.3062, 2517.911, 2750.572, 0.1721688, 0.002220418, 1322.311, 0.15634, 531.1678, 196.3194, 251.6405, 207.7987, 223.56, 9.361318, 652.3234, 545.7284, 147.2963, 0.01762593, 1589.783, 0.0002674726, 77.33318, 101.2578, 2072.897, 1564.036, 2962.872, 338.4597, 1243, 33.00965, 461.0964, 506.8054, 0.03431135, 25.21268, 147.132, 780.3452, 40.22801, 800.6649, 24.73073, 2.294652e-06
382, 3931.716, 227.2325, 2505.662, 2770.143, 0.1640326, 0.002117511, 1256.107, 0.1490837, 697.86, 258.5579, 237.9304, 197.904, 209.8738, 8.898302, 618.99, 518.5169, 202.2856, 0.01688721, 1518.475, 0.0002519212, 71.77885, 95.09016, 1945.365, 1679.345, 2910.488, 502.0213, 1319.093, 31.67145, 442.1972, 560.9727, 0.03290757, 24.16269, 140.0255, 1101.085, 38.30007, 823.0323, 23.58607, 2.201277e-06
382.1, 3981.049, 213.0966, 2666.128, 2829.663, 0.1562809, 0.002019373, 1345.843, 0.1421642, 654.2476, 244.1919, 224.9673, 188.4805, 197.0254, 8.458188, 587.36, 518.4348, 192.9168, 0.01617945, 1451.035, 0.0002372739, 66.62344, 89.2982, 1972.327, 1580.128, 3033.02, 470.8356, 1386.348, 30.3875, 424.0725, 536.0695, 0.03156123, 23.15643, 133.2622, 1294.086, 36.46452, 905.0871, 22.4944, 2.111701e-06
