 , C000, C001, C002, C004, C005, C007, C009, C010, C011, C012, C015, C016, C017, C018, C019, C021, C022, C024, C025, C030, C040, C042, C045, C047, C049, C050, C053, C060, C062, C065, C067, C068, C074, C092, C094, C100, C110
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
202.4, 786.4338, 826.1083, 587.553, 549.1397, 44.92575, 1021.686, 67.41657, 895.6918, 2687.151, 2420.497, 249.1233, 1013.259, 2968.334, 4090.802, 102.8748, 7080.408, 79.73086, 2857.581, 6875.624, 7.842574, 3881.122, 4971.669, 286.5961, 2206.797, 0.0850102, 3153.167, 1470.473, 767.6127, 181.9939, 1665.657, 503.8301, 330.034, 2033.14, 5546.898, 505.8129, 2175.8, 1413.302
202.5, 752.5657, 845.7433, 556.7173, 522.766, 42.40171, 971.2585, 64.03465, 854.9481, 2606.802, 2433.471, 238.0932, 960.6096, 3007.203, 3920.636, 98.46996, 7027.804, 76.23042, 2978.988, 6855.637, 7.460079, 3947.759, 4768.383, 274.4877, 2286.537, 0.08139727, 3337.843, 1401.275, 786.9148, 172.963, 1592.289, 477.6554, 313.7122, 1934.517, 5706.313, 482.8894, 2156.125, 1456.164
202.6, 720.1562, 808.4222, 746.4397, 497.6589, 40.01947, 923.3197, 124.5798, 927.1446, 2554.755, 2424.667, 227.5515, 978.9969, 2974.574, 3757.548, 94.25377, 7324.229, 72.88367, 2990.557, 6965.508, 7.09624, 3951.238, 4696.534, 320.5614, 2188.036, 0.07793789, 3468.115, 1632.141, 861.335, 164.3803, 1522.153, 452.8405, 298.1975, 1840.679, 5547.878, 461.0048, 2150.916, 1391.65
202.7, 713.7875, 772.7481, 707.2654, 473.7577, 37.77107, 877.747, 118.3303, 884.9702, 2512.302, 2586.989, 217.4765, 928.128, 2849.805, 3854.55, 90.2181, 7091.847, 69.68385, 2959.555, 6851.056, 6.750145, 4067.663, 4912.692, 307.0179, 2259.528, 0.07462554, 3560.481, 1577.407, 818.6237, 156.2235, 1527.297, 429.3148, 328.3441, 1872.387, 5530.316, 440.112, 2052.466, 1329.995
202.8, 743.7518, 758.3226, 670.147, 451.0044, 35.64899, 834.4237, 112.3943, 956.3143, 2643.659, 2628.363, 207.8475, 1044.6, 2959.336, 4005.932, 86.35522, 7149.26, 66.6245, 3160.9, 6803.734, 6.42093, 3900.055, 4996.679, 294.0467, 2162.19, 0.07145397, 3549.583, 1503.177, 889.8949, 210.4645, 1460.023, 407.0112, 312.1058, 1781.562, 5883.658, 420.1661, 2085.769, 1328.269
202.9, 711.7219, 785.3675, 821.2491, 472.4882, 33.64614, 899.2036, 106.7561, 912.8129, 2611.816, 2514.254, 198.645, 1158.87, 3072.074, 3974.14, 82.65775, 7203.615, 63.69948, 3056.862, 6838.632, 6.107771, 3824.077, 4871.23, 326.6266, 2288.074, 0.06841718, 3395.358, 1661.038, 845.7673, 200.0209, 1473.273, 385.8664, 296.6706, 1805.898, 6122.661, 401.1241, 2008.34, 1601.734
203, 738.0781, 801.2778, 798.4203, 517.0414, 31.75581, 854.8212, 180.0197, 871.2904, 2802.81, 2405.099, 189.8498, 1098.655, 3224.588, 4116.357, 79.11858, 7082.494, 60.90287, 3093.257, 6857.204, 5.809886, 3992.7, 4868.155, 312.8269, 2246.27, 0.06550945, 3427.588, 1582.872, 803.8278, 190.0955, 1530.397, 365.8201, 281.9988, 1791.101, 5947.689, 382.9452, 2035.824, 1530.772
203.1, 706.2925, 765.9189, 756.5179, 493.3183, 29.97169, 884.2291, 170.9891, 831.6567, 2828.426, 2359.694, 181.4441, 1084.33, 3251.3, 4011.047, 75.73096, 7104.1, 58.22904, 3070.632, 6831.078, 5.526528, 3920.779, 4786.099, 299.6103, 2209.439, 0.06272531, 3401.476, 1606.978, 763.9681, 180.6627, 1462.987, 346.8152, 275.727, 1817.165, 5994.421, 365.5901, 1942.642, 1506.741
203.2, 675.8759, 732.1203, 740.6849, 488.9708, 28.2878, 840.5859, 162.4115, 906.8439, 2908.477, 2440.863, 173.4105, 1027.988, 3285.333, 4026.294, 72.48838, 7207.736, 55.6726, 2957.33, 6916.23, 5.256991, 4071.511, 5043.789, 286.952, 2311.196, 0.06005949, 3253.687, 1630.406, 726.0848, 171.6979, 1483.18, 328.7976, 447.6064, 1863.35, 5907.961, 349.0215, 1936.474, 1524.984
203.3, 646.769, 719.4718, 806.8624, 490.3897, 26.69851, 891.8881, 154.2642, 929.9783, 2957.09, 2356.586, 165.7326, 1110.789, 3262.096, 4176.564, 69.38464, 7022.833, 53.2284, 3030.921, 6981.637, 5.000599, 4017.543, 4965.934, 274.8285, 2230.003, 0.05750697, 3219.594, 1579.314, 690.0801, 303.0363, 1702.984, 311.7161, 445.329, 1772.964, 5949.968, 333.2038, 1942.828, 1457.421
203.4, 618.9157, 820.4402, 818.0488, 466.8376, 25.19852, 881.8542, 146.5256, 1108.671, 2952.683, 2290.201, 158.3947, 1053.073, 3232.365, 4002.83, 66.4138, 7292.837, 50.89151, 3102.58, 6941.423, 4.756712, 4045.133, 4883.322, 263.2172, 2402.951, 0.05506293, 3253.953, 1762.156, 655.8608, 287.9992, 1703.721, 295.522, 423.3052, 1728.278, 5877.382, 318.103, 1853.903, 1392.852
203.5, 606.6295, 843.9342, 967.168, 444.4166, 23.7828, 838.3282, 160.615, 1058.239, 3027.578, 2510.578, 151.3817, 998.3546, 3436.776, 3836.323, 63.57015, 7124.486, 48.65721, 2975.47, 6981.148, 4.52472, 4183.393, 5176.462, 252.0965, 2396.978, 0.05272276, 3169.02, 1679.232, 623.3384, 273.7082, 1628.677, 280.1692, 402.3706, 1753.862, 5702.51, 303.6865, 1769.047, 1331.144
203.6, 580.5048, 851.6651, 975.8081, 598.774, 22.44662, 851.0558, 152.5578, 1010.101, 3073.161, 2609.101, 144.6792, 946.4797, 3338.536, 4147.117, 60.84827, 7235.946, 46.521, 3187.062, 6965.179, 4.304042, 4011.016, 5090.178, 241.4456, 2293.719, 0.05048205, 3227.258, 1703.756, 694.9561, 260.1263, 1584.562, 265.614, 481.5362, 1867.911, 5906.527, 289.9234, 1837.908, 1272.169
203.7, 555.5052, 814.0827, 924.5961, 570.0165, 21.18551, 809.0499, 144.9048, 999.8586, 2946.772, 2495.828, 138.2734, 985.2369, 3362.352, 4216.042, 58.24292, 7149.939, 44.47858, 3101.489, 7074.209, 4.094128, 4086.557, 4917.399, 231.2447, 2583.435, 0.04833657, 3141.302, 1776.214, 762.8748, 247.2184, 1569.125, 251.8149, 574.5516, 1777.303, 5860.516, 276.7841, 1893.065, 1415.305
203.8, 691.4995, 866.1299, 904.1121, 558.5257, 19.99525, 769.1172, 137.6357, 1058.807, 3064.419, 2387.473, 132.1512, 934.0437, 3221.317, 4261.188, 55.74913, 7055.553, 42.52583, 3283.724, 6901.582, 3.894451, 4086.179, 5075.228, 221.4748, 2589.942, 0.04628227, 3049.45, 1692.629, 797.4864, 407.9844, 1642.563, 238.7328, 628.1062, 1691.091, 5686.167, 264.2402, 1959.734, 1352.602
203.9, 687.9155, 827.9092, 950.0288, 531.7012, 18.87187, 866.7776, 130.7313, 1010.643, 3071.144, 2438.024, 126.3001, 930.0967, 3194.979, 4343.942, 53.36212, 7135.609, 40.65881, 3383.55, 6855.859, 3.704512, 4009.341, 4977.841, 254.1882, 2478.37, 0.04431527, 3137.457, 1612.976, 757.9411, 387.7396, 1570.212, 226.3303, 597.0432, 1701.507, 5649.162, 252.2648, 1870.035, 1292.677
204, 658.2902, 791.3752, 900.1698, 506.165, 17.8116, 938.6717, 124.1732, 964.6707, 3164.827, 2332.178, 120.7081, 1011.03, 3253.63, 4163.246, 51.07731, 6937.862, 38.87376, 3435.895, 6993.159, 3.523837, 4037.053, 5322.59, 360.4941, 2371.604, 0.04243188, 3001.139, 1722.37, 720.3568, 368.4993, 1596.068, 214.5721, 567.5164, 1662.354, 5612.791, 240.8322, 1784.441, 1367.918
204.1, 629.9407, 794.2148, 852.9274, 481.8552, 16.8109, 1037.567, 117.9441, 920.7892, 3034.668, 2288.698, 115.3637, 1002.307, 3305.518, 4004.625, 48.89033, 7189.721, 37.16708, 3295.129, 6969.647, 3.351974, 3870.706, 5223.439, 370.2793, 2269.438, 0.04062853, 3066.668, 1924.125, 975.3517, 350.2138, 1525.766, 203.4247, 539.4498, 1700.142, 5375.667, 229.9176, 1763.705, 1307.314
204.2, 633.3707, 806.1254, 808.1644, 458.713, 15.86642, 1025.476, 112.0275, 1008.322, 3324.001, 2395.579, 110.2559, 1038.883, 3272.284, 4292.371, 46.79699, 7307.601, 35.53533, 3341.173, 6949.723, 3.188493, 4123.11, 5124.868, 354.6353, 2356.655, 0.03890182, 3087.17, 1833.579, 1005.761, 332.8356, 1641.054, 192.8565, 531.6653, 1852.256, 5439.337, 219.4977, 1893.364, 1349.228
204.3, 606.0944, 770.5526, 765.7507, 436.6823, 14.975, 1273.59, 106.4077, 976.4421, 3187.296, 2471.577, 258.2837, 984.9022, 3252.718, 4200.991, 44.79328, 7114.997, 33.97522, 3367.182, 6987.902, 3.032985, 4100.743, 5143.881, 339.6522, 2255.133, 0.0372485, 2972.016, 1837.145, 1124.719, 389.5772, 1759.263, 182.8374, 523.8578, 1998.152, 5402.057, 435.9263, 1850.643, 1370.258
204.4, 588.1369, 736.5495, 725.5629, 415.7096, 14.13367, 1303.501, 101.0698, 953.8686, 3292.699, 2489.986, 246.848, 933.7264, 3376.124, 4298.27, 42.87537, 7155.516, 149.3485, 3364.745, 6877.371, 2.885062, 3931.771, 5029.049, 325.3022, 2308.986, 0.03566544, 2989.948, 1766.963, 1234.577, 370.2458, 1681.772, 173.3387, 561.9597, 1901.227, 5527.466, 416.17, 1842.391, 1309.55
204.5, 562.8086, 717.7784, 687.4842, 395.7441, 13.3396, 1239.164, 95.99965, 962.6965, 3191.481, 2463.75, 524.9755, 885.2097, 3350.111, 4139.317, 41.03957, 7027.794, 142.7916, 3760.363, 7030.189, 2.744353, 4198.335, 5055.68, 311.5584, 2209.518, 0.03414966, 3153.948, 1827.836, 1310.192, 351.8736, 1688.66, 164.3335, 534.1679, 1809.004, 5518.113, 397.3092, 1828.34, 1321.729
204.6, 617.796, 686.1042, 651.4039, 376.7376, 12.59015, 1178.002, 91.18387, 961.1072, 3329.295, 2628.869, 739.7969, 839.214, 3322.976, 4281.518, 39.28238, 6862.719, 136.5226, 3906.146, 6936.444, 2.610507, 4133.386, 5254.541, 298.3954, 2329.741, 0.0326983, 3442.257, 1741.821, 1354.081, 409.582, 1710.969, 155.7961, 555.1848, 1721.254, 5430.199, 379.3031, 1951.841, 1283.848
204.7, 591.1904, 655.8278, 617.2172, 358.6439, 11.8828, 1119.859, 86.60966, 917.3879, 3256.744, 2514.738, 935.0543, 795.6082, 3380.912, 4157.157, 37.60042, 7002.333, 130.5288, 3819.806, 7032.86, 2.483188, 4169.564, 5171.77, 285.7884, 2278.916, 0.03130863, 3519.148, 1659.854, 1286.936, 389.2579, 1751.168, 147.7023, 527.7281, 1637.76, 5200.788, 362.113, 1862.503, 1274.26
204.8, 608.2334, 659.0446, 691.5273, 341.4192, 11.21519, 1064.585, 82.26493, 894.3483, 3430.43, 2509.927, 893.6541, 754.2682, 3374.076, 4129.023, 35.99048, 6982.354, 124.7982, 3663.312, 6909.341, 2.362079, 4167.083, 5200.859, 273.7141, 2331.193, 0.02997801, 3444.211, 1614.359, 1223.12, 451.1028, 1724.847, 140.0289, 544.6266, 1558.317, 5475.542, 345.702, 1777.255, 1317.96
204.9, 582.0396, 629.9622, 881.3232, 335.9437, 10.58509, 1012.04, 78.13815, 879.8365, 3289.347, 2494.204, 854.087, 860.8425, 3232.549, 4170.354, 34.44947, 7192.176, 119.3192, 3849.691, 6909.229, 2.246877, 4163.813, 5138.284, 262.1498, 2329.398, 0.02870395, 3563.43, 1776.674, 1162.469, 582.7985, 1648.871, 132.7542, 559.4882, 1482.727, 5336.283, 450.0688, 1695.908, 1259.57
205, 556.9739, 602.1631, 835.0699, 319.8092, 9.990395, 1001.301, 74.21838, 839.814, 3370.369, 2499.129, 902.1074, 816.1129, 3319.15, 4228.264, 32.97445, 7287.992, 114.0807, 3747.901, 7012.141, 2.137294, 4009.125, 5090.405, 251.0742, 2263.59, 0.02748404, 3408.604, 1693.067, 1104.825, 678.6107, 1673.344, 125.8574, 558.0198, 1410.804, 5459.285, 429.6716, 1793.262, 1331.687
205.1, 532.9876, 575.5908, 869.2867, 304.4496, 9.429108, 969.3853, 70.49524, 894.2509, 3473.266, 2390.631, 862.166, 773.7075, 3303.363, 4052.379, 31.56258, 7225.925, 109.0722, 3666.468, 6904.479, 2.033054, 3880.977, 5199.831, 240.4665, 2166.077, 0.02631597, 3405.211, 1646.36, 1220.79, 660.6215, 1621.405, 536.9612, 635.6954, 1445.828, 5309.339, 410.1989, 1711.182, 1272.688
205.2, 510.0343, 550.191, 823.6652, 289.8277, 8.899356, 1171.618, 97.14211, 853.5727, 3347.881, 2366.174, 823.993, 733.5054, 3308.671, 3897.879, 30.21116, 7149.884, 104.2836, 3730.637, 7033.877, 1.933899, 4034.391, 5135.575, 230.307, 2165.016, 0.02519754, 3257.259, 1568.885, 1160.254, 627.8403, 1626.636, 509.0653, 604.257, 1375.694, 5085.034, 391.6086, 1723.815, 1216.303
205.3, 488.0695, 808.3801, 805.1788, 275.9081, 8.399366, 1113.79, 193.0049, 814.7449, 3210.193, 2373.22, 787.5101, 695.3922, 3404.42, 3896.1, 28.91761, 6990.942, 99.70519, 3689.99, 6906.3, 1.83958, 4237.036, 5208.957, 220.5767, 2255.222, 0.02412665, 3400.557, 1698.441, 1102.72, 596.6859, 1554.987, 624.8309, 574.3735, 1588.493, 4870.206, 373.8609, 1703.266, 1162.417
205.4, 467.0507, 772.7078, 762.9217, 262.6569, 7.927468, 1058.816, 183.3229, 777.6833, 3078.168, 2270.188, 800.955, 759.6876, 3290.315, 3970.71, 27.67944, 7084.122, 95.32782, 3656.786, 6821.433, 1.749861, 4062.448, 5072.515, 211.2575, 2275.488, 0.02310127, 3514.063, 1618.515, 1048.039, 712.7183, 1573.861, 592.3701, 643.9849, 1511.44, 5143.323, 356.9174, 1686.766, 1110.917
205.5, 446.937, 738.6096, 843.6626, 250.0422, 7.482082, 1134.738, 208.9843, 792.395, 3154.384, 2349.683, 765.4921, 720.214, 3152.302, 3904.021, 26.49429, 7092.672, 91.14262, 3506.97, 6862.055, 1.664517, 3895.055, 5162.939, 202.3321, 2204.009, 0.02211947, 3389.876, 1688.9, 1076.586, 677.3521, 1521.589, 561.5956, 612.1365, 1438.124, 5113.644, 340.7419, 1609.56, 1061.7
205.6, 427.6895, 711.9647, 799.3859, 238.0333, 7.061719, 1199.394, 198.5007, 863.2545, 3024.654, 2247.673, 763.496, 682.7914, 3111.955, 3741.624, 25.35988, 6899.859, 87.14117, 3583.235, 6647.294, 1.583336, 4114.095, 4980.634, 193.7837, 2164.438, 0.02117939, 3242.591, 1675.214, 1023.201, 643.7407, 1543.95, 532.4199, 581.8633, 1494.677, 5126.185, 325.2995, 1650.794, 1014.662
205.7, 414.793, 680.547, 757.4328, 226.6012, 6.664973, 1179.301, 188.543, 823.9863, 3080.85, 2150.091, 778.3861, 647.3134, 3147.767, 3585.982, 24.27405, 6804.147, 83.3154, 3436.433, 6704.558, 1.506114, 3944.573, 5204.163, 219.569, 2192.383, 0.02027927, 3324.146, 1596.381, 972.4631, 611.7972, 1475.943, 504.7599, 553.0872, 1465.941, 5140.32, 310.5569, 1575.235, 969.7092
205.8, 396.9298, 689.653, 717.6815, 215.7182, 6.290518, 1121.094, 179.0848, 786.5044, 3066.864, 2059.594, 816.1377, 613.6788, 3055.543, 3436.815, 23.2347, 6835.188, 79.65759, 3368.84, 6782.334, 1.432659, 3961.627, 5249.341, 210.2924, 2097.938, 0.01941741, 3280.586, 1633.947, 924.2412, 581.4388, 1410.931, 478.5368, 525.7343, 1394.833, 4923.156, 296.4824, 1580.408, 926.7475
205.9, 379.8359, 735.6538, 680.0165, 205.3578, 5.9371, 1065.76, 253.4057, 750.7275, 3191.627, 1970.178, 1071.075, 581.7919, 2927.377, 3589.727, 22.23986, 6648.642, 76.16036, 3468.173, 6728.461, 1.362786, 3798.388, 5115.45, 201.4077, 2102.607, 0.01859217, 3192.82, 1557.056, 1101.66, 552.5869, 1348.783, 453.6761, 499.734, 1432.786, 5212.705, 283.0458, 1563.228, 1095.213
206, 363.4781, 703.1908, 644.3281, 195.495, 5.603538, 1099.464, 240.6938, 716.578, 3060.366, 1884.644, 1110.545, 657.2155, 3051.326, 3544.199, 21.28761, 6466.53, 72.81668, 3485.021, 6758.535, 1.296321, 3979.544, 4996.146, 192.8984, 2012.029, 0.017802, 3253.375, 1483.784, 1233.837, 525.1666, 1434.488, 430.107, 475.0197, 1404.799, 4992.482, 270.2181, 1763.958, 1074.728
206.1, 416.9756, 750.9221, 610.5128, 186.1059, 5.288717, 1045.197, 228.6195, 849.5621, 2988.163, 1802.823, 1061.375, 623.0664, 3023.644, 3754.548, 164.684, 6568.585, 69.6198, 3417.223, 6556.846, 1.233097, 4040.972, 4791.858, 184.7486, 2165.498, 0.01704542, 3232.865, 1413.959, 1172.654, 499.107, 1371.302, 407.7623, 451.5276, 1425.431, 4924.65, 257.9718, 1893.276, 1027.113
206.2, 399.0184, 717.7853, 578.472, 177.1677, 4.991583, 993.6089, 217.1509, 945.9177, 2865.269, 1724.554, 1014.382, 590.6917, 3027.991, 3598.369, 157.6327, 6510.352, 66.56327, 3320.187, 6519.56, 1.172957, 3874.463, 4946.603, 176.9431, 2212.979, 0.01632099, 3092.401, 1347.421, 1143.609, 474.3405, 1310.9, 386.5785, 429.1972, 1356.287, 4716.597, 246.2805, 2244.385, 1103.297
206.3, 451.2884, 795.2209, 548.1129, 168.6588, 4.711143, 1065.979, 219.5684, 902.8893, 3035.988, 1742.188, 969.4694, 559.9992, 2909.213, 3601.249, 150.8833, 6304.931, 63.64093, 3302.075, 6539.585, 1.11575, 3775.871, 4937.286, 169.4674, 2117.646, 0.01562735, 3020.384, 1284.013, 1141.237, 618.5939, 1253.158, 366.4951, 407.9713, 1356.795, 4863.972, 235.119, 2646.171, 1054.417
206.4, 438.2849, 760.1293, 519.3471, 160.5586, 4.446458, 1013.365, 208.5538, 861.8182, 3014.508, 1666.552, 926.5455, 530.9015, 2899.669, 3606.311, 240.235, 6499.46, 60.84689, 3340.631, 6339.63, 1.061333, 3804.715, 4803.893, 162.3075, 2206.861, 0.01496319, 3114.278, 1310.019, 1084.646, 587.8983, 1197.96, 347.4552, 387.795, 1290.98, 4775.1, 224.4634, 2922.026, 1245.618
206.5, 419.4101, 726.5862, 492.0909, 152.8474, 4.196645, 986.7693, 198.0918, 822.6154, 2890.531, 1602.042, 885.522, 503.3157, 2883.932, 3528.293, 229.9488, 6346.908, 58.17552, 3253.25, 6424.713, 1.00957, 3647.941, 4833.321, 155.4501, 2180.308, 0.01432725, 3044.464, 1248.372, 1071.27, 558.7258, 1145.192, 329.4044, 368.6166, 1255.116, 4573.366, 214.2907, 3071.446, 1190.433
206.6, 534.9957, 766.6473, 466.2652, 145.5066, 3.960866, 963.3082, 188.1546, 785.1958, 2771.653, 1612.964, 846.3149, 477.1633, 2796.516, 3498.155, 220.1031, 6250.828, 55.62143, 3189.052, 6425.669, 0.960332, 3653.959, 4766.875, 148.8825, 2106.835, 0.01371835, 3077.832, 1189.625, 1138.231, 558.8179, 1094.75, 312.2914, 350.3867, 1255.699, 4705.153, 204.5791, 3271.299, 1137.692
206.7, 511.9559, 737.6804, 441.7949, 138.5183, 3.738334, 962.4417, 199.8983, 800.4417, 2657.664, 1542.938, 808.8438, 452.3697, 2774.373, 3404.099, 210.6789, 6142.041, 53.17948, 3323.427, 6393.662, 0.9134951, 3699.437, 4831.313, 142.5923, 2066.424, 0.01313532, 3073.819, 1180.563, 1081.789, 754.7414, 1126.737, 296.0674, 333.0583, 1277.037, 4506.374, 278.5919, 3192.877, 1087.288
206.8, 489.9084, 820.62, 418.6088, 131.8656, 57.69815, 983.0626, 189.8705, 874.233, 2707.633, 1498.421, 773.0316, 428.8645, 2848.411, 3488.237, 201.6583, 6059.605, 50.84473, 3187.269, 6209.803, 0.8689426, 3606.245, 4719.633, 136.5679, 2105.783, 0.01257707, 3152.718, 1207.538, 1164.281, 717.2899, 1077.107, 280.6862, 316.5869, 1215.091, 4674.958, 417.3592, 3193.222, 1289.076
206.9, 468.8103, 784.4076, 507.2303, 125.5324, 78.19483, 934.5412, 229.5405, 893.5745, 2596.277, 1506.875, 738.8051, 532.304, 2844.966, 3472.561, 193.0239, 6204.363, 48.61248, 3056.69, 6299.682, 0.8265629, 3457.65, 4668.886, 130.798, 2086.213, 0.01204254, 3145.383, 1321.318, 1106.547, 681.6968, 1029.663, 266.1042, 300.93, 1227.462, 4702.231, 398.4445, 3205.474, 1231.965
207, 475.3397, 749.7932, 480.61, 119.5035, 196.8051, 888.4147, 218.0257, 885.7578, 2687.099, 1441.455, 706.094, 504.6453, 2965.198, 3328.112, 184.7592, 6099.854, 77.20717, 3109.296, 6356.854, 0.7862501, 3666.822, 4546.256, 125.2719, 2070.585, 0.01153074, 3056.479, 1273.414, 1051.677, 647.8699, 1075.107, 252.2796, 286.0475, 1350.052, 4696.608, 415.5192, 3232.344, 1177.385
207.1, 454.869, 716.7062, 455.3868, 113.764, 185.748, 988.2963, 207.0885, 991.4536, 2576.587, 1378.875, 674.8312, 506.1694, 2840.822, 3384.967, 176.8483, 5889.339, 94.94868, 2981.911, 6264.409, 0.7479035, 3515.731, 4483.954, 119.9793, 2044.936, 0.01104068, 3100.978, 1256.002, 1097.926, 615.7216, 1374.381, 507.7577, 271.901, 1325.972, 4938.474, 396.6879, 3264.277, 1125.222
207.2, 435.28, 685.0793, 431.4874, 108.3002, 545.2382, 1052.052, 205.6891, 1018.569, 2586.15, 1400.791, 644.9526, 495.3975, 2780.95, 3280.11, 169.2762, 5966.991, 162.9986, 3078.047, 6281.876, 0.711427, 3408.568, 4508.201, 114.9103, 2089.603, 0.01057145, 3128.221, 1381.563, 1043.482, 585.1685, 1313.843, 481.3789, 294.9654, 1357.265, 5020.83, 410.9133, 3272.805, 1361.165
207.3, 551.0449, 654.848, 408.8423, 103.0989, 830.2682, 1000.125, 195.3708, 972.2359, 2506.586, 1339.977, 616.3969, 469.6565, 2897.662, 3528.555, 162.0283, 6005.419, 155.8424, 3028.018, 6263.995, 0.6767296, 3268.118, 4653.082, 156.8372, 2137.363, 0.01012217, 3249.083, 1316.549, 991.7387, 556.1314, 1255.971, 546.5446, 280.3779, 1370.316, 5018.777, 392.2907, 3232.704, 1300.86
207.4, 527.314, 625.9508, 387.3856, 290.1574, 817.4474, 950.7615, 185.5701, 928.0103, 2403.498, 1281.802, 589.1055, 618.8992, 2776.119, 3536.625, 155.0907, 5932.57, 580.6252, 3027.422, 6166.778, 0.6437244, 3578.359, 4543.585, 150.211, 2045.288, 0.009691977, 3224.45, 1379.835, 942.5609, 528.5353, 1306.285, 518.1508, 266.5118, 1303.846, 4806.748, 466.7039, 3185.554, 1243.227
207.5, 504.6051, 598.3288, 419.391, 276.2219, 850.8287, 903.8344, 176.261, 885.7965, 2304.65, 1378.765, 563.0224, 609.9866, 2659.674, 3474.192, 148.4502, 5855.174, 699.394, 2903.392, 6090.699, 0.612329, 3526.455, 4357.803, 143.8647, 2119.302, 0.009280069, 3084.352, 1314.902, 975.1051, 502.3085, 1248.746, 555.1331, 253.3314, 1368.253, 4776.458, 500.2696, 3176.047, 1248.24
207.6, 482.8741, 571.9257, 441.8821, 267.9097, 975.4675, 888.3533, 252.2495, 845.5029, 2209.867, 1318.907, 538.0942, 578.2915, 2592.992, 3657.944, 142.094, 5855.128, 897.7068, 2938.884, 6050.083, 0.5824648, 3381.147, 4309.349, 137.7865, 2335.664, 0.008885667, 3080.414, 1400.018, 926.7521, 477.3831, 1193.742, 581.0573, 240.8029, 1301.883, 4877.848, 477.5974, 3157.992, 1254.118
207.7, 462.0789, 646.5083, 439.0919, 255.0427, 920.6632, 928.7053, 239.5955, 807.0422, 2118.982, 1261.647, 514.2697, 575.9371, 2591.579, 3695.828, 136.0099, 5918.295, 1214.704, 2870.103, 6205.804, 0.5540571, 3342.006, 4230.816, 131.9651, 2235.046, 0.008508027, 3104.169, 1399.744, 922.0443, 453.6946, 1141.161, 550.8705, 228.894, 1238.732, 4850.914, 455.9526, 3216.737, 1296.8
207.8, 442.1794, 617.9791, 416.0477, 242.7937, 875.1312, 882.8668, 227.5763, 770.3311, 2216.879, 1266.205, 491.5, 551.4261, 2501.471, 3893.81, 130.1864, 5847.428, 1425.8, 2838.383, 6039.586, 0.5270348, 3467.794, 4320.971, 126.3897, 2138.763, 0.008146436, 3193.75, 1404.78, 876.3224, 431.1815, 1090.895, 522.252, 217.574, 1226.681, 4855.425, 435.2888, 3120.523, 1284.163
207.9, 423.1368, 602.2292, 539.744, 417.3233, 825.9641, 970.0314, 265.837, 735.2898, 2227.793, 1211.233, 469.7385, 552.4429, 2625.362, 4055.049, 124.6122, 5887.581, 1838.594, 2837.321, 6127.008, 0.5013305, 3390.667, 4144.292, 121.0499, 2387.192, 0.007800213, 3169.189, 1415.167, 887.1089, 409.7856, 1042.844, 495.1202, 206.8139, 1264.443, 4803.178, 415.5615, 3180.144, 1227.27
208, 404.9143, 632.8422, 511.4173, 433.6982, 779.5592, 922.1531, 252.5014, 701.8425, 2136.171, 1158.648, 448.9405, 523.7379, 2515.24, 3922.19, 119.2766, 5754.399, 1901.375, 2763.423, 6058.778, 0.4768798, 3315.753, 4313.456, 115.9356, 2450.842, 0.007468705, 3031.492, 1348.571, 843.1194, 389.4514, 1055.785, 581.1926, 254.3535, 1243.368, 4600.257, 396.7282, 3149.361, 1211.087
208.1, 387.4765, 604.9161, 484.5773, 412.8688, 764.143, 967.2689, 239.8347, 669.9167, 2080.294, 1108.346, 429.0633, 496.5243, 2548.838, 4245.916, 114.1696, 5806.703, 2079.23, 2650.208, 6044.15, 0.4536217, 3414.442, 4235.521, 111.0374, 2345.263, 0.007151285, 3116.319, 1320.328, 884.988, 370.1261, 1009.28, 550.9988, 241.7744, 1183.055, 4796.214, 378.7484, 3046.295, 1157.432
208.2, 370.7897, 578.2223, 459.1459, 415.0107, 721.2114, 1046.382, 227.8035, 639.4432, 2134.477, 1060.228, 410.0663, 552.6436, 2507.245, 4246.888, 109.2812, 5828.803, 2087.668, 2772.161, 5979.353, 0.4314978, 3273.75, 4062.336, 106.3462, 2244.231, 0.006847356, 3162.278, 1388.279, 841.1037, 351.7599, 964.8237, 647.8521, 229.8175, 1242.254, 4751.725, 361.5835, 3151.063, 1106.153
208.3, 367.5101, 561.3453, 435.0492, 487.4907, 680.6919, 994.7356, 216.3759, 610.3559, 2176.649, 1014.199, 391.9103, 598.8781, 2506.559, 4213.006, 104.6021, 5589.546, 2077.665, 2658.588, 6093.062, 0.410453, 3397.337, 4105.205, 101.8531, 2262.008, 0.006556345, 3024.881, 1474.129, 799.3955, 334.305, 922.3256, 614.1953, 218.4518, 1181.995, 4677.226, 345.1965, 3006.835, 1111.743
