 , C000, C001, C002, C003, C004, C006, C008, C009, C010, C011, C012, C013, C014, C022, C024, C025, C029, C030, C031, C033, C034, C035, C038, C039, C040, C043, C050, C051, C053, C054, C055, C057, C059, C062, C068, C070, C074, C076, C080, C090, C095, C096, C100, C117
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
278.8, 0.3242194, 691.0788, 561.3822, 248.7756, 22.39493, 897.548, 1372.885, 365.2199, 352.8186, 934.9689, 691.5616, 345.2713, 492.72, 4586.855, 1399.221, 0.267002, 234.7656, 324.5062, 1882.714, 1340.768, 694.2629, 1281.981, 2050.321, 1470.779, 581.5577, 0.2910345, 89.91898, 100.9387, 233.0645, 1325.798, 742.7305, 1385.35, 1156.034, 134.2219, 0.008666692, 646.2188, 2509.586, 0.09013589, 2036.978, 1045.132, 97.25495, 273.5952, 0.0002671656, 1835.747
278.9, 0.3088145, 658.7048, 532.6019, 236.8694, 21.33565, 853.6049, 1309.166, 386.6926, 336.1013, 889.2191, 656.4841, 350.3657, 469.5759, 4534.202, 1432.709, 0.2551094, 223.767, 305.7952, 1948.026, 1385.208, 658.7449, 1215.057, 2202.369, 1480.315, 548.5942, 0.2787214, 85.2573, 349.9138, 402.6574, 1273.64, 820.7509, 1359.702, 1107.606, 587.4686, 0.008298376, 847.2549, 2659.3, 0.08602399, 1968.605, 992.2137, 93.01659, 260.2383, 0.0002539446, 1840.565
279, 0.2941415, 659.0493, 565.7209, 225.5331, 20.32647, 811.8132, 1248.405, 717.2277, 320.1762, 845.7079, 623.1859, 334.0052, 498.7946, 4479.095, 1395.836, 0.2437465, 213.2837, 288.163, 1930.113, 1421.611, 625.044, 1207.589, 2110.49, 1489.612, 517.499, 0.2669293, 80.8373, 441.8514, 444.9422, 1369.757, 842.6033, 1339.678, 1061.206, 664.4987, 0.007945712, 806.9633, 2608.751, 0.08209966, 2128.186, 941.9752, 88.96294, 247.5334, 0.0002413779, 1754.706
279.1, 0.2801657, 801.2897, 536.7182, 214.7394, 19.36503, 772.0676, 1190.464, 1106.315, 305.0056, 804.3259, 591.5767, 457.3176, 475.3652, 4437.162, 1416.993, 0.2328897, 203.2915, 271.5475, 2008.067, 1476.264, 593.0672, 1206.442, 2207.83, 1580.892, 488.1664, 0.2556361, 76.64645, 491.6018, 451.2135, 1366.919, 827.5189, 1467.524, 1069.417, 798.0628, 0.007608035, 768.5878, 2651.338, 0.07835436, 2176.064, 894.2803, 85.08595, 235.4487, 0.0002294331, 1672.852
279.2, 0.2668539, 763.7529, 509.2024, 204.4622, 18.44906, 860.0683, 1435.5, 1329.225, 362.684, 764.9687, 561.5707, 598.7151, 453.0363, 4390.044, 1353.779, 0.2225166, 193.7675, 255.8901, 2069.026, 1412.929, 720.95, 1283.675, 2224.108, 1694.422, 460.4964, 0.2448207, 72.67287, 470.3114, 544.232, 1384.021, 810.4814, 1525.785, 1088.989, 900.9624, 0.007284709, 732.0372, 2538.006, 0.07477991, 2213.244, 849.0004, 81.37791, 223.9541, 0.0002180793, 1594.817
279.3, 0.2541746, 727.9744, 483.0972, 194.6768, 17.57642, 867.4307, 1594.422, 1504.518, 345.4993, 727.5373, 533.0867, 915.6761, 431.7562, 4327.824, 1293.385, 0.2126054, 290.0787, 241.1355, 2024.843, 1440.785, 833.0801, 1442.487, 2505.426, 1621.966, 434.3947, 0.2344629, 68.90528, 511.6644, 728.4733, 1317.706, 776.6932, 1485.981, 1043.369, 969.7819, 0.006975123, 697.2248, 2429.518, 0.07136853, 2120.556, 806.0132, 77.83147, 213.0206, 0.0002072874, 1520.421
279.4, 0.2420978, 693.8721, 458.3303, 185.3598, 16.74506, 939.2489, 1871.447, 1903.48, 490.8027, 691.9375, 506.0474, 1087.619, 411.4756, 4239.661, 1235.686, 0.2031357, 630.254, 227.2316, 2154.111, 1378.972, 1050.528, 1475.623, 2474.331, 1552.608, 409.7726, 0.2245433, 65.33302, 489.5051, 697.3368, 1254.569, 810.4269, 1528.895, 999.6603, 1104.214, 0.006678694, 664.0679, 2369.321, 0.06811278, 2176.689, 765.2025, 74.43959, 202.6208, 0.0001970296, 1449.496
279.5, 0.2305948, 720.8251, 434.8331, 176.4887, 15.95302, 958.1382, 1805.411, 2000.275, 533.121, 755.2853, 480.3797, 1110.842, 392.1477, 4464.541, 1180.561, 0.1940878, 600.7271, 214.1294, 2306.897, 1319.811, 996.7836, 1602.5, 2407.512, 1486.217, 386.5461, 0.2150433, 61.94596, 659.79, 667.5312, 1194.457, 776.641, 1500.649, 957.7827, 1106.729, 0.006394863, 632.4879, 2288.164, 0.06500554, 2487.961, 726.4582, 71.19552, 192.7288, 0.0001872794, 1381.88
279.6, 0.2196383, 687.0576, 412.5406, 168.0422, 15.19844, 1010.775, 1803.499, 2125.151, 683.8397, 929.317, 689.7358, 1098.532, 373.7277, 4556.54, 1127.895, 0.1854429, 616.6716, 201.7827, 2226.905, 1263.188, 945.7888, 1623.24, 2407.181, 1422.664, 364.636, 0.2059453, 58.73449, 656.4198, 638.9995, 1137.226, 878.9764, 1553.674, 1092.09, 1217.564, 0.006123094, 602.4095, 2264.057, 0.06204006, 2644.441, 689.6756, 68.09283, 183.3198, 0.0001780117, 1317.418
279.7, 0.2092025, 654.872, 391.391, 159.9999, 14.47956, 1045.545, 1719.795, 2064.031, 651.438, 1066.415, 860.8359, 1047.235, 356.1729, 4581.436, 1077.578, 0.177183, 587.7811, 190.1479, 2131.792, 1253.561, 897.4029, 1612.816, 2380.859, 1361.829, 343.9679, 0.1972322, 55.68952, 752.3324, 611.6874, 1082.736, 842.3327, 1493.175, 1063.76, 1332.354, 0.005862875, 573.7617, 2356.872, 0.05920985, 2776.163, 654.7554, 65.12535, 174.37, 0.0001692026, 1415.28
279.8, 0.1992624, 716.1537, 371.3256, 152.3425, 13.79467, 1281.79, 1726.75, 2063.582, 620.5715, 1061.555, 930.9127, 1070.141, 339.4427, 4480.536, 1029.506, 0.1692911, 560.244, 179.184, 2216.949, 1225.948, 851.4924, 1751.362, 2327.8, 1303.595, 324.4713, 0.1888877, 52.8024, 834.1701, 631.2156, 1122.668, 807.2167, 1594.869, 1019.198, 1460.993, 0.005613714, 546.4761, 2351.192, 0.05650876, 2863.616, 621.6033, 62.2872, 165.8573, 0.0001608294, 1509.74
279.9, 0.1897947, 697.3602, 352.2889, 145.0515, 13.14218, 1259.843, 1646.608, 1964.792, 591.1676, 1009.611, 1005.566, 1020.171, 375.4599, 4541.86, 1072.385, 0.1617507, 533.9971, 168.8522, 2206.181, 1244.038, 872.849, 1659.935, 2316.08, 1247.852, 306.0798, 0.1808963, 50.06496, 835.4669, 645.233, 1260.644, 773.5646, 1523.827, 1144.006, 1416.046, 0.005375143, 520.4882, 2402.722, 0.05393089, 2780.891, 944.1712, 59.57273, 157.7601, 0.0001528706, 1527.307
280, 0.1807768, 711.8059, 463.8819, 138.1095, 12.52056, 1198.162, 1570.185, 1870.732, 563.1569, 960.2092, 1045.905, 1019.555, 468.7949, 4467.316, 1153.021, 0.1545461, 508.9798, 159.1162, 2111.953, 1270.876, 828.1946, 1573.281, 2401.469, 1194.492, 288.7307, 0.173243, 47.46944, 911.1902, 617.6544, 1260.622, 741.3154, 1455.948, 1096.082, 1378.117, 0.00514671, 495.7361, 2726.844, 0.05147062, 2789.795, 997.6724, 56.97655, 150.0582, 0.0001453056, 1855.65
280.1, 0.1721874, 678.4609, 440.1002, 413.4575, 11.92834, 1139.501, 1651.867, 1809.481, 536.4733, 913.2243, 992.8543, 971.9463, 502.6377, 4399.098, 1101.584, 0.1476625, 485.1345, 149.9415, 2021.749, 1216.353, 1060.644, 1633.14, 2388.214, 1143.414, 272.3651, 0.1659134, 45.00848, 871.7281, 637.415, 1200.22, 710.4107, 1391.094, 1050.165, 1320.4, 0.004927985, 472.1611, 2772.897, 0.04912258, 2711.726, 1029.448, 54.49352, 142.7323, 0.0001381151, 1844.728
280.2, 0.1640061, 646.678, 417.5376, 393.6698, 11.36413, 1118.595, 1804.124, 1722.856, 511.0541, 1014.925, 942.4947, 1015.671, 479.0277, 4531.334, 1052.441, 0.1410854, 739.0822, 141.2959, 2079.349, 1164.168, 1178.221, 1756.443, 2412.243, 1094.52, 256.927, 0.158894, 42.67511, 1002.228, 625.2162, 1213.554, 857.1086, 1502.573, 1006.172, 1364.906, 0.004718556, 449.7072, 2727.997, 0.04688166, 2644.377, 977.324, 52.1187, 135.7641, 0.0001312803, 1894.594
280.3, 0.1562135, 675.6763, 396.1318, 374.8292, 10.8266, 1221.137, 1806.676, 1853.175, 565.1534, 1045.042, 910.5047, 1112.884, 456.5267, 4575.538, 1005.49, 0.1348013, 704.4568, 133.1488, 2169.578, 1144.105, 1117.944, 1796.287, 2311.608, 1142.101, 242.364, 0.1521715, 40.4627, 1265.974, 598.4932, 1155.407, 821.3766, 1556.829, 964.0213, 1392.202, 0.004518026, 428.3212, 2680.381, 0.04474297, 2881.493, 927.8394, 49.84737, 129.136, 0.0001247837, 1967.264
280.4, 0.1487912, 770.2783, 375.8233, 356.8903, 10.31451, 1305.971, 1722.824, 1941.649, 538.3753, 1162.59, 1054.54, 1060.918, 435.0827, 4555.261, 992.4885, 0.1287971, 809.6188, 125.4714, 2088.523, 1160.267, 1060.751, 1745.512, 2330.971, 1093.264, 228.6264, 0.1457335, 38.36499, 1482.213, 599.3021, 1100.046, 787.1342, 1487.481, 923.6367, 1482.321, 0.004326019, 407.9522, 2776.936, 0.04270184, 2952.889, 880.8603, 47.67503, 122.8316, 0.0001186087, 2035.114
280.5, 0.1417216, 734.1942, 356.5561, 339.8099, 9.82663, 1319.08, 1642.864, 2339.221, 512.866, 1121.119, 1070.562, 1188.628, 414.6459, 4615.717, 948.2125, 0.1230603, 771.6888, 118.2367, 2179.371, 1110.489, 1076.496, 1704.226, 2282.265, 1046.514, 215.6675, 0.1395678, 36.37603, 1738.313, 573.6866, 1202.828, 754.3193, 1552.12, 978.8629, 1482.388, 0.004142172, 388.5518, 2724.114, 0.04075383, 3068.119, 836.2599, 45.59736, 116.8349, 0.0001127392, 2057.14
280.6, 0.1349878, 699.8005, 338.2766, 323.547, 9.361831, 1254.499, 1715.618, 2707.284, 661.3378, 1187.389, 1068.641, 1149.409, 395.1691, 4417.506, 945.6061, 0.117579, 903.7549, 111.4192, 2128.167, 1087.825, 1047.788, 1653.144, 2227.773, 1119.407, 203.4432, 0.133663, 34.49019, 1850.322, 843.7086, 1145.195, 722.8725, 1482.982, 991.2246, 1648.104, 0.003966138, 370.074, 2607.671, 0.03889468, 3120.419, 793.9177, 43.61023, 111.131, 0.0001071602, 2020.575
280.7, 0.128574, 667.0179, 320.9342, 308.0624, 8.919016, 1295.323, 1683.667, 2772.504, 748.9432, 1129.287, 1322.482, 1095.737, 376.6072, 4303.135, 973.1498, 0.1123419, 965.7996, 104.9948, 2157.314, 1041.155, 1025.795, 1841.259, 2134.834, 1204.395, 191.9117, 0.128008, 32.70211, 1770.187, 807.6467, 1090.324, 692.7366, 1441.27, 949.7004, 1579.079, 0.003797585, 352.475, 2512.682, 0.03712035, 3130.471, 753.7195, 41.70971, 105.7055, 0.0001018573, 1926.319
280.8, 0.122465, 685.7664, 370.829, 293.3189, 8.497147, 1330.064, 1605.524, 2639.776, 841.2708, 1074.029, 1562.905, 1187.691, 358.9171, 4352.966, 929.7366, 0.1073381, 983.4131, 98.94075, 2083.827, 996.4868, 1013.884, 1872.875, 2120.087, 1152.893, 181.0339, 0.1225922, 31.00673, 1774.914, 773.1262, 1038.082, 663.8571, 1402.845, 909.9158, 1549.054, 0.003636196, 335.7129, 2455.794, 0.03542696, 2999.37, 715.5566, 39.892, 100.545, 9.681674e-05, 1892.991
280.9, 0.1166462, 653.6413, 388.5843, 279.281, 8.095232, 1264.945, 1531.008, 2634.179, 809.4188, 1021.475, 1483.631, 1200.157, 342.058, 4442, 888.26, 0.1025571, 952.129, 93.23582, 2041.835, 1051.203, 962.014, 1775.105, 2044.767, 1103.594, 170.7726, 0.1174056, 29.39925, 1723.462, 740.0812, 1053.83, 636.1816, 1550.887, 871.7977, 1484.178, 0.003481664, 319.7479, 2654.616, 0.03381082, 2965.424, 679.326, 38.15351, 95.63634, 9.202566e-05, 1973.439
281, 0.1111039, 623.0211, 368.6628, 265.9149, 7.712327, 1203.015, 1459.951, 2719.289, 893.0782, 971.4922, 1408.378, 1144.115, 325.9908, 4425.674, 959.4794, 0.09798911, 1033.831, 87.85984, 2091.625, 1049.483, 1035.338, 1703.931, 1997.657, 1142.352, 161.0929, 0.1124384, 27.8751, 1648.821, 708.4485, 1003.337, 735.5341, 1481.803, 908.7043, 1508.416, 0.003333701, 304.5421, 2541.144, 0.0322684, 2945.538, 644.9298, 36.49079, 90.96735, 8.747168e-05, 1910.358
281.1, 0.1058249, 593.8353, 349.7626, 253.1885, 7.347535, 1144.116, 1618.69, 2589.109, 850.7624, 982.8678, 1437.771, 1090.69, 310.6783, 4235.624, 974.5659, 0.09362456, 1045.729, 82.79384, 2017.724, 1026.433, 982.3708, 1757.543, 1995.088, 1199.71, 151.9619, 0.1076814, 26.42997, 1577.414, 678.168, 1034.456, 704.8704, 1415.797, 870.6371, 1499.969, 0.003192025, 290.0594, 2432.522, 0.03079635, 2919.246, 612.2752, 34.90052, 86.52631, 8.314305e-05, 1821.244
281.2, 0.1007967, 708.2574, 446.5912, 241.0712, 6.999996, 1088.101, 1652.63, 2485.527, 810.4515, 934.7742, 1364.844, 1045.711, 296.0851, 4131.167, 931.0894, 0.08945441, 996.7371, 78.01994, 2058.062, 982.3964, 932.1134, 1787.349, 1957.737, 1148.409, 143.3485, 0.1031256, 25.05976, 1648.618, 649.1816, 984.8906, 675.485, 1427.104, 834.1645, 1437.148, 0.003056371, 276.2655, 2415.465, 0.02939145, 2796.992, 736.6932, 33.37956, 82.30207, 7.902863e-05, 1768.347
281.3, 0.0960075, 675.0787, 516.608, 229.5338, 6.668897, 1034.829, 1575.928, 2366.537, 772.0507, 926.4213, 1295.617, 1122.955, 347.4667, 4132.754, 889.5525, 0.08547001, 1018.426, 307.9015, 1970.16, 1076.655, 884.4271, 1782.261, 2082.406, 1099.301, 135.2233, 0.09876262, 23.76059, 1608.13, 621.4343, 937.7002, 692.9584, 1425.438, 835.6044, 1400.326, 0.002926481, 263.1276, 2561.195, 0.02805065, 2881.211, 699.3924, 31.92488, 78.28407, 7.511782e-05, 1849.844
281.4, 0.0914458, 643.4542, 562.6185, 332.7159, 6.353458, 1062.799, 1502.786, 2308.446, 735.4693, 908.3467, 1229.9, 1088.471, 331.1454, 4165.525, 1026.925, 0.08166307, 970.7136, 290.1479, 1948.351, 1096.686, 839.1804, 1814.758, 2038.153, 1052.293, 127.5586, 0.09458419, 22.52877, 1538.485, 594.8729, 1006.845, 664.0696, 1557.195, 864.0907, 1443.16, 0.002802111, 250.6144, 2471.218, 0.02677101, 2760.549, 789.3232, 30.5336, 74.46222, 7.140053e-05, 1836.955
281.5, 0.08710086, 613.3113, 543.9797, 395.0787, 6.052939, 1118.501, 1574.733, 2233.026, 700.6213, 863.8995, 1167.517, 1093.475, 361.1486, 4172.916, 981.1123, 0.07802571, 925.2365, 273.4179, 1882.228, 1049.635, 796.2485, 1777.9, 1953.124, 1142.822, 120.3284, 0.09058253, 21.36081, 1516.443, 569.4468, 958.6023, 670.3774, 1587.462, 873.0078, 1411.197, 0.002683027, 238.6963, 2581.165, 0.02554974, 2771.953, 749.3575, 29.20295, 70.82696, 6.78672e-05, 1751.265
281.6, 0.08296236, 584.5804, 537.0346, 376.1707, 5.766635, 1063.74, 1501.646, 2183.187, 667.4244, 821.6273, 1108.298, 1086.916, 394.7936, 4142.303, 937.3438, 0.07455035, 881.89, 257.6526, 1897.173, 1105.772, 844.7463, 1823.892, 1936.16, 1173.349, 113.508, 0.08675018, 20.2534, 1476.724, 545.1074, 1042.505, 672.5648, 1582.64, 983.6711, 1407.339, 0.002569004, 227.345, 2470.832, 0.02438419, 2669.397, 821.3709, 27.93029, 67.36917, 6.450872e-05, 1706.179
281.7, 0.07902049, 557.1954, 538.3878, 358.1676, 5.493874, 1011.66, 1431.951, 2147.648, 635.8004, 781.4235, 1052.083, 1036.162, 396.6438, 4054.206, 895.5279, 0.07122979, 840.5742, 290.4688, 1842.041, 1058.332, 862.2386, 1901.32, 1930.061, 1123.175, 107.0742, 0.08307996, 19.2034, 1421.32, 521.8084, 992.554, 658.6295, 1553.823, 980.8613, 1348.398, 0.002459827, 216.5335, 2483.007, 0.02327181, 2603.423, 795.5563, 26.71309, 64.08019, 6.131644e-05, 1764.871
281.8, 0.07526592, 620.4999, 510.7864, 341.0261, 5.234014, 962.1302, 1365.491, 2112.398, 605.6749, 775.7253, 998.7193, 987.7777, 378.0126, 4059.18, 855.5774, 0.06805713, 801.194, 353.8883, 1925.281, 1044.199, 818.1271, 1802.065, 1950.965, 1075.146, 101.0051, 0.07956503, 18.20784, 1450.41, 499.5052, 968.8132, 631.1719, 1556.955, 973.8029, 1360.135, 0.002355289, 206.2361, 2460.619, 0.02221017, 2636.472, 880.0131, 25.54894, 60.95178, 5.828213e-05, 1779.83
281.9, 0.07168975, 591.4322, 484.6, 324.705, 4.986445, 915.0252, 1478.17, 2011.271, 576.9767, 791.0096, 948.0622, 941.6529, 434.5067, 3884.869, 848.5582, 0.06502578, 850.6478, 333.4831, 1865.724, 999.4001, 776.2723, 1729.484, 1983.418, 1029.171, 95.27997, 0.0761988, 17.26389, 1387.596, 478.1554, 922.3931, 644.3773, 1551.085, 933.0085, 1303.171, 0.002255194, 196.4285, 2442.015, 0.02119697, 2526.06, 846.6223, 24.43552, 57.9761, 5.539798e-05, 1773.966
282, 0.06828349, 563.7262, 514.6784, 309.1649, 4.750586, 911.196, 1435.234, 2108.561, 549.6384, 832.4111, 899.9745, 934.0649, 414.097, 3873.581, 913.3248, 0.06212946, 810.7957, 314.2545, 1968.368, 1080.359, 736.5587, 1797.023, 1900.673, 1050.469, 89.87936, 0.07297499, 16.36888, 1348.831, 457.718, 984.3501, 617.5138, 1497.526, 1036.529, 1367.601, 0.002159353, 187.0872, 2403.269, 0.02022999, 2616.263, 831.3312, 23.37062, 55.14569, 5.265655e-05, 1691.214
