 , C000, C001, C002, C006, C008, C009, C010, C011, C013, C016, C017, C018, C020, C026, C030, C033, C034, C038, C039, C040, C045, C053, C055, C056, C063, C064, C083, C085, C086, C089, C091, C094, C095, C098, C107, C121, C125
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
44.6, 90.13353, 23.10463, 1075.146, 624.1272, 160.1451, 1189.822, 1405.25, 337.9739, 705.7858, 162.0276, 353.9977, 608.7726, 1295.438, 433.256, 394.6568, 1563.735, 911.799, 466.3235, 757.6414, 65.04099, 20.45091, 1060.966, 30.3433, 948.3091, 1543.965, 1352.208, 1182.443, 1381.964, 1582.122, 633.6306, 1235.025, 393.6191, 657.6223, 1096.217, 1254.741, 3453.614, 3104.163
44.7, 86.21677, 25.05162, 1044.64, 598.5762, 153.3868, 1132.668, 1341.913, 323.1026, 743.5643, 266.5662, 379.1376, 582.5327, 1299.663, 436.0546, 582.3604, 1492.992, 870.7678, 445.7139, 791.8472, 62.18716, 19.62581, 1091.042, 29.07625, 941.5697, 1475.423, 1366.878, 1236.176, 1426.083, 1597.115, 601.9807, 1181.089, 376.9952, 657.4156, 1058.157, 1287.705, 3604.016, 3028.266
44.8, 82.47021, 23.9945, 1000.723, 574.0713, 190.0782, 1195.959, 1390.502, 308.8857, 724.527, 255.5642, 408.261, 615.4611, 1331.165, 418.2535, 585.3289, 1425.448, 941.1359, 573.0511, 782.3713, 59.45855, 18.834, 1043.524, 27.86211, 962.6973, 1486.657, 1438.19, 1289.046, 1491.476, 1529.545, 571.9116, 1321.304, 361.0735, 627.6462, 1197.16, 1289.711, 3604.998, 3053.207
44.9, 78.88647, 22.98198, 958.6515, 550.5696, 182.0566, 1171.081, 1327.83, 295.2944, 692.7728, 264.5663, 391.265, 603.9401, 1313.186, 401.1791, 559.0195, 1470.084, 898.7845, 565.6651, 747.2728, 56.84967, 18.07413, 998.0759, 26.69867, 920.2383, 1420.658, 1459.482, 1234.103, 1490.096, 1616.552, 543.3445, 1263.6, 345.8241, 703.1882, 1163.721, 1334.701, 3568.621, 3036.056
45, 75.45845, 22.01219, 918.349, 528.03, 221.7154, 1114.827, 1390.581, 282.3011, 739.7323, 253.6467, 374.9765, 646.1735, 1256.315, 384.8017, 533.8926, 1445.35, 878.1786, 540.665, 713.749, 54.35526, 17.34492, 954.607, 25.58381, 1009.778, 1469.534, 1392.501, 1181.501, 1425.31, 1548.16, 516.2044, 1288.951, 331.2188, 671.3462, 1220.504, 1276.942, 3522.188, 2897.178
45.1, 72.1794, 21.08332, 964.2369, 506.4131, 212.3588, 1061.275, 1360.509, 269.8795, 707.3117, 243.1779, 359.3661, 618.3215, 1359.897, 369.0929, 509.8952, 1482.886, 872.4843, 516.7698, 755.7988, 51.97029, 16.64513, 913.0312, 24.51551, 965.2424, 1404.296, 1328.593, 1131.141, 1363.34, 1567.588, 490.4199, 1232.66, 317.2303, 640.946, 1167.805, 1268.334, 3504.219, 2835.083
45.2, 69.04284, 20.19365, 1075.969, 485.6812, 203.397, 1111.072, 1330.718, 258.0045, 676.312, 233.1411, 344.4056, 696.4671, 1331.082, 354.0254, 486.9764, 1441.682, 833.2223, 493.9307, 743.6783, 49.68998, 15.97357, 873.2662, 23.49181, 922.6711, 1444.535, 1366.55, 1203.989, 1399.449, 1515.579, 465.9234, 1178.827, 374.8986, 611.9225, 1117.382, 1359.583, 3495.437, 2967.713
45.3, 66.04258, 19.34152, 1049.125, 465.7981, 194.8134, 1092.207, 1385.858, 246.6521, 646.671, 223.5186, 330.0679, 702.4603, 1273.435, 449.2365, 465.0878, 1538.245, 795.7271, 472.101, 710.3157, 47.50972, 15.32911, 877.1483, 22.51086, 881.9774, 1380.407, 1303.834, 1152.671, 1338.604, 1538.959, 442.6505, 1127.345, 359.0653, 584.2132, 1069.136, 1300.747, 3572.138, 2831.962
45.4, 63.17269, 18.52535, 1047.289, 493.8299, 186.5921, 1054.098, 1399.423, 235.7991, 618.329, 214.2933, 316.3271, 672.1821, 1298.15, 430.8973, 444.183, 1468.654, 862.7542, 451.2361, 742.992, 45.42512, 14.71065, 911.0531, 21.57087, 843.0785, 1319.125, 1305.832, 1103.54, 1280.404, 1473.85, 420.54, 1078.112, 343.9008, 557.7587, 1146.221, 1325.787, 3424.767, 2702.42
45.5, 60.42752, 17.74362, 1027.886, 496.5457, 178.7177, 1168.127, 1336.349, 225.4236, 591.2292, 205.4487, 361.7528, 643.2091, 1241.93, 413.3067, 424.2178, 1402.212, 886.8285, 431.2933, 709.6602, 43.43198, 14.11714, 871.3742, 20.67013, 805.8952, 1260.564, 1356.328, 1056.503, 1372.012, 1513.86, 399.534, 1031.029, 329.3766, 532.502, 1158.38, 1268.413, 3435.569, 2679.495
45.6, 57.80164, 16.99487, 984.6727, 476.2178, 171.1756, 1112.015, 1276.118, 215.5047, 565.3171, 196.9691, 346.693, 699.3881, 1274.153, 430.9254, 405.1501, 1338.776, 875.0103, 412.2319, 677.8237, 41.52631, 13.54758, 896.0463, 19.80701, 834.5738, 1282.55, 1294.081, 1011.471, 1312.36, 1528.338, 379.5772, 1098.368, 432.7599, 561.8618, 1108.364, 1213.522, 3454.965, 2663.886
45.7, 55.28987, 16.27773, 943.2762, 487.891, 163.9518, 1133.366, 1218.601, 206.0223, 540.5406, 188.8396, 332.26, 716.2108, 1233.86, 413.3337, 402.6541, 1278.21, 856.7649, 394.0129, 647.4154, 39.70425, 13.001, 857.0211, 18.97993, 825.1728, 1240.046, 1234.691, 1050.234, 1255.301, 1557.494, 360.6173, 1105.117, 414.483, 536.4194, 1060.507, 1161.007, 3357.784, 2542.033
45.8, 52.88724, 15.59084, 903.6201, 528.084, 157.0328, 1091.31, 1281.7, 196.9571, 516.8501, 181.0455, 318.4279, 685.34, 1180.425, 396.4601, 396.5436, 1220.383, 818.2103, 376.5992, 618.3713, 37.96213, 12.47647, 857.0457, 18.18738, 861.4549, 1239.032, 1259.715, 1005.469, 1240.328, 1523.009, 342.6044, 1056.855, 396.978, 512.129, 1014.716, 1302.55, 3332.78, 2582.866
45.9, 50.58902, 14.93294, 882.1978, 506.4649, 150.4058, 1060.305, 1242.715, 188.2907, 494.1979, 173.5732, 339.0945, 655.7997, 1253.165, 451.6547, 378.7198, 1224.054, 863.9688, 359.955, 590.6301, 36.29646, 11.9731, 894.4436, 17.42793, 888.3118, 1328.983, 1265.775, 962.6125, 1186.401, 1565.518, 325.4913, 1010.7, 415.2375, 520.279, 1030.213, 1376.848, 3300.409, 2543.271
46, 48.39067, 14.3028, 907.5159, 485.7309, 182.1503, 1154.355, 1204.212, 180.0057, 472.5384, 174.5094, 394.9646, 627.5328, 1198.893, 445.2432, 361.6971, 1307.568, 825.09, 344.0465, 656.3735, 34.70387, 11.49004, 855.4881, 16.70019, 849.1335, 1269.985, 1207.684, 921.5825, 1254.491, 1499.286, 486.8361, 1128.742, 397.7006, 587.8895, 985.7305, 1335.746, 3253.835, 2585.772
46.1, 46.28785, 13.69925, 869.3632, 465.8457, 174.4633, 1098.904, 1209.902, 172.0853, 451.8282, 167.3068, 406.1307, 746.6806, 1202.14, 427.067, 345.4395, 1370.313, 787.9607, 328.8411, 626.9275, 33.18115, 11.02646, 858.3768, 16.00283, 811.6831, 1213.605, 1152.258, 962.8581, 1232.046, 1524.835, 526.632, 1198.162, 441.6382, 790.9216, 1050.12, 1316.136, 3342.293, 2629.148
46.2, 44.27641, 13.12118, 832.8144, 446.7746, 167.1008, 1135.664, 1155.37, 265.1608, 432.0258, 231.3303, 389.2234, 714.4965, 1150.078, 409.6328, 370.5641, 1550.905, 752.5023, 329.5178, 618.1964, 31.72525, 10.5816, 820.9921, 15.3346, 775.8845, 1240.513, 1188.98, 921.8176, 1299.579, 1485.408, 638.1173, 1229.198, 450.4142, 755.1068, 1040.165, 1365.342, 3516.626, 2639.685
46.3, 42.35238, 12.56749, 797.8022, 647.6904, 160.0489, 1169.208, 1328.892, 363.0497, 413.0912, 221.7825, 373.0199, 687.4699, 1133.12, 397.9072, 353.908, 1606.281, 798.4434, 314.9544, 590.4631, 30.33323, 10.15468, 785.2357, 14.69427, 741.6647, 1276.211, 1163.778, 1009.602, 1243.075, 1448.963, 606.2433, 1175.516, 431.3917, 720.9138, 995.2529, 1306.257, 3594.099, 2709.478
46.4, 40.51196, 12.03717, 929.1694, 621.1748, 174.4353, 1290.438, 1384.752, 347.075, 468.3384, 212.6288, 357.4909, 680.9924, 1084.048, 381.6634, 338.0005, 1702.718, 762.5132, 301.0348, 643.551, 165.8563, 9.744981, 897.3919, 14.08068, 708.9541, 1292.636, 1255.336, 1079.371, 1449.346, 1416.6, 575.9614, 1124.179, 482.6192, 688.2692, 1014.648, 1337.952, 3635.339, 2748.808
46.5, 38.75151, 11.52923, 890.1064, 595.7448, 174.7061, 1307.276, 1395.705, 347.0454, 621.2537, 322.0329, 371.8076, 651.6396, 1183.781, 464.4993, 335.9128, 1695.522, 801.6307, 287.7303, 614.6803, 158.5789, 9.351815, 858.308, 13.49271, 884.7213, 1372.394, 1284.153, 1033.364, 1439.474, 1532.913, 547.192, 1434.295, 462.2365, 657.1027, 970.838, 1407.054, 3507.545, 2826.643
46.6, 37.06756, 11.04272, 852.6856, 571.3558, 253.1543, 1297.766, 1332.798, 331.775, 594.0257, 308.7415, 383.1682, 623.5521, 1132.515, 580.5865, 376.2298, 1728.764, 862.9645, 275.0138, 587.1047, 151.6209, 8.974511, 924.2501, 12.9293, 845.7013, 1311.468, 1416.242, 1206.045, 1376.889, 1468.06, 600.2115, 1371.656, 442.7147, 639.9461, 1036.664, 1346.163, 3620.843, 2738.247
46.7, 35.45678, 10.57674, 909.5675, 547.9652, 242.4709, 1412.308, 1350.42, 317.1765, 625.866, 368.49, 439.5261, 678.8616, 1083.468, 556.8852, 359.319, 1761.278, 824.1309, 297.393, 707.692, 159.875, 8.61243, 883.9964, 12.38941, 808.4023, 1514.357, 1351.245, 1221.397, 1317.024, 1405.95, 665.0233, 1358.785, 424.0174, 683.1682, 1083.31, 1287.908, 3556.705, 2765.693
46.8, 220.7644, 10.13042, 871.3286, 637.5882, 232.2384, 1362.855, 1429.852, 349.7816, 628.8075, 428.0814, 421.2285, 649.6006, 1114.843, 541.188, 343.1683, 1797.396, 787.0448, 286.564, 675.9438, 152.8601, 8.264956, 845.4959, 11.87206, 772.7484, 1447.129, 1289.231, 1169.337, 1449.962, 1428.098, 631.8053, 1331.99, 406.1097, 652.2327, 1036.535, 1232.173, 3681.116, 2685.459
46.9, 211.1711, 9.702939, 859.0676, 611.4862, 222.4376, 1297.389, 1365.407, 334.3907, 698.6973, 482.3005, 403.6926, 621.601, 1066.562, 599.1065, 327.7436, 2037.041, 751.6276, 273.8991, 691.8052, 146.153, 7.931503, 852.6941, 11.37632, 894.8694, 1435.019, 1423.641, 1307.426, 1470.918, 1457.118, 706.5452, 1310.809, 388.9583, 732.9224, 991.7797, 1178.851, 3599.665, 2706.696
47, 201.9946, 9.293495, 978.3058, 701.5375, 238.6506, 1345.569, 1303.866, 319.6772, 668.0752, 462.3944, 386.8868, 594.8081, 1120.914, 574.6491, 313.0121, 2054.104, 942.1415, 261.7939, 688.5263, 213.2775, 7.611503, 890.4323, 10.90128, 855.4019, 1461.279, 1358.304, 1299.574, 1580.408, 1395.471, 713.2811, 1357.137, 417.6399, 699.7339, 1071.765, 1302.723, 3694.161, 2749.557
47.1, 193.2169, 8.901329, 975.2206, 738.3438, 284.0601, 1432.236, 1375.987, 305.611, 638.7952, 443.3099, 370.7805, 592.4871, 1072.369, 551.1901, 298.9428, 1999.367, 899.7449, 250.2236, 657.6379, 203.9195, 7.304413, 851.6515, 10.44607, 817.6751, 1409.486, 1436.059, 1244.181, 1511.695, 1465.883, 884.5094, 1433.595, 400.0016, 668.0483, 1025.488, 1340.984, 3593.069, 2766.253
47.2, 184.8207, 8.525712, 934.2215, 708.117, 272.0724, 1428.645, 1367.502, 292.1638, 610.7984, 450.0044, 355.3448, 566.9491, 1183.172, 685.0237, 285.506, 2087.162, 859.2561, 298.3609, 628.1352, 235.4227, 7.009713, 873.9928, 10.00987, 781.6122, 1389.668, 1370.153, 1243.738, 1445.969, 1403.866, 1051.428, 1370.987, 383.1081, 735.6609, 981.21, 1334.831, 3832.81, 2639.718
47.3, 176.7893, 8.165945, 930.228, 723.0637, 260.5906, 1360.018, 1305.867, 279.3082, 623.1345, 431.4312, 340.5517, 596.6949, 1131.932, 718.3933, 272.673, 2203.466, 820.5894, 285.1746, 819.5723, 225.093, 6.726903, 864.0651, 9.591891, 747.1398, 1413.126, 1311.741, 1190.725, 1548.697, 1344.472, 998.9087, 1365.157, 433.2325, 702.3484, 1099.546, 1277.065, 3771.511, 2661.61
47.4, 169.1069, 7.82136, 992.8933, 693.4625, 249.5934, 1331.946, 1467.096, 267.0183, 595.824, 515.069, 340.955, 570.9756, 1150.841, 689.0663, 260.4169, 2181.042, 783.6626, 326.5545, 782.805, 215.2165, 6.455503, 903.2612, 9.191361, 714.1877, 1350.392, 1372.129, 1139.972, 1481.363, 1391.912, 996.1091, 1305.538, 414.9356, 670.5444, 1052.07, 1311.564, 3739.074, 2576.799
47.5, 161.7583, 7.491315, 951.1512, 824.3453, 286.2688, 1297.988, 1400.971, 255.2692, 569.7106, 493.8104, 326.7609, 546.3648, 1144.3, 660.9365, 248.7117, 2164.292, 748.3976, 312.1221, 747.6871, 205.7734, 6.195052, 863.9216, 8.807557, 682.689, 1382.419, 1309.156, 1267.935, 1497.32, 1333.024, 1056.036, 1360.019, 397.4114, 640.1806, 1006.644, 1321.783, 3801.188, 2567.599
47.6, 218.9502, 7.175197, 1003.082, 790.5977, 274.1879, 1235.637, 1382.705, 244.0371, 544.7416, 541.0056, 349.9512, 522.8149, 1128.484, 652.4795, 237.5326, 2127.411, 870.5173, 298.3276, 738.8292, 208.3561, 5.94511, 826.2955, 8.439779, 652.5796, 1321.048, 1249.074, 1213.891, 1432.22, 1386.152, 1003.287, 1300.625, 380.6274, 611.1917, 1010.402, 1264.583, 3749.403, 2586.882
47.7, 233.7157, 6.872419, 960.9113, 758.2317, 262.6169, 1212.008, 1417.641, 233.2992, 520.8669, 518.6765, 335.3826, 500.28, 1137.919, 625.8433, 226.8559, 2107.812, 927.9376, 285.1427, 722.9501, 199.214, 5.705252, 790.308, 8.087358, 724.6577, 1301.897, 1191.749, 1162.15, 1369.95, 1327.507, 953.1725, 1243.824, 364.5522, 583.5155, 985.4026, 1273.633, 3684.1, 2511.395
47.8, 223.5596, 6.582417, 989.8858, 727.1907, 299.138, 1153.788, 1412.148, 223.0337, 532.2078, 497.269, 321.4205, 509.779, 1136.758, 600.2944, 216.6592, 2070.119, 954.3676, 272.5406, 690.5174, 223.9836, 5.47507, 755.8879, 7.749654, 767.1444, 1554.36, 1137.055, 1219.44, 1446.394, 1271.344, 905.5615, 1234.431, 349.1559, 557.0925, 1020.475, 1218.516, 3715.625, 2526.588
47.9, 213.8448, 6.304653, 1004.619, 697.4205, 286.514, 1199.959, 1348.5, 213.22, 508.8825, 476.745, 340.1311, 487.806, 1087.527, 594.5344, 206.9208, 1976.467, 911.4208, 260.4954, 659.5397, 214.1558, 5.254176, 848.931, 7.426051, 733.3101, 1485.356, 1084.871, 1222.061, 1489.084, 1324.456, 860.3286, 1180.521, 334.4099, 531.8661, 1109.976, 1239.422, 3740.24, 2411.015
48, 204.5521, 6.03861, 1054.122, 668.869, 274.4228, 1142.318, 1345.879, 203.8381, 546.7076, 457.0682, 325.9713, 466.7801, 1083.959, 570.2636, 197.6201, 2095.455, 870.4066, 249.9751, 659.0386, 204.7592, 5.042194, 911.9746, 7.11596, 700.9681, 1419.415, 1072.706, 1169.972, 1424.342, 1268.422, 817.355, 1128.965, 320.2867, 532.8203, 1062.05, 1185.786, 3695.502, 2442.664
48.1, 195.6633, 5.783794, 1038.772, 737.1241, 262.8418, 1174.849, 1367.432, 194.8689, 549.0883, 438.2035, 312.401, 446.6605, 1100.582, 546.9837, 188.7375, 2000.656, 939.456, 238.9273, 629.4731, 195.775, 4.838764, 915.1759, 6.818818, 670.0524, 1425.065, 1060.595, 1120.104, 1515.559, 1214.758, 776.5281, 1135.648, 306.7599, 508.6929, 1063.584, 1134.47, 3543.042, 2369.811
48.2, 187.1608, 5.53973, 1127.747, 706.9472, 251.7496, 1118.414, 1384.405, 186.2945, 525.0231, 423.5054, 315.2284, 427.4081, 1126.948, 534.2005, 180.2541, 1983.811, 897.1802, 228.3677, 613.0621, 187.1849, 4.643542, 875.3174, 85.29176, 640.5003, 1384.958, 1011.92, 1208.865, 1449.666, 1252.53, 737.7404, 1086.052, 293.8044, 485.6581, 1093.936, 1085.376, 3594.907, 2367.221
48.3, 199.5403, 5.305965, 1178.031, 678.0057, 241.1255, 1081.687, 1322.008, 178.0973, 502.0127, 406.026, 343.9423, 467.0627, 1078.142, 512.3928, 172.152, 1996.792, 856.8069, 218.2748, 705.0051, 178.9717, 4.456196, 837.1949, 81.73022, 612.2515, 1404.301, 1048.797, 1190.524, 1445.405, 1199.539, 700.8902, 1093.023, 324.0351, 496.1568, 1046.702, 1107.629, 3626.517, 2258.938
48.4, 252.1876, 5.082065, 1128.505, 709.0692, 230.9497, 1158.456, 1330.088, 170.2608, 511.9186, 389.2679, 329.6239, 461.2161, 1031.451, 491.4753, 220.2992, 2009.562, 943.7473, 208.6279, 673.3774, 171.1189, 4.276409, 827.53, 78.3174, 585.2487, 1360.101, 1000.663, 1220.86, 1472.322, 1148.79, 739.5294, 1045.289, 310.35, 473.6896, 1028.437, 1167.369, 3546.139, 2350.729
48.5, 241.2288, 4.867612, 1203.979, 713.1323, 221.2034, 1102.808, 1388.359, 162.7691, 517.7974, 373.2016, 315.9016, 480.4521, 986.7808, 471.4118, 210.3972, 1940.374, 901.2784, 227.942, 643.1686, 184.0914, 4.103875, 821.4172, 75.04709, 559.4367, 1432.724, 1109.224, 1168.823, 1425.91, 1234.227, 726.5164, 999.6387, 297.2429, 452.2398, 1073.189, 1116.851, 3491.354, 2243.2
48.6, 230.7462, 4.66221, 1182.395, 683.9376, 211.8683, 1139.969, 1325.783, 155.6071, 572.2793, 377.2329, 302.7505, 459.7431, 944.0455, 452.1673, 297.3782, 1924.585, 930.7079, 217.8679, 614.315, 176.0139, 3.938302, 785.6422, 89.6315, 534.7632, 1369.12, 1091.125, 1119.003, 1557.492, 1182.01, 690.2268, 1054.751, 327.1362, 559.144, 1026.851, 1130.874, 3445.997, 2374.797
48.7, 220.7191, 4.465474, 1132.686, 714.9803, 202.9272, 1117.999, 1409.199, 148.7602, 547.1978, 361.6633, 290.1469, 439.9268, 980.2858, 433.7084, 284.0116, 1898.526, 901.1951, 231.0818, 586.7559, 198.8713, 3.779409, 789.0837, 85.88875, 595.9764, 1335.648, 1120.484, 1203.259, 1588.767, 1182.799, 799.4734, 1050.465, 313.3202, 533.8247, 1091.548, 1155.386, 3470.302, 2266.167
48.8, 211.1277, 4.27704, 1201.098, 779.5061, 194.3635, 1064.295, 1345.685, 142.2146, 523.2155, 448.0871, 278.0679, 420.9647, 1049.684, 416.0031, 271.2458, 1812.637, 900.8416, 220.8689, 560.433, 190.1453, 3.626927, 852.0656, 82.30228, 717.282, 1402.649, 1097.184, 1151.971, 1586.097, 1262.768, 759.5397, 1056.625, 300.0876, 542.764, 1058.983, 1105.387, 3490.446, 2210.732
48.9, 201.9531, 4.096559, 1150.603, 747.5942, 186.1611, 1064.951, 1412.883, 135.957, 500.2842, 429.5931, 266.4919, 402.8199, 1004.224, 399.0206, 259.0539, 1892.84, 914.4073, 281.401, 612.3734, 181.8023, 3.480597, 903.3269, 78.86558, 728.379, 1340.38, 1070.926, 1236.052, 1517.137, 1209.344, 721.6006, 1010.48, 287.4139, 518.1863, 1038.979, 1209.76, 3489.184, 2249.744
49, 295.0266, 3.923693, 1126.712, 821.4803, 210.3838, 1123.554, 1468.621, 129.9747, 478.358, 411.8624, 255.3977, 385.4571, 960.7335, 382.7313, 247.4099, 1807.207, 873.2587, 274.8807, 662.8786, 173.8253, 3.340171, 937.2936, 75.57238, 696.2545, 1367.145, 1058.696, 1183.366, 1451.175, 1158.18, 685.5565, 966.3503, 275.2754, 494.7216, 1026.191, 1157.407, 3417.433, 2232.623
49.1, 282.2062, 3.758121, 1079.344, 787.85, 201.5054, 1069.583, 1496.561, 124.2557, 551.2134, 394.8634, 244.7654, 368.8428, 919.1263, 367.1071, 236.2893, 1822.099, 833.9619, 342.148, 633.1408, 198.749, 3.20541, 896.4719, 72.41669, 665.5467, 1306.452, 1178.081, 1132.927, 1388.081, 1141.642, 740.2065, 924.1479, 263.6496, 472.3195, 1112.937, 1290.3, 3460.838, 2130.497
49.2, 269.9429, 3.599536, 1168.416, 755.5964, 193.0016, 1018.204, 1429.109, 118.7883, 527.0552, 378.5661, 234.5758, 363.9361, 879.321, 352.1206, 225.6686, 1788.45, 932.427, 327.0265, 604.7371, 190.0284, 3.076086, 857.428, 69.39278, 636.1933, 1343.058, 1135.98, 1084.638, 1380.647, 1152.064, 703.2332, 883.7885, 252.5148, 450.9317, 1092.655, 1234.462, 3476.295, 2231.665
49.3, 258.2125, 3.447644, 1192.848, 741.5404, 184.8567, 1036.056, 1455.738, 113.5615, 503.9557, 409.2969, 224.8103, 348.2494, 841.2396, 337.7459, 269.5216, 1707.541, 947.409, 312.5733, 577.6076, 181.6905, 2.95198, 820.0847, 66.49514, 608.1345, 1283.434, 1149.289, 1038.406, 1491.189, 1161.634, 668.1066, 953.5329, 241.8502, 430.5125, 1104.904, 1291.467, 3587.404, 2129.582
49.4, 246.9919, 3.30216, 1142.7, 729.8949, 177.0556, 986.2874, 1390.126, 108.5646, 481.8686, 392.4038, 215.4514, 379.833, 804.8074, 323.9581, 257.4072, 1861.94, 904.7753, 298.7588, 644.0413, 173.7184, 2.832881, 822.1158, 63.71849, 661.1084, 1253.323, 1236.061, 994.1458, 1721.768, 1177.597, 634.7346, 911.8902, 231.636, 503.4013, 1217.926, 1235.578, 3439.403, 2032.17
49.5, 236.2588, 3.162816, 1128.684, 700.014, 169.5836, 938.91, 1546.555, 103.7877, 460.7495, 376.208, 206.4821, 451.0501, 821.8304, 310.7331, 245.8372, 1827.489, 864.0602, 285.5549, 712.916, 166.0961, 2.718587, 861.4897, 127.1951, 660.7961, 1237.938, 1179.333, 951.7717, 1646.909, 1127.776, 603.0295, 872.0661, 221.8533, 480.6061, 1267.575, 1182.108, 3495.999, 1939.213
49.6, 225.9922, 3.029352, 1183.416, 776.7728, 162.427, 955.6157, 1476.849, 99.22088, 440.556, 360.6807, 197.8861, 431.6085, 786.2388, 318.669, 346.4247, 1781.802, 863.8938, 272.9345, 713.8131, 158.8083, 2.608904, 929.4952, 121.8838, 631.6522, 1182.981, 1214.378, 911.2037, 1575.305, 1080.063, 572.9081, 906.5125, 212.4837, 458.8431, 1212.844, 1130.952, 3471.803, 2046.555
49.7, 216.1717, 2.90152, 1133.665, 744.9728, 155.5724, 1019.326, 1410.286, 94.85504, 568.2108, 345.7942, 189.6481, 413.0049, 830.261, 333.619, 330.8535, 1882.162, 825.0184, 260.8719, 681.7903, 151.8402, 2.503646, 928.9848, 116.7943, 642.9421, 1152.801, 1158.645, 872.3649, 1506.813, 1034.368, 814.0704, 887.6855, 203.5098, 438.0656, 1160.476, 1082.01, 3385.171, 2035.717
49.8, 206.7779, 2.779082, 1146.951, 714.4746, 149.007, 999.6514, 1346.722, 90.68131, 543.3075, 331.5222, 181.753, 395.2032, 834.3173, 324.1471, 315.9823, 1797.013, 832.274, 249.3425, 651.204, 145.1778, 2.402636, 888.525, 111.9173, 690.569, 1145.466, 1105.47, 939.1318, 1441.3, 1090.979, 773.4075, 848.9185, 264.6969, 418.229, 1110.369, 1122.586, 3484.827, 2072.972
49.9, 197.7924, 2.661811, 1224.597, 685.225, 142.7188, 951.632, 1432.516, 86.69123, 519.4957, 317.8391, 174.1865, 400.9759, 798.1849, 310.9144, 301.7795, 1798.897, 890.6077, 238.3226, 621.99, 138.8078, 2.3057, 849.8273, 107.2439, 660.112, 1122.186, 1090.45, 940.206, 1378.635, 1070.976, 734.7758, 849.9564, 253.5179, 399.2906, 1125.979, 1074.005, 3341.058, 1978.149
50, 189.1973, 2.549488, 1173.114, 657.1728, 136.6958, 950.7969, 1385.643, 82.87672, 547.3289, 304.7209, 166.9351, 383.6926, 763.6173, 298.2219, 288.2151, 1717.515, 850.5302, 227.7897, 638.6457, 132.7173, 2.212676, 871.3572, 102.7657, 630.9983, 1102.043, 1040.405, 900.131, 1318.695, 1084.258, 698.0736, 812.8371, 304.4584, 381.2098, 1118.359, 1100.232, 3309.638, 1887.663
50.1, 180.9757, 2.441905, 1123.795, 630.269, 130.9271, 905.1243, 1353.833, 79.23004, 626.0951, 292.144, 232.8721, 367.1543, 916.64, 347.8836, 275.2604, 1671.546, 846.8403, 217.7223, 609.995, 126.894, 2.123404, 833.4072, 98.47453, 603.1686, 1053.119, 992.6564, 919.4333, 1261.36, 1038.386, 663.2048, 846.4226, 291.6001, 363.9477, 1242.379, 1052.619, 3271.47, 1874.718
50.2, 216.2921, 2.338861, 1080.041, 604.4666, 125.4018, 861.6456, 1317.904, 75.74383, 598.6549, 280.0863, 223.1776, 351.3289, 957.2551, 333.6819, 282.5038, 1713.634, 808.7322, 208.0999, 582.6296, 161.6082, 2.037734, 897.9821, 94.36252, 576.5663, 1006.367, 947.0995, 880.2438, 1281.22, 1032.692, 630.0776, 809.4576, 303.3242, 347.4673, 1188.736, 1045.874, 3261.412, 1924.568
50.3, 206.8931, 2.240166, 1057.665, 625.6989, 120.1097, 932.0594, 1258.504, 72.41101, 572.4174, 268.5262, 213.8866, 336.1855, 915.7985, 330.253, 276.5401, 1663.997, 772.3391, 198.9027, 556.4919, 154.5173, 1.955521, 937.3768, 90.42221, 551.1373, 1011.08, 903.6334, 842.7246, 1225.515, 1029.729, 598.6052, 838.509, 290.5138, 331.7332, 1166.469, 1041.818, 3328.028, 1836.534
50.4, 260.4414, 2.145636, 1028.366, 600.0836, 138.3919, 997.4511, 1240.638, 69.22485, 580.9855, 257.4433, 204.9824, 321.6949, 914.1888, 383.9921, 264.1102, 1641.623, 894.8535, 190.112, 531.5268, 147.7375, 1.876624, 969.8538, 86.64644, 526.8298, 1049.086, 881.7706, 837.0991, 1247.653, 1075.265, 568.7048, 801.8896, 318.55, 316.7115, 1116.104, 1128.106, 3405.778, 1752.526
50.5, 249.1239, 2.055095, 1113.368, 575.517, 194.0551, 982.6293, 1380.834, 66.17887, 555.5224, 246.8177, 196.4489, 307.8289, 902.7322, 368.3164, 389.7082, 1567.356, 854.5849, 248.8038, 567.815, 141.2552, 1.800911, 927.614, 83.02834, 503.5944, 1061.333, 841.3027, 829.7688, 1285.44, 1029.774, 540.2979, 766.8694, 344.1922, 346.784, 1067.913, 1176.724, 3316.309, 1813.384
50.6, 238.2982, 1.968374, 1066.562, 623.2595, 185.8658, 975.0254, 1350.798, 63.26693, 531.1752, 236.6308, 191.6695, 294.5606, 863.637, 353.2805, 372.1916, 1644.004, 816.1284, 237.8076, 549.8147, 135.0573, 1.728253, 887.2139, 79.56131, 481.3837, 1180.282, 802.6921, 823.0066, 1229.551, 986.2068, 513.3099, 733.3787, 329.6558, 331.0808, 1061.042, 1245.625, 3402.272, 1796.333
