 , C000, C005, C006, C007, C008, C010, C015, C016, C018, C019, C020, C021, C027, C028, C030, C031, C032, C033, C036, C044, C048, C049, C053, C057, C059, C063, C064, C066, C069, C070, C075, C076, C077, C078, C083, C102, C103, C105
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
80.40000000000001, 1977.508, 253.932, 1519.125, 1266.992, 313.5452, 491.4099, 1067.185, 250.5887, 1279.442, 2334.472, 568.099, 613.9315, 367.3435, 326.7284, 781.6976, 511.3875, 1941.227, 1160.739, 101.0756, 2302.748, 573.621, 2306.757, 429.2404, 1132.283, 667.0869, 985.4391, 2188.821, 1970.489, 201.4185, 1079.546, 1550.547, 1991.186, 413.8647, 2242.506, 1931.276, 826.9257, 813.8363, 1634.36
80.5, 2008.919, 243.1367, 1511.927, 1202.017, 299.2686, 593.1852, 1023.207, 239.0488, 1227.757, 2253.232, 544.4567, 610.4237, 350.9804, 312.5938, 780.9908, 656.3384, 1960.432, 1145.165, 95.43282, 2307.618, 544.6453, 2210.554, 615.6108, 1130.059, 637.0098, 1026.133, 2291.912, 1895.336, 192.5392, 1149.406, 1481.802, 1911.37, 393.9504, 2290.441, 1899.948, 784.0465, 774.0562, 1615.183
80.59999999999999, 1964.381, 232.8003, 1491.012, 1155.37, 285.6421, 568.6906, 981.0408, 228.0403, 1221.674, 2278.489, 527.9195, 583.0595, 335.3462, 299.0707, 742.3431, 628.145, 1879.738, 1098.628, 90.10506, 2330.293, 517.1333, 2165.409, 862.9348, 1080.299, 608.2888, 978.8027, 2197.756, 1913.608, 184.0515, 1194.155, 1481.026, 1946.035, 451.5847, 2257.644, 1876.161, 743.3908, 736.2206, 1652.192
80.7, 1998.439, 222.9034, 1485.891, 1117.109, 272.636, 545.2073, 940.8228, 217.5388, 1394.187, 2276.813, 505.9493, 556.922, 320.4084, 286.1326, 705.6079, 601.1626, 2056.325, 1132.633, 85.07475, 2209.233, 491.011, 2305.033, 887.1818, 1098.949, 580.8627, 983.4733, 2151.888, 1973.602, 175.9378, 1364.288, 1534.111, 2124.329, 429.8554, 2338.977, 1802.814, 704.8433, 700.2344, 1692.808
80.8, 1911.542, 213.4272, 1420.321, 1137.804, 260.222, 522.6938, 999.9063, 207.5209, 1337.866, 2402.561, 484.8935, 557.7067, 306.1359, 273.7542, 838.511, 575.3393, 1971.684, 1086.605, 80.32526, 2094.462, 466.2083, 2266.387, 959.4955, 1050.56, 554.6732, 938.1103, 2342.143, 1902.944, 168.1819, 1409.927, 1484.71, 2029.403, 409.1718, 2450.871, 1939.625, 668.2945, 666.0071, 1720.649
80.90000000000001, 1886.618, 204.3538, 1409.02, 1079.454, 248.3734, 501.1099, 958.7006, 197.9643, 1307.852, 2299.476, 503.8323, 630.9474, 292.4993, 261.9113, 797.017, 550.6252, 1934.432, 1126.006, 75.84092, 2210.383, 442.6584, 2241.92, 1190.978, 1004.301, 529.6644, 894.8397, 2365.696, 1813.743, 160.7679, 1512.177, 1648.752, 1961.304, 389.4833, 2571.01, 1846.152, 726.9958, 633.4529, 1762.833
81, 2003.815, 195.6662, 1346.841, 1081.706, 237.0642, 480.4173, 919.1931, 188.8478, 1345.258, 2422.412, 482.8646, 602.6631, 279.47, 250.5808, 959.3966, 526.9728, 2231.873, 1127.18, 71.60693, 2172.242, 420.2981, 2277.621, 1130.978, 1153.995, 505.7833, 853.5649, 2268.508, 1794.676, 153.6807, 1446.672, 1618.209, 2097.193, 377.8314, 2569.865, 1757.184, 689.2983, 602.49, 1776.909
81.09999999999999, 1955.681, 187.3479, 1287.407, 1026.232, 226.27, 460.5792, 958.3412, 180.1512, 1406.54, 2318.476, 462.7695, 575.6469, 267.0212, 239.7404, 911.9204, 504.3363, 2161.646, 1100.079, 67.60931, 2059.393, 399.0674, 2182.633, 1188.613, 1103.181, 482.9789, 849.7218, 2356.525, 1710.55, 146.9059, 1384.004, 1598.641, 2003.48, 359.651, 2598.936, 1779.956, 653.5557, 573.0405, 1699.203
81.2, 1956.4, 179.3833, 1335.294, 1030.327, 215.9673, 441.5603, 994.6899, 171.855, 1349.72, 2266.104, 443.5106, 610.6488, 255.1269, 229.369, 866.7936, 482.6722, 2182.392, 1055.373, 63.83487, 2040.299, 378.909, 2280.463, 1202.937, 1174.913, 461.2027, 889.9337, 2316.595, 1796.895, 140.4298, 1467.919, 1527.763, 2284.635, 402.2758, 2568.361, 1852.359, 705.9009, 683.4265, 1648.62
81.3, 1923.476, 171.7572, 1276.37, 1011.724, 206.1337, 423.3267, 982.1793, 163.9409, 1337.137, 2324.401, 425.0533, 583.2745, 243.7624, 219.4463, 823.9, 461.9388, 2092.561, 1244.936, 60.27114, 1934.304, 359.769, 2185.357, 1142.333, 1294.874, 440.4083, 848.8852, 2264.456, 1793.438, 134.2392, 1528.563, 1598.109, 2312.216, 411.7948, 2612.946, 2001.367, 737.6449, 650.0208, 1737.714
81.40000000000001, 1934.635, 164.4554, 1220.045, 971.5056, 196.7478, 405.8461, 941.7042, 156.3912, 1283.121, 2379.431, 504.6064, 747.6526, 232.9041, 254.1833, 828.8181, 457.4342, 2129.008, 1194.344, 56.90637, 1950.781, 341.5957, 2287.172, 1162.048, 1237.858, 420.5515, 880.9983, 2171.428, 1787.266, 128.3214, 1462.347, 1527.254, 2382.222, 391.9801, 2630.224, 1981.056, 699.3953, 618.248, 1704.622
81.5, 1956.38, 157.4639, 1166.206, 975.2059, 187.7893, 389.0872, 902.897, 149.1892, 1247.159, 2406.32, 483.6064, 724.911, 222.5295, 243.1871, 787.8036, 472.8937, 2041.375, 1145.808, 53.72944, 2023.021, 435.2642, 2237.382, 1173.523, 1183.351, 401.59, 879.1785, 2352.13, 1792.471, 122.6646, 1399, 1459.541, 2356.725, 398.5015, 2689.813, 1885.587, 718.0159, 622.3441, 1705.215
81.59999999999999, 1997.002, 150.7697, 1226.802, 931.5771, 179.2387, 373.0205, 988.9991, 142.3189, 1349.104, 2359.915, 463.4804, 699.9925, 212.6171, 232.6666, 810.5453, 452.5803, 2034.18, 1099.244, 50.72987, 1917.924, 413.2774, 2399.249, 1171.898, 1131.245, 383.4834, 838.6261, 2333.913, 1774.45, 117.2571, 1473.945, 1394.831, 2274.288, 379.3265, 2579.54, 1845.657, 680.7841, 591.9241, 1630.644
81.7, 2007.27, 144.3601, 1229.191, 913.7645, 171.0775, 357.6172, 948.243, 135.7649, 1373.912, 2332.996, 444.192, 700.6113, 203.1461, 222.6012, 868.1044, 433.1394, 2062.156, 1054.573, 47.89776, 1913.643, 480.536, 2410.46, 1148.46, 1081.433, 366.1932, 799.9442, 2238.031, 1750.73, 112.088, 1413.479, 1332.989, 2172.66, 406.5024, 2610.539, 1926.866, 718.9713, 562.9911, 1699.374
81.8, 1919.989, 138.223, 1239.181, 959.7026, 163.2878, 342.8499, 951.6602, 129.5128, 1318.41, 2333.606, 425.7063, 737.2306, 194.0971, 212.9712, 854.4879, 414.5336, 2060.735, 1013.248, 45.22376, 1908.792, 456.2624, 2523.33, 1112.288, 1166.269, 349.6825, 763.0466, 2276.504, 1742.64, 107.1468, 1429.149, 1374.288, 2325.022, 414.7717, 2656.456, 1834.009, 681.6899, 535.4723, 1625.059
81.90000000000001, 1871.764, 132.3468, 1268.243, 940.2881, 155.8528, 328.6924, 947.0369, 123.5486, 1265.151, 2233.48, 407.9899, 704.1819, 185.4512, 203.7579, 812.2032, 396.7271, 2162.777, 1091.109, 42.69904, 1864.471, 433.2149, 2418.095, 1100.802, 1187.065, 333.9163, 830.2039, 2213.918, 1660.954, 102.4234, 1367.24, 1414.397, 2351.221, 398.0026, 2616.539, 1804.333, 720.377, 682.259, 1651.828
82, 1790.375, 126.7204, 1268.021, 892.0673, 148.7564, 315.1195, 908.0099, 117.859, 1347.831, 2341.232, 391.0108, 672.6147, 177.1903, 194.9431, 826.3264, 379.6854, 2116.875, 1046.768, 40.31527, 1803.533, 539.0797, 2444.098, 1045.344, 1134.795, 318.8609, 791.9105, 2193.125, 1610.589, 319.1104, 1308.013, 1376.684, 2246.156, 378.8516, 2613.187, 1717.381, 683.0228, 714.2392, 1676.948
82.09999999999999, 1712.526, 121.3332, 1212.065, 871.1276, 141.9831, 302.1071, 910.9168, 112.4315, 1293.383, 2240.779, 422.7785, 642.4626, 169.2975, 186.5097, 785.4352, 363.3758, 2029.742, 1004.229, 38.06458, 1737.979, 511.8488, 2465.523, 992.6807, 1152.193, 499.6996, 755.3834, 2119.571, 1727.307, 387.369, 1404.839, 1406.818, 2282.733, 420.8625, 2621.484, 1634.619, 695.9236, 679.3274, 1603.614
82.2, 1894.36, 116.175, 1158.578, 858.3095, 135.5182, 289.6321, 873.3784, 107.2539, 1241.135, 2172.99, 428.3733, 613.6622, 161.7562, 178.4411, 768.5131, 347.7667, 1988.446, 1000.382, 35.93954, 1647.69, 485.9935, 2440.718, 942.6701, 1154.119, 477.1696, 720.5411, 2147.145, 1646.34, 370.2924, 1343.984, 1344.445, 2298.559, 459.3299, 2580.027, 1736.537, 686.0305, 646.1221, 1533.487
82.3, 1811.989, 111.2361, 1153.925, 826.4949, 211.3262, 277.6721, 883.2642, 102.3147, 1226.585, 2147.695, 528.6404, 586.1528, 154.5509, 170.7216, 730.4829, 332.8282, 1985.967, 1136.741, 33.93314, 1629.792, 461.4442, 2411.438, 949.4946, 1220.219, 559.715, 858.2467, 2058.936, 1569.168, 353.9687, 1357.546, 1376.4, 2195.847, 437.228, 2563.24, 1783.328, 691.9661, 614.5399, 1466.426
82.40000000000001, 1746.805, 106.5071, 1166.106, 784.1097, 201.7039, 266.2061, 897.7184, 114.5304, 1177.035, 2145.434, 506.6402, 559.8766, 147.6665, 163.336, 802.475, 318.5313, 1904.221, 1150.319, 32.03874, 1652.951, 510.55, 2347.537, 901.6598, 1166.49, 534.4789, 818.6599, 1974.351, 1515.992, 338.3645, 1298.739, 1334.205, 2195.509, 416.1895, 2634.37, 1697.388, 766.0403, 584.5013, 1485.359
82.5, 1698.495, 101.9793, 1266.225, 790.0378, 192.5197, 255.2135, 938.2861, 109.2562, 1279.272, 2103.48, 485.5556, 534.7784, 141.0888, 156.2699, 762.7642, 304.8486, 1825.841, 1103.572, 30.25011, 1567.079, 484.7602, 2355.408, 1088.617, 1115.126, 510.3807, 780.8989, 2157.223, 1524.017, 494.0491, 1398.85, 1527.168, 2097.402, 396.1635, 2526.37, 1793.468, 726.3183, 555.9311, 1601.272
82.59999999999999, 1865.455, 97.64385, 1210.348, 897.8436, 183.7538, 244.6748, 899.6198, 104.2248, 1269.091, 2086.772, 465.3485, 510.8052, 134.804, 184.0415, 725.0185, 291.7537, 2044.725, 1157.942, 28.56133, 1574.144, 460.2732, 2454.623, 1033.773, 1193.962, 487.369, 822.6411, 2206.268, 1532.078, 472.2697, 1338.254, 1488.809, 2123.609, 377.101, 2509.776, 1707.039, 688.656, 654.7899, 1605.833
82.7, 1784.34, 93.49276, 1156.937, 990.9033, 175.3869, 234.5714, 862.5469, 99.42512, 1314.455, 2155.798, 445.9823, 487.9068, 128.7993, 176.0797, 689.1406, 279.2212, 1960.561, 1110.885, 26.96683, 1562.415, 437.0232, 2367.075, 981.6927, 1141.389, 465.3949, 784.6965, 2115.63, 1477.039, 451.4505, 1280.283, 1476.035, 2028.715, 411.9969, 2613.214, 1722.761, 652.9467, 941.3051, 1652.208
82.8, 1706.753, 89.51814, 1105.883, 1061.424, 167.401, 224.8851, 827.0017, 94.84647, 1261.355, 2063.302, 427.4221, 466.0348, 123.062, 168.4623, 738.1257, 267.2271, 2023.024, 1326.214, 62.94156, 1481.247, 414.9475, 2292.089, 932.2357, 1276.369, 444.4115, 748.5021, 2285.548, 1407.802, 431.549, 1250.642, 1472.967, 1987.417, 392.1725, 2724.132, 1658.555, 713.3922, 1083.334, 1594.52
82.90000000000001, 1632.539, 85.71249, 1057.082, 1336.178, 159.7788, 215.5988, 792.9214, 90.47868, 1328.473, 1974.774, 409.6343, 445.1433, 117.5802, 161.1745, 701.5992, 255.7482, 1987.042, 1272.318, 59.4277, 1570.573, 393.987, 2260.477, 885.2704, 1220.167, 424.3742, 713.9772, 2191.653, 1341.812, 412.5248, 1196.466, 1434.876, 1944.828, 423.8223, 2687.702, 1697.964, 676.4001, 1257.034, 1584.196
83, 1635.384, 82.06863, 1010.434, 1530.007, 152.5036, 206.696, 766.4648, 185.9007, 1359.715, 2054.85, 392.5868, 425.1884, 112.3427, 154.2019, 682.8542, 244.7623, 1966.579, 1220.614, 56.11002, 1488.981, 420.2518, 2418.496, 840.6711, 1166.44, 405.2403, 681.0448, 2101.616, 1304.333, 541.4589, 1224.598, 1371.258, 2050.366, 403.4289, 2729.952, 1616.138, 693.077, 1231.89, 1672.678
83.09999999999999, 1575.614, 78.57968, 1111.238, 1536.705, 145.5597, 198.1608, 735.3348, 177.3397, 1333.39, 2131.507, 376.2487, 406.1279, 107.3385, 147.531, 649.0629, 234.2484, 1985.745, 1171.01, 52.97755, 1411.628, 399.0234, 2353.908, 901.9532, 1177.906, 386.9691, 649.6314, 2096.483, 1243.193, 564.1948, 1264.576, 1310.462, 1958.745, 384.0168, 2749.492, 1565.288, 657.1384, 1171.675, 1731.02
83.2, 1507.102, 75.23905, 1184.479, 1512.21, 164.3261, 189.978, 705.032, 169.173, 1384.164, 2102.635, 360.5905, 506.0063, 102.5571, 141.1487, 752.3306, 224.1861, 2049.512, 1248.906, 50.01995, 1394.676, 492.0964, 2448.507, 984.5157, 1126.039, 445.1347, 619.667, 2084.591, 1293.663, 539.3232, 1346.789, 1330.307, 1973.766, 377.3618, 2636.771, 1665.198, 623.0633, 1125.094, 1771.105
83.3, 1710.226, 72.04044, 1173.261, 1666.214, 307.1736, 182.1331, 932.113, 161.3824, 1601.269, 2012.419, 346.3785, 483.3229, 97.98877, 140.5296, 715.1011, 214.5561, 2022.435, 1353.203, 47.22748, 1533.215, 467.2389, 2429.111, 988.0765, 1241.736, 425.0648, 843.2906, 2106.999, 1358.194, 577.6879, 1293.208, 1309.024, 2056.755, 359.204, 2682.963, 1584.95, 809.8811, 1185.953, 1751.567
83.40000000000001, 1664.04, 81.17249, 1121.487, 2062.761, 554.4396, 174.6122, 924.6592, 153.9506, 1635.856, 1926.074, 411.6082, 577.3218, 93.62392, 528.9581, 917.371, 205.3397, 2086.428, 1433.249, 119.5154, 1676.289, 443.6369, 2327.806, 973.9111, 1187.059, 621.776, 804.3936, 2189.861, 1294.529, 552.2214, 1514.398, 1471.365, 2139.168, 341.92, 2606.862, 1672.604, 767.8857, 1273.077, 1674.97
83.5, 1591.683, 77.72163, 1104.734, 2262.378, 529.1943, 167.4019, 886.5544, 146.861, 1653.823, 1880.143, 394.4785, 551.4415, 89.45349, 819.5075, 1448.182, 196.5192, 2000.548, 1375.004, 112.8432, 1703.843, 695.7773, 2463.977, 1012.049, 1236.876, 717.1814, 767.2906, 2304.761, 1233.848, 527.8776, 1448.796, 1561.688, 2043.579, 439.8571, 2680.71, 1592, 1025.099, 1338.716, 1729.301
83.59999999999999, 1622.905, 74.41749, 1114.86, 2437.005, 520.3518, 160.4893, 850.02, 140.0978, 1600.71, 1827.786, 378.0617, 526.7214, 85.46883, 1216.088, 1906.736, 188.0776, 1918.202, 1408.68, 132.9132, 1615.327, 660.6311, 2421.621, 961.0623, 1263.776, 793.1588, 731.8992, 2432.197, 1176.011, 504.607, 1386.036, 1588.094, 1952.261, 565.5286, 2669.525, 1515.28, 971.9436, 1273.28, 1803.065
83.7, 1600.24, 71.25381, 1111.173, 2632.578, 496.6587, 153.8621, 814.991, 133.6462, 1615.658, 1749.363, 362.3281, 503.1094, 81.66167, 1213.586, 2154.338, 179.9986, 1839.246, 1351.434, 153.0312, 1531.41, 627.2603, 2320.628, 1013.847, 1316.82, 799.3385, 798.024, 2492.198, 1120.885, 482.3622, 1355.89, 1517.684, 1941.315, 634.7, 2911.856, 1442.257, 921.5447, 1258.794, 1724.216
83.8, 1539.837, 68.22462, 1062.139, 2526.009, 474.0444, 147.5086, 781.4056, 127.4916, 1550.391, 1782.864, 347.2493, 480.5559, 78.0241, 1237.797, 2100.124, 172.2666, 1890.672, 1296.514, 144.4879, 1588.924, 595.5751, 2258.172, 962.7704, 1344.828, 973.3654, 761.215, 2389.814, 1108.247, 461.098, 1360.257, 1568.605, 1854.567, 604.1597, 2839.349, 1372.753, 984.0036, 1254.81, 1648.815
83.90000000000001, 1472.881, 65.32422, 1015.268, 2400.87, 452.4598, 141.4174, 749.2043, 121.6205, 1640.568, 1706.369, 332.798, 459.0135, 74.54856, 1184.248, 1996.199, 164.8668, 1812.849, 1243.825, 161.9738, 1530.118, 637.3249, 2298.445, 1076.637, 1285.611, 929.4789, 726.1037, 2291.636, 1056.298, 440.7712, 1301.332, 1524.76, 1771.695, 656.8216, 2722.945, 1306.599, 932.9794, 1332.392, 1637.448
84, 1473.487, 62.54712, 970.4654, 2277.747, 431.858, 135.5778, 744.9026, 116.0197, 1574.294, 1660.242, 318.9481, 438.4367, 71.22784, 1133.017, 1961.248, 157.7849, 1738.23, 1193.278, 152.9312, 1514.582, 605.1313, 2202.589, 1046.012, 1229.002, 918.791, 692.6119, 2218.837, 1006.784, 421.3405, 1244.96, 1567.99, 1940.115, 625.2168, 2884.678, 1243.633, 884.601, 1405.231, 1565.841
84.09999999999999, 1411.553, 59.88808, 987.6657, 2301.652, 412.1943, 129.9794, 740.8729, 110.6769, 1510.698, 1634.62, 305.6746, 418.7824, 68.05503, 1114.969, 1864.195, 151.0071, 1666.682, 1144.786, 144.3935, 1490.267, 574.5639, 2160.598, 993.3149, 1174.886, 955.8385, 660.665, 2220.347, 1025.361, 402.7664, 1235.001, 1522.231, 1875.358, 649.1347, 2766.416, 1183.701, 838.7311, 1435.404, 1584.995
84.2, 1446.776, 57.34208, 1054.933, 2282.944, 393.4259, 124.6121, 752.7433, 105.5801, 1449.671, 1790.765, 292.9535, 400.0092, 65.02356, 1066.735, 1866.626, 144.5205, 1818.569, 1130.147, 136.3324, 1412.847, 545.5406, 2070.491, 943.2724, 1123.152, 912.7424, 630.1917, 2209.755, 977.2968, 460.7012, 1265.695, 1454.741, 1791.557, 617.8998, 2653.001, 1255.667, 795.2397, 1396.106, 1515.682
84.3, 1383.867, 54.90432, 1048.307, 2243.875, 375.5121, 119.4664, 721.7231, 100.718, 1433.208, 1713.931, 280.7618, 382.0775, 62.12712, 1020.587, 1850.189, 138.3125, 1743.714, 1095.551, 128.7213, 1501.39, 517.9833, 2108.124, 1087.791, 1174.254, 871.5893, 601.1239, 2118.974, 1080.286, 526.056, 1210.867, 1390.243, 1763.534, 617.8942, 2745.766, 1214.756, 754.0036, 1327.865, 1558.059
84.40000000000001, 1364.261, 52.57019, 1040.831, 2128.802, 358.4139, 114.5332, 730.82, 96.07983, 1439.563, 1702.928, 316.4145, 364.9496, 59.3597, 976.4351, 1815.943, 132.3712, 1727.9, 1051.03, 121.5351, 1455.26, 598.4041, 2065.038, 1032.989, 1122.549, 832.2917, 573.3969, 2031.923, 1043.594, 637.1793, 1353.857, 1434.705, 1777.406, 588.1625, 2740.483, 1293.483, 742.5344, 1306.165, 1489.924
84.5, 1520.206, 50.3353, 994.9008, 2155.58, 342.0943, 109.8037, 721.8555, 91.65525, 1450.041, 1847.982, 303.2464, 348.5896, 56.71556, 1036.797, 1817.193, 126.6851, 1969.796, 1008.318, 114.7502, 1379.658, 598.3007, 2087.265, 1053.861, 1073.12, 794.7659, 655.3593, 2088.444, 1012.251, 609.0902, 1295.209, 1371.095, 1697.983, 559.8614, 2654.97, 1325.173, 732.0355, 1242.32, 1490.796
84.59999999999999, 1499.466, 48.19542, 950.9972, 2053.162, 326.5178, 105.2695, 737.9104, 87.43442, 1484.612, 1768.693, 290.6263, 332.963, 54.18919, 1013.879, 1833.622, 121.2433, 1939.057, 1026.477, 108.344, 1307.984, 568.0784, 2077.424, 1085.381, 1197.686, 758.9321, 683.7446, 2277.259, 964.8019, 582.2394, 1264.332, 1310.306, 1819.076, 532.9221, 2546.125, 1447.881, 694.0768, 1225.17, 1481.919
