 , C000, C001, C002, C003, C005, C006, C007, C008, C010, C011, C012, C013, C014, C015, C016, C017, C018, C019, C020, C021, C023, C025, C028, C029, C030, C031, C033, C039, C045, C046, C051, C054, C097
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
236.8, 1063.331, 14.04651, 555.1393, 358.2053, 426.8281, 66.39522, 238.0541, 290.4017, 289.1761, 0.04986224, 453.7301, 0.6967148, 7.306262, 890.3027, 617.6161, 171.7675, 144.4659, 220.9921, 522.4279, 166.6086, 2170.365, 325.7598, 117.1972, 237.0304, 1078.67, 463.6786, 123.4065, 616.4405, 209.4007, 186.6922, 599.9644, 1434.994, 411.7466
236.9, 1011.053, 13.33735, 529.5609, 342.4185, 404.4742, 63.15645, 226.7419, 272.9187, 313.8654, 0.046977, 518.5018, 0.6557611, 6.926247, 851.8333, 587.561, 162.2532, 136.028, 257.3136, 496.8303, 158.1525, 2117.932, 362.4401, 111.5085, 225.4002, 1027.146, 440.256, 117.5195, 583.0789, 199.1869, 176.5858, 569.7038, 1414.78, 391.632
237, 961.3459, 12.66399, 505.161, 327.3275, 383.291, 60.07568, 215.9673, 326.5981, 296.2383, 0.04425872, 494.2965, 0.6172148, 6.565998, 815.0261, 648.6603, 153.2658, 128.083, 245.434, 472.4869, 150.1255, 2073.608, 344.0468, 106.0959, 214.3407, 978.0818, 418.0165, 111.9134, 551.5229, 189.4712, 167.0265, 540.9695, 1350.316, 372.4999
237.1, 914.0825, 12.02463, 481.8854, 312.9016, 512.0881, 57.14518, 205.7047, 317.7552, 298.432, 0.04169772, 471.2213, 0.5809343, 6.224485, 803.916, 617.0945, 144.7762, 120.602, 234.1028, 449.3363, 142.506, 2046.817, 336.7083, 100.9461, 203.8238, 931.3618, 470.6899, 106.5748, 521.6746, 180.2295, 157.9846, 513.6846, 1346.878, 354.3026
237.2, 921.9903, 11.41755, 522.7582, 347.6374, 485.269, 54.35763, 195.9297, 316.2699, 302.8324, 0.03928492, 449.2233, 0.5467864, 5.900736, 834.7585, 638.556, 204.2197, 113.558, 237.6275, 620.9943, 135.2731, 2055.307, 390.5757, 96.04627, 259.7657, 886.8735, 463.9663, 101.4908, 818.3672, 171.4385, 483.2768, 487.7758, 1339.753, 336.9941
237.3, 876.6617, 10.84111, 536.1736, 440.8341, 459.8544, 51.70606, 186.6193, 297.2295, 285.8248, 0.03701173, 428.2522, 0.5146457, 5.593826, 798.6891, 630.8782, 192.9077, 106.9254, 249.5651, 682.6182, 128.4074, 2126.022, 429.8391, 91.38425, 247.02, 943.6661, 478.0224, 119.7231, 774.0774, 163.0763, 608.4417, 463.1737, 1278.708, 320.5313
237.4, 884.6345, 10.29378, 528.4952, 421.4057, 435.7708, 49.18384, 177.7513, 279.3354, 269.7725, 0.03487007, 408.2601, 0.4843943, 5.302878, 795.4016, 600.1777, 182.2224, 100.6801, 246.044, 773.4731, 121.8902, 2074.203, 408.0253, 86.94853, 264.2816, 985.8015, 453.8752, 198.6436, 732.1846, 155.122, 575.5042, 439.8125, 1335.728, 304.8727
237.5, 851.1256, 9.774085, 504.1444, 402.8336, 412.9486, 46.78465, 169.3046, 262.5186, 289.6197, 0.03285234, 404.6143, 0.4559211, 5.027064, 913.7736, 671.893, 172.1289, 94.79966, 234.6847, 735.5749, 115.7037, 2098.252, 387.3186, 82.72811, 351.287, 1038.24, 430.9477, 189.1676, 823.6003, 147.5557, 544.3499, 417.6296, 1274.866, 289.979
237.6, 927.3301, 9.280625, 505.8681, 385.0799, 391.3216, 44.50249, 161.2594, 246.7143, 273.3542, 0.03095137, 385.7257, 0.4291216, 4.765595, 1024.56, 778.5854, 162.5945, 89.26266, 223.8498, 699.5336, 109.8312, 2041.22, 399.2696, 78.71255, 334.0506, 988.6469, 519.1275, 272.2255, 779.0273, 140.3585, 514.882, 396.5655, 1299.612, 275.813
237.7, 881.739, 8.812078, 482.5599, 368.1087, 370.8272, 42.33165, 202.1758, 231.8613, 283.4387, 0.02916039, 367.7189, 0.4038974, 4.517726, 1071.284, 740.697, 153.5882, 163.56, 213.5152, 758.6799, 104.2568, 2046.339, 398.0662, 74.8919, 317.66, 941.4222, 492.9039, 259.2393, 850.6482, 133.5123, 487.0093, 483.9341, 1257.906, 262.3389
237.8, 838.3893, 8.367187, 460.3256, 351.8855, 479.9433, 40.26671, 331.8236, 217.9026, 267.5204, 0.02747305, 350.5527, 0.3801559, 4.282749, 1031.846, 704.6523, 145.0807, 154.0069, 203.6576, 721.5066, 98.96525, 2112.377, 377.8649, 71.2567, 302.0736, 896.4533, 468.0049, 246.8727, 804.6114, 127, 460.6455, 498.0736, 1238.903, 249.5231
237.9, 826.9141, 7.944756, 439.1158, 336.3773, 454.8076, 38.3025, 316.0556, 275.4739, 252.496, 0.02588334, 334.1878, 0.3578099, 4.059994, 1007.076, 765.1786, 137.0446, 145.0117, 194.2552, 686.1547, 93.94231, 2077.229, 358.6888, 67.79795, 287.252, 853.6324, 444.3637, 235.096, 761.066, 120.8054, 435.7089, 472.9522, 1205.207, 237.3334
238, 877.3915, 7.543653, 461.7669, 321.5525, 430.9884, 36.4341, 301.0368, 258.8896, 238.3154, 0.02438563, 318.5869, 0.3367775, 3.848825, 1056.596, 857.5435, 129.4535, 136.542, 185.2869, 725.909, 89.17432, 2147.781, 340.4858, 64.50709, 273.1576, 812.857, 459.4839, 223.8811, 851.9805, 114.9129, 412.1222, 449.0978, 1220.17, 225.7392
238.1, 834.2556, 7.162799, 499.3245, 307.3811, 408.4166, 34.65684, 286.7318, 259.4146, 224.9313, 0.02297457, 331.3206, 0.3169813, 3.648639, 1010.941, 847.6415, 122.283, 172.4053, 176.7326, 707.139, 84.64832, 2097.523, 323.2067, 61.37596, 259.7548, 844.6331, 464.0084, 213.2012, 805.8715, 109.3079, 389.8123, 497.5071, 1164.573, 214.7114
238.2, 793.2403, 6.801174, 476.3178, 293.8342, 387.0269, 32.96627, 294.6759, 266.371, 212.2988, 0.02164517, 334.5056, 0.2983488, 3.458865, 1044.447, 957.3843, 115.5096, 162.3355, 168.5732, 672.4911, 80.35203, 2109.921, 409.5361, 58.39682, 247.0096, 804.2875, 499.8816, 203.0308, 762.258, 103.9762, 368.7102, 472.4143, 1287.883, 204.2223
238.3, 795.3342, 6.457806, 609.5428, 280.8844, 366.7575, 31.35818, 280.6731, 279.1259, 200.3758, 0.02039269, 351.3527, 0.2808116, 3.278962, 1068.559, 961.8425, 109.1114, 152.8539, 160.7906, 639.5408, 76.2738, 2052.622, 438.5597, 55.56227, 234.8897, 765.8691, 474.6301, 193.3455, 721.0048, 98.90464, 348.7504, 479.0346, 1229.201, 194.2456
238.4, 756.2325, 6.131773, 616.2136, 268.5053, 499.7179, 29.82852, 348.8103, 262.3217, 215.1659, 0.01921268, 364.4675, 0.2643052, 3.108416, 1022.388, 960.5736, 171.1319, 143.9261, 153.3672, 726.5337, 72.40256, 1983.383, 416.3034, 52.86532, 300.1612, 790.2347, 495.3605, 184.1223, 681.9843, 94.08041, 329.8712, 695.9171, 1249.076, 184.7563
238.5, 719.0532, 5.822201, 587.8212, 439.9382, 473.5466, 28.37348, 332.235, 246.5292, 258.5217, 0.01810095, 347.4531, 0.248769, 2.94674, 1089.515, 925.3128, 235.012, 135.5198, 146.2866, 717.5457, 68.7278, 1901.988, 581.5526, 50.29928, 469.2195, 881.0924, 562.5569, 175.339, 645.0754, 89.4915, 312.0139, 660.817, 1329.919, 175.7306
238.6, 683.7017, 5.528258, 640.6389, 546.0898, 637.7534, 26.98942, 316.4474, 275.9018, 244.0027, 0.01705356, 331.2329, 0.2341461, 21.1984, 1053.79, 880.2842, 221.9944, 138.5785, 139.5329, 723.1176, 65.23955, 1947.711, 664.107, 47.85779, 580.2872, 839.0053, 741.0211, 166.9747, 610.1641, 85.12642, 604.4597, 627.4872, 1326.654, 167.1458
238.7, 748.5562, 5.249156, 611.121, 522.0226, 811.8899, 25.67288, 326.1357, 397.0238, 230.2992, 0.01606677, 315.77, 0.2203828, 20.09583, 1116.177, 837.4468, 209.6979, 188.9752, 133.091, 687.6867, 61.92834, 1867.779, 669.8844, 45.53481, 551.8147, 1005.969, 763.3463, 159.0094, 577.1422, 80.97425, 571.7378, 595.8385, 1440.334, 158.9804
238.8, 756.1496, 4.984144, 603.6553, 499.0161, 769.3694, 24.42055, 310.638, 428.9454, 217.3652, 0.01513708, 301.0289, 0.2074285, 19.0506, 1067.948, 796.694, 198.0825, 177.9376, 126.9465, 690.536, 58.7852, 1963.725, 646.3024, 43.32458, 524.7392, 957.9169, 724.7859, 151.4241, 545.9075, 77.02461, 540.7873, 565.7861, 1458.792, 151.2139
238.9, 718.9744, 4.732512, 575.8414, 477.0236, 729.0759, 23.22931, 295.8766, 403.1216, 205.1577, 0.01426118, 286.976, 0.1952356, 18.05973, 1021.803, 757.9243, 187.1105, 167.5448, 121.0856, 656.7015, 55.80158, 2014.823, 771.4255, 41.22163, 498.9922, 912.1601, 688.1735, 144.2006, 516.3631, 73.26762, 511.5123, 537.2494, 1392.323, 143.8268
239, 719.3947, 4.493583, 549.3091, 456.0003, 690.8926, 22.09619, 281.8168, 378.8525, 439.0663, 0.01343597, 273.579, 0.1837595, 17.12041, 977.6513, 721.0413, 176.7463, 157.7589, 115.4954, 624.5248, 52.9694, 1970.325, 931.5262, 39.22076, 474.5085, 868.589, 653.4106, 137.3218, 488.4177, 69.69389, 483.822, 510.152, 1415.077, 136.8006
239.1, 684.0265, 4.266717, 566.9216, 435.9035, 654.7091, 21.01833, 289.494, 356.0445, 459.7865, 0.01265851, 260.8076, 0.1729579, 16.22994, 935.4076, 685.9532, 166.9561, 148.5446, 110.1632, 593.9247, 50.28096, 1921.062, 895.3026, 37.31702, 451.2262, 827.0991, 620.4037, 130.771, 461.9847, 66.29446, 457.6308, 484.4214, 1350.6, 130.1176
239.2, 788.4295, 4.051305, 540.8003, 416.6924, 620.4206, 19.99306, 275.7375, 334.6096, 433.9642, 0.01192603, 248.6323, 0.1627913, 15.38578, 894.9892, 722.594, 157.7082, 139.8685, 105.0772, 564.824, 47.72897, 1883.959, 860.362, 35.50568, 429.0862, 787.5911, 589.0641, 130.4413, 436.9822, 63.06085, 432.8574, 459.9885, 1316.308, 123.7611
239.3, 749.6672, 3.846769, 515.8826, 398.328, 587.9279, 19.01779, 337.2552, 314.4651, 409.5921, 0.01123594, 237.0254, 0.1532222, 14.58553, 856.3173, 687.4303, 148.9726, 166.9026, 100.226, 537.149, 45.30651, 1943.85, 816.6998, 33.78226, 408.0326, 749.9702, 559.3076, 124.2188, 579.7417, 59.98496, 409.425, 436.788, 1256.331, 117.7151
239.4, 712.8107, 3.652559, 527.0507, 380.7729, 557.1368, 18.0901, 355.4969, 295.5334, 386.5887, 0.01058578, 225.9603, 0.1442157, 13.82691, 819.3163, 662.1394, 140.7209, 157.1542, 95.59881, 535.1349, 43.007, 1864.912, 775.2535, 32.14249, 388.0119, 714.1464, 531.0543, 146.1744, 548.3663, 57.0591, 387.2612, 414.7576, 1199.087, 360.6888
239.5, 677.7661, 3.468154, 502.7664, 363.9916, 694.6456, 17.20767, 338.6039, 277.7415, 364.8773, 0.009973247, 215.4118, 0.1357385, 13.10774, 783.9142, 698.1169, 132.9262, 147.9753, 91.18522, 508.9147, 40.8242, 1943.281, 735.9105, 30.58232, 424.6701, 680.0338, 563.9971, 139.2014, 540.209, 54.27596, 366.2971, 393.8384, 1216.853, 693.1121
239.6, 644.4445, 3.293059, 479.6011, 347.9498, 658.2656, 16.36827, 322.5137, 261.0206, 344.3853, 0.009396153, 205.3557, 0.1277597, 12.42598, 750.0417, 664.1443, 125.5633, 139.3324, 86.9754, 483.9792, 38.75219, 1863.532, 698.564, 29.09787, 403.8332, 647.5507, 535.5069, 132.561, 605.114, 51.62857, 346.468, 373.9743, 1161.408, 980.4705
239.7, 669.6678, 3.126803, 457.5031, 332.615, 623.7908, 15.56983, 307.188, 245.3064, 325.0441, 0.008852452, 195.7691, 0.1202498, 11.77968, 717.6329, 679.3376, 118.6082, 131.1944, 82.95993, 460.2655, 36.78534, 1864.723, 728.0239, 27.68548, 384.0186, 616.6191, 508.4559, 126.2373, 572.3654, 49.11031, 327.7122, 355.1121, 1186.299, 1051.996
239.8, 636.7443, 2.968942, 436.4234, 317.9561, 591.1215, 14.81033, 292.5907, 230.5383, 306.7891, 0.008340213, 186.63, 0.1131814, 11.16699, 737.5512, 646.2789, 112.0383, 123.5316, 79.12985, 516.7936, 34.91831, 1921.108, 691.0777, 26.34165, 365.1762, 587.1651, 638.5153, 130.5847, 541.3892, 46.71488, 309.9719, 337.2012, 1205.068, 1094.393
239.9, 703.2321, 2.81905, 524.1788, 303.9431, 560.1632, 14.08788, 278.687, 216.6592, 289.5594, 0.007857613, 177.9176, 0.1065285, 10.58617, 744.5966, 614.8289, 105.8324, 116.3165, 75.4766, 566.7897, 33.14605, 1962.768, 656.0065, 25.06305, 347.2584, 683.3242, 606.2608, 124.3554, 512.0894, 44.43629, 293.1918, 320.1938, 1150.16, 1040.93
240, 734.2067, 2.676726, 500.0269, 290.5478, 530.8262, 13.40067, 265.4439, 203.6157, 273.2973, 0.007402939, 169.6118, 0.1002666, 10.03556, 712.423, 584.9094, 99.97025, 109.5228, 71.99201, 605.7224, 31.46374, 1953.265, 664.8057, 23.8465, 330.2198, 650.6839, 575.6356, 118.4232, 484.3752, 42.26885, 277.3202, 304.0441, 1097.753, 1087.03
240.1, 742.6511, 2.541587, 476.9878, 277.7428, 503.0257, 12.74699, 252.8302, 191.3574, 257.9485, 0.006974574, 161.6938, 0.09437286, 9.513587, 681.6397, 617.975, 94.43279, 103.1258, 68.6683, 576.0435, 29.86681, 1873.106, 631.0677, 22.68901, 314.0171, 619.6027, 546.5575, 112.774, 458.161, 40.20712, 262.3077, 288.7089, 1047.735, 1116.983
240.2, 742.7802, 2.413271, 455.0102, 265.5022, 630.1797, 12.12519, 240.8159, 179.8372, 243.4617, 0.006570996, 154.1455, 0.08882552, 9.018764, 843.5903, 587.9024, 89.20205, 97.10251, 65.49803, 547.8189, 28.35093, 1806.283, 599.0419, 21.5877, 298.6095, 590.0062, 518.9482, 130.5578, 433.3655, 38.24596, 248.1079, 274.1472, 999.9955, 1062.417
240.3, 706.2623, 2.291434, 490.7637, 253.801, 646.4758, 11.53372, 229.3725, 169.0104, 229.7885, 0.00619077, 146.9495, 0.08360427, 8.549679, 917.125, 559.2932, 84.26105, 91.43101, 62.47413, 520.9772, 26.91199, 1927.171, 568.6414, 20.53985, 283.9578, 561.8234, 492.7337, 124.3298, 409.9119, 36.38046, 234.6768, 260.32, 954.4313, 1010.515
240.4, 671.5397, 2.175747, 468.1514, 242.6155, 707.6645, 10.9711, 218.4729, 158.8355, 216.8832, 0.005832546, 140.0895, 0.07868993, 8.104991, 934.8199, 541.0785, 79.59374, 86.09076, 59.58984, 495.4507, 25.54609, 1848.082, 575.1002, 19.54286, 270.0251, 534.9868, 467.8433, 118.3988, 387.7276, 34.60594, 221.9728, 247.1902, 910.9432, 1070.627
240.5, 638.5242, 2.065901, 446.581, 231.923, 762.4519, 10.43593, 208.0912, 149.2732, 204.7027, 0.005495051, 133.5497, 0.07406445, 7.683433, 894.4269, 541.7754, 75.18496, 139.1025, 56.83871, 471.1749, 24.24951, 1935.623, 545.9147, 18.59426, 256.776, 509.432, 444.2103, 112.7508, 366.7439, 32.91798, 209.9565, 234.7226, 869.4366, 1018.325
240.6, 682.4172, 1.961601, 426.0045, 221.7017, 722.5206, 9.926867, 198.2028, 140.2865, 193.2063, 0.005177084, 127.3152, 0.06971087, 7.2838, 855.7792, 590.5952, 71.02039, 130.9779, 54.21459, 448.0886, 23.01874, 1862.309, 518.2103, 17.69171, 244.1769, 485.098, 421.7711, 107.3722, 346.8958, 31.31236, 198.5907, 222.8839, 829.8213, 968.5779
240.7, 648.8669, 1.862566, 406.376, 211.9309, 684.6807, 9.442634, 188.7844, 131.8408, 182.3556, 0.004877517, 121.3717, 0.06561319, 6.904953, 818.8016, 633.5611, 67.08649, 152.8273, 51.71162, 426.1334, 21.85043, 1820.071, 503.4823, 16.83297, 232.1961, 461.9263, 400.4654, 102.2501, 328.1219, 29.78505, 187.8402, 211.6422, 792.011, 921.2609
240.8, 616.9661, 1.768532, 387.6519, 202.5907, 648.8224, 8.982021, 179.8135, 123.9036, 172.1142, 0.004595283, 115.7057, 0.06175638, 6.545812, 783.4217, 613.2319, 63.37049, 178.5416, 49.32421, 405.254, 20.74142, 1940.973, 477.9312, 16.01591, 259.1531, 439.8615, 380.236, 97.37244, 310.364, 28.33224, 177.6716, 200.9676, 755.9235, 876.2554
240.9, 586.6337, 1.679245, 369.7906, 193.6622, 614.8422, 8.543878, 171.2688, 116.4443, 162.448, 0.004329381, 110.3042, 0.05812627, 6.205349, 795.9085, 631.8627, 59.86034, 168.1134, 47.04702, 385.3976, 19.6887, 1863.795, 584.6652, 15.23851, 246.4374, 418.8506, 361.0284, 92.72743, 434.5927, 26.95029, 168.0535, 190.8313, 721.4802, 886.3071
241, 557.7925, 1.594465, 352.7523, 185.1271, 582.6416, 8.127107, 163.1303, 109.434, 153.3247, 0.004078865, 105.1549, 0.05470955, 5.882596, 871.2872, 601.1143, 56.54461, 158.2944, 44.87496, 366.5141, 18.68941, 1787.307, 554.9942, 14.49884, 234.3457, 398.8434, 342.7911, 88.30401, 487.9938, 25.63575, 158.9561, 181.2063, 822.7654, 843.0092
241.1, 530.3693, 1.513966, 336.499, 176.9682, 552.1274, 7.730666, 155.3784, 102.8457, 144.7137, 0.003842844, 100.2459, 0.05149367, 5.576629, 907.3921, 698.6577, 53.41254, 173.5025, 42.80318, 348.5559, 17.74084, 1797.809, 526.829, 13.79508, 232.173, 446.3105, 431.2712, 84.0916, 461.5837, 24.38533, 150.3512, 172.0668, 785.2766, 833.6107
241.2, 504.2943, 1.437531, 320.9945, 169.1689, 646.4265, 7.353563, 147.9949, 96.65414, 241.9233, 0.003620481, 187.3401, 140.9357, 5.286576, 931.889, 680.3914, 50.45396, 163.3687, 40.82705, 415.8963, 81.53496, 1854.481, 500.0932, 13.12548, 256.5996, 487.9548, 409.4856, 80.08013, 526.494, 23.1959, 142.2121, 444.3674, 806.1732, 885.9152
241.3, 538.2261, 1.364955, 376.1936, 161.7133, 612.5718, 6.994856, 140.9623, 90.83528, 228.3365, 0.003410985, 178.5945, 292.3813, 5.01161, 891.6226, 814.211, 47.65926, 153.8268, 38.94216, 395.5185, 77.39669, 1842.599, 572.1474, 12.48837, 244.0092, 484.6768, 388.8005, 76.26003, 498.0003, 22.06448, 134.5135, 730.6002, 902.5021, 879.1627
241.4, 625.7613, 1.296044, 358.8603, 154.5863, 694.5422, 6.653646, 134.2639, 85.36674, 215.5128, 0.003213611, 170.2572, 452.7616, 4.750945, 1001.817, 774.5889, 45.01937, 162.4408, 37.14428, 456.2751, 73.46846, 1772.481, 543.1118, 11.8822, 296.0127, 461.5253, 469.1949, 72.62215, 471.0487, 20.98825, 127.2318, 795.5634, 925.6265, 860.5266
241.5, 594.9965, 1.230611, 404.8005, 147.7734, 658.1675, 6.329081, 127.8837, 119.3688, 203.4092, 0.003027658, 162.3091, 552.2095, 73.0403, 1028.439, 736.895, 42.5257, 270.0254, 35.42941, 512.3865, 200.3678, 1782.933, 515.5496, 11.30544, 332.0059, 439.4796, 472.8146, 69.15782, 445.5557, 19.96452, 120.3442, 909.5432, 899.3579, 840.0984
241.6, 565.7441, 1.168481, 386.149, 141.2608, 623.6978, 6.020348, 121.8068, 112.1824, 297.3596, 0.002852465, 154.732, 519.7501, 90.65956, 984.0007, 708.1879, 40.17015, 254.254, 33.79372, 487.2809, 298.6269, 1870.756, 489.3862, 10.75669, 315.7156, 526.7823, 588.7667, 65.85875, 421.4423, 18.99072, 113.8295, 863.6684, 858.3792, 873.9784
241.7, 537.93, 1.109489, 368.3569, 135.0352, 701.956, 5.726675, 116.0186, 105.4287, 321.3085, 0.00268741, 147.5086, 489.1986, 102.1593, 955.2335, 673.7253, 37.94508, 239.4036, 32.23354, 463.4054, 283.4702, 1833.982, 464.5505, 10.23456, 300.2246, 501.6195, 559.0253, 62.71706, 398.634, 18.06442, 107.6674, 820.1074, 911.5914, 831.2828
241.8, 511.4833, 1.053475, 351.3846, 129.0839, 665.1931, 5.447327, 110.5055, 99.08162, 303.2633, 0.002531905, 140.6225, 460.443, 96.8458, 948.7683, 770.6368, 35.84327, 225.4207, 30.74538, 519.0754, 269.0829, 1758.718, 500.5647, 9.737786, 285.4937, 477.6586, 530.7862, 59.72523, 377.06, 17.1833, 101.839, 778.7434, 889.3285, 790.6729
241.9, 486.3368, 1.000288, 432.3642, 123.3949, 630.3555, 5.181606, 105.2543, 93.11662, 286.2316, 0.002385399, 134.0578, 433.3777, 91.80864, 1001.927, 733.1352, 33.85787, 299.4531, 29.32594, 493.6421, 255.4257, 1804.489, 475.1617, 9.265121, 271.4856, 497.7715, 503.9736, 56.87613, 356.6537, 16.34516, 96.326, 739.4658, 892.5099, 824.2242
242, 547.7985, 0.9497871, 412.4427, 117.9567, 597.3424, 4.928847, 100.2527, 87.51073, 270.1564, 144.3333, 127.7996, 407.9033, 87.03347, 958.634, 697.4586, 31.98244, 281.9628, 27.97202, 469.4549, 242.4617, 1730.436, 489.8425, 8.815399, 258.1649, 520.8804, 478.5155, 54.16294, 337.3517, 15.5479, 91.11148, 702.1692, 851.8432, 849.9778
242.1, 520.8666, 0.9018356, 393.4391, 112.7581, 566.0583, 4.688417, 95.48878, 82.24232, 254.984, 135.9816, 121.8335, 383.9263, 82.50667, 917.212, 663.518, 30.2109, 373.9709, 26.68062, 446.4528, 230.1556, 1849.09, 501.2832, 8.387506, 245.4977, 495.9995, 454.3434, 51.57917, 319.0943, 14.78953, 86.17924, 666.7537, 813.0295, 921.2494
242.2, 495.2588, 0.8563051, 375.3111, 107.7887, 536.4126, 4.459716, 150.9207, 77.2911, 240.6637, 128.1131, 116.1459, 361.3587, 78.21532, 877.5799, 631.2291, 28.53749, 352.1283, 25.44883, 424.5778, 291.1822, 1773.206, 558.4987, 7.980383, 233.452, 472.3071, 431.3923, 49.11867, 301.825, 14.06815, 81.51402, 633.1245, 833.7073, 876.2445
242.3, 470.91, 0.8130732, 358.0184, 103.0382, 508.3195, 4.24217, 216.0456, 72.63795, 227.1477, 120.7, 110.7239, 340.1177, 74.14716, 839.6602, 600.5115, 26.95677, 381.628, 24.27391, 476.9907, 334.4737, 1730.212, 530.1556, 7.593021, 221.9974, 449.7464, 409.6006, 46.77554, 285.4903, 13.38195, 77.10133, 601.1915, 795.72, 833.4382
242.4, 447.7582, 0.7720239, 341.5224, 172.5787, 481.6977, 4.035237, 205.7792, 68.26494, 214.3907, 113.7158, 105.555, 320.1252, 74.04262, 803.379, 571.2888, 25.4636, 359.3381, 23.15324, 490.2943, 317.4976, 1659.206, 503.251, 7.224461, 211.1048, 428.2634, 388.9097, 44.54418, 502.768, 12.72923, 72.92752, 570.869, 759.4634, 792.723
242.5, 425.7447, 0.7330471, 325.7865, 238.6125, 456.4702, 3.838398, 196.0007, 64.15519, 202.3502, 306.7412, 100.6273, 301.308, 70.1915, 768.6655, 543.488, 24.05315, 338.3501, 22.08431, 638.2819, 301.3832, 1709.655, 518.52, 6.873791, 200.7467, 407.8065, 369.264, 42.41927, 475.5584, 12.10834, 68.97966, 542.076, 724.8589, 753.9969
242.6, 404.8134, 0.6960381, 310.7757, 228.0964, 618.8902, 3.65116, 186.6869, 60.29286, 190.9859, 316.1354, 95.92976, 283.5968, 66.54068, 735.452, 517.0402, 22.72082, 353.1606, 21.06472, 677.0836, 286.0866, 1728.932, 636.0668, 6.540142, 190.8968, 448.3365, 350.6107, 40.39572, 449.8213, 11.51774, 65.24551, 514.7352, 691.8312, 806.1229
242.7, 603.4235, 0.6608975, 296.4565, 218.0437, 586.4776, 3.473057, 177.8157, 56.66306, 180.2598, 297.8425, 91.45147, 266.9267, 63.07975, 767.3796, 491.8794, 21.46229, 332.5334, 20.09221, 643.9083, 271.5664, 1682.934, 603.7874, 6.222688, 181.5302, 426.9208, 332.8997, 38.4687, 425.4771, 10.95594, 61.71351, 488.7734, 707.9246, 800.8243
242.8, 573.7569, 0.6275311, 282.797, 208.4341, 663.9597, 3.303641, 169.366, 61.01389, 170.1362, 280.6081, 87.18224, 251.2364, 59.79884, 739.9142, 467.943, 20.27347, 442.0675, 19.1646, 612.3585, 257.7832, 1680.903, 590.8998, 5.920643, 172.6232, 406.5281, 316.0833, 36.63361, 402.4504, 10.42155, 58.3727, 464.121, 675.6684, 761.7024
242.9, 545.5488, 0.5958492, 269.767, 199.2481, 629.1866, 3.142489, 161.3179, 57.34068, 160.5811, 264.3709, 83.1123, 236.4685, 56.68857, 793.1497, 591.1869, 19.1505, 462.6396, 18.27981, 582.3545, 244.6995, 1611.921, 607.9872, 5.63326, 164.1532, 457.8845, 375.4267, 34.88606, 380.6699, 9.913222, 55.21275, 440.712, 736.2625, 724.4917
243, 518.7275, 0.5657668, 257.3373, 190.4668, 596.2348, 2.989198, 153.6521, 149.7838, 151.5626, 249.0733, 79.23237, 222.5686, 53.74007, 758.8782, 562.4179, 18.08973, 435.618, 17.43587, 673.3333, 232.2799, 1652.155, 577.1328, 5.359826, 245.8062, 436.0128, 411.938, 33.22187, 360.0681, 9.42969, 323.416, 418.4838, 798.3113, 748.7808
243.1, 493.2248, 0.5372031, 245.4803, 182.0726, 565.0087, 2.843385, 146.3507, 140.7664, 143.0506, 312.6476, 75.53356, 209.4858, 50.94493, 740.9468, 535.0489, 17.08772, 410.1747, 16.6309, 645.6257, 220.4906, 1704.365, 577.4833, 5.099664, 392.0289, 483.0231, 391.1291, 31.63707, 340.5814, 8.969743, 356.2027, 397.3766, 761.9368, 712.2014
243.2, 468.976, 0.5100816, 234.1696, 174.0483, 594.2864, 2.704684, 139.3962, 132.2918, 135.0167, 294.5565, 72.00743, 197.172, 48.29517, 813.809, 509.0117, 16.14122, 552.8756, 15.86309, 613.9917, 209.2997, 1662.147, 585.1064, 4.85213, 372.7935, 459.9505, 473.3529, 30.12787, 322.1492, 8.53223, 336.92, 377.334, 775.2239, 677.4089
243.3, 445.9193, 0.4843293, 223.3801, 166.3777, 721.5006, 2.57275, 132.7722, 145.7555, 164.069, 277.5122, 68.6459, 185.5821, 45.78323, 778.6448, 484.2416, 125.5809, 553.7437, 15.13072, 592.4604, 198.6768, 1593.935, 619.7026, 4.616611, 354.502, 437.9801, 482.5632, 28.69067, 304.7146, 8.116058, 343.176, 358.3024, 739.9012, 644.3161
243.4, 423.9962, 0.4598772, 213.0877, 159.0451, 683.7141, 2.447251, 126.463, 136.9806, 154.8546, 261.4542, 65.44131, 174.6734, 43.40195, 745, 501.1124, 118.6248, 593.1098, 14.43217, 563.4314, 188.5931, 1655.013, 588.2536, 4.392524, 337.1079, 417.0591, 458.1866, 27.32202, 288.2235, 7.720185, 349.8272, 340.2306, 706.188, 672.0049
243.5, 403.1509, 0.4366596, 203.2695, 152.0357, 647.9065, 2.327873, 120.4535, 128.7339, 146.1578, 246.3254, 62.38631, 164.4059, 41.14452, 761.9376, 636.6356, 242.833, 589.1193, 13.76587, 559.9684, 179.0211, 1587.094, 558.4006, 4.179314, 320.5673, 397.1374, 435.0414, 26.01867, 272.6249, 7.343622, 415.0798, 493.4898, 674.011, 639.1761
