 , C001, C002, C003, C004, C005, C006, C008, C009, C010, C012, C013, C015, C016, C017, C020, C021, C024, C028, C032, C034, C036, C037, C038, C039, C043, C045, C046, C047, C050, C052, C053, C055, C061, C063, C064, C065, C070, C071, C076, C078, C087, C089, C097, C108
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
156.4, 43.53996, 578.2711, 820.3471, 1466.25, 2262.256, 1579.603, 1730.672, 121.7544, 613.3119, 3561.255, 1174.098, 345.7799, 114.104, 580.8992, 0.001230813, 926.3249, 232.2031, 912.1747, 1531.727, 3212.467, 3109.166, 1204.075, 1321.677, 254.8764, 2667.619, 146.9833, 4535.765, 481.1916, 557.6161, 5.332356, 7910.599, 1329.861, 1284.707, 1.537211, 465.8578, 1853.354, 1533.956, 2973.691, 744.3624, 2852.458, 1.537442e-05, 1779.011, 1803.364, 300.083
156.5, 41.61612, 564.6901, 785.0404, 1497.834, 2273.093, 1513.226, 1652.352, 126.1421, 582.5305, 3622.055, 1335.141, 330.2381, 108.4778, 554.0583, 0.00117575, 883.8307, 221.7545, 874.8417, 1593.828, 3078.371, 2978.363, 1148.93, 1264.584, 374.9599, 2627.441, 140.1092, 4398.925, 461.0431, 530.7926, 5.105636, 7681.861, 1270, 1329.078, 1.469121, 510.6909, 2021.839, 1611.614, 2851.728, 708.6807, 2986.078, 1.464318e-05, 1816.668, 1748.581, 287.2075
156.6, 39.77728, 537.0835, 751.2533, 1425.553, 2187.413, 1449.639, 1577.577, 161.5341, 553.2939, 3470.511, 1290.019, 315.3948, 103.1291, 581.4513, 0.00112315, 1013.292, 211.776, 841.4617, 1565.484, 3106.857, 2924.1, 1152.066, 1209.958, 354.9337, 2650.134, 133.5567, 4503.485, 441.7383, 505.2594, 4.888556, 7785.573, 1387.114, 1314.482, 1.404048, 484.007, 1990.868, 1613.909, 2948.636, 674.7095, 2916.584, 402.2817, 1737.479, 1834.746, 274.8845
156.7, 38.0197, 510.8265, 718.9203, 1664.167, 2161.943, 1388.723, 1673.229, 153.8656, 525.5248, 3325.307, 1450.803, 301.2186, 98.044, 554.5848, 0.001072904, 1178.051, 202.2466, 846.418, 1574.035, 2977.17, 2955.273, 1099.303, 1157.691, 335.9771, 2537.412, 127.3105, 4316.513, 423.2418, 480.9545, 4.680706, 7569.733, 1388.781, 1256.057, 1.341857, 458.7174, 2155.622, 1543.624, 2825.095, 642.3668, 3126.814, 518.0793, 1661.742, 1822.594, 263.0902
156.8, 36.33977, 485.8532, 687.9789, 1703.696, 2122.271, 1435.025, 1640.781, 146.5611, 499.1493, 3468.959, 1388.732, 287.6797, 93.20968, 528.9598, 0.001024905, 1124.009, 193.1459, 1053.556, 1526.501, 2852.896, 2934.244, 1057.824, 1192.089, 346.0842, 2592.535, 121.3565, 4288.337, 405.5197, 457.8187, 4.481692, 7433.624, 1568.317, 1200.23, 1.282421, 568.1221, 2313.623, 1677.223, 2706.73, 611.5743, 3153.887, 493.4383, 1731.286, 1933.154, 251.8019
156.9, 34.73407, 462.1007, 658.3691, 1693.235, 2231.051, 1374.723, 1566.529, 152.2332, 617.4524, 3531.127, 1624.834, 274.7493, 88.61373, 504.5187, 0.0009790536, 1072.447, 184.4548, 1010.437, 1634.753, 2837.096, 2932.735, 1111.525, 1140.594, 327.6003, 2482.263, 115.681, 4518.075, 454.6906, 435.7959, 4.291141, 7461.345, 1497.722, 1174.094, 1.225617, 547.3305, 2211.857, 1604.18, 2593.324, 582.258, 3131.931, 502.4849, 1655.818, 1852.746, 240.998
157, 33.19932, 439.5095, 630.0338, 1743.029, 2137.54, 1396.386, 1718.236, 145.0062, 736.7936, 3383.387, 1555.317, 306.0388, 84.2444, 573.726, 206.0978, 1299.317, 176.1547, 1005.852, 1565.617, 2718.669, 2887.293, 1074.642, 1091.324, 310.1035, 2429.997, 110.2709, 4330.498, 435.6517, 414.8324, 4.108691, 7597.727, 1430.305, 1146.767, 1.171329, 570.2877, 2190.124, 1704.962, 2702.078, 554.347, 3281.327, 478.5856, 1583.641, 1856.972, 230.6577
157.1, 31.73239, 513.4171, 602.9179, 1775.241, 2047.948, 1339.192, 1640.479, 138.1223, 699.8148, 3241.829, 1488.775, 319.6752, 80.09051, 612.2289, 196.8775, 1239.712, 168.2281, 964.6852, 1499.404, 2894.449, 2765.824, 1025.425, 1104.569, 337.706, 2406.071, 105.1137, 4316.558, 417.4101, 627.3934, 3.933998, 7428.311, 1562.224, 1161.373, 1.119446, 540.4898, 2093.791, 1630.711, 2603.186, 527.7739, 3286.296, 455.823, 1729.941, 1826.114, 220.761
157.2, 30.33027, 488.3171, 576.9691, 1689.573, 1962.112, 1282.918, 1566.241, 207.4435, 946.3722, 3379.863, 1425.079, 346.3629, 76.14143, 596.3847, 188.0698, 1387.397, 160.6582, 925.203, 1435.992, 2833.529, 2649.466, 978.4615, 1090.567, 385.4854, 2322.346, 100.1978, 4137.347, 399.9322, 597.2133, 3.766733, 7335.375, 1819.854, 1109.754, 1.069861, 512.2489, 2219.506, 1559.693, 2625.428, 502.4746, 3303.616, 473.4391, 1748.097, 1750.158, 211.2889
157.3, 133.3033, 464.4442, 552.1371, 1608.04, 1991.099, 1305.033, 1495.362, 276.4947, 1018.573, 3639.756, 1364.109, 330.7949, 72.38708, 608.8129, 179.6561, 1456.111, 153.429, 887.3367, 1375.262, 2715.251, 2538.002, 933.6489, 1093.794, 364.8971, 2456.731, 95.51182, 4109.456, 383.1862, 568.485, 3.60658, 7037.88, 1737.938, 1060.429, 1.022473, 743.3805, 2121.881, 1491.769, 2598.825, 478.388, 3158.529, 532.833, 1746.739, 2022.973, 202.2233
157.4, 127.4132, 441.7384, 927.2034, 1530.441, 1943.559, 1250.194, 1524.545, 263.3686, 1072.587, 3502.389, 1305.747, 315.9265, 68.81784, 580.6822, 171.6188, 1389.313, 146.525, 926.9095, 1317.099, 3133.283, 2431.229, 914.9294, 1318.859, 345.4083, 2458.61, 91.04496, 4019.763, 421.0276, 571.6228, 3.453237, 6933.538, 1659.708, 1013.296, 0.9771832, 778.0399, 2028.549, 1426.802, 2504.917, 455.4561, 3019.813, 507.4903, 1675.931, 2322.984, 193.5466
157.5, 121.7834, 420.1427, 939.9485, 1456.587, 2096.193, 1416.397, 1553.688, 291.9601, 1018.755, 3438.093, 1249.882, 301.7265, 276.5114, 553.8513, 163.941, 1325.58, 139.9317, 920.7836, 1360.464, 3431.448, 2328.947, 910.1353, 1261.888, 402.0042, 2390.893, 86.78701, 4156.67, 555.7903, 847.8678, 265.1875, 7208.121, 1584.999, 968.2582, 0.9338998, 737.3868, 2000.184, 1364.665, 2773.089, 433.6234, 2887.19, 560.9319, 1602.877, 2226.361, 185.2422
157.6, 116.4023, 399.6027, 899.4944, 1386.296, 2008.334, 1356.878, 1483.378, 278.0998, 1085.061, 3348.369, 1196.407, 288.1647, 262.8772, 528.2601, 156.6068, 1264.771, 133.6351, 1064.239, 1302.927, 3313.887, 2230.968, 868.452, 1381.151, 406.1953, 2523.043, 82.72819, 4101.955, 544.8704, 807.0821, 331.344, 7166.395, 1513.654, 925.2222, 0.8925335, 698.858, 2006.571, 1305.234, 2656.903, 412.8373, 2760.391, 567.0986, 1693.984, 2133.757, 177.2941
157.7, 111.259, 420.681, 860.7813, 1433.324, 2128.11, 1299.861, 1603.559, 274.5555, 1463.858, 3272.176, 1145.22, 275.2125, 276.963, 567.3141, 149.6006, 1296.602, 127.6218, 1203.526, 1459.656, 3267.562, 2137.111, 932.3817, 1321.489, 384.5009, 2557.778, 78.85919, 3986.989, 553.2933, 768.2583, 317.256, 7042.48, 1456.308, 1027.396, 0.8529995, 662.3422, 2057.778, 1248.392, 2626.036, 393.0476, 2829.668, 745.9658, 1620.143, 2263.918, 169.6871
157.8, 106.3429, 447.8209, 823.7344, 1603.889, 2121.846, 1245.239, 1530.991, 261.5215, 1411.498, 3180.72, 1225.194, 262.8425, 263.3065, 541.1008, 142.9079, 1363.19, 121.8791, 1248.735, 1397.925, 3406.074, 2234.504, 889.6796, 1264.405, 383.3556, 2636.587, 75.17113, 4034.503, 530.1258, 731.3021, 303.7669, 6984.653, 1469.306, 1005.706, 0.8152167, 627.7345, 1967.266, 1389.134, 2575.013, 374.2065, 2785.631, 765.5909, 1554.039, 2169.752, 162.4064
157.9, 136.1293, 618.5778, 788.2819, 2091.78, 2032.912, 1192.912, 1488.692, 249.1062, 1589.719, 3417.637, 1449.45, 251.0284, 250.3235, 690.982, 136.5146, 1300.656, 116.3948, 1197.628, 1345.566, 3263.897, 2378.631, 939.3087, 1209.786, 528.709, 2568.953, 71.65556, 3867.002, 507.9283, 696.1237, 334.8589, 6848.489, 1547.638, 1125.33, 0.7791073, 594.935, 1880.736, 1436.005, 2467.126, 503.3786, 3081.941, 856.5804, 1511.382, 2079.503, 155.4381
158, 130.1144, 588.3367, 754.3553, 1990.837, 2159.172, 1188.393, 1546.485, 237.2803, 1644.53, 3396.681, 1387.437, 239.7454, 285.6282, 659.0546, 130.4073, 1308.86, 111.1573, 1148.612, 1288.66, 3473.299, 2597.4, 956.3126, 1157.527, 500.4713, 2476.849, 68.30441, 3895.225, 544.6417, 662.6374, 320.6215, 6871.614, 1477.974, 1324.976, 0.7445974, 735.1801, 1798.011, 1373.467, 2363.759, 673.2078, 2946.589, 815.8395, 1445.501, 2119.844, 148.7688
158.1, 251.5726, 559.5741, 721.8888, 1894.766, 2239.81, 1204.266, 1517.55, 226.0159, 1823.895, 3439.16, 1328.077, 228.9695, 271.5446, 628.6024, 124.5732, 1727.751, 199.3577, 1101.602, 1456.327, 3515.757, 2852.454, 970.5225, 1107.525, 473.7416, 2371.497, 65.10997, 3886.371, 647.4209, 648.0124, 306.9894, 6870.748, 1411.447, 1387.91, 0.7116162, 1043.777, 1718.925, 1313.653, 2264.723, 1026.209, 2817.182, 815.2761, 1382.491, 2174.817, 142.3857
158.2, 240.4567, 532.2176, 690.8196, 1899.373, 2145.932, 1153.661, 1448.875, 330.6158, 1926.534, 3435.238, 1271.257, 218.6779, 258.1553, 599.5573, 119.0002, 1648.492, 190.387, 1056.516, 1462.368, 3369.001, 2732.451, 935.0978, 1059.683, 448.4396, 2270.627, 62.06493, 3880.316, 620.312, 645.2311, 293.9369, 6639.63, 1347.913, 1326.221, 0.6800957, 989.2391, 1643.318, 1274.097, 2180.087, 977.017, 2693.458, 776.4997, 1364.499, 2273.683, 136.2765
158.3, 229.832, 506.1985, 773.3573, 2106.254, 2055.989, 1105.183, 1383.307, 323.795, 2015.058, 3291.51, 1265.941, 208.849, 427.4642, 751.0783, 113.6764, 1572.869, 181.82, 1336.283, 1495.811, 3228.371, 2617.497, 892.2713, 1013.908, 476.7894, 2279.611, 59.16231, 3719.216, 594.3383, 614.193, 281.4393, 6699.737, 1322.221, 1267.275, 0.6499715, 937.5508, 1725.087, 1384.417, 2476.76, 930.1829, 3009.906, 739.5676, 1448.453, 2179.111, 130.4293
158.4, 219.6767, 481.4514, 740.073, 2004.613, 2066.916, 1058.742, 1320.707, 433.0949, 1917.702, 3219.698, 1385.469, 199.4618, 514.9641, 716.3741, 108.5909, 1500.716, 173.6385, 1496.633, 1432.551, 3296.109, 2507.378, 970.0803, 983.3342, 451.3246, 2424.079, 56.39543, 3655.269, 569.4521, 598.7576, 269.4731, 6800.594, 1262.703, 1210.949, 0.6211815, 888.5633, 2072.219, 1402.041, 2635.51, 885.5938, 2877.718, 896.8488, 1553.244, 2115.154, 491.8967
158.5, 253.5142, 464.2595, 760.9169, 2077.972, 2073.716, 1057.07, 1369.71, 444.2003, 1991.495, 3094.499, 1402.446, 190.4965, 608.3477, 732.4716, 103.7328, 1431.872, 165.8252, 1435.38, 1515.701, 3295.782, 2401.893, 925.6516, 1003.623, 503.2562, 2320.972, 53.75795, 3807.468, 545.608, 638.6871, 258.0157, 6838.009, 1205.865, 1186.526, 0.5936669, 842.1354, 1981.072, 1340.982, 2574.79, 843.1422, 2822.626, 854.1926, 1524.121, 2177.02, 484.266
158.6, 242.3125, 441.5627, 877.8154, 2007.829, 2082.083, 1012.65, 1344.321, 423.1126, 2110.642, 3320.374, 1342.444, 181.9342, 803.1772, 698.6271, 99.0921, 1471.108, 158.3634, 1376.633, 1451.599, 3356.579, 2300.845, 991.1372, 1099.273, 476.3778, 2252.17, 51.24382, 3784.142, 522.7622, 642.9797, 437.083, 6858.76, 1151.586, 1133.789, 0.5673709, 817.4059, 1893.934, 1282.582, 2687.997, 802.7254, 2783.837, 952.6332, 1457.684, 2236.784, 495.027
158.7, 363.6159, 625.4637, 866.0941, 2014.436, 2029.073, 970.0977, 1293.695, 617.9177, 2261.36, 3325.119, 1285.009, 173.7568, 763.5744, 738.487, 94.659, 1403.622, 151.2374, 1320.291, 1390.209, 3532.434, 2590.196, 945.7441, 1051.787, 533.9725, 2156.375, 48.84727, 3710.03, 500.8731, 612.0499, 418.4992, 6614.648, 1586.905, 1186.935, 0.5422397, 774.696, 1958.158, 1481.035, 2580.463, 764.2461, 2830.326, 907.3238, 1435.671, 2143.747, 473.7871
158.8, 392.9831, 594.886, 941.0558, 1917.226, 1953.13, 929.333, 1235.15, 588.5832, 2215.553, 3494.535, 1292.798, 165.9469, 865.9697, 822.4695, 90.42422, 1575.577, 144.432, 1594.399, 1360.98, 3537.613, 2699.551, 902.4299, 1006.353, 505.4537, 2120.934, 46.5628, 3598.128, 479.9005, 772.3953, 400.7055, 6593.463, 1517.742, 1134.18, 0.5182217, 754.5875, 1914.721, 1416.536, 2755.314, 727.6113, 2840.052, 864.1694, 1509.537, 2310.402, 500.9749
158.9, 375.6189, 565.8032, 900.554, 1824.707, 1874.074, 1012.727, 1350.436, 560.6413, 2283.778, 3348.326, 1237.487, 158.488, 1073.953, 784.4666, 86.37889, 1605.637, 137.9329, 1550.542, 1594.52, 3625.226, 2585.981, 1065.296, 1112.623, 548.0383, 2130.593, 44.38517, 3721.788, 633.7397, 753.3527, 601.2598, 6558.435, 1449.424, 1083.769, 0.4952675, 938.1118, 1830.501, 1354.846, 2647.455, 959.2903, 2715.323, 859.3864, 1455.439, 2352.578, 479.4799
159, 359.0219, 538.1422, 1046.097, 1736.652, 2139.986, 1136.87, 1440.244, 612.7859, 2169.158, 3270.471, 1184.542, 151.3644, 1335.104, 748.2197, 82.51454, 1531.98, 131.7262, 1487.082, 1527.085, 3616.085, 2477.188, 1148.395, 1208.468, 518.7682, 2282.128, 178.1562, 3907.79, 773.1404, 788.3285, 575.6956, 6906.259, 1384.181, 1035.599, 0.4733301, 889.095, 1806.112, 1295.842, 2654.614, 913.3059, 2596.073, 894.9771, 1432.702, 2499.099, 458.9071
159.1, 343.1583, 511.8335, 1001.074, 2009.554, 2050.292, 1089.098, 1375.067, 583.6951, 2177.353, 3177.569, 1165.307, 144.561, 1269.273, 860.8863, 78.82307, 1495.248, 125.7988, 1506.377, 1462.502, 3465.141, 2372.973, 1095.799, 1156.266, 491.0614, 2185.059, 169.8242, 3745.55, 740.7675, 750.4069, 551.2183, 6712.75, 1367.226, 989.57, 0.4523644, 842.6393, 1933.321, 1239.409, 2543.392, 869.5258, 2639.353, 972.4914, 1759.415, 2395.15, 829.168
159.2, 415.7737, 611.0927, 957.9895, 2060.623, 2110.518, 1043.333, 1398.547, 555.9852, 2320.193, 3338.546, 1124.27, 138.0634, 1206.689, 1009.483, 75.29675, 1426.655, 120.1382, 1444.725, 1456.003, 3665.344, 2524.909, 1123.628, 1106.319, 464.8344, 2092.118, 161.882, 3590.045, 709.75, 714.3094, 527.7817, 6628.195, 1305.684, 945.5867, 0.4323273, 902.3858, 1848.283, 1249.284, 2552.429, 827.8444, 2786.148, 926.2375, 1682.722, 2295.526, 793.5914
159.3, 397.4025, 591.2363, 1003.647, 2015.587, 2079.056, 1254.834, 1448.032, 529.5908, 2301.66, 3237.402, 1076.169, 131.8578, 1147.19, 962.8392, 71.92818, 1746.971, 114.7322, 1385.596, 1394.426, 3605.205, 2418.686, 1086.252, 1058.529, 497.0202, 2003.131, 154.3111, 3440.997, 807.4055, 783.1592, 505.3416, 6359.38, 1246.911, 992.3585, 0.4131777, 902.9366, 1766.986, 1194.878, 2445.489, 905.8398, 2663.786, 882.1836, 1656.125, 2474.032, 759.5412
159.4, 525.7335, 562.3318, 960.4512, 1918.321, 2041.377, 1202.105, 1464.167, 504.4495, 2262.773, 3136.998, 1030.127, 125.9312, 1090.624, 918.3504, 68.71031, 1716.186, 199.3355, 1328.887, 1428.943, 3500.951, 2811.095, 1036.503, 1139.848, 510.3802, 1917.929, 147.0944, 3489.757, 773.5978, 745.4863, 483.8556, 6290.864, 1190.784, 948.2513, 0.3948764, 938.4457, 1689.265, 1142.841, 2343.028, 862.4177, 2546.799, 840.225, 1583.934, 2503.141, 726.952
159.5, 502.5036, 534.8405, 965.1035, 1825.749, 2085.824, 1151.591, 1397.907, 480.5016, 2149.208, 3024.372, 1098.459, 120.2709, 1199.666, 875.9172, 65.63641, 1637.458, 190.3658, 1274.499, 1416.577, 3608.299, 2692.832, 1020.828, 1090.61, 494.0926, 1907.034, 140.2151, 3512.539, 741.2056, 709.6255, 463.2831, 6417.782, 1137.183, 906.1046, 0.3773857, 889.4114, 1614.962, 1093.07, 2341.115, 821.077, 2657.933, 800.262, 1629.434, 2399.024, 695.7611
159.6, 632.9808, 508.6932, 923.5667, 1737.644, 1998.4, 1103.2, 1334.646, 517.6419, 2214.802, 3187.107, 1051.462, 114.865, 1140.513, 835.4447, 62.70002, 1562.341, 181.7998, 1222.337, 1407.409, 3519.195, 2579.544, 974.0756, 1043.499, 656.0724, 1946.948, 133.6576, 3463.653, 710.1698, 675.4897, 443.5853, 6270.47, 1085.995, 865.8311, 0.3606697, 842.9391, 1802.844, 1075.013, 2768.877, 781.718, 2541.203, 835.0632, 1605.516, 2299.239, 712.8007
159.7, 605.0121, 528.7399, 883.8176, 1653.791, 1950.418, 1239.843, 1274.248, 493.0678, 2103.644, 3053.761, 1006.477, 109.7022, 1278.318, 796.8422, 59.89499, 1490.671, 173.6192, 1361.586, 1405.041, 3372.296, 2471.023, 1107.667, 998.4229, 621.0323, 1864.136, 127.4067, 3335.629, 680.4335, 642.9961, 424.7251, 6236.143, 1037.111, 851.0899, 0.3446942, 798.8951, 1723.545, 1028.196, 2652.868, 771.6836, 2429.599, 795.3458, 1633.934, 2203.603, 830.0086
159.8, 595.1576, 502.8908, 1103.644, 1573.984, 2207.877, 1187.744, 1216.583, 469.6603, 1998.064, 2925.994, 963.4157, 104.7714, 1225.65, 760.0234, 57.21546, 1422.288, 165.8067, 1305.86, 1356.172, 3642.848, 2506.7, 1056.937, 955.2938, 664.2466, 1975.631, 297.4155, 3539.813, 835.0789, 612.0655, 406.6667, 6602.899, 990.4278, 885.9111, 0.3294262, 757.1523, 1647.735, 1033.714, 2614.703, 891.2895, 2322.897, 781.7278, 1562.71, 2344.24, 794.3959
159.9, 568.8602, 478.3054, 1056.145, 1498.029, 2263.542, 1137.833, 1393.669, 451.8157, 1900.783, 2819.361, 922.1971, 136.0014, 1251.734, 724.9059, 54.6558, 1360.259, 158.3457, 1254.554, 1377.709, 3490.787, 2401.243, 1008.53, 914.0278, 628.77, 1937.624, 351.4892, 3509.11, 800.1124, 666.5038, 389.3761, 6397.352, 945.8457, 846.5352, 0.3148346, 717.5907, 1575.259, 1029.511, 2537.197, 901.8856, 2220.88, 784.5814, 1494.591, 2246.733, 760.3113
160, 543.7247, 454.922, 1104.366, 1425.739, 2168.67, 1150.284, 1330.599, 430.3666, 1835.686, 2728.755, 882.7419, 129.8885, 1421.099, 691.4109, 52.21065, 1297.859, 151.2205, 1238.054, 1398.37, 3345.073, 2300.223, 1035.005, 933.6506, 595.188, 1919.122, 426.2614, 3560.253, 871.5029, 782.4651, 574.6405, 6533.627, 903.2704, 808.9094, 0.3008893, 680.0962, 1505.971, 984.676, 2633.391, 858.653, 2123.344, 747.2649, 1564.061, 2153.282, 902.9808
160.1, 519.6998, 453.5974, 1125.808, 1356.937, 2077.773, 1193.857, 1566.463, 477.0178, 1935.69, 2860.194, 844.9749, 189.5869, 1460.907, 659.4637, 49.87489, 1261.872, 184.0677, 1187.383, 1436.003, 3625.71, 2421.519, 1232.905, 983.8827, 563.3997, 1991.823, 564.6966, 3489.917, 835.0112, 744.8255, 550.2081, 6685.862, 862.6115, 1068.395, 0.2875617, 644.5608, 1439.73, 941.7935, 2656.861, 934.5631, 2030.092, 733.0752, 1495.883, 2264.286, 864.2371
160.2, 496.7365, 487.7029, 1215.497, 1291.456, 2252.794, 1179.294, 1512.63, 454.3722, 1838.54, 2740.526, 902.4547, 181.0655, 1388.873, 711.9092, 47.64363, 1404.775, 175.7851, 1138.787, 1375.272, 3662.203, 2617.288, 1211.678, 1024.917, 533.3092, 2086.025, 584.2094, 3647.361, 840.4441, 708.9965, 526.8145, 6627.335, 823.7828, 1040.556, 0.2748244, 610.8821, 1376.403, 1057.044, 2689.681, 889.764, 2030.823, 749.958, 1430.677, 2170.105, 827.1558
160.3, 555.903, 629.4417, 1253.328, 1243.408, 2193.756, 1367.453, 1631.414, 432.8017, 1922.596, 2974.783, 863.8442, 172.9271, 1320.391, 679.0148, 45.51218, 1421.87, 167.8752, 1092.179, 1317.11, 3509.334, 2646.151, 1156.184, 1169.157, 504.8258, 2225.388, 556.8873, 3521.702, 805.2529, 684.4409, 504.4155, 6936.749, 786.702, 994.3065, 0.2626512, 578.9632, 1315.862, 1011.01, 2615.082, 847.1124, 2037.508, 714.2883, 1465.089, 2244.084, 791.6655
160.4, 531.34, 598.6694, 1199.387, 1183.405, 2261.499, 1309.991, 1777.291, 468.7021, 1981.105, 3132.002, 826.8856, 165.1545, 1255.286, 647.6404, 43.4761, 1503.576, 205.9514, 1112.172, 1367.814, 3534.009, 2822.815, 1138.193, 1118.653, 477.8636, 2138.032, 530.843, 3694.441, 771.5353, 681.1934, 482.9688, 6821.414, 751.2902, 950.1127, 0.2510173, 548.712, 1257.983, 1020.733, 2819.592, 806.5054, 2009.114, 680.3152, 1482.267, 2267.907, 914.1686
160.5, 507.8623, 614.4573, 1147.767, 1506.382, 2276.341, 1338.32, 1808.266, 453.6175, 1881.676, 3324.362, 791.5082, 157.7312, 1193.391, 617.7156, 41.5311, 1460.16, 196.6841, 1066.653, 1361.41, 3496.761, 3003.761, 1382.578, 1070.33, 498.6668, 2326.421, 506.0168, 4061.75, 739.2296, 648.4254, 462.4341, 6871.232, 717.4724, 927.2848, 0.2398987, 520.0415, 1202.651, 1043.578, 2884.39, 767.8448, 1920.878, 647.9579, 1441.213, 2173.575, 925.7741
160.6, 485.4221, 584.4177, 1098.368, 2000.144, 2198.032, 1282.082, 1954.2, 432.0828, 1787.237, 3602.366, 1326.989, 150.6416, 1134.547, 637.4083, 39.67311, 1393.177, 242.9418, 1191.481, 1739.109, 3350.799, 3047.936, 1396.007, 1024.095, 472.0336, 2325.619, 482.3516, 4165.248, 708.2765, 617.2336, 442.7724, 6871.068, 702.0445, 991.5801, 0.2292726, 492.869, 1149.752, 1419.625, 2763.541, 731.0375, 2377.189, 617.1395, 1378.39, 2268.62, 886.0525
160.7, 652.1178, 555.8466, 1051.096, 1903.623, 2190.648, 1228.208, 1927.697, 411.5704, 1754.895, 3810.838, 1270.215, 143.8707, 1078.606, 607.9563, 37.89825, 1511.977, 232.0099, 1142.717, 1665.56, 3210.928, 3522.096, 1332.071, 979.8572, 446.8228, 2391.085, 459.7932, 4213.532, 678.6195, 783.9246, 423.9467, 6759.126, 966.6992, 947.5075, 0.2191172, 467.1164, 1099.179, 1405.639, 2647.755, 695.9946, 2272.788, 587.787, 1318.306, 2449.706, 848.0352
160.8, 623.3035, 528.6724, 1005.858, 1811.76, 2105.135, 1194.213, 2139.342, 683.5329, 1768.973, 3651.395, 1215.871, 137.4041, 1025.422, 579.8652, 36.20279, 1723.175, 221.57, 1138.643, 1607.194, 3333.212, 3373.921, 1368.179, 1111.451, 422.9585, 2580.246, 438.2897, 4398.691, 650.2043, 746.2148, 405.9214, 6503.851, 923.1852, 905.3938, 0.2094116, 442.7093, 1050.832, 1344.424, 2611.212, 713.2886, 2172.973, 559.8305, 1276.836, 2347.812, 811.649
160.9, 595.7625, 514.356, 962.5673, 1724.331, 2154.266, 1372.729, 2042.528, 666.9386, 1748.565, 3589.59, 1163.851, 131.2282, 1221.344, 620.8481, 34.58317, 1644.127, 211.5998, 1092.041, 1539.223, 3636.71, 3231.98, 1343.593, 1190.1, 417.7708, 2490.063, 647.249, 4450.04, 622.9789, 924.2852, 388.6625, 6900.083, 881.6299, 865.1519, 0.2001359, 419.5775, 1134.948, 1285.874, 2767.894, 816.2911, 2077.541, 628.8931, 1352.308, 2250.156, 1002.197
161, 569.4383, 529.4107, 921.1396, 1641.12, 2072.872, 1393.128, 1950.095, 635.2769, 1671.616, 3844.197, 1114.057, 125.3298, 1230.149, 592.1613, 33.03602, 1568.704, 202.0783, 1059.38, 1551.924, 3741.073, 3300.988, 1323.078, 1205.698, 395.4582, 2559.652, 616.9787, 4427.998, 596.8934, 879.8235, 372.1375, 6936.964, 841.9451, 826.6987, 0.1912711, 397.6543, 1172.74, 1229.875, 2765.618, 777.1615, 1986.3, 598.9815, 1450.11, 2156.562, 1091.107
161.1, 544.2773, 503.5288, 881.4949, 1561.925, 1985.991, 1334.587, 1861.845, 605.1183, 1618.937, 3754.254, 1066.393, 119.6966, 1169.493, 564.8, 31.55808, 1677.648, 192.9852, 1051.725, 1672.091, 3584.912, 3200.161, 1287.852, 1153.615, 390.3029, 2665.794, 588.1241, 4654.961, 571.9003, 913.9109, 356.315, 6884.778, 847.4752, 789.9545, 0.1827989, 376.8766, 1232.816, 1176.314, 3006.624, 903.6987, 2267.123, 570.4926, 1457.707, 2244.059, 1044.292
161.2, 520.228, 478.9123, 903.7565, 1486.551, 1938.383, 1341.495, 1944.762, 576.3914, 1537.685, 3783.997, 1090.308, 114.3166, 1179.843, 538.7029, 30.14626, 1637.616, 184.3013, 1280.718, 1627.133, 3689.87, 3257.239, 1339.721, 1103.782, 369.4573, 2594.615, 560.619, 4794.249, 547.9536, 869.9482, 341.1653, 7245.597, 809.3278, 754.8436, 0.1747019, 357.1846, 1178.59, 1125.085, 3006.294, 860.3792, 2196.805, 543.3587, 1424.419, 2150.719, 999.4847
161.3, 497.2414, 628.5809, 953.0139, 1414.815, 2104.917, 1285.123, 1943.772, 624.1123, 1460.51, 3980.91, 1083.57, 109.1783, 1121.668, 513.8116, 28.7976, 1562.493, 176.0081, 1228.301, 1558.319, 3764.756, 3120.206, 1278.363, 1228.993, 349.725, 2678.185, 534.4001, 4595.206, 525.0096, 828.1003, 326.6597, 7252.308, 772.8976, 721.2932, 0.1669637, 338.5215, 1378.033, 1218.825, 2998.053, 819.1362, 2130.969, 517.5153, 1391.504, 2474.598, 1172.927
161.4, 475.2704, 624.2851, 965.5059, 1346.541, 2017, 1284.55, 2003.808, 594.4837, 1419.411, 4176.663, 1048.85, 104.2711, 1260.698, 490.0705, 27.50927, 1490.815, 168.0881, 1178.03, 1646.376, 3881.631, 3007.297, 1321.703, 1197.35, 331.0466, 2703.342, 562.6132, 4592.54, 560.4122, 788.2655, 312.7709, 7286.96, 808.6525, 689.2339, 0.1595682, 320.8336, 1317.42, 1165.745, 2897.109, 779.8702, 2037.381, 492.9011, 1330.848, 2371.669, 1223.769
