 , C000, C001, C002, C003, C004, C006, C007, C009, C010, C011, C012, C014, C016, C019, C022, C024, C025, C026, C027, C028, C029, C030, C034, C035, C041, C043, C046, C047, C048, C055, C057, C060, C061, C077, C086, C088, C089
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
87.90000000000001, 1790.36, 500.0535, 951.4732, 331.3127, 226.3968, 548.5088, 500.9968, 211.4329, 391.2533, 582.0447, 344.4152, 127.4722, 667.4329, 1170.973, 1045.188, 1616.284, 2.235124, 638.9686, 725.7396, 1014.06, 608.4217, 983.0174, 712.192, 1174.233, 2419.332, 1345.436, 1241.896, 737.0225, 546.4699, 1315.497, 922.8854, 396.7111, 295.4431, 411.5026, 780.8586, 1233.052, 212.3449
88, 1850.414, 537.1464, 909.5904, 316.4698, 253.8516, 521.4191, 480.1028, 201.4665, 372.5499, 552.3521, 327.219, 121.6168, 681.0825, 1131.052, 1131.543, 1542.788, 2.136604, 797.8174, 735.0927, 991.7131, 579.662, 1015.209, 679.219, 1124.395, 2423.449, 1355.793, 1317.98, 746.5182, 520.5962, 1258.321, 882.7161, 379.299, 503.5854, 394.4427, 868.5618, 1367.353, 202.5014
88.09999999999999, 1763.301, 511.8317, 869.5512, 302.2919, 275.0544, 495.6672, 481.4247, 191.9699, 382.0532, 524.1741, 310.8814, 116.0304, 650.7163, 1071.682, 1081.895, 1585.291, 2.042427, 762.9129, 736.6376, 987.9215, 552.2617, 973.647, 708.7338, 1157.919, 2405.45, 1288.955, 1261.815, 713.9307, 495.9475, 1257.604, 934.9932, 362.6512, 528.2762, 378.0901, 827.4588, 1453.56, 193.1143
88.2, 1716.368, 592.2329, 872.0812, 288.7492, 262.2135, 471.1872, 506.6531, 182.921, 400.0593, 497.4337, 295.3596, 110.7006, 621.704, 1015.43, 1105.139, 1601.19, 1.952401, 729.5355, 722.293, 1037.898, 526.1566, 954.3356, 675.9209, 1163.351, 2292.134, 1268.53, 1208.043, 682.7657, 576.3514, 1202.945, 894.2969, 346.7341, 503.28, 362.4155, 910.4484, 1388.257, 184.1623
88.3, 1775.854, 564.3221, 947.0016, 275.8132, 261.0018, 531.1495, 485.5233, 174.2986, 380.935, 627.3925, 280.6127, 105.6156, 593.9853, 1025.967, 1118.25, 1528.38, 1.866343, 697.6183, 796.0516, 1066.678, 543.1924, 1000.299, 644.6272, 1132.848, 2327.982, 1205.994, 1156.562, 652.9611, 549.0629, 1264.256, 987.1586, 331.5156, 479.4665, 347.3907, 887.9335, 1355.084, 175.6252
88.40000000000001, 1705.464, 537.7266, 905.3157, 263.4568, 286.3437, 534.3902, 509.3647, 166.0826, 362.7249, 595.3864, 354.2984, 100.7642, 567.5024, 1054.739, 1198.975, 1478.702, 1.784078, 667.0975, 778.5476, 1136.487, 584.7145, 990.1383, 685.7768, 1084.767, 2336.864, 1298.689, 1107.275, 624.4576, 569.4533, 1248.395, 944.1918, 316.965, 456.7798, 332.9887, 902.0811, 1344.096, 167.4839
88.5, 1721.82, 512.3846, 948.9556, 251.6539, 319.4217, 583.1262, 488.1217, 158.254, 376.2735, 622.9558, 416.6218, 96.1356, 542.2002, 1095.183, 1180.932, 1524.25, 1.70544, 637.912, 814.8185, 1136.84, 557.0754, 949.603, 700.7287, 1038.726, 2304.246, 1234.666, 1189.225, 721.6993, 574.3251, 1194.136, 903.095, 303.0531, 435.1665, 319.1838, 859.3918, 1400.742, 197.8204
88.59999999999999, 1700.657, 559.1666, 907.1836, 307.8814, 381.7559, 606.8961, 467.7647, 150.7943, 368.6108, 591.1761, 441.6809, 91.71965, 689.4033, 1139.791, 1177.081, 1485.295, 1.630267, 610.0034, 780.6004, 1158.01, 530.7427, 910.7272, 745.5453, 1125.509, 2266.778, 1196.248, 1138.546, 768.8782, 622.905, 1142.236, 980.0529, 289.7518, 414.576, 305.9513, 818.7228, 1410.739, 188.6502
88.7, 1716.534, 532.8141, 895.4064, 294.0883, 363.9336, 663.7188, 448.2567, 143.6863, 393.3052, 561.0176, 483.1524, 87.50655, 658.6661, 1109.627, 1210.822, 1467.811, 1.558408, 583.3157, 747.8193, 1101.75, 608.96, 873.4429, 796.4369, 1077.74, 2250.464, 1137.275, 1146.704, 735.3146, 620.9312, 1252.967, 937.3953, 277.0343, 394.9597, 293.2673, 890.9987, 1402.844, 179.9051
88.8, 1635.723, 524.4359, 855.9916, 280.9131, 346.9434, 630.939, 429.5622, 136.9133, 458.8087, 532.3976, 517.2231, 83.48697, 629.2994, 1086.635, 1219.757, 1457.3, 1.489717, 557.7957, 716.4149, 1245.046, 580.1748, 942.1291, 799.4125, 1198.486, 2302.743, 1186.333, 1097.837, 703.2161, 591.5319, 1198.51, 969.6104, 264.875, 376.2715, 281.1092, 848.8339, 1479.902, 228.232
88.90000000000001, 1604.953, 577.0532, 1047.449, 268.3282, 330.7463, 670.6924, 456.8286, 210.3685, 436.876, 505.2376, 491.3989, 79.65202, 601.2421, 1029.597, 1166.239, 1391.033, 1.424053, 533.3921, 686.3293, 1639.173, 566.5281, 903.5593, 762.4014, 1193.714, 2327.188, 1233.595, 1086.143, 672.5189, 563.5247, 1198.857, 971.2845, 253.2493, 416.6395, 269.4551, 808.6644, 1413.416, 217.6521
89, 1583.979, 549.8578, 1016.986, 256.3071, 315.3055, 714.2442, 437.7766, 355.8691, 415.9917, 479.4632, 466.8641, 75.99324, 574.4356, 1002.437, 1217.624, 1404.574, 1.361284, 510.0562, 657.5071, 1717.658, 582.9979, 970.695, 762.5831, 1154.867, 2733.063, 1193.835, 1200.505, 643.1616, 681.6827, 1240.28, 929.0086, 242.134, 417.2705, 258.2842, 770.3959, 1437.958, 207.5626
89.09999999999999, 1588.933, 523.944, 972.2191, 244.8245, 300.5854, 678.9691, 419.5192, 451.2775, 396.1058, 455.0037, 443.5542, 72.50252, 548.8243, 959.0604, 1164.199, 1340.704, 1.301281, 533.5209, 629.8953, 1634.208, 574.0444, 1094.029, 727.277, 1105.851, 3284.863, 1134.982, 1333.847, 615.0858, 649.4071, 1206.8, 961.5154, 231.5065, 397.5267, 247.5764, 733.9384, 1434.932, 197.9408
89.2, 1514.13, 499.2515, 929.423, 233.8563, 286.5526, 645.4362, 402.0232, 502.6783, 377.1705, 634.0432, 421.4081, 69.17214, 524.3549, 944.1863, 1168.056, 1328.392, 1.243923, 551.5109, 645.2131, 1554.812, 562.3122, 1146.809, 732.6271, 1144.163, 3785.764, 1155.546, 1313.427, 588.2357, 618.6596, 1252.524, 919.6646, 221.3454, 482.3293, 237.3125, 699.2062, 1418.997, 188.7651
89.3, 1511.457, 475.7227, 925.0481, 223.3795, 273.1749, 652.6198, 385.2569, 478.9834, 359.1404, 601.6978, 400.3678, 65.99474, 500.9765, 1004.717, 1133.499, 1324.545, 1.189094, 527.3823, 630.2483, 1554.08, 671.6394, 1099.86, 698.708, 1095.601, 3860.461, 1098.58, 1377.025, 562.5576, 589.3679, 1228.858, 879.6354, 211.6303, 459.5071, 227.4741, 666.1176, 1355.247, 180.0147
89.40000000000001, 1526.187, 453.3028, 884.3285, 213.3721, 260.4217, 632.031, 369.1898, 550.5563, 341.9722, 571.0026, 380.378, 62.9633, 478.6404, 951.9789, 1083.766, 1412.254, 1.136681, 504.3093, 638.8529, 1556.585, 639.8914, 1054.833, 744.9659, 1060.611, 3793.469, 1160.425, 1318.344, 538.0004, 664.7851, 1175.449, 841.3486, 202.3417, 437.7649, 218.0436, 634.5948, 1379.958, 171.6699
89.5, 1482.571, 431.9395, 845.4013, 203.813, 266.9867, 610.4934, 388.5114, 524.6046, 325.6247, 541.8732, 361.3863, 60.0711, 457.3002, 902.0093, 1036.214, 1710.598, 1.086578, 482.2458, 612.0245, 1582.063, 632.2343, 1056.439, 728.3174, 1088.633, 3701.011, 1129.947, 1306.592, 514.5152, 672.9362, 1192.763, 804.7282, 193.4607, 417.0513, 209.0041, 604.5638, 1364.169, 163.712
89.59999999999999, 1536.438, 411.583, 824.1636, 194.6822, 271.95, 580.3423, 372.3086, 499.8762, 310.0586, 514.2298, 343.3428, 57.31176, 436.9114, 903.0372, 1087.758, 1677.994, 1.038684, 461.1475, 655.9953, 1505.2, 602.3489, 1013.189, 773.16, 1042.428, 3646.175, 1108.742, 1250.911, 492.0552, 700.806, 1200.746, 769.7018, 184.9695, 397.3179, 200.3393, 644.5472, 1446.479, 156.123
89.7, 1477.373, 392.1858, 861.0662, 185.9604, 280.8961, 642.7501, 356.7816, 476.3134, 295.2367, 487.9967, 326.2001, 54.67916, 482.3542, 902.7482, 1091.131, 1645.412, 0.9929009, 440.9723, 658.4965, 1497.696, 573.8763, 971.7103, 737.3643, 1019.208, 3621.885, 1054.083, 1243.641, 541.7331, 667.6249, 1148.559, 736.1999, 176.851, 378.5182, 192.0338, 662.4586, 1381.494, 148.8857
89.8, 1407.822, 373.7028, 846.9282, 253.1092, 267.7825, 664.449, 414.5717, 453.8613, 281.1233, 463.1018, 309.9134, 52.1675, 481.449, 855.3627, 1068.155, 1616.756, 0.9491358, 485.2839, 630.8431, 1424.932, 546.7495, 971.83, 703.2258, 975.9496, 3553.405, 1061.632, 1275.828, 518.085, 668.3282, 1132.777, 900.2541, 169.0888, 360.608, 184.0725, 631.109, 1319.428, 141.984
89.90000000000001, 1341.544, 356.0909, 809.6473, 241.7699, 313.2385, 631.6332, 397.2821, 432.4675, 267.6846, 439.4769, 421.7168, 49.77121, 459.9835, 810.4646, 1089.174, 1665.995, 0.9072998, 524.8586, 604.3511, 1355.703, 564.7834, 932.0442, 739.2599, 934.5276, 3589.318, 1046.847, 1304.19, 566.091, 636.6849, 1103.094, 861.0698, 161.6674, 343.5453, 176.4414, 601.243, 1260.151, 135.4021
90, 1278.387, 339.309, 774.0075, 230.9386, 329.3862, 704.1447, 465.3321, 412.0822, 388.3542, 417.0573, 400.6611, 47.48499, 439.4751, 803.2961, 1041.385, 1658.213, 0.8673078, 501.896, 578.9716, 1411.312, 574.4683, 938.3737, 838.0386, 894.8636, 3464.111, 1011.534, 1268.014, 541.3796, 606.5397, 1102.638, 876.5178, 154.5716, 327.2899, 169.1265, 572.7903, 1292.75, 129.1254
90.09999999999999, 1392.025, 323.318, 765.6163, 277.5515, 314.0088, 669.3683, 473.0367, 392.6577, 369.7894, 395.7813, 380.6566, 45.30378, 419.881, 812.5649, 1111.245, 1609.484, 0.8290787, 525.9284, 636.1124, 1465.032, 547.3135, 899.9575, 799.2391, 856.8831, 3527.494, 961.6669, 1259.053, 517.7469, 577.8219, 1108.325, 838.3667, 147.7873, 311.8037, 162.115, 545.6841, 1320.796, 123.1397
90.2, 1388.718, 308.0807, 731.9147, 265.1172, 304.8853, 636.3096, 453.3088, 374.1489, 352.1122, 375.5908, 361.651, 43.22277, 521.2224, 824.4249, 1095.737, 1621.231, 0.7925345, 502.919, 709.3826, 1411.85, 521.4423, 863.1141, 762.236, 887.537, 3458.655, 1010.458, 1223.556, 537.0973, 642.2606, 1124.087, 832.4785, 141.3008, 297.0502, 155.3941, 628.7811, 1297.668, 117.4314
90.3, 1399.151, 293.5614, 807.3213, 253.2399, 380.4396, 604.8835, 465.6455, 356.5125, 335.2799, 356.4302, 428.5341, 41.23735, 497.9836, 781.1506, 1084.86, 1547.51, 0.7576012, 480.9163, 701.4174, 1395.338, 496.7941, 975.6666, 726.9461, 849.8674, 3631.597, 1092.754, 1201.359, 513.6516, 611.8515, 1120.713, 939.475, 135.0989, 282.9948, 148.9519, 599.0252, 1307.429, 111.9878
90.40000000000001, 1333.282, 434.5637, 778.9229, 241.8947, 362.6788, 575.0096, 446.2258, 339.7075, 319.2523, 338.2472, 592.5561, 39.34312, 475.781, 740.1479, 1141.366, 1532.788, 0.7242076, 459.8763, 671.9615, 1327.547, 473.3109, 1018.776, 815.6491, 886.7148, 3555.434, 1038.883, 1280.159, 491.2293, 701.356, 1115.447, 898.5836, 129.1693, 269.6045, 142.7767, 791.9357, 1270.316, 106.7965
90.5, 1358.707, 414.0835, 871.4111, 320.3864, 345.7472, 546.611, 427.616, 323.6946, 303.9909, 320.9917, 562.9706, 37.53591, 454.5682, 701.2974, 1188.459, 1463.088, 0.692286, 480.9924, 687.9666, 1297.116, 595.257, 1049.116, 803.2369, 849.0802, 3502.032, 987.6683, 1381.381, 564.3929, 668.1489, 1066.966, 859.472, 123.4999, 256.8477, 136.8575, 754.4589, 1352.706, 101.8458
90.59999999999999, 1294.742, 419.4246, 833.0525, 306.033, 329.606, 519.615, 462.2706, 308.4366, 339.4571, 304.6165, 534.8622, 35.81171, 434.3013, 741.7078, 1136.314, 1458.259, 0.6617714, 459.949, 659.0756, 1344.448, 567.1195, 1006.166, 853.9046, 886.7501, 3552.038, 966.7806, 1460.065, 539.7557, 735.556, 1020.593, 822.0628, 118.0794, 244.6946, 131.1838, 718.7556, 1291.934, 97.12464
90.7, 1380.571, 399.6579, 796.3824, 292.3227, 314.2184, 493.9522, 442.9916, 293.8977, 323.2298, 289.0766, 508.1573, 34.16672, 414.9379, 702.7754, 1134.613, 1470.959, 0.6326019, 439.8262, 659.0148, 1412.822, 560.1094, 964.9744, 814.3706, 908.611, 3384.709, 946.999, 1397.844, 576.5521, 700.7296, 976.2351, 786.2819, 112.8968, 233.1165, 125.7452, 684.7418, 1233.892, 92.62233
90.8, 1315.577, 446.471, 786.4444, 279.2266, 299.5491, 469.5569, 424.5168, 280.0442, 307.7782, 274.3296, 482.7857, 32.59728, 396.4378, 665.8866, 1148.56, 1531.848, 0.604718, 447.3052, 631.3397, 1344.182, 625.4216, 925.4692, 776.6669, 946.8046, 3368.607, 1044.871, 1418.648, 551.384, 667.5522, 933.8051, 752.0583, 107.9416, 222.0862, 120.5321, 652.3377, 1178.458, 88.32873
90.90000000000001, 1310.07, 425.4297, 820.9806, 266.7173, 285.5646, 446.3665, 438.8054, 266.8437, 293.0653, 260.3348, 458.6809, 31.09994, 378.7626, 630.9341, 1098.166, 1462.191, 0.5780632, 427.7356, 633.6596, 1278.877, 636.9308, 953.3067, 772.6081, 906.6195, 3569.047, 993.3608, 1409.574, 527.3146, 635.9456, 893.2192, 980.0421, 103.204, 211.5778, 115.5352, 621.467, 1125.514, 84.23416
91, 1248.395, 405.3799, 784.8419, 254.7683, 311.8175, 424.3214, 420.5051, 494.2622, 348.287, 247.054, 435.7796, 29.67138, 361.8754, 597.8162, 1086.97, 1395.701, 0.5525834, 434.9255, 607.0493, 1216.744, 716.6776, 995.9279, 854.2321, 868.14, 4113.047, 1005.156, 1442.957, 504.2959, 605.8354, 927.5717, 937.3849, 98.67423, 339.798, 110.7454, 592.0573, 1381.245, 80.3294
91.09999999999999, 1189.623, 456.9479, 750.294, 243.3546, 303.8503, 403.365, 402.968, 470.9641, 331.6376, 234.4507, 414.0217, 28.30843, 345.7412, 566.4368, 1101.03, 1332.235, 0.5282266, 454.471, 581.5564, 1157.63, 691.4539, 1025.768, 843.9216, 831.2937, 4817.146, 955.6037, 1381.466, 482.282, 577.1509, 887.2567, 896.5845, 94.34332, 323.7199, 106.1542, 564.0393, 1347.496, 76.60564
91.2, 1162.002, 475.2025, 717.2668, 232.4523, 289.6651, 383.4436, 409.3395, 548.3855, 342.9946, 222.4903, 393.3502, 27.00809, 330.3263, 583.6474, 1052.721, 1303.577, 0.5049434, 434.5879, 604.4493, 1101.388, 724.0594, 983.7742, 828.1797, 796.0113, 5011.167, 908.4943, 1397.202, 461.2291, 549.8246, 889.0357, 857.5599, 90.2025, 308.4026, 101.7533, 537.3472, 1306.561, 73.05451
91.3, 1148.1, 483.2935, 685.6935, 222.0384, 276.1421, 364.5061, 459.277, 522.5361, 363.7869, 211.1401, 373.7108, 25.76749, 315.5986, 642.0947, 1006.531, 1447.194, 0.4826865, 415.5747, 579.0657, 1047.878, 689.8336, 1064.474, 789.8367, 821.0346, 4959.051, 863.7073, 1337.66, 441.0952, 523.7921, 850.3956, 820.2339, 86.24342, 336.5635, 97.53484, 511.9183, 1279.203, 69.66799
91.40000000000001, 1094.05, 482.5935, 711.5851, 212.0911, 263.2504, 346.5038, 489.9865, 546.6219, 369.7652, 200.3689, 355.0519, 24.58387, 301.5276, 654.3712, 1049.977, 1451.104, 0.4614107, 397.3933, 554.748, 996.9683, 692.8368, 1020.896, 753.2689, 804.6839, 4939.947, 1091.631, 1382.748, 421.8402, 708.0543, 863.0151, 784.5326, 82.45811, 320.6385, 93.49129, 487.6927, 1269.539, 66.43846
91.5, 1101.806, 459.8498, 829.1005, 202.5894, 250.9606, 329.3907, 469.5517, 595.83, 375.5338, 190.1472, 337.3247, 23.45462, 288.084, 863.0966, 1003.908, 1385.118, 0.4410726, 380.0074, 531.4515, 948.5317, 671.4824, 1045.845, 718.3942, 785.2987, 4987.114, 1037.816, 1340.242, 491.2362, 674.53, 861.8585, 750.3852, 78.83894, 305.467, 89.61537, 464.6136, 1275.995, 63.35864
91.59999999999999, 1122.984, 473.187, 792.6044, 193.5134, 239.2445, 380.5021, 449.9691, 567.7442, 357.5819, 180.4469, 320.4825, 22.37724, 275.2397, 924.6934, 1025.918, 1411.992, 0.421631, 399.9614, 509.1334, 902.4485, 639.7418, 1003.029, 712.0939, 751.9684, 4867.223, 986.6536, 1357.143, 469.7924, 697.0475, 878.7883, 717.7241, 75.37862, 291.0133, 85.90015, 442.6266, 1280.923, 60.42159
91.7, 1153.475, 504.4862, 757.7148, 184.8439, 228.0753, 516.364, 478.7093, 559.0049, 340.4882, 171.2415, 304.4813, 21.34935, 262.9681, 910.2134, 1086.152, 1423.104, 0.4030464, 382.4631, 1159.245, 858.6041, 641.4499, 961.9662, 794.3049, 817.5463, 4781.292, 938.0135, 1322.722, 449.2847, 664.0444, 840.5936, 686.4846, 72.07018, 340.8251, 82.33894, 421.6801, 1263.455, 57.62068
91.8, 1122.2, 480.7107, 724.361, 176.5629, 217.4276, 497.9487, 515.0917, 542.9207, 378.7169, 162.5057, 289.2789, 20.36867, 251.2437, 906.4762, 1038.495, 1455.088, 0.3852809, 451.576, 1572.413, 886.6168, 611.1289, 922.5843, 774.7283, 782.8473, 4657.047, 891.7713, 1266.354, 429.6722, 665.9249, 896.4015, 656.6047, 68.90695, 324.6984, 78.92538, 401.7249, 1278.777, 54.94962
91.90000000000001, 1069.369, 458.0557, 806.3262, 168.6529, 207.277, 473.356, 493.6099, 548.3875, 360.6129, 154.2156, 274.8356, 19.43305, 240.0419, 965.1771, 992.9303, 1421.978, 0.3682985, 431.8195, 1665.397, 908.6008, 582.2412, 884.8146, 738.86, 749.621, 4657.642, 847.8087, 1212.389, 410.9158, 634.3953, 891.9277, 628.0255, 65.88255, 562.2454, 75.65333, 382.7141, 1242.365, 52.40237
92, 1094.303, 510.5557, 770.8326, 161.0972, 197.6003, 477.9465, 555.7428, 522.538, 343.3743, 146.3484, 261.1135, 18.5404, 229.3396, 928.7507, 973.9283, 1604.573, 0.3520647, 412.9275, 1659.718, 1391.108, 644.7421, 922.0017, 838.5922, 755.9845, 4610.31, 886.3599, 1205.615, 563.6761, 649.5456, 888.2849, 600.6901, 62.9909, 558.8367, 72.51693, 364.6029, 1186.55, 186.6525
92.09999999999999, 1087.501, 486.4941, 736.9014, 153.8801, 188.3754, 454.3416, 532.5656, 497.907, 326.9597, 138.8825, 248.0764, 17.68875, 219.1145, 880.0004, 991.0054, 1668.501, 0.3365464, 394.8619, 1590.019, 1449.135, 614.2655, 884.2559, 799.7671, 723.8984, 4519.087, 854.8394, 1318.314, 539.0701, 715.582, 868.5195, 574.5446, 60.22617, 675.4342, 69.51056, 347.3487, 1163.731, 178
92.2, 1036.304, 609.9189, 726.2946, 146.9862, 179.5811, 431.9026, 603.879, 474.437, 375.3664, 131.7975, 235.6903, 16.87622, 209.3453, 851.5958, 997.1722, 1775.212, 0.3217121, 377.5867, 1523.246, 1447.205, 585.2296, 848.0553, 762.7396, 693.1741, 4401.9, 861.4368, 1308.429, 515.5383, 681.7014, 863.785, 549.5371, 57.58278, 1123.022, 66.62883, 330.9111, 1111.448, 169.7487
92.3, 987.5169, 581.1746, 754.2038, 140.4012, 171.1973, 410.5718, 586.2619, 452.0734, 396.3649, 125.0739, 223.9226, 16.10102, 200.0116, 806.8953, 953.4202, 1872.536, 247.2133, 361.0673, 1535.292, 1462.87, 557.5661, 813.3367, 727.4263, 712.7794, 4311.357, 885.5392, 1252.67, 493.0336, 690.058, 826.2424, 525.618, 55.05541, 1439.131, 63.86657, 315.2514, 1185.807, 285.7947
92.40000000000001, 941.0267, 553.7849, 721.0046, 134.1112, 163.205, 498.6972, 589.3093, 430.7639, 377.4172, 118.6934, 212.7425, 15.36143, 191.094, 821.2084, 911.5878, 1891.54, 311.7187, 345.2706, 1522.158, 1462.444, 531.2103, 839.485, 848.9755, 682.527, 4248.104, 841.8839, 1199.288, 471.5114, 657.3858, 815.4937, 502.7401, 52.63897, 1391.045, 61.21882, 300.3327, 1285.312, 293.6813
92.5, 920.6423, 527.686, 689.2667, 128.103, 155.5858, 491.1218, 564.7322, 517.3492, 359.3753, 112.6383, 202.1206, 14.6558, 182.5741, 837.5164, 871.5908, 1853.042, 389.5806, 330.165, 1596.614, 1391.393, 531.4348, 873.7941, 809.6697, 653.5586, 4210.289, 879.7298, 1148.18, 450.9286, 626.2606, 780.0499, 480.8579, 50.32859, 1325.226, 58.68084, 286.12, 1282.794, 280.0674
92.59999999999999, 877.3004, 502.8172, 715.6982, 122.364, 148.3222, 466.8662, 541.1802, 492.9628, 342.1959, 106.8921, 192.029, 13.9826, 291.1452, 793.555, 833.3487, 1964.363, 615.625, 315.7203, 1619.277, 1323.794, 522.4311, 838.0219, 772.1837, 625.8198, 4084.519, 836.3608, 1157.811, 431.2444, 644.3663, 781.1321, 459.9282, 48.11962, 1314.391, 56.24808, 272.5799, 1245.504, 272.8108
92.7, 835.999, 479.1203, 710.9435, 116.8821, 141.3978, 483.5712, 518.6104, 469.7259, 432.3759, 101.4391, 182.4412, 13.34031, 321.0749, 848.7693, 796.7845, 1925.782, 797.5258, 301.9075, 1665.805, 1259.479, 559.7904, 864.0179, 810.2659, 662.0866, 4024.723, 795.1299, 1108.471, 412.4194, 613.8575, 747.1818, 439.9095, 46.0076, 1252.198, 53.91618, 259.6806, 1243.252, 353.242
92.8, 964.1862, 456.5403, 679.6486, 111.6458, 134.7967, 459.6886, 569.9631, 447.5843, 493.0049, 96.2642, 173.3322, 12.72753, 306.7598, 821.9109, 802.2087, 1984.102, 762.3724, 288.6991, 1733.63, 1287.974, 533.3295, 828.6459, 772.7523, 633.9858, 4010.356, 755.9315, 1130.41, 394.4161, 794.5314, 714.7072, 420.762, 43.98828, 1213.836, 51.68095, 247.3917, 1223.87, 363.4833
92.90000000000001, 1109.434, 435.0244, 728.5709, 106.644, 128.5037, 436.9855, 546.1929, 426.4864, 568.1061, 91.35333, 164.6779, 12.14289, 327.8142, 859.9026, 767.0109, 1893.879, 728.7686, 276.0685, 1660.827, 1263.108, 527.5666, 794.7219, 736.9755, 666.2535, 4097.661, 757.5912, 1106.139, 377.1988, 756.9127, 683.6439, 532.2488, 42.05759, 1242.987, 49.53839, 235.6844, 1226.645, 346.6337
93, 1082.6, 498.0013, 696.5, 101.8663, 149.1677, 415.4036, 523.4141, 406.383, 557.8455, 86.69299, 156.4558, 11.58511, 313.1985, 814.7662, 733.3574, 1930.281, 696.6459, 263.9905, 1681.86, 1201.741, 519.2099, 762.1868, 786.8599, 652.7029, 3955.121, 859.3298, 1098.746, 360.733, 772.4957, 716.4243, 630.0149, 40.21164, 1184.173, 47.48465, 224.531, 1187.838, 340.9695
93.09999999999999, 1097.105, 474.5315, 665.8408, 97.30273, 143.221, 394.8877, 560.592, 387.2272, 531.1784, 82.2704, 148.6442, 11.05296, 299.2346, 818.1879, 701.1804, 1895.666, 665.9392, 252.4409, 1772.103, 1143.356, 494.6671, 730.9836, 812.7957, 625.0004, 3916.483, 816.9665, 1051.923, 344.9861, 832.1617, 685.2864, 602.593, 38.44671, 1128.142, 45.51606, 213.9055, 1171.624, 392.3262
93.2, 1076.844, 504.6882, 636.5312, 204.4806, 137.895, 410.3517, 537.2126, 368.9743, 616.0695, 78.07343, 141.2226, 10.54524, 343.0239, 775.2411, 836.477, 1925.398, 764.8472, 241.3966, 1697.684, 1115.883, 471.2845, 701.0578, 775.1649, 650.2526, 3871.773, 776.6917, 1007.096, 329.9265, 792.7614, 655.5019, 576.3646, 36.75924, 1074.762, 43.62907, 203.7829, 1118.987, 511.5334
93.3, 1072.282, 505.2094, 608.5118, 245.6371, 196.8696, 414.5298, 591.2903, 351.5819, 663.3083, 74.09055, 134.1716, 10.06085, 327.7302, 787.6674, 881.02, 1912.318, 765.9953, 230.8355, 1757.032, 1189.641, 449.0072, 718.6552, 739.2764, 622.6541, 3811.559, 738.4023, 1043.272, 315.5243, 755.2265, 706.9744, 714.9402, 35.14584, 1023.908, 41.82032, 194.1392, 1112.387, 561.5018
93.40000000000001, 1090.5, 481.3998, 620.0024, 234.6325, 191.9726, 425.2992, 566.6306, 335.0093, 651.4294, 70.31087, 127.4726, 9.59871, 313.1183, 775.1906, 900.7878, 1825.36, 732.2318, 220.7365, 1817.722, 1131.844, 495.3233, 732.5888, 769.2654, 653.0546, 3812.384, 702.0005, 1147.471, 301.7508, 768.9185, 761.7366, 683.8219, 33.60326, 1096.963, 40.08656, 184.952, 1062.411, 582.1393
93.5, 1194.287, 481.9595, 592.7106, 224.1209, 183.0103, 443.8916, 542.9994, 319.2179, 681.0634, 66.724, 121.108, 9.157797, 299.1579, 753.1158, 861.2646, 1786.251, 738.4531, 211.0793, 1741.387, 1110.973, 471.9096, 771.9761, 733.65, 625.3372, 3825.413, 733.8248, 1205.774, 288.5786, 744.8453, 753.6709, 747.7881, 32.12838, 1070.779, 38.42467, 176.1994, 1014.681, 673.5504
93.59999999999999, 1177.422, 504.5887, 602.4652, 275.8224, 182.1931, 507.8774, 520.3537, 304.1708, 741.097, 63.32011, 115.0613, 8.737137, 285.8199, 713.5846, 823.4756, 1850.994, 966.0623, 201.8446, 1754.861, 1056.998, 449.6028, 775.1933, 914.1505, 598.7961, 3732.888, 751.8168, 1154.39, 275.9813, 730.6078, 720.9142, 715.2401, 30.71823, 1034.176, 36.83168, 417.3111, 969.0947, 642.3273
93.7, 1205.244, 480.8084, 575.9453, 263.4655, 194.2958, 516.1674, 498.6524, 289.8331, 705.6699, 60.08987, 109.3164, 8.3358, 273.0766, 722.3581, 847.028, 1829.631, 1185.366, 193.0139, 1706.259, 1183.772, 428.3503, 782.3161, 916.1304, 670.6315, 3839.745, 765.5741, 1154.754, 263.934, 776.1198, 689.5812, 793.168, 29.36998, 1013.224, 35.30473, 397.5627, 985.3298, 753.2777
93.8, 1201.884, 458.1488, 592.446, 306.9223, 185.2251, 534.8839, 477.8562, 276.1711, 671.9363, 57.02443, 103.8584, 7.952899, 260.9014, 718.8944, 809.8636, 1869.786, 1133.118, 184.5695, 1730.603, 1220.413, 460.793, 750.2888, 962.7573, 685.4124, 3746.586, 727.8328, 1105.544, 252.4126, 739.3729, 659.61, 758.6447, 28.0809, 965.2814, 33.84109, 378.7487, 1025.338, 718.3588
