 , C000, C005, C006, C008, C011, C014, C015, C016, C018, C019, C020, C022, C023, C025, C028, C030, C032, C033, C035, C037, C038, C040, C041, C043, C044, C045, C047, C049, C053, C055, C056, C057, C061, C062, C067, C069
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
243.9, 631.9236, 490.3664, 2701.349, 551.4743, 553.2288, 3130.076, 712.7457, 1309.259, 764.2034, 233.3746, 1570.784, 286.1096, 370.1612, 1327.753, 1600.069, 2112.335, 793.813, 1083.925, 3589.969, 1405.506, 6.082745, 2796.807, 5871.38, 2396.913, 667.0459, 1961.386, 4932.54, 1352.011, 4.716635, 1245.997, 622.4487, 5582.633, 2924.632, 2706.646, 2163.835, 2270.666
244, 643.1679, 500.5052, 2693.624, 527.4734, 582.8248, 3061.185, 680.736, 1254.227, 732.2691, 222.4114, 1560.045, 273.351, 411.8237, 1272.886, 1530.986, 2197.292, 922.3421, 1035.881, 3466.504, 1507.198, 5.794642, 2843.953, 5952.669, 2432.857, 633.8997, 1871.762, 4789.554, 1300.43, 4.497206, 1215.461, 594.0929, 5627.99, 2957.298, 2629.296, 2134.521, 2173.664
244.1, 615.059, 479.2259, 2638.687, 504.5172, 631.4018, 3009.14, 670.2409, 1329.313, 701.6693, 211.9631, 1577.122, 261.1614, 393.6392, 1220.288, 1469.573, 2155.412, 899.0263, 989.9672, 3650.135, 1560.704, 5.520186, 2792.203, 5850.485, 2391.159, 602.4006, 1786.232, 4675.88, 1239.428, 4.287984, 1218.083, 567.0288, 5566.614, 2907.172, 2617.961, 2159.59, 2275.158
244.2, 588.1786, 458.8512, 2757.653, 482.5599, 605.1099, 3160.558, 640.1401, 1494.674, 684.8622, 202.0057, 1537.139, 249.5154, 376.2576, 1169.862, 1486.146, 2066.144, 1061.743, 946.0882, 3500.926, 1548.442, 5.258729, 2881.578, 5870.05, 2342.249, 572.4667, 1704.611, 4945.292, 1181.289, 4.088497, 1255.829, 541.1976, 5504.402, 2993.043, 2751.452, 2107.537, 2177.965
244.3, 562.473, 439.3428, 2641.344, 461.5583, 579.9128, 3087.692, 611.3911, 1483.315, 679.3361, 192.5161, 1534.458, 288.5811, 487.5309, 1121.521, 1571.615, 2151.736, 1078.054, 904.1541, 3463.745, 1475.21, 5.009655, 2762.415, 5930.623, 2472.671, 544.0202, 1626.72, 5039.908, 1624.837, 3.89829, 1203.442, 657.5323, 5614.698, 2956.691, 2790.389, 2045.574, 2084.923
244.4, 559.1396, 420.6638, 2632.354, 509.1149, 555.765, 2958.107, 645.804, 1420.966, 688.3279, 183.4722, 1478.319, 305.786, 503.2871, 1175.59, 1503.761, 2174.293, 1027.786, 864.0786, 3405.583, 1405.441, 4.772379, 2648.18, 5979.423, 2370.036, 516.9873, 1552.388, 5051, 1740.161, 3.716932, 1153.24, 627.5782, 5557.213, 2916.149, 2692.627, 2118.981, 2177.177
244.5, 534.7031, 402.779, 2549.877, 503.6555, 532.6227, 2973.168, 722.3903, 1361.238, 659.5643, 174.8532, 1536.627, 436.5625, 481.0639, 1127.012, 1577.726, 2179.407, 979.8613, 958.9262, 3397.025, 1338.972, 4.546341, 2736.475, 5959.157, 2374.777, 491.2977, 1481.452, 4940.989, 1890.396, 3.544011, 1180.698, 598.9886, 5436.939, 2859.814, 2673.515, 2107.169, 2131.101
244.6, 559.1442, 385.6545, 2592.233, 490.2782, 510.444, 2931.855, 766.2541, 1304.02, 746.6298, 166.6391, 1532.793, 417.0948, 489.806, 1111.993, 1576.7, 2114.75, 959.3349, 916.423, 3459.896, 1336.933, 4.331009, 2660.005, 5846.234, 2323.186, 466.8846, 1452.809, 4907.453, 1801.72, 3.379134, 1131.445, 571.7015, 5523.957, 2902.995, 2669.947, 2095.135, 2151.142
244.7, 544.7656, 369.2581, 2482.901, 468.9407, 489.1889, 2924.047, 731.8413, 1249.208, 715.4299, 158.8109, 1517.132, 398.4951, 541.2538, 1104.834, 1508.627, 2098.837, 914.6021, 875.8037, 3318.463, 1364.111, 4.125876, 2573.416, 6001.914, 2226.756, 443.6846, 1386.423, 4892.97, 1730, 3.221929, 1168.549, 545.6575, 5493.169, 2867.829, 2758.1, 2065.814, 2127.763
244.8, 520.9572, 353.5589, 2505.169, 448.5318, 468.8188, 2875.757, 698.974, 1321.628, 828.0707, 151.3504, 1451.58, 491.7484, 517.3542, 1059.18, 1624.759, 2136.687, 943.8678, 836.9848, 3489.061, 1320.662, 3.930459, 2466.996, 5912.946, 2254.911, 421.6375, 1323.071, 4790.784, 1791.073, 3.072037, 1119.803, 520.7999, 5406.738, 2768.779, 2637.16, 2057.536, 2095.035
244.9, 609.0475, 338.527, 2540.883, 429.0112, 449.297, 2810.256, 667.5828, 1514.054, 815.3733, 144.2404, 1388.861, 658.7936, 494.5098, 1015.412, 1554.61, 2048.194, 899.8562, 799.8865, 3722.365, 1357.643, 3.744297, 2364.978, 6153.49, 2401.158, 400.6859, 1284.777, 4725.241, 1832.476, 2.929118, 1235.624, 497.0747, 5649.625, 2848.479, 2586.452, 2333.975, 2031.454
245, 613.8146, 324.1343, 2433.717, 423.1782, 430.5881, 2929.938, 673.952, 1450.413, 781.3007, 137.4644, 1366.517, 629.4159, 472.6742, 1029.535, 1904.016, 2363.473, 988.6948, 961.4288, 3570.203, 1428.954, 3.566953, 2386.801, 6112.424, 2301.491, 380.7754, 1226.07, 4768.596, 1746.517, 2.792848, 1184.08, 667.9883, 5415.582, 2801.061, 2816.496, 2226.959, 2161.595
245.1, 586.9886, 310.3535, 2422.834, 404.7609, 486.7057, 2882, 737.5316, 1389.447, 748.652, 131.0067, 1330.952, 601.3482, 451.8027, 997.5558, 1862.438, 2354.78, 995.9459, 942.6364, 3605.307, 1417.633, 3.398008, 2530.996, 5865.133, 2263.306, 361.8542, 1170.045, 4638.431, 1780.229, 2.662918, 1134.686, 687.9037, 5503.066, 2761.947, 2920.669, 2240.026, 2225.989
245.2, 561.335, 297.1586, 2486.685, 387.1452, 510.5577, 2959.98, 825.4047, 1331.043, 776.6266, 124.8524, 1423.533, 574.5321, 431.8529, 956.3343, 1855.917, 2390.317, 1012.662, 900.8552, 3457.93, 1350.587, 3.237066, 2463.478, 5899.673, 2298.583, 343.8734, 1246.401, 4777.838, 1726.701, 2.539032, 1087.352, 656.566, 5312.462, 2838.853, 2850.469, 2137.318, 2219.273
245.3, 536.8025, 284.5247, 2527.518, 464.8102, 489.2978, 2835.755, 788.3354, 1333.384, 782.9095, 118.9872, 1362.026, 595.1796, 412.7839, 916.8162, 1775.789, 2291.32, 965.4425, 860.926, 3316.578, 1376.553, 3.083746, 2444.269, 5927.326, 2409.686, 326.7859, 1189.447, 4791.626, 1799.132, 2.42091, 1155.626, 626.656, 5462.906, 2822.916, 2908.927, 2303.505, 2209.177
245.4, 587.4641, 272.4279, 2517.131, 444.5811, 468.9232, 2893.076, 752.931, 1390.675, 869.8119, 113.3975, 1327.978, 588.671, 394.557, 887.9423, 1699.12, 2196.423, 920.4249, 822.7665, 3565.717, 1381.947, 2.937688, 2343.19, 6140.986, 2391.392, 310.5476, 1209.446, 4596.135, 1763.48, 2.308283, 1241.623, 598.1085, 5578.724, 2779.53, 2872.146, 2533.136, 2182.41
245.5, 561.7896, 260.8454, 2593.053, 425.2324, 449.3971, 2771.659, 759.9019, 1332.22, 833.4645, 108.0705, 1270.599, 562.4202, 498.0798, 1001.716, 1752.699, 2316.111, 1113.67, 1006.743, 3458.85, 1346.226, 2.798548, 2246.291, 5974.615, 2347.393, 295.1162, 1154.181, 4705.515, 1868.371, 2.200896, 1189.828, 665.6016, 5347.618, 2876.646, 2903.436, 2416.988, 2171.704
245.6, 537.2372, 249.7554, 2595.811, 525.0574, 461.1761, 2876.76, 725.7744, 1319.701, 798.6359, 102.9936, 1390.895, 537.34, 476.0865, 1034.494, 1897.305, 2272.521, 1152.725, 962.1205, 3394.817, 1380.709, 2.665998, 2296.062, 5920.715, 2345.839, 280.4516, 1290.967, 4733.084, 1806.358, 2.098505, 1140.194, 735.4807, 5372.395, 2859.748, 2977.093, 2306.167, 2078.93
245.7, 547.0569, 335.4215, 2486.327, 502.2062, 441.9725, 2823.324, 693.1796, 1264.23, 765.2628, 98.15528, 1374.334, 513.3783, 455.0644, 1010.075, 1815.389, 2178.402, 1098.975, 951.7938, 3342.634, 1335.301, 2.539726, 2292.935, 5965.116, 2364.498, 266.5157, 1289.257, 4658.217, 1721.625, 2.000877, 1092.631, 713.5176, 5205.978, 2789.992, 2928.479, 2395.071, 2189.003
245.8, 523.1485, 321.1608, 2508.857, 480.3496, 450.1529, 2775.959, 662.0486, 1211.09, 733.2842, 93.54423, 1333.702, 490.4851, 434.9705, 1031.58, 1737.011, 2154.422, 1063.628, 945.7051, 3248.349, 1374.267, 2.419435, 2198.115, 5908.3, 2408.806, 253.2722, 1230.345, 4805.798, 1700.022, 1.907791, 1131.541, 698.1856, 5314.999, 2802.181, 2903.304, 2285.254, 2150.083
245.9, 500.2849, 307.5064, 2501.271, 459.4442, 431.4083, 2659.458, 645.3043, 1234.808, 846.9984, 89.14979, 1276.076, 468.6127, 415.7639, 988.9528, 1775.105, 2065.195, 1014.032, 903.7879, 3159.438, 1309.272, 2.304841, 2315.981, 5927.729, 2326.079, 240.6869, 1267.62, 4710.02, 1620.276, 1.819036, 1216.815, 666.3796, 5305.222, 2768.085, 2970.802, 2244.164, 2260.925
246, 513.9399, 311.197, 2564.58, 439.4486, 478.1358, 2740.062, 616.3234, 1312.494, 811.6042, 84.96179, 1345.904, 447.7158, 397.4054, 1049.256, 1839.961, 2087.436, 966.749, 863.7286, 3274.103, 1247.351, 2.195675, 2220.208, 5988.135, 2470.468, 343.582, 1209.697, 4723.002, 1721.422, 1.73441, 1166.056, 636.0225, 5302.158, 2829.408, 2992.048, 2424.104, 2280.081
246.1, 491.4788, 297.9662, 2541.945, 437.3209, 469.0515, 2803.944, 618.5718, 1257.325, 777.6892, 80.97054, 1346.769, 427.7506, 441.3698, 1005.898, 1802.287, 2015.086, 1018.829, 959.8007, 3273.512, 1308.408, 2.091679, 2336.344, 5875.781, 2367.924, 326.5091, 1154.42, 4823.153, 1640.673, 1.653721, 1117.413, 755.337, 5082.509, 2792.673, 3114.502, 2470.663, 2182.677
246.2, 469.9993, 317.5094, 2514.488, 448.9864, 449.5199, 2820.318, 590.7915, 1304.511, 745.1914, 77.16677, 1357.011, 408.6758, 451.8279, 964.332, 1760.964, 2102.919, 1102.579, 1014.105, 3139.698, 1368.861, 1.992609, 2290.792, 5811.569, 2355.646, 310.2845, 1101.669, 4684.946, 1645.916, 1.576786, 1070.8, 798.0705, 5003.723, 2673.896, 3039.217, 2602.328, 2217.365
246.3, 449.4585, 304.2518, 2424.502, 493.1136, 430.8017, 2701.954, 564.2588, 1249.678, 714.0516, 73.5417, 1363.413, 390.4517, 456.0277, 924.4834, 1706.118, 2058.403, 1145.667, 969.1557, 3011.354, 1382.295, 1.898232, 2196.06, 5846.24, 2317.957, 294.8661, 1051.329, 4708.012, 1596.387, 1.50343, 1026.131, 761.7142, 5017.863, 2784.32, 3137.298, 2483.008, 2178.303
246.4, 429.8155, 291.3163, 2546.735, 471.6527, 412.8629, 2658.74, 538.9177, 1224.459, 739.382, 70.08693, 1350.233, 410.0724, 435.8913, 1073.307, 1665.207, 1973.153, 1092.246, 985.5754, 3081.149, 1356.836, 1.808324, 2268.472, 5784.138, 2439.155, 323.0049, 1127.096, 4669.737, 1634.77, 1.433486, 983.3262, 727.014, 4980.183, 2753.113, 3104.238, 2369.159, 2185.582
246.5, 411.0309, 278.9308, 2439.322, 451.1258, 411.4108, 2725.296, 514.7147, 1254.019, 735.5993, 66.79445, 1468.128, 391.7859, 416.644, 1028.955, 1773.802, 2030.935, 1041.316, 941.891, 3140.812, 1353.946, 1.722675, 2324.83, 5764.777, 2337.91, 357.4384, 1210.775, 4704.65, 1558.086, 1.366797, 1038.41, 790.6812, 4924.316, 2838.935, 3060.983, 2260.53, 2161.989
246.6, 393.0673, 310.1993, 2336.438, 431.4922, 394.2794, 2610.921, 530.559, 1228.776, 723.6881, 63.65664, 1404.694, 374.3149, 398.2466, 986.4363, 1953.171, 2080.417, 992.7602, 987.9437, 3076.326, 1289.912, 1.641083, 2255.542, 5738.178, 2240.868, 339.6769, 1474.731, 4612.925, 1484.998, 1.30321, 1015.237, 754.6614, 4778.497, 2794.163, 2926.762, 2333.112, 2128.164
246.7, 401.776, 297.0109, 2331.418, 466.9963, 444.0853, 2798.039, 506.7314, 1192.886, 693.4468, 60.66623, 1488.897, 357.623, 416.1834, 1042.367, 1868.844, 1994.255, 946.4688, 1060.579, 3044.751, 1228.906, 1.563355, 2358.262, 5748.54, 2323.013, 322.798, 1554.495, 4545.353, 1415.339, 1.242582, 1116.078, 741.5531, 4776.324, 2734.587, 2970.728, 2257.576, 2180.056
246.8, 513.6901, 328.5018, 2454.207, 446.9496, 425.5934, 2761.263, 522.4918, 1162.507, 664.4693, 57.81631, 1424.566, 341.6754, 451.6392, 1063.387, 1788.157, 1911.661, 902.3359, 1031.693, 3088.575, 1207.752, 1.489308, 2324.954, 5755.22, 2295.273, 351.4157, 1619.764, 4608.615, 1348.948, 1.184774, 1100.5, 767.7802, 4758.438, 2696.336, 2878.44, 2376.583, 2153.697
246.9, 509.8956, 326.2961, 2487.002, 543.2538, 407.8715, 2799.812, 499.0264, 1191.19, 658.616, 55.10027, 1384.525, 346.697, 431.6966, 1155.044, 1710.954, 1832.488, 860.261, 1075.707, 3067.198, 1254.736, 1.418769, 2270.111, 5710.216, 2250.296, 333.9535, 1695.627, 4485.303, 1285.671, 1.129655, 1144.396, 732.8037, 4652.979, 2799.368, 2967.066, 2267.614, 2236.314
247, 560.0737, 312.4234, 2492.924, 519.6107, 390.8876, 2789.737, 476.6149, 1141.12, 631.094, 52.51182, 1458.161, 350.9372, 412.6345, 1107.315, 1754.565, 1796.714, 820.1479, 1028.027, 2941.818, 1248.582, 1.351571, 2235.196, 5627.042, 2226.312, 359.7671, 1618.146, 4602.104, 1225.363, 1.077101, 1096.657, 756.1055, 4701.013, 2749.827, 2836.963, 2316.723, 2140.78
247.1, 535.5964, 299.1404, 2474.611, 496.9966, 374.6108, 2693.558, 455.21, 1215.133, 747.0851, 50.04496, 1454.877, 335.2877, 437.9814, 1061.558, 1678.812, 1795.434, 781.9053, 982.4613, 2821.563, 1189.531, 1.287555, 2219.854, 5650.944, 2412.007, 341.8899, 1544.206, 4490.518, 1249.494, 1.026991, 1050.91, 748.2333, 4760.698, 2632.873, 2712.565, 2210.499, 2087.086
247.2, 541.5696, 286.4223, 2443.106, 475.3667, 359.0119, 2836.054, 553.7012, 1379.698, 719.7028, 190.9559, 1514.305, 320.3362, 431.7753, 1017.692, 1616.221, 1800.317, 777.056, 938.9149, 2946.986, 1208.53, 1.226572, 2299.016, 5693.219, 2361.032, 414.0929, 1473.644, 4487.965, 1280.253, 0.9792129, 1007.071, 909.6542, 4563.479, 2592.858, 2887.962, 2282.447, 2183.611
247.3, 660.9737, 350.8152, 2703.459, 473.1719, 344.0624, 3069.101, 528.8342, 1601.666, 839.7462, 190.5135, 1625.621, 306.0513, 461.9437, 1083.661, 1703.135, 1725.756, 740.8227, 897.2987, 2826.52, 1347.513, 288.081, 2203.944, 5597.859, 2506.133, 527.954, 1406.307, 4506.739, 1299.88, 0.9336575, 1063.419, 1051.71, 4495.127, 2649.917, 2761.328, 2428.762, 2207.775
247.4, 632.0866, 335.9, 2614.488, 556.2675, 329.7355, 2955.968, 505.084, 1715.856, 804.6551, 310.8996, 1555.382, 292.4035, 748.8342, 1038.882, 1913.247, 1820.861, 706.2789, 857.5271, 2710.978, 1426.33, 420.1037, 2112.803, 5878.795, 2599.39, 501.7194, 1342.046, 4631.992, 1560.664, 0.8902214, 1055.612, 1003.799, 4604.221, 2681.039, 2640.246, 2317.4, 2113.46
247.5, 604.462, 321.619, 2927.311, 565.19, 316.0052, 3058.684, 482.4005, 1851.566, 945.4285, 355.5623, 1488.177, 389.8848, 715.7686, 995.9526, 1853.05, 1745.448, 673.3459, 819.5183, 2976.77, 1440.975, 525.8141, 2025.432, 5916.851, 2709.221, 476.7885, 1280.722, 4505.518, 1574.016, 0.8488061, 1249.044, 958.0704, 4918.454, 2567.011, 2578.279, 2536.653, 2075.006
247.6, 672.0237, 307.9451, 3220.217, 610.5897, 302.8466, 3168.077, 460.7357, 1982.043, 996.9696, 373.2462, 1462.776, 372.4985, 684.163, 954.7974, 1773.046, 1704.292, 641.9485, 783.1942, 2886.836, 1372.825, 756.6215, 1941.674, 5998.694, 2838.247, 641.5081, 1222.2, 4701.614, 1635.98, 0.8093175, 1322.127, 914.4252, 5032.315, 2602.916, 2465.223, 2782.628, 1986.363
247.7, 688.7191, 294.8526, 3367.215, 584.0161, 290.2359, 3204.344, 512.7707, 1898.731, 955.3085, 355.7121, 1621.679, 355.8876, 653.9529, 915.3427, 1696.495, 1633.708, 612.0151, 748.4801, 2768.828, 1560.188, 757.9973, 1861.379, 5857.667, 2720.438, 609.6309, 1166.352, 4857.176, 1559.239, 0.771666, 1335.335, 872.7683, 5037.255, 2603.632, 2510.523, 2889.149, 1952.948
247.8, 675.0045, 282.3167, 3729.511, 558.599, 278.1504, 3307.373, 554.4808, 2151.986, 927.1312, 434.6798, 1638.906, 392.2534, 625.0769, 877.5184, 1792.609, 1705.299, 583.4775, 772.0072, 2876.863, 1594.088, 722.0956, 1875.481, 5849.668, 2783.764, 579.3377, 1303.585, 4659.011, 1587.619, 0.7357662, 1279.631, 833.0091, 4828.58, 2573.534, 2593.936, 2937.816, 2045.653
247.9, 718.0385, 270.3138, 3743.724, 534.2881, 266.5681, 3411.184, 634.7313, 2061.53, 927.6303, 458.1887, 1568.093, 374.7615, 597.476, 841.2571, 1756.411, 1707.896, 556.2705, 787.7121, 2916.039, 1518.697, 727.1204, 1797.924, 6034.808, 2874.338, 550.5498, 1278.566, 4592.308, 1600.842, 0.7015365, 1373.456, 795.0611, 5025.679, 2585.472, 2724.095, 3029.109, 2158.469
248, 686.6575, 258.8212, 4142.365, 511.0352, 255.468, 3646.08, 606.2252, 2030.065, 911.6365, 436.6643, 1500.339, 358.0497, 571.0938, 806.4943, 1680.578, 1637.163, 654.6838, 851.4793, 2866.769, 1664.689, 713.7262, 1908.464, 5962.478, 2798.712, 523.1924, 1503.952, 4486.839, 1525.75, 0.6688993, 1316.162, 758.8419, 4880.753, 2694.969, 2762.04, 2890.22, 2237.582
248.1, 729.7507, 247.8172, 4339.81, 488.7943, 244.8302, 3693.468, 623.1149, 1988.797, 908.8801, 416.1511, 1587.778, 342.0831, 545.8765, 773.1679, 1803.434, 1571.926, 624.1566, 813.7386, 2996.163, 1673.537, 702.1381, 1829.542, 5853.861, 2954.552, 497.1945, 1467.625, 4540.119, 1454.179, 0.6377804, 1261.258, 724.2726, 4746.494, 2634.904, 3094.606, 3012.341, 2141.993
248.2, 724.6456, 237.2811, 4298.255, 609.983, 234.6354, 3700.994, 595.1306, 2079.803, 1110.016, 396.6016, 1519.174, 326.8285, 521.7726, 741.2186, 1867.146, 1738.253, 595.0528, 815.4119, 3191.454, 1665.535, 766.6559, 1753.885, 5988.268, 2931.933, 472.4884, 1423.502, 4451.046, 1477.172, 0.6081093, 1378.39, 759.6327, 5027.359, 2606.161, 3041.021, 3158.261, 2178.333
248.3, 692.9758, 227.1929, 4178.499, 583.4358, 224.8651, 3746.573, 568.403, 1992.382, 1095.233, 377.9704, 1453.534, 312.2541, 498.7332, 710.5896, 1786.533, 1971.616, 567.3061, 865.463, 3092.44, 1609.48, 746.9565, 1681.356, 5874.538, 2810.234, 449.0099, 1358.455, 4620.043, 1568.928, 0.5798185, 1422.969, 725.0274, 5115.722, 2626.29, 2954.227, 3137.17, 2137.441
248.4, 684.5482, 217.5336, 4632.783, 558.0439, 215.5016, 3750.4, 542.8757, 1908.635, 1071.759, 411.4402, 1553.233, 298.3297, 476.7111, 747.7846, 1743.765, 1889.96, 688.866, 827.1024, 3023.457, 1582.006, 812.9938, 1956.465, 5971.923, 2804.115, 426.6982, 1438.084, 4537.836, 1495.333, 0.5528439, 1363.61, 691.9986, 4903.797, 2711.88, 3124.567, 2993.327, 2251.3
248.5, 734.9992, 208.285, 4696.839, 533.7572, 206.528, 3826.458, 619.7795, 1945.643, 1113.092, 483.6553, 1581.669, 285.0262, 455.6613, 716.8843, 1832.529, 1850.68, 656.7449, 948.2289, 3200.609, 1667.058, 774.4874, 1902.947, 5844.673, 2907.526, 405.4951, 1463.572, 4352.7, 1474.678, 0.5271242, 1454.647, 760.636, 4870.496, 2737.505, 3102.323, 3105.894, 2211.47
248.6, 738.3331, 199.4296, 4737.44, 601.4355, 197.9281, 3714.14, 674.3799, 1939.389, 1262.158, 460.9346, 1513.329, 272.3159, 435.5411, 687.2608, 1753.41, 1774.032, 695.3766, 906.1999, 3069.776, 1659.809, 737.8047, 1824.254, 5991.918, 2923.228, 519.2439, 1441.623, 4583.111, 1405.503, 0.5026011, 1393.966, 725.985, 4779.418, 2771.943, 3064.496, 3019.384, 2315.833
248.7, 706.0652, 190.9507, 4681.555, 575.2603, 189.6863, 3609.261, 768.2483, 2006.327, 1243.94, 556.4918, 1581.689, 260.1725, 416.3093, 658.8615, 1841.348, 1783.661, 662.952, 866.0337, 2944.291, 1651.506, 894.0723, 1748.815, 5908.3, 2945.586, 570.6772, 1375.748, 4646.544, 1456.346, 0.4792188, 1405.403, 794.5349, 4933.75, 2775.087, 3027.552, 3036.245, 2272.004
248.8, 675.2075, 182.8323, 4734.519, 550.2243, 181.7876, 3655.925, 733.7459, 2076.661, 1191.958, 530.3494, 1513.348, 248.5705, 397.9267, 631.6356, 1761.848, 1823.431, 632.0392, 827.6478, 3071.197, 1676.047, 969.2159, 1676.496, 5874.732, 2823.321, 542.3197, 1312.884, 4760.883, 1653.541, 0.4569244, 1410.176, 929.8905, 4904.109, 2858.751, 2894.797, 3195.932, 2345.215
248.9, 741.7267, 175.0591, 4572.133, 526.2779, 174.2179, 3821.428, 700.7931, 2089.786, 1142.149, 505.4351, 1710.396, 237.4859, 380.3558, 605.5349, 1723.376, 1747.912, 602.5679, 894.4338, 3062.831, 1596.78, 1007.099, 1607.167, 5925.954, 3063.757, 739.0969, 1252.893, 4934.276, 1575.976, 0.4356671, 1576.779, 920.7254, 4911.509, 2747.597, 2910.765, 3183.837, 2245.028
249, 772.1139, 167.6163, 4627.236, 503.3736, 166.9634, 3802.755, 801.6551, 2001.945, 1189.486, 481.6912, 1764.084, 226.8957, 363.5608, 612.6193, 1778.016, 1675.521, 686.0793, 926.0666, 2937.629, 1663.729, 959.399, 1821.699, 5905.201, 2936.586, 858.4468, 1357.226, 4881.746, 1502.05, 0.4153988, 1511.004, 924.2518, 4762.251, 2815.448, 2934.094, 3037.854, 2325.262
249.1, 738.3696, 160.49, 4654.572, 481.4662, 160.011, 3643.161, 779.7603, 2153.374, 1184.01, 459.0628, 1687.862, 216.7776, 347.5073, 587.3043, 1701.251, 1690.065, 654.0881, 957.2383, 2918.447, 1585.044, 913.9582, 1746.366, 6006.534, 2814.695, 990.4996, 1295.208, 4941.636, 1485.334, 0.3960734, 1607.336, 882.1472, 4708.25, 2764.48, 2960.69, 3082.598, 2429.019
249.2, 706.1, 153.6666, 4583.777, 460.5122, 153.348, 3531.813, 744.741, 2062.86, 1135.953, 437.4973, 1678.558, 207.1108, 332.1628, 563.0354, 1627.8, 1705.258, 623.5887, 914.8099, 3106.87, 1531.076, 991.8638, 1674.148, 5909.319, 2823.252, 973.2872, 1236.024, 4963.921, 1483.972, 0.3776471, 1622.565, 917.6492, 4753.792, 2736.465, 2894.577, 3198.73, 2346.986
249.3, 675.2408, 147.1334, 4597.704, 440.4701, 146.9626, 3609.764, 782.116, 2078.469, 1223.047, 507.342, 1606.032, 197.8751, 317.4957, 637.325, 1690.827, 1634.634, 689.878, 874.2621, 2979.868, 1530.343, 944.8854, 1765.054, 5814.291, 2820.57, 975.0472, 1370.418, 4872.667, 1568.676, 0.360078, 1716.107, 875.8454, 4675.723, 2668.953, 2932.343, 3139.718, 2282.64
249.4, 645.7302, 140.8779, 4577.689, 421.3003, 140.843, 3536.9, 746.9908, 1991.104, 1171.939, 545.4954, 1599.955, 189.0512, 303.4763, 610.9891, 1777.916, 1566.934, 732.4952, 835.5116, 2955.103, 1457.966, 900.132, 1692.063, 5946.571, 2796.394, 926.5961, 1340.427, 4728.232, 1632.79, 0.3433263, 1667.313, 852.4531, 4530.828, 2734.659, 3052.03, 2995.758, 2235.097
249.5, 617.5093, 134.8884, 4562.647, 402.9648, 134.9782, 3539.65, 713.4432, 1907.411, 1122.966, 519.8696, 1578.739, 180.6208, 290.076, 585.7415, 1714.371, 1502.038, 698.3397, 798.4786, 2904.301, 1463.406, 934.1445, 1675.247, 5852.176, 2732.435, 1063.858, 1279.177, 4764.415, 1556.198, 0.3273539, 1700.007, 813.6193, 4530.226, 2634.894, 2973.104, 2858.398, 2332.518
249.6, 590.5219, 129.1535, 4433.437, 385.4273, 129.3577, 3565.011, 681.4022, 1827.236, 1076.04, 495.4477, 1559.971, 172.5663, 277.2674, 561.5372, 1640.353, 1502.535, 697.0666, 763.087, 2909.566, 1477.209, 889.8998, 1823.048, 5769.95, 2724.893, 1266.322, 1230.253, 4896.916, 1498.61, 0.3121246, 1629.091, 806.2589, 4463.458, 2760.46, 3029.754, 2809.465, 2232.874
249.7, 564.7138, 123.6624, 4411.599, 446.9808, 123.9711, 3453.232, 650.8001, 1854.11, 1031.075, 503.053, 1492.568, 164.871, 265.0244, 538.333, 1709.476, 1508.45, 664.5631, 729.2642, 2849.021, 1435.272, 913.313, 1747.659, 5894.683, 2719.64, 1203.397, 1353.378, 4784.791, 1491.053, 0.2976037, 1670.045, 811.7512, 4487.298, 2796.428, 2951.836, 2718.997, 2137.486
249.8, 540.0337, 118.4048, 4373.492, 427.5276, 118.8089, 3568.211, 621.5724, 1813.777, 987.9885, 479.4211, 1471.327, 157.5188, 253.3219, 546.7431, 1635.67, 1450.801, 633.5753, 696.9404, 2926.469, 1441.128, 870.055, 1717.747, 5886.668, 2625.257, 1143.599, 1291.536, 4718.91, 1462.491, 0.2837585, 1728.24, 774.7717, 4580.447, 2693.451, 3109.575, 2739.614, 2083.179
249.9, 516.4322, 113.3707, 4337.223, 408.9211, 113.8617, 3527.858, 593.6573, 1910.142, 1103.16, 486.5545, 1600.105, 150.4946, 242.1362, 524.1503, 1649.342, 1502.141, 625.4103, 666.0494, 2923.764, 1372.971, 858.6091, 1698.125, 5853.607, 2764.541, 1122.682, 1244.356, 4829.91, 1402.977, 0.2705573, 1656.146, 821.7765, 4427.414, 2764.902, 3074.719, 2794.586, 2152.681
250, 493.8622, 108.5507, 4244.273, 413.4583, 109.1204, 3390.764, 593.3372, 1915.848, 1067.658, 463.6975, 1530.969, 143.7835, 231.4444, 613.9918, 1592.452, 1479.324, 634.4726, 708.3049, 2886.448, 1418.658, 928.9412, 1733.306, 5769.128, 2795.99, 1142.655, 1255.551, 4661.834, 1418.083, 0.2579703, 1651.738, 827.3658, 4454.676, 2658.34, 3089.787, 2810.094, 2114.645
