 , C001, C002, C003, C004, C005, C006, C008, C009, C010, C011, C012, C013, C014, C015, C016, C017, C018, C019, C020, C024, C025, C026, C027, C028, C029, C030, C031, C032, C034, C036, C037, C038, C039, C041, C045, C046, C048, C049, C053, C055, C057, C061, C064, C068, C072, C073, C074, C075, C079, C084, C085, C086, C087, C095, C105, C106, C107, C108, C114, C116, C122, C126, C140
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
316.2, 145.508, 836.582, 958.3607, 7.955068, 298.8212, 1009.622, 0.03621276, 204.4567, 412.4051, 71.12199, 81.23045, 405.6452, 213.6329, 1327.405, 662.2386, 1048.367, 510.2204, 593.4769, 421.4257, 1493.032, 171.9901, 456.5463, 441.201, 93.28347, 75.29698, 1013.052, 781.6496, 992.5851, 529.2662, 418.386, 198.5782, 133.6137, 282.0368, 235.0898, 244.4381, 464.108, 329.9129, 1.629173, 688.1669, 1415.493, 285.9276, 351.7894, 349.1062, 242.586, 664.0796, 756.735, 443.0916, 1946.904, 7.260591, 81.23335, 452.7242, 283.1064, 1353.656, 650.5461, 1841.349, 0.3593083, 14.83861, 1123.933, 1292.845, 904.1963, 734.76, 848.5436, 3.704844
316.3, 137.8487, 962.3089, 917.1833, 7.547512, 284.4083, 956.5665, 0.03459278, 194.4812, 659.8608, 68.14047, 76.81181, 652.5243, 201.8497, 1459.521, 660.4864, 1038.724, 556.0015, 772.8267, 398.4748, 1595.804, 162.8651, 435.231, 412.6986, 93.30117, 71.48208, 1011.482, 744.1673, 1065.524, 501.6543, 457.5797, 189.8918, 127.3263, 269.2045, 223.0278, 233.7005, 442.9727, 314.3918, 1.558719, 669.2543, 1602.738, 273.9991, 329.683, 333.2351, 231.1713, 635.6108, 734.4438, 582.6292, 2101.288, 6.922624, 77.10487, 430.1584, 271.3411, 1476.293, 621.5756, 1814.862, 0.3435739, 14.22039, 1065.317, 1254.312, 864.2589, 805.1562, 795.1563, 3.550174
316.4, 130.5926, 919.2258, 877.7752, 7.160835, 270.6905, 989.3699, 0.03304527, 184.9923, 786.1608, 65.28394, 72.63352, 917.2415, 190.7165, 1403.766, 629.5648, 992.0276, 529.2949, 883.269, 376.7739, 1859.219, 299.0496, 414.911, 551.3313, 125.7801, 67.86046, 1165.937, 708.4824, 1010.387, 475.4828, 530.8334, 181.5854, 121.3347, 256.9561, 211.5847, 223.4345, 415.7157, 299.6009, 1.491312, 633.363, 1620.342, 262.5683, 308.9658, 318.0856, 220.2938, 608.3625, 863.209, 660.6883, 2180.142, 6.600388, 73.1862, 592.5245, 260.0648, 1411.497, 593.8953, 1718.235, 0.3285284, 13.62794, 1165.791, 1327.537, 826.0855, 766.5109, 745.128, 3.401961
316.5, 123.7184, 908.7912, 843.6501, 6.793969, 357.3643, 1100.99, 0.03156698, 175.9664, 919.5271, 62.54715, 68.68253, 946.6081, 220.8622, 1566.62, 600.0908, 1005.515, 503.8711, 857.9201, 356.2547, 1763.025, 283.1833, 395.5397, 547.3815, 155.5473, 64.42233, 1113.895, 741.3622, 977.9825, 450.6768, 508.4382, 173.6423, 115.6251, 245.265, 200.7288, 213.6195, 390.136, 285.5058, 1.42682, 599.3965, 1727.797, 251.6144, 289.5504, 303.6248, 424.6221, 582.2823, 836.8411, 714.3045, 2399.996, 6.293152, 69.46669, 562.9905, 249.2571, 1441.746, 667.5623, 1658.65, 0.3141418, 13.06016, 1166.283, 1310.529, 789.5982, 818.9797, 698.2473, 3.259935
316.6, 117.2061, 868.1041, 885.8253, 6.445899, 340.1277, 1145.327, 0.03015483, 167.3809, 867.9332, 59.92509, 64.94645, 1008.328, 208.6803, 1508.862, 571.9966, 960.3112, 479.6685, 838.3668, 336.8531, 1980.506, 268.1588, 377.0727, 547.681, 191.9618, 61.15839, 1101.644, 705.8118, 927.3751, 427.1648, 486.9877, 166.0467, 110.1841, 234.1059, 190.4298, 204.2357, 421.1095, 528.5412, 1.365117, 590.759, 1649.017, 241.1174, 349.6674, 289.8214, 500.5989, 557.3201, 797.7439, 679.9266, 2289.568, 6.000217, 65.93622, 534.9286, 238.8986, 1571.765, 637.834, 1570.34, 0.3003853, 12.51604, 1187.779, 1295.927, 754.7225, 779.6708, 719.808, 3.123839
316.7, 111.0366, 947.6918, 847.7645, 6.115661, 323.7225, 1085.14, 0.02880585, 159.2142, 871.5452, 57.41296, 61.4136, 966.431, 197.1703, 1443.06, 545.2178, 917.1395, 485.2281, 838.6235, 318.5081, 1956.978, 253.9315, 440.9607, 512.2997, 183.6633, 58.05981, 1052.471, 769.9352, 941.1514, 404.8795, 508.4227, 158.7833, 104.9992, 223.4544, 180.6592, 195.2641, 395.1978, 503.6754, 1.306082, 652.3818, 1679.569, 231.0584, 327.6944, 276.6455, 477.0436, 533.4281, 760.4733, 647.2033, 2355.739, 5.720918, 62.58517, 508.2654, 228.9705, 1581.786, 609.4296, 1592.077, 0.2872311, 11.99459, 1221.761, 1233.175, 721.3871, 742.2487, 740.8239, 2.993425
316.8, 105.1918, 992.2319, 874.4452, 5.802341, 308.1086, 1028.116, 0.02751721, 151.4461, 1026.728, 55.00614, 58.07293, 943.243, 221.786, 1380.129, 602.5412, 875.9086, 482.1302, 882.7761, 301.1621, 1907.597, 240.459, 420.3731, 569.7047, 175.7236, 55.11823, 1054.032, 733.0146, 1027.246, 383.7568, 555.0643, 151.8377, 100.0583, 213.2876, 171.39, 186.6866, 370.8806, 479.9794, 1.249601, 657.6599, 1602.988, 300.561, 307.1021, 264.0686, 454.5967, 510.5603, 789.924, 616.0549, 2296.539, 5.454619, 59.40443, 558.4447, 219.455, 1550.736, 582.2902, 1507.312, 0.274653, 11.49487, 1158.044, 1246.682, 689.5242, 800.9591, 694.2139, 2.868455
316.9, 99.65466, 947.8092, 838.6089, 5.505075, 293.2477, 1046.484, 0.02628623, 144.0569, 969.1194, 52.70021, 54.91397, 883.0613, 209.5532, 1454.756, 574.3323, 836.5312, 506.1918, 840.5907, 326.5204, 1808.9, 227.7012, 400.7467, 613.7474, 168.1271, 52.32568, 1048.891, 697.8645, 1015.377, 363.7361, 531.6468, 145.1958, 95.34983, 203.5833, 162.5963, 178.4858, 348.0596, 457.3982, 1.195561, 622.3904, 1660.939, 288.0221, 325.9169, 252.0635, 433.206, 537.0084, 753.0188, 586.4055, 2369.055, 5.200717, 56.38535, 579.9964, 210.335, 1482.673, 662.0889, 1427.059, 0.2626256, 11.01596, 1190.007, 1299.847, 659.0687, 762.5153, 745.4549, 2.748702
317, 94.409, 905.3753, 812.1602, 5.223037, 279.1036, 991.4914, 0.02511031, 137.0283, 914.7429, 50.49095, 51.92685, 917.67, 197.9951, 1391.314, 547.4442, 950.952, 481.8777, 800.4212, 403.1319, 1856.334, 215.6204, 408.6687, 574.0982, 188.6378, 49.67461, 1057.503, 664.3999, 1028.205, 344.7599, 509.2172, 138.8445, 158.1737, 194.3206, 154.2538, 170.6453, 326.6429, 435.8794, 1.143859, 589.0123, 1675.915, 276.0062, 305.4363, 240.6042, 412.8219, 513.9871, 717.8378, 613.8788, 2398.512, 4.958633, 53.5197, 551.0869, 201.5939, 1562.528, 632.6044, 1501.331, 0.251125, 10.55701, 1177.521, 1307.943, 629.9583, 725.9166, 698.5536, 2.633949
317.1, 89.43946, 864.8412, 777.2645, 4.955449, 265.6417, 939.3882, 0.023987, 130.3426, 1012.231, 152.2534, 49.10222, 859.1199, 302.67, 1330.639, 521.8148, 908.201, 458.7315, 818.2727, 381.1773, 1886.722, 204.1805, 389.5888, 616.7803, 193.0504, 47.15786, 1057.781, 632.54, 974.9987, 450.3358, 487.7339, 132.7711, 150.7305, 185.4793, 146.3394, 163.1493, 306.5439, 415.373, 1.094393, 665.5616, 1727.765, 317.0231, 286.2427, 229.6658, 393.3969, 491.9527, 727.4725, 584.3342, 2311.723, 4.727818, 50.79969, 523.6183, 193.2162, 1493.948, 604.4329, 1421.397, 0.240128, 10.11718, 1116.111, 1244.609, 802.3133, 691.0745, 654.6031, 2.523987
317.2, 84.73151, 966.7161, 883.7852, 4.70157, 252.8291, 964.4264, 0.02291393, 123.9831, 1015.34, 161.3075, 46.43124, 1019.742, 325.2286, 1329.898, 602.1755, 950.0128, 500.55, 943.1457, 360.4184, 1933.689, 193.3475, 371.3997, 576.9351, 184.7048, 44.76862, 1098.134, 602.2079, 1088.185, 426.8416, 467.157, 126.9633, 143.6376, 177.0403, 138.831, 155.9825, 287.6817, 564.0747, 1.047066, 629.8683, 1766.892, 303.7974, 268.2553, 219.2247, 374.8859, 470.8629, 693.485, 556.2115, 2267.086, 4.507746, 48.21792, 583.3732, 185.1866, 1731.984, 577.5159, 1463.66, 0.2296125, 9.695672, 1057.903, 1184.342, 766.876, 779.1685, 613.4179, 2.418615
317.3, 80.27139, 923.4357, 862.1588, 4.460698, 240.6346, 997.6487, 0.02188888, 117.9338, 1094.698, 154.5453, 43.90555, 982.2382, 307.2903, 1374.304, 596.4744, 907.3041, 476.507, 1015.507, 340.79, 1980.212, 183.0894, 354.0598, 539.6641, 239.5907, 42.50043, 1182.764, 608.3226, 1072.032, 404.5732, 447.4481, 204.4118, 285.8785, 168.9853, 131.7078, 149.1305, 269.9801, 596.748, 1.001785, 672.9437, 1686.329, 291.1234, 251.3982, 209.2583, 357.246, 477.7958, 784.8504, 529.4423, 2393.499, 4.297919, 45.76736, 646.6195, 177.4906, 1655.965, 551.7976, 1534.689, 0.2195576, 9.291726, 1022.743, 1141.087, 765.7531, 741.7705, 574.8239, 2.317642
317.4, 76.04603, 978.7367, 931.2771, 4.232166, 272.4299, 1091.422, 0.02090967, 112.1798, 1143.453, 148.0666, 41.51725, 1048.492, 290.3414, 1314.371, 644.7829, 866.5153, 453.6187, 1217.108, 322.2305, 1917.754, 395.1637, 457.9472, 534.0117, 300.2034, 40.34716, 1169.133, 820.824, 1065.516, 427.877, 428.5708, 226.4854, 272.426, 161.2967, 124.9502, 142.5795, 297.5868, 568.6733, 0.9584628, 692.0198, 1661.841, 278.9782, 235.6004, 199.745, 340.4361, 636.413, 748.1822, 503.9614, 2283.37, 4.097858, 43.44135, 842.2061, 170.1145, 1632.372, 527.2246, 1452.979, 0.2099429, 8.90461, 1030.21, 1214.435, 789.7831, 706.1675, 589.0279, 2.220885
317.5, 72.04309, 946.3048, 1057.07, 4.015342, 259.2899, 1134.761, 0.01997428, 106.7064, 1079.295, 173.3047, 39.25887, 1034.314, 274.3273, 1341.143, 614.5964, 931.9901, 431.8299, 1158.946, 304.6819, 2030.475, 374.198, 436.5666, 569.4465, 287.2257, 38.30298, 1282.322, 878.103, 1060.437, 576.7144, 410.4898, 450.4141, 259.6064, 153.9579, 118.5392, 136.3163, 353.9966, 541.9194, 0.917014, 689.5579, 1586.068, 267.3396, 220.7953, 190.6641, 324.4171, 632.8383, 752.4503, 579.354, 2244.196, 3.90711, 41.23355, 924.2124, 163.045, 1560.726, 503.7459, 1375.619, 0.2007493, 8.533621, 976.4824, 1155.63, 754.8992, 734.8193, 604.717, 2.128168
317.6, 68.25086, 1088.755, 1138.498, 3.809627, 246.7837, 1075.129, 0.01908073, 101.5002, 1266.99, 181.097, 37.12333, 1159.444, 277.0338, 1282.656, 585.8232, 890.0916, 443.0967, 1358.52, 288.0889, 2220.142, 354.3446, 416.1842, 532.6592, 274.809, 313.289, 1292.851, 882.923, 1133.833, 546.6271, 393.1717, 430.7116, 247.3902, 402.4948, 112.4572, 130.3283, 419.9326, 516.4242, 0.8773576, 715.7036, 1559.519, 256.1866, 354.2362, 181.9962, 309.1519, 727.0898, 764.3806, 551.471, 2229.001, 3.725241, 39.13795, 957.4513, 156.2692, 1636.727, 672.8165, 1412.952, 0.1919583, 8.178089, 925.5566, 1265.798, 847.1181, 699.55, 566.6705, 2.039321
317.7, 64.65825, 1090.02, 1089.58, 3.614451, 234.8807, 1018.631, 0.01822715, 96.54789, 1623.684, 202.1628, 35.10395, 1503.178, 261.7538, 1276.573, 558.397, 1025.783, 421.8133, 1520.098, 341.6984, 2341.522, 335.5446, 396.7534, 543.0794, 409.1686, 297.4163, 1432.594, 840.5843, 1264.008, 518.1094, 450.3629, 507.2914, 430.8249, 597.992, 106.6873, 124.6032, 394.0934, 586.2798, 0.8394161, 838.2455, 1518.933, 245.4989, 331.976, 173.7222, 494.6428, 745.7838, 836.1831, 611.1572, 2171.237, 3.551838, 37.14886, 909.7278, 149.775, 1851.101, 642.8542, 1462.166, 0.1835523, 7.837369, 877.2867, 1204.505, 878.689, 665.9734, 728.6545, 1.954183
317.8, 61.25475, 1041.219, 1156.504, 3.429275, 223.5518, 965.1015, 0.01741175, 424.2561, 1707.585, 275.9224, 143.4165, 1692.804, 255.0696, 1262.967, 532.2549, 1059.129, 401.5522, 1906.251, 390.6438, 2350.727, 317.7421, 378.2298, 765.9539, 391.4804, 282.3477, 1368.649, 800.2759, 1292.944, 686.1243, 431.3626, 673.6846, 410.5517, 886.2693, 101.2134, 119.1297, 412.5751, 717.5208, 0.8031155, 824.0577, 1449.677, 235.2571, 311.1147, 165.8245, 471.3678, 713.8124, 988.4431, 737.1515, 2291.493, 3.386507, 35.26086, 864.383, 143.5507, 1810.868, 614.2263, 1524.909, 0.1755143, 7.510845, 963.6356, 1173.085, 839.8782, 865.6702, 768.6364, 1.8726
317.9, 58.0304, 1170.842, 1174.65, 3.253585, 212.7693, 914.3851, 0.01663284, 438.3477, 1771.81, 264.3554, 158.4949, 1761.48, 241.001, 1207.889, 507.3366, 1011.515, 434.9318, 1930.076, 369.3693, 2402.855, 300.884, 373.4638, 716.4718, 463.7239, 268.0427, 1307.559, 761.9004, 1226.038, 650.329, 588.4812, 644.2157, 432.4558, 906.6094, 96.02032, 113.8966, 387.1886, 683.7642, 0.7683846, 965.9288, 1500.415, 225.4425, 291.5644, 158.2857, 482.1646, 785.3519, 1045.171, 897.679, 2243.624, 290.1365, 33.46882, 948.9309, 137.5851, 1731.387, 586.8732, 1443.72, 0.1678284, 7.197924, 919.168, 1116.282, 823.4252, 872.9889, 918.1008, 1.794422
318, 54.97577, 1118.423, 1145.358, 3.086896, 202.5069, 866.3339, 0.01588876, 416.9604, 1847.099, 253.2733, 228.4357, 1804.985, 227.7083, 1194.976, 483.5849, 966.041, 414.0406, 1883.023, 415.7619, 2343.528, 284.9204, 356.0276, 670.1864, 443.6772, 254.4624, 1249.195, 725.3651, 1192.854, 616.4012, 563.6538, 616.0358, 516.1473, 1121.868, 91.09371, 108.8934, 363.3641, 651.5957, 0.7351558, 976.5696, 1501.416, 216.0374, 273.2425, 151.0897, 613.4631, 751.6842, 1093.195, 854.4757, 2343.654, 276.6311, 31.76785, 901.6321, 131.8674, 1745.205, 766.472, 1392.749, 0.160479, 6.89804, 934.2886, 1219.222, 814.1941, 862.147, 860.3372, 1.719508
318.1, 52.08194, 1211.383, 1142.954, 2.928748, 192.7395, 840.1055, 0.01517798, 437.584, 1811.647, 242.6557, 216.0096, 1689.822, 215.1488, 1228.117, 460.9451, 1027.986, 473.2861, 1947.687, 637.9013, 2371.851, 269.8038, 339.4054, 626.8911, 424.4972, 241.5701, 1193.437, 769.3299, 1338.243, 649.1225, 539.8739, 589.0886, 491.8591, 1070.825, 86.41988, 104.1099, 341.0057, 620.9407, 0.7033638, 985.1453, 1442.365, 207.0246, 256.072, 144.2209, 584.5971, 769.8258, 1158.934, 813.3517, 2283.624, 263.7545, 30.15332, 971.833, 126.3873, 1668.607, 732.3391, 1437.217, 0.1534515, 6.610651, 885.5633, 1160.184, 890.9729, 1008.485, 806.2079, 1.647722
318.2, 49.34043, 1219.603, 1093.845, 2.778701, 183.4432, 845.4716, 0.01449899, 416.234, 1709.997, 232.4833, 204.2595, 1582.006, 203.2821, 1174.559, 439.3653, 981.772, 465.5545, 1898.249, 603.1612, 2280.398, 255.4891, 426.7327, 719.0767, 446.356, 229.331, 1361.654, 732.4384, 1510.963, 615.2576, 517.0972, 590.351, 684.0099, 1022.104, 81.98585, 99.53659, 320.023, 591.7278, 0.6729468, 947.7288, 1455.228, 198.3879, 304.3365, 137.6643, 557.0894, 798.5579, 1261.798, 774.2069, 2178.55, 251.4772, 28.62086, 979.1305, 121.1349, 1655.552, 699.7261, 1360.696, 0.1467317, 6.335234, 958.6716, 1104.006, 851.6196, 960.0806, 755.4843, 1.578933
318.3, 46.74323, 1203.284, 1046.847, 2.636342, 248.9392, 829.4409, 0.01385037, 395.9256, 1761.727, 222.7373, 193.1485, 1481.069, 300.6252, 1123.336, 418.7958, 937.6354, 443.1924, 1834.756, 618.5063, 2229.384, 241.934, 406.8094, 672.623, 427.0601, 217.712, 1324.899, 753.6255, 1432.776, 583.1594, 495.2815, 564.5273, 651.8226, 975.5997, 77.77932, 95.16417, 300.3314, 690.8723, 0.6438451, 896.9032, 1674.219, 190.1114, 285.212, 131.4058, 530.876, 806.9589, 1469.453, 736.946, 2275.805, 239.7713, 27.16627, 930.3264, 116.1008, 1767.893, 668.5654, 1288.25, 0.1403062, 6.071292, 935.9558, 1281.462, 814.0045, 1015.179, 707.952, 1.513016
318.4, 44.28275, 1149.413, 1036.123, 2.501276, 236.9323, 785.8535, 0.01323078, 376.6082, 1723.957, 213.3999, 182.642, 1386.573, 284.0439, 1196.776, 399.1892, 895.4832, 421.9044, 1747.078, 727.7045, 2114.038, 229.098, 455.7964, 629.1703, 441.8417, 206.6817, 1294.8, 717.4871, 1358.634, 552.7358, 474.3861, 539.8332, 621.1498, 1027.878, 73.78862, 90.98382, 281.8514, 658.3694, 261.7531, 848.8033, 1628.294, 182.1803, 530.6005, 125.4318, 505.8961, 772.3649, 1456.544, 701.4785, 2303.315, 297.8208, 25.78561, 883.9549, 111.2759, 1756.255, 638.7925, 1219.661, 0.134162, 5.818347, 1027.299, 1237.405, 814.9363, 966.4535, 746.5676, 1.44985
318.5, 41.95177, 1146.108, 1130.239, 2.37313, 291.7618, 744.5566, 0.01263889, 402.2892, 1638, 204.4539, 172.7069, 1518.617, 284.7183, 1147.751, 380.5006, 932.7977, 430.2579, 1663.59, 807.5839, 2199.078, 216.943, 434.5162, 588.5247, 422.741, 196.2103, 1463.308, 683.0815, 1288.329, 523.8995, 454.3723, 551.6897, 591.9205, 1093.714, 70.00268, 86.9871, 264.5086, 627.3956, 250.4336, 860.4311, 1657.483, 174.58, 759.7099, 119.7294, 482.0915, 788.7957, 1527.021, 667.7178, 2395.314, 283.9578, 24.47512, 936.2919, 106.6516, 1978.604, 610.3454, 1154.724, 0.1282869, 5.57594, 985.4957, 1177.487, 778.9414, 920.0663, 699.5963, 1.389321
318.6, 39.7435, 1094.796, 1081.676, 2.251549, 277.6894, 705.4299, 0.01207349, 433.455, 1546.094, 195.8829, 163.3123, 1573.403, 305.0462, 1251.604, 362.6869, 1031.151, 409.5912, 1946.032, 846.9427, 2085.3, 205.433, 517.2001, 550.5049, 404.466, 186.2693, 1397.992, 650.3259, 1221.662, 656.9135, 435.2028, 527.5572, 564.0665, 1103.194, 66.41098, 83.16595, 248.2329, 597.8791, 239.6035, 818.4426, 1669.106, 167.2968, 824.8462, 114.2863, 459.4071, 754.9803, 1523.206, 635.5821, 2285.102, 353.4992, 23.23123, 933.1492, 102.2194, 1977.283, 583.1652, 1093.244, 0.1226691, 5.343632, 1097.782, 1120.471, 836.9443, 875.9056, 655.5802, 1.33132
318.7, 37.65147, 1045.782, 1035.2, 2.136197, 264.2957, 688.4845, 0.01153338, 412.3064, 1625.78, 187.6713, 218.4523, 1473.015, 367.8149, 1197.021, 527.326, 984.7944, 389.9171, 1916.006, 800.8182, 2090.02, 194.5336, 493.0531, 514.9413, 386.981, 176.832, 1335.592, 722.0001, 1193.032, 622.6421, 416.8421, 523.5687, 537.5233, 1053.001, 63.00357, 79.51265, 232.9587, 569.7512, 229.2418, 864.3969, 1712.015, 254.3303, 792.0626, 109.0906, 437.7901, 820.5547, 1452.042, 604.9929, 2305.978, 337.0444, 22.05056, 886.637, 97.97137, 1890.498, 557.1953, 1325.743, 0.1172973, 5.121003, 1040.531, 1171.123, 799.9774, 897.6764, 614.3335, 1.27574
318.8, 35.66956, 998.9614, 1022.26, 2.026755, 251.5481, 652.3044, 0.01101744, 392.1897, 1548.522, 252.4838, 230.9884, 1379.032, 347.5277, 1144.819, 502.6385, 997.2955, 385.9654, 1824.446, 757.2056, 1981.885, 184.2125, 470.0334, 481.6751, 370.252, 167.8729, 1275.977, 687.3781, 1161.764, 590.1587, 399.256, 500.6662, 585.5036, 1005.091, 59.77098, 76.01984, 218.6243, 542.9467, 219.3282, 834.8137, 1650.482, 243.72, 861.2946, 104.1311, 417.1902, 785.3779, 1498.054, 575.876, 2199.875, 321.3556, 20.9299, 994.9482, 93.89991, 1825.186, 532.382, 1342.823, 0.1121607, 4.90765, 1113.466, 1114.415, 798.4915, 892.0255, 575.6819, 1.22248
318.9, 33.79197, 954.2374, 1112.297, 1.92292, 239.4153, 684.9578, 0.01052457, 373.0545, 1558.121, 241.8994, 218.4235, 1327.056, 328.3594, 1118.283, 479.1068, 952.4611, 422.5824, 1737.261, 715.9681, 1879.344, 174.4389, 448.0885, 450.558, 354.2461, 159.3676, 1219.023, 654.4164, 1251.482, 559.3699, 382.4118, 478.7656, 557.9517, 1084.714, 56.70425, 72.68046, 205.1719, 517.4031, 286.3011, 790.0436, 1670.068, 233.5524, 807.171, 99.39709, 397.5597, 814.1674, 1428.065, 548.1603, 2247.588, 306.3971, 19.86618, 945.3557, 89.99765, 1780.394, 508.6736, 1360.351, 0.1072491, 4.703185, 1055.396, 1158.639, 794.6641, 849.2107, 539.4621, 1.171444
319, 32.01322, 996.3397, 1093.213, 1.824404, 227.8676, 765.9354, 83.06477, 354.8529, 1470.696, 231.7586, 206.542, 1313.537, 310.2484, 1128.516, 456.6767, 909.6423, 402.2844, 1654.242, 745.5469, 2008.76, 165.184, 427.1682, 421.4512, 338.9321, 151.2933, 1232.262, 641.0292, 1223.25, 530.1874, 366.2783, 457.823, 531.6962, 1035.361, 53.79487, 69.48776, 192.5473, 493.0613, 273.9199, 791.0084, 1620.138, 223.8089, 756.4485, 94.87829, 378.8528, 809.3912, 1502.582, 521.7786, 2262.82, 292.1349, 18.85653, 943.2788, 86.25756, 1759.955, 486.0211, 1369.859, 0.1025526, 4.507238, 1082.37, 1201.577, 759.5646, 808.4509, 619.5887, 1.122538
319.1, 30.32809, 951.733, 1088.273, 1.730936, 216.877, 725.6852, 79.34885, 421.1027, 1388.177, 243.9796, 195.3069, 1331.695, 293.1364, 1112.278, 435.2967, 938.5561, 382.9613, 1779.806, 803.5057, 1904.829, 156.42, 407.2245, 394.2246, 324.2802, 143.6281, 1267.742, 610.29, 1159.951, 502.5274, 350.8254, 437.7964, 506.6763, 988.2542, 51.03477, 66.43532, 180.6995, 620.1924, 262.0742, 768.1828, 1814.846, 214.4719, 708.9134, 90.56493, 361.0262, 774.693, 1432.382, 496.6666, 2158.703, 278.5365, 17.8982, 896.2617, 82.6729, 1803.155, 464.3773, 1472.573, 0.09806169, 4.319455, 1025.922, 1143.394, 822.7018, 833.9915, 580.6064, 1.075674
319.2, 28.73167, 983.8027, 1097.12, 1.642256, 206.4165, 687.5502, 122.7539, 400.5568, 1411.39, 374.3418, 184.6829, 1438.591, 276.9682, 1094.947, 414.9176, 896.3624, 364.5664, 1769.278, 759.7467, 1806.275, 148.121, 388.2121, 368.757, 310.2616, 136.3512, 1344.358, 723.009, 1116.5, 476.3104, 336.0245, 516.3496, 482.8337, 980.5035, 48.41628, 63.51696, 169.5808, 682.5827, 293.3732, 815.1519, 1732.097, 205.5245, 664.3654, 86.44765, 344.0384, 741.4823, 1415.931, 472.7632, 2084.913, 371.2798, 16.98856, 851.5881, 79.23721, 1758.626, 443.6974, 1420.334, 0.09376746, 4.139496, 1061.062, 1088.028, 786.3639, 793.9621, 617.0004, 1.030767
319.3, 27.21929, 970.4211, 1228.281, 1.55812, 196.4605, 651.4193, 117.2625, 381.0134, 1332.198, 358.6489, 209.9531, 1346.804, 303.4576, 1047.196, 395.4926, 943.0005, 347.055, 1684.729, 803.8705, 1967.711, 140.2624, 370.0872, 344.9346, 318.7014, 129.443, 1304.659, 688.3387, 1058.724, 643.6131, 410.9704, 723.5747, 460.113, 935.8921, 45.93213, 60.72681, 206.5574, 650.4698, 280.6862, 906.8929, 1709.874, 196.9503, 730.7365, 82.51756, 327.85, 709.6953, 1349.779, 608.8356, 2297.302, 353.9974, 16.12516, 809.1413, 75.94429, 1818.926, 423.9384, 1539.687, 0.0896613, 3.967034, 1005.725, 1035.343, 814.7131, 755.8541, 610.9296, 0.9877345
319.4, 25.78651, 1046.569, 1183.696, 1.478294, 186.9847, 753.4122, 112.0167, 397.6663, 1284.807, 343.6139, 254.4616, 1381.59, 286.7201, 1045.257, 376.9771, 1027.882, 413.0248, 1706.279, 1019.996, 1865.903, 132.8206, 352.8086, 322.6512, 439.0102, 122.8848, 1312.35, 655.3309, 1031.633, 836.3727, 393.632, 694.3778, 489.9411, 978.414, 43.57545, 58.05922, 193.8475, 619.8677, 268.5479, 858.2573, 1816.188, 333.7151, 684.8172, 78.76614, 312.4233, 757.5253, 1454.855, 579.5337, 2302.164, 337.5195, 15.30564, 1010.352, 72.78822, 1793.95, 405.0593, 1482.478, 0.08573494, 3.801758, 1119.669, 985.2094, 902.2048, 835.7601, 785.074, 0.9464985
319.5, 24.42915, 1030.003, 1305.32, 1.402557, 177.9659, 852.3092, 138.9926, 415.7641, 1398.474, 329.2092, 280.6225, 1405.237, 270.9057, 1004.728, 359.3283, 1122.546, 521.4617, 1642.571, 1060.978, 1798.423, 125.7738, 336.3367, 424.9534, 420.0319, 116.6589, 1299.9, 623.9059, 1101.762, 792.7389, 377.0251, 682.5842, 531.9957, 1102.324, 41.33968, 55.5088, 181.9197, 652.7792, 347.9551, 812.23, 1733.379, 319.793, 741.262, 75.18527, 297.7225, 927.2482, 1386.885, 551.642, 2261.784, 321.8086, 14.52777, 972.733, 69.76331, 1806.374, 387.0209, 1463.031, 0.08198052, 3.643367, 1199.585, 1160.82, 1031.532, 840.5099, 735.68, 0.9069839
319.6, 23.14324, 1118.272, 1249.235, 1.330701, 169.3822, 886.3966, 132.7747, 422.6154, 1480.906, 315.4083, 265.3577, 1315.578, 255.9637, 1060.298, 342.5059, 1129.441, 496.4141, 1564.077, 1003.197, 1717.608, 119.1007, 344.5886, 397.5006, 401.874, 249.2676, 1241.878, 593.9879, 1146.718, 751.3815, 379.1028, 652.726, 506.9617, 1161.205, 39.21862, 53.07042, 211.5312, 692.855, 332.9077, 811.8372, 1654.344, 306.4517, 750.6346, 71.7672, 490.2787, 887.4976, 1322.089, 525.0927, 2257.274, 306.829, 13.78943, 941.3811, 66.86411, 1919.421, 369.7859, 1443.29, 0.07839052, 3.491575, 1137.024, 1104.61, 985.9704, 986.6974, 689.3937, 0.869119
