 , C000, C001, C003, C004, C005, C006, C009, C011, C012, C013, C015, C017, C018, C019, C021, C023, C024, C025, C026, C027, C028, C029, C031, C033, C034, C041, C043, C044, C045, C046, C048, C049, C052, C053, C054, C057, C062, C063, C065, C067, C068, C069, C070, C071, C072, C073, C081, C084, C086, C087, C090, C092, C096, C100, C106, C110, C118, C119, C123, C124
178.3, 283.9997, 463.5402, 53.31872, 699.3207, 291.5717, 347.6053, 512.8364, 0.1713713, 632.3777, 105.3425, 517.2578, 909.7607, 399.3853, 313.5814, 80.05316, 2273.062, 1578.871, 2070.014, 1415.56, 3.909419, 2.050767, 635.5871, 468.2289, 1471.01, 2689.109, 3255.312, 2559.595, 890.162, 1579.566, 868.5284, 257.7988, 4823.007, 2407.844, 883.3607, 4373.742, 0.8764619, 2341.704, 683.8435, 361.3701, 1649.214, 0.0001435014, 3.222734, 1590.98, 1226.702, 1884.881, 4066.647, 1186.333, 405.6481, 2785.18, 1398.166, 337.6032, 556.7091, 427.938, 2295.513, 0.8098843, 3.894633e-07, 983.5703, 2.246871, 686.5431, 1.577591
178.4, 271.5112, 443.6476, 50.82145, 669.6588, 278.1225, 333.0522, 536.1943, 0.163813, 715.6624, 100.3828, 494.0012, 871.2079, 424.9932, 434.8884, 76.66763, 2177.513, 1582.899, 2101.227, 1354.564, 3.742403, 1.958381, 618.5124, 447.2584, 1452.489, 2605.928, 3208.276, 2507.317, 869.5406, 1514.115, 830.7886, 313.5101, 4892.791, 2308.542, 922.9414, 4319.162, 0.8383464, 2337.104, 759.3986, 345.5475, 1579.375, 0.0001365588, 3.081446, 1648.81, 1172.765, 1845.65, 4014.895, 1227.769, 430.5009, 2750.518, 1411.433, 322.455, 543.6202, 506.352, 2300.023, 0.7740151, 3.730694e-07, 987.9324, 2.153582, 657.4399, 1.512141
178.5, 296.2534, 424.6087, 48.44114, 641.2549, 265.2935, 330.1626, 583.8337, 0.1565881, 685.1195, 95.6565, 471.7902, 834.2888, 546.9811, 416.9325, 73.42527, 2185.137, 1613.417, 2023.106, 1395.755, 3.582522, 1.870156, 740.6505, 427.227, 1561.573, 2602.442, 3076.232, 2492.608, 923.7678, 1451.377, 846.8954, 297.6881, 4811.752, 2213.337, 880.4057, 4509.736, 0.8018885, 2308.611, 766.2254, 330.4176, 1733.152, 0.0001299522, 2.946352, 1662.708, 1121.2, 1946.617, 4262.731, 1173.106, 409.6883, 2721.647, 1350.508, 356.8027, 543.4501, 481.7004, 2205.772, 0.7397345, 3.573655e-07, 966.0435, 2.064167, 713.816, 1.449407
178.6, 283.226, 406.3869, 46.17232, 614.0558, 253.0564, 372.6973, 560.084, 0.1496818, 736.4161, 91.15277, 450.5779, 913.2203, 518.9974, 399.718, 70.32004, 2282.198, 1566.125, 1992.61, 1366.439, 3.429472, 1.785906, 753.6965, 408.0927, 1495.332, 2626.864, 3078.763, 2553.432, 938.8249, 1413.63, 1006.026, 309.678, 4830.45, 2212.363, 839.8304, 4314.259, 0.767016, 2214.145, 732.7503, 315.9503, 1669.509, 0.0001236651, 2.81718, 1655.396, 1071.902, 1865.974, 4100.28, 1147.949, 429.5317, 2840.846, 1322.326, 340.7929, 518.8539, 458.2489, 2367.294, 0.7069722, 3.423227e-07, 954.3606, 1.978464, 683.5566, 1.389275
178.7, 270.7716, 388.947, 44.00976, 588.0103, 241.3837, 357.0937, 537.3004, 0.1430801, 817.7753, 86.86109, 430.3193, 935.8707, 492.4453, 383.2142, 67.34612, 2271.954, 1561.448, 2025.152, 1409.164, 3.28296, 1.705452, 717.7219, 389.8155, 1431.902, 2666.079, 2976.898, 2544.888, 899.3447, 1460.525, 994.6539, 336.3115, 4785.342, 2316.839, 801.1251, 4225.742, 0.7336601, 2180.447, 716.8683, 302.1163, 1617.19, 0.0001176822, 2.693672, 1658.026, 1082.921, 1934.55, 3982.291, 1096.84, 457.4575, 2723.085, 1265.247, 394.7495, 604.2758, 435.9392, 2270.287, 0.675661, 3.279131e-07, 1012.705, 1.89632, 654.58, 1.331638
178.8, 279.7441, 372.2556, 106.8569, 563.0696, 230.2494, 342.1433, 549.3843, 0.1367696, 782.8745, 82.77147, 487.223, 896.2114, 545.9231, 367.3919, 64.49798, 2176.451, 1537.924, 2048.505, 1367.516, 3.142707, 1.628621, 683.4645, 372.3568, 1593.629, 2620.138, 2987.131, 2439.584, 887.6787, 1439.125, 969.1157, 319.3388, 4709.13, 2271.594, 764.2036, 4570.953, 0.7017547, 2269.04, 812.9445, 288.8881, 1578.185, 0.0001119888, 2.575578, 1629.304, 1035.306, 1926.986, 3887.624, 1048.007, 435.3418, 2729.519, 1210.633, 424.1978, 576.9267, 414.7156, 2177.255, 0.6457364, 3.141101e-07, 1005.405, 1.817586, 754.8624, 1.276392
178.9, 267.4427, 356.2804, 101.8521, 539.1867, 219.6288, 387.2328, 527.036, 0.1307374, 749.4631, 78.8744, 556.7826, 976.8409, 517.9935, 352.2228, 61.77029, 2194.438, 1472.57, 1962.47, 1308.59, 3.008446, 1.555253, 650.8422, 435.8882, 1526.028, 2635.32, 2897.273, 2482.072, 850.3494, 1394.499, 927.0051, 303.2227, 4672.376, 2177.912, 728.9836, 4410.843, 0.6712369, 2201.244, 777.4283, 276.2391, 1634.329, 0.0001065708, 2.462662, 1627.303, 989.785, 1889.91, 3930.64, 1089.943, 414.2952, 2696.542, 1213.454, 405.1641, 577.3282, 394.5253, 2160.924, 0.6171372, 3.00888e-07, 962.4331, 1.742121, 722.863, 1.223438
179, 255.6824, 340.9908, 97.0817, 516.3169, 209.498, 371.0207, 536.7797, 0.1249713, 717.4777, 75.16081, 531.7489, 967.7449, 491.4927, 337.6801, 59.15795, 2170.772, 1459.247, 1978.816, 1278.709, 2.879921, 1.485189, 773.1272, 452.7355, 1508.203, 2593.61, 2956.259, 2438.641, 814.5898, 1358.359, 963.9443, 287.9199, 4786.012, 2196.856, 695.3869, 4219.652, 0.6420463, 2132.304, 743.4638, 264.1439, 1676.004, 0.0001014149, 2.354696, 1639.893, 946.2651, 1811.616, 3836.214, 1041.417, 394.2661, 2677.438, 1234.341, 386.9844, 572.0328, 375.318, 2105.05, 0.5898046, 2.882225e-07, 921.2983, 1.66979, 692.2202, 1.172681
179.1, 244.4391, 326.3574, 92.53472, 559.7903, 199.8345, 364.3666, 589.8138, 0.1194595, 686.8574, 71.62207, 507.8407, 926.7349, 466.3477, 323.7378, 56.6561, 2136.637, 1397.237, 2042.86, 1247.526, 2.756887, 1.418281, 784.7744, 432.4588, 1456.662, 2579.307, 2877.889, 2401.676, 799.0087, 1302.075, 922.0585, 273.3893, 4738.581, 2106.257, 691.9604, 4306.566, 0.614125, 2124.533, 710.9832, 252.5783, 1605.031, 9.650848e-05, 2.251463, 1670.857, 994.483, 1762.427, 3816.634, 995.0508, 375.2054, 2591.676, 1181.06, 369.6204, 546.1431, 357.0457, 2102.404, 0.5636826, 2.760902e-07, 985.0004, 1.600461, 716.1445, 1.12403
179.2, 280.7, 312.352, 88.20071, 536.0466, 190.6168, 386.9687, 584.1364, 0.1141907, 657.5438, 68.24994, 485.0075, 887.4628, 442.4892, 310.3712, 54.26005, 2270.793, 1337.861, 1963.6, 1239.351, 2.639109, 1.354388, 747.3165, 413.0902, 1571.505, 2514.479, 2826.414, 2399.857, 894.0821, 1272.438, 984.2263, 259.5922, 4653.379, 2137.052, 686.0906, 4438.626, 0.587418, 2142.961, 679.9215, 241.5191, 1694.685, 9.183941e-05, 2.152756, 1695.665, 950.7565, 1840.053, 3869.503, 999.7908, 357.0661, 2641.905, 1296.046, 353.0356, 521.425, 339.6631, 2104.329, 0.5387175, 2.644686e-07, 969.8666, 1.534011, 1188.202, 1.077397
179.3, 268.3567, 298.9475, 162.8586, 611.4929, 181.8242, 468.5784, 618.017, 0.1091544, 754.9113, 65.03658, 463.2009, 877.834, 419.8513, 297.5564, 51.96533, 2291.641, 1281.009, 1923.199, 1228.338, 2.526363, 1.293373, 711.6465, 394.5891, 1504.843, 2411.389, 2837.285, 2378.221, 896.1834, 1219.714, 1006.176, 246.4913, 4636.682, 2110.691, 670.7966, 4246.232, 0.5618724, 2201.399, 672.3506, 230.9442, 1662.499, 8.739624e-05, 2.058377, 1691.501, 931.4187, 1771.014, 3710.883, 1036.549, 339.8038, 2706.534, 1300.608, 337.1949, 656.5701, 323.1266, 2136.896, 0.5148581, 2.533361e-07, 928.414, 1.47032, 1137.833, 1.032699
179.4, 256.5561, 286.1184, 155.2308, 585.5562, 236.4633, 448.9605, 592.8768, 0.1043402, 730.8868, 61.9745, 489.6637, 924.2545, 398.3716, 285.2708, 49.76766, 2195.311, 1468.625, 1865.702, 1188.224, 2.418433, 1.235107, 677.679, 376.9167, 1441.009, 2482.576, 2811.328, 2425.958, 945.5319, 1182.581, 962.4549, 234.0515, 4711.092, 2063.983, 683.8058, 4062.177, 0.5374378, 2167.048, 642.9768, 220.8323, 1720.837, 8.316803e-05, 1.968135, 1782.971, 975.4164, 1740.087, 3725.927, 1108.781, 323.376, 2636.634, 1253.111, 322.0649, 626.8542, 307.3953, 2137.295, 0.4920554, 2.426723e-07, 926.9894, 1.409274, 1089.599, 0.9898551
179.5, 245.2744, 371.3916, 147.9603, 560.7195, 225.556, 430.164, 568.7592, 0.09973826, 699.6942, 59.0566, 506.937, 893.2252, 377.9907, 273.4923, 47.66293, 2103.03, 1406.216, 1933.946, 1256.481, 2.315114, 1.179466, 645.3328, 417.8807, 1379.883, 2414.333, 2831.919, 2357.643, 905.7697, 1213.507, 920.6338, 323.3962, 4683.729, 2003, 674.1513, 4133.16, 0.5140657, 2176.784, 614.8862, 211.1631, 1753.492, 7.914438e-05, 1.88185, 1725.492, 932.5283, 1702.411, 3718.197, 1059.416, 307.7424, 2527.338, 1340.13, 307.6139, 650.9799, 292.4299, 2159.065, 0.4702626, 2.324573e-07, 887.3694, 1.350762, 1043.41, 0.9487888
179.6, 286.6143, 368.649, 141.0304, 536.9364, 264.695, 412.1544, 569.1401, 0.09533932, 669.8328, 56.27608, 484.1443, 942.371, 358.6525, 262.2003, 223.1634, 2156.727, 1346.459, 1949.719, 1202.339, 2.216209, 1.126331, 614.5306, 399.1651, 1388.829, 2343.283, 2833.011, 2260.086, 867.6796, 1163.224, 880.6299, 307.0753, 4600.531, 2088.801, 643.0817, 4266.333, 0.4917101, 2187.453, 588.0229, 450.9169, 1716.596, 7.531539e-05, 1.799347, 1719.342, 985.2947, 1815.304, 3729.073, 1012.248, 292.8646, 2719.753, 1282.283, 341.4646, 621.517, 278.193, 2089.661, 0.449435, 2.226724e-07, 849.4429, 1.294679, 999.1791, 0.9094263
179.7, 274.0109, 352.8286, 134.425, 514.162, 312.0703, 394.8988, 604.468, 0.09113441, 641.2458, 53.62647, 462.3766, 902.4362, 340.3037, 251.3744, 213.7255, 2150.336, 1289.241, 1965.237, 1173.292, 2.12153, 1.07559, 585.1985, 409.8362, 1395.934, 2364.579, 2716.412, 2359.625, 919.7056, 1211.102, 842.3643, 291.5781, 4700.028, 2044.048, 613.4439, 4081.407, 0.4703267, 2121.207, 625.5007, 529.8516, 1743.546, 7.167165e-05, 1.720462, 1648.743, 1103.136, 1740.101, 3807.003, 1025.28, 278.7061, 2630.08, 1292.023, 350.2587, 644.7074, 264.6493, 2150.714, 0.4295298, 2.132993e-07, 834.1624, 1.240925, 956.823, 0.8716968
179.8, 261.9617, 420.1873, 128.129, 492.3536, 297.6755, 378.3657, 579.879, 0.08711495, 712.2114, 51.10161, 441.5875, 864.1938, 322.8936, 240.9955, 204.6868, 2162.068, 1359.466, 2076.149, 1136.75, 2.030895, 1.027135, 557.2665, 412.2846, 1359.612, 2321.589, 2775.005, 2352.816, 881.0295, 1168.366, 805.7614, 276.8629, 4660.378, 2014.834, 585.1721, 4103.321, 0.4498731, 2086.098, 598.1736, 613.9457, 1906.117, 6.820419e-05, 1.645035, 1713.109, 1054.632, 1799.679, 3857.229, 994.3107, 347.2684, 2576.546, 1303.856, 461.9053, 615.5284, 251.7649, 2109.711, 0.4105063, 2.043207e-07, 958.7297, 1.189403, 916.2624, 0.8355325
179.9, 250.4423, 460.5738, 146.4718, 540.3112, 283.9447, 362.5247, 556.2902, 0.08327276, 681.8158, 48.69563, 421.7331, 852.8145, 306.3743, 231.0452, 196.0304, 2253.636, 1339.15, 1988.953, 1317.806, 1.944132, 0.9808632, 585.8314, 393.8196, 1366.472, 2318.902, 2660.794, 2286.615, 882.6573, 1148.343, 845.4681, 262.8904, 4690.336, 2112.292, 623.9175, 4282.001, 0.4303091, 2112.421, 596.0086, 587.064, 1825.399, 6.490449e-05, 1.572914, 1642.766, 1008.261, 1725.124, 3699.113, 988.3486, 361.2661, 2621.84, 1331.978, 476.2475, 618.9147, 239.5078, 2057.843, 0.3923253, 1.957201e-07, 917.7532, 1.140019, 877.4211, 0.8008687
180, 334.1867, 457.2497, 139.6116, 517.3937, 270.8472, 347.347, 533.6609, 0.07960004, 725.5799, 46.40293, 402.7714, 816.6749, 290.7, 221.5057, 187.7401, 2283.53, 1282.243, 2018.913, 1312.112, 1.861076, 0.9366756, 722.0632, 376.1815, 1405.925, 2223.831, 2716.521, 2294.861, 891.4818, 1107.465, 969.581, 249.6231, 4688.464, 2025.18, 595.163, 4096.396, 0.4115959, 2025.982, 569.97, 561.3593, 1748.099, 6.176443e-05, 1.503956, 1609.033, 963.9284, 1740.977, 3872.887, 1043.59, 361.8498, 2513.157, 1361.154, 454.8783, 621.7264, 373.5098, 2262.677, 0.3749495, 1.874815e-07, 878.528, 1.092687, 840.2264, 0.7676429
180.1, 319.4913, 453.1144, 133.0726, 559.4393, 258.3539, 369.0492, 511.9522, 0.07608929, 694.6138, 290.9842, 384.6622, 900.8501, 399.3883, 212.36, 356.0022, 2250.067, 1359.839, 2013.914, 1295.992, 1.781569, 0.8944786, 769.8229, 359.3335, 1346.287, 2333.251, 2769.405, 2296.432, 904.6113, 1191.938, 927.4502, 237.0253, 4718.208, 2028.941, 648.628, 3918.835, 0.3936964, 2090.773, 657.2682, 536.7801, 1715.853, 5.877628e-05, 1.438021, 1694.199, 955.4825, 1797.073, 3714.128, 997.1276, 374.5508, 2630.201, 1401.981, 434.4679, 651.4548, 355.3256, 2181.025, 0.3583432, 1.795898e-07, 909.7368, 1.047319, 804.6085, 0.7357956
180.2, 305.4422, 433.6692, 246.4434, 535.7104, 246.4368, 368.6381, 591.0034, 0.07273339, 757.4391, 277.284, 470.4398, 862.6749, 378.9555, 203.592, 340.9465, 2275.362, 1352.184, 1965.009, 1359.408, 1.705457, 0.8541826, 733.0787, 443.1603, 1289.179, 2283.657, 2859.84, 2346.365, 879.5945, 1188.747, 932.8734, 225.0633, 4691.155, 2125.751, 853.0412, 4069.461, 0.3765754, 2005.22, 736.597, 513.2771, 1900.6, 5.593269e-05, 1.374976, 1649.245, 1053.561, 1891.273, 3811.521, 1036.057, 420.2712, 2539.111, 1479.857, 432.8188, 768.8136, 357.3084, 2091.651, 0.3424724, 1.720302e-07, 870.8542, 1.003835, 770.5004, 0.7052696
180.3, 309.7741, 437.5226, 234.9008, 512.988, 235.0695, 452.5944, 589.1484, 0.0695255, 727.6127, 407.75, 483.5494, 826.1174, 434.0819, 195.186, 326.5275, 2340.653, 1322.564, 2001.377, 1416.596, 1.632598, 0.8157019, 698.0883, 423.3125, 1275.542, 2250.729, 2957.64, 2343.645, 842.6051, 1172.658, 1034.175, 213.705, 4807.155, 2176.198, 813.727, 4421.783, 0.3601989, 2082.604, 884.7338, 490.8032, 1897.683, 5.322668e-05, 1.314696, 1637.77, 1007.237, 2034.476, 3752.916, 989.93, 433.0594, 2540.825, 1449.88, 533.139, 734.0177, 358.9128, 2005.939, 0.3273046, 1.647888e-07, 884.6931, 0.9621566, 737.8381, 0.67601
180.4, 296.1523, 425.2508, 223.8989, 595.5342, 224.2265, 436.2353, 565.1825, 0.0664591, 730.2481, 388.5522, 505.7999, 897.7722, 411.8741, 187.1271, 312.7183, 2311.972, 1477.862, 1951.471, 1479.967, 1.562851, 0.7789547, 773.9893, 423.3635, 1279.985, 2181.635, 3043.723, 2466.125, 873.7266, 1201.02, 1090.735, 202.9199, 4910.927, 2155.71, 809.1248, 4277.081, 0.3445346, 2040.753, 908.0534, 469.3133, 1817.323, 5.065159e-05, 1.257058, 1725.053, 1079.82, 2030.008, 3676.771, 987.165, 456.6867, 2680.219, 1387.296, 509.2171, 761.3294, 485.4231, 2208.183, 0.3128085, 1.578522e-07, 846.8809, 0.9222085, 706.5605, 0.6479642
180.5, 283.1294, 456.9939, 213.4122, 610.4078, 213.8836, 530.1413, 577.5233, 0.06352793, 699.0828, 390.4778, 494.7792, 859.7274, 390.8024, 179.4009, 299.4931, 2236.353, 1524.806, 2020.735, 1466.929, 1.496084, 0.743863, 804.3949, 439.7325, 1225.689, 2207.449, 3056.86, 2521.424, 836.9839, 1151.255, 1043.34, 286.0898, 5116.146, 2243.002, 899.1957, 4531.671, 0.3295515, 2151.778, 868.3821, 573.9404, 1802.866, 4.820107e-05, 1.201947, 1654.219, 1139.938, 1945.911, 3743.62, 1056.666, 515.435, 2704.508, 1489.692, 486.3686, 850.5845, 532.1229, 2208.288, 0.2989544, 1.512077e-07, 865.8962, 0.8839191, 676.6087, 0.6210821
180.6, 328.993, 437.3823, 203.4167, 728.4192, 204.0178, 507.946, 708.3505, 0.06072605, 708.0831, 538.3524, 472.5332, 916.7177, 408.2313, 171.9937, 286.8272, 2206.97, 1498.506, 1985.771, 1403.72, 1.432169, 0.7103522, 831.4269, 420.0382, 1173.697, 2203.3, 3126.34, 2745.846, 898.9288, 1171.121, 1214.724, 271.6517, 5181.621, 2250.287, 873.6683, 4493.573, 0.31522, 2090.339, 1062.999, 548.8103, 1808.141, 4.586911e-05, 1.149252, 1699.977, 1089.816, 2144.909, 3623.11, 1054.526, 490.5163, 2680.07, 1462.039, 511.7764, 880.5191, 529.4374, 2117.797, 0.2857139, 1.448428e-07, 828.8874, 0.8472194, 647.9266, 0.5953152
180.7, 314.526, 496.0927, 216.5475, 697.5229, 194.6071, 486.6799, 679.5356, 0.05804774, 743.9943, 550.1113, 481.0845, 1031.577, 387.346, 164.8923, 274.6969, 2226.1, 1465.568, 2100.07, 1462.842, 1.370985, 0.678351, 791.7422, 401.2259, 1123.909, 2197.972, 3184.561, 2648.539, 861.1264, 1276.243, 1190.22, 257.9422, 5148.509, 2186.663, 1092.274, 4438.467, 0.3015117, 2079.239, 1084.459, 524.7806, 1870.871, 4.364998e-05, 1.098868, 1676.202, 1155.649, 2089.489, 3757.06, 1007.576, 466.8024, 2613.848, 1398.93, 488.813, 840.6675, 503.6619, 2227.478, 0.2730599, 1.387458e-07, 793.4604, 0.8120435, 620.4604, 0.5706172
180.8, 300.6952, 482.2379, 246.0516, 710.931, 185.6305, 466.3042, 651.8929, 0.05548756, 767.5381, 575.4387, 522.9696, 1022.804, 367.5293, 158.0842, 263.0797, 2202.999, 1448.998, 2011.869, 1406.341, 1.312414, 0.6477915, 844.8702, 383.2562, 1125.279, 2122.232, 3343.236, 2672.976, 824.9137, 1345.633, 1258.331, 244.9246, 5068.651, 2279.416, 1128.652, 4537.268, 0.2883996, 2106.7, 1125.227, 501.803, 1929.554, 4.15382e-05, 1.050692, 1626.262, 1129.585, 2130.235, 3738.484, 962.7171, 444.2349, 2745.848, 1353.398, 466.88, 852.1472, 479.1413, 2202.219, 0.2609662, 1.329055e-07, 908.4553, 0.778328, 594.1585, 0.5469439
180.9, 409.2955, 571.4614, 272.0027, 680.7766, 177.068, 446.7816, 625.3746, 0.0530403, 734.7812, 548.3458, 499.4562, 979.4611, 348.7263, 151.5571, 251.9538, 2188.438, 1540.907, 1985.791, 1437.032, 1.256346, 0.6186087, 804.5438, 366.0913, 1134.594, 2214.187, 3532.2, 2811.32, 924.1339, 1289.875, 1332.488, 232.5639, 5219.096, 2214.318, 1110.289, 4340.598, 0.2758577, 2020.495, 1108.745, 479.8315, 1892.253, 3.952859e-05, 1.004628, 1671.054, 1179.019, 2145.871, 3766.726, 989.0012, 422.7584, 2632.025, 1382.735, 445.9311, 864.0511, 529.4109, 2233.042, 0.2494082, 1.27311e-07, 885.5583, 0.7460124, 568.9716, 0.5242528
181, 407.1177, 546.9375, 259.263, 651.9011, 168.9004, 428.0763, 599.9351, 0.05070097, 703.4224, 522.5284, 524.3888, 1106.315, 371.1641, 145.2996, 241.2984, 2297.728, 1588.327, 2034.658, 1475.641, 1.202673, 0.5907405, 766.1423, 349.6951, 1106.873, 2249.976, 3549.85, 2889.733, 896.0377, 1347.666, 1367.452, 220.8271, 5232.518, 2336.841, 1114.563, 4617.962, 0.2638612, 1937.818, 1060.306, 458.822, 1874.165, 3.761621e-05, 0.9605842, 1651.307, 1287.294, 2128.507, 3829.092, 970.0308, 402.3202, 2522.921, 1436.104, 425.9222, 882.0696, 594.5549, 2186.462, 0.2383621, 1.219521e-07, 956.7753, 0.7150385, 544.8523, 0.502503
181.1, 408.858, 523.466, 247.1199, 753.4374, 161.1095, 410.1541, 575.5305, 0.04846481, 673.4019, 497.9265, 517.8989, 1252.114, 442.2339, 139.3004, 231.0936, 2465.905, 1520.831, 1949.204, 1412.056, 1.151293, 0.5641278, 729.5737, 368.0763, 1095.115, 2247.989, 3547.392, 3003.375, 879.2232, 1345.505, 1415.027, 209.6826, 5231.244, 2352.247, 1141.441, 4443.065, 0.2523865, 1977.039, 1185.522, 438.7324, 1794.8, 3.579634e-05, 0.9184711, 1745.233, 1278.119, 2127.921, 3699.062, 992.3163, 382.87, 2618.31, 1471.596, 452.8208, 842.1478, 565.6091, 2178.971, 0.2278052, 1.168186e-07, 915.8823, 0.6853506, 521.7555, 0.4816556
181.2, 434.1221, 607.7393, 235.5457, 721.48, 153.6781, 392.9822, 552.1185, 0.04632729, 798.0498, 582.0343, 521.3448, 1199.053, 419.6091, 133.5489, 221.3204, 2400.405, 1525.401, 1937.583, 1402.62, 1.102109, 0.538714, 821.6044, 394.3917, 1154.911, 2325.598, 3680.268, 3027.477, 842.2495, 1421.849, 1521.945, 199.1005, 5211.263, 2255.239, 1088.835, 4250.478, 0.2414107, 2011.213, 1191.103, 419.5224, 1876.933, 3.406452e-05, 0.8782042, 1783.085, 1287.621, 2131.374, 3703.7, 960.22, 364.3602, 2693.415, 1408.075, 432.5027, 804.0328, 576.8705, 2176.48, 0.2177159, 1.119013e-07, 973.6181, 0.6568953, 499.6378, 0.4616731
181.3, 442.4638, 590.3665, 224.5135, 730.5497, 146.5894, 376.5293, 570.7031, 0.04428403, 763.9908, 554.6308, 562.4844, 1264.673, 398.1417, 128.0348, 211.9605, 2366.676, 1684.241, 1939.419, 1385.446, 1.055025, 0.5144451, 814.5574, 376.7281, 1134.113, 2360.994, 3688.33, 3064.191, 806.8306, 1494.787, 1494.727, 189.0524, 5243.147, 2274.53, 1106.973, 4267.34, 0.2309123, 1928.916, 1258.029, 401.1535, 1894.639, 3.241649e-05, 0.8397027, 1824.276, 1231.006, 2119.093, 3803.459, 1002.817, 346.7452, 2740.138, 1347.295, 439.8106, 782.7521, 599.0947, 2275.83, 0.2080734, 1.07191e-07, 977.6808, 0.6296215, 478.4577, 0.4425196
181.4, 423.0071, 622.4307, 334.4684, 699.5631, 139.8277, 360.7653, 571.9363, 0.04233089, 778.7626, 528.5175, 537.1943, 1231.843, 377.7726, 122.7485, 202.9964, 2503.654, 1668.687, 1918.572, 1394.191, 1.009953, 0.4912695, 835.7513, 483.6235, 1086.005, 2352.835, 3796.205, 3151.67, 857.056, 1466.961, 1498.605, 179.5115, 5316.075, 2387.874, 1118.2, 4190.277, 0.2208704, 1849.986, 1203.068, 383.589, 1835.179, 3.084819e-05, 0.8028892, 1938.316, 1176.88, 2241.219, 3740.471, 1020.949, 329.9819, 2747.261, 1404.624, 420.0763, 758.5805, 578.6521, 2318.02, 0.198858, 1.026789e-07, 1032.222, 0.6034801, 458.1754, 0.4241607
181.5, 404.406, 595.7195, 318.803, 669.8908, 218.0943, 345.6612, 724.5145, 0.0404639, 811.6337, 503.6337, 570.3387, 1179.641, 482.1635, 117.6804, 194.4115, 2515.39, 1597.776, 2007.725, 1365.305, 0.9668063, 0.4691379, 795.8602, 562.1353, 1137.385, 2256.373, 3836.721, 3187.625, 945.6963, 1512.641, 1517.6, 170.452, 5303.242, 2301.671, 1066.666, 4377.648, 0.2112652, 1803.206, 1150.508, 366.7935, 1803.956, 2.935576e-05, 0.7676896, 1960.408, 1331.414, 2148.372, 3883.414, 1135.449, 314.0289, 2706.595, 1453.798, 420.4526, 838.9645, 732.7448, 2283.695, 0.1900507, 9.83568e-08, 1018.148, 0.578424, 438.7529, 0.4065635
181.6, 445.6529, 590.3949, 303.8714, 641.4771, 248.9155, 413.9213, 695.0421, 0.03867925, 804.9953, 622.1286, 544.6954, 1160.756, 457.4958, 112.8215, 186.1896, 2416.558, 1529.878, 2050.089, 1306.474, 0.925503, 0.4480034, 783.7966, 536.9589, 1114.643, 2222.864, 3817.823, 3167.506, 905.9272, 1617.43, 1451.656, 161.8498, 5384.281, 2463.936, 1074.889, 4632.021, 0.2020777, 1946.664, 1240.196, 451.8582, 1817.768, 2.793553e-05, 0.7340332, 2010.062, 1284.128, 2164.68, 3975.64, 1084.897, 379.6645, 2774.291, 1439.596, 401.5869, 967.0578, 754.5292, 2209.048, 0.1816335, 9.42166e-08, 974.6321, 0.5544083, 420.1538, 0.3896963
181.7, 520.0899, 646.4118, 289.639, 614.2686, 237.4338, 448.6419, 666.7686, 0.03697331, 783.3085, 592.8373, 520.2051, 1130.697, 434.0902, 108.1633, 178.3155, 2478.925, 1674.358, 2042.569, 1250.178, 0.8859642, 0.427821, 831.9105, 512.91, 1067.36, 2241.107, 3946.187, 3234.635, 897.8632, 1694.077, 1496.026, 223.2397, 5311.693, 2362.322, 1203.531, 4574.247, 0.1932898, 1867.008, 1186.014, 504.35, 1828.061, 2.658402e-05, 0.7018523, 1927.526, 1250.967, 2239.218, 3963.002, 1106.327, 474.1122, 2906.013, 1515.94, 400.6854, 923.2895, 717.7952, 2231.852, 0.1735891, 9.025068e-08, 1027.632, 0.5313897, 402.3431, 0.3735289
181.8, 497.2197, 618.6714, 276.0733, 736.4051, 226.4818, 429.8587, 729.2144, 0.03534262, 849.7606, 608.8378, 496.816, 1130.258, 411.882, 103.6974, 170.7743, 2412.017, 1640.969, 1964.224, 1335.284, 0.8481146, 0.4085477, 792.2027, 520.5195, 1168.088, 2200.294, 4063.749, 3349.488, 860.1055, 1681.598, 1431.02, 211.9734, 5570.459, 2357.865, 1208.905, 4621.202, 0.184884, 1934.567, 1134.199, 695.2604, 1814.455, 2.529789e-05, 0.6710823, 1848.379, 1195.964, 2299.027, 3893.237, 1108.932, 451.1913, 2870.46, 1463.793, 409.1055, 881.5021, 682.8495, 2174.105, 0.1659009, 8.64517e-08, 983.7108, 0.5093268, 385.2874, 0.3580323
181.9, 503.8794, 630.3351, 263.1429, 847.6816, 328.8756, 411.8619, 699.5507, 0.03378384, 813.4947, 580.1723, 557.8066, 1206.981, 442.5644, 99.41587, 163.5521, 2329.413, 1665.925, 1982.223, 1277.747, 0.8118819, 0.3901428, 754.3902, 578.7374, 1171.995, 2297.304, 4053.938, 3392.225, 867.2304, 1785.963, 1538.159, 201.2757, 5516.557, 2478.89, 1215.459, 4610.869, 0.1768438, 1886.092, 1267.186, 836.6315, 1836.444, 2.407398e-05, 0.6416612, 1888.604, 1303.46, 2203.785, 3840.209, 1120.772, 429.3784, 2913.667, 1511.199, 485.4744, 898.9103, 649.6052, 2255.667, 0.1585533, 8.281263e-08, 1032.853, 0.4881799, 368.9547, 0.3431785
