 , C001, C003, C006, C007, C009, C010, C011, C012, C014, C015, C016, C018, C019, C021, C022, C025, C028, C029, C030, C037, C040, C041, C042, C046, C047, C048, C053, C055, C056, C058, C059, C063, C066, C069, C070, C071, C073, C074, C075, C084, C087, C097
295.5, 767.0209, 26.004, 307.2459, 1375.687, 452.0188, 317.1705, 263.145, 291.8092, 278.3335, 1257.885, 514.3518, 376.753, 634.6152, 309.2939, 1501.496, 247.2325, 66.99577, 1055.403, 1041.309, 557.2838, 207.9308, 141.7879, 818.1807, 207.6402, 1278.626, 1213.964, 961.1705, 526.3411, 1416.773, 159.8197, 774.4946, 644.2809, 689.2831, 431.1575, 715.9647, 1191.648, 1739.449, 335.2968, 1512.094, 787.7437, 768.4153, 1077.613
295.6, 1119.849, 24.81748, 294.1718, 1322.846, 431.5626, 479.7274, 251.2456, 279.0244, 334.7494, 1315.731, 720.8932, 360.6669, 602.9796, 394.0836, 1585.066, 233.7611, 63.21288, 1005.424, 994.7144, 530.6602, 198.147, 135.6032, 873.2678, 199.0212, 1220.031, 1162.819, 921.2974, 540.5899, 1351.138, 153.107, 752.4791, 613.9083, 658.4944, 454.7931, 722.1002, 1234.316, 1668.896, 318.5496, 1445.219, 753.5284, 780.9526, 1028.883
295.7, 1315.428, 23.6851, 281.6539, 1332.473, 412.032, 459.4841, 239.8843, 266.7997, 320.2776, 1267.57, 686.9846, 345.2677, 733.4707, 375.8361, 1567.493, 221.0237, 59.64358, 957.812, 950.2043, 624.0823, 188.8234, 129.6883, 831.827, 190.7599, 1276.895, 1401.472, 891.8251, 646.67, 1443.738, 146.6761, 831.098, 813.1075, 629.0809, 429.9496, 711.6832, 1236.492, 1632.121, 302.6388, 1489.885, 720.7991, 808.8047, 982.3576
295.8, 1402.35, 22.60439, 447.4185, 1268.774, 505.601, 440.0951, 229.0368, 255.1107, 306.4313, 1198.558, 654.6708, 330.5259, 825.5804, 358.4335, 1493.073, 208.9804, 56.27582, 934.0652, 989.3202, 594.2675, 304.9594, 124.0314, 792.3528, 242.2062, 1218.378, 1388.81, 884.5137, 618.9576, 1376.854, 140.5154, 853.3945, 1030.906, 600.9813, 406.4632, 681.2704, 1277.994, 1558.304, 287.5228, 1501.316, 770.2786, 1137.61, 1134.802
295.9, 1482.044, 21.57299, 600.8472, 1306.751, 604.251, 421.5242, 218.6798, 243.9337, 293.1837, 1133.302, 658.9016, 316.4136, 850.7178, 341.8367, 1528.179, 197.5933, 53.09822, 908.4338, 1118.928, 646.7141, 448.953, 127.1666, 754.7519, 416.7101, 1162.543, 1330.298, 847.8207, 592.4327, 1646.842, 134.6134, 940.368, 1197.203, 574.1368, 423.7014, 709.6404, 1253.198, 1487.826, 273.1618, 1434.918, 736.8218, 1183.43, 1099.278
296, 1722.071, 20.58865, 860.6095, 1244.281, 617.5567, 403.737, 208.7911, 233.2464, 280.5088, 1071.6, 659.3307, 302.9038, 918.8793, 326.0084, 1830.156, 186.8267, 50.10004, 898.9443, 1182.334, 697.381, 427.8282, 371.4664, 718.9353, 411.876, 1109.267, 1366.731, 891.8275, 623.89, 1570.548, 128.9594, 1473.403, 1510.038, 548.4915, 483.5456, 764.688, 1262.919, 1504.469, 259.518, 1427.588, 704.8182, 1337.822, 1174.824
296.1, 1787.885, 19.64923, 1161.429, 1184.798, 749.4802, 386.7003, 199.3496, 223.0274, 268.3819, 1013.257, 628.3177, 289.9708, 939.8971, 310.913, 1743.266, 176.6467, 47.27116, 904.6052, 1129.429, 712.0657, 499.3744, 355.2632, 684.8184, 438.1177, 1058.433, 1400.118, 952.9669, 705.1237, 1497.789, 123.5428, 1601.385, 1574.715, 523.9916, 457.1315, 732.0101, 1208.739, 1436.425, 246.5558, 1396.081, 704.7513, 1338.021, 1182.125
296.2, 2030.398, 18.75267, 1350.992, 1164.357, 715.5622, 370.3826, 190.3351, 213.2561, 256.7792, 958.0906, 598.7635, 277.5901, 918.4587, 296.5165, 1660.502, 167.0215, 44.60201, 861.7675, 1142.502, 760.2473, 475.877, 339.7669, 652.3205, 524.1462, 1009.928, 1343.219, 913.4341, 681.7416, 1428.401, 118.3537, 1587.39, 1699.106, 500.5861, 432.1602, 754.2819, 1314.99, 1476.92, 234.2409, 1403.694, 674.1407, 1277.123, 1128.67
296.3, 1920.83, 17.89702, 1580.049, 1206.889, 683.1791, 354.7534, 181.7281, 203.9129, 245.6781, 944.0021, 626.3279, 265.7379, 960.6279, 282.7867, 1581.667, 157.9207, 42.08356, 898.0006, 1091.379, 1043.977, 453.4853, 324.9465, 621.3647, 502.3892, 963.6457, 1286.628, 883.3118, 755.8901, 1362.227, 113.3826, 1511.482, 1619.007, 580.3351, 420.4906, 722.0487, 1358.117, 1410.122, 222.5412, 1365.936, 644.8596, 1341.841, 1077.631
296.4, 1953.171, 17.08041, 1712.783, 1171.503, 652.2616, 339.7837, 173.5104, 194.979, 235.057, 892.6061, 596.8674, 254.3918, 912.7405, 269.6927, 1506.574, 149.3157, 39.70733, 881.1875, 1042.544, 994.102, 432.1472, 336.4594, 591.8781, 481.5352, 1057.505, 1232.422, 973.5008, 723.4971, 1495.842, 108.6203, 1617.56, 1542.684, 554.4129, 407.8145, 691.1929, 1468.574, 1346.345, 211.4258, 1415.921, 748.7426, 1280.77, 1028.901
296.5, 1991.584, 16.30106, 1741.842, 1196.44, 622.7433, 325.4457, 165.6643, 186.4365, 224.895, 844.0084, 610.8001, 243.5302, 867.2404, 317.1458, 1521.52, 141.1797, 37.46526, 858.7984, 1021.394, 946.6099, 411.8131, 361.9821, 563.7906, 461.547, 1177.378, 1180.499, 933.1162, 692.4923, 1426.544, 104.058, 1540.21, 1469.959, 720.1732, 441.7004, 661.6557, 1405.572, 1506.841, 200.8657, 1396.395, 765.2836, 1222.478, 982.3746
296.6, 2358.013, 15.55727, 1693.417, 1139.244, 594.5608, 734.2149, 158.173, 178.2683, 215.1723, 913.6616, 582.0699, 233.1322, 849.2878, 326.0204, 1449.284, 133.487, 35.3498, 818.1299, 1117.908, 901.3866, 392.4358, 410.4736, 629.3876, 442.3884, 1316.886, 1130.764, 914.6598, 730.6402, 1593.648, 99.68729, 1539.132, 1400.663, 721.9902, 417.5721, 633.3807, 1604.329, 1438.69, 190.8329, 1378.824, 732.0438, 1166.839, 937.9519
296.7, 2416.302, 14.84742, 1681.152, 1286.835, 567.6537, 703.2329, 151.0204, 170.458, 268.8497, 977.4819, 659.5025, 223.1783, 923.5051, 310.9244, 1574.891, 286.0512, 33.35378, 779.3872, 1067.886, 858.3239, 373.9703, 392.569, 599.5202, 424.0251, 1436.716, 1083.125, 1007.338, 729.7165, 1519.819, 95.50021, 1465.532, 1334.633, 780.1597, 651.3733, 606.314, 1535.502, 1373.622, 181.3013, 1380.877, 700.2477, 1113.732, 1044.086
296.8, 2535.931, 14.16996, 1800.89, 1322.006, 541.9644, 673.5583, 144.1913, 162.9899, 257.2268, 924.2632, 628.4815, 213.6494, 950.9551, 296.5275, 1619.421, 306.1268, 31.47047, 742.4792, 1213.719, 817.3184, 356.3737, 375.4454, 714.4783, 406.424, 1396.17, 1037.492, 1131.725, 698.4452, 1449.41, 91.48898, 1485.561, 1401.977, 745.3118, 615.7914, 612.1476, 1548.103, 1311.496, 172.2458, 1319.805, 696.0143, 1063.043, 996.8731
296.9, 2491.101, 13.52341, 1742.62, 1487.4, 517.4376, 645.1359, 137.671, 155.8489, 246.1064, 873.9419, 598.9196, 204.5273, 969.3782, 282.7971, 1701.354, 305.4054, 29.69349, 707.319, 1225.936, 778.2719, 339.605, 479.125, 720.8306, 389.5535, 1332.187, 1035.533, 1084.777, 668.514, 1382.263, 87.64624, 1589.325, 1432.136, 774.7062, 582.1533, 726.0556, 1506.269, 1347.966, 163.6425, 1261.435, 665.7832, 1014.66, 1194.433
297, 2432.504, 12.90636, 1668.467, 1497.744, 494.0207, 617.9128, 131.4456, 149.0208, 285.1639, 826.3604, 712.737, 195.7946, 984.4992, 269.7026, 1750.234, 307.0486, 28.01686, 673.8237, 1171.08, 741.0908, 323.6254, 458.2259, 686.6238, 373.3834, 1329.513, 991.905, 1061.724, 639.8654, 1318.227, 83.9649, 1626.913, 1456.463, 740.1018, 550.3526, 695.0286, 1705.092, 1350.462, 155.469, 1205.646, 636.8652, 968.4796, 1140.421
297.1, 2297.947, 12.31746, 1597.469, 1920.668, 471.6636, 591.8384, 125.5016, 142.4919, 488.6366, 781.3694, 833.5049, 187.4349, 1008.985, 263.1252, 1683.749, 463.6554, 26.43489, 641.9147, 1118.678, 705.686, 308.3976, 438.2384, 654.0402, 357.8844, 1268.585, 950.1154, 1017.68, 612.4446, 1257.157, 80.43818, 1640.729, 1387.802, 720.3594, 586.8889, 665.3275, 1631.943, 1332.823, 147.7037, 1152.325, 609.2032, 924.4009, 1088.852
297.2, 2170.833, 11.75544, 1529.492, 2201.66, 450.3183, 566.8644, 119.8264, 136.249, 467.5119, 738.8279, 794.2993, 179.432, 1203.052, 250.9415, 1881.781, 483.2569, 24.94226, 611.5167, 1068.621, 671.9726, 378.8074, 419.1227, 757.1964, 432.0491, 1210.45, 1064.461, 1086.981, 586.1989, 1198.917, 77.05959, 1694.253, 1443.53, 739.9752, 554.8296, 730.076, 1561.931, 1297.937, 252.2057, 1101.361, 650.7562, 882.3284, 1039.614
297.3, 2050.75, 11.21906, 1464.408, 2096.409, 429.939, 542.9442, 114.4079, 130.2796, 447.3004, 698.6027, 756.9379, 171.7709, 1186.554, 239.322, 1991.415, 456.9248, 23.5339, 582.5582, 1020.804, 639.8699, 446.424, 400.8409, 721.2639, 414.115, 1154.978, 1019.615, 1075.252, 561.0778, 1143.374, 73.82291, 1687.17, 1724.068, 706.9222, 524.5215, 932.8398, 1494.924, 1239.234, 421.838, 1184.402, 622.4909, 842.1707, 1198.121
297.4, 1937.31, 10.70715, 1607.387, 1996.189, 437.0369, 520.0333, 109.2344, 124.5718, 427.9628, 660.5674, 721.3338, 164.4369, 1127.404, 228.2405, 2174.658, 432.0275, 22.20506, 554.971, 975.1267, 609.3008, 425.4182, 383.3565, 687.0364, 534.7008, 1102.049, 1306.827, 1030.647, 537.0333, 1188.624, 70.72218, 1606.491, 1642.792, 675.3456, 495.869, 892.9762, 1430.79, 1369.25, 400.7682, 1217.156, 595.4532, 803.8408, 1143.942
297.5, 1848.033, 10.2186, 1538.988, 1900.76, 571.4214, 498.0893, 104.2948, 119.114, 409.4611, 624.603, 687.4044, 157.416, 1071.203, 365.1799, 2182.5, 408.4868, 20.95126, 666.5295, 931.4932, 756.2358, 405.4007, 366.6347, 654.4333, 512.5056, 1051.545, 1251.77, 1237.076, 514.0193, 1203.221, 67.75169, 1529.67, 1565.348, 645.1794, 468.7817, 880.1199, 1369.409, 1307.322, 472.1594, 1163.325, 626.9359, 767.2553, 1092.214
297.6, 1891.087, 9.752347, 1593.681, 1809.893, 545.5615, 525.6562, 99.57865, 113.8954, 625.3057, 590.5967, 833.0436, 150.6949, 1043.162, 480.5167, 2339.407, 386.2288, 19.76825, 1039.906, 1188.366, 1036.289, 386.3251, 350.6424, 643.9011, 491.2318, 1003.356, 1199.032, 1501.93, 491.9915, 1171.612, 64.90597, 1456.522, 1491.555, 616.3607, 443.1741, 985.0601, 1456.906, 1402.561, 915.7511, 1111.875, 687.5435, 1221.096, 1156.666
297.7, 2249.076, 9.307364, 1525.865, 1723.371, 520.8719, 503.4749, 95.07572, 108.9054, 707.4832, 558.4418, 793.8597, 144.2607, 991.1603, 458.267, 2482.939, 365.1837, 123.7935, 990.6607, 1208.163, 1014.327, 499.7795, 335.3476, 613.345, 470.841, 957.3749, 1148.516, 1439.624, 470.9076, 1246.14, 62.17977, 1386.872, 1421.24, 588.8293, 418.9653, 1075.982, 1450.999, 1339.127, 870.0117, 1101.228, 657.6803, 1165.52, 1296.324
297.8, 2355.145, 8.882686, 1580.622, 1640.984, 497.2997, 482.2295, 90.77641, 104.134, 732.7112, 528.0375, 810.7582, 138.1013, 958.4227, 618.3789, 2635.968, 458.335, 146.0772, 943.7478, 1201.893, 1015.626, 476.2631, 401.4504, 584.2388, 451.2966, 913.5011, 1225.808, 1533.644, 450.7273, 1246.481, 59.56808, 1369.89, 1354.24, 562.5276, 396.0789, 1200.956, 1557.458, 1397.112, 1025.903, 1123.881, 629.1142, 1272.824, 1306.552
297.9, 2224.867, 50.92798, 1513.362, 1750.738, 474.7942, 461.8807, 86.67152, 120.2785, 767.2538, 597.2545, 772.6226, 132.2048, 972.8705, 589.7457, 2693.162, 433.3609, 137.829, 951.8469, 1172.268, 967.1058, 505.5168, 455.7067, 655.7827, 432.5635, 871.6379, 1452.381, 1470.023, 431.4118, 1188.735, 57.06609, 1430.965, 1726.902, 705.0076, 374.4427, 1367.557, 1548.451, 1333.924, 1110.047, 1089.385, 654.8499, 1241.46, 1247.47
298, 2262.763, 48.60423, 1606.542, 1667.043, 653.3699, 442.3905, 82.75224, 118.7572, 775.5315, 674.7561, 736.2807, 126.5601, 1041.365, 578.8711, 3018.409, 409.7475, 130.0465, 906.772, 1119.813, 920.9034, 667.1899, 469.8767, 624.6627, 734.1896, 831.6932, 1928.967, 1444.201, 412.9241, 1385.713, 54.66918, 1583.021, 1865.226, 673.5165, 550.8647, 1438.448, 1763.722, 1395.663, 1054.603, 1228.562, 761.4749, 1333.636, 1417.03
298.1, 2305.493, 46.3865, 1682.964, 1740.549, 623.8015, 423.7228, 79.0102, 113.5542, 800.3766, 638.0192, 852.759, 121.1564, 1020.969, 638.2424, 3077.297, 456.7962, 122.7035, 863.8316, 1104.122, 876.9083, 649.1892, 449.381, 595.0195, 703.7138, 793.5791, 2071.126, 1384.29, 395.2286, 1398.002, 52.37295, 1613.606, 1777.296, 643.4321, 520.7733, 1548.642, 1965.375, 1348.087, 1001.928, 1421.221, 839.4115, 1377.107, 1352.952
298.2, 2305.402, 44.26997, 1612.996, 1961.852, 595.5711, 405.8428, 75.43737, 108.5791, 765.7748, 808.0114, 1028.074, 115.9835, 1202.369, 608.6895, 3176.829, 433.7469, 115.7751, 822.9247, 1080.459, 835.015, 618.6425, 429.7793, 656.8668, 674.503, 864.1879, 2147.47, 1421.678, 378.2914, 1568.951, 50.17317, 1575.675, 1806.177, 614.6914, 557.9777, 1482.463, 1939.457, 1486.338, 951.8846, 1358.365, 809.8245, 1314.431, 1467.029
298.3, 2268.432, 42.25, 1604.657, 2282.679, 568.6183, 388.7173, 72.02611, 103.822, 732.6688, 910.8915, 979.7167, 111.0314, 1142.431, 580.5049, 3135.575, 410.1125, 109.2379, 783.955, 1032.112, 795.1231, 589.5332, 411.0326, 779.024, 646.5047, 952.217, 2222.817, 1362.701, 362.0801, 1496.266, 48.06578, 1549.377, 2023.122, 587.2346, 871.1635, 1419.112, 1915.049, 1432.743, 904.3405, 1298.29, 957.9191, 1254.607, 1440.735
298.4, 2142.95, 40.32221, 1601.589, 2412.673, 542.8853, 372.3144, 68.7691, 99.27335, 700.9941, 861.2983, 978.054, 106.2907, 1181.722, 553.6254, 3228.875, 490.5752, 103.0698, 746.8306, 985.9286, 757.137, 561.7936, 393.1037, 836.4179, 619.6686, 970.4998, 2129.169, 1306.171, 449.0375, 1511.992, 46.04691, 1897.291, 1927.748, 561.0042, 1093.84, 1358.468, 1899.424, 1415.619, 859.171, 1277.053, 916.3122, 1197.505, 1375.585
298.5, 2024.41, 38.48238, 1533.436, 2487.379, 518.3168, 356.6037, 65.65937, 94.92396, 670.6888, 814.4052, 932.0493, 101.7524, 1122.813, 527.9905, 3182.387, 479.5778, 97.24996, 711.4644, 1002.46, 720.9656, 672.1468, 375.9568, 796.7259, 593.9464, 926.0245, 2039.466, 1262.759, 461.2424, 1565.699, 90.55515, 2202.596, 2089.527, 535.9454, 1094.469, 1338.035, 1817.938, 1435.427, 816.2576, 1381.61, 876.5125, 1143.003, 1527.016
298.6, 1986.6, 129.3011, 1468.184, 2647.047, 566.2744, 341.5559, 62.69027, 90.76513, 641.6936, 770.0651, 888.2084, 97.40797, 1112.459, 503.5426, 3088.357, 453.4462, 91.75877, 677.7728, 957.6034, 686.5222, 733.3743, 409.5867, 772.6014, 569.292, 883.5875, 1953.542, 1255.243, 441.4763, 1493.165, 158.6607, 2097.27, 1991.023, 512.0059, 1034.683, 1489.647, 1739.947, 1402.933, 775.4876, 1440.061, 1012.573, 1090.981, 1535.532
298.7, 1884.547, 184.9241, 1437.217, 2578.444, 552.1562, 327.1432, 59.85542, 86.78851, 613.9519, 728.1391, 900.5225, 93.24898, 1063.333, 480.2267, 3093.237, 428.7384, 86.57763, 645.6768, 914.754, 653.7244, 744.0556, 394.0051, 913.4694, 545.6609, 843.0952, 1960.451, 1203.171, 422.5572, 1423.991, 151.9966, 2240.864, 1897.162, 489.1358, 978.1622, 1425.989, 1771.12, 1374.328, 736.754, 1416.939, 1002.528, 1131.425, 1584.992
298.8, 1780.301, 176.4863, 1432.621, 2573.52, 527.1682, 313.3386, 57.14877, 82.98611, 587.4095, 688.4958, 858.1646, 89.26756, 1075.178, 457.9904, 3062.034, 405.377, 81.68905, 615.1006, 1097.412, 622.4934, 709.0451, 376.8188, 870.1209, 523.0108, 804.4585, 1877.856, 1252.096, 459.2774, 1358.021, 145.6124, 2148.804, 1940.963, 467.2872, 924.7292, 1426.71, 1695.137, 1312.17, 825.8669, 1354.273, 958.9833, 1108.218, 1513.319
298.9, 1814.049, 168.4335, 1500.374, 2476.302, 503.311, 300.1165, 54.56451, 79.3503, 562.0146, 651.0108, 884.9458, 85.45614, 1110.443, 436.7838, 2916.659, 383.2884, 77.0765, 585.9725, 1048.307, 592.7545, 812.7899, 388.2784, 828.8295, 501.3009, 767.5925, 1984.511, 1216.141, 486.1908, 1361.984, 139.4963, 2091.904, 1849.463, 446.4146, 874.215, 1365.742, 1622.415, 1252.824, 784.617, 1322.873, 917.3303, 1106.515, 1511.336
299, 1713.703, 160.7482, 1531.335, 2412.032, 695.6345, 287.4524, 52.09711, 164.3518, 537.7177, 615.5667, 843.3206, 81.80745, 1169.85, 416.5591, 2836.846, 362.4035, 72.7244, 558.2236, 1014.5, 624.4568, 774.5452, 371.342, 945.4578, 480.4921, 732.4159, 2034.816, 1165.691, 465.3555, 1384.898, 133.6371, 2063.281, 1762.276, 426.4742, 826.4602, 1307.379, 1708.964, 1226.666, 745.4274, 1289.175, 877.4864, 1056.154, 1595.249
299.1, 1657.455, 153.4135, 1698.844, 2296.724, 664.1533, 275.3226, 49.74129, 157.1512, 514.4711, 582.0524, 931.5546, 78.31455, 1377.769, 397.2709, 2789.496, 342.6565, 68.61803, 531.7889, 985.707, 594.6241, 738.1001, 355.1443, 900.5913, 460.5471, 698.8514, 1949.088, 1199.948, 469.4394, 1320.74, 128.0241, 1964.617, 1679.199, 407.4246, 882.7749, 1251.509, 1635.648, 1391.123, 708.1952, 1232.16, 839.3731, 1008.085, 1523.112
299.2, 1576.763, 146.4136, 1844.157, 2186.928, 634.0967, 263.7047, 47.49199, 150.266, 492.2295, 550.3627, 932.1746, 74.97079, 1450.845, 378.8758, 2657.06, 323.9856, 64.74354, 506.6059, 1098.331, 906.6801, 758.1401, 339.6531, 857.8539, 441.43, 666.825, 1866.971, 1210.174, 449.322, 1373.377, 122.6468, 1870.67, 1600.038, 389.2259, 834.5525, 1198.028, 1677.476, 1393.432, 711.6365, 1284.664, 802.9153, 962.204, 1454.237
299.3, 1498.383, 139.733, 1765.683, 2082.381, 605.4005, 252.5771, 45.34441, 143.6825, 470.9494, 520.3983, 888.3279, 71.76979, 1568.908, 361.3324, 2755.695, 306.332, 61.08781, 553.3016, 1148.357, 915.5616, 732.816, 324.8377, 817.1447, 423.1065, 883.1376, 1945.885, 1159.972, 430.0667, 1327.784, 117.4953, 1781.216, 1524.609, 371.8401, 840.8284, 1146.832, 1605.511, 1397.373, 676.0921, 1227.848, 768.041, 918.4109, 1388.477
299.4, 1577.289, 133.3572, 1690.549, 1982.831, 578.0028, 241.919, 43.29395, 137.3875, 450.5893, 492.0654, 846.5436, 68.70547, 1811.275, 344.6014, 2624.864, 395.0271, 57.6385, 712.0876, 1096.972, 913.7231, 698.3344, 310.6685, 926.4688, 405.5435, 1121.19, 1882.995, 1111.852, 411.6366, 1355.624, 112.5603, 1696.04, 1452.736, 355.2308, 794.8973, 1097.823, 1536.634, 1565.014, 642.3231, 1173.545, 760.7991, 876.6111, 1325.691
299.5, 1490.039, 127.2723, 1737.339, 1992.504, 551.8451, 293.1136, 41.3362, 131.3682, 431.1095, 465.275, 806.7247, 65.77198, 1720.983, 328.6451, 2596.231, 373.5026, 54.38396, 802.5466, 1116.469, 979.4857, 665.4752, 297.1174, 882.5034, 388.7096, 1069.809, 1803.663, 1065.728, 393.9963, 1292.822, 107.8325, 1653.617, 1384.252, 427.0487, 751.4753, 1050.909, 1479.476, 1494.232, 610.2407, 1121.643, 751.5092, 906.6466, 1265.743
299.6, 1525.181, 121.4651, 1663.411, 1897.252, 526.8712, 360.593, 39.46698, 125.6127, 412.4718, 439.9432, 768.7788, 62.96374, 1807.934, 313.4276, 2705.654, 390.654, 51.31319, 810.293, 1066.511, 1057.758, 805.9435, 284.1573, 840.6244, 372.5745, 1020.783, 1727.674, 1105.138, 377.1119, 1232.929, 103.3033, 1574.543, 1318.995, 407.9734, 710.4253, 1035.57, 1546.352, 1583.167, 579.7607, 1072.036, 718.8677, 865.3821, 1208.507
299.7, 1718.097, 115.9229, 1670.169, 1806.552, 503.0274, 630.3381, 37.68229, 120.1093, 645.9009, 415.9907, 856.8851, 60.2754, 1717.809, 346.8384, 2577.199, 764.3388, 48.4158, 1029.092, 1018.789, 1332.293, 768.0209, 271.7626, 800.7327, 357.1091, 974.003, 1654.886, 1192.125, 360.9512, 1175.811, 98.9643, 1499.249, 1256.816, 431.8415, 671.6177, 993.2897, 1480.012, 1528.495, 877.098, 1024.624, 810.9835, 1155.576, 1153.858
299.8, 1770.117, 110.6335, 1808.384, 1720.189, 480.2627, 669.9871, 35.97831, 114.8471, 617.9774, 393.3422, 973.6857, 57.70185, 1632.176, 548.6979, 2623.928, 722.6909, 45.68202, 1287.742, 1188.443, 1268.644, 736.5583, 259.9085, 762.7341, 342.2857, 941.0968, 1585.165, 1187.447, 345.4829, 1159.743, 94.80758, 1427.556, 1197.567, 412.5522, 634.9299, 982.1215, 1650.472, 1677.62, 940.0005, 979.3087, 920.8809, 1102.982, 1101.681
299.9, 1775.618, 105.5855, 1803.23, 1637.955, 458.5283, 641.7154, 34.35137, 109.8154, 591.261, 371.9268, 927.8864, 55.23817, 1550.812, 523.2911, 2499.353, 683.3123, 43.1026, 1259.741, 1224.348, 1208.036, 822.2183, 248.5714, 726.5388, 328.0776, 897.969, 1547.773, 1138.187, 330.6776, 1239.641, 90.82545, 1359.292, 1141.111, 394.1244, 600.2463, 1044.701, 1603.637, 1614.753, 893.0499, 984.9911, 916.8215, 1052.781, 1051.863
300, 1677.398, 100.7678, 1803.395, 1772.82, 437.7774, 614.6367, 32.79801, 105.0041, 565.6996, 400.8786, 884.2414, 52.87969, 1594.045, 499.0608, 2423.771, 646.0793, 40.66882, 1200.086, 1169.563, 1150.323, 1096.107, 237.7289, 692.061, 314.4592, 856.8176, 1615.487, 1176.078, 316.5067, 1245.964, 87.01057, 1294.291, 1087.317, 414.1961, 567.4573, 1111.769, 1534.84, 1718.019, 848.4444, 941.4284, 876.9997, 1165.954, 1121.143
300.1, 1584.61, 96.16997, 1726.655, 1761.272, 501.5221, 588.7006, 31.31489, 100.4037, 541.2433, 379.0529, 842.6494, 50.62191, 1514.582, 475.9525, 2320.468, 610.8752, 38.37247, 1143.256, 1117.229, 1095.368, 1259.527, 227.3593, 708.9625, 301.4062, 817.5521, 1650.355, 1127.29, 367.6521, 1372.946, 83.35593, 1610.161, 1235.883, 640.5793, 684.9496, 1194.515, 1468.995, 1715.296, 806.0668, 1158.117, 838.9075, 1112.888, 1193.702
300.2, 1646.948, 137.5813, 1653.181, 1908.71, 478.8255, 563.8589, 29.89883, 96.00475, 517.8443, 473.7018, 803.0137, 48.46053, 1506.319, 453.9141, 2504.747, 707.4008, 36.20578, 1089.117, 1174.042, 1043.038, 1432.766, 217.4421, 792.8755, 288.895, 907.2357, 1580.825, 1080.526, 351.8967, 1342.218, 79.8548, 1533.164, 1215.078, 611.9661, 742.2535, 1143.469, 1479.971, 1717.028, 765.8058, 1207.695, 834.4854, 1130.885, 1334.817
300.3, 1735.015, 131.3037, 1752.391, 1817.463, 457.1561, 540.0656, 28.54681, 91.79857, 495.4569, 447.9113, 765.2423, 46.39143, 1589.663, 432.8962, 2615.771, 921.7615, 34.16143, 1037.542, 1239.836, 993.2079, 1507.988, 207.9574, 755.2498, 276.9031, 865.6596, 1514.224, 1087.213, 336.8165, 1434.005, 76.50072, 1466.593, 1157.797, 584.631, 701.7072, 1094.604, 1639.738, 1675.818, 727.5557, 1278.84, 798.2399, 1099.332, 1274.457
300.4, 1639.041, 125.3126, 1700.294, 1947.698, 436.4673, 517.2762, 27.25593, 87.77667, 474.0373, 423.5249, 825.8496, 44.41067, 1510.419, 412.8515, 2608.665, 871.5358, 32.23251, 988.4086, 1184.357, 945.7585, 1479.101, 198.8864, 798.9073, 313.1191, 825.9889, 1642.099, 1042.111, 322.3825, 1367.572, 73.28751, 1487.303, 1213.461, 558.5168, 706.9136, 1122.52, 1583.664, 1656.286, 691.2162, 1222.281, 763.5686, 1159.015, 1275.463
300.5, 1548.375, 119.5948, 1868.093, 1997.524, 416.7148, 495.4485, 26.02342, 83.93098, 453.5437, 400.4662, 787.0041, 42.51449, 1542.095, 393.735, 2609.119, 824.0469, 30.41251, 1119.644, 1131.361, 900.576, 1503.236, 190.2111, 760.9954, 321.5148, 788.1362, 1599.298, 1101.933, 308.5671, 1393.339, 70.20927, 1605.826, 1327.712, 533.5692, 668.2978, 1110.316, 1515.724, 1613.684, 656.6917, 1270.206, 730.4033, 1106.265, 1339.22
300.6, 1462.724, 114.1379, 2046.557, 1984.817, 397.8563, 474.5418, 24.84665, 80.25378, 530.7737, 378.6629, 834.4963, 40.69926, 1465.221, 375.5036, 2485.247, 779.1455, 28.69528, 1066.623, 1080.737, 857.5519, 1518.703, 227.816, 724.8825, 308.1689, 752.0181, 1531.918, 1087.922, 295.3438, 1328.79, 67.26032, 1529.036, 1361.996, 509.7358, 631.7914, 1252.034, 1450.698, 1669.747, 682.0733, 1214.029, 814.3464, 1055.915, 1278.661
300.7, 1466.941, 243.5249, 2227.559, 1889.932, 379.8511, 702.3981, 23.72309, 76.73769, 507.8273, 358.0467, 795.2441, 38.96154, 1392.18, 564.0632, 2367.255, 736.6908, 27.075, 1246.845, 1132.722, 1163.221, 1447.242, 217.8789, 690.4834, 295.377, 717.5553, 1500.007, 1224.977, 282.6871, 1267.231, 64.43523, 1455.919, 1297.789, 486.9671, 597.2792, 1198.53, 1388.462, 1682.111, 827.7019, 1160.337, 982.8625, 1189.041, 1220.84
300.8, 1385.795, 238.9478, 2556.853, 1799.583, 362.6608, 672.7587, 22.65033, 73.37564, 512.7639, 338.5529, 836.6216, 37.29802, 1460.429, 537.945, 2465.188, 729.7969, 25.54622, 1263.058, 1247.882, 1107.649, 1379.144, 208.3751, 657.7167, 283.116, 684.6718, 1436.811, 1174.16, 270.5728, 1298.204, 61.72881, 1386.298, 1340.137, 465.2154, 564.6522, 1220.401, 1588.737, 1710.065, 974.4164, 1109.019, 1068.304, 1184.289, 1273.28
