 , C000, C001, C002, C003, C005, C007, C008, C009, C010, C011, C013, C014, C016, C017, C018, C019, C020, C022, C024, C025, C032, C036, C038, C040, C042, C043, C044, C045, C048, C051, C055, C062, C063
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
102.7, 361.4464, 171.6134, 1363.02, 1047.859, 512.6992, 1233.222, 936.0222, 323.723, 1.788912, 419.9676, 209.1482, 167.6209, 11.65574, 1239.467, 285.1241, 103.3744, 94.32114, 682.9075, 631.4656, 892.8439, 0.001478692, 584.6238, 1472.953, 360.5449, 78.81713, 355.7189, 1263.35, 374.4762, 1377.637, 378.4795, 1773.677, 228.1825, 861.7202
102.8, 413.775, 163.2108, 1316.866, 1001.123, 519.4214, 1242.076, 956.6337, 305.612, 1.694698, 399.4504, 219.6602, 180.6636, 11.16857, 1316.694, 281.3735, 98.64721, 89.74807, 653.4651, 603.0478, 852.3552, 0.001417032, 557.5799, 1411.431, 341.0053, 75.47661, 339.2931, 1321.644, 359.0818, 1321.081, 361.1754, 1697.347, 257.3361, 910.3914
102.9, 393.9983, 155.2197, 1400.659, 1071.39, 579.1284, 1403.443, 914.0222, 288.5143, 1.605446, 379.9357, 208.3132, 171.9995, 10.70177, 1254.546, 269.3533, 94.13618, 85.39671, 699.3893, 575.9089, 813.7027, 0.001357944, 531.7869, 1352.479, 322.5246, 72.27766, 323.6257, 1287.46, 344.3203, 1371.118, 344.6624, 1660.319, 246.3648, 868.1898
103, 432.4571, 147.6198, 1401.984, 1023.605, 550.6473, 1335.686, 873.3087, 336.4769, 1.520895, 361.3743, 197.5524, 163.751, 10.25448, 1437.324, 257.8466, 89.83143, 81.25633, 669.2363, 549.9913, 920.5643, 0.001301319, 507.1871, 1349.916, 305.0455, 69.2143, 433.8873, 1278.912, 330.1657, 1314.829, 422.9699, 1717.79, 235.8613, 827.9445
103.1, 411.7875, 140.392, 1332.608, 1141.256, 593.9661, 1338.417, 883.055, 317.6524, 1.440796, 343.7197, 266.6147, 155.898, 9.825881, 1378.217, 246.8315, 85.72353, 77.3167, 724.0604, 525.2401, 878.8187, 0.001247055, 483.7253, 1324.477, 288.5136, 66.28078, 413.8519, 1220.721, 316.5929, 1522.889, 403.6317, 1870.999, 225.8056, 984.5428
103.2, 424.5604, 133.5181, 1266.665, 1090.63, 564.7553, 1273.8, 843.7209, 405.6526, 1.364916, 326.9276, 252.8422, 148.4217, 9.415197, 1313.165, 236.287, 81.80349, 73.56807, 692.8438, 501.6027, 1136.645, 0.001195055, 461.3488, 1327.926, 272.8777, 63.47158, 394.7417, 1235.398, 303.5781, 1460.369, 441.2813, 1857.466, 216.1787, 938.9039
103.3, 404.2682, 126.9807, 1296.544, 1079.397, 536.9811, 1212.302, 849.5665, 382.958, 1.293032, 310.9558, 239.7811, 141.3038, 9.021679, 1367.1, 226.1929, 158.2937, 70.00119, 662.9731, 479.0291, 1085.1, 0.001145222, 440.0073, 1272.462, 258.0892, 64.43426, 469.3818, 1256.433, 363.5664, 1400.416, 421.1059, 1837.559, 206.9621, 973.3878
103.4, 462.117, 120.7634, 1323.14, 1064.801, 510.5728, 1260.039, 811.7241, 361.5331, 1.224934, 357.4958, 227.3948, 210.8218, 8.644608, 1418.469, 216.53, 151.0551, 66.60725, 634.3902, 457.4714, 1058.991, 0.001097468, 508.6883, 1219.314, 244.1022, 64.39516, 447.7074, 1440.191, 348.6205, 1410.1, 499.3212, 1806.435, 198.1385, 928.2659
103.5, 445.7372, 224.9546, 1358.993, 1017.31, 485.4632, 1335.298, 816.4706, 341.3068, 1.160422, 340.0307, 254.299, 200.7115, 8.283298, 1351.517, 291.7222, 205.3682, 63.37785, 748.0874, 436.8838, 1010.968, 0.001051705, 485.157, 1168.386, 230.8731, 61.66588, 427.0338, 1374.661, 334.2891, 1352.211, 476.4921, 1791.102, 189.6911, 885.2358
103.6, 424.4329, 225.356, 1388.818, 972.474, 597.0904, 1377.038, 879.9614, 322.2121, 1.099308, 542.8959, 241.1627, 191.086, 7.937088, 1287.726, 354.278, 287.3187, 60.30503, 715.835, 417.2228, 1050.673, 0.00100785, 551.9849, 1119.586, 218.361, 463.7168, 407.3149, 1525.748, 320.5468, 1296.698, 454.7068, 1714.022, 181.6039, 959.8973
103.7, 404.1468, 214.322, 1320.094, 929.1008, 678.0023, 1368.455, 998.4251, 304.1857, 1.041412, 543.5114, 299.7439, 181.9221, 7.605349, 1226.945, 339.1434, 274.18, 57.3812, 770.2565, 398.4465, 1003.027, 0.0009658234, 526.4508, 1115.241, 206.527, 465.8957, 388.5065, 1510.893, 507.2706, 1261.514, 433.9175, 1750.275, 173.8614, 988.697
103.8, 511.7234, 203.8284, 1499.774, 887.6622, 770.7538, 1474.273, 953.952, 287.1678, 0.9865659, 516.9586, 284.26, 254.6641, 7.287475, 1437.333, 327.273, 525.4377, 54.59912, 737.0482, 380.5153, 957.5416, 0.0009255497, 526.7819, 1068.66, 195.3344, 508.3827, 370.5667, 1667.9, 486.4172, 1209.725, 414.0788, 1921.5, 166.449, 942.8655
103.9, 487.2652, 193.8485, 1429.426, 848.0717, 732.8488, 1575.897, 911.46, 271.1019, 3.99554, 675.1964, 269.576, 242.4512, 6.982887, 1369.491, 313.2921, 501.41, 51.95193, 794.6795, 363.391, 1017.194, 0.0008869553, 529.6791, 1024.024, 184.7483, 497.791, 375.4778, 1792.602, 595.6246, 1160.061, 395.147, 1838.808, 159.3526, 899.1586
104, 553.5962, 184.3572, 1414.393, 888.8032, 746.1545, 1547.668, 1001.103, 331.0099, 3.785113, 697.668, 255.6506, 230.8241, 6.69103, 1436.725, 316.2568, 478.481, 49.43309, 925.2992, 347.0373, 971.0667, 0.0008499703, 505.1768, 981.9206, 174.7359, 476.6931, 502.4229, 1781.975, 571.1391, 1243.869, 377.0808, 2025.787, 170.0521, 926.8524
104.1, 597.7095, 175.3307, 1349.158, 849.1619, 709.4593, 1546.077, 992.9064, 349.4058, 3.585768, 871.0294, 290.568, 219.7545, 6.411371, 1536.13, 385.742, 456.6006, 47.03638, 885.4066, 333.0761, 1033.754, 0.0008145274, 564.0868, 1047.816, 405.1772, 456.4893, 588.2746, 1824.56, 725.0332, 1220.967, 359.8406, 2071.39, 385.0357, 883.8878
104.2, 569.1415, 166.7461, 1282.396, 914.8163, 674.5687, 1684.499, 948.6791, 329.8579, 19.17478, 892.3369, 275.5581, 209.2158, 6.143401, 1539.44, 382.2836, 596.7597, 44.75586, 909.0691, 323.3825, 1194.77, 0.0007805626, 537.9929, 1004.051, 383.2188, 437.1418, 561.1102, 1884.275, 921.1071, 1214.697, 343.3887, 1982.248, 368.6201, 926.8076
104.3, 829.87, 181.6166, 1221.877, 893.8907, 664.7879, 1603.173, 906.4219, 311.4037, 18.16493, 848.7426, 450.0879, 199.1825, 5.886631, 1475.841, 365.9526, 569.4705, 42.58591, 1012.113, 308.8293, 1236.584, 0.000748014, 513.106, 1067.631, 362.4503, 418.6143, 535.2001, 1936.012, 883.2413, 1164.829, 327.6889, 2273.92, 352.9044, 1010.644
104.4, 793.1018, 172.7243, 1208.302, 1036.856, 710.7167, 1634.267, 866.047, 491.098, 17.20827, 807.278, 521.5265, 189.6303, 5.640593, 1582.023, 350.3192, 543.4293, 40.52117, 1057.382, 294.9311, 1180.507, 0.0007168227, 489.3703, 1023.039, 342.8075, 605.968, 510.4864, 2017.074, 960.3993, 1117.009, 312.7069, 2234.398, 344.3103, 963.7949
104.5, 755.1949, 164.2673, 1148.511, 990.6113, 750.9227, 1655.222, 827.4705, 547.1592, 16.30198, 767.8392, 494.5861, 180.5363, 5.404838, 1639.837, 335.3538, 518.5788, 38.55654, 1011.795, 396.6384, 1197.537, 0.000686932, 466.7327, 1084.024, 446.5875, 585.0513, 486.9139, 1939.443, 920.9182, 1076.536, 299.2409, 2280.685, 329.631, 919.1178
104.6, 821.2842, 156.2244, 1091.678, 1064.969, 828.2433, 1735.903, 845.0998, 516.5479, 15.44343, 894.9293, 514.4733, 372.581, 5.178937, 1747.705, 321.0276, 494.8647, 36.68716, 1088.195, 378.7885, 1179.287, 0.0006582877, 445.1422, 1047.633, 422.3848, 560.2549, 464.43, 2019.809, 1024.601, 1143.384, 285.5595, 2236.523, 315.5775, 991.46
104.7, 782.0303, 148.5753, 1063.878, 1017.47, 813.7795, 1767.187, 807.4564, 487.6491, 14.6301, 895.2399, 591.1354, 354.7132, 4.962478, 1722.889, 307.3134, 472.2351, 34.90842, 1041.279, 361.7419, 1125.809, 0.0006308379, 424.5505, 1106.209, 399.4938, 536.5095, 442.9842, 2051.967, 982.4806, 1286.615, 272.5037, 2230.329, 302.1233, 945.5004
104.8, 744.6525, 141.3008, 1011.233, 972.0902, 830.2192, 1869.568, 822.4403, 460.3672, 13.8596, 998.85, 560.5992, 337.7023, 4.755065, 1641.569, 294.1851, 450.6403, 33.21592, 997.4078, 345.4625, 1074.756, 0.0006045327, 404.9113, 1060.005, 377.8434, 513.7704, 422.5288, 2150.583, 942.0918, 1284.422, 417.6313, 2487.478, 298.9954, 1029.505
104.9, 709.0613, 142.9881, 1018.887, 1082.005, 971.4644, 1779.308, 817.8038, 434.6115, 13.12967, 1206.373, 531.6404, 382.2672, 4.556322, 1564.087, 309.3481, 430.033, 31.60548, 954.4063, 329.9157, 1026.018, 0.0005793243, 386.1806, 1127.794, 357.3662, 491.9952, 403.0179, 2118.679, 1031.947, 1231.692, 420.9512, 2380.428, 286.248, 1014.658
105, 675.1711, 208.5378, 968.4686, 1033.747, 923.6885, 1788.771, 781.3762, 410.2968, 12.43819, 1194.099, 519.853, 363.9348, 4.365886, 1490.262, 296.1329, 410.3681, 30.07311, 913.2588, 315.0685, 979.4899, 0.0005551671, 437.3288, 1080.689, 337.9989, 471.1428, 384.4079, 2053.771, 1023.547, 1181.127, 488.9023, 2320.157, 274.0442, 977.4725
105.1, 645.7641, 216.1594, 951.2017, 1058.288, 954.864, 1702.412, 746.5712, 387.3424, 11.78313, 1135.762, 502.3549, 346.4817, 4.183409, 1419.922, 283.4822, 391.6024, 28.61505, 875.4713, 300.8895, 935.0721, 0.0005320173, 417.0985, 1174.102, 319.6812, 451.1743, 366.6573, 1960.323, 981.4697, 1358.851, 466.5496, 2272.288, 262.3606, 952.2739
105.2, 633.8539, 205.5757, 1108.502, 1011.088, 1045.485, 1705.432, 846.0704, 365.6722, 11.16257, 1219.633, 476.4048, 329.8656, 4.008559, 1431.546, 297.6776, 373.6948, 27.22767, 895.9605, 287.3486, 892.6685, 0.0005098328, 397.8041, 1187.852, 302.3561, 432.052, 349.7264, 1903.785, 941.1224, 1303.065, 445.2189, 2386.164, 251.1752, 955.8632
105.3, 647.3438, 195.5103, 1053.649, 965.9924, 994.0692, 1660.826, 893.6519, 345.2144, 10.57468, 1160.049, 451.7952, 314.0463, 3.841017, 1363.977, 317.3192, 356.6062, 25.90756, 857.3328, 367.0623, 852.1879, 0.0004885733, 379.4022, 1194.669, 438.7905, 413.7403, 333.5772, 1817.162, 902.4338, 1378.422, 424.8634, 2512.984, 240.4666, 911.5538
105.4, 625.2219, 185.9377, 1001.51, 1105.808, 945.1817, 1580.643, 853.8458, 325.901, 10.01776, 1103.375, 428.4569, 310.7993, 3.680477, 1299.598, 327.5036, 340.299, 102.4816, 947.7153, 486.7443, 813.5429, 0.0004682004, 385.1148, 1144.771, 452.8124, 396.2046, 318.1738, 1734.48, 865.3356, 1566.849, 405.4386, 2404.837, 230.2146, 1016.692
105.5, 658.7772, 176.8337, 978.4607, 1056.488, 898.6984, 1647.074, 815.8127, 379.9639, 9.490172, 1116.376, 406.3241, 327.4286, 3.526648, 1238.257, 313.5128, 324.7375, 97.51285, 906.8562, 464.8394, 776.6505, 0.000448677, 367.2998, 1306.75, 428.2724, 379.4122, 303.4817, 1655.56, 829.7625, 1526.178, 388.5999, 2506.239, 220.3996, 969.5625
105.6, 627.2905, 168.1756, 932.821, 1076.182, 854.5012, 1741.011, 779.4738, 358.7065, 8.990368, 1061.837, 385.3347, 315.9087, 3.379248, 1179.811, 301.6744, 309.8876, 92.78503, 867.7587, 443.9203, 741.431, 0.0004299677, 389.8579, 1252.17, 405.0623, 363.3315, 289.4679, 1580.231, 795.6518, 1463.523, 370.833, 2471.409, 211.0031, 1021.71
105.7, 701.2198, 159.9413, 886.6612, 1028.183, 812.4775, 1656.957, 744.7535, 366.9308, 8.516886, 1032.201, 365.4295, 391.6576, 3.238008, 1124.124, 288.787, 295.7167, 88.28643, 830.3469, 475.9724, 764.6646, 0.0004120385, 403.1495, 1250.21, 383.1101, 347.9323, 276.1013, 1508.329, 762.9433, 1522.073, 353.8785, 2485.284, 202.0072, 974.3485
105.8, 682.1426, 152.1102, 856.3154, 982.3253, 803.993, 1576.961, 711.5798, 400.2705, 8.06834, 981.7735, 346.5526, 372.875, 3.102672, 1071.066, 276.4501, 282.1939, 84.00594, 819.8907, 540.3163, 729.9886, 0.000394857, 384.5003, 1197.992, 362.3475, 333.1858, 263.3519, 1513.347, 778.6169, 1522.094, 337.6991, 2523.065, 193.3949, 959.726
105.9, 649.5391, 144.6626, 813.9414, 938.5127, 764.4533, 1594.143, 679.8838, 377.877, 7.643417, 933.8099, 328.6507, 354.9931, 2.972993, 1020.511, 264.6403, 269.2895, 79.93299, 784.5426, 531.3047, 696.8852, 0.0003783919, 366.7138, 1147.955, 342.7102, 319.0643, 251.1913, 1608.128, 746.6088, 1581.377, 322.2594, 2414.484, 185.1497, 915.2374
106, 644.2445, 137.5795, 1011.001, 930.1979, 819.3475, 1517.18, 780.6998, 356.7364, 7.240873, 1099.258, 311.6736, 337.9688, 2.848733, 972.3433, 253.3349, 256.9752, 76.05751, 750.7184, 507.3944, 665.2829, 0.0003626134, 349.7501, 1111.393, 324.1371, 305.5413, 239.5921, 1534.957, 715.9164, 1569.544, 422.6268, 2386.325, 177.2561, 872.8112
106.1, 613.4523, 168.1432, 960.973, 950.7242, 779.0526, 1443.932, 745.9249, 336.7785, 6.859529, 1074.334, 295.5735, 321.7609, 2.729667, 926.4488, 242.5126, 245.224, 72.36993, 718.3525, 484.5602, 635.1137, 0.0003474928, 402.8814, 1157.883, 306.5706, 292.5915, 228.5286, 1478.35, 686.4858, 1505.109, 403.3042, 2283.629, 169.699, 924.1421
106.2, 584.1319, 269.6065, 913.4201, 908.3212, 740.7394, 1374.221, 712.699, 317.9371, 6.498269, 1304.829, 280.3051, 306.3303, 2.615578, 882.7205, 235.1111, 234.0102, 68.86115, 687.382, 462.7535, 606.3126, 1.615059, 384.2447, 1152.415, 289.9561, 280.1905, 275.8073, 1424.419, 658.265, 1443.319, 384.8651, 2185.353, 162.464, 881.3031
106.3, 587.0112, 256.406, 916.7342, 892.2, 704.3105, 1307.875, 680.9531, 300.1498, 6.156034, 1241.083, 265.8254, 291.6397, 2.506257, 841.0562, 331.5881, 223.3091, 65.52248, 657.7468, 441.9283, 578.8176, 1.547713, 366.47, 1104.281, 369.8623, 268.3151, 329.2206, 1359.607, 631.2044, 1384.066, 367.269, 2234.292, 155.5376, 840.4499
106.4, 568.0637, 300.5068, 882.4001, 852.4072, 669.673, 1379.983, 650.6213, 283.3577, 5.831824, 1283.259, 252.0937, 277.6536, 2.401505, 801.3585, 317.4228, 213.0974, 62.34568, 629.3892, 516.2247, 753.3065, 5.914057, 349.5175, 1125.914, 456.3241, 256.9431, 314.0183, 1353.134, 639.9907, 1447.875, 358.8378, 2268.202, 148.9064, 878.7784
106.5, 554.837, 285.7933, 904.812, 941.7712, 636.7391, 1313.359, 695.2378, 330.5471, 5.524688, 1220.566, 239.0713, 264.3382, 2.301131, 763.5344, 428.3267, 203.3527, 59.32291, 717.2282, 520.4325, 719.1456, 5.667447, 355.484, 1078.888, 455.4657, 246.053, 299.518, 1291.566, 613.6813, 1428.96, 342.4316, 2212.977, 289.9949, 838.0423
106.6, 528.3182, 287.1854, 922.1707, 965.5647, 605.4247, 1394.747, 664.2697, 365.078, 5.233728, 1311.417, 226.7216, 251.6614, 2.204953, 884.5095, 410.0287, 194.0536, 56.44669, 686.3062, 497.0115, 686.5338, 5.431121, 339.0398, 1037.221, 430.7819, 235.6245, 285.6873, 1376.41, 588.4534, 1392.163, 326.7756, 2184.406, 415.5311, 799.1945
106.7, 525.9143, 317.9114, 885.0169, 1029.059, 575.6505, 1327.41, 634.681, 344.6534, 4.958091, 1247.349, 215.0099, 399.8834, 2.112795, 842.7607, 392.5125, 185.1798, 53.70992, 656.7173, 474.6445, 684.9812, 5.204649, 323.3562, 996.1236, 407.4358, 225.6379, 282.7223, 1384.175, 564.2627, 1346.484, 311.8354, 2280.755, 492.0108, 762.1475
106.8, 500.7778, 369.5193, 841.2227, 1004.292, 601.2142, 1295.691, 606.4102, 347.7266, 4.696971, 1327.098, 285.476, 435.5552, 2.024488, 802.9825, 375.7445, 176.7117, 51.10585, 628.4041, 453.2841, 669.1795, 4.987621, 308.3982, 954.5179, 385.3549, 216.0747, 269.6672, 1531.74, 602.498, 1449.754, 534.5818, 2448.046, 471.0345, 836.3739
106.9, 687.4284, 390.7426, 1034.349, 959.4998, 873.71, 1233.136, 712.7879, 559.3546, 4.449603, 1332.343, 270.7292, 442.4863, 1.939873, 765.0818, 359.6928, 168.6309, 53.9094, 636.2065, 432.885, 649.8994, 4.779643, 294.132, 999.0969, 560.4072, 206.9167, 257.2149, 1462.044, 592.6506, 1390.237, 510.1407, 2509.166, 450.9525, 797.6035
107, 654.5722, 448.333, 983.1649, 1225.599, 877.9566, 1173.602, 739.3017, 528.061, 4.215262, 1404.682, 256.7442, 421.2661, 1.858793, 728.97, 344.3269, 160.9196, 152.195, 730.0807, 413.5806, 620.4277, 4.580338, 280.5259, 957.7617, 530.0361, 198.1469, 245.3376, 1596.417, 568.2874, 1382.166, 486.817, 2499.781, 431.7266, 849.5453
107.1, 623.2864, 491.3262, 1006.73, 1170.937, 883.4485, 1272.083, 773.1487, 524.5795, 3.993264, 1592.22, 243.4816, 486.6219, 1.781103, 914.6272, 329.6174, 153.5609, 144.8159, 716.5166, 431.8658, 592.2926, 4.389343, 267.5491, 1019.948, 595.931, 189.7488, 234.0088, 1590.789, 544.9256, 1486.394, 646.0052, 2856.968, 413.3204, 877.8445
107.2, 593.496, 467.2698, 974.1271, 1209.77, 892.2924, 1210.668, 738.7101, 495.2315, 3.782957, 1514.434, 230.9041, 463.2851, 1.70666, 935.5539, 315.5363, 146.5387, 137.7947, 717.1584, 528.727, 565.4333, 4.206312, 255.1726, 993.9189, 563.6347, 181.7066, 223.2031, 1529.631, 522.5242, 1484.511, 616.4697, 3058.218, 395.6989, 847.3064
107.3, 616.1515, 444.3912, 925.9233, 1258.992, 936.5275, 1232.255, 806.6882, 467.5253, 3.583725, 1611.707, 218.9763, 441.0674, 1.635328, 916.2908, 302.0567, 139.8377, 131.1138, 698.4503, 536.5023, 648.6187, 4.030914, 243.3687, 1162.987, 610.0776, 174.0053, 318.6474, 1460.031, 501.0438, 1423.567, 588.2846, 2982.735, 475.9808, 808.0292
107.4, 623.9612, 422.6328, 880.1049, 1202.84, 890.4698, 1172.763, 770.7557, 441.3692, 3.394987, 1632.802, 265.0759, 419.9153, 1.566978, 1054.37, 412.221, 133.443, 124.7569, 668.3378, 512.3582, 771.9581, 3.862829, 232.1107, 1286.207, 577.0146, 166.6304, 312.4741, 1548.67, 480.4464, 1490.13, 561.3881, 2854.372, 549.4686, 770.5726
107.5, 594.1385, 401.9398, 836.5537, 1319.951, 846.6772, 1116.144, 892.5027, 416.6764, 3.216188, 1982.832, 251.3829, 399.7775, 1.501484, 1074.626, 394.6111, 127.3408, 118.7082, 650.5624, 489.3005, 736.9514, 3.701754, 221.3736, 1309.638, 545.7435, 220.6966, 468.8228, 1478.205, 460.6957, 1510.558, 584.7222, 3024.314, 526.0426, 734.8524
107.6, 565.7412, 382.2599, 795.1577, 1324.525, 805.0383, 1258.435, 852.7478, 393.3651, 3.046806, 2112.109, 238.3972, 380.6055, 1.438728, 1034.022, 377.7535, 121.5177, 112.9527, 651.6371, 467.2806, 703.5322, 3.547395, 211.1331, 1254.937, 516.1671, 350.9286, 447.1742, 1484.539, 441.7569, 1448.544, 557.9886, 2901.348, 503.6154, 831.5591
107.7, 538.7012, 363.5436, 782.8776, 1445.875, 901.6618, 1197.68, 814.7637, 371.3579, 2.886345, 2189.602, 226.0824, 362.3529, 1.378595, 985.2166, 361.616, 115.9608, 107.4763, 666.0912, 446.2516, 671.6284, 3.399472, 201.3663, 1202.522, 488.1935, 349.9724, 426.5252, 1416.991, 572.6806, 1389.077, 532.4772, 2977.51, 482.1443, 1051.854
107.8, 619.0888, 363.3271, 822.5329, 1447.375, 870.3652, 1161.335, 778.4715, 453.4258, 2.734334, 2181.236, 214.4037, 572.8636, 1.320975, 1068.175, 346.1679, 110.658, 102.2654, 640.0732, 426.1689, 641.1714, 3.257718, 192.0514, 1263.264, 461.7361, 453.5211, 406.8298, 1566.644, 624.8332, 1458.773, 534.6785, 2918.963, 461.5886, 1003.094
107.9, 649.6987, 345.5378, 781.8306, 1410.689, 827.5614, 1105.268, 980.3357, 532.3471, 2.590329, 2434.483, 203.3282, 545.3909, 1.265764, 1170.252, 331.3798, 105.5978, 97.30716, 802.5949, 406.9901, 612.0956, 3.121875, 183.1673, 1210.5, 436.7124, 434.2994, 388.0438, 1739.105, 689.6224, 1453.537, 510.2329, 3037.491, 441.9093, 965.3157
108, 849.0027, 459.3344, 743.1425, 1352.137, 786.8626, 1165.047, 1141.632, 546.4938, 2.453908, 2558.959, 192.8249, 519.2357, 1.21286, 1322.931, 322.8934, 100.7689, 92.58931, 822.6879, 388.6743, 584.3384, 2.991696, 174.6942, 1336.698, 413.0449, 423.5779, 370.1253, 1659.974, 673.2731, 1393.864, 486.905, 3020.404, 423.069, 920.5681
108.1, 872.0798, 436.8443, 706.3687, 1465.784, 748.1653, 1144.369, 1325.479, 865.9747, 2.324672, 2739.262, 182.8642, 572.9541, 1.162167, 1414.911, 309.0995, 96.16084, 88.1002, 787.2191, 371.1829, 557.8398, 2.866946, 166.6131, 1367.237, 390.6601, 405.6252, 353.0342, 1805.174, 645.5955, 1336.642, 476.4881, 3386.285, 679.9408, 877.8948
108.2, 881.3141, 415.4554, 671.4147, 1615.239, 711.3712, 1089.121, 1337.845, 817.527, 2.202242, 2670.471, 173.418, 673.6284, 1.113593, 1348.128, 390.7963, 91.76351, 83.82874, 874.8082, 354.4785, 532.543, 2.747398, 158.9058, 1321.442, 369.4884, 388.4335, 336.7323, 1784.399, 619.0557, 1281.768, 454.703, 3670.451, 650.9523, 881.5983
108.3, 839.191, 395.1138, 638.1904, 1704.968, 676.3865, 1036.539, 1278.253, 869.0027, 2.08626, 2741.061, 164.4598, 742.2745, 1.067049, 1471.547, 428.0875, 87.56727, 79.76438, 837.0923, 338.526, 508.3932, 2.632834, 151.555, 1382.857, 349.4641, 371.9705, 321.1832, 1735.375, 593.6069, 1377.095, 433.9139, 3633.672, 623.1996, 840.7314
108.4, 853.1011, 375.7682, 606.6101, 1628.925, 643.1223, 986.4964, 1448.919, 820.3856, 1.976386, 2709.269, 155.9643, 706.6774, 1.02245, 1470.451, 410.407, 83.56291, 75.89708, 826.5969, 323.2913, 485.3387, 2.523048, 144.5443, 1325.098, 330.525, 356.2051, 306.3521, 1728.066, 569.2043, 1464.317, 414.0753, 3802.395, 596.6302, 801.759
108.5, 812.3265, 357.3697, 576.5926, 1589.169, 667.3712, 938.8696, 1512.852, 774.4884, 1.872299, 2576.91, 147.9077, 696.738, 0.979716, 1401.046, 392.8746, 79.74167, 72.21728, 793.5327, 308.7422, 463.3296, 2.41784, 137.8578, 1269.752, 312.6123, 341.108, 292.2058, 1918.156, 545.8049, 1457.304, 395.1437, 3638.759, 571.1936, 874.2531
108.6, 781.5004, 443.2469, 548.0604, 1574.497, 634.5504, 1235.089, 1445.465, 731.159, 1.773693, 2661.636, 140.2672, 663.3247, 0.9387677, 1334.916, 376.0912, 76.09517, 68.71589, 838.0534, 294.8479, 442.3185, 2.317019, 131.4807, 1216.717, 386.1777, 326.6507, 278.7128, 1830.878, 603.5081, 1522.564, 517.3838, 3482.164, 546.8414, 998.9097
108.7, 744.148, 421.5445, 587.8508, 1504.273, 784.7393, 1241.221, 1457.679, 690.2537, 1.680281, 2531.605, 133.0214, 699.0692, 0.8995309, 1494.161, 360.0247, 72.61542, 109.9994, 801.9222, 281.5789, 422.2603, 2.220402, 125.3986, 1168.044, 365.2489, 312.8062, 265.8428, 1820.414, 578.6984, 1460.058, 493.7289, 3553.201, 523.5274, 952.6049
108.8, 708.5809, 400.9048, 558.7616, 1437.181, 746.1465, 1181.297, 1470.479, 776.694, 1.591788, 2407.926, 126.1499, 665.5441, 0.861934, 1423.637, 361.8478, 69.29479, 170.6639, 778.217, 268.907, 403.1117, 2.127813, 119.5978, 1249.195, 345.4544, 299.5485, 253.5671, 1737.584, 554.9087, 1400.118, 471.1555, 3469.927, 501.2074, 1027.689
108.9, 674.7137, 381.2756, 617.5538, 1373.082, 709.4516, 1124.265, 1597.069, 733.2411, 1.507956, 2432.046, 119.6334, 633.6267, 0.8259085, 1362.921, 346.3898, 66.12601, 170.5879, 744.6656, 256.8055, 384.8314, 2.039086, 114.0653, 1275.438, 326.7326, 286.8526, 241.8583, 1895.583, 532.0969, 1342.638, 449.6142, 3415.358, 479.839, 980.0502
109, 665.7843, 362.6075, 589.4714, 1311.841, 707.5495, 1069.987, 1525.931, 692.2194, 1.428538, 2325.365, 113.4535, 603.2401, 0.7913888, 1457.896, 331.5922, 63.10214, 162.3171, 815.2839, 245.2484, 367.3801, 1.954058, 108.7888, 1329.303, 408.6984, 274.6949, 230.6901, 1809.333, 510.2229, 1287.519, 497.3859, 3362.569, 459.3816, 1038.012
109.1, 633.9626, 391.6488, 592.1311, 1411.962, 717.6664, 1111.17, 1457.961, 653.4926, 1.353304, 2211.762, 107.5929, 710.078, 0.7583119, 1389.083, 317.4267, 60.21655, 208.0602, 780.1344, 292.7696, 350.7202, 1.872576, 103.7564, 1379.268, 386.5491, 263.0524, 220.0376, 1896.662, 489.2482, 1279.103, 474.6454, 3217.861, 439.7964, 989.895
109.2, 657.5822, 536.2484, 562.83, 1348.987, 682.3721, 1128.988, 1393.018, 616.9323, 1.282031, 2112.872, 102.035, 676.025, 0.7266174, 1323.518, 336.0928, 57.46291, 197.9726, 777.2562, 279.5941, 334.8158, 1.794492, 100.4222, 1332.12, 365.6002, 251.9034, 209.8771, 1868.605, 494.2485, 1346.959, 452.9445, 3160.831, 421.0461, 1006.418
