 , C001, C002, C003, C004, C005, C009, C011, C012, C013, C014, C015, C018, C021, C022, C025, C028, C029, C030, C031, C032, C033, C034, C036, C037, C038, C041, C042, C043, C045, C047, C048, C049, C050, C051, C052, C053, C055, C056, C057, C058, C059, C060, C067, C071, C072, C074, C077, C078, C084, C085, C087, C088, C089, C090, C094, C102, C107, C129, C134, C136
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
227, 525.2851, 384.6384, 384.7637, 131.5861, 266.9641, 4.654204, 409.871, 863.8542, 718.9779, 1110.72, 366.1096, 113.0977, 9.535472, 712.782, 1817.089, 8.226677, 331.2957, 1037.789, 626.8453, 731.812, 39.57185, 43.38097, 261.9805, 358.8804, 218.6421, 17.48712, 3.924171, 1048.106, 128.1717, 601.4754, 5054.58, 1996.441, 202.9881, 2030.819, 8029.875, 335.083, 545.7741, 1499.755, 169.5354, 181.9966, 410.9641, 741.1323, 425.9283, 517.3234, 561.3989, 977.034, 907.9716, 17.96283, 126.8951, 680.9155, 1109.243, 892.6746, 377.3274, 404.0355, 1708.512, 518.4177, 2544.695, 1245.386, 1362.272, 885.3859
227.1, 620.9177, 364.4374, 367.2479, 125.5637, 254.8676, 4.443018, 390.2378, 860.4884, 685.1391, 1190.8, 346.8332, 107.2243, 9.116992, 681.3962, 1824.224, 7.843347, 316.5597, 1115.304, 600.4929, 799.4218, 37.70132, 41.5283, 249.6761, 343.3441, 209.3253, 16.64868, 3.750544, 1080.794, 122.5473, 574.0786, 5088.998, 2053.254, 194.0946, 2065.157, 7962.6, 612.2279, 522.0045, 1485.303, 161.4946, 171.8813, 393.1388, 708.3688, 421.4962, 516.8595, 631.1304, 997.728, 884.6788, 17.06639, 121.037, 647.584, 1061.229, 924.1901, 495.6962, 384.8648, 1711.996, 495.3576, 2533.959, 1330.757, 1296.744, 840.2447
227.2, 592.8429, 345.2974, 350.5295, 148.0428, 358.0449, 4.241415, 371.545, 821.4932, 652.8929, 1141.564, 328.5717, 101.6559, 8.716878, 651.3923, 1743.155, 7.477879, 302.4792, 1067.218, 575.2483, 764.2473, 35.91922, 39.75475, 237.9497, 328.4804, 200.4055, 15.85045, 3.584599, 1033.057, 117.1698, 547.9297, 5143.235, 2095.357, 185.5907, 1980.348, 7885.637, 808.1368, 499.2701, 1493.148, 153.8351, 162.3282, 376.0866, 677.0536, 476.6972, 573.8146, 600.9088, 954.2275, 845.5411, 16.21469, 115.4493, 615.8841, 1141.366, 931.4724, 471.8917, 366.6038, 1834.796, 473.3232, 2669.306, 1294.566, 1406.018, 797.405
227.3, 566.0375, 327.1626, 334.5722, 141.2672, 341.8213, 4.048959, 353.7477, 802.7905, 622.1644, 1094.365, 311.2716, 96.37671, 8.334324, 696.3093, 1758.726, 7.12944, 384.9873, 1021.206, 551.065, 730.6205, 34.22134, 38.05694, 226.774, 314.2602, 191.8659, 15.09048, 3.425997, 1099.368, 112.0281, 522.9719, 5039.011, 2091.05, 177.4594, 1988.942, 7984.482, 756.1534, 477.5258, 1456.57, 146.5388, 153.3061, 359.7741, 647.1228, 452.9156, 548.7175, 618.1555, 912.6236, 808.1348, 15.40549, 110.1196, 585.736, 1091.961, 979.3021, 449.2303, 349.2091, 1797.72, 452.269, 2552.287, 1395.883, 1456.06, 756.7495
227.4, 540.4441, 309.9803, 319.3413, 134.8017, 326.3328, 3.865236, 336.8028, 766.41, 592.8822, 1049.117, 294.8825, 207.3981, 7.968559, 711.5707, 1680.568, 6.797237, 367.8632, 977.1768, 572.0557, 698.4733, 32.60373, 36.43164, 216.1232, 300.6556, 183.6901, 14.36696, 3.274412, 1166.288, 107.1122, 499.1509, 5126.077, 2066.005, 169.6843, 1907.263, 7826.751, 707.5139, 456.7286, 1607.08, 139.5887, 144.7854, 344.1691, 618.5151, 502.1876, 561.4142, 588.5552, 872.8336, 772.3833, 14.63667, 105.036, 557.0636, 1225.92, 979.4827, 427.6571, 444.9975, 1747.418, 432.1513, 2440.397, 1318.389, 1386.021, 783.8025
227.5, 556.9344, 293.7003, 304.8037, 128.6321, 311.5462, 3.689849, 382.25, 731.6783, 564.9781, 1005.74, 279.3563, 215.9275, 7.618846, 680.2382, 1804.088, 6.480514, 351.5007, 1018.465, 569.4784, 667.7406, 31.06258, 34.87576, 205.9727, 287.64, 175.8627, 13.67812, 3.129534, 1114.774, 102.4119, 476.415, 4979.877, 2048.64, 162.2499, 2193.739, 7813.663, 662.0031, 436.8371, 1621.505, 132.9681, 301.1714, 329.241, 591.1722, 595.9315, 563.0588, 666.9752, 834.7784, 751.5478, 13.90623, 100.187, 529.7948, 1172.856, 987.0721, 407.12, 493.5065, 1803.854, 412.9285, 2403.736, 1245.197, 1319.351, 924.9603
227.6, 531.7526, 278.2754, 290.928, 122.7448, 297.4295, 3.522421, 363.9398, 698.5204, 538.3874, 964.1558, 355.3413, 204.7139, 7.284481, 650.2853, 1723.914, 6.178548, 335.866, 974.5545, 742.1697, 687.5834, 29.59428, 33.38632, 196.2989, 275.1877, 168.3689, 13.02231, 2.991066, 1065.536, 97.91788, 454.7146, 5037.378, 1959.618, 155.1413, 2145.357, 7660.396, 619.4197, 417.812, 1661.619, 126.6616, 284.4324, 314.9604, 703.061, 566.2015, 695.0142, 635.0372, 798.3825, 760.8427, 13.21224, 95.56187, 575.7245, 1207.05, 1181.003, 387.5691, 470.0906, 1727.86, 394.5607, 2505.786, 1176.069, 1255.888, 877.8013
227.7, 507.7094, 263.6606, 277.6839, 117.127, 353.4499, 3.36259, 419.1304, 666.8653, 584.0047, 924.2915, 336.6318, 194.0827, 6.964789, 621.6513, 1647.303, 249.5103, 320.9267, 932.5371, 710.9691, 711.015, 28.19538, 31.96049, 187.0794, 263.2746, 161.1943, 12.39795, 2.858725, 1097.672, 93.62108, 584.4089, 4920.573, 1874.466, 148.344, 2057.255, 7667.399, 579.5756, 399.6154, 1587.255, 120.6542, 268.6238, 301.2992, 781.8377, 537.9547, 714.0627, 604.6285, 763.5734, 742.9573, 12.55288, 91.15027, 547.5422, 1154.803, 1209.444, 368.9571, 458.3119, 1750.723, 377.01, 2395.935, 1110.778, 1297.856, 917.3835
227.8, 560.86, 249.8133, 265.0428, 111.7664, 402.8668, 3.210011, 399.0536, 701.2606, 610.968, 886.0754, 318.9074, 184.0036, 6.659129, 594.2782, 1687.727, 237.8841, 306.6519, 983.2291, 681.0801, 679.7305, 26.86261, 30.59555, 178.2929, 251.8772, 154.3255, 11.80352, 2.73224, 1079.325, 89.51283, 557.7896, 5001.057, 1801.497, 141.8446, 2130.42, 7494.528, 542.2944, 382.2113, 1516.219, 114.9317, 253.6938, 288.2305, 747.2747, 511.117, 682.8315, 575.6759, 917.2422, 750.1999, 11.92642, 86.94232, 520.7395, 1167.799, 1183.808, 351.2388, 498.5371, 1685.664, 360.24, 2290.899, 1049.112, 1235.427, 870.6109
227.9, 591.5954, 236.6933, 287.9766, 106.651, 384.6123, 3.064356, 379.9386, 730.0021, 680.9203, 849.4394, 302.1162, 208.5227, 6.366882, 640.2169, 1612.724, 226.7997, 293.0121, 940.8376, 652.4477, 649.8224, 25.59283, 29.28891, 169.9191, 240.9732, 147.7494, 11.23759, 2.611351, 1031.652, 85.58485, 532.3826, 4826.009, 1861.266, 135.63, 2189.146, 7436.726, 507.4113, 365.5652, 1486.634, 109.4806, 239.5936, 275.7287, 714.2396, 485.6182, 741.8979, 548.1097, 877.2509, 755.7497, 11.33123, 494.9197, 495.2488, 1139.948, 1125.98, 334.3715, 569.8572, 1721.906, 344.2159, 2190.469, 990.8696, 1176.001, 888.1431
228, 564.8464, 224.2623, 274.8669, 101.7698, 367.1849, 2.92531, 361.7391, 711.7417, 648.8727, 814.3182, 367.8689, 197.6937, 6.087461, 612.0262, 1580.237, 216.2317, 323.1935, 924.4858, 625.019, 757.4767, 24.38308, 28.03806, 161.9386, 230.5413, 141.4535, 10.69879, 2.49581, 986.085, 81.82924, 681.0976, 4952.853, 1785.085, 129.6876, 2099.246, 7429.769, 474.7721, 349.644, 1641.212, 104.2881, 226.2771, 263.7692, 682.6649, 636.047, 709.4492, 521.8635, 839.0032, 808.9183, 10.76575, 472.0717, 530.3132, 1090.604, 1172.951, 318.3141, 542.8187, 1743.893, 328.9046, 2094.441, 1029.474, 1230.713, 842.8613
228.1, 539.3069, 212.4842, 262.3539, 97.11202, 350.5472, 2.792573, 344.4115, 721.721, 618.3334, 780.649, 351.0356, 340.7404, 5.820303, 585.077, 1680.971, 206.1562, 337.102, 914.8389, 598.7433, 724.1479, 23.23051, 26.84064, 154.3329, 220.5609, 135.4259, 10.18583, 2.385382, 1098.436, 78.23843, 650.0741, 4752.184, 1707.516, 124.0056, 2094.138, 7384.821, 444.2324, 334.4163, 1567.762, 99.34182, 213.7007, 252.3284, 652.486, 604.3157, 707.8863, 496.8741, 802.423, 773.1321, 10.22848, 450.2786, 504.3538, 1094.935, 1176.884, 303.0279, 517.063, 1670.425, 314.2744, 2002.623, 1139.607, 1171.513, 799.8882
228.2, 552.6552, 201.3246, 250.4107, 92.6674, 373.2947, 2.665859, 389.1502, 689.0145, 589.2315, 748.3721, 362.9666, 323.0451, 5.56487, 646.4501, 1606.268, 196.5502, 367.8243, 875.3961, 573.5723, 692.2855, 22.13243, 25.69436, 147.0844, 211.0127, 129.6551, 9.697461, 2.279839, 1049.919, 74.8052, 620.4637, 4700.94, 1896.915, 118.5725, 2073.583, 7296.28, 415.6571, 319.8517, 1497.599, 94.63015, 201.8233, 241.3838, 623.6412, 574.1674, 676.9252, 473.0813, 767.4377, 738.9292, 9.718026, 536.6726, 479.6652, 1047.54, 1119.395, 411.5451, 492.5294, 1620.249, 300.2949, 2257.356, 1076.341, 1267.555, 759.106
228.3, 646.4739, 190.7512, 270.2237, 88.42619, 356.3801, 2.544895, 370.5096, 720.7914, 640.2145, 717.4296, 343.8556, 306.2687, 5.320647, 617.985, 1617.494, 187.3917, 351.4636, 872.588, 549.4595, 661.825, 21.08625, 24.59703, 140.1763, 201.8777, 124.1303, 9.232508, 2.178967, 1003.545, 71.52262, 592.202, 4917.232, 1882.111, 113.3775, 2033.356, 7189.187, 388.92, 305.9215, 1430.575, 90.14195, 190.606, 529.6144, 596.0717, 545.5231, 691.5565, 450.4278, 733.9778, 706.2394, 9.233047, 511.8972, 456.1852, 1002.197, 1064.714, 391.7817, 469.1599, 1663.999, 286.9373, 2240.462, 1016.586, 1206.584, 720.4031
228.4, 617.2436, 180.7331, 257.9222, 84.3791, 340.232, 2.429419, 352.7618, 688.127, 658.4008, 687.7665, 325.7509, 338.1394, 5.087142, 660.8885, 1607.204, 178.66, 335.8305, 834.9668, 609.4767, 632.7048, 20.08952, 139.8143, 133.5927, 193.1383, 118.8408, 8.789847, 2.082557, 959.2194, 68.38409, 658.278, 4718.007, 1800.326, 108.4101, 2280.515, 7146.284, 363.9027, 292.598, 1481.357, 85.86662, 180.0122, 506.6428, 569.7208, 518.3079, 693.4521, 471.9473, 701.9767, 697.6638, 8.772269, 508.2254, 433.8544, 958.816, 1154.303, 372.9674, 488.0565, 1649.869, 420.0118, 2237.247, 1038.111, 1148.545, 1023.471
228.5, 589.3349, 171.2411, 246.1806, 80.51724, 344.4346, 2.319184, 335.8641, 656.9428, 627.4131, 659.3299, 347.829, 320.5791, 4.863884, 631.7877, 1535.78, 170.3352, 542.1161, 798.9677, 583.8545, 604.8659, 19.1399, 133.8432, 127.3184, 184.7771, 113.7768, 8.368411, 1.990414, 916.8516, 65.38328, 628.2939, 4748.718, 1869.253, 103.6603, 2200.657, 7164.924, 340.4947, 279.8548, 1659.802, 81.79407, 170.0072, 484.6674, 544.5349, 628.2962, 677.7329, 498.9128, 671.3708, 676.5422, 8.334488, 511.0945, 412.6168, 917.3131, 1097.917, 355.0566, 464.8992, 1602.328, 401.3289, 2139.168, 1076.219, 1093.298, 971.2891
228.6, 562.6881, 162.2476, 234.9736, 76.83213, 328.8278, 15.28957, 319.7759, 627.1718, 621.2375, 632.069, 366.2966, 303.9308, 4.650424, 613.6619, 1566.52, 162.3983, 518.0029, 847.5944, 577.7128, 578.2519, 18.23517, 128.1272, 121.3386, 176.778, 108.9286, 7.96718, 1.902347, 960.5009, 62.51415, 628.8162, 4721.51, 1788.026, 99.1186, 2110.283, 6941.704, 318.5924, 267.6665, 1585.52, 77.91467, 160.5583, 463.6453, 520.4624, 596.9515, 734.5188, 597.8687, 642.0994, 674.1627, 356.4928, 487.4998, 609.6862, 1005.819, 1044.285, 338.0059, 484.3993, 1730.321, 383.4771, 2121.653, 1085.418, 1104.756, 921.7681
228.7, 573.2817, 244.2795, 344.827, 73.31567, 313.9281, 14.5958, 304.4583, 664.7872, 613.8754, 605.9352, 347.0103, 288.147, 4.446333, 606.8332, 1496.903, 154.8312, 494.9622, 811.0508, 639.5624, 623.1513, 17.37321, 122.6553, 115.6398, 169.1251, 104.2869, 7.585187, 1.818177, 1007.508, 59.77092, 710.7556, 4726.649, 1710.33, 94.7759, 2118.743, 6973.768, 298.099, 423.4481, 1536.266, 74.21927, 151.6345, 443.535, 497.4541, 567.1707, 702.3929, 569.2397, 614.1041, 644.3381, 370.8338, 547.6093, 579.8415, 989.5838, 1061.825, 422.5392, 461.4156, 1657.425, 366.4194, 2295.498, 1161.209, 1101.738, 874.772
228.8, 547.3607, 277.0639, 329.1292, 69.96016, 299.7035, 19.05122, 289.8745, 775.9908, 645.9859, 580.882, 328.7394, 273.183, 4.251198, 580.1125, 1528.808, 147.6167, 472.9464, 776.0828, 612.6754, 595.7327, 16.552, 117.417, 110.2086, 161.8035, 99.84303, 7.221509, 1.737731, 963.0076, 57.14807, 754.0496, 4778.048, 1636.01, 90.62347, 2063.829, 7110.818, 278.9238, 477.5548, 1541.322, 366.4968, 143.2067, 424.297, 475.4629, 538.8755, 671.6721, 541.9818, 587.3295, 615.8329, 376.1971, 614.8114, 608.5898, 946.7491, 1039.989, 434.0131, 439.5223, 1692.926, 491.4194, 2268.152, 1096.743, 1139.568, 1043.874
228.9, 743.616, 262.5127, 446.7027, 66.75822, 358.8443, 18.18677, 369.5651, 740.8249, 730.4057, 556.8647, 337.4966, 258.996, 4.064628, 554.5685, 1460.868, 140.7383, 515.1752, 742.6224, 586.9187, 743.8798, 15.7696, 128.3579, 105.0325, 154.7989, 95.58852, 6.875267, 191.5123, 1003.755, 54.64031, 1053.214, 4847.001, 1740.511, 86.65298, 2103.467, 7040.451, 260.982, 583.285, 1503.338, 381.4837, 303.0629, 405.8934, 610.8091, 567.0685, 642.2949, 569.1528, 561.7222, 614.3794, 524.0884, 688.6577, 703.9703, 963.5693, 989.1865, 588.2712, 418.6679, 1621.605, 520.2083, 2239.789, 1244.563, 1084.753, 990.6525
229, 709.9933, 304.1559, 426.3672, 63.70283, 410.5743, 27.4019, 351.8626, 707.2526, 709.7126, 681.1148, 319.7266, 484.677, 3.886245, 530.1492, 1442.485, 134.1805, 492.2603, 796.6229, 772.1813, 711.1492, 15.02418, 319.3473, 100.0994, 148.0975, 91.5153, 6.545627, 183.0388, 959.4202, 52.2426, 1117.44, 4826.284, 1664.879, 82.85644, 2249.623, 6824.503, 244.1943, 557.8818, 1541.285, 598.6849, 484.8407, 388.288, 583.8068, 586.9982, 614.2026, 611.6301, 537.2313, 759.4168, 497.9337, 854.5885, 669.5103, 921.8607, 1019.617, 560.0209, 398.8029, 1656.645, 497.0685, 2358.881, 1423.78, 1117.074, 1067.349
229.1, 677.891, 288.1818, 417.2542, 60.78728, 450.3127, 26.15853, 335.008, 675.2017, 676.3099, 652.9532, 302.8923, 459.5067, 3.715691, 639.8768, 1378.381, 127.9282, 491.9836, 762.2769, 739.719, 679.8588, 14.314, 505.7112, 95.39812, 141.6862, 87.61566, 6.231791, 197.0976, 996.1542, 49.95011, 1251.816, 4892.141, 1668.322, 79.22624, 2250.611, 6888.325, 228.4865, 615.6212, 1582.968, 570.2899, 457.8935, 371.4463, 557.9982, 557.7139, 730.5746, 627.3451, 513.8083, 779.293, 473.0842, 1003.094, 636.7371, 881.9575, 1160.418, 633.5211, 379.8805, 1593.856, 845.8813, 2255.47, 1415.968, 1148.89, 1012.93
229.2, 647.2402, 273.0467, 497.6584, 58.00517, 472.2693, 26.28348, 428.3964, 808.7798, 732.6498, 625.9559, 286.9444, 435.6436, 3.552622, 611.7012, 1392.046, 121.9673, 537.2136, 729.4117, 797.6733, 649.9451, 13.63739, 743.499, 90.9176, 135.5525, 83.88219, 5.933002, 188.3769, 952.155, 47.75821, 1194.797, 4708.66, 1595.827, 75.7551, 2476.693, 6873.36, 213.7892, 679.7517, 1606.749, 636.1394, 488.5491, 355.335, 533.3306, 529.8904, 698.6212, 597.3047, 491.4065, 744.8175, 449.4749, 1112.383, 605.5682, 843.7814, 1178.041, 716.697, 361.856, 1662.458, 808.2551, 2365.726, 1337.359, 1093.626, 1050.503
229.3, 617.9752, 258.7065, 475.0033, 72.69746, 450.8701, 25.09086, 407.8758, 831.961, 698.1676, 600.075, 290.6806, 413.0197, 3.396709, 584.7662, 1421.949, 116.2841, 639.1166, 756.8608, 764.1393, 621.3476, 12.99276, 731.259, 86.64751, 129.6843, 80.3078, 5.64854, 206.1684, 938.5804, 45.6625, 1342.323, 4741.583, 1619.419, 72.43603, 2379.844, 6722.075, 200.0372, 739.3254, 1580.262, 605.968, 461.3957, 339.9226, 611.3425, 503.4551, 697.3178, 583.4637, 469.9814, 739.2045, 427.0437, 1243.346, 619.1139, 807.2579, 1120.495, 773.2433, 344.6866, 1726.978, 772.3026, 2364.206, 1436.273, 1041.021, 1033.115
229.4, 590.0334, 245.1194, 453.3795, 69.37025, 430.4404, 34.21957, 388.3381, 794.2586, 665.3082, 575.264, 275.3756, 391.5707, 3.247639, 559.0172, 1401.855, 110.8658, 610.6888, 724.2292, 732.0151, 594.0084, 12.3786, 700.0291, 82.57798, 124.0701, 76.88573, 5.377716, 197.0464, 897.1243, 43.65875, 1281.182, 4557.293, 1554.138, 69.26238, 2282.113, 6759.878, 187.1698, 707.1262, 1574.408, 577.2277, 435.7515, 463.4229, 636.4747, 478.3386, 666.819, 569.8358, 449.4904, 706.5024, 405.732, 1340.63, 695.8087, 886.6105, 1130.368, 736.1103, 328.3319, 1654.223, 737.9492, 2476.157, 1517.143, 1046.211, 980.4413
229.5, 563.3551, 232.2459, 432.7401, 66.1953, 451.5034, 32.66684, 369.7364, 758.2648, 713.5436, 663.2078, 260.8765, 371.2356, 3.105112, 534.402, 1339.557, 105.6999, 583.5255, 760.5521, 784.0889, 567.8721, 11.79348, 695.4093, 78.69958, 118.699, 73.60947, 5.119876, 188.328, 1026.272, 41.74293, 1222.825, 4760.512, 1563.22, 66.22778, 2249.555, 6705.53, 175.1301, 676.3294, 1503.947, 549.8504, 411.5326, 478.2697, 608.3378, 521.0563, 683.4046, 542.5493, 429.8929, 695.147, 385.4839, 1461.505, 661.7482, 848.2331, 1075.151, 700.7605, 468.9082, 1584.533, 705.124, 2367.605, 1432.917, 995.8865, 954.3414
229.6, 537.883, 220.0485, 413.0402, 63.16568, 431.0451, 31.18457, 352.0256, 723.9022, 724.2509, 635.7866, 247.1408, 351.9566, 2.968839, 576.148, 1384.237, 100.7747, 557.5703, 727.7613, 786.502, 542.8859, 11.23601, 747.783, 75.00333, 113.5604, 70.47283, 4.8744, 275.4059, 980.9424, 39.91118, 1207.816, 4650.063, 1495.292, 63.32614, 2334.547, 6664.518, 163.8649, 646.8738, 1436.639, 523.7716, 388.6598, 536.1033, 615.4752, 532.406, 653.5143, 553.9402, 411.1497, 668.2847, 366.2462, 1394.035, 629.355, 811.5168, 1022.632, 758.9192, 446.6595, 1543.262, 673.7589, 2263.812, 1353.367, 1044.908, 1032.989
229.7, 513.5626, 208.4917, 442.971, 60.27471, 411.5138, 37.84501, 428.0138, 691.0967, 700.2097, 609.4991, 277.4477, 333.6787, 2.838547, 550.7785, 1322.722, 96.07899, 532.7697, 696.3842, 878.9165, 633.1206, 10.7049, 732.1872, 71.48068, 108.6443, 67.46985, 4.640692, 263.2204, 937.6152, 38.15981, 1198.59, 4595.237, 1486.499, 60.55162, 2238.676, 6525.206, 153.3242, 618.7011, 1372.344, 498.9297, 367.0582, 512.8502, 588.2665, 573.6751, 752.9791, 527.4149, 393.2238, 643.7939, 347.9687, 1392.503, 598.5475, 776.3899, 1033.474, 791.0955, 425.4664, 1478.247, 643.7889, 2164.569, 1278.234, 994.6461, 980.3226
229.8, 490.3419, 197.5419, 422.8054, 57.51605, 392.8674, 36.12777, 407.5115, 659.778, 667.2543, 584.2985, 284.1256, 316.3501, 2.713972, 526.5261, 1263.94, 91.6021, 509.0721, 666.36, 841.9671, 605.2634, 10.19888, 700.9177, 68.12348, 103.941, 64.59483, 4.41819, 251.5741, 939.085, 36.48529, 1143.995, 4499.772, 1471.187, 57.89867, 2162.004, 6395.825, 143.4617, 591.7554, 1310.927, 475.2661, 346.6573, 506.3259, 666.2906, 545.0554, 720.0458, 515.1367, 376.0794, 663.7056, 390.709, 1328.219, 569.248, 742.7834, 982.9906, 753.1052, 405.2788, 1516.574, 615.1521, 2069.676, 1207.271, 946.802, 930.3411
229.9, 468.1711, 379.7824, 461.5396, 54.88366, 375.066, 34.48846, 416.1725, 651.9847, 635.8499, 560.1399, 274.3171, 299.9214, 2.594865, 503.3416, 1293.561, 256.3983, 486.4287, 652.7834, 806.571, 578.6319, 9.716791, 743.2786, 64.92396, 99.4413, 61.84232, 4.206357, 240.4431, 1011.72, 34.88425, 1164.983, 4400.428, 1409.472, 55.36195, 2322.872, 6346.298, 134.2335, 603.6996, 1338.989, 452.7247, 458.9099, 560.3414, 636.8356, 550.3762, 688.5529, 524.184, 632.5576, 634.3436, 371.2106, 1472.665, 541.3828, 710.6317, 934.9728, 716.9392, 386.0492, 1558.205, 587.7891, 1978.944, 1140.248, 901.2593, 1096.747
230, 447.0027, 359.8365, 440.5287, 52.37174, 358.0711, 140.0789, 396.2374, 896.8828, 678.3719, 592.2394, 293.3685, 284.3458, 2.480985, 481.178, 1312.987, 325.552, 563.9131, 782.8282, 852.9555, 553.1722, 9.257486, 711.5354, 61.8747, 95.1364, 59.20709, 4.004679, 229.8046, 967.0338, 33.35347, 1182.111, 4534.824, 1398.531, 52.93637, 2323.947, 6381.729, 125.5989, 599.3315, 1292.209, 538.9392, 487.7168, 557.991, 608.6827, 554.4395, 658.4374, 499.5106, 604.9784, 606.2806, 485.4723, 1404.68, 630.2674, 750.4561, 938.8816, 682.51, 367.7319, 1492.56, 561.6432, 2098.122, 1076.946, 857.9072, 1040.829
230.1, 426.7915, 340.9381, 420.4743, 49.97479, 341.8464, 133.7228, 377.2573, 885.3206, 823.6013, 587.6458, 277.922, 269.5792, 2.372103, 579.8004, 1254.638, 370.8549, 621.8161, 829.1586, 817.0975, 528.8327, 8.819893, 681.1478, 58.96866, 91.01786, 56.68416, 3.812671, 219.6368, 924.3208, 31.88987, 1200.784, 4431.754, 1440.771, 475.2081, 2228.511, 6446.042, 117.5198, 573.2294, 1510.1, 561.0416, 460.6096, 560.626, 712.1424, 552.2669, 808.0109, 538.1523, 578.6016, 579.459, 811.1044, 1368.012, 681.59, 717.9722, 938.486, 759.6581, 350.2838, 1510.551, 536.6603, 2006.142, 1017.158, 1119.807, 1035.702
230.2, 407.4941, 457.3824, 487.1669, 99.50626, 392.3377, 127.6551, 359.1863, 935.0857, 1018.225, 744.5438, 263.2888, 255.5793, 2.268, 554.27, 1418.526, 392.7541, 594.1578, 943.9905, 782.7469, 743.8437, 573.6982, 889.3177, 56.19911, 87.07761, 54.26874, 3.62987, 361.3129, 1001.2, 30.49048, 1419.907, 4532.435, 1630.053, 454.3877, 2423.424, 6534.181, 500.1838, 598.0243, 1442.517, 873.0085, 457.5424, 716.4769, 680.6604, 524.7153, 772.6707, 694.6771, 553.3749, 620.7102, 1170.363, 1389.166, 648.2255, 830.4398, 1058.355, 838.1116, 333.6635, 1619.171, 512.7888, 1918.195, 960.6895, 1065.942, 1098.393
230.3, 389.0692, 547.096, 464.9893, 94.95205, 374.5603, 121.8627, 403.5973, 1067.013, 1117.077, 713.7596, 249.4261, 242.3066, 2.168465, 529.8639, 1355.486, 456.2495, 567.7298, 948.6352, 802.1375, 771.3392, 546.58, 975.5903, 53.55963, 83.30795, 51.95624, 3.455832, 345.3264, 956.9783, 29.15251, 1495.433, 4662.762, 1617.759, 482.8768, 2509.39, 6748.442, 468.0095, 571.9791, 1621.824, 1019.497, 553.9399, 685.4001, 778.2179, 498.5381, 826.4445, 777.5665, 572.8864, 693.0244, 1272.197, 1624.366, 616.4942, 890.4148, 1075.665, 889.8599, 317.8318, 1720.182, 489.979, 2090.182, 907.3558, 1173.809, 1042.392
230.4, 371.4775, 592.184, 500.6504, 136.082, 357.5884, 116.3331, 405.2515, 1076.487, 1152.101, 684.2482, 236.2932, 229.7231, 2.073298, 506.5324, 1295.249, 461.4777, 542.4772, 1086.513, 768.4158, 903.6418, 520.7436, 1058.238, 51.04412, 79.70147, 49.74228, 3.29014, 330.0473, 914.7095, 27.87325, 1625.219, 4658.081, 1702.097, 461.7205, 2406.339, 6855.062, 661.5954, 684.8644, 1549.241, 1053.721, 523.1521, 655.6713, 756.6071, 473.6669, 790.298, 793.9778, 658.2747, 705.8272, 1208.708, 1549.377, 586.3162, 912.3695, 1240.55, 960.2, 302.7513, 1807.462, 468.1839, 1998.55, 856.983, 1117.346, 989.2457
230.5, 354.6811, 561.0829, 477.859, 129.8538, 467.0461, 219.2598, 385.8395, 1027.703, 1158.193, 686.3018, 223.8519, 217.7931, 1.982308, 484.2283, 1310.519, 439.9747, 518.3479, 1039.668, 736.1118, 863.8817, 496.1285, 1065.107, 48.64676, 76.25112, 47.62267, 3.132391, 315.4442, 998.1914, 26.65012, 1774.795, 4609.479, 1813.155, 595.8293, 2539.137, 7064.699, 619.0383, 655.0372, 1565.762, 1075.819, 494.0755, 721.5444, 765.188, 450.0365, 981.7953, 755.9583, 629.5742, 709.3024, 1148.387, 1522.46, 656.664, 909.7743, 1262.99, 952.6252, 288.3864, 1731.316, 447.3583, 1910.936, 809.4067, 1063.6, 1048.973
230.6, 338.6442, 531.6152, 456.1052, 123.9107, 445.8835, 239.3603, 367.3575, 1068.311, 1103.682, 706.3677, 212.0656, 206.4826, 1.895312, 604.6688, 1252.279, 419.4736, 495.2919, 994.8434, 830.9067, 825.871, 472.6769, 1019.62, 46.36198, 72.95014, 45.59337, 2.982206, 301.4872, 954.1023, 25.48067, 1693.954, 4671.311, 1840.471, 569.7242, 2550.682, 6945.523, 579.2186, 626.5089, 1625.032, 1024.794, 466.615, 844.4354, 828.1152, 427.5849, 952.218, 750.7831, 602.1251, 677.9232, 1091.077, 1534.378, 624.5197, 870.3942, 1342.911, 906.8779, 274.7031, 1658.378, 427.459, 1827.162, 764.4716, 1012.439, 1041.081
