 , C000, C001, C003, C005, C006, C007, C009, C015, C016, C017, C019, C023, C024, C026, C027, C028, C030, C032, C034, C036, C039, C042, C043, C045, C048, C051, C055, C058, C059, C060, C063, C066, C067, C068, C069, C075, C079, C088, C089, C101, C107
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
76.7, 235.6594, 731.7734, 925.1277, 1154.249, 15.02852, 995.4976, 422.2891, 1768.186, 1128.641, 230.5258, 1645.771, 888.1936, 247.3472, 221.933, 894.2238, 35.99757, 481.9608, 269.055, 406.2783, 383.2625, 725.7651, 109.7587, 1306.197, 150.8908, 825.0095, 0.01014388, 154.5341, 627.0876, 1110.846, 237.7671, 477.627, 316.3087, 2196.899, 770.6608, 764.6935, 1085.62, 418.2282, 947.0428, 594.1816, 757.7954, 1660.218
76.8, 323.8652, 762.1679, 934.5465, 1115.619, 14.39594, 988.8945, 528.4608, 1762.45, 1081.703, 220.445, 1688.432, 852.1022, 237.2512, 212.929, 857.5403, 34.54373, 461.9816, 257.6537, 388.3835, 367.6339, 696.0785, 104.9989, 1312.269, 144.6726, 865.954, 167.8803, 147.5766, 600.1669, 1064.07, 227.7276, 457.8231, 326.0829, 2136.193, 737.7761, 828.0787, 1072.068, 397.4898, 906.7484, 649.5833, 836.5419, 1672.013
76.90000000000001, 309.2378, 729.1382, 891.5416, 1175.294, 13.78998, 943.2496, 504.1487, 1728.859, 1098.803, 321.9964, 1619.82, 817.4773, 227.5672, 204.2904, 822.3616, 33.14861, 442.8306, 290.0981, 371.277, 352.6425, 678.1942, 100.4455, 1319.682, 138.7107, 856.3472, 159.6278, 140.9323, 574.4018, 1019.263, 218.112, 438.8402, 350.5877, 2138.87, 752.8563, 792.1376, 1026.32, 377.7798, 868.1683, 622.704, 893.4002, 1711.299
77, 387.1861, 697.5399, 881.7181, 1137.769, 13.20953, 985.4696, 538.4042, 1801.62, 1053.105, 307.9156, 1553.997, 851.7083, 218.2785, 196.0022, 876.4783, 31.80984, 477.2249, 326.5972, 354.9239, 425.2315, 837.1389, 96.08955, 1270.033, 132.9945, 816.9603, 179.1845, 134.5872, 549.7428, 1102.907, 208.9025, 420.6445, 335.0948, 2142.721, 730.1606, 757.7565, 982.5242, 465.4111, 831.2298, 596.937, 892.9234, 1637.61
77.09999999999999, 369.6987, 715.2256, 949.8459, 1088.783, 12.65351, 939.9828, 513.6348, 1828.617, 1009.307, 294.4507, 1621.056, 817.0994, 209.369, 188.0503, 840.5228, 30.52514, 526.2305, 344.3967, 339.2911, 407.8914, 802.8967, 91.92251, 1216.71, 127.5138, 779.385, 180.6209, 128.5278, 526.1425, 1165.86, 200.0817, 403.2033, 320.2866, 2161.734, 811.7299, 800.4543, 985.6141, 442.3332, 795.8629, 572.2361, 854.7866, 1734.055
77.2, 353.0012, 684.2302, 906.137, 1221.18, 12.12089, 896.5956, 490.0048, 1773.098, 988.7281, 281.5745, 1555.182, 783.8969, 200.8231, 180.421, 806.0423, 29.29232, 530.0623, 329.8027, 324.3468, 391.2585, 770.0551, 87.93617, 1165.626, 122.259, 784.6519, 184.659, 122.7412, 564.1176, 1116.767, 191.6335, 386.4852, 315.0638, 2220.973, 777.0928, 787.4464, 943.5555, 420.3995, 762.0008, 620.9045, 907.2022, 1727.696
77.3, 337.0578, 654.5781, 892.4153, 1212.488, 11.61069, 855.2111, 467.462, 1755.054, 947.6081, 269.2614, 1626.89, 752.0436, 192.626, 173.1012, 772.9763, 28.10929, 508.089, 328.7942, 383.2609, 459.316, 738.5569, 84.12271, 1116.687, 117.2207, 748.5626, 330.7021, 117.2151, 539.9001, 1069.741, 183.5419, 370.4603, 301.1408, 2174.244, 872.8561, 753.2689, 955.7466, 399.5535, 729.5795, 679.6161, 913.4839, 1708.414
77.40000000000001, 321.8345, 719.5444, 920.1886, 1160.285, 11.12197, 815.7368, 523.7524, 1713.828, 989.1805, 276.9874, 1626.62, 721.4846, 184.7635, 166.0784, 791.9184, 26.97404, 487.0267, 314.8614, 405.1808, 440.5861, 708.347, 80.47462, 1162.325, 112.3901, 803.0472, 314.4457, 111.9378, 516.7224, 1024.695, 175.7921, 355.0998, 287.833, 2081.48, 835.6107, 774.6389, 972.8865, 409.3273, 698.5376, 651.4941, 922.9727, 1671.46
77.5, 307.2987, 688.3618, 877.8444, 1110.33, 10.65382, 778.0845, 499.657, 1771.051, 948.0417, 264.8749, 1560.52, 692.1673, 177.222, 159.3405, 816.1106, 25.88464, 731.7988, 330.5078, 387.3344, 422.6199, 679.3729, 76.98474, 1156.652, 107.7585, 809.9599, 298.9884, 106.8981, 494.5396, 981.5464, 168.3694, 436.1679, 309.9981, 2117.521, 799.9545, 741.0172, 1014.792, 389.0303, 668.8165, 624.5358, 883.5524, 1760.18
77.59999999999999, 293.4195, 721.0535, 837.4487, 1062.525, 10.20538, 742.1701, 476.6701, 1696.984, 938.8885, 300.7978, 1545.713, 664.0413, 169.9883, 152.876, 835.6835, 45.17538, 701.4627, 326.7375, 370.2741, 439.5477, 727.0824, 73.6462, 1108.089, 358.4784, 886.8651, 284.291, 102.0853, 473.3091, 1087.05, 161.2602, 418.083, 386.299, 2260.973, 793.9296, 836.593, 971.488, 408.8834, 640.3599, 658.9766, 941.7523, 1684.386
77.7, 280.1672, 732.2122, 857.4427, 1085.032, 9.775807, 707.9135, 454.7407, 1786.374, 958.8896, 287.644, 1512.647, 748.1257, 187.9058, 181.0163, 801.4015, 43.35088, 672.3842, 312.8918, 353.9652, 421.6238, 791.5471, 70.45245, 1160.162, 343.7056, 846.0745, 270.3161, 97.48913, 496.8525, 1041.275, 154.4511, 400.7479, 476.3459, 2364.825, 808.1716, 840.4913, 930.0322, 388.6084, 747.1609, 644.2443, 901.53, 1747.666
77.8, 267.5134, 740.3531, 875.8929, 1109.236, 9.364321, 764.7643, 482.5907, 1861.883, 919.0105, 311.1734, 1451.179, 747.4176, 180.236, 199.8875, 895.4973, 41.60007, 644.5112, 299.6329, 367.6747, 416.0237, 815.048, 67.39719, 1151.919, 488.4796, 829.4525, 257.0281, 93.09994, 501.5485, 1050.084, 147.9296, 384.1316, 455.2956, 2293.766, 838.1858, 928.4327, 954.4044, 396.074, 803.6185, 753.3884, 1022.959, 1734.407
77.90000000000001, 355.3106, 708.2688, 835.587, 1061.478, 8.970154, 729.4647, 460.389, 1915.268, 919.9313, 335.7391, 1489.088, 717.0466, 172.8792, 211.431, 858.7616, 39.91997, 617.7936, 286.9358, 443.613, 399.0592, 781.7094, 64.47443, 1154.947, 468.3495, 791.3026, 244.3933, 88.90836, 480.0171, 1005.866, 141.6834, 368.2043, 435.1756, 2386.141, 802.4198, 960.5966, 913.6776, 376.4341, 769.4265, 722.2138, 979.2682, 1684.433
78, 339.2629, 677.5749, 797.1359, 1022.462, 8.592579, 769.1384, 439.2086, 1876.108, 881.6724, 321.0574, 1511.442, 687.9097, 165.8228, 202.8531, 870.1389, 38.30772, 592.1835, 274.7768, 476.6115, 453.1311, 811.8229, 61.67841, 1106.456, 449.0489, 808.4671, 232.3797, 84.90549, 465.177, 1053.492, 135.7009, 444.7645, 470.5314, 2343.698, 804.7375, 992.668, 910.673, 391.9666, 736.6891, 730.5406, 937.4436, 1642.281
78.09999999999999, 323.94, 648.2112, 849.8802, 978.4405, 8.230897, 796.2019, 467.9632, 1895.566, 867.3596, 307.0177, 1482.157, 718.9684, 159.0543, 194.6232, 870.9391, 36.76059, 567.6351, 263.133, 455.6189, 434.6534, 809.6091, 59.00365, 1085.771, 430.5437, 771.2824, 220.9565, 251.1958, 672.6456, 1009.131, 129.9711, 426.3232, 449.7381, 2322.3, 858.7342, 989.6627, 936.5626, 372.5305, 705.3448, 733.9337, 897.4053, 1653.264
78.2, 309.3092, 710.2997, 810.7713, 1096.15, 7.884439, 759.4513, 498.1344, 1853.875, 912.8474, 293.592, 1556.018, 689.7534, 152.5621, 186.7273, 912.0477, 35.27594, 544.1044, 266.4671, 435.551, 416.9291, 929.0037, 56.44489, 1123.362, 412.8011, 735.808, 210.095, 239.8864, 805.6725, 966.6376, 124.4832, 576.786, 429.8636, 2322.028, 822.0914, 993.958, 896.5972, 468.8777, 675.334, 850.8381, 1064.602, 1645.086
78.3, 295.3392, 723.2454, 881.1703, 1076.118, 7.552564, 724.397, 475.2175, 1848.855, 874.8831, 280.7534, 1569.832, 701.7034, 146.335, 179.1516, 949.1558, 33.85125, 521.549, 255.1755, 416.3669, 461.7785, 954.3984, 53.99708, 1076.197, 395.7897, 767.7143, 199.7673, 278.6534, 963.1122, 925.9336, 119.227, 552.8706, 424.8471, 2280.694, 787.0121, 950.8172, 858.3372, 445.6278, 646.6002, 844.4107, 1019.132, 1674.52
78.40000000000001, 282.0001, 691.9024, 870.3176, 1105.89, 7.234659, 690.9607, 510.8329, 1864.55, 876.5557, 301.5697, 1540.292, 673.1899, 140.362, 187.2231, 910.2188, 32.4841, 499.9287, 244.3623, 474.1552, 442.9482, 915.3599, 194.4851, 1031.013, 379.4793, 732.404, 189.9473, 467.754, 1008.069, 886.9435, 114.1928, 553.6913, 498.5779, 2307.794, 792.016, 963.0458, 833.6415, 423.5308, 619.0889, 809.4697, 975.6052, 1683.775
78.5, 269.2635, 742.1434, 840.0858, 1090.301, 6.930135, 780.9085, 734.4398, 1873.883, 884.8311, 288.3822, 1510.195, 709.3154, 209.8132, 179.6274, 953.0865, 31.17216, 479.2046, 302.097, 481.2217, 428.0374, 929.6969, 186.051, 1133.099, 449.9978, 698.7178, 180.61, 446.6946, 1093.135, 962.9878, 109.3711, 530.7335, 476.5452, 2380.625, 784.1656, 1037.958, 798.068, 402.5295, 790.2191, 877.9684, 933.9371, 1611.271
78.59999999999999, 257.1022, 709.9815, 931.9216, 1043.359, 6.638429, 744.8638, 700.6516, 1795.516, 951.4249, 298.8034, 1660.519, 717.5457, 247.8292, 172.3398, 968.6877, 45.82137, 459.3396, 300.8525, 471.4018, 443.2257, 978.6776, 177.9827, 1126.469, 431.4535, 776.5441, 171.7318, 426.5834, 1269.73, 1054.155, 127.5468, 534.3578, 455.4861, 2399.486, 750.7047, 992.9075, 772.8591, 418.7939, 756.5972, 841.6387, 894.0486, 1724.034
78.7, 245.4901, 679.2134, 889.0375, 1093.597, 6.359002, 710.4828, 668.4178, 1872.14, 911.8563, 355.0618, 1593.042, 720.6956, 237.7135, 171.6529, 990.2581, 43.97078, 440.2981, 288.1038, 450.6387, 476.8417, 1023.205, 286.091, 1299.642, 436.1074, 830.3688, 163.2899, 407.3776, 1457.728, 1047.418, 240.8605, 676.3868, 578.0814, 2334.797, 718.6716, 949.8123, 745.3719, 410.8554, 811.0636, 806.8124, 855.8637, 1649.797
78.8, 296.605, 672.6501, 848.1267, 1046.513, 6.091336, 765.3875, 637.6671, 1842.118, 921.1173, 339.5352, 1649.255, 906.5793, 342.7303, 247.6776, 988.2065, 42.19493, 422.046, 275.8952, 529.1053, 457.3971, 1103.221, 299.4109, 1342.858, 474.2076, 792.1768, 155.263, 389.0365, 1426.982, 1302.809, 265.9847, 648.3416, 552.5353, 2516.865, 762.1886, 1145.246, 840.9409, 390.4827, 776.5547, 924.2586, 819.3097, 1578.756
78.90000000000001, 294.4097, 643.4998, 809.0985, 1125.87, 5.834938, 730.0591, 608.3309, 1911.501, 1001.142, 433.2395, 1724.579, 896.155, 328.741, 426.5141, 1023.02, 201.875, 404.5504, 264.204, 537.0478, 438.7454, 1207.898, 286.4266, 1381.065, 454.6656, 755.7414, 147.6307, 371.5212, 1523.182, 1286.744, 254.7538, 621.4593, 599.4255, 2665.952, 785.8569, 1163.198, 805.0559, 404.3399, 842.0241, 930.92, 784.3169, 1600.644
79, 360.842, 771.9993, 822.8951, 1077.396, 319.1237, 696.3615, 580.3444, 1925.825, 1040.149, 414.2942, 1848.802, 954.8499, 315.3227, 454.9344, 1085.287, 272.2354, 387.7802, 337.5191, 666.1596, 420.8543, 1342.931, 408.9279, 1429.957, 435.9289, 825.8587, 140.3736, 354.7944, 1587.104, 1292.819, 259.6662, 713.8389, 678.9155, 2990.793, 752.3238, 1213.237, 770.7022, 562.0847, 851.343, 892.3993, 750.8187, 1628.178
79.09999999999999, 344.5445, 857.2547, 785.028, 1333.394, 407.7611, 664.2192, 553.6454, 2077.02, 1056.719, 422.9753, 1925.608, 916.0499, 302.452, 483.9988, 1040.766, 261.2406, 371.7051, 338.5694, 739.0859, 403.6928, 1314.281, 391.1942, 1450.433, 417.9644, 879.9549, 133.4733, 338.8207, 1685.968, 1366.475, 334.8245, 691.9783, 671.4315, 3151.511, 720.2216, 1160.579, 737.8145, 646.5789, 815.1203, 864.9759, 718.7512, 1584.116
79.2, 328.9831, 989.995, 766.6855, 1489.816, 489.3826, 792.2328, 528.1748, 2287.069, 1012.772, 404.4789, 1938.344, 1002.169, 409.5202, 464.3627, 1051.951, 250.6899, 356.2964, 324.2224, 780.0272, 487.2113, 1319.938, 405.9051, 1494.224, 400.7401, 901.136, 126.9121, 323.5662, 1702.108, 1308.934, 320.6868, 804.1863, 717.0521, 3198.268, 729.589, 1110.206, 809.8992, 614.5175, 1052.718, 1195.347, 688.0532, 1580.019
79.3, 314.1245, 1068.756, 731.405, 1797.912, 468.7834, 815.3864, 503.8759, 2427.021, 1133.506, 386.7912, 2077.756, 1088.399, 442.9873, 445.5233, 1030.084, 260.6959, 341.5265, 310.4833, 745.6705, 562.5124, 1472.873, 388.3025, 1438.317, 491.9181, 881.0523, 120.6735, 308.9985, 1807.671, 1353.125, 307.1461, 770.8422, 824.3212, 3394.867, 698.4569, 1192.49, 775.3388, 584.0459, 1130.392, 1286.751, 658.6664, 1511.983
79.40000000000001, 299.937, 1082.697, 731.9691, 2004.088, 572.1169, 777.7503, 480.6949, 2612.228, 1103.134, 485.0364, 2146.725, 1085.433, 424.9058, 427.4481, 1058.4, 250.1671, 327.3688, 297.3264, 826.2022, 539.5743, 1468.904, 371.4633, 1496.364, 489.3643, 884.3201, 114.7415, 295.0866, 1802.109, 1398.636, 294.1772, 738.8806, 820.8289, 3363.752, 753.8716, 1140.732, 742.2532, 575.622, 1124.866, 1233.506, 630.5347, 1554.553
79.5, 286.3903, 1075.996, 698.2861, 2281.296, 548.0351, 798.0364, 458.5804, 2632.653, 1110.942, 463.826, 2251.325, 1097.724, 407.5623, 410.1063, 1014.981, 240.0636, 313.7981, 309.3556, 789.8117, 517.5717, 1408.82, 355.3543, 1575.411, 483.9373, 843.6466, 109.1011, 281.8011, 1816.853, 1370.47, 281.7558, 708.2443, 859.4442, 3220.238, 721.7033, 1091.221, 779.202, 586.1666, 1119.228, 1357.009, 603.6046, 1487.613
79.59999999999999, 273.4554, 1126.632, 698.9711, 2584.652, 524.967, 783.4129, 437.4832, 2592.302, 1189.939, 450.8628, 2257.162, 1053.118, 390.9267, 393.4681, 973.3441, 230.3682, 300.7899, 332.8451, 755.024, 496.4662, 1574.312, 339.9439, 1569.68, 492.9464, 804.8439, 103.738, 269.1138, 1738.856, 1384.634, 269.8589, 678.8782, 838.1328, 3184.713, 726.8588, 1101.962, 745.9515, 557.1008, 1140.712, 1348.328, 577.8246, 1562.521
