 , C001, C002, C003, C005, C007, C008, C009, C010, C011, C013, C015, C017, C018, C019, C020, C021, C022, C024, C025, C026, C028, C029, C031, C033, C036, C039, C040, C041, C042, C044, C048, C050, C052, C054, C057, C058, C061, C065, C072, C073, C100, C102, C103, C123, C132, C133, C142
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
362.3, 80.67091, 340.6236, 354.3757, 484.5829, 621.8251, 151.5442, 676.6605, 444.525, 439.8925, 744.3962, 472.9005, 1318.984, 114.3602, 798.8644, 622.7469, 398.334, 1171.11, 887.5725, 43.85224, 103.1407, 1235.217, 914.878, 376.0171, 100.9185, 996.8257, 1.202637, 3.061586, 1036.235, 551.364, 211.9093, 74.17088, 670.3127, 0.3311497, 632.0139, 775.5243, 1324.665, 355.0212, 691.4559, 1248.25, 7.068181, 515.6316, 1135.645, 1824.637, 2074.785, 739.1439, 825.1658, 824.8864
362.4, 76.90091, 325.9178, 339.1158, 464.0048, 592.3566, 144.6152, 641.9496, 544.2148, 530.7809, 708.5717, 452.1714, 1256.755, 109.6994, 764.3279, 667.8094, 381.2348, 1122.658, 845.2139, 42.07253, 98.93799, 1176.51, 876.92, 360.3968, 96.76684, 1081.348, 1.15361, 2.934028, 989.4631, 565.8324, 202.231, 71.13216, 641.0018, 0.3172651, 601.0494, 742.136, 1267.744, 336.5902, 661.8395, 1202.069, 6.761966, 492.6578, 1085.208, 1929.842, 2126.675, 732.8642, 999.9478, 785.8406
362.5, 73.30709, 311.8468, 324.5131, 444.3005, 564.2845, 169.1003, 691.1472, 829.31, 533.0057, 674.4713, 432.351, 1197.462, 105.2286, 731.2844, 636.3088, 437.5368, 1309.051, 1043.391, 71.8868, 94.9065, 1120.592, 840.537, 345.4253, 92.78595, 1037.129, 1.106582, 2.811784, 944.8019, 542.8932, 192.9947, 68.21793, 612.9725, 0.3039627, 571.6021, 864.7527, 1213.27, 319.1161, 633.4918, 1261.146, 6.469018, 470.7077, 1037.011, 1936.766, 2257.109, 771.7113, 951.631, 748.643
362.6, 69.88122, 298.3834, 310.5391, 425.433, 540.3788, 168.5153, 655.6932, 894.1693, 539.1555, 642.0119, 413.3994, 1140.967, 100.94, 699.6695, 616.2781, 564.6209, 1339.231, 993.5961, 98.44894, 91.03929, 1067.333, 805.6635, 331.0758, 142.271, 1058.264, 1.061471, 36.43894, 902.1566, 608.4846, 184.1802, 65.4231, 586.1689, 0.291218, 543.5975, 827.5229, 1275.516, 302.5492, 606.3582, 1289.9, 6.188761, 449.7355, 990.9545, 1848.992, 2254.48, 731.5646, 1009.402, 713.2062
362.7, 66.61545, 285.5012, 297.1669, 407.3668, 532.7495, 160.8104, 648.4556, 845.1971, 512.4834, 611.1147, 395.2785, 1087.137, 96.8262, 669.4214, 680.7592, 705.4146, 1310.278, 946.1777, 94.45346, 87.32966, 1016.604, 886.3812, 317.3224, 136.4182, 1014.99, 21.31928, 44.60071, 861.4362, 583.8162, 175.7683, 62.74277, 560.5373, 0.2790077, 516.9649, 911.3368, 1296.817, 286.8424, 580.3867, 1233.378, 5.920646, 429.6977, 946.9435, 1765.195, 2174.71, 693.5064, 1042.132, 679.4468
362.8, 63.5023, 273.1751, 284.3705, 390.0677, 507.5022, 153.4577, 696.0743, 798.9072, 487.1308, 581.7044, 377.9519, 1035.846, 92.88005, 640.481, 648.6477, 840.5185, 1256.069, 901.0222, 90.62013, 83.77119, 968.2872, 849.6057, 304.1403, 130.8061, 973.485, 59.83995, 42.74246, 822.5536, 560.1479, 167.7406, 60.17226, 638.5167, 0.2673094, 491.6371, 1078.182, 1241.093, 271.9509, 555.5277, 1179.332, 5.664146, 686.2401, 904.8871, 1685.196, 2081.663, 657.4281, 991.777, 647.2853
362.9, 60.53464, 261.3813, 272.1251, 373.5032, 483.4514, 146.4413, 698.8786, 851.3005, 463.0323, 553.7095, 361.3848, 986.9759, 89.09472, 612.7917, 618.0509, 889.6399, 1204.102, 858.0218, 86.94238, 80.35771, 922.2664, 840.6352, 291.5059, 125.4248, 957.2133, 57.40051, 54.93565, 785.4262, 537.4392, 160.0795, 57.70705, 610.5961, 0.2561015, 467.5502, 1170.375, 1204.877, 257.8326, 531.7335, 1127.654, 5.418759, 655.665, 864.6986, 1608.823, 2112.795, 623.2267, 1069.026, 719.6269
363, 57.70567, 250.0966, 260.407, 357.6422, 460.5405, 400.6002, 663.028, 960.5075, 457.6566, 527.0619, 345.5439, 940.411, 85.46366, 586.2994, 588.8974, 851.4505, 1271.218, 817.0735, 83.41388, 77.08333, 878.4329, 805.7576, 279.3962, 269.9365, 918.071, 55.06052, 311.5076, 749.9745, 515.6511, 152.7684, 55.34284, 583.8964, 0.2453636, 444.6434, 1119.988, 1231.145, 244.4472, 508.9583, 1078.241, 5.184002, 626.4521, 826.295, 1535.91, 2022.397, 590.8046, 1017.372, 818.3209
363.1, 55.0089, 239.2991, 249.1936, 342.4547, 438.7152, 486.7344, 629.0164, 1619.305, 435.0162, 501.6967, 330.3973, 896.043, 81.98058, 560.9525, 561.1191, 814.9005, 1218.624, 778.0794, 125.9007, 73.94237, 836.6826, 839.6187, 267.7897, 258.8316, 880.5294, 52.81591, 385.4301, 716.1231, 574.7382, 145.7911, 53.07549, 558.3642, 0.2350759, 422.8589, 1159.971, 1178.243, 231.7567, 487.1587, 1030.993, 4.959416, 598.5408, 789.597, 1466.302, 2149.335, 560.0692, 968.2131, 824.4802
363.2, 52.43816, 228.9677, 238.463, 327.9121, 417.9243, 665.9153, 596.7495, 1847.201, 413.4959, 477.5522, 315.9147, 853.7683, 78.63947, 536.7014, 534.6511, 867.4245, 1339.628, 740.9463, 221.0872, 70.9294, 796.9167, 863.9082, 256.6653, 248.1835, 844.5228, 50.66282, 369.3715, 683.7996, 564.0286, 139.1325, 50.90104, 533.9484, 0.2252195, 402.1417, 1142.226, 1202.026, 219.725, 466.2928, 1053.336, 4.74456, 571.873, 754.5288, 1399.849, 2070.375, 530.9327, 921.4297, 827.1918
363.3, 49.98756, 219.0824, 228.1944, 313.9871, 398.1187, 675.2596, 566.1378, 1910.207, 430.9846, 454.5697, 302.0669, 813.4881, 75.43451, 642.5173, 589.811, 932.8268, 1356.971, 705.5853, 212.1145, 68.0392, 759.0408, 828.065, 353.4014, 237.9735, 809.9887, 48.5975, 353.982, 652.9351, 541.1625, 132.778, 48.81566, 603.7185, 0.2157764, 382.4395, 1288.198, 1150.375, 208.318, 446.3206, 1059.577, 4.539011, 546.3935, 721.0181, 1336.408, 1999.679, 503.312, 998.588, 1070.048
363.4, 47.65149, 209.6239, 218.3681, 300.6535, 379.2516, 780.9817, 537.0964, 1857.141, 464.1481, 432.6933, 288.8261, 775.1083, 72.36018, 669.2665, 580.8707, 963.0346, 1335.795, 671.9119, 219.9353, 65.26677, 722.965, 793.7089, 357.1084, 228.1835, 776.8668, 46.61637, 339.2337, 623.4636, 564.8549, 126.7138, 46.81573, 637.7768, 0.2067293, 363.7025, 1232.738, 1186.112, 197.5032, 427.2039, 1013.146, 4.342368, 522.0491, 688.9957, 1275.842, 2071.45, 477.1282, 1069.486, 1019.398
363.5, 45.42458, 200.5738, 208.9649, 302.1654, 361.2787, 745.2733, 509.5447, 1763.57, 484.3032, 411.8696, 276.1658, 738.5392, 69.41113, 640.3328, 553.4709, 1083.904, 1436.289, 639.8456, 252.6611, 62.60731, 688.6039, 760.7783, 342.2736, 224.2978, 745.0992, 44.716, 363.3545, 595.3224, 641.94, 120.9265, 44.89773, 630.5138, 0.1980614, 456.311, 1253.395, 1135.145, 187.2498, 408.906, 968.7509, 4.154244, 498.7895, 658.3956, 1218.02, 1982.822, 452.3066, 1017.81, 999.4276
363.6, 43.30175, 191.9143, 199.9666, 303.3871, 344.1576, 711.1975, 539.8822, 1812.073, 497.9539, 392.0482, 264.0603, 703.6954, 66.58228, 612.6499, 562.4414, 1037.375, 1437.096, 609.3096, 264.9542, 60.05621, 655.8759, 851.9573, 420.4132, 215.0704, 714.6307, 42.89311, 348.2157, 568.4515, 658.4333, 115.4035, 43.05831, 602.9431, 0.189757, 433.9548, 1303.993, 1225.182, 177.5287, 391.3918, 926.3007, 3.97427, 476.5661, 629.1544, 1162.819, 1897.985, 428.7763, 968.6299, 1124.661
363.7, 41.27812, 272.7897, 191.3557, 290.5035, 327.8478, 748.1918, 512.1877, 1712.828, 549.4235, 373.1806, 252.4855, 670.4955, 63.86872, 586.1638, 634.6053, 1024.354, 1486.399, 580.2308, 267.2036, 57.60907, 624.7033, 816.61, 402.9486, 206.2227, 792.46, 41.14452, 333.7076, 542.7934, 631.7401, 110.1328, 41.29425, 721.5685, 0.1818008, 412.694, 1247.852, 1265.412, 168.3123, 374.6277, 967.9191, 3.802093, 455.3329, 601.212, 1303.603, 1960.3, 406.4701, 921.8265, 1283.567
363.8, 39.34906, 261.0125, 183.1157, 308.3999, 312.3109, 713.9827, 485.9138, 1619.02, 522.2434, 355.221, 241.4181, 737.9346, 61.26575, 639.5358, 604.6709, 980.3814, 1484.118, 552.5399, 379.1836, 55.26163, 595.0123, 824.8464, 386.2095, 197.7389, 760.0548, 39.46722, 374.6263, 518.2935, 606.129, 173.336, 39.60246, 690.0163, 0.1741782, 392.4748, 1266.121, 1211.037, 159.5743, 358.5818, 925.5054, 3.637375, 435.0457, 574.5105, 1244.523, 1876.426, 385.3243, 877.2845, 1222.81
363.9, 37.51016, 249.7437, 175.2305, 295.3035, 297.5104, 700.0458, 460.9877, 1530.349, 598.1954, 338.1258, 230.8358, 818.7732, 58.76886, 757.0541, 704.9424, 1051.01, 1422.716, 526.1704, 363.7947, 53.00986, 566.7325, 790.6239, 370.1657, 189.6041, 728.9747, 37.8583, 359.0178, 494.8994, 609.6051, 165.4194, 37.97998, 659.8438, 0.1668752, 432.156, 1277.143, 1158.999, 151.29, 343.2231, 884.9502, 3.479793, 415.6624, 548.9949, 1206.212, 1968.115, 365.2786, 834.8948, 1164.928
364, 35.75719, 238.9615, 167.6848, 291.6823, 283.4112, 736.0233, 437.3403, 1446.534, 568.6026, 321.8533, 220.7174, 780.144, 56.37374, 763.6746, 682.2399, 1005.894, 1507.519, 501.0594, 410.2202, 50.84983, 539.7968, 757.8212, 354.7885, 181.804, 699.1656, 36.31496, 344.0597, 472.5612, 584.8914, 220.4522, 36.42397, 676.95, 0.1598784, 474.9981, 1266.905, 1134.472, 143.4358, 328.5222, 846.1721, 3.329038, 397.1428, 524.6125, 1170.952, 1992.537, 346.2757, 904.0135, 1231.019
364.1, 34.08614, 272.892, 160.4641, 279.2958, 269.9802, 702.3704, 451.7706, 1367.31, 540.4738, 306.3639, 211.0424, 743.3373, 54.07623, 730.6594, 660.426, 1031.16, 1468.744, 477.1468, 417.5475, 48.77783, 514.1413, 895.9709, 340.05, 174.3248, 670.5754, 34.83455, 342.783, 451.2313, 593.1406, 210.3837, 34.93171, 799.1759, 0.1531749, 451.7264, 1295.268, 1156.285, 135.9893, 314.451, 905.563, 3.184815, 379.4482, 501.3131, 1117.884, 1907.284, 413.752, 860.3323, 1172.749
364.2, 32.49319, 261.1103, 153.5543, 267.4354, 257.1857, 677.1685, 428.5959, 1292.425, 552.7739, 291.6199, 201.7916, 708.2672, 51.87235, 769.5272, 629.2736, 1115.337, 1498.751, 454.3754, 400.6016, 46.79025, 489.7051, 904.0792, 325.9238, 167.1532, 643.1543, 33.41448, 328.5013, 430.8642, 571.8813, 200.775, 33.50059, 847.7597, 0.1467526, 495.9161, 1294.062, 1125.987, 128.9294, 300.9825, 865.8817, 3.046839, 362.5421, 479.0484, 1149.577, 1972.275, 392.2274, 910.8961, 1164.848
364.3, 30.97468, 249.8373, 146.9421, 256.0786, 244.9976, 646.2066, 406.6101, 1221.641, 551.9073, 277.5855, 192.9463, 761.3871, 49.75829, 868.821, 599.5907, 1067.459, 1436.744, 432.6908, 391.4141, 44.88366, 466.4304, 866.5693, 312.3844, 160.2767, 616.8545, 32.0523, 314.8145, 411.4163, 605.9673, 191.6052, 32.1281, 810.6895, 0.1405994, 471.6196, 1300.453, 1136.861, 122.2361, 288.0909, 827.9391, 2.914841, 346.3892, 457.7726, 1097.478, 1976.505, 414.151, 866.8823, 1286.075
364.4, 29.52714, 252.8981, 140.6146, 245.204, 233.387, 616.6605, 385.7521, 1154.734, 524.6044, 264.2266, 184.4887, 725.4653, 47.73039, 914.0164, 581.8702, 1096.48, 1377.302, 412.041, 375.5288, 43.05476, 444.2618, 867.3979, 299.4075, 153.6831, 591.6301, 38.48344, 301.6981, 392.8463, 619.6962, 182.8542, 30.81184, 775.2402, 0.1347043, 448.5134, 1292.493, 1088.01, 115.8902, 275.7514, 791.6593, 2.788562, 330.9559, 437.4416, 1047.74, 1947.927, 392.6056, 946.0178, 1345.272
364.5, 28.14724, 241.9797, 134.5595, 234.7913, 222.3267, 588.4652, 365.964, 1091.491, 502.8203, 251.5105, 176.4019, 691.2383, 45.78513, 874.5016, 654.9046, 1105.212, 1566.722, 392.3767, 416.4383, 41.30038, 423.1469, 912.1907, 354.5753, 147.3608, 601.9485, 36.91462, 602.716, 375.1145, 594.5733, 174.5029, 29.54951, 741.3411, 0.1290564, 426.5393, 1382.912, 1193.29, 109.8737, 263.9405, 827.291, 2.667753, 316.2103, 418.0136, 1128.272, 1956.648, 372.1811, 955.0499, 1281.594
364.6, 26.83183, 278.3052, 128.7652, 224.8207, 211.7905, 561.5591, 347.191, 1113.879, 535.5469, 239.4064, 168.6695, 658.6262, 43.91916, 836.6952, 624.0127, 1057.769, 1670.972, 373.6509, 459.5656, 39.61749, 403.0356, 874.3442, 421.962, 203.399, 577.3337, 35.40976, 634.559, 358.183, 578.7359, 166.533, 28.33889, 708.9243, 0.1236453, 405.6418, 1477.707, 1142.015, 104.1696, 252.6354, 822.7625, 2.552178, 302.1217, 399.4485, 1077.139, 1886.899, 352.8191, 908.9026, 1220.93
364.7, 25.5779, 266.2898, 123.2204, 255.2036, 201.7537, 631.6265, 329.381, 1052.874, 509.0534, 227.8848, 161.276, 726.9381, 42.12923, 800.5232, 594.5779, 1012.362, 1678.279, 355.8188, 440.9145, 38.00317, 383.88, 838.0681, 404.433, 230.3723, 553.7254, 58.38817, 625.0794, 342.0158, 555.2736, 158.927, 27.17787, 677.9249, 0.118461, 462.7723, 1450.895, 1112.923, 98.76164, 241.8146, 786.7095, 2.441611, 288.6608, 381.7079, 1028.323, 1928.124, 334.4644, 921.108, 1258.711
364.8, 24.38256, 254.7932, 117.9144, 244.3663, 192.1925, 602.7469, 312.4846, 995.2096, 483.8705, 216.9177, 154.2067, 692.6417, 40.41225, 765.915, 566.5316, 1125.494, 1739.159, 338.8377, 447.2381, 36.45464, 365.6349, 803.2969, 459.807, 220.895, 541.1777, 56.00792, 646.6124, 326.5783, 532.7625, 151.6685, 26.06441, 724.9476, 0.1134941, 440.0996, 1388.43, 1165.27, 93.63443, 231.4572, 752.2363, 2.335833, 275.7996, 364.7552, 981.7189, 1845.627, 317.0645, 997.355, 1199.13
364.9, 23.24309, 308.414, 112.8368, 233.9891, 183.0844, 575.1879, 296.455, 998.5474, 557.7637, 206.4784, 147.4472, 659.9633, 38.76525, 732.8029, 539.8083, 1126.357, 1689.164, 322.667, 435.0692, 34.9692, 348.257, 769.9684, 440.7059, 211.8076, 554.8282, 53.72469, 630.7639, 311.8376, 511.164, 144.7415, 24.99658, 746.1512, 0.1087355, 418.5378, 1417.795, 1115.199, 88.77339, 221.5435, 719.2737, 2.234638, 263.5115, 348.5555, 937.2272, 1853.857, 327.8389, 949.1636, 1298.578
365, 22.15687, 295.0988, 107.9779, 283.773, 174.4079, 548.8889, 281.2477, 1064.351, 546.0034, 196.5415, 140.984, 628.8266, 37.18537, 701.1224, 514.3455, 1176.785, 1619.278, 307.268, 436.9523, 33.54428, 331.705, 941.576, 422.3983, 203.0941, 532.1403, 88.51181, 627.0867, 297.7622, 490.4411, 138.1308, 23.97249, 713.524, 0.1041764, 472.7372, 1575.835, 1110.466, 84.16472, 212.0544, 753.9152, 2.137827, 251.7708, 333.0752, 894.7519, 1774.538, 410.8043, 903.3007, 1237.11
365.1, 21.12141, 282.3584, 103.3282, 271.7224, 166.1427, 565.5371, 266.8204, 1170.156, 518.9925, 187.0828, 134.8041, 599.159, 35.66988, 670.8115, 490.0837, 1245.464, 1716.745, 292.6039, 419.2189, 32.17744, 315.9397, 912.6879, 404.8512, 194.739, 540.0844, 84.90353, 613.1513, 284.3222, 599.1295, 131.8221, 22.99036, 836.8093, 0.09980845, 485.3143, 1507.991, 1149.826, 79.7953, 202.9717, 797.3524, 2.04521, 240.5533, 318.2824, 854.2015, 1880.691, 389.433, 986.7474, 1178.552
365.2, 20.13434, 313.4199, 98.8788, 260.1835, 158.2691, 688.8541, 253.1332, 1245.361, 566.4879, 178.0794, 128.8951, 622.1136, 34.21615, 734.1307, 466.9664, 1379.656, 1835.544, 278.6396, 516.8958, 30.86628, 300.9237, 969.8486, 388.0331, 199.9166, 517.9993, 81.44235, 648.0133, 271.4888, 574.8405, 125.8015, 22.04846, 800.218, 0.09562363, 461.5372, 1460.607, 1138.53, 75.65273, 194.278, 762.4128, 1.956605, 229.8355, 304.1466, 815.489, 1862.102, 381.5795, 939.0685, 1401.765
365.3, 19.1934, 299.8885, 94.62095, 249.1347, 150.7686, 778.7922, 240.1481, 1378.45, 689.3129, 169.5092, 123.2451, 592.7628, 32.82167, 846.0909, 461.3853, 1442.19, 1842.675, 265.3418, 495.9179, 29.60856, 286.6213, 929.6099, 371.9136, 191.6922, 496.8173, 78.12227, 621.0145, 259.2346, 551.5361, 176.2064, 21.14516, 807.3527, 0.09161429, 532.0908, 1544.367, 1125.545, 71.72521, 185.9567, 729.0043, 1.87184, 219.5953, 290.6386, 778.5308, 1886.531, 489.6426, 956.6072, 1392.202
365.4, 18.29643, 286.9414, 90.54645, 238.555, 143.6237, 900.3724, 227.8292, 1335.45, 660.3018, 161.3515, 347.0138, 564.7966, 31.48402, 809.5126, 573.696, 1448.041, 2002.77, 252.6786, 672.3018, 28.40208, 272.9988, 891.0408, 356.4637, 183.8062, 540.8066, 122.3139, 595.1405, 247.5336, 583.1887, 220.7736, 20.27886, 772.0493, 0.08777305, 506.022, 1505.071, 1132.466, 68.00159, 177.9919, 697.0597, 1.790746, 209.8113, 277.7305, 859.4584, 1872.83, 483.6142, 1049.802, 1357.29
365.5, 17.44138, 274.5532, 86.6474, 228.4246, 136.8173, 947.2861, 216.1421, 1262.31, 709.5048, 153.5863, 331.8028, 538.1498, 30.20089, 862.3427, 604.4523, 1385.881, 1945.772, 240.6198, 645.0168, 27.24476, 260.0237, 854.0718, 341.6556, 176.9766, 518.692, 117.3277, 570.3445, 236.3607, 571.403, 210.6904, 19.44805, 768.239, 0.08409286, 481.2303, 1440.274, 1083.804, 64.47129, 170.3681, 666.5149, 1.713166, 200.4633, 265.3958, 820.5076, 1934.376, 458.4551, 999.076, 1293.043
365.6, 16.62629, 262.6998, 82.91625, 218.7244, 280.0692, 917.5923, 205.0546, 1193.176, 687.2134, 146.1949, 317.2586, 603.6036, 28.97005, 825.0618, 575.9402, 1326.39, 1996.32, 229.1364, 618.8393, 26.13461, 247.6653, 818.6367, 327.4627, 169.696, 497.4817, 112.5447, 546.5817, 225.6922, 578.2351, 213.092, 18.65128, 807.6638, 0.08056698, 457.6533, 1455.951, 1135.256, 61.12426, 163.071, 637.3085, 1.638946, 191.5317, 253.6088, 783.322, 1994.004, 434.6049, 950.8015, 1436.862
365.7, 15.84929, 251.3582, 79.34577, 209.4362, 266.7965, 906.5154, 194.5358, 1127.827, 729.0689, 139.1592, 303.3519, 601.8251, 27.78937, 789.3928, 548.7731, 1387.169, 1913.726, 218.2011, 680.7842, 25.06968, 235.8942, 878.4187, 353.4531, 162.7149, 523.0972, 107.9567, 546.1066, 215.5052, 554.7932, 222.6033, 17.88715, 772.3468, 0.07718893, 435.2314, 1524.695, 1148.362, 57.95099, 156.0863, 609.382, 1.567942, 182.9981, 242.3453, 747.8217, 1953.082, 411.9955, 1001.364, 1368.849
365.8, 15.1086, 240.5062, 75.92904, 200.5423, 254.1529, 865.0673, 184.5567, 1066.058, 693.0018, 132.462, 290.0548, 573.4313, 26.65681, 755.2657, 522.8874, 1403.8, 1834.55, 207.7877, 653.1551, 24.04815, 224.6826, 841.9734, 437.9568, 156.021, 501.7067, 103.5557, 523.3536, 205.7779, 532.3015, 212.4365, 17.15433, 855.6682, 0.07395253, 490.2667, 1535.479, 1135.885, 54.94246, 149.4009, 738.813, 1.500015, 174.8447, 231.5821, 713.9302, 1896.651, 390.5623, 1011.617, 1304.055
365.9, 14.40253, 230.1228, 72.65943, 192.0262, 242.1085, 829.1373, 175.0894, 1007.672, 658.7189, 126.0872, 277.3406, 546.3772, 25.57042, 722.614, 498.2227, 1416.029, 1903.01, 197.8712, 626.6472, 23.06825, 214.0039, 933.9309, 419.7633, 149.6024, 481.191, 99.33414, 501.5486, 196.4898, 552.2675, 202.7341, 16.45153, 882.3459, 0.07085181, 466.2469, 1469.373, 1087.076, 52.09012, 143.0018, 728.6419, 1.43503, 167.0545, 221.2969, 681.5748, 1853.173, 397.8634, 962.7367, 1480.526
366, 13.72945, 220.1876, 69.53062, 183.8716, 230.6349, 791.2271, 166.1078, 952.4836, 645.2777, 120.0192, 265.1837, 567.6451, 24.52829, 895.7571, 601.7558, 1355.243, 1961.907, 188.428, 601.2151, 22.12827, 203.8327, 895.1825, 446.931, 143.448, 461.5142, 95.28468, 480.652, 187.6208, 529.8783, 231.6693, 15.77753, 877.4177, 0.06788111, 443.404, 1524.51, 1087.543, 49.38586, 136.8767, 696.7132, 1.37286, 159.6115, 211.4685, 702.5136, 1906.839, 377.1654, 916.218, 1410.446
366.1, 13.08783, 210.6814, 66.53654, 176.0634, 240.1426, 783.1556, 157.5869, 900.3177, 613.3557, 114.2432, 253.5596, 540.864, 23.52864, 874.4294, 594.5256, 1348.755, 2037.816, 179.4354, 721.6853, 21.2266, 194.1449, 913.0047, 428.3648, 137.5467, 442.642, 91.40029, 460.6261, 179.1522, 508.3967, 250.0439, 15.13114, 868.3647, 0.06503496, 564.7983, 1518.966, 1040.812, 46.82199, 131.014, 666.1836, 1.313384, 152.5001, 202.0766, 693.013, 1836.935, 357.5441, 871.9471, 1343.683
366.2, 12.4762, 201.5856, 63.67139, 168.5868, 268.6386, 858.6786, 149.5031, 851.0089, 637.358, 108.7452, 282.4511, 575.1216, 22.56973, 880.325, 572.6189, 1418.069, 1953.506, 170.872, 692.3962, 20.36167, 184.9176, 875.1245, 430.4722, 131.8881, 424.5415, 196.5745, 441.4345, 171.0659, 487.786, 238.6238, 14.51123, 830.3935, 0.06230815, 537.1271, 1502.586, 996.0881, 44.39122, 125.4025, 636.9918, 1.256484, 145.7055, 193.1019, 661.6055, 1790.181, 338.9436, 943.2623, 1280.08
366.3, 11.89315, 192.8825, 60.92962, 161.4276, 281.4408, 826.151, 141.834, 804.4006, 726.8121, 103.5117, 437.6097, 630.1899, 21.6499, 842.2668, 830.7859, 1423.435, 2010.035, 162.7173, 768.3868, 19.53198, 176.1288, 838.8159, 442.07, 126.4624, 571.9019, 188.5609, 437.6419, 163.3445, 537.7221, 280.2762, 13.91672, 814.235, 0.05969567, 544.249, 1559.84, 1123.318, 42.08665, 120.0312, 689.8804, 1.202049, 139.2136, 184.5257, 697.9217, 1823.562, 321.3107, 932.4002, 1336.944
366.4, 11.33734, 184.5551, 58.30591, 154.5725, 268.1032, 917.9514, 194.9318, 760.345, 690.8566, 98.53017, 418.4276, 666.7442, 20.76756, 897.0803, 955.6848, 1436.442, 2089.575, 154.9518, 740.3429, 18.7361, 167.7577, 804.0138, 423.7057, 197.1942, 548.5157, 253.5777, 476.0533, 155.9716, 515.9225, 267.4754, 13.34656, 848.8468, 0.05719272, 562.5297, 1565.055, 1075.05, 39.90172, 114.8901, 708.3801, 236.553, 133.011, 176.3304, 666.2917, 1855.159, 304.5952, 939.1085, 1273.66
366.5, 10.80751, 176.5872, 55.79518, 148.0085, 262.4118, 875.9804, 184.9323, 763.48, 721.3702, 93.78835, 400.0863, 698.585, 19.92118, 858.2977, 1168.496, 1516.249, 2003.124, 147.5569, 710.2966, 17.97265, 159.7845, 852.3875, 406.1043, 189.0819, 639.8992, 273.0359, 456.219, 148.9316, 495.0067, 293.0434, 12.79976, 811.7291, 0.05479473, 534.9695, 1631.409, 1028.855, 37.83022, 109.9691, 775.3721, 246.1752, 127.0848, 168.4991, 671.9638, 1820.284, 288.7492, 1005.158, 1213.372
366.6, 10.30244, 168.9634, 53.39256, 141.7232, 249.976, 835.9284, 255.0134, 721.6655, 815.1465, 89.27472, 382.5489, 665.6262, 19.10929, 905.9233, 1113.378, 1451.161, 2050.534, 140.5148, 887.4157, 17.2403, 152.1903, 817.0222, 389.2341, 181.3033, 613.7325, 261.9053, 437.2111, 142.2093, 561.1065, 312.0889, 12.27537, 790.9523, 0.05249727, 508.7596, 1561.173, 1012.755, 35.86626, 105.259, 741.3957, 254.1613, 121.4226, 161.0156, 641.5103, 1742.401, 392.2375, 1070.821, 1236.991
366.7, 9.820979, 161.6687, 51.09341, 135.7048, 238.1295, 860.9957, 293.3716, 682.1412, 774.8212, 84.97832, 365.7803, 634.2224, 18.33049, 983.6433, 1060.86, 1554.945, 2222.806, 133.8089, 851.4005, 16.5378, 144.957, 923.5255, 373.0647, 173.8446, 588.6359, 251.2285, 580.2252, 135.7904, 538.3589, 297.8352, 11.77246, 783.2793, 0.05029614, 535.5671, 1793.017, 969.2368, 34.00426, 100.7505, 708.9081, 289.7904, 116.0126, 153.8644, 612.4369, 1819.877, 371.8321, 1019.08, 1178.438
366.8, 9.362014, 185.0448, 48.89326, 129.942, 226.8445, 908.1648, 340.287, 644.7815, 804.0193, 80.88868, 349.7467, 604.3002, 17.58343, 1012.048, 1010.819, 1527.357, 2130.843, 127.423, 816.847, 15.86393, 138.0674, 885.2088, 463.3909, 166.6929, 564.5654, 240.9869, 675.189, 129.6613, 516.5336, 284.2324, 11.29015, 878.326, 0.0481873, 509.3279, 1715.823, 1005.977, 32.23893, 96.43519, 764.6955, 321.3227, 110.8437, 147.0309, 584.6811, 1742.012, 426.3015, 1071.996, 1348.209
366.9, 8.924498, 177.0558, 46.78785, 124.424, 216.0942, 866.6412, 322.8312, 634.0666, 868.6748, 76.99586, 334.416, 575.7897, 16.86682, 1015.349, 963.1385, 1615.649, 2234.025, 121.3419, 836.0559, 15.21751, 131.5053, 868.339, 465.0706, 159.8353, 568.9026, 231.1628, 711.015, 123.8088, 495.593, 271.2509, 10.8276, 839.9192, 0.04616688, 484.3743, 1768.886, 1053.549, 30.56525, 92.3047, 731.187, 307.4021, 105.9051, 140.5008, 588.8989, 1856.328, 404.124, 1085.794, 1337.011
367, 8.507428, 192.1135, 44.77311, 119.1402, 205.8534, 827.0162, 306.2708, 599.3398, 825.7014, 73.29039, 319.7572, 609.2162, 16.17941, 971.4539, 917.7072, 1581.101, 2317.331, 115.5509, 852.6165, 14.59743, 125.2551, 832.312, 491.9615, 237.3553, 545.6391, 233.4987, 681.3912, 118.2204, 475.5014, 299.8737, 10.384, 930.0038, 0.04423118, 460.6432, 1860.227, 1008.279, 28.97845, 88.35111, 699.1467, 294.0845, 101.1866, 134.2608, 639.9443, 1776.903, 383.1003, 1033.329, 1273.724
